
[00:00:00.000 --> 00:00:07.440]  雖然我相信現代科技對我們的生活真的有相當大的幫助
[00:23:45.920 --> 00:23:48.280]  使到銅燒紅
[00:23:48.280 --> 00:23:50.560]  融化其中的污穢
[00:23:50.560 --> 00:23:53.600]  除淨其上的愁」
[00:23:53.600 --> 00:23:57.200]  原來繼續燒到鍋子紅了
[00:23:57.200 --> 00:23:59.840]  是有另一個作用的
[00:23:59.840 --> 00:24:02.680]  就是因為裏面的污穢
[00:24:02.680 --> 00:24:05.480]  會被高溫溶化
[00:24:05.480 --> 00:24:07.920]  令到整鍋美食
[00:24:07.920 --> 00:24:10.400]  不要的那些愁
[00:24:10.400 --> 00:24:15.120]  可以逐步被潔淨清除
[00:24:15.120 --> 00:24:17.400]  要燒到什麼時候?
[00:24:17.400 --> 00:24:22.320]  接著在第十二至第十三節說
[00:24:22.320 --> 00:24:26.080]  「這鍋爐碌疙瘩所長的大愁
[00:24:26.080 --> 00:24:27.880]  仍然未除掉
[00:24:27.880 --> 00:24:31.200]  這個愁就是用火也不能除掉
[00:24:31.200 --> 00:24:33.440]  在你污穢中有淫行
[00:24:33.440 --> 00:24:36.120]  我潔淨你,你卻不潔淨
[00:24:36.120 --> 00:24:38.200]  你的污穢再不能潔淨
[00:24:38.200 --> 00:24:42.720]  直等我向你發的憤怒止息」
[00:24:42.720 --> 00:24:45.080]  這個潔淨的功夫
[00:24:45.080 --> 00:24:47.720]  不是隨便燒一下
[00:24:47.720 --> 00:24:50.040]  就能解決的
[00:24:50.040 --> 00:24:54.960]  為什麼會形容鍋子是會疲累的呢?
[00:24:54.960 --> 00:24:56.800]  「爐碌疲乏」
[00:24:56.800 --> 00:25:00.320]  其實意思可能不太清楚
[00:25:00.320 --> 00:25:04.440]  整鍋仔鼓可能因為你想把它弄乾淨
[00:25:04.440 --> 00:25:06.960]  很努力地燒也好,怎樣也好
[00:25:06.960 --> 00:25:11.320]  令到人一身疲乏,非常疲累
[00:25:11.320 --> 00:25:16.640]  人是沒有辦法去解決自己的問題
[00:25:16.640 --> 00:25:22.280]  靠自己的努力去提升自己生命的素質
[00:25:22.280 --> 00:25:26.000]  都只不過是自以為是
[00:25:26.000 --> 00:25:29.640]  結果是徒勞無功
[00:25:29.640 --> 00:25:36.280]  去除雜質和受積的唯一方法
[00:25:36.280 --> 00:25:38.880]  就是被火燒
[00:25:38.880 --> 00:25:40.760]  如果大家熟悉舊約
[00:25:40.760 --> 00:25:43.280]  其實早在摩西蒙古
[00:25:43.280 --> 00:25:48.880]  已經提到,當人進去會幕獻祭的時候
[00:25:48.880 --> 00:25:51.520]  一進到外院
[00:25:51.520 --> 00:25:56.560]  他就會見到那個用銅做的祭壇
[00:25:56.560 --> 00:26:00.200]  你走進去,你是一定會經過的
[00:26:00.200 --> 00:26:02.960]  你不可以當作看不到它
[00:26:02.960 --> 00:26:07.480]  這是進到神面前的必經之路
[00:26:07.480 --> 00:26:11.040]  接著去聖餐
[00:26:11.040 --> 00:26:14.520]  接著去到新約
[00:26:14.520 --> 00:26:18.920]  主耶穌在《約翰福音》第十四章第六節
[00:26:18.920 --> 00:26:21.360]  大家很熟悉的經文
[00:26:21.360 --> 00:26:22.520]  祂這樣說
[00:26:22.520 --> 00:26:25.560]  「我就是道路真理生命」
[00:26:25.560 --> 00:26:26.600]  聽過是嗎?
[00:26:26.600 --> 00:26:28.320]  道路的意思就是
[00:26:28.320 --> 00:26:30.040]  我是那條唯一的道路
[00:26:30.040 --> 00:26:31.320]  沒有第二條的了
[00:26:31.320 --> 00:26:34.160]  所以主耶穌接著怎樣說
[00:26:34.160 --> 00:26:38.480]  「若不藉著我,沒有人能夠去到乎那裡去」
[00:26:38.480 --> 00:26:42.200]  耶穌基督就是那條唯一的路
[00:26:42.200 --> 00:26:44.200]  我們雖然犯了罪
[00:26:44.200 --> 00:26:48.080]  但是藉著主耶穌死在十字架上
[00:26:48.080 --> 00:26:50.840]  我們願意認罪悔改
[00:26:50.840 --> 00:26:56.280]  就等於我們將罪放在祭壇上
[00:26:56.280 --> 00:26:59.600]  將它焚燒成灰
[00:26:59.600 --> 00:27:01.720]  做了一個了斷
[00:27:01.720 --> 00:27:04.640]  以斯列文因為惡貫滿盈
[00:27:04.640 --> 00:27:08.800]  所以十三節經文最後那句
[00:27:08.800 --> 00:27:13.520]  祂說「直等我向你發的憤怒止息」
[00:27:13.520 --> 00:27:18.360]  到那一刻才能夠被潔淨
[00:27:18.360 --> 00:27:20.760]  最後到第十四節
[00:27:20.760 --> 00:27:22.360]  經文這樣說
[00:27:22.360 --> 00:27:23.920]  「我耶穌說過的
[00:27:23.920 --> 00:27:26.760]  必定成就,必照話而行
[00:27:26.760 --> 00:27:30.440]  必不返回,必不顧惜,也不後悔
[00:27:30.440 --> 00:27:33.840]  人必照你的舉動行為審判你
[00:27:33.840 --> 00:27:36.480]  這是主耶華說的」
[00:27:36.480 --> 00:27:38.400]  你不計後面那個
[00:27:38.400 --> 00:27:40.040]  你見到這裏紅色
[00:27:40.040 --> 00:27:43.160]  都說了連續四個「必」字
[00:27:43.160 --> 00:27:45.600]  必定成就,必照話而行
[00:27:45.600 --> 00:27:48.360]  必不返回,必不顧惜
[00:27:48.360 --> 00:27:53.880]  審判已經是無可置疑的事
[00:27:53.880 --> 00:27:56.800]  還有什麼好說?
[00:27:56.800 --> 00:27:58.400]  歸根究底
[00:27:58.400 --> 00:28:00.600]  要問的問題就是
[00:28:00.600 --> 00:28:02.440]  我都要再問多一次
[00:28:02.440 --> 00:28:06.160]  究竟我們的屬靈生命是否潔淨
[00:28:06.160 --> 00:28:09.040]  有沒有生到壽?
[00:28:09.040 --> 00:28:11.720]  自己問問自己
[00:28:11.720 --> 00:28:14.440]  如果真的有生壽的話
[00:28:14.440 --> 00:28:17.960]  《雅各書》五章十六節告訴我們
[00:28:17.960 --> 00:28:22.280]  我們需要返回神的面前去祈禱
[00:28:22.280 --> 00:28:23.640]  向神
[00:28:23.640 --> 00:28:25.560]  亦向人
[00:28:25.560 --> 00:28:27.280]  認罪悔改
[00:28:27.280 --> 00:28:29.480]  所以你們要彼此認罪
[00:28:29.480 --> 00:28:30.800]  互相代求
[00:28:30.800 --> 00:28:32.520]  使你們可以得醫治
[00:28:32.520 --> 00:28:37.720]  二人祈禱所發的力量是大有功效的
[00:28:37.720 --> 00:28:41.080]  這是我們唯一的出路
[00:28:41.080 --> 00:28:44.560]  神說過祂必定會以憤怒的火
[00:28:44.560 --> 00:28:46.480]  去潔淨我們的生命
[00:28:46.480 --> 00:28:48.120]  因為祂心愛我們
[00:28:48.120 --> 00:28:53.160]  而且祂亦是一位聖潔的主
[00:28:53.160 --> 00:28:56.640]  最後我想引用一個牧者的親身經歷
[00:28:56.640 --> 00:29:00.360]  作為我今天信息的總結
[00:29:00.360 --> 00:29:05.920]  我是八十年代在外國讀書的時候信耶穌的
[00:29:05.920 --> 00:29:07.760]  在我信主母的那一刻
[00:29:07.760 --> 00:29:15.040]  我有機會讀到一本當時很暢銷的屬靈書
[00:29:15.040 --> 00:29:18.200]  如果你信耶穌信了一段日子
[00:29:18.200 --> 00:29:22.040]  我猜你應該見過這本書
[00:29:22.040 --> 00:29:25.640]  麥哥登牧師Gordon McDonald
[00:29:25.640 --> 00:29:29.280]  他寫了一本叫做《心意更新》
[00:29:29.280 --> 00:29:32.040]  Ordering Your Private World
[00:29:32.040 --> 00:29:34.640]  這本書讀完之後覺得很好
[00:29:34.640 --> 00:29:37.960]  於是我特意買了幾本
[00:29:37.960 --> 00:29:41.240]  送給我身邊的弟兄姊妹
[00:29:41.240 --> 00:29:43.520]  介紹他們一起讀
[00:29:43.520 --> 00:29:46.560]  當我們一起讀完這本書
[00:29:46.560 --> 00:29:49.000]  大概一年左右
[00:29:49.000 --> 00:29:53.000]  這位牧者就出事了
[00:29:53.000 --> 00:29:56.560]  他在侍奉高峰的時候
[00:29:56.560 --> 00:30:02.520]  和他自己的秘書發生了婚外情
[00:30:02.520 --> 00:30:06.440]  嚴重羞辱了他自己的人格
[00:30:06.440 --> 00:30:09.920]  家庭和他牧養的積分
[00:30:09.920 --> 00:30:15.120]  當然更加羞辱了主的命
[00:30:15.120 --> 00:30:19.280]  當時他不單止他的聲望
[00:30:19.280 --> 00:30:23.040]  和他的服侍跌到谷底
[00:30:23.040 --> 00:30:30.520]  他整個人的尊嚴和信心都完全崩潰
[00:30:30.520 --> 00:30:35.280]  所以請我們不要自欺欺人
[00:30:35.280 --> 00:30:38.160]  以為有一些表面的東西
[00:30:38.160 --> 00:30:45.160]  就掩蓋了我們和神真正的關係
[00:30:45.160 --> 00:30:47.560]  上帝很愛這位牧人
[00:30:47.560 --> 00:30:50.160]  於是祂出手
[00:30:50.160 --> 00:30:53.200]  在他認罪悔改之後
[00:30:53.200 --> 00:30:55.400]  神扶起他
[00:30:55.400 --> 00:30:56.880]  幾年之後
[00:30:56.880 --> 00:30:59.440]  他寫了另外一本書
[00:30:59.440 --> 00:31:02.520]  叫做《從破碎到更新》
[00:31:02.520 --> 00:31:05.880]  (Rebuilding Your Broken World)
[00:31:05.880 --> 00:31:08.640]  講述他跌倒
[00:31:08.640 --> 00:31:12.720]  然後重新站起來
[00:31:12.720 --> 00:31:16.800]  好像在一個廢墟底下
[00:31:16.800 --> 00:31:19.160]  重整他的生命
[00:31:19.160 --> 00:31:22.360]  他以過來人的身份
[00:31:22.360 --> 00:31:23.800]  這樣說
[00:31:23.800 --> 00:31:28.960]  如果一個人身處黑暗之中
[00:31:28.960 --> 00:31:35.760]  我們必須趕快認罪悔改
[00:31:35.760 --> 00:31:37.960]  整個人這樣說
[00:31:37.960 --> 00:31:41.640]  向神認罪悔改
[00:31:41.640 --> 00:31:44.200]  不是告訴神
[00:31:44.200 --> 00:31:47.160]  有一些祂不知道的事
[00:31:47.160 --> 00:31:49.240]  神甚麼都知道
[00:31:49.240 --> 00:31:51.160]  用不著我們跟祂說
[00:31:51.160 --> 00:31:54.000]  甚麼都看了
[00:31:54.000 --> 00:31:55.680]  但是
[00:31:55.680 --> 00:31:59.840]  當我們未跟神說之前
[00:31:59.840 --> 00:32:03.080]  那些事情其實是我們
[00:32:03.080 --> 00:32:07.920]  跟神之間的深淵
[00:32:07.920 --> 00:32:09.200]  不過
[00:32:09.200 --> 00:32:15.000]  若然我們將那些事情赤露淌開
[00:32:15.000 --> 00:32:17.040]  去跟神說的時候
[00:32:17.040 --> 00:32:19.120]  這些事情
[00:32:19.120 --> 00:32:21.120]  靠著
[00:32:21.120 --> 00:32:22.840]  主耶穌的十字架
[00:32:22.840 --> 00:32:24.400]  竟然
[00:32:24.400 --> 00:32:30.280]  可以成為人與神之間的橋樑
[00:32:30.280 --> 00:32:32.720]  如果我們不跟祂說
[00:32:32.720 --> 00:32:35.400]  即使我們不需要
[00:32:35.400 --> 00:32:36.440]  主耶穌的十字架
[00:32:36.440 --> 00:32:39.680]  祂的救恩幫助我們
[00:32:39.680 --> 00:32:41.280]  不需要
[00:32:41.280 --> 00:32:43.200]  自己解決它
[00:32:43.200 --> 00:32:48.000]  這個深淵仍在
[00:32:48.000 --> 00:32:49.720]  所以很期盼
[00:32:49.720 --> 00:32:53.840]  我們真的能夠體會到
[00:32:53.840 --> 00:32:57.200]  上帝多麼愛我們
[00:32:57.200 --> 00:32:59.320]  願意
[00:32:59.320 --> 00:33:03.320]  我們當能夠去到祂的面前
[00:33:03.320 --> 00:33:04.480]  將我們的生命
[00:33:04.480 --> 00:33:07.840]  攤開給祂去檢視的時候
[00:33:07.840 --> 00:33:09.280]  我們的生命能夠
[00:33:09.280 --> 00:33:11.520]  重新被建立
[00:33:11.520 --> 00:33:12.840]  復興聖潔
