
[00:00:00.000 --> 00:00:02.880]  今早時間的關係
[00:26:12.640 --> 00:26:14.640]  屬靈的視野
[00:26:14.640 --> 00:26:16.640]  神的角度
[00:26:16.640 --> 00:26:18.960]  他說慰督敬虔
[00:26:18.960 --> 00:26:21.440]  凡事都有益處
[00:26:21.440 --> 00:26:28.320]  因為有今生和來生的好處
[00:26:28.320 --> 00:26:30.320]  所以活在地上
[00:26:30.320 --> 00:26:31.760]  你要開心
[00:26:31.760 --> 00:26:33.200]  你要滿足
[00:26:33.200 --> 00:26:37.440]  不是用你的方法來解決你遇到的困難
[00:26:37.440 --> 00:26:39.040]  是應該什麼呢
[00:26:39.040 --> 00:26:41.280]  所以真正開心的人
[00:26:41.280 --> 00:26:44.400]  他不是用肉眼看外面
[00:26:44.400 --> 00:26:46.960]  他是用心眼看上面
[00:26:46.960 --> 00:26:52.560]  然後也用屬靈的觀點角度看自己裡面
[00:26:52.560 --> 00:26:54.320]  所以不是向外看
[00:26:54.320 --> 00:26:55.920]  是向上看
[00:26:55.920 --> 00:26:57.440]  向內看
[00:26:57.440 --> 00:27:04.080]  當我們懂得操練的時候
[00:27:04.080 --> 00:27:07.760]  這幾句話可以帶出我剛才想解釋的
[00:27:07.760 --> 00:27:10.240]  你用肉眼來看環境
[00:27:10.240 --> 00:27:13.040]  就好像他的僕人
[00:27:13.040 --> 00:27:15.440]  他的門徒伊麗莎先知
[00:27:15.440 --> 00:27:16.640]  他的僕人
[00:27:16.640 --> 00:27:18.080]  見山是山
[00:27:18.080 --> 00:27:19.760]  見水就是水
[00:27:19.760 --> 00:27:20.800]  哇
[00:27:20.800 --> 00:27:22.320]  高山前頭
[00:27:22.320 --> 00:27:24.800]  大水滿人
[00:27:24.800 --> 00:27:25.600]  死定了
[00:27:25.600 --> 00:27:26.720]  怎麼過
[00:27:26.720 --> 00:27:27.600]  走不掉了
[00:27:27.600 --> 00:27:29.120]  後有追兵
[00:27:29.120 --> 00:27:34.240]  前有大河
[00:27:34.240 --> 00:27:38.080]  但是你操練到用屬靈的眼光
[00:27:38.080 --> 00:27:39.680]  觀點來看
[00:27:39.680 --> 00:27:41.840]  見山不是山
[00:27:41.840 --> 00:27:44.160]  見水不是水
[00:27:44.160 --> 00:27:46.160]  很多人說老公出賣我
[00:27:46.160 --> 00:27:47.760]  竟然有小三
[00:27:47.760 --> 00:27:49.360]  豈有此理
[00:27:49.360 --> 00:27:52.720]  我一定要報仇
[00:27:52.720 --> 00:27:54.560]  OK
[00:27:54.560 --> 00:27:56.000]  但是
[00:27:56.000 --> 00:27:59.200]  如果你透過耶穌基督的眼睛
[00:27:59.200 --> 00:28:01.120]  第一你會回頭來看
[00:28:01.120 --> 00:28:03.200]  我有什麼錯
[00:28:03.200 --> 00:28:07.360]  今天成為這樣的一個收場
[00:28:07.360 --> 00:28:09.200]  只是他錯嗎
[00:28:09.200 --> 00:28:12.880]  一巴掌拍不響
[00:28:12.880 --> 00:28:15.120]  兩巴掌才看
[00:28:15.120 --> 00:28:17.120]  才會聽到這麼大的聲音
[00:28:17.120 --> 00:28:19.360]  和覺得痛
[00:28:19.360 --> 00:28:21.360]  所以不只是他錯
[00:28:21.360 --> 00:28:23.360]  你可能也有錯
[00:28:23.360 --> 00:28:25.600]  這些就是操練心法
[00:28:25.600 --> 00:28:26.960]  反省自己
[00:28:26.960 --> 00:28:29.200]  神啊
[00:28:29.200 --> 00:28:33.840]  求祢光照我
[00:28:33.840 --> 00:28:36.160]  求祢思念我
[00:28:36.160 --> 00:28:40.480]  看在我裡面有什麼惡行沒有
[00:28:40.480 --> 00:28:44.800]  引導我走永生之路
[00:28:44.800 --> 00:28:48.000]  所以人會反省就有希望
[00:28:48.000 --> 00:28:50.240]  換一個角度來看
[00:28:50.240 --> 00:28:52.960]  你只是看滿天繁星
[00:28:52.960 --> 00:28:56.240]  你真的想逃跑
[00:28:56.240 --> 00:28:58.480]  如果你生氣他得罪你
[00:28:58.480 --> 00:29:02.800]  你希望自己好像那些穆斯林
[00:29:02.800 --> 00:29:06.800]  回教那些極端分子
[00:29:06.800 --> 00:29:09.600]  抓到人就斬頭
[00:29:09.600 --> 00:29:11.920]  所以其實我自己婚姻家庭
[00:29:11.920 --> 00:29:13.920]  這方面做了這麼多年
[00:29:13.920 --> 00:29:15.520]  我發覺
[00:29:15.520 --> 00:29:19.120]  躺在你身邊每一晚
[00:29:19.120 --> 00:29:23.440]  其實是恐怖分子
[00:29:23.440 --> 00:29:26.480]  你所有不好的事他什麼都知道
[00:29:26.480 --> 00:29:29.600]  你台上一表人才
[00:29:29.600 --> 00:29:32.080]  西裝不挺
[00:29:32.080 --> 00:29:33.600]  回家是怎樣
[00:29:33.600 --> 00:29:35.360]  他清清楚楚
[00:29:35.360 --> 00:29:37.600]  如果他真的看不開
[00:29:37.600 --> 00:29:39.600]  你睡到咕咕聲
[00:29:39.600 --> 00:29:42.960]  他拿刀一聲就將你的頭斬了
[00:29:42.960 --> 00:29:46.560]  所以每早起床就摸一摸脖子
[00:29:46.560 --> 00:29:48.240]  感謝主
[00:29:48.240 --> 00:29:50.240]  全是恩典
[00:29:50.240 --> 00:29:52.240]  我所有的壞脾氣
[00:29:52.240 --> 00:29:53.840]  那些自私驕傲
[00:29:53.840 --> 00:29:54.880]  不懂得疼愛別人
[00:29:54.880 --> 00:29:55.920]  只是批評
[00:29:55.920 --> 00:29:57.520]  對兒女
[00:29:57.520 --> 00:30:00.080]  對姦夫
[00:30:00.080 --> 00:30:01.840]  所以求主幫助我們
[00:30:01.840 --> 00:30:04.000]  想不是見山是山
[00:30:04.000 --> 00:30:06.800]  用肉眼來看見水是水
[00:30:06.800 --> 00:30:08.560]  見山不是山
[00:30:08.560 --> 00:30:10.080]  以利沙先知
[00:30:10.080 --> 00:30:11.760]  敵人嗎
[00:30:11.760 --> 00:30:14.480]  你沒看見在敵人後面
[00:30:14.480 --> 00:30:19.440]  火車火馬天軍天使在包圍敵人
[00:30:19.440 --> 00:30:21.120]  所以不用怕
[00:30:21.120 --> 00:30:23.120]  與我們同在
[00:30:23.120 --> 00:30:26.560]  比與他們同在更多
[00:30:26.560 --> 00:30:28.560]  這個你不操練
[00:30:28.560 --> 00:30:29.840]  沒法子學
[00:30:29.840 --> 00:30:30.960]  所以因此
[00:30:30.960 --> 00:30:32.720]  教會強調
[00:30:32.720 --> 00:30:34.160]  我們基督徒
[00:30:34.160 --> 00:30:36.000]  要時時每日
[00:30:36.000 --> 00:30:38.240]  安靜親近神
[00:30:38.240 --> 00:30:40.640]  我經常喜歡用一些生活例子
[00:30:40.640 --> 00:30:44.000]  其實我們每一個人就像一部手機
[00:30:44.000 --> 00:30:46.480]  你買了iPhone X
[00:30:46.480 --> 00:30:50.880]  或者iPhone XR
[00:30:50.880 --> 00:30:52.240]  下個月
[00:30:52.240 --> 00:30:55.920]  iPhone 11就開始推出市場
[00:30:55.920 --> 00:30:56.800]  OK
[00:30:56.800 --> 00:30:59.040]  你用最貴的錢
[00:30:59.040 --> 00:31:00.560]  買了最好的
[00:31:00.560 --> 00:31:02.560]  我告訴你買了回來
[00:31:02.560 --> 00:31:05.120]  第一你不看使用手冊
[00:31:05.120 --> 00:31:06.640]  或者一張簡單的
[00:31:06.640 --> 00:31:07.840]  跟著手機
[00:31:07.840 --> 00:31:12.080]  告訴你怎樣開始使用這部新手機
[00:31:12.080 --> 00:31:14.080]  你如果不看的話
[00:31:14.080 --> 00:31:16.080]  你根本沒用
[00:31:16.080 --> 00:31:18.160]  多貴都好
[00:31:18.160 --> 00:31:20.160]  永遠都在黑暗裏面
[00:31:20.160 --> 00:31:22.160]  所以要找到電源
[00:31:22.160 --> 00:31:25.120]  按照指示
[00:31:25.120 --> 00:31:26.400]  接駁下去
[00:31:26.400 --> 00:31:29.840]  安靜
[00:31:29.840 --> 00:31:31.840]  六個鐘頭八個鐘頭
[00:31:31.840 --> 00:31:32.960]  燈亮了
[00:31:32.960 --> 00:31:34.000]  Yes
[00:31:34.000 --> 00:31:35.200]  你可以用
[00:31:35.200 --> 00:31:36.720]  現在很多基督徒
[00:31:36.720 --> 00:31:38.480]  曾經充過電
[00:31:38.480 --> 00:31:39.520]  但是
[00:31:39.520 --> 00:31:40.560]  譬如說很簡單
[00:31:40.560 --> 00:31:42.320]  我都不需要你舉手
[00:31:42.320 --> 00:31:44.320]  今早起床
[00:31:44.320 --> 00:31:46.320]  就想到主耶穌基督
[00:31:46.320 --> 00:31:48.960]  帶著微笑說主多謝你
[00:31:48.960 --> 00:31:50.800]  我還活在世上
[00:31:50.800 --> 00:31:53.840]  我一生充滿你的愛和恩典
[00:31:53.840 --> 00:31:55.040]  有沒有這樣的人
[00:31:55.040 --> 00:31:56.640]  有沒有打開聖經
[00:31:56.640 --> 00:31:58.480]  祈禱感謝神
[00:31:58.480 --> 00:31:59.680]  如果沒有的話
[00:31:59.680 --> 00:32:01.120]  你的手機
[00:32:01.120 --> 00:32:02.000]  不可行
[00:32:02.000 --> 00:32:04.000]  永遠在黑暗裏面
[00:32:04.000 --> 00:32:07.520]  所以操練心法就是要憐於基督
[00:32:07.520 --> 00:32:09.520]  然後在它裏面
[00:32:09.520 --> 00:32:11.520]  你找到
[00:32:11.520 --> 00:32:14.000]  一個完全不同的觀點角度
[00:32:14.000 --> 00:32:16.000]  所以這裏提到
[00:32:16.000 --> 00:32:18.000]  操練心法的人
[00:32:18.000 --> 00:32:19.520]  見山不是山
[00:32:19.520 --> 00:32:21.520]  見水不是水
[00:32:21.520 --> 00:32:23.520]  他又提到更高層次
[00:32:23.520 --> 00:32:25.040]  結論就是
[00:32:25.040 --> 00:32:27.040]  見山不過是山
[00:32:27.040 --> 00:32:29.920]  見水不過是水
[00:32:29.920 --> 00:32:32.880]  你坐在直昇機裏
[00:32:32.880 --> 00:32:34.880]  下面大風大雨
[00:32:34.880 --> 00:32:36.880]  波浪滔天
[00:32:36.880 --> 00:32:38.880]  咄咄咄咄
[00:32:38.880 --> 00:32:40.880]  自然就過了去
[00:32:40.880 --> 00:32:42.880]  但這個人站在地上
[00:32:42.880 --> 00:32:44.880]  嘩!沒命了
[00:32:44.880 --> 00:32:46.880]  所以求主幫助我們
[00:32:46.880 --> 00:32:48.880]  今天需要你和我
[00:32:48.880 --> 00:32:52.880]  是透過和神的連接
[00:32:52.880 --> 00:32:54.880]  操練心法
[00:32:54.880 --> 00:32:56.880]  然後
[00:32:56.880 --> 00:32:58.880]  你開門
[00:32:58.880 --> 00:33:00.880]  每一天
[00:33:00.880 --> 00:33:02.880]  你可以看到一些
[00:33:02.880 --> 00:33:04.880]  與眾不同的
[00:33:04.880 --> 00:33:08.880]  希望和神的同在
[00:33:08.880 --> 00:33:10.880]  所以求主幫助我們
[00:33:10.880 --> 00:33:12.880]  今早來的時候
[00:33:12.880 --> 00:33:14.880]  可能有些夫婦
[00:33:14.880 --> 00:33:16.880]  一開車
[00:33:16.880 --> 00:33:18.880]  上了車就吵
[00:33:18.880 --> 00:33:20.880]  一個快
[00:33:20.880 --> 00:33:22.880]  一個慢
[00:33:22.880 --> 00:33:24.880]  一個開始衝來插去
[00:33:24.880 --> 00:33:26.880]  他嚇到臉都青了
[00:33:26.880 --> 00:33:28.880]  每一次和他坐車
[00:33:28.880 --> 00:33:30.880]  所以一直
[00:33:30.880 --> 00:33:32.880]  來到parking lot
[00:33:32.880 --> 00:33:34.880]  那邊一看
[00:33:34.880 --> 00:33:36.880]  牧師長老在那裏
[00:33:36.880 --> 00:33:38.880]  打個眼色說
[00:33:38.880 --> 00:33:40.880]  下半場回家再繼續
[00:33:40.880 --> 00:33:44.880]  然後下車
[00:33:44.880 --> 00:33:46.880]  平安平安感謝主
[00:33:46.880 --> 00:33:48.880]  有真正的平安
[00:33:48.880 --> 00:33:50.880]  你和我都知道
[00:33:50.880 --> 00:33:52.880]  因為你縱容你的老鵝
[00:33:52.880 --> 00:33:54.880]  驕鵝
[00:33:54.880 --> 00:33:56.880]  批評
[00:33:56.880 --> 00:33:58.880]  天凡勝
[00:33:58.880 --> 00:34:00.880]  不記得忘記
[00:34:00.880 --> 00:34:02.880]  透過耶穌基督
[00:34:02.880 --> 00:34:04.880]  放大他的優點
[00:34:04.880 --> 00:34:06.880]  我們需要更多主耶穌基督的愛
[00:34:06.880 --> 00:34:08.880]  更多彼此的接納
[00:34:08.880 --> 00:34:10.880]  時間的關係
[00:34:10.880 --> 00:34:12.880]  本來還有一個很好的例子
[00:34:12.880 --> 00:34:14.880]  但是我覺得
[00:34:14.880 --> 00:34:16.880]  我答應牧師
[00:34:16.880 --> 00:34:18.880]  25分鐘
[00:34:18.880 --> 00:34:20.880]  我應該停
[00:34:20.880 --> 00:34:22.880]  不要緊
[00:34:22.880 --> 00:34:24.880]  你還想聽
[00:34:24.880 --> 00:34:26.880]  威聖經
[00:34:26.880 --> 00:34:28.880]  每天親近主
[00:34:28.880 --> 00:34:30.880]  你的手機需要
[00:34:30.880 --> 00:34:32.880]  和電源連絡
[00:34:32.880 --> 00:34:34.880]  求主給你
[00:34:34.880 --> 00:34:36.880]  雖然今天很短
[00:34:36.880 --> 00:34:40.880]  50分鐘
[00:34:40.880 --> 00:34:42.880]  但其實神愛你
[00:34:42.880 --> 00:34:44.880]  祂知道你的需要
[00:34:44.880 --> 00:34:46.880]  祂從來沒有離開過你
[00:34:46.880 --> 00:34:48.880]  我自己可以見證
[00:34:48.880 --> 00:34:50.880]  75年
[00:34:50.880 --> 00:34:52.880]  神始終在我身邊
[00:34:52.880 --> 00:34:54.880]  從不認識祂那一天
[00:34:54.880 --> 00:34:56.880]  一直到今天
[00:34:56.880 --> 00:34:58.880]  很多神的恩典
[00:34:58.880 --> 00:35:00.880]  當然也面對
[00:35:00.880 --> 00:35:02.880]  很多的痛苦
[00:35:02.880 --> 00:35:04.880]  但是靠主
[00:35:04.880 --> 00:35:06.880]  我可以超越
[00:35:06.880 --> 00:35:08.880]  你一樣可以超越
[00:35:08.880 --> 00:35:16.880]  最後一個例子
[00:35:16.880 --> 00:35:18.880]  講一講我和師母
[00:35:18.880 --> 00:35:20.880]  講完我就要結束
[00:35:20.880 --> 00:35:22.880]  我和師母
[00:35:22.880 --> 00:35:24.880]  我們一生是做婚姻家庭輔導
[00:35:24.880 --> 00:35:26.880]  但是我們是
[00:35:26.880 --> 00:35:28.880]  我們不過是
[00:35:28.880 --> 00:35:30.880]  軟弱的罪
[00:35:30.880 --> 00:35:32.880]  所以有時夫妻我們都會
[00:35:32.880 --> 00:35:34.880]  過不到關
[00:35:34.880 --> 00:35:36.880]  我們時時用
[00:35:36.880 --> 00:35:38.880]  四章
[00:35:38.880 --> 00:35:40.880]  26到29節
[00:35:40.880 --> 00:35:42.880]  那幾節聖經
[00:35:42.880 --> 00:35:44.880]  來幫助很多夫妻來到我們面前
[00:35:44.880 --> 00:35:46.880]  我們勸他們
[00:35:46.880 --> 00:35:48.880]  聖經說
[00:35:48.880 --> 00:35:50.880]  生氣
[00:35:50.880 --> 00:35:52.880]  但是不要犯罪
[00:35:52.880 --> 00:35:54.880]  不要冷戰,不要傷害對方
[00:35:54.880 --> 00:35:56.880]  但是有一次我們夫妻
[00:35:56.880 --> 00:35:58.880]  不知道發生什麼事
[00:35:58.880 --> 00:36:00.880]  夫妻有時是芝麻綠豆
[00:36:00.880 --> 00:36:02.880]  兩個人不開心
[00:36:02.880 --> 00:36:04.880]  我們鼓勵他們
[00:36:04.880 --> 00:36:06.880]  不要含怨
[00:36:06.880 --> 00:36:08.880]  到日落
[00:36:08.880 --> 00:36:10.880]  那天太陽已經下山
[00:36:10.880 --> 00:36:12.880]  我們兩個人還不說話
[00:36:12.880 --> 00:36:14.880]  那一晚睡覺
[00:36:14.880 --> 00:36:16.880]  平時就好像
[00:36:16.880 --> 00:36:18.880]  唐癡豆
[00:36:18.880 --> 00:36:20.880]  恩愛得不得了
[00:36:20.880 --> 00:36:22.880]  那一晚
[00:36:22.880 --> 00:36:24.880]  背脊對背脊
[00:36:24.880 --> 00:36:26.880]  他睡到那邊
[00:36:26.880 --> 00:36:28.880]  我睡到這邊
[00:36:28.880 --> 00:36:30.880]  一不小心會撲下床
[00:36:30.880 --> 00:36:32.880]  然後心裡就說
[00:36:32.880 --> 00:36:34.880]  東離西有多遠
[00:36:34.880 --> 00:36:36.880]  巴不得你離我也有多遠
[00:36:36.880 --> 00:36:38.880]  睡得不好
[00:36:38.880 --> 00:36:40.880]  你是信主的人
[00:36:40.880 --> 00:36:42.880]  聖靈在那裡
[00:36:42.880 --> 00:36:44.880]  跟他道歉不就好了
[00:36:44.880 --> 00:36:46.880]  為什麼還撐著
[00:36:46.880 --> 00:36:48.880]  心裡就想
[00:36:48.880 --> 00:36:50.880]  晚上
[00:36:50.880 --> 00:36:52.880]  輾轉反側
[00:36:52.880 --> 00:36:54.880]  手又輕輕的
[00:36:54.880 --> 00:36:56.880]  房間黑的
[00:36:56.880 --> 00:36:58.880]  沒有燈
[00:36:58.880 --> 00:37:00.880]  不知道為什麼
[00:37:00.880 --> 00:37:02.880]  我的手去到離到師母
[00:37:02.880 --> 00:37:04.880]  三公分的地方
[00:37:04.880 --> 00:37:06.880]  自動煞車
[00:37:06.880 --> 00:37:08.880]  心裡就想
[00:37:08.880 --> 00:37:10.880]  為什麼不是他先把手伸過來
[00:37:10.880 --> 00:37:12.880]  假裝不好意思碰
[00:37:12.880 --> 00:37:14.880]  然後反過來親
[00:37:14.880 --> 00:37:16.880]  但就不肯做
[00:37:16.880 --> 00:37:18.880]  就差這麼多
[00:37:18.880 --> 00:37:20.880]  所以整晚
[00:37:20.880 --> 00:37:22.880]  我在床上
[00:37:22.880 --> 00:37:24.880]  手就好像
[00:37:24.880 --> 00:37:26.880]  車前面的水撥
[00:37:26.880 --> 00:37:28.880]  咻
[00:37:28.880 --> 00:37:30.880]  師母不用手
[00:37:30.880 --> 00:37:32.880]  她用腳
[00:37:32.880 --> 00:37:34.880]  在床上
[00:37:34.880 --> 00:37:38.880]  如果覺得好笑
[00:37:38.880 --> 00:37:40.880]  你們都試過這些招數
[00:37:40.880 --> 00:37:42.880]  但那個老鵝
[00:37:42.880 --> 00:37:44.880]  死要叻
[00:37:44.880 --> 00:37:46.880]  為什麼我才低頭
[00:37:46.880 --> 00:37:48.880]  第二天一早起床
[00:37:48.880 --> 00:37:50.880]  平時他很疼我
[00:37:50.880 --> 00:37:52.880]  預備很豐富的早餐
[00:37:52.880 --> 00:37:54.880]  注意我的身體
[00:37:54.880 --> 00:37:56.880]  但那天早上起床
[00:37:56.880 --> 00:37:58.880]  怎麼會睡過頭
[00:37:58.880 --> 00:38:00.880]  看一看他
[00:38:00.880 --> 00:38:02.880]  用背對著我
[00:38:02.880 --> 00:38:04.880]  我明白了
[00:38:04.880 --> 00:38:06.880]  罷工
[00:38:08.880 --> 00:38:10.880]  我想一想
[00:38:10.880 --> 00:38:12.880]  沒什麼了不起
[00:38:12.880 --> 00:38:14.880]  我就絕食一個早餐
[00:38:14.880 --> 00:38:16.880]  禁食
[00:38:16.880 --> 00:38:18.880]  喝一杯牛奶
[00:38:18.880 --> 00:38:20.880]  奪滿意圖
[00:38:20.880 --> 00:38:22.880]  討厭這個女人
[00:38:22.880 --> 00:38:24.880]  那天在辦公室
[00:38:24.880 --> 00:38:26.880]  請你記得我是傳道人
[00:38:26.880 --> 00:38:28.880]  我是服事主的人
[00:38:28.880 --> 00:38:30.880]  竟然淪落到這個地步
[00:38:30.880 --> 00:38:32.880]  又去幫別人
[00:38:32.880 --> 00:38:34.880]  自己都搞不定
[00:38:34.880 --> 00:38:36.880]  真是被我做人
[00:38:36.880 --> 00:38:38.880]  不懂練心法
[00:38:38.880 --> 00:38:40.880]  所以那天才令我感動
[00:38:40.880 --> 00:38:42.880]  叫我打個電話
[00:38:42.880 --> 00:38:44.880]  如果你不想碰她
[00:38:44.880 --> 00:38:46.880]  不想求她
[00:38:46.880 --> 00:38:48.880]  電話那麼遠
[00:38:48.880 --> 00:38:50.880]  對著電話說就行
[00:38:50.880 --> 00:38:52.880]  但電話一摸到
[00:38:52.880 --> 00:38:54.880]  就有主的話語
[00:38:54.880 --> 00:38:56.880]  你們作妻子
[00:38:56.880 --> 00:38:58.880]  要信服你們的丈夫
[00:38:58.880 --> 00:39:00.880]  為什麼不是他先打來
[00:39:00.880 --> 00:39:02.880]  不願意
[00:39:02.880 --> 00:39:04.880]  不打電話
[00:39:04.880 --> 00:39:06.880]  那個
[00:39:06.880 --> 00:39:08.880]  兩個人就在鬥
[00:39:08.880 --> 00:39:10.880]  看誰的功力夠
[00:39:10.880 --> 00:39:12.880]  所以那天
[00:39:12.880 --> 00:39:14.880]  最不想回家
[00:39:14.880 --> 00:39:16.880]  但你又結了婚
[00:39:16.880 --> 00:39:18.880]  又是基督徒
[00:39:18.880 --> 00:39:20.880]  又是服事主
[00:39:20.880 --> 00:39:22.880]  主的人在美國
[00:39:22.880 --> 00:39:24.880]  你晚上不回家可以去哪裡
[00:39:24.880 --> 00:39:26.880]  就硬著頭皮回去
[00:39:26.880 --> 00:39:28.880]  拿著公事包
[00:39:28.880 --> 00:39:30.880]  但是擺定招數
[00:39:30.880 --> 00:39:32.880]  怎樣開招
[00:39:32.880 --> 00:39:34.880]  不知他一開招
[00:39:34.880 --> 00:39:36.880]  掃把就拋過來
[00:39:36.880 --> 00:39:38.880]  還有資格服事神
[00:39:38.880 --> 00:39:40.880]  還說去幫助人
[00:39:40.880 --> 00:39:42.880]  一個那麼簡單的你傷害我
[00:39:42.880 --> 00:39:44.880]  為什麼不能先安慰我
[00:39:44.880 --> 00:39:46.880]  我不知道他會說什麼
[00:39:46.880 --> 00:39:48.880]  不過竹君不是很兇
[00:39:48.880 --> 00:39:50.880]  所以
[00:39:50.880 --> 00:39:52.880]  聽到腳步聲
[00:39:52.880 --> 00:39:54.880]  擺定架步
[00:39:54.880 --> 00:39:56.880]  預備怎樣開招過招
[00:39:56.880 --> 00:39:58.880]  一開門
[00:39:58.880 --> 00:40:00.880]  竹君拭目
[00:40:00.880 --> 00:40:02.880]  我稱讚你
[00:40:02.880 --> 00:40:04.880]  上班很累
[00:40:04.880 --> 00:40:06.880]  我放了一缸熱水
[00:40:06.880 --> 00:40:08.880]  洗個澡
[00:40:08.880 --> 00:40:10.880]  放鬆
[00:40:10.880 --> 00:40:12.880]  我煮飯你出來吃
[00:40:12.880 --> 00:40:14.880]  怪招
[00:40:14.880 --> 00:40:16.880]  想不到他出這一招
[00:40:16.880 --> 00:40:18.880]  他不倒茶
[00:40:18.880 --> 00:40:20.880]  他倒水
[00:40:20.880 --> 00:40:22.880]  整缸
[00:40:22.880 --> 00:40:24.880]  我進了廁所
[00:40:24.880 --> 00:40:26.880]  看到一缸熱水
[00:40:26.880 --> 00:40:28.880]  冒煙
[00:40:28.880 --> 00:40:30.880]  脫了衣服跳下去
[00:40:30.880 --> 00:40:32.880]  突然
[00:40:32.880 --> 00:40:34.880]  聖經說
[00:40:34.880 --> 00:40:36.880]  人心比萬物都詭詐
[00:40:36.880 --> 00:40:38.880]  壞到極處
[00:40:38.880 --> 00:40:40.880]  會不會他生我的氣
[00:40:40.880 --> 00:40:42.880]  生我的氣到一個地步
[00:40:42.880 --> 00:40:44.880]  你那麼愛主
[00:40:44.880 --> 00:40:46.880]  但不懂愛妻子
[00:40:46.880 --> 00:40:48.880]  一百度的熱水
[00:40:48.880 --> 00:40:50.880]  送你快點上去
[00:40:50.880 --> 00:40:52.880]  你跳下去
[00:40:52.880 --> 00:40:54.880]  扯慢
[00:40:54.880 --> 00:40:56.880]  用腳試一下溫度
[00:40:56.880 --> 00:40:58.880]  我一試
[00:40:58.880 --> 00:41:00.880]  我就服了
[00:41:00.880 --> 00:41:02.880]  當我整個人浸下去
[00:41:02.880 --> 00:41:04.880]  聖靈指贊
[00:41:04.880 --> 00:41:06.880]  他說青苔
[00:41:06.880 --> 00:41:08.880]  你輸得很慘
[00:41:08.880 --> 00:41:10.880]  你作為一家之主
[00:41:10.880 --> 00:41:12.880]  你是個頭
[00:41:12.880 --> 00:41:14.880]  基督怎樣愛教會
[00:41:14.880 --> 00:41:16.880]  你甚至於
[00:41:16.880 --> 00:41:18.880]  神預期我為了君而死
[00:41:18.880 --> 00:41:20.880]  說個sorry
[00:41:20.880 --> 00:41:22.880]  那麼難
[00:41:22.880 --> 00:41:24.880]  你真是夠驕傲
[00:41:24.880 --> 00:41:26.880]  祂為你犧牲了青春一生
[00:41:26.880 --> 00:41:28.880]  祂的歲月
[00:41:28.880 --> 00:41:32.880]  為何不可以低頭
[00:41:32.880 --> 00:41:34.880]  想我自己眼淚都流
[00:41:34.880 --> 00:41:36.880]  我輸得很慘
[00:41:36.880 --> 00:41:38.880]  祂贏了
[00:41:38.880 --> 00:41:40.880]  我想用兵法刀法拳法
[00:41:40.880 --> 00:41:42.880]  輸定了
[00:41:42.880 --> 00:41:44.880]  當晚
[00:41:44.880 --> 00:41:46.880]  當然出來
[00:41:46.880 --> 00:41:48.880]  我跟祂道歉
[00:41:48.880 --> 00:41:50.880]  先低頭
[00:41:50.880 --> 00:41:52.880]  用愛將我挽回
[00:41:52.880 --> 00:41:54.880]  我覺得我做丈夫
[00:41:54.880 --> 00:41:56.880]  做頭做得很差
[00:41:56.880 --> 00:41:58.880]  請你原諒我
[00:41:58.880 --> 00:42:00.880]  第二天
[00:42:00.880 --> 00:42:02.880]  我們當晚很恩愛
[00:42:02.880 --> 00:42:04.880]  前一晚的恩怨沒有了
[00:42:04.880 --> 00:42:06.880]  祂贏了
[00:42:06.880 --> 00:42:08.880]  將心拿回來了
[00:42:08.880 --> 00:42:10.880]  第二天我問祂
[00:42:10.880 --> 00:42:12.880]  其實祂的方法很簡單
[00:42:12.880 --> 00:42:14.880]  祂一夜無眠
[00:42:14.880 --> 00:42:16.880]  眼都哭到腫了
[00:42:16.880 --> 00:42:18.880]  但祂每一天
[00:42:18.880 --> 00:42:20.880]  一定會在客廳
[00:42:20.880 --> 00:42:22.880]  有一張椅子在角落
[00:42:22.880 --> 00:42:24.880]  祂就安靜在神面前
[00:42:24.880 --> 00:42:26.880]  原來祂發覺
[00:42:26.880 --> 00:42:28.880]  祂手機沒電
[00:42:28.880 --> 00:42:30.880]  我又沒電
[00:42:30.880 --> 00:42:32.880]  不能像耶穌
[00:42:32.880 --> 00:42:34.880]  所以祂跪在這裡
[00:42:34.880 --> 00:42:36.880]  向神傾心吐怡
[00:42:36.880 --> 00:42:38.880]  哭一場
[00:42:38.880 --> 00:42:40.880]  然後聖靈光照
[00:42:40.880 --> 00:42:42.880]  你做妻子
[00:42:42.880 --> 00:42:44.880]  順服
[00:42:44.880 --> 00:42:46.880]  當初神做完亞當之後
[00:42:46.880 --> 00:42:48.880]  哪人獨居不好
[00:42:48.880 --> 00:42:50.880]  搞不定
[00:42:50.880 --> 00:42:52.880]  所以創造你去幫助
[00:42:52.880 --> 00:42:54.880]  祂哭完
[00:42:54.880 --> 00:42:56.880]  感謝神
[00:42:56.880 --> 00:42:58.880]  我原諒
[00:42:58.880 --> 00:43:00.880]  不能先做一個溫柔體貼的妻子
[00:43:00.880 --> 00:43:02.880]  在神那裡想一想
[00:43:02.880 --> 00:43:04.880]  很久沒放熱水給祂
[00:43:04.880 --> 00:43:06.880]  讓祂回來放鬆
[00:43:06.880 --> 00:43:08.880]  所以祂用心法
[00:43:08.880 --> 00:43:10.880]  我用劍法
[00:43:10.880 --> 00:43:12.880]  我一敗塗地
[00:43:12.880 --> 00:43:14.880]  祂得勝海船
[00:43:14.880 --> 00:43:16.880]  恢復了
[00:43:16.880 --> 00:43:18.880]  將我挽回
[00:43:18.880 --> 00:43:20.880]  恢復夫妻關係
