
[00:00:00.000 --> 00:00:03.980]  丁師妹早晨,很高興能夠再次和大家一起在主日崇拜的時間
[00:21:30.960 --> 00:21:32.960]  他們就會被忽略
[00:21:32.960 --> 00:21:35.960]  而誤定成為一個自由的人
[00:21:35.960 --> 00:21:40.960]  如果你要重新得到自由人的身份
[00:21:40.960 --> 00:21:43.960]  你就要好像阿伯拉罕
[00:21:43.960 --> 00:21:47.960]  要行國禮重歸於進入這個家族裏面
[00:21:47.960 --> 00:21:50.960]  這樣你才可以成為一個自由人
[00:21:50.960 --> 00:21:54.960]  而下文將會討論的下甲和撒拉的例子
[00:21:54.960 --> 00:21:56.960]  正正其實保羅引用
[00:21:56.960 --> 00:21:58.960]  就是要重新演繹給我們看
[00:21:58.960 --> 00:22:01.960]  血緣的關係不再是那個決定
[00:22:01.960 --> 00:22:04.960]  那個人是否自由人的問題
[00:22:04.960 --> 00:22:07.960]  而這個思維也會引伸到我們去看
[00:22:07.960 --> 00:22:09.960]  你是否屬於神的子民
[00:22:09.960 --> 00:22:11.960]  這個問題
[00:22:11.960 --> 00:22:14.960]  而用到在迦拉太教會的時候
[00:22:14.960 --> 00:22:16.960]  就要更加告訴他們
[00:22:16.960 --> 00:22:18.960]  其實是否要靠行國禮才可以斷定
[00:22:18.960 --> 00:22:21.960]  你才是歸入上帝的裏面呢?
[00:22:21.960 --> 00:22:24.960]  還是有一個全新的理解
[00:22:24.960 --> 00:22:26.960]  我們需要去掌握呢?
[00:22:26.960 --> 00:22:30.960]  所以這個主題將會我們在日後再討論
[00:22:30.960 --> 00:22:33.960]  第三個重要的題目就是奴隸的問題
[00:22:33.960 --> 00:22:34.960]  slave
[00:22:34.960 --> 00:22:38.960]  奴隸可以是由一個人的出生背景
[00:22:38.960 --> 00:22:41.960]  為他而設定的
[00:22:41.960 --> 00:22:43.960]  所以當一個人
[00:22:43.960 --> 00:22:46.960]  是否可以透過一些事物
[00:22:46.960 --> 00:22:50.960]  去索取他能夠離開這個身份呢?
[00:22:50.960 --> 00:22:52.960]  他不可以靠著他自己的
[00:22:52.960 --> 00:22:57.960]  相反奴隸是可以有很多種不同的形式出現了
[00:22:57.960 --> 00:23:01.960]  在當時的世界環境當中
[00:23:01.960 --> 00:23:04.960]  即是說今天我們好像自由人
[00:23:04.960 --> 00:23:06.960]  其實我們是否真的一個自由人呢?
[00:23:06.960 --> 00:23:09.960]  還是我們是用了一個不同形式的奴隸
[00:23:09.960 --> 00:23:11.960]  出現在這個世界裏面
[00:23:11.960 --> 00:23:14.960]  而我們仍然自己不知道呢?
[00:23:14.960 --> 00:23:16.960]  而保羅在這本書裏面
[00:23:16.960 --> 00:23:18.960]  其實就要告訴我們
[00:23:18.960 --> 00:23:21.960]  奴隸的身份其實是可以改變的
[00:23:21.960 --> 00:23:24.960]  而改變這個奴隸的身份
[00:23:24.960 --> 00:23:26.960]  而不是靠人的行為
[00:23:26.960 --> 00:23:28.960]  而是靠耶穌基督
[00:23:28.960 --> 00:23:31.960]  所以當我們去看這本書
[00:23:31.960 --> 00:23:33.960]  從第三章裏面
[00:23:33.960 --> 00:23:35.960]  這三個重要的思維
[00:23:35.960 --> 00:23:38.960]  應許、自由和奴隸
[00:23:38.960 --> 00:23:42.960]  這三個主題不斷環繞在第三章
[00:23:42.960 --> 00:23:46.960]  甚至之後保羅在《加拉太書》裏面所講的內容
[00:23:46.960 --> 00:23:50.960]  這個我們必須要很小心地去掌握
[00:23:50.960 --> 00:23:53.960]  因為保羅所認識的福音
[00:23:53.960 --> 00:23:58.960]  在多次...特別我們在第一章、第二章裏面
[00:23:58.960 --> 00:24:00.960]  已經可以看到
[00:24:00.960 --> 00:24:05.960]  福音是可以完全脫離於守律法
[00:24:05.960 --> 00:24:07.960]  簡單來說
[00:24:07.960 --> 00:24:09.960]  我們這個福音是一個
[00:24:09.960 --> 00:24:11.960]  Law Free Gospel
[00:24:11.960 --> 00:24:13.960]  小心聽這句話
[00:24:13.960 --> 00:24:16.960]  Law Free 是說到進門
[00:24:16.960 --> 00:24:21.960]  不是代表當我們在福音裏面的時候
[00:24:21.960 --> 00:24:23.960]  我們就無法無天
[00:24:23.960 --> 00:24:26.960]  所以保羅為什麼要講得很小心
[00:24:26.960 --> 00:24:30.960]  而接下來第一節到第五節的討論
[00:24:30.960 --> 00:24:33.960]  亦都能夠很準確地幫助到
[00:24:33.960 --> 00:24:34.960]  加拉太教會
[00:24:34.960 --> 00:24:38.960]  無論是那些所謂愛邦人的自由派的信徒
[00:24:38.960 --> 00:24:42.960]  還是那些完全很看重猶太人
[00:24:42.960 --> 00:24:44.960]  守傳統猶太人律法
[00:24:44.960 --> 00:24:46.960]  甚至要行國禮歸回去
[00:24:46.960 --> 00:24:48.960]  歸化成為猶太人
[00:24:48.960 --> 00:24:50.960]  保羅接下來這一篇的討論
[00:24:50.960 --> 00:24:52.960]  就能夠同時間
[00:24:52.960 --> 00:24:56.960]  很客觀地幫助加拉太宗教會的信徒
[00:24:56.960 --> 00:24:58.960]  去了解到、反思到
[00:24:58.960 --> 00:25:02.960]  他們的身份是怎樣被定定的
[00:25:02.960 --> 00:25:04.960]  換句話來說
[00:25:04.960 --> 00:25:06.960]  接受基督耶穌福音
[00:25:06.960 --> 00:25:10.960]  能夠成為神的應許當中的一員
[00:25:10.960 --> 00:25:13.960]  即是說我們能夠成為
[00:25:13.960 --> 00:25:15.960]  亞伯拉罕的真正後裔
[00:25:15.960 --> 00:25:18.960]  其實不是由律法而出的
[00:25:18.960 --> 00:25:20.960]  其實這一點正正是
[00:25:20.960 --> 00:25:23.960]  保羅要去針對加拉太教會
[00:25:23.960 --> 00:25:27.960]  當時傳出的假道理、假訊息的
[00:25:27.960 --> 00:25:29.960]  假弟兄或者領袖
[00:25:29.960 --> 00:25:34.960]  的一個很重要的討論
[00:25:34.960 --> 00:25:36.960]  而這些假弟兄
[00:25:36.960 --> 00:25:39.960]  亦都同時去用保羅所說的
[00:25:39.960 --> 00:25:42.960]  既然你只是說要守信
[00:25:42.960 --> 00:25:44.960]  即是要有信就可以信耶穌
[00:25:44.960 --> 00:25:47.960]  就可以歸回上帝那裡
[00:25:47.960 --> 00:25:49.960]  而捨棄律法
[00:25:49.960 --> 00:25:52.960]  那你就是貴信於另一邊
[00:25:52.960 --> 00:25:54.960]  所以保羅在這個時候
[00:25:54.960 --> 00:25:56.960]  亦都放止了
[00:25:56.960 --> 00:25:58.960]  這些假的弟兄
[00:25:58.960 --> 00:26:00.960]  藉著這樣的機會
[00:26:00.960 --> 00:26:04.960]  以為可以成為一個去詆毀保羅
[00:26:04.960 --> 00:26:09.960]  甚至詆毀上帝設計這個救恩計劃
[00:26:09.960 --> 00:26:11.960]  而推毀一切
[00:26:11.960 --> 00:26:14.960]  然後鞏固他們這班假弟兄
[00:26:14.960 --> 00:26:16.960]  假信徒、假領袖
[00:26:16.960 --> 00:26:19.960]  他們自己的勢力
[00:26:19.960 --> 00:26:22.960]  所以保羅在接下來第三章裡面
[00:26:22.960 --> 00:26:24.960]  他很重視地去證明
[00:26:24.960 --> 00:26:29.960]  耶和華對於已經成為了他的子民的人
[00:26:29.960 --> 00:26:31.960]  其實他們每一個的行為
[00:26:31.960 --> 00:26:34.960]  是有所要求的
[00:26:34.960 --> 00:26:37.960]  即是好像猶太人一樣
[00:26:37.960 --> 00:26:41.960]  耶和華同樣對於他們的屬靈生命
[00:26:41.960 --> 00:26:44.960]  生活是有要求的
[00:26:44.960 --> 00:26:46.960]  只不過猶太人
[00:26:46.960 --> 00:26:50.960]  他們將上帝的救恩計劃扭曲了
[00:26:50.960 --> 00:26:52.960]  怎麼扭曲呢?
[00:26:52.960 --> 00:26:56.960]  其實就在這個救恩設計上面
[00:26:56.960 --> 00:26:58.960]  保羅在接下來
[00:26:58.960 --> 00:27:00.960]  其實不只是接下來
[00:27:00.960 --> 00:27:02.960]  在先前已經說過
[00:27:02.960 --> 00:27:04.960]  一個所謂救恩拯救計劃
[00:27:04.960 --> 00:27:06.960]  其實有一個次序
[00:27:06.960 --> 00:27:10.960]  have an order in salvation plan
[00:27:10.960 --> 00:27:12.960]  是什麼order呢?
[00:27:12.960 --> 00:27:15.960]  原來律法的頒布
[00:27:15.960 --> 00:27:20.960]  是後於上帝應許拯救
[00:27:20.960 --> 00:27:22.960]  我再重複說兩次
[00:27:22.960 --> 00:27:26.960]  上帝頒布律法
[00:27:26.960 --> 00:27:33.960]  是在上帝應許之後才頒布的
[00:27:33.960 --> 00:27:35.960]  所以簡單一點來說
[00:27:35.960 --> 00:27:37.960]  遵行律法
[00:27:37.960 --> 00:27:43.960]  只不過是有了神子民身份之後的一種表彰
[00:27:43.960 --> 00:27:49.960]  a manifestation of God's people
[00:27:49.960 --> 00:27:53.960]  manifestation of God's people
[00:27:53.960 --> 00:27:57.960]  是一個人成為了神的子民
[00:27:57.960 --> 00:28:00.960]  在他的應許裡歸回去
[00:28:00.960 --> 00:28:01.960]  就好像亞伯拉罕
[00:28:01.960 --> 00:28:04.960]  得到上帝的應許成為他的子民之後
[00:28:04.960 --> 00:28:07.960]  才叫他行國禮
[00:28:07.960 --> 00:28:09.960]  有沒有留意這一點?
[00:28:09.960 --> 00:28:12.960]  不是行國禮才成為神子民
[00:28:12.960 --> 00:28:13.960]  是成為神子民
[00:28:13.960 --> 00:28:17.960]  於是乎你予以進行行國禮的事
[00:28:17.960 --> 00:28:19.960]  所以行國禮只不過是
[00:28:19.960 --> 00:28:22.960]  律法的一個彰顯
[00:28:22.960 --> 00:28:24.960]  manifestation
[00:28:24.960 --> 00:28:28.960]  是因為我們已經得到這個應許
[00:28:28.960 --> 00:28:30.960]  得到這個covenant之後
[00:28:30.960 --> 00:28:32.960]  成為了神子民之後
[00:28:32.960 --> 00:28:37.960]  本質上其實不是基於這個律法
[00:28:37.960 --> 00:28:43.960]  守律法只不過是我們屬靈生命的後續表現
[00:28:43.960 --> 00:28:50.960]  而這個守律法其實本身也有規限
[00:28:50.960 --> 00:28:52.960]  有限性在裡面
[00:28:52.960 --> 00:28:54.960]  於是乎我們完全不看到
[00:28:54.960 --> 00:28:57.960]  守律法是成就救恩
[00:28:57.960 --> 00:28:59.960]  或者成就應許
[00:28:59.960 --> 00:29:03.960]  相反是因為應許救恩已成就在你的身上
[00:29:03.960 --> 00:29:04.960]  我的身上
[00:29:04.960 --> 00:29:07.960]  於是乎我們去行律法
[00:29:07.960 --> 00:29:09.960]  遵行律法
[00:29:09.960 --> 00:29:11.960]  這樣看來
[00:29:11.960 --> 00:29:13.960]  猶太人就做了一個很大的錯誤
[00:29:13.960 --> 00:29:16.960]  甚至賈大興也承受了這個錯誤
[00:29:16.960 --> 00:29:18.960]  承受了傳統的錯誤
[00:29:18.960 --> 00:29:19.960]  是什麼錯誤呢?
[00:29:19.960 --> 00:29:25.960]  就是認為我們要行律法才進入應許
[00:29:25.960 --> 00:29:28.960]  但是原初上帝不是這樣的設計
[00:29:28.960 --> 00:29:30.960]  原來是進入了應許之後
[00:29:30.960 --> 00:29:33.960]  你就去行律法
[00:29:33.960 --> 00:29:36.960]  表彰給人看你已經是神的子民
[00:29:36.960 --> 00:29:40.960]  這個就是猶太人他們的錯誤
[00:29:40.960 --> 00:29:43.960]  保羅怎樣去幫助基督教會
[00:29:43.960 --> 00:29:46.960]  甚至以至於今天我們大眾的信徒
[00:29:46.960 --> 00:29:50.960]  能夠去處理這個本末倒置的問題
[00:29:50.960 --> 00:29:53.960]  其實就好像我們引言所說
[00:29:53.960 --> 00:29:55.960]  你要教會他捉魚
[00:29:55.960 --> 00:29:58.960]  不只是每次給他一條魚
[00:29:58.960 --> 00:30:00.960]  看到有問題頭痛醫頭腳痛醫腳
[00:30:00.960 --> 00:30:03.960]  這種是治標不治本的情況
[00:30:03.960 --> 00:30:05.960]  我們要教會他捉魚
[00:30:05.960 --> 00:30:07.960]  自此之後
[00:30:07.960 --> 00:30:10.960]  即或我們沒有魚在他身邊
[00:30:10.960 --> 00:30:11.960]  我們不在他身邊
[00:30:11.960 --> 00:30:14.960]  他自己也會去捉魚去生存
[00:30:14.960 --> 00:30:17.960]  而這個正正是第三章所說的內容
[00:30:17.960 --> 00:30:18.960]  我們就看看吧
[00:30:18.960 --> 00:30:21.960]  第三章我們分為兩個部分去看
[00:30:21.960 --> 00:30:22.960]  第一部分
[00:30:22.960 --> 00:30:24.960]  我們先看第一節
[00:30:24.960 --> 00:30:26.960]  讓我再讀讀第一節給大家聽
[00:30:26.960 --> 00:30:28.960]  第一節說什麼呢?
[00:30:28.960 --> 00:30:30.960]  無知的加拉太人
[00:30:30.960 --> 00:30:33.960]  耶穌基督釘十字架
[00:30:33.960 --> 00:30:36.960]  已經活化在你們眼前
[00:30:36.960 --> 00:30:39.960]  誰又迷惑了你們呢?
[00:30:39.960 --> 00:30:42.960]  無知的加拉太人
[00:30:42.960 --> 00:30:45.960]  耶穌基督釘十字架
[00:30:45.960 --> 00:30:49.960]  已經活化在你們眼前
[00:30:49.960 --> 00:30:53.960]  誰又迷惑了你們呢?
[00:30:53.960 --> 00:30:56.960]  你們無知的加拉太人
[00:30:56.960 --> 00:31:00.960]  誰又迷惑了你們呢?
[00:31:00.960 --> 00:31:01.960]  在你們的眼前
[00:31:01.960 --> 00:31:04.960]  耶穌基督已經活化了
[00:31:04.960 --> 00:31:05.960]  在你們的眼前
[00:31:05.960 --> 00:31:07.960]  耶穌基督已經活化了
[00:31:07.960 --> 00:31:09.960]  在這裡第一節
[00:31:09.960 --> 00:31:12.960]  其實充分表現出
[00:31:12.960 --> 00:31:15.960]  保羅對於加拉太教會
[00:31:15.960 --> 00:31:20.960]  那份痛責之情難耐的情況
[00:31:20.960 --> 00:31:24.960]  痛又要責
[00:31:24.960 --> 00:31:25.960]  為什麼呢?
[00:31:25.960 --> 00:31:28.960]  因為他愛加拉太教會
[00:31:28.960 --> 00:31:33.960]  每一個真正的神的僕人
[00:31:33.960 --> 00:31:35.960]  都有這個條件
[00:31:35.960 --> 00:31:37.960]  就是很愛神的子民
[00:31:37.960 --> 00:31:39.960]  只要熟神的子民
[00:31:39.960 --> 00:31:41.960]  他們發生什麼問題
[00:31:41.960 --> 00:31:43.960]  他們都很緊張
[00:31:43.960 --> 00:31:47.960]  在這裡保羅一開始用上的言詞
[00:31:47.960 --> 00:31:50.960]  無知的加拉太人
[00:31:50.960 --> 00:31:53.960]  你們被迷惑了
[00:31:53.960 --> 00:31:55.960]  用英文說得更強
[00:31:55.960 --> 00:31:56.960]  英文說
[00:31:56.960 --> 00:31:59.960]  You foolish Galatians
[00:31:59.960 --> 00:32:02.960]  Who has cast a spell?
[00:32:02.960 --> 00:32:05.960]  這種說法
[00:32:05.960 --> 00:32:08.960]  如果在今天這個世界
[00:32:08.960 --> 00:32:12.960]  隨時被人訴諸於法庭
[00:32:12.960 --> 00:32:13.960]  輕則
[00:32:13.960 --> 00:32:15.960]  如果我們作為目者
[00:32:15.960 --> 00:32:18.960]  就被炒魷魚
[00:32:18.960 --> 00:32:19.960]  重則
[00:32:19.960 --> 00:32:20.960]  在這個時候
[00:32:20.960 --> 00:32:23.960]  就會被人說我們沒有愛心
[00:32:23.960 --> 00:32:27.960]  只會譴責別人
[00:32:27.960 --> 00:32:28.960]  今天很多信徒都認為
[00:32:28.960 --> 00:32:32.960]  目者只要順著他們的心意
[00:32:32.960 --> 00:32:34.960]  那個目者就有愛心
[00:32:34.960 --> 00:32:35.960]  不過這一點
[00:32:35.960 --> 00:32:37.960]  我留給大家自己慢慢想想
[00:32:37.960 --> 00:32:38.960]  究竟對不對
[00:32:38.960 --> 00:32:40.960]  這種看法
[00:32:40.960 --> 00:32:42.960]  其實
[00:32:42.960 --> 00:32:43.960]  我很肯定一件事
[00:32:43.960 --> 00:32:45.960]  如果一個沒有愛心的目者
[00:32:45.960 --> 00:32:49.960]  一定說不出保羅這一番說話
[00:32:49.960 --> 00:32:52.960]  一開始保羅用了一個
[00:32:52.960 --> 00:32:55.960]  「哦」這個字眼
[00:32:55.960 --> 00:32:56.960]  然後加上
[00:32:56.960 --> 00:32:57.960]  無知
[00:32:57.960 --> 00:32:59.960]  Foolish
[00:32:59.960 --> 00:33:00.960]  這種語調
[00:33:00.960 --> 00:33:02.960]  其實在聖經裡
[00:33:02.960 --> 00:33:04.960]  出現過好幾次
[00:33:04.960 --> 00:33:06.960]  如果大家有機會去看看
[00:33:06.960 --> 00:33:08.960]  譬如在路加福音
[00:33:08.960 --> 00:33:11.960]  第24章第25節
[00:33:11.960 --> 00:33:12.960]  羅馬書
[00:33:12.960 --> 00:33:13.960]  保羅自己的書信
[00:33:13.960 --> 00:33:16.960]  第二章第一節和第三節
[00:33:16.960 --> 00:33:18.960]  第九章二十節
[00:33:18.960 --> 00:33:22.960]  或者提摩太前書六章二十節
[00:33:22.960 --> 00:33:25.960]  以及另一個重要的人物
[00:33:25.960 --> 00:33:28.960]  在耶路撒冷的《雅各書》的作者
[00:33:28.960 --> 00:33:29.960]  雅各
[00:33:29.960 --> 00:33:31.960]  他同樣在第二章二十節
[00:33:31.960 --> 00:33:34.960]  都用了這種字眼
[00:33:34.960 --> 00:33:36.960]  一種很詫異
[00:33:36.960 --> 00:33:38.960]  很紮心的表現
[00:33:38.960 --> 00:33:41.960]  表現出既是有緊張
[00:33:41.960 --> 00:33:46.960]  但是又很惋惜的一種難耐感情
[00:33:46.960 --> 00:33:48.960]  對於迦太教會
[00:33:48.960 --> 00:33:50.960]  保羅一聽見他們
[00:33:50.960 --> 00:33:52.960]  很快地離開了
[00:33:52.960 --> 00:33:55.960]  原初傳給他們的福音的時候
[00:33:55.960 --> 00:33:58.960]  保羅真的很緊張
[00:33:58.960 --> 00:34:00.960]  但是又很惋惜
[00:34:00.960 --> 00:34:02.960]  這種感情來到這裡第三章
[00:34:02.960 --> 00:34:04.960]  它爆發了出來
[00:34:04.960 --> 00:34:06.960]  就好像一個父母
[00:34:06.960 --> 00:34:10.960]  看著一個女廁勸告
[00:34:10.960 --> 00:34:13.960]  但是女廁仍然犯錯的兒女
[00:34:13.960 --> 00:34:16.960]  產生出一種很痛
[00:34:16.960 --> 00:34:19.960]  但是又很可惜的一種感情
[00:34:19.960 --> 00:34:22.960]  又期望他們能夠有一天
[00:34:22.960 --> 00:34:26.960]  能夠更新他們自己的心路歷程
[00:34:26.960 --> 00:34:28.960]  從而使得他們可以回轉
[00:34:28.960 --> 00:34:31.960]  誘發他們能夠有一種
[00:34:31.960 --> 00:34:36.960]  惋惜的或者回轉的一種動力
[00:34:36.960 --> 00:34:39.960]  而保羅在這裡更加說到
[00:34:39.960 --> 00:34:42.960]  迦太教會已經被迷惑
[00:34:42.960 --> 00:34:44.960]  我們的和合本聖經說到
[00:34:44.960 --> 00:34:47.960]  誰又迷惑了你們呢?
[00:34:47.960 --> 00:34:49.960]  其實這句話
[00:34:49.960 --> 00:34:52.960]  不知為何和合本的翻譯作者
[00:34:52.960 --> 00:34:53.960]  將它放在最後
[00:34:53.960 --> 00:34:55.960]  其實這句話根本就是緊貼著
[00:34:55.960 --> 00:34:57.960]  無知的迦太人說
[00:34:57.960 --> 00:35:00.960]  原文應該是無知的迦太人
[00:35:00.960 --> 00:35:02.960]  誰滾了你們
[00:35:02.960 --> 00:35:04.960]  或者欺騙了你們
[00:35:04.960 --> 00:35:05.960]  騙了你們
[00:35:05.960 --> 00:35:07.960]  騙這個字眼
[00:35:07.960 --> 00:35:10.960]  可以說是一方面被解釋為
[00:35:10.960 --> 00:35:12.960]  被別人下了咒
[00:35:12.960 --> 00:35:14.960]  所以在英文聖經
[00:35:14.960 --> 00:35:16.960]  NET我特意選擇這個版本
[00:35:16.960 --> 00:35:19.960]  Who has cast a spell on you?
[00:35:19.960 --> 00:35:22.960]  如果你查回原文聖經的字典
[00:35:22.960 --> 00:35:23.960]  甚至解釋成
[00:35:23.960 --> 00:35:25.960]  They play a black magic on you
[00:35:25.960 --> 00:35:27.960]  欺騙了你
[00:35:27.960 --> 00:35:29.960]  大家有沒有玩過黑魔法這個遊戲?
[00:35:29.960 --> 00:35:30.960]  沒玩過
[00:35:30.960 --> 00:35:31.960]  將來有機會
[00:35:31.960 --> 00:35:33.960]  牧師教你們玩
[00:35:33.960 --> 00:35:35.960]  不是真的魔法
[00:35:35.960 --> 00:35:37.960]  而是告訴你
[00:35:37.960 --> 00:35:40.960]  你被人欺騙了都不知道
[00:35:40.960 --> 00:35:41.960]  保羅來到這裡
[00:35:41.960 --> 00:35:43.960]  這個字眼其實一方面
[00:35:43.960 --> 00:35:44.960]  好像被人下咒語
[00:35:44.960 --> 00:35:46.960]  但其實也可以說
[00:35:46.960 --> 00:35:50.960]  你被人誤導了
[00:35:50.960 --> 00:35:51.960]  由這樣的推論
[00:35:51.960 --> 00:35:53.960]  保羅其實是要
[00:35:53.960 --> 00:35:55.960]  喚醒迦太的人
[00:35:55.960 --> 00:35:58.960]  要從迷惑當中走出來
[00:35:58.960 --> 00:36:00.960]  使他們能夠再次覺悟
[00:36:00.960 --> 00:36:02.960]  能夠有所動力
[00:36:02.960 --> 00:36:03.960]  能夠走出來
[00:36:03.960 --> 00:36:07.960]  不只是靠著保羅不斷指責
[00:36:07.960 --> 00:36:08.960]  這班假的弟兄
[00:36:08.960 --> 00:36:11.960]  向這班假弟兄不斷作出炮轟
[00:36:11.960 --> 00:36:13.960]  沒用的
[00:36:13.960 --> 00:36:16.960]  當一個人認為那班人是在欺騙他
[00:36:16.960 --> 00:36:18.960]  而也以為他們是好人的時候
[00:36:18.960 --> 00:36:22.960]  你說多少很壞的話去抹黑那些人
[00:36:22.960 --> 00:36:24.960]  那個被虧欠的人仍然覺得
[00:36:24.960 --> 00:36:28.960]  你錯不會是那班人錯的
[00:36:28.960 --> 00:36:31.960]  什麼才能夠打開這班人
[00:36:31.960 --> 00:36:34.960]  能夠看清楚
[00:36:34.960 --> 00:36:36.960]  其實他們正在被騙
[00:36:36.960 --> 00:36:39.960]  所以保羅在這裡說得很直接
[00:36:39.960 --> 00:36:45.960]  是從已經被活活畫在你們眼前
[00:36:45.960 --> 00:36:49.960]  被釘死在十字架上的耶穌基督的事件
[00:36:49.960 --> 00:36:51.960]  你看回那件事件
[00:36:51.960 --> 00:36:54.960]  其實量度一下那班人所說的
[00:36:54.960 --> 00:36:58.960]  已經馬上知道他們是錯的
[00:36:58.960 --> 00:37:02.960]  但為什麼你們仍然繼續聽他們說
[00:37:02.960 --> 00:37:04.960]  繼續錯下去呢?
[00:37:04.960 --> 00:37:06.960]  這件事不是不知道的
[00:37:06.960 --> 00:37:08.960]  弟兄姊妹
[00:37:08.960 --> 00:37:10.960]  從這裡保羅其實
[00:37:10.960 --> 00:37:14.960]  發出一段真的很嚴厲的說話
[00:37:14.960 --> 00:37:16.960]  用廣東話
[00:37:16.960 --> 00:37:17.960]  我其實不太想用
[00:37:17.960 --> 00:37:21.960]  不過這個才能表達到保羅當時的心情
[00:37:21.960 --> 00:37:23.960]  保羅其實心裡這樣說
[00:37:23.960 --> 00:37:25.960]  就在這封信寫了出來
[00:37:25.960 --> 00:37:29.960]  你這班加拉太的信徒真是死蠢
[00:37:29.960 --> 00:37:32.960]  為什麼這麼明顯的事情
[00:37:32.960 --> 00:37:34.960]  你都被他們騙到呢?
[00:37:34.960 --> 00:37:38.960]  保羅在這裡為什麼要用這麼嚴厲的言詞去說呢?
[00:37:38.960 --> 00:37:41.960]  因為保羅實在太過緊張
[00:37:41.960 --> 00:37:46.960]  這班快要走向永恆滅亡的加拉太教會的信徒
[00:37:46.960 --> 00:37:48.960]  保羅不想他們走那條路
[00:37:48.960 --> 00:37:49.960]  好像做父母一樣
[00:37:49.960 --> 00:37:51.960]  不想子女走錯路
[00:37:51.960 --> 00:37:55.960]  不過子女是要自己走那條路
[00:37:55.960 --> 00:37:56.960]  要走錯
[00:37:56.960 --> 00:37:58.960]  沒辦法了
[00:37:58.960 --> 00:38:00.960]  怎樣能夠使他回轉呢?
[00:38:00.960 --> 00:38:02.960]  靠己力嗎?
[00:38:02.960 --> 00:38:04.960]  罵壞那班人嗎?
[00:38:04.960 --> 00:38:05.960]  不可行的
[00:38:05.960 --> 00:38:06.960]  我告訴你
[00:38:06.960 --> 00:38:07.960]  我做父母這麼多年
[00:38:07.960 --> 00:38:08.960]  我知道的
[00:38:08.960 --> 00:38:11.960]  他越喜歡去那裡
[00:38:11.960 --> 00:38:14.960]  所謂阿崩叫狗越叫越走就是這樣
[00:38:14.960 --> 00:38:15.960]  你越叫他不要去
[00:38:15.960 --> 00:38:17.960]  他就越去
[00:38:17.960 --> 00:38:20.960]  但是作為父母就很緊張
[00:38:20.960 --> 00:38:22.960]  對於加拉太教會的信徒真的很緊張
[00:38:22.960 --> 00:38:26.960]  因為他們正在走向永恆滅亡的道路
[00:38:26.960 --> 00:38:28.960]  為什麼你們這麼輕易
[00:38:28.960 --> 00:38:30.960]  這麼容易被人牽動
[00:38:30.960 --> 00:38:34.960]  就離開那位為我們一起死的耶穌基督呢?
[00:38:34.960 --> 00:38:37.960]  雖然已經明明活活地
[00:38:37.960 --> 00:38:38.960]  已經告訴你們
[00:38:38.960 --> 00:38:40.960]  你們看到了
[00:38:40.960 --> 00:38:42.960]  但是你們仍然放棄
[00:38:42.960 --> 00:38:44.960]  為什麼呢?
[00:38:44.960 --> 00:38:46.960]  你們這樣搞下去的下場
[00:38:46.960 --> 00:38:49.960]  真的會喪失你的生命
[00:38:49.960 --> 00:38:51.960]  是不值得的
[00:38:51.960 --> 00:38:55.960]  保羅其實這一節經文
[00:38:55.960 --> 00:38:59.960]  其實充滿一種愛護的吶喊
[00:38:59.960 --> 00:39:04.960]  A cry out of love
[00:39:04.960 --> 00:39:06.960]  弟兄姊妹
[00:39:06.960 --> 00:39:09.960]  保羅因為很關愛加拉太教會
[00:39:09.960 --> 00:39:10.960]  於是乎
[00:39:10.960 --> 00:39:12.960]  他不說不行
[00:39:12.960 --> 00:39:15.960]  將他心裡的那種痛
[00:39:15.960 --> 00:39:18.960]  就在這裡表達了出來
[00:39:18.960 --> 00:39:21.960]  有一幅名畫可能大家都看過
[00:39:21.960 --> 00:39:24.960]  作者叫Edward Munch
[00:39:24.960 --> 00:39:25.960]  愛德華
[00:39:25.960 --> 00:39:26.960]  孟克
[00:39:26.960 --> 00:39:31.960]  他是一位挪威的印象派的畫家
[00:39:31.960 --> 00:39:33.960]  他有一幅名畫
[00:39:33.960 --> 00:39:34.960]  如果你見過的
[00:39:34.960 --> 00:39:36.960]  就是一個人
[00:39:36.960 --> 00:39:38.960]  抱著一個下巴在呼叫
[00:39:38.960 --> 00:39:41.960]  而後面好像亂了龍
[00:39:41.960 --> 00:39:43.960]  紅色、藍色、黃色
[00:39:43.960 --> 00:39:44.960]  很淒厲
[00:39:44.960 --> 00:39:47.960]  好像著了火的情況的叫喊
[00:39:47.960 --> 00:39:49.960]  這幅畫叫The Scream
[00:39:49.960 --> 00:39:51.960]  吶喊
[00:39:51.960 --> 00:39:54.960]  這幅畫其實想表現出一種什麼呢?
[00:39:54.960 --> 00:39:59.960]  原來是表現出一種存在性的焦慮
[00:39:59.960 --> 00:40:01.960]  當我們活在這個世界裡面的時候
[00:40:01.960 --> 00:40:03.960]  我們看到這個世界有很多東西
[00:40:03.960 --> 00:40:05.960]  根本有沒有搞錯?
[00:40:05.960 --> 00:40:07.960]  這樣的情況的時候
[00:40:07.960 --> 00:40:10.960]  我們已經到了一個無法去控制
[00:40:10.960 --> 00:40:13.960]  無法管理的情況的時候
[00:40:13.960 --> 00:40:16.960]  我們唯有將心裡面那種焦慮、焦急
[00:40:16.960 --> 00:40:19.960]  將它吶喊呼了出來
[00:40:19.960 --> 00:40:20.960]  愛德華
