
[00:00:00.000 --> 00:00:07.500]  各位主席,剛才跟我們讀了第一第二節,特別是第二節的前面要說,接著你們怎樣說呢?
[00:26:00.500 --> 00:26:09.500]  那個太太說,我其實每一次有煩惱,我都打開錢包看你的照片幫助我。
[00:26:10.000 --> 00:26:16.500]  那個丈夫覺得,哇,厲害,有什麼煩惱,看到我的照片就沒有煩惱。
[00:26:16.500 --> 00:26:19.500]  那個太太說,你知道為什麼嗎?
[00:26:19.500 --> 00:26:24.500]  他說,我看到照片之後,發覺世上所有的煩惱都不及這張照片裡面的。
[00:26:24.500 --> 00:26:27.500]  所以沒有煩惱了。
[00:26:27.500 --> 00:26:30.500]  人有時候會這樣。
[00:26:30.500 --> 00:26:36.500]  但是我們重要的,都是把煩惱交給神。
[00:26:37.000 --> 00:26:41.500]  我告訴天父,人都沒有辦法承載你這麼多煩惱的。
[00:26:41.500 --> 00:26:45.500]  人沒有辦法完全可以承載你的煩惱。
[00:26:45.500 --> 00:26:49.500]  但是天父是願意,天父是愛聽你的禱告。
[00:26:49.500 --> 00:26:51.500]  為什麼我們不去跟天父說呢?
[00:26:51.500 --> 00:26:56.500]  另外,有一次有個朋友跟我說,你祈禱?
[00:26:56.500 --> 00:27:00.500]  這麼多人都在祈禱,天父聽得到嗎?
[00:27:00.500 --> 00:27:02.500]  他沒有時間聽你的祈禱。
[00:27:03.000 --> 00:27:08.500]  我說不會啊,現在有大數據,大數據一會兒就處理得到。
[00:27:08.500 --> 00:27:11.500]  我說,神就是這麼科學的,不是吧?
[00:27:11.500 --> 00:27:17.500]  我說,聖經說,我們每個人的頭髮神都數算過。
[00:27:17.500 --> 00:27:20.500]  你知道一個人的頭髮有多少嗎?
[00:27:20.500 --> 00:27:28.500]  一般來說,不要用我做標準,一般來說是15萬條頭髮。
[00:27:29.000 --> 00:27:33.500]  你數過沒有?當然沒有,給那麼多時間數,15萬條頭髮都數幾天了。
[00:27:33.500 --> 00:27:36.500]  可能是我三分之一吧。
[00:27:36.500 --> 00:27:40.500]  不要緊,多多少少,神都數過,怎麼數呢?
[00:27:40.500 --> 00:27:42.500]  一掃描就看到,馬上數字出來了。
[00:27:42.500 --> 00:27:45.500]  科學,現在都是這樣科學。
[00:27:45.500 --> 00:27:48.500]  神做不到嗎?這個是我們天父一定做到。
[00:27:48.500 --> 00:27:53.500]  神聽不到你的說話嗎?每天這麼多千萬句的說話,禱告來到神的面前。
[00:27:53.500 --> 00:27:56.500]  聽不到嗎?當然聽到了,當然知道了。
[00:27:57.000 --> 00:28:03.500]  神當然有心水清,更加知道怎樣去幫助你,更加知道你自己的情況,聆聽到你。
[00:28:03.500 --> 00:28:07.500]  因為這是天上的父,大有能力。
[00:28:07.500 --> 00:28:13.500]  所以,我們都放心,將我們坦言無懼。
[00:28:13.500 --> 00:28:24.500]  我們明的,暗的,開心的,不開心的,罪惡的,不好的,都不怕跟天父說,天父是知道你的需要。
[00:28:25.000 --> 00:28:29.500]  所以你要不要成為,耶穌會成為你的知心友呢?
[00:28:29.500 --> 00:28:32.500]  作為一個知心友,大家有沒有知心的朋友呢?
[00:28:32.500 --> 00:28:34.500]  有啊,知心的朋友。
[00:28:34.500 --> 00:28:38.500]  但是作為一個知心友的朋友,你要做些什麼呢?
[00:28:38.500 --> 00:28:41.500]  耶穌是會做你的知心的朋友。
[00:28:41.500 --> 00:28:45.500]  祂很願意怎樣呢?聆聽,最重要聆聽。
[00:28:45.500 --> 00:28:53.500]  成為一個知心友最重要就是,很關鍵就是肯聆聽,肯給你時間,理解你的需要。
[00:28:54.000 --> 00:28:55.500]  給你時間,給你空間。
[00:28:55.500 --> 00:29:01.500]  但問題今天不在這裡,天父不給時間,不給空間去聆聽你。
[00:29:01.500 --> 00:29:05.500]  只不過我們沒有給空間,沒有給時間給天父。
[00:29:05.500 --> 00:29:12.500]  我們沒有在一個地方安靜起來,能夠向天父說話。
[00:29:12.500 --> 00:29:20.500]  我們從今天開始,我們要找一段時段,找一個地方跟天父說話。
[00:29:21.000 --> 00:29:26.500]  慢慢慢慢你會發覺,忙碌的時候,都可以隨時隨地跟天父說話。
[00:29:26.500 --> 00:29:29.500]  這個你就常常禱告,你就會學習到。
[00:29:29.500 --> 00:29:34.500]  第二方面就是,作為一個知心友,你當然願意關心。
[00:29:34.500 --> 00:29:38.500]  不是那麼被動,有事才聽人家說話。
[00:29:38.500 --> 00:29:42.500]  主動關心祂,沒有事沒有幹,都是關心祂。
[00:29:42.500 --> 00:29:47.500]  耶穌基督是會表達祂對我們的愛,對我們的關心。
[00:29:48.000 --> 00:29:53.500]  透過神的話語,聖經的話語,透過聖靈的感動,
[00:29:53.500 --> 00:29:56.500]  透過教會的弟兄姊妹,透過真是宇宙萬物,
[00:29:56.500 --> 00:30:00.500]  連花草樹木都可以向我們說話。
[00:30:00.500 --> 00:30:04.500]  我們有沒有屬靈的心眼去看到,聽到,這是我們重要的。
[00:30:04.500 --> 00:30:06.500]  但是常常都是關心我們。
[00:30:06.500 --> 00:30:16.500]  四時的運行,宇宙萬物的維護,都顯示了神對人的關心在裡面。
[00:30:17.000 --> 00:30:20.500]  所以我們一定要知道,祂是隨時隨地關心我們的。
[00:30:20.500 --> 00:30:27.500]  所以我們都是願意樂意讓耶穌成為我們的知心友。
[00:30:27.500 --> 00:30:31.500]  重要的一個知心友是彼此信任。
[00:30:31.500 --> 00:30:34.500]  我們的神是信任我們的。
[00:30:34.500 --> 00:30:39.500]  你每一個的感受、感覺,你告訴祂,祂都會聽。
[00:30:39.500 --> 00:30:43.500]  祂都會相信你這種感受。
[00:30:44.000 --> 00:30:51.500]  以前你的感受可能是錯覺,可能是錯誤的想法引導出來。
[00:30:51.500 --> 00:30:53.500]  但是你的感受是真實的。
[00:30:53.500 --> 00:30:56.500]  祂是會理解,祂知道,祂不否定你。
[00:30:56.500 --> 00:30:59.500]  但是祂會帶領你,引導你走正確的路。
[00:30:59.500 --> 00:31:05.500]  所以你要對神有信心,你要成為耶穌的知心友。
[00:31:05.500 --> 00:31:07.500]  耶穌要成為你的知心友。
[00:31:07.500 --> 00:31:10.500]  好了,最後我說,記得要說「阿門」。
[00:31:11.000 --> 00:31:18.500]  因為上星期我跟一位美國人吃飯,
[00:31:18.500 --> 00:31:23.500]  原來他自小是在美國的長老會長大,就是家庭的。
[00:31:23.500 --> 00:31:27.500]  有人問我,其實「阿門」為什麼?
[00:31:27.500 --> 00:31:33.500]  我心想,美國教國家,「阿門」都知道為什麼。
[00:31:33.500 --> 00:31:36.500]  不知道我們的祈願圖就說「阿門」。
[00:31:36.500 --> 00:31:39.500]  我也希望大家都知道「阿門」為什麼。
[00:31:40.000 --> 00:31:43.500]  因為「阿門」,當然現在基督教、猶太教,
[00:31:43.500 --> 00:31:46.500]  祈願圖裡面都會說「阿門」。
[00:31:46.500 --> 00:31:50.500]  表示讚同,表示認可。
[00:31:50.500 --> 00:31:54.500]  但是「阿門」這個字,有時候你有沒有發覺到呢?
[00:31:54.500 --> 00:31:58.500]  或者未必發覺到,因為你要看猶太人說法,或者耶穌。
[00:31:58.500 --> 00:32:03.500]  耶穌的時候,說話的開始是說「阿門」。
[00:32:03.500 --> 00:32:06.500]  你有沒有留意到呢?
[00:32:07.000 --> 00:32:12.500]  我講你就知道,聖經經常說:
[00:32:12.500 --> 00:32:15.500]  「我實實在在的告訴你們。」
[00:32:15.500 --> 00:32:19.500]  聽到嗎?「我實在的告訴你們。」
[00:32:19.500 --> 00:32:23.500]  如果他翻譯出來,就是「阿門、阿門」。
[00:32:23.500 --> 00:32:25.500]  就是「我告訴你們」。
[00:32:25.500 --> 00:32:27.500]  「阿門,我告訴你們」。
[00:32:27.500 --> 00:32:30.500]  就是「實實在在」的意思。
[00:32:30.500 --> 00:32:34.500]  所以聖經的翻譯就是,一個「實在」就是「阿門」。
[00:32:35.000 --> 00:32:37.500]  「實實在在」就是「阿門、阿門」,耶穌就是這樣。
[00:32:37.500 --> 00:32:40.500]  英文的翻譯就是「Truly, Truly」。
[00:32:40.500 --> 00:32:42.500]  「真的、真的、真實的」。
[00:32:42.500 --> 00:32:45.500]  當然,這個意思不是說:
[00:32:45.500 --> 00:32:47.500]  「我沒有說這句話,因為有些東西是假的。」
[00:32:47.500 --> 00:32:50.500]  不是這個意思,而是那種很重要的事情。
[00:32:50.500 --> 00:32:53.500]  而且這個是我確定的事情。
[00:32:53.500 --> 00:32:55.500]  你的禱告是確定的。
[00:32:55.500 --> 00:32:59.500]  你的禱告最後說「阿門」,就好像你寫完一篇文章,
[00:32:59.500 --> 00:33:03.500]  吸回自己的圖章,這個印是我寫的,是我講的。
[00:33:04.000 --> 00:33:08.500]  是確定這個內容,我真是這樣誠心把這件事交託給主。
[00:33:08.500 --> 00:33:11.500]  你不要是交託給主,自己又找個方法去搞。
[00:33:11.500 --> 00:33:14.500]  你自己又去求神拜佛。
[00:33:14.500 --> 00:33:17.500]  這個就不是「Truly, Truly」的想法。
[00:33:17.500 --> 00:33:19.500]  所以「實實在在」。
[00:33:19.500 --> 00:33:24.500]  當然,有些就不用「阿門」,就用「誠心所願」。
[00:33:24.500 --> 00:33:28.500]  有些教導的祈禱,講完就是「誠心所願」。
[00:33:28.500 --> 00:33:31.500]  是我們真是如此想成就、同意的。
[00:33:32.000 --> 00:33:34.500]  重要的是我們肯定我們所講。
[00:33:34.500 --> 00:33:38.500]  就是說,我們在神面前,在天父的面前,
[00:33:38.500 --> 00:33:43.500]  我們講真是不需要很講那些,怎麼講呢?
[00:33:43.500 --> 00:33:47.500]  即是不需要很虛偽地講話,
[00:33:47.500 --> 00:33:53.500]  或者不需要寫得很美麗的討辭。
[00:33:53.500 --> 00:33:59.500]  只要我們真是用我們的言語講給天父聽,天父就收到。
[00:34:00.000 --> 00:34:02.500]  甚至有時我們講不出來的時候,
[00:34:02.500 --> 00:34:07.500]  聖靈都能夠感受到我們那種有口難言的情況。
[00:34:07.500 --> 00:34:12.500]  所以我們勇於不怕,是和天父去禱告。
[00:34:12.500 --> 00:34:14.500]  祈禱其實很簡單。
[00:34:14.500 --> 00:34:19.500]  所以親愛的神的兒女,我們都是神的兒女,天父的兒女。
[00:34:19.500 --> 00:34:24.500]  我們雖然信主很多年,但我們真是不懂得禱告呢?
[00:34:24.500 --> 00:34:27.500]  門徒已經跟隨主三年了。
[00:34:28.000 --> 00:34:32.500]  但他們看到和聽到耶穌的禱告,都仍然覺得自己不懂得祈禱。
[00:34:32.500 --> 00:34:38.500]  因為他們知道祈禱的言辭,知道祈禱的內容。
[00:34:38.500 --> 00:34:44.500]  但是不知道,禱告是將自己和神,和天父拉近的關係。
[00:34:44.500 --> 00:34:52.500]  拉近完之後,更加地是讓天父帶領我融合在生活裡實踐出來,
[00:34:52.500 --> 00:34:54.500]  在生活裡融合起來。
[00:34:54.500 --> 00:34:57.500]  所以我們的禱告是顯出我們和天父的關係。
[00:34:58.000 --> 00:35:01.500]  是更加會深深地影響我們的生活。
[00:35:01.500 --> 00:35:04.500]  所以我盼望今天和大家一起分享,
[00:35:04.500 --> 00:35:09.500]  祈禱其實很簡單,幫助我們能夠愛祈禱,
[00:35:09.500 --> 00:35:13.500]  簡單的禱告,將自己的需要告訴神就行了。
[00:35:13.500 --> 00:35:18.500]  以後我們慢慢在諸董文裡更多的學習,我們同心祈禱。
[00:35:18.500 --> 00:35:20.500]  親愛的天父,我們感謝你。
[00:35:20.500 --> 00:35:23.500]  因為你自己是願意,你的兒女親近你。
[00:35:23.500 --> 00:35:27.500]  你更加願意聽我們的禱告,聽我們的心聲,
[00:35:28.000 --> 00:35:32.500]  聽我們的心底的難處,或者我們自己所遇到的事情,
[00:35:32.500 --> 00:35:35.500]  都是告訴天父聽,成為一個美好的分享。
[00:35:35.500 --> 00:35:39.500]  因為你是好的聆聽者,你是真的關心愛我們。
[00:35:39.500 --> 00:35:45.500]  更加地你自己的道路高過我們的道路,你的意念高過我們的意念。
[00:35:45.500 --> 00:35:48.500]  以致我們更加知道能夠去信靠你,投靠你自己。
[00:35:48.500 --> 00:35:53.500]  幫助我們從禱告開始親近你,讓我們能夠常常禱告。
[00:35:53.500 --> 00:35:57.500]  時時的禱告,讓我常常想起你自己的同在。
[00:35:58.000 --> 00:36:00.500]  就用禱告跟你分享。
[00:36:00.500 --> 00:36:04.500]  我們這樣的禱告交托,奉主是蘇明裘,下門。
