
[00:00:00.000 --> 00:00:04.000]  今天我們就跳到約翰福音第九章
[00:23:52.000 --> 00:23:56.000]  他們肉體的眼睛雖然沒有盲
[00:23:56.000 --> 00:24:03.000]  但心靈的眼睛就被那些東西弄盲了
[00:24:03.000 --> 00:24:09.000]  所有的事實和證據都不能使他們放下自己的成見
[00:24:09.000 --> 00:24:11.000]  去客觀去考慮
[00:24:11.000 --> 00:24:15.000]  耶穌基督的身份
[00:24:15.000 --> 00:24:16.000]  因此弟兄姊妹
[00:24:16.000 --> 00:24:18.000]  當我們傳福音的時候
[00:24:18.000 --> 00:24:24.000]  我們固然是要用智慧去分享福音
[00:24:24.000 --> 00:24:30.000]  但我們為我們的福音對象去行切祈禱
[00:24:30.000 --> 00:24:32.000]  是更加重要的
[00:24:32.000 --> 00:24:36.000]  要求神開他們的屬靈的眼睛
[00:24:36.000 --> 00:24:38.000]  是更加重要的
[00:24:38.000 --> 00:24:41.000]  我們傳福音的時候
[00:24:41.000 --> 00:24:43.000]  會有人信
[00:24:43.000 --> 00:24:47.000]  但很多時候我們對象可能都沒有反應
[00:24:47.000 --> 00:24:49.000]  我們要記得兩件事
[00:24:49.000 --> 00:24:52.000]  首先人得救是本福音
[00:24:52.000 --> 00:24:56.000]  是上帝吸引人願意信主
[00:24:56.000 --> 00:24:59.000]  其次當我們灰心的時候
[00:24:59.000 --> 00:25:02.000]  我們要記得主耶穌傳福音
[00:25:02.000 --> 00:25:04.000]  都是很少人信
[00:25:04.000 --> 00:25:08.000]  就好像我上個星期講到第六章的經文
[00:25:08.000 --> 00:25:10.000]  耶穌請吃飯的時候
[00:25:10.000 --> 00:25:13.000]  成千上萬的人來吃飯
[00:25:13.000 --> 00:25:17.000]  耶穌請人去吃他的肉喝他的血的時候
[00:25:17.000 --> 00:25:19.000]  去毀身給耶穌的時候
[00:25:19.000 --> 00:25:23.000]  就只剩下十二個人
[00:25:23.000 --> 00:25:26.000]  今天在我們中間如果有人未信耶穌
[00:25:26.000 --> 00:25:30.000]  但你想多一點了解有關耶穌的事實
[00:25:30.000 --> 00:25:34.000]  我請你散會之後告訴我
[00:25:34.000 --> 00:25:39.000]  我相信只要一個人肯去客觀去考慮耶穌的身份
[00:25:39.000 --> 00:25:44.000]  上帝是會幫助吸引他來信耶穌
[00:25:44.000 --> 00:25:49.000]  最近我都在微信的文章上看到兩個見證
[00:25:49.000 --> 00:25:54.000]  他們都是中國的高材生
[00:25:54.000 --> 00:25:57.000]  去到美國讀完博士之後
[00:25:57.000 --> 00:26:00.000]  才信耶穌
[00:26:00.000 --> 00:26:03.000]  有一位留在美國成為數學教授
[00:26:03.000 --> 00:26:07.000]  不過他們都是經歷了詳細思考
[00:26:07.000 --> 00:26:10.000]  也都經歷過心靈的黑夜
[00:26:10.000 --> 00:26:13.000]  然後決定信耶穌
[00:26:13.000 --> 00:26:16.000]  我們的信仰不是出於愚昧
[00:26:16.000 --> 00:26:18.000]  也都不是出於迷信
[00:26:18.000 --> 00:26:21.000]  是經得起思考的信仰
[00:26:21.000 --> 00:26:24.000]  所以今天在我們當中如果有未信主的人
[00:26:24.000 --> 00:26:27.000]  我請你們把握時機
[00:26:27.000 --> 00:26:30.000]  你來告訴我有興趣思考耶穌的時候
[00:26:30.000 --> 00:26:32.000]  我一定會幫助你的
[00:26:32.000 --> 00:26:35.000]  我們一起祈禱
[00:26:35.000 --> 00:26:38.000]  親愛的主耶穌感謝祢來到世上
[00:26:38.000 --> 00:26:42.000]  向那些生活在黑暗中的人施恩
[00:26:42.000 --> 00:26:44.000]  也都將真理告訴我們
[00:26:44.000 --> 00:26:48.000]  最後更加願意為我們的罪死在十字架上
[00:26:48.000 --> 00:26:52.000]  使所有信祢的人願意向祢回應
[00:26:52.000 --> 00:26:55.000]  所有信祢的人願意向祢毀身的人
[00:26:55.000 --> 00:26:58.000]  都能夠得到永恆的生命
[00:26:58.000 --> 00:27:03.000]  還有今生你要給我們的祝福
[00:27:03.000 --> 00:27:05.000]  求祢帶領我們當中未認識祢的人
[00:27:05.000 --> 00:27:08.000]  願意認識祢跟隨祢
[00:27:08.000 --> 00:27:10.000]  奉耶穌基督的名祈禱
[00:27:10.000 --> 00:27:11.000]  阿門
