
[00:00:00.000 --> 00:00:10.160]  每年近年底 美國時代雜誌都會選出那個年度的風雲人物
[00:26:15.960 --> 00:26:18.960]  和所說的耶穌基督
[00:26:18.960 --> 00:26:20.760]  其實是一對
[00:26:20.760 --> 00:26:22.560]  二而一
[00:26:22.560 --> 00:26:24.560]  保羅所傳的信息
[00:26:24.560 --> 00:26:28.560]  就是耶穌基督所傳的信息
[00:26:28.560 --> 00:26:30.560]  他所傳遞的
[00:26:30.560 --> 00:26:35.960]  只有耶穌自己沒有別的福音
[00:26:35.960 --> 00:26:40.560]  保羅是由人在罪裡面的困局開始
[00:26:40.560 --> 00:26:43.160]  幫大家溫一溫羅馬書
[00:26:43.160 --> 00:26:47.160]  講到主耶穌高高的犧牲和復活
[00:26:47.160 --> 00:26:50.760]  人怎樣可以靠著信得著救恩
[00:26:50.760 --> 00:26:53.760]  然後他整個的救贖計劃
[00:26:53.760 --> 00:26:57.760]  是臨到猶太人、外邦人身上
[00:26:57.760 --> 00:27:00.160]  最後他告訴我們
[00:27:00.160 --> 00:27:02.160]  這個信仰群體
[00:27:02.160 --> 00:27:06.160]  應該怎樣實踐他們所信的
[00:27:06.160 --> 00:27:08.760]  當這個信仰群體
[00:27:08.760 --> 00:27:12.360]  這一群猶太人、外邦人
[00:27:12.360 --> 00:27:13.760]  信了耶穌之後
[00:27:13.760 --> 00:27:16.760]  當他們真的這樣做
[00:27:16.760 --> 00:27:20.960]  他們就是在宣講耶穌基督
[00:27:20.960 --> 00:27:22.560]  大家必然記得
[00:27:22.560 --> 00:27:24.960]  在九七回歸之前
[00:27:24.960 --> 00:27:26.960]  我們所用的硬幣
[00:27:26.960 --> 00:27:28.760]  那些硬幣
[00:27:28.760 --> 00:27:32.560]  其中一邊是一個公仔頭
[00:27:32.560 --> 00:27:36.960]  就是當代的皇帝或者皇后
[00:27:36.960 --> 00:27:39.560]  他的肖像
[00:27:39.560 --> 00:27:42.160]  在1930年
[00:27:42.160 --> 00:27:46.760]  當時在位的英國國王是喬治五世
[00:27:46.760 --> 00:27:50.360]  King George the fifth
[00:27:50.360 --> 00:27:54.160]  他每年在聖誕
[00:27:54.160 --> 00:27:58.160]  都會發出一個聖誕文稿
[00:27:58.160 --> 00:28:03.760]  當時大英帝國的版圖大很多
[00:28:03.760 --> 00:28:10.160]  所以就給在散居不同地方的英國國民
[00:28:10.160 --> 00:28:13.160]  聖誕文稿如果你有印象
[00:28:13.160 --> 00:28:15.160]  現在英女皇也有做
[00:28:15.160 --> 00:28:18.160]  有留意新聞你也會看到
[00:28:18.160 --> 00:28:21.160]  當年
[00:28:21.160 --> 00:28:24.160]  當喬治五世
[00:28:24.160 --> 00:28:27.360]  他想發出這個聖誕文稿的時候
[00:28:27.360 --> 00:28:30.760]  突然間有個工程師發現
[00:28:30.760 --> 00:28:31.760]  糟糕了
[00:28:31.760 --> 00:28:33.760]  有一條電線
[00:28:33.760 --> 00:28:36.960]  主要的電線斷了
[00:28:36.960 --> 00:28:42.160]  所以結果就是整個美洲大陸
[00:28:42.160 --> 00:28:46.360]  都收不到喬治五世
[00:28:46.360 --> 00:28:50.960]  要講這個聖誕文稿的訊息
[00:28:50.960 --> 00:28:53.360]  歐洲去不了美洲大陸了
[00:28:53.360 --> 00:28:55.360]  很大件事的
[00:28:55.360 --> 00:28:56.560]  怎麼辦呢
[00:28:56.560 --> 00:28:58.960]  這個工程師二話不說
[00:28:58.960 --> 00:29:04.960]  左右手撿起那條斷了的電線
[00:29:04.960 --> 00:29:09.760]  結果訊息就是這樣被傳達
[00:29:09.760 --> 00:29:11.760]  值得我們反省的就是
[00:29:11.760 --> 00:29:14.760]  究竟我們的生命
[00:29:14.760 --> 00:29:20.960]  有沒有成為一個流通的管子
[00:29:20.960 --> 00:29:22.360]  未信的人
[00:29:22.360 --> 00:29:26.560]  可不可以在我們生命當中所經歷的事
[00:29:26.560 --> 00:29:29.560]  見到我們背後的耶穌
[00:29:29.560 --> 00:29:33.560]  以致能夠讓福音傳開
[00:29:33.560 --> 00:29:36.560]  能不能做到這件事
[00:29:36.560 --> 00:29:39.160]  經文在第25節
[00:29:39.160 --> 00:29:42.960]  下半節到26節是這樣說
[00:29:42.960 --> 00:29:45.960]  「並照永古隱藏不言的奧秘
[00:29:45.960 --> 00:29:47.960]  兼顧你們的心
[00:29:47.960 --> 00:29:50.160]  這奧秘如今顯明出來
[00:29:50.160 --> 00:29:52.560]  而且按著永生神的名
[00:29:52.560 --> 00:29:54.360]  值眾先知的書
[00:29:54.360 --> 00:29:56.160]  指示萬國的民
[00:29:56.160 --> 00:29:58.760]  使他們信服真道」
[00:29:58.760 --> 00:30:04.760]  永古是指經過了很多不同的年代
[00:30:04.760 --> 00:30:08.160]  而「照永古隱藏不言的奧秘」
[00:30:08.160 --> 00:30:11.360]  是指神的救贖計劃
[00:30:11.360 --> 00:30:14.560]  叫外邦人同樣有機會得到福音
[00:30:14.560 --> 00:30:16.360]  不過這個計劃
[00:30:16.360 --> 00:30:18.960]  原本是隱藏著沒有人知道的
[00:30:18.960 --> 00:30:22.760]  但是當耶穌基督來到這個世界
[00:30:22.760 --> 00:30:27.560]  祂進到新約的時代
[00:30:27.560 --> 00:30:31.160]  之後上帝這個計劃
[00:30:31.160 --> 00:30:37.760]  就能夠被顯示在所有人的根前
[00:30:37.760 --> 00:30:40.760]  在舊約的時間
[00:30:40.760 --> 00:30:45.360]  這裡告訴我們是藉著眾先知的書
[00:30:45.360 --> 00:30:47.160]  其中一個例子就是
[00:30:47.160 --> 00:30:52.560]  耶利米蘇31章31節和33節
[00:30:52.560 --> 00:30:54.360]  那段聖經是這樣說的
[00:30:54.360 --> 00:30:59.760]  「日子將到,我要與以色列家和猶太人另立新約」
[00:30:59.760 --> 00:31:05.760]  「那些日子以後,我與以色列家所立的約乃是這樣
[00:31:05.760 --> 00:31:09.160]  我要將我的律法放在他們裡面
[00:31:09.160 --> 00:31:11.160]  寫在他們的心上
[00:31:11.160 --> 00:31:12.760]  我要著他們的神
[00:31:12.760 --> 00:31:15.560]  他們要作我的子民」
[00:31:15.560 --> 00:31:17.360]  這裡只是告訴我們
[00:31:17.360 --> 00:31:21.360]  或者告訴耶利米蘇年代的猶太人
[00:31:21.360 --> 00:31:23.160]  是有一個新約
[00:31:23.160 --> 00:31:24.960]  這個新約是怎樣的不同
[00:31:24.960 --> 00:31:27.960]  不過究竟是什麼來的呢?
[00:31:27.960 --> 00:31:31.560]  當時代的人其實不是完全理解
[00:31:31.560 --> 00:31:34.760]  直到神透過耶穌基督的一生
[00:31:34.760 --> 00:31:36.560]  透過祂的受死
[00:31:36.560 --> 00:31:39.760]  透過復活和升天
[00:31:39.760 --> 00:31:42.360]  這個福音的奧秘
[00:31:42.360 --> 00:31:46.760]  就完全被顯露出來了
[00:31:46.760 --> 00:31:50.960]  大家如果喜歡車
[00:31:50.960 --> 00:31:54.360]  我不知道你有沒有聽過一些
[00:31:54.360 --> 00:31:58.560]  見過一些跑車的廣告
[00:31:58.560 --> 00:32:01.960]  通常這些跑車還沒出爐之前
[00:32:01.960 --> 00:32:05.560]  就會用一塊布蓋住
[00:32:05.560 --> 00:32:09.160]  這輛是Ferrari
[00:32:09.160 --> 00:32:12.960]  你不知道下面是怎樣的
[00:32:12.960 --> 00:32:17.960]  除非你是參與設計和製造
[00:32:17.960 --> 00:32:22.360]  否則你只看到一點點外形
[00:32:22.360 --> 00:32:27.360]  直到這塊布被揭開
[00:32:27.360 --> 00:32:30.360]  你才看得到
[00:32:30.360 --> 00:32:34.760]  其實福音也是這樣
[00:32:34.760 --> 00:32:37.160]  這個福音揭示了
[00:32:37.160 --> 00:32:41.360]  原來猶太人和外邦人
[00:32:41.360 --> 00:32:45.560]  都可以有機會得到這個福音
[00:32:45.560 --> 00:32:50.760]  這個福音被揭示的目的
[00:32:50.760 --> 00:32:57.160]  就是使這些人可以信服真道
[00:32:57.160 --> 00:32:59.160]  耶穌基督這個福音
[00:32:59.160 --> 00:33:02.960]  是要呼召那些基於相信
[00:33:02.960 --> 00:33:05.360]  願意因著愛
[00:33:05.360 --> 00:33:10.160]  而信服在這個福音底下的人
[00:33:10.160 --> 00:33:12.960]  最後去到第27節
[00:33:12.960 --> 00:33:13.960]  聖經這樣說
[00:33:13.960 --> 00:33:15.960]  願榮耀因耶穌基督
[00:33:15.960 --> 00:33:18.160]  歸於獨一全智的神
[00:33:18.160 --> 00:33:19.360]  直到永遠
[00:33:19.360 --> 00:33:21.160]  阿們
[00:33:21.160 --> 00:33:23.960]  整個祝福的目標
[00:33:23.960 --> 00:33:29.560]  其實是要讓上帝得著榮耀
[00:33:29.560 --> 00:33:35.560]  神不單止來展現祂的恩典
[00:33:35.560 --> 00:33:36.960]  這裡
[00:33:36.960 --> 00:33:40.560]  祂更加啟示出祂的智慧
[00:33:40.560 --> 00:33:42.560]  這裡的智慧
[00:33:42.560 --> 00:33:44.160]  上帝的智慧
[00:33:44.160 --> 00:33:47.760]  是遠遠超過人的智慧
[00:33:47.760 --> 00:33:51.360]  所以一切榮耀重讚
[00:33:51.360 --> 00:33:56.760]  只能歸於那位獨一的耶穌
[00:33:56.760 --> 00:33:58.960]  完全屬於祂
[00:33:58.960 --> 00:34:01.960]  直到永遠
[00:34:01.960 --> 00:34:05.560]  在2017年差不多要結束的時候
[00:34:05.560 --> 00:34:07.960]  不知道大家還記不記得
[00:34:07.960 --> 00:34:13.360]  今年是宗教改革的500年
[00:34:13.360 --> 00:34:16.960]  是一個非常重要的一年
[00:34:16.960 --> 00:34:19.360]  在1517年
[00:34:19.360 --> 00:34:24.360]  當宗教改革開始之前兩年
[00:34:24.360 --> 00:34:30.360]  馬丁路德正在講授羅馬書
[00:34:30.360 --> 00:34:33.760]  當他去教羅馬書的時候
[00:34:33.760 --> 00:34:38.560]  他得出了一生唯獨要榮耀上帝
[00:34:38.560 --> 00:34:40.960]  這麼重要的教導
[00:34:40.960 --> 00:34:46.160]  這正是宗教改革裡五個唯獨
[00:34:46.160 --> 00:34:47.160]  唯獨聖經
[00:34:47.160 --> 00:34:48.560]  唯獨基督
[00:34:48.560 --> 00:34:49.560]  唯獨恩典
[00:34:49.560 --> 00:34:50.960]  唯獨信心
[00:34:50.960 --> 00:34:54.160]  和唯獨榮耀上帝
[00:34:54.160 --> 00:34:58.160]  五個重要教導其中之一
[00:34:58.160 --> 00:35:00.560]  保羅就是用了
[00:35:00.560 --> 00:35:02.960]  願榮耀因耶穌基督
[00:35:02.960 --> 00:35:05.360]  歸於獨一全智的神
[00:35:05.360 --> 00:35:06.760]  直到永遠
[00:35:06.760 --> 00:35:07.960]  阿門
[00:35:07.960 --> 00:35:12.360]  來結束他這一卷羅馬書
[00:35:12.360 --> 00:35:14.360]  作為一個總結
[00:35:14.360 --> 00:35:18.760]  我們可以怎樣去榮耀上帝呢?
[00:35:18.760 --> 00:35:21.560]  有一個故事是這樣說的
[00:35:21.560 --> 00:35:25.360]  當主耶穌剛剛復活升天
[00:35:25.360 --> 00:35:28.760]  歸回他在天上的榮耀的時候
[00:35:28.760 --> 00:35:32.960]  他遇到一個天使
[00:35:32.960 --> 00:35:36.160]  當時主耶穌的手腳
[00:35:36.160 --> 00:35:40.160]  仍然是戴著十字架的釘痕
[00:35:40.160 --> 00:35:42.760]  天使靠近看到
[00:35:42.760 --> 00:35:44.560]  他就問耶穌
[00:35:44.560 --> 00:35:47.960]  祂說:你在世上真是辛苦了
[00:35:47.960 --> 00:35:50.160]  耶穌說:是的
[00:35:50.160 --> 00:35:51.960]  於是天使就說
[00:35:51.960 --> 00:36:00.160]  其實這些人知不知道你為他們付出了這麼多
[00:36:00.160 --> 00:36:02.760]  耶穌就回答:他們還不知道
[00:36:02.760 --> 00:36:07.160]  到目前為止只有幾個人知道
[00:36:07.160 --> 00:36:08.760]  天使就問
[00:36:08.760 --> 00:36:14.960]  那你做了什麼會令到其他人都知道呢?
[00:36:14.960 --> 00:36:16.560]  耶穌回答:
[00:36:16.560 --> 00:36:21.560]  我告訴了彼得、雅各、約翰
[00:36:21.560 --> 00:36:26.960]  然後就叫他們告訴其他人
[00:36:26.960 --> 00:36:30.160]  然後又叫聽到的人
[00:36:30.160 --> 00:36:33.560]  再來跟身邊的人分享
[00:36:33.560 --> 00:36:39.360]  直到世界最偏遠的角落為止
[00:36:39.360 --> 00:36:41.160]  天使聽完
[00:36:41.160 --> 00:36:45.560]  就用著滿有懷疑的眼神
[00:36:45.560 --> 00:36:47.960]  看著主耶穌
[00:36:47.960 --> 00:36:50.560]  因為天使深深知道
[00:36:50.560 --> 00:36:54.760]  人們根本不會這樣做
[00:36:54.760 --> 00:36:56.360]  天使就說
[00:36:56.360 --> 00:36:58.360]  如果他們忘記了
[00:36:58.360 --> 00:37:00.760]  又或者他們生活忙得太多
[00:37:00.760 --> 00:37:04.960]  即是沒空跟身邊的人分享
[00:37:04.960 --> 00:37:08.360]  甚至到了21世紀
[00:37:08.360 --> 00:37:14.760]  仍然很多人還不知道你很愛他們
[00:37:14.760 --> 00:37:19.360]  究竟你有沒有另外一個替代方案?
[00:37:19.360 --> 00:37:24.560]  有沒有一個計劃B?
[00:37:24.560 --> 00:37:26.160]  耶穌回答:
[00:37:26.160 --> 00:37:31.560]  沒有,我全靠他們了
[00:37:31.560 --> 00:37:35.360]  主耶穌犧牲了祂的性命
[00:37:35.360 --> 00:37:39.360]  來將福音帶了出來
[00:37:39.360 --> 00:37:44.760]  今天仍然很希望我們為祂傳開
[00:37:44.760 --> 00:37:49.960]  耶穌沒有計劃B
[00:37:49.960 --> 00:37:56.760]  羅馬書用了一個榮耀頌作為結束
[00:37:56.760 --> 00:38:00.960]  這也是一個帶著愛
[00:38:00.960 --> 00:38:05.560]  要我們去傳揚的福音
[00:38:05.560 --> 00:38:09.960]  盼望上帝的大能一直托著我們
[00:38:09.960 --> 00:38:11.760]  在2018年
[00:38:11.760 --> 00:38:18.160]  我們能夠立志過一個可以榮耀祂的生活
[00:38:18.160 --> 00:38:20.760]  願一切榮耀頌贊
[00:38:20.760 --> 00:38:24.360]  歸給我們這位主耶穌基督
