
[00:00:00.000 --> 00:00:01.920]  在過去的壽苦日
[00:19:45.600 --> 00:19:48.760]  不是因為崇拜當中需要這樣的項目
[00:19:48.760 --> 00:19:51.840]  而是因為我們很喜歡用我們的詩歌
[00:19:51.840 --> 00:19:52.880]  用我們的音樂
[00:19:52.880 --> 00:19:57.200]  去表達我們對神的感情
[00:19:57.200 --> 00:20:00.080]  這就是愛神
[00:20:00.080 --> 00:20:01.720]  假如我們愛神的話
[00:20:01.720 --> 00:20:03.760]  這樣我們的金錢奉獻
[00:20:03.760 --> 00:20:04.760]  我們的開會
[00:20:04.760 --> 00:20:05.760]  我們的管理
[00:20:05.760 --> 00:20:06.760]  我們的練詩
[00:20:06.760 --> 00:20:07.720]  我們的成長班
[00:20:07.720 --> 00:20:09.520]  我們一切的活動
[00:20:09.520 --> 00:20:11.120]  不是因為責任
[00:20:11.120 --> 00:20:14.680]  而是因為我們要感恩
[00:20:14.680 --> 00:20:17.440]  感謝神的恩典
[00:20:17.440 --> 00:20:20.840]  這就是愛神
[00:20:20.840 --> 00:20:23.480]  假如我們愛神的話
[00:20:23.480 --> 00:20:26.400]  我們自然就會關心淪舍
[00:20:26.400 --> 00:20:28.160]  你真的愛神
[00:20:28.160 --> 00:20:29.720]  你真的愛神的話
[00:20:29.720 --> 00:20:31.440]  對神有單純的愛的話
[00:20:31.440 --> 00:20:34.920]  你就很自然會關心淪舍
[00:20:34.920 --> 00:20:36.520]  不是因為你怕神
[00:20:36.520 --> 00:20:38.760]  而是因為你愛神的愛
[00:20:38.760 --> 00:20:40.120]  是會延伸的
[00:20:40.120 --> 00:20:41.520]  這種憐憫的愛
[00:20:41.520 --> 00:20:43.800]  是會延伸到淪舍
[00:20:43.800 --> 00:20:45.920]  延伸到有需要的人
[00:20:45.920 --> 00:20:49.120]  所以愛神的愛
[00:20:49.120 --> 00:20:50.640]  是會伸展的
[00:20:50.640 --> 00:20:53.800]  會伸展到群體那裡
[00:20:53.800 --> 00:20:55.200]  如果你說愛神的話
[00:20:55.200 --> 00:20:56.560]  不愛大家的話
[00:20:56.560 --> 00:20:57.960]  這個愛神的愛
[00:20:57.960 --> 00:20:59.840]  這個愛神是有問題的
[00:20:59.840 --> 00:21:03.040]  我不知道是不是真的愛神
[00:21:03.040 --> 00:21:06.360]  愛神的愛
[00:21:06.360 --> 00:21:09.760]  是會伸展到群體
[00:21:09.760 --> 00:21:13.920]  是會伸展到我們的工作上
[00:21:13.920 --> 00:21:16.200]  最近我聽到一個故事
[00:21:16.200 --> 00:21:17.840]  就是講到美國的
[00:21:17.840 --> 00:21:19.200]  Thomson University
[00:21:19.200 --> 00:21:22.600]  黑塞姆森大學的故事
[00:21:22.600 --> 00:21:26.600]  他們在2016年1月9日
[00:21:26.600 --> 00:21:28.440]  NCAA大學的
[00:21:28.440 --> 00:21:31.040]  橄欖球全國總決賽
[00:21:31.040 --> 00:21:33.040]  這間學校
[00:21:33.040 --> 00:21:35.680]  他們竟然是贏了
[00:21:35.680 --> 00:21:37.240]  Alabama University
[00:21:37.240 --> 00:21:41.040]  贏了Alabama大學贏了冠軍
[00:21:41.040 --> 00:21:42.880]  在最後幾秒鐘
[00:21:42.880 --> 00:21:45.520]  一分鐘之內贏了
[00:21:45.520 --> 00:21:47.760]  因為這場比賽大家都會說
[00:21:47.760 --> 00:21:50.280]  Alabama一定贏的
[00:21:50.280 --> 00:21:51.880]  沒得拼
[00:21:51.880 --> 00:21:56.040]  竟然在最後一分鐘之內
[00:21:56.040 --> 00:21:58.960]  逆轉性的贏了
[00:21:58.960 --> 00:22:03.440]  於是ESPN電視台
[00:22:03.440 --> 00:22:05.160]  就作出一個訪問
[00:22:05.160 --> 00:22:07.400]  就問教練Sweeney
[00:22:07.400 --> 00:22:08.920]  Debo Sweeney
[00:22:08.920 --> 00:22:11.240]  問問他的感受
[00:22:11.240 --> 00:22:12.640]  所以記者就問
[00:22:12.640 --> 00:22:13.840]  Debo
[00:22:13.840 --> 00:22:15.160]  你怎樣去描述
[00:22:15.160 --> 00:22:18.880]  你這次勝利的感想
[00:22:18.880 --> 00:22:20.880]  Sweeney就說
[00:22:20.880 --> 00:22:23.960]  難以描述
[00:22:23.960 --> 00:22:25.840]  他就說
[00:22:25.840 --> 00:22:27.320]  我的意思就是
[00:22:27.320 --> 00:22:31.160]  這個不是我們能夠做得到的
[00:22:31.160 --> 00:22:36.240]  唯有神才能夠做得到
[00:22:36.240 --> 00:22:40.080]  你聽了之後不知道你有什麼反應呢
[00:22:40.080 --> 00:22:42.200]  先看看你們
[00:22:42.200 --> 00:22:44.960]  但當時有些美國人聽到之後
[00:22:44.960 --> 00:22:46.960]  就笑了一聲
[00:22:46.960 --> 00:22:50.120]  又說這些奇怪的東西
[00:22:50.120 --> 00:22:51.360]  神經質的
[00:22:51.360 --> 00:22:52.880]  贏就贏吧
[00:22:52.880 --> 00:22:53.920]  有什麼神啊
[00:22:53.920 --> 00:22:56.880]  感謝神啊
[00:22:56.880 --> 00:22:59.680]  教練就繼續這樣說
[00:22:59.680 --> 00:23:03.400]  我們面對國家當中
[00:23:03.400 --> 00:23:06.320]  這個國家當中最強的一隊
[00:23:06.320 --> 00:23:10.880]  我們是要打到最後的一秒
[00:23:10.880 --> 00:23:12.360]  接著教練就這樣說
[00:23:12.360 --> 00:23:15.520]  他說我今天跟我的球員說
[00:23:15.520 --> 00:23:19.560]  今天這場比賽分野的地方在於什麼
[00:23:19.560 --> 00:23:24.560]  他說分野的地方在於愛
[00:23:24.560 --> 00:23:28.520]  他說我們今晚會贏這場比賽
[00:23:28.520 --> 00:23:33.320]  是因為我們彼此相愛
[00:23:33.320 --> 00:23:35.960]  在半場的時候
[00:23:35.960 --> 00:23:38.360]  他還跟球員說
[00:23:38.360 --> 00:23:40.360]  他說我想你們知道
[00:23:40.360 --> 00:23:43.640]  今天我們會贏這場比賽
[00:23:43.640 --> 00:23:49.760]  我們贏是因為我們彼此相愛
[00:23:49.760 --> 00:23:53.200]  我不知道怎樣贏這場比賽
[00:23:53.200 --> 00:23:59.720]  我只知道彼此相愛
[00:23:59.720 --> 00:24:01.640]  這個我們很少聽到
[00:24:01.640 --> 00:24:02.800]  贏了球
[00:24:02.800 --> 00:24:04.520]  說這些話很少
[00:24:04.520 --> 00:24:09.320]  這個教練還感動到流淚滿面
[00:24:09.320 --> 00:24:11.400]  不停地說愛
[00:24:11.400 --> 00:24:13.720]  說彼此相愛
[00:24:13.720 --> 00:24:16.400]  贏了就說我們打敗他
[00:24:16.400 --> 00:24:18.760]  他說我們輸了
[00:24:18.760 --> 00:24:22.600]  不過我們是彼此相愛
[00:24:22.600 --> 00:24:24.920]  是真的
[00:24:24.920 --> 00:24:28.520]  愛是權能
[00:24:28.520 --> 00:24:32.240]  愛是米
[00:24:32.240 --> 00:24:39.160]  耶穌基督是以超級的寬恕勝過我們
[00:24:39.160 --> 00:24:41.480]  耶穌基督倒空自己
[00:24:41.480 --> 00:24:44.400]  變得低下要將我們托起來
[00:24:44.400 --> 00:24:47.480]  耶穌基督代替我們承擔罪債
[00:24:47.480 --> 00:24:49.280]  叫我們得救贖
[00:24:49.280 --> 00:24:53.200]  耶穌基督成為最後的製生
[00:24:53.200 --> 00:24:57.760]  是洗淨我們的錯誤違法不潔罪行
[00:24:57.760 --> 00:25:00.640]  叫我們與神和好
[00:25:00.640 --> 00:25:03.880]  耶穌基督是我們的彌賽亞
[00:25:03.880 --> 00:25:06.440]  是受苦的彌賽亞
[00:25:06.440 --> 00:25:10.200]  神就在這位受苦的彌賽亞當中
[00:25:10.200 --> 00:25:14.080]  是面對人類的暴力
[00:25:14.080 --> 00:25:18.440]  但是神沒有用暴力將事情做得對
[00:25:18.440 --> 00:25:21.400]  神是用祂愛的權能
[00:25:21.400 --> 00:25:24.320]  叫事情做得對
[00:25:24.320 --> 00:25:26.920]  神愛我們
[00:25:26.920 --> 00:25:29.560]  結果耶穌基督是被釘死
[00:25:29.560 --> 00:25:33.640]  但是耶穌基督在魂形那裡走出來
[00:25:33.640 --> 00:25:36.760]  祂已經復活
[00:25:36.760 --> 00:25:39.400]  弟兄姊妹們,是真的
[00:25:39.400 --> 00:25:44.400]  神的愛是能夠帶來復活的生命
[00:25:44.400 --> 00:25:47.720]  開啟一個更好的將來
[00:25:47.720 --> 00:25:51.200]  神的愛帶來我們生命的救贖
[00:25:51.200 --> 00:25:54.200]  帶來我們生命的復生
[00:25:54.200 --> 00:25:58.240]  叫我們勝過死亡的暴力
[00:25:58.240 --> 00:26:00.880]  同樣我們對耶穌基督的愛
[00:26:00.880 --> 00:26:04.280]  你們對耶穌基督的愛都有結果的
[00:26:04.280 --> 00:26:07.080]  是能夠帶來生命的冠冕
[00:26:07.080 --> 00:26:10.560]  是能夠贏了這場比賽
[00:26:10.560 --> 00:26:12.800]  贏了這場人生的比賽
[00:26:12.800 --> 00:26:16.520]  莫大拉的瑪利亞就正是一個好的榜樣
[00:26:16.520 --> 00:26:19.000]  祂的愛是憐憫的愛
[00:26:19.000 --> 00:26:21.760]  這是主耶穌基督所喜悅的
[00:26:21.760 --> 00:26:24.320]  祂的愛的榜樣是怎樣呢?
[00:26:24.320 --> 00:26:27.280]  當其他人棄絕主的時候
[00:26:27.280 --> 00:26:30.520]  祂繼續忠誠留下
[00:26:30.520 --> 00:26:32.720]  當其他人停止前進
[00:26:32.720 --> 00:26:34.840]  祂繼續前行
[00:26:34.840 --> 00:26:38.040]  當其他人抽身而去
[00:26:38.040 --> 00:26:39.880]  祂繼續靠近
[00:26:39.880 --> 00:26:42.800]  當其他人妥協的時候
[00:26:42.800 --> 00:26:45.480]  祂活得更正直
[00:26:45.480 --> 00:26:48.560]  當其他人忍耐不住的時候
[00:26:48.560 --> 00:26:50.840]  祂繼續等候
[00:26:50.840 --> 00:26:54.320]  當其他人懷疑的時候
[00:26:54.320 --> 00:26:56.520]  祂繼續相信
[00:26:56.520 --> 00:26:59.240]  當其他人沒有信心的時候
[00:26:59.240 --> 00:27:01.600]  祂會跪下禱告
[00:27:01.600 --> 00:27:04.960]  當其他人覺得非常困難
[00:27:04.960 --> 00:27:07.680]  祂願意去面對
[00:27:07.680 --> 00:27:11.000]  當其他人不願意去施予
[00:27:11.000 --> 00:27:13.960]  祂願意樂意的奉獻
[00:27:13.960 --> 00:27:15.480]  因為這樣的緣故
[00:27:15.480 --> 00:27:18.880]  祂見到復活的基督
[00:27:18.880 --> 00:27:23.720]  祂抱著復活的基督
[00:27:23.720 --> 00:27:25.360]  弟兄姊妹們
[00:27:25.360 --> 00:27:28.560]  由我為復活的主人再問你們
[00:27:28.560 --> 00:27:32.880]  你們是不是愛耶穌的?
[00:27:32.880 --> 00:27:35.960]  如果你們是愛耶穌的話
[00:27:35.960 --> 00:27:41.600]  你們也要彼此相愛
[00:27:41.600 --> 00:27:45.920]  我們要記得愛是有結果的
[00:27:45.920 --> 00:27:48.400]  只要城鎮家的弟兄姊妹們
[00:27:48.400 --> 00:27:51.280]  你們對神有憐憫的愛
[00:27:51.280 --> 00:27:54.040]  有單純的愛心
[00:27:54.040 --> 00:27:57.400]  並且我們彼此相愛
[00:27:57.400 --> 00:28:01.200]  我們會贏出這場比賽
[00:28:01.200 --> 00:28:05.160]  雖然面對這場比賽是艱難的
[00:28:05.160 --> 00:28:07.840]  這個世界是艱難的
[00:28:07.840 --> 00:28:12.680]  但是天使向我們說不要害怕
[00:28:12.680 --> 00:28:14.480]  快快地跑
[00:28:14.480 --> 00:28:17.040]  跑到耶穌基督那裡
[00:28:17.040 --> 00:28:18.720]  我們就會遇上基督
[00:28:18.720 --> 00:28:21.720]  我們抱著耶穌基督的腳
[00:28:21.720 --> 00:28:23.640]  經歷耶穌基督的愛
[00:28:23.640 --> 00:28:27.040]  從事耶穌基督愛的工作
[00:28:27.040 --> 00:28:31.920]  耶穌基督也會向我們說不要害怕
[00:28:31.920 --> 00:28:33.520]  如果這樣的話
[00:28:33.520 --> 00:28:35.640]  讓我們有信心
[00:28:35.640 --> 00:28:37.160]  有愛心
[00:28:37.160 --> 00:28:41.720]  我們靠著神高揚的寶血
[00:28:41.720 --> 00:28:44.680]  和復活主的權柄
[00:28:44.680 --> 00:28:51.240]  我們以愛勝過暴力
[00:28:51.240 --> 00:28:53.480]  我們向我們所遇見的人
[00:28:53.480 --> 00:28:55.160]  我們向他們說
[00:28:55.160 --> 00:28:58.280]  耶穌已經復活了
[00:28:58.280 --> 00:29:01.480]  是勝過人間的罪惡
[00:29:01.480 --> 00:29:06.480]  勝過人間暴力的權勢
[00:29:06.480 --> 00:29:08.680]  Hallelujah 讚美主
[00:29:08.680 --> 00:29:09.760]  真的
[00:29:09.760 --> 00:29:13.200]  耶穌基督已經復活了
[00:29:13.200 --> 00:29:14.200]  Amen
