
[00:00:00.000 --> 00:00:04.000]  相信我們也試過有一些很好的經驗
[00:22:42.000 --> 00:22:46.000]  可能隨時會引起一些群眾的反抗
[00:22:46.000 --> 00:22:48.000]  或者叛亂的發生
[00:22:48.000 --> 00:22:53.000]  但是耶穌卻是在這個時候歧路盡盛
[00:22:53.000 --> 00:22:57.000]  耶穌的門徒也在這個時候大聲的讚美
[00:22:57.000 --> 00:23:01.000]  肯定令法利塞人心裡很不安
[00:23:01.000 --> 00:23:07.000]  認為耶穌不是他們心裡所期待的那位德性的彌賽亞
[00:23:07.000 --> 00:23:12.000]  我們看到耶穌用謙卑的樣式進入耶路撒冷
[00:23:12.000 --> 00:23:16.000]  表明祂的國不是屬於這個世界
[00:23:16.000 --> 00:23:21.000]  祂不是借助暴力或者政治的勢力來統治世界
[00:23:21.000 --> 00:23:25.000]  祂清楚祂的使命
[00:23:25.000 --> 00:23:27.000]  祂不是受人的擁戴
[00:23:27.000 --> 00:23:30.000]  祂不是那位勝利的君王
[00:23:30.000 --> 00:23:33.000]  祂不是用來推翻羅馬政權
[00:23:33.000 --> 00:23:36.000]  祂是那位謙卑的君王
[00:23:36.000 --> 00:23:39.000]  祂騎盧駒進城的王
[00:23:39.000 --> 00:23:42.000]  祂是來承擔世人的罪
[00:23:42.000 --> 00:23:45.000]  祂必須走上十字架
[00:23:45.000 --> 00:23:52.000]  所以看到耶穌是帶著使命來到這個地上
[00:23:52.000 --> 00:23:54.000]  我們再看經文第四十節
[00:23:54.000 --> 00:23:57.000]  耶穌怎樣回應法利塞人
[00:23:57.000 --> 00:24:00.000]  耶穌去回應法利塞人說
[00:24:00.000 --> 00:24:04.000]  我告訴你 若果他們閉口不說
[00:24:04.000 --> 00:24:09.000]  這些石頭必要呼叫起來
[00:24:09.000 --> 00:24:16.000]  這段經文其實在舊約也有曾經相似出現過的字眼
[00:24:16.000 --> 00:24:20.000]  在舊約哈巴谷先知札被加勒底人的時候
[00:24:20.000 --> 00:24:22.000]  曾經有一句這樣的經文記載
[00:24:22.000 --> 00:24:25.000]  他說 長女的石頭必會呼叫
[00:24:25.000 --> 00:24:28.000]  房內的凍糧必會應聲
[00:24:28.000 --> 00:24:35.000]  當時加勒底人利用裸泥的材物去建造城牆
[00:24:35.000 --> 00:24:40.000]  而當時他說 建築的石頭 建築的材料
[00:24:40.000 --> 00:24:44.000]  意思是石頭都要見證他們的不是
[00:24:44.000 --> 00:24:48.000]  這裡其實也被我看到
[00:24:48.000 --> 00:24:51.000]  盧家的意思就是
[00:24:51.000 --> 00:24:56.000]  其實他說 如果你要滿肚去滅聲
[00:24:56.000 --> 00:24:58.000]  要他們不發聲來讚美
[00:24:58.000 --> 00:25:03.000]  其實連石頭都會來呼喊
[00:25:03.000 --> 00:25:06.000]  呼喊在希臘的原文
[00:25:06.000 --> 00:25:10.000]  是有一種對抗的叫喊的意思
[00:25:10.000 --> 00:25:13.000]  再直接一點就是
[00:25:13.000 --> 00:25:15.000]  盧家好像來到要跟我們說
[00:25:15.000 --> 00:25:18.000]  約個根松主的人
[00:25:18.000 --> 00:25:22.000]  他不把當得的榮耀歸給神的時候
[00:25:22.000 --> 00:25:29.000]  連石頭都要來到見證神
[00:25:29.000 --> 00:25:32.000]  在三卷福音裡面
[00:25:32.000 --> 00:25:39.000]  除了記載有隨行的人之外
[00:25:39.000 --> 00:25:41.000]  其實隨行的人特別也有記載
[00:25:41.000 --> 00:25:46.000]  他們是呼喊 禍殺歸於大衛的子孫
[00:25:46.000 --> 00:25:50.000]  奉主名的來是應當稱眾
[00:25:50.000 --> 00:25:54.000]  正如剛才詩班所唱的詩歌一樣 禍殺
[00:25:54.000 --> 00:25:58.000]  這個意思是要求主來拯救
[00:25:58.000 --> 00:26:00.000]  呼求主來拯救
[00:26:00.000 --> 00:26:03.000]  當時群眾的呼喊
[00:26:03.000 --> 00:26:05.000]  他們以為耶穌進城
[00:26:05.000 --> 00:26:08.000]  是要推翻羅馬政權
[00:26:08.000 --> 00:26:09.000]  但是幾天之後
[00:26:09.000 --> 00:26:13.000]  他們看到耶穌被比拉多審判
[00:26:13.000 --> 00:26:16.000]  耶穌不是他們所期待的尼塞亞
[00:26:16.000 --> 00:26:21.000]  他們是來到高呼叮十字架的人
[00:26:21.000 --> 00:26:26.000]  當中也不少在耶穌進城的時候
[00:26:26.000 --> 00:26:30.000]  來呼喊的人
[00:26:30.000 --> 00:26:35.000]  我們看到主耶穌騎奴進城的這一幕
[00:26:35.000 --> 00:26:38.000]  成為了所有人的焦點
[00:26:38.000 --> 00:26:44.000]  耶穌將要走上一條極沉重的路
[00:26:44.000 --> 00:26:48.000]  內心其實是非常孤單
[00:26:48.000 --> 00:26:52.000]  無論門徒是否理解
[00:26:52.000 --> 00:26:56.000]  或者如經文所說 有些事情是向他們隱藏的
[00:26:56.000 --> 00:26:59.000]  又或者群眾也有誤解
[00:26:59.000 --> 00:27:03.000]  他們未必能夠完全地明白
[00:27:03.000 --> 00:27:05.000]  法理賽人和領袖
[00:27:05.000 --> 00:27:09.000]  都未必能夠完全地接受
[00:27:09.000 --> 00:27:12.000]  在這個不被明白
[00:27:12.000 --> 00:27:14.000]  不被接納
[00:27:14.000 --> 00:27:17.000]  不受歡迎的情況之下
[00:27:17.000 --> 00:27:22.000]  我們看到耶穌心裡面仍然清楚
[00:27:22.000 --> 00:27:26.000]  堅定他要進耶路撒冷城的目的
[00:27:26.000 --> 00:27:30.000]  就是他要終於在地上
[00:27:30.000 --> 00:27:35.000]  天父交給他的使命
[00:27:35.000 --> 00:27:38.000]  很想在這段時間結束之前
[00:27:38.000 --> 00:27:43.000]  我想請大家一起低頭
[00:27:43.000 --> 00:27:54.000]  在我們安靜合上眼的時候
[00:27:54.000 --> 00:28:01.000]  我想來跟弟兄姊妹發出兩個邀請
[00:28:01.000 --> 00:28:05.000]  耶穌是那位和平的君王
[00:28:05.000 --> 00:28:08.000]  我們都欣信耶穌基督
[00:28:08.000 --> 00:28:15.000]  並已經領受耶穌所賜的平安
[00:28:15.000 --> 00:28:18.000]  耶穌也已經將這份勸人
[00:28:18.000 --> 00:28:22.000]  和神和好的積分賜給我們
[00:28:22.000 --> 00:28:27.000]  在我們紀念主耶穌對我們的愛的同時
[00:28:27.000 --> 00:28:34.000]  我們願不願意再一次立志回應主呢
[00:28:34.000 --> 00:28:38.000]  特別在我們忙忙碌碌的生活裡面
[00:28:38.000 --> 00:28:42.000]  讓我們也不忘記和盡力
[00:28:42.000 --> 00:28:46.000]  去完成主交託給我們
[00:28:46.000 --> 00:28:51.000]  叫人和好這份積分
[00:28:51.000 --> 00:28:57.000]  耶穌交託了這份叫人與神和好的積分
[00:28:57.000 --> 00:29:02.000]  我們願不願意去回應
[00:29:02.000 --> 00:29:05.000]  如果這也是你的禱告
[00:29:05.000 --> 00:29:10.000]  你可以去求神為你預備機會
[00:29:10.000 --> 00:29:15.000]  你去呼求神
[00:29:15.000 --> 00:29:17.000]  第二個邀請
[00:29:17.000 --> 00:29:21.000]  耶穌在進城的時候
[00:29:21.000 --> 00:29:24.000]  他面對群眾的歡迎
[00:29:24.000 --> 00:29:28.000]  甚至全城的人都聚集去歡呼
[00:29:28.000 --> 00:29:33.000]  耶穌卻沒有因為你們的歡呼聲而牽動
[00:29:33.000 --> 00:29:36.000]  停留或者動搖
[00:29:36.000 --> 00:29:39.000]  他仍然堅定的順服
[00:29:39.000 --> 00:29:43.000]  以謙卑的樣式忠於天父
[00:29:43.000 --> 00:29:46.000]  並完成他的使命
[00:29:46.000 --> 00:29:49.000]  今天我們思想一下
[00:29:49.000 --> 00:29:51.000]  有沒有什麼難阻
[00:29:51.000 --> 00:29:54.000]  或者纏繞著我們去順服
[00:29:54.000 --> 00:29:58.000]  去跟從主的心意呢
[00:29:58.000 --> 00:30:02.000]  這一刻我們祈求聖靈
[00:30:02.000 --> 00:30:06.000]  來向我們說話
[00:30:06.000 --> 00:30:10.000]  求主再一次讓我們看見
[00:30:10.000 --> 00:30:15.000]  祂對我們的呼召
[00:30:15.000 --> 00:30:17.000]  這一刻
[00:30:17.000 --> 00:30:19.000]  給一點時間
[00:30:19.000 --> 00:30:20.000]  一個短的時刻
[00:30:20.000 --> 00:30:24.000]  讓我們為自己有一個禱告
[00:30:24.000 --> 00:30:39.000]  讓聖靈引導我們的心回應主
[00:30:39.000 --> 00:30:42.000]  我想現在我們一起
[00:30:42.000 --> 00:30:47.000]  帶領大家有一個禱告
[00:30:47.000 --> 00:30:50.000]  真愛的天父
[00:30:50.000 --> 00:30:52.000]  我們感謝你
[00:30:52.000 --> 00:30:53.000]  我們感謝你
[00:30:53.000 --> 00:30:55.000]  你差派你獨生兒子
[00:30:55.000 --> 00:30:59.000]  耶穌基督到成肉身
[00:30:59.000 --> 00:31:03.000]  為要來承擔我們每一個人的罪
[00:31:03.000 --> 00:31:05.000]  我們知道因為這樣
[00:31:05.000 --> 00:31:08.000]  耶穌必須走上十字架
[00:31:08.000 --> 00:31:12.000]  藉著主耶穌的謙卑和順服
[00:31:12.000 --> 00:31:15.000]  祂十字架已經彰顯了
[00:31:15.000 --> 00:31:18.000]  祂對我們世人的愛
[00:31:18.000 --> 00:31:20.000]  使我們欣順
[00:31:20.000 --> 00:31:25.000]  今天能夠得以與神和好
[00:31:25.000 --> 00:31:29.000]  我們伯伯領受了這份救恩
[00:31:29.000 --> 00:31:34.000]  也得著從主賢利這份的平安
[00:31:34.000 --> 00:31:37.000]  主啊祢求祢幫助我們
[00:31:37.000 --> 00:31:40.000]  讓我們在這個瘦爛週的禮拜裡面
[00:31:40.000 --> 00:31:45.000]  我們心裡面尚尚紀念主這份救贖的大愛
[00:31:45.000 --> 00:31:48.000]  同時求主也賜給我們
[00:31:48.000 --> 00:31:51.000]  有一個見證的機會和勇氣
[00:31:51.000 --> 00:31:54.000]  讓我們能夠在身邊的人
[00:31:54.000 --> 00:31:56.000]  都能夠從我們生命裡面
[00:31:56.000 --> 00:32:00.000]  感受得著平安的這份寶貴
[00:32:00.000 --> 00:32:03.000]  最後我們求主賜下
[00:32:03.000 --> 00:32:06.000]  一個剛強壯膽的心
[00:32:06.000 --> 00:32:12.000]  讓我們相信我們靠著主加給我們的力量
[00:32:12.000 --> 00:32:17.000]  我們必定可以完成天父交給我們的使命
[00:32:17.000 --> 00:32:19.000]  我們痛心的祈禱
[00:32:19.000 --> 00:32:22.000]  是奉主耶穌基督寶貝名字而求
[00:32:22.000 --> 00:32:23.000]  阿們
