
[00:00:00.000 --> 00:00:03.980]  多謝施班為我們獻唱了一首
[00:17:07.780 --> 00:17:09.780]  做人處事
[00:17:09.780 --> 00:17:10.780]  大致上我們都會說
[00:17:10.780 --> 00:17:12.780]  經驗告訴我
[00:17:12.780 --> 00:17:14.780]  我試過了
[00:17:14.780 --> 00:17:15.780]  是對的
[00:17:15.780 --> 00:17:16.780]  但我想問一下大家
[00:17:16.780 --> 00:17:18.780]  今天的健康的身體
[00:17:18.780 --> 00:17:20.780]  有沒有得講經驗
[00:17:20.780 --> 00:17:22.780]  經驗告訴我
[00:17:22.780 --> 00:17:24.780]  我真的吃得很清淡
[00:17:24.780 --> 00:17:26.780]  經驗告訴我
[00:17:26.780 --> 00:17:28.780]  我真的每天都運動
[00:17:28.780 --> 00:17:30.780]  我時時去body check
[00:17:30.780 --> 00:17:33.780]  但突然間
[00:17:33.780 --> 00:17:35.780]  你剛剛check完背後
[00:17:35.780 --> 00:17:36.780]  就馬上出事
[00:17:36.780 --> 00:17:38.780]  沒有人可以告訴你
[00:17:38.780 --> 00:17:40.780]  你百分百的
[00:17:40.780 --> 00:17:42.780]  那個基礎
[00:17:42.780 --> 00:17:44.780]  但這裡說的基礎是什麼呢
[00:17:44.780 --> 00:17:46.780]  基礎就是神自己
[00:17:46.780 --> 00:17:49.780]  因為我們很多時候會明白
[00:17:49.780 --> 00:17:51.780]  信心
[00:17:51.780 --> 00:17:54.780]  它很多時候是處於一個環境裡面出現
[00:17:54.780 --> 00:17:55.780]  它是針對環境
[00:17:55.780 --> 00:17:57.780]  然後才要講信心
[00:17:57.780 --> 00:17:59.780]  如果你的環境
[00:17:59.780 --> 00:18:02.780]  一般和平安
[00:18:02.780 --> 00:18:04.780]  你不會需要挑起
[00:18:04.780 --> 00:18:06.780]  哎呀 糟了
[00:18:06.780 --> 00:18:08.780]  現在報告還沒出
[00:18:08.780 --> 00:18:10.780]  旁邊的人說不用擔心
[00:18:10.780 --> 00:18:12.780]  你就像約書亞那樣
[00:18:12.780 --> 00:18:15.780]  他領受到一個未知之地
[00:18:15.780 --> 00:18:17.780]  他接在摩西的手裡
[00:18:17.780 --> 00:18:19.780]  神就跟他說
[00:18:19.780 --> 00:18:21.780]  約書亞 摩西現在走了
[00:18:21.780 --> 00:18:23.780]  但我與你同在
[00:18:23.780 --> 00:18:24.780]  你要怎麼樣
[00:18:24.780 --> 00:18:25.780]  剛強壯大
[00:18:25.780 --> 00:18:28.780]  這些是神全部過了給他
[00:18:28.780 --> 00:18:30.780]  全部都是為他而設
[00:18:30.780 --> 00:18:32.780]  我看到在約書亞裡面
[00:18:32.780 --> 00:18:35.780]  最多這句話就是你要剛強壯大
[00:18:35.780 --> 00:18:38.780]  保羅在他人生的歷點裡面
[00:18:38.780 --> 00:18:40.780]  他說不要怕
[00:18:40.780 --> 00:18:43.780]  因為有很多的子民在這裡
[00:18:43.780 --> 00:18:45.780]  你儘管開聲
[00:18:45.780 --> 00:18:47.780]  神都會這樣來鼓勵
[00:18:47.780 --> 00:18:51.780]  所以神是直接給我們一個信心的保證
[00:18:51.780 --> 00:18:53.780]  但很多時候
[00:18:53.780 --> 00:18:56.780]  我們在這裡聽道的時候
[00:18:56.780 --> 00:18:58.780]  聽得多入心
[00:18:58.780 --> 00:19:01.780]  但這裡最容易打自己嘴巴
[00:19:01.780 --> 00:19:03.780]  一走出去
[00:19:03.780 --> 00:19:05.780]  別人說你不是祈禱了嗎
[00:19:05.780 --> 00:19:06.780]  對呀 我祈禱了
[00:19:06.780 --> 00:19:08.780]  牧師為我禱告了
[00:19:08.780 --> 00:19:09.780]  但一張臉就說
[00:19:09.780 --> 00:19:10.780]  牧師又怎樣了
[00:19:10.780 --> 00:19:11.780]  即是怎樣
[00:19:11.780 --> 00:19:13.780]  你可不可以再跟我說清楚
[00:19:13.780 --> 00:19:14.780]  怎樣做
[00:19:14.780 --> 00:19:16.780]  在那個過程當中
[00:19:16.780 --> 00:19:17.780]  我就覺得
[00:19:17.780 --> 00:19:20.780]  很多時候我們的信心指標
[00:19:20.780 --> 00:19:23.780]  不是因為我們今天聽了道
[00:19:23.780 --> 00:19:25.780]  不是因為我們今天
[00:19:25.780 --> 00:19:28.780]  有一個牧師類的祈禱
[00:19:28.780 --> 00:19:32.780]  尤其是我們的信心永遠都建立不起來
[00:19:32.780 --> 00:19:34.780]  最重要的是
[00:19:34.780 --> 00:19:37.780]  你的把握來自哪裡
[00:19:37.780 --> 00:19:39.780]  羅馬書有一句這樣的說話
[00:19:39.780 --> 00:19:40.780]  他告訴我
[00:19:40.780 --> 00:19:44.780]  因為神的義正在這福音上顯明出來
[00:19:44.780 --> 00:19:47.780]  這義是本於信
[00:19:47.780 --> 00:19:50.780]  以致於信
[00:19:50.780 --> 00:19:51.780]  知道為什麼嗎
[00:19:51.780 --> 00:19:53.780]  其中至少一個這麼正確的解釋
[00:19:53.780 --> 00:19:55.780]  譚牧師有一次這樣解釋
[00:19:55.780 --> 00:19:58.780]  他說這個義本於信
[00:19:58.780 --> 00:20:02.780]  就是表示了本於神的信實
[00:20:02.780 --> 00:20:05.780]  以致到我的信心
[00:20:05.780 --> 00:20:07.780]  明白我的意思嗎
[00:20:07.780 --> 00:20:08.780]  神信不信實
[00:20:08.780 --> 00:20:10.780]  神怎樣信實
[00:20:10.780 --> 00:20:11.780]  祂會不會說
[00:20:11.780 --> 00:20:13.780]  哎呀 我兒子比你糟
[00:20:13.780 --> 00:20:15.780]  我馬上抽起他
[00:20:15.780 --> 00:20:16.780]  在十架上
[00:20:16.780 --> 00:20:18.780]  先不要搞這個十架
[00:20:18.780 --> 00:20:19.780]  不是呀
[00:20:19.780 --> 00:20:21.780]  祂說我神愛世人
[00:20:21.780 --> 00:20:24.780]  甚至將他的獨生子賜給我們
[00:20:24.780 --> 00:20:25.780]  他賜下來
[00:20:25.780 --> 00:20:26.780]  他沒有收回
[00:20:26.780 --> 00:20:28.780]  有時候我們做爸爸的
[00:20:28.780 --> 00:20:30.780]  做家人的
[00:20:30.780 --> 00:20:31.780]  哎呀 我捨不得
[00:20:31.780 --> 00:20:32.780]  最後就抽回
[00:20:32.780 --> 00:20:35.780]  實信
[00:20:35.780 --> 00:20:37.780]  彼得似乎有一句說話
[00:20:37.780 --> 00:20:41.780]  我們縱然失信
[00:20:41.780 --> 00:20:44.780]  但神仍然可信
[00:20:44.780 --> 00:20:47.780]  因為他不能夠背負自己
[00:20:47.780 --> 00:20:49.780]  神在他的命令裡面
[00:20:49.780 --> 00:20:51.780]  祂說既然人犯罪
[00:20:51.780 --> 00:20:53.780]  是一個事實的時候
[00:20:53.780 --> 00:20:55.780]  我也有一個事實
[00:20:55.780 --> 00:20:56.780]  在他老了的時候
[00:20:56.780 --> 00:20:58.780]  我會猜探我的兒子
[00:20:58.780 --> 00:20:59.780]  有沒有成就
[00:20:59.780 --> 00:21:00.780]  有
[00:21:00.780 --> 00:21:02.780]  所以今天我和你要主餐
[00:21:02.780 --> 00:21:06.780]  紀念耶穌基督千山萬虎
[00:21:06.780 --> 00:21:10.780]  要行完人世間的路
[00:21:10.780 --> 00:21:11.780]  我用我人的形容詞
[00:21:11.780 --> 00:21:13.780]  咬緊牙根
[00:21:13.780 --> 00:21:16.780]  成了
[00:21:16.780 --> 00:21:19.780]  當我們看見這個復活的主
[00:21:19.780 --> 00:21:21.780]  我們知道他不單止為我們
[00:21:21.780 --> 00:21:24.780]  奠下了一個救恩的根基
[00:21:24.780 --> 00:21:25.780]  他就告訴我們
[00:21:25.780 --> 00:21:27.780]  既然他能夠付諸於世人
[00:21:27.780 --> 00:21:28.780]  他的信誓是真的
[00:21:28.780 --> 00:21:30.780]  他說凡跟從我的
[00:21:30.780 --> 00:21:31.780]  聽過沒有
[00:21:31.780 --> 00:21:34.780]  就不致羞愧
[00:21:34.780 --> 00:21:35.780]  凡仰望我的
[00:21:35.780 --> 00:21:36.780]  就不致羞愧的時候
[00:21:36.780 --> 00:21:38.780]  意思就是表明了
[00:21:38.780 --> 00:21:39.780]  今天我們跟他的人
[00:21:39.780 --> 00:21:40.780]  沒錯
[00:21:40.780 --> 00:21:41.780]  我們有時候遇到很多
[00:21:41.780 --> 00:21:45.780]  很多生活裡面的困難
[00:21:45.780 --> 00:21:48.780]  但你信神多少
[00:21:48.780 --> 00:21:50.780]  你的日子如何
[00:21:50.780 --> 00:21:51.780]  好像梁國賢先生說
[00:21:51.780 --> 00:21:53.780]  我還在想這句話
[00:21:53.780 --> 00:21:56.780]  你的力量又如何
[00:21:56.780 --> 00:21:59.780]  你心裡面有的信
[00:21:59.780 --> 00:22:02.780]  就會帶動了你生命裡面的力
[00:22:02.780 --> 00:22:03.780]  你心裡面的信
[00:22:03.780 --> 00:22:05.780]  一路降低
[00:22:05.780 --> 00:22:06.780]  Low level
[00:22:06.780 --> 00:22:11.780]  難怪你就會亂將亂離
[00:22:11.780 --> 00:22:12.780]  求神拜佛
[00:22:12.780 --> 00:22:14.780]  開始甚至見過
[00:22:14.780 --> 00:22:15.780]  有些基督徒
[00:22:15.780 --> 00:22:17.780]  他說我今天這個病
[00:22:17.780 --> 00:22:19.780]  重得很厲害
[00:22:19.780 --> 00:22:20.780]  所以我現在聽見
[00:22:20.780 --> 00:22:24.780]  什麼第三世界的靈因報道家
[00:22:24.780 --> 00:22:26.780]  他說他專治癌症
[00:22:26.780 --> 00:22:27.780]  專治病毒
[00:22:27.780 --> 00:22:28.780]  我不管了
[00:22:28.780 --> 00:22:30.780]  我一定要帶他去
[00:22:30.780 --> 00:22:31.780]  試一次也好
[00:22:31.780 --> 00:22:33.780]  你聽下去就會明白
[00:22:33.780 --> 00:22:35.780]  我試
[00:22:35.780 --> 00:22:40.780]  我行為的家就是試探神
[00:22:40.780 --> 00:22:42.780]  所以我不是反對
[00:22:42.780 --> 00:22:43.780]  曬這些靈因
[00:22:43.780 --> 00:22:44.780]  但是我覺得
[00:22:44.780 --> 00:22:45.780]  如果你用一個心態
[00:22:45.780 --> 00:22:46.780]  就是沒有東西可以試
[00:22:46.780 --> 00:22:48.780]  就試這個吧
[00:22:48.780 --> 00:22:49.780]  因為他手上的那個
[00:22:49.780 --> 00:22:50.780]  都是基督徒
[00:22:50.780 --> 00:22:51.780]  報道家
[00:22:51.780 --> 00:22:53.780]  傳道人
[00:22:53.780 --> 00:22:57.780]  我就將他放進去
[00:22:57.780 --> 00:22:58.780]  在David Watson
[00:22:58.780 --> 00:23:00.780]  這位老院的牧者
[00:23:00.780 --> 00:23:02.780]  他寫了一個系列
[00:23:02.780 --> 00:23:04.780]  I Believe in the Church
[00:23:04.780 --> 00:23:05.780]  在他死之前
[00:23:05.780 --> 00:23:07.780]  他作了一個見證
[00:23:07.780 --> 00:23:09.780]  在他的堂會裡面
[00:23:09.780 --> 00:23:11.780]  他說弟兄姊妹
[00:23:11.780 --> 00:23:13.780]  我作為一個牧師
[00:23:13.780 --> 00:23:14.780]  實在給大家聽到
[00:23:14.780 --> 00:23:17.780]  我現在患了一個絕症
[00:23:17.780 --> 00:23:21.780]  大家都會很有一個想法
[00:23:21.780 --> 00:23:23.780]  但我想告訴大家
[00:23:23.780 --> 00:23:24.780]  聖經裡面
[00:23:24.780 --> 00:23:26.780]  我們看下去
[00:23:26.780 --> 00:23:29.780]  記一個待會我們看下去的阿伯
[00:23:29.780 --> 00:23:32.780]  大家知不知道他怎麼死的
[00:23:32.780 --> 00:23:33.780]  你讀聖經
[00:23:33.780 --> 00:23:35.780]  《創世紀》第四章
[00:23:35.780 --> 00:23:36.780]  他告訴我
[00:23:36.780 --> 00:23:38.780]  阿伯獻的祭是更美
[00:23:38.780 --> 00:23:43.780]  比他的哥哥獻更美
[00:23:43.780 --> 00:23:46.780]  但他被哥哥眼紅
[00:23:46.780 --> 00:23:47.780]  是可以打死的
[00:23:47.780 --> 00:23:49.780]  所以他死了
[00:23:49.780 --> 00:23:51.780]  聖經還說他因著信
[00:23:51.780 --> 00:23:53.780]  他就被人打死了
[00:23:53.780 --> 00:23:54.780]  但甚至乎你聽下去
[00:23:54.780 --> 00:23:56.780]  你看見一樣東西
[00:23:56.780 --> 00:23:59.780]  他告訴我們
[00:23:59.780 --> 00:24:02.780]  他說比該人的獻更美
[00:24:02.780 --> 00:24:05.780]  他得了異的見證
[00:24:05.780 --> 00:24:08.780]  甚至乎你看最尾一句第四節
[00:24:08.780 --> 00:24:10.780]  他說因者信
[00:24:10.780 --> 00:24:11.780]  營救
[00:24:11.780 --> 00:24:16.780]  該人都有很多聲
[00:24:16.780 --> 00:24:21.780]  但是阿伯的信心
[00:24:21.780 --> 00:24:25.780]  令他所獻的祭
[00:24:25.780 --> 00:24:27.780]  和該人很不同
[00:24:27.780 --> 00:24:32.780]  不是因為他的祭很大份
[00:24:32.780 --> 00:24:35.780]  聖經沒有意思在這裡交代
[00:24:35.780 --> 00:24:38.780]  該人和阿伯的祭有什麼不同
[00:24:38.780 --> 00:24:41.780]  聖經只想在這裡一次又一次地說
[00:24:41.780 --> 00:24:44.780]  是因著信去獻祭
[00:24:44.780 --> 00:24:45.780]  那就是說
[00:24:45.780 --> 00:24:47.780]  該人相對來說
[00:24:47.780 --> 00:24:53.780]  並不是因著信心去獻祭
[00:24:53.780 --> 00:24:57.780]  我們每一個人都認為自己很卑微
[00:24:57.780 --> 00:24:59.780]  在侍奉的路程
[00:24:59.780 --> 00:25:03.780]  我們每一個人都認為自己不配
[00:25:03.780 --> 00:25:08.780]  兩個小時前的寡婦同樣這樣獻
[00:25:08.780 --> 00:25:10.780]  我想提醒大家
[00:25:10.780 --> 00:25:13.780]  但耶穌就在這裡稱讚寡婦
[00:25:13.780 --> 00:25:16.780]  不是因為她特別體貼
[00:25:16.780 --> 00:25:18.780]  而是因為她的獻上
[00:25:18.780 --> 00:25:20.780]  因著信獻上的心
[00:25:20.780 --> 00:25:25.780]  I have to do something for my God
[00:25:25.780 --> 00:25:28.780]  這是阿伯的心
[00:25:28.780 --> 00:25:31.780]  他沒有想過自己獻的物
[00:25:31.780 --> 00:25:34.780]  會否比該人好
[00:25:34.780 --> 00:25:35.780]  但他就擺上了
[00:25:35.780 --> 00:25:36.780]  所以神就說
[00:25:36.780 --> 00:25:38.780]  他雖然被哥哥打死
[00:25:38.780 --> 00:25:41.780]  但他仍然在舊約裡面
[00:25:41.780 --> 00:25:43.780]  他仍舊的說話
[00:25:43.780 --> 00:25:45.780]  即是說他有生命的信息
[00:25:45.780 --> 00:25:47.780]  今天我們真的如果說
[00:25:47.780 --> 00:25:49.780]  我們多想別人留名千古
[00:25:49.780 --> 00:25:51.780]  記得我馮琴安的說話
[00:25:51.780 --> 00:25:52.780]  但我可以告訴你
[00:25:52.780 --> 00:25:55.780]  Out of sight and out of mind
[00:25:55.780 --> 00:25:58.780]  但有什麼可以令我們流傳呢
[00:25:58.780 --> 00:26:02.780]  如果我們的目者他曾經是這樣的生命
[00:26:02.780 --> 00:26:03.780]  去信靠神
[00:26:03.780 --> 00:26:06.780]  這樣的侍奉主
[00:26:06.780 --> 00:26:08.780]  他的聲音還在
[00:26:08.780 --> 00:26:10.780]  你明白我的意思嗎
[00:26:10.780 --> 00:26:11.780]  所以今天我們會看到
[00:26:11.780 --> 00:26:12.780]  那個阿伯的信心
[00:26:12.780 --> 00:26:15.780]  不是因為他的祭物才好
[00:26:15.780 --> 00:26:16.780]  而是因為他所獻上的
[00:26:16.780 --> 00:26:21.780]  因著信
[00:26:21.780 --> 00:26:22.780]  以下呢
[00:26:22.780 --> 00:26:24.780]  以下因著信
[00:26:24.780 --> 00:26:26.780]  他被神接去
[00:26:26.780 --> 00:26:27.780]  原來他一有信心就被神接去
[00:26:27.780 --> 00:26:28.780]  不是的
[00:26:28.780 --> 00:26:30.780]  按《創世紀》第六章說
[00:26:30.780 --> 00:26:31.780]  第五章說
[00:26:31.780 --> 00:26:35.780]  他是經歷了三百年守道
[00:26:35.780 --> 00:26:36.780]  你明白我的意思嗎
[00:26:36.780 --> 00:26:39.780]  守住他所信的東西
[00:26:39.780 --> 00:26:41.780]  今天
[00:26:41.780 --> 00:26:43.780]  我有一句說話
[00:26:43.780 --> 00:26:45.780]  是時時在擺在心裡面
[00:26:45.780 --> 00:26:49.780]  當我人生裡侍奉主這麼多年的時候
[00:26:49.780 --> 00:26:53.780]  我們家庭有很多風風雨雨經過的時候
[00:26:53.780 --> 00:26:55.780]  我仍然記得以諾
[00:26:55.780 --> 00:26:58.780]  他這三百年是怎麼過的呢
[00:26:58.780 --> 00:27:00.780]  有時候我們結了婚的人
[00:27:00.780 --> 00:27:02.780]  再過兩年都很慘
[00:27:02.780 --> 00:27:04.780]  特別是結了婚越來越久的人
[00:27:04.780 --> 00:27:06.780]  說現在我苦難人生
[00:27:06.780 --> 00:27:07.780]  一路經歷
[00:27:07.780 --> 00:27:09.780]  很快的
[00:27:09.780 --> 00:27:11.780]  快極就是你三五十年
[00:27:11.780 --> 00:27:13.780]  結婚你就會死了
[00:27:13.780 --> 00:27:15.780]  你就會回天家了
[00:27:15.780 --> 00:27:16.780]  但是以諾
[00:27:16.780 --> 00:27:17.780]  他不要說他肯婚姻
[00:27:17.780 --> 00:27:19.780]  而是他人生各方面
[00:27:19.780 --> 00:27:22.780]  他要經歷三百年
[00:27:22.780 --> 00:27:26.780]  聖經為什麼要這樣提醒我們呢
[00:27:26.780 --> 00:27:28.780]  很長的日子
[00:27:28.780 --> 00:27:30.780]  而且他加上三百年是什麼呢
[00:27:30.780 --> 00:27:35.780]  與神同行
[00:27:35.780 --> 00:27:39.780]  你不要以為與神同行很容易
[00:27:39.780 --> 00:27:42.780]  你說跟馮牧師走在一起會好一點
[00:27:42.780 --> 00:27:44.780]  但是如果跟神
[00:27:44.780 --> 00:27:49.780]  真的照鏡什麼都照了
[00:27:49.780 --> 00:27:52.780]  人也有他的要求
[00:27:52.780 --> 00:27:55.780]  你信是開始
[00:27:55.780 --> 00:27:57.780]  信仰你帶領入門
[00:27:57.780 --> 00:27:58.780]  但是你有沒有想過
[00:27:58.780 --> 00:28:00.780]  那個歷程不是一些迫害
[00:28:00.780 --> 00:28:02.780]  加諸於你困難
[00:28:02.780 --> 00:28:04.780]  而是信道
[00:28:04.780 --> 00:28:06.780]  還有一樣東西叫守道
[00:28:06.780 --> 00:28:08.780]  聽過了沒有
[00:28:08.780 --> 00:28:11.780]  守住神所給你在聖經裡面
[00:28:11.780 --> 00:28:14.780]  種種的教導
[00:28:14.780 --> 00:28:17.780]  要常常喜樂
[00:28:17.780 --> 00:28:19.780]  祝祝謝恩
[00:28:19.780 --> 00:28:21.780]  這是不是神給你守住的道
[00:28:21.780 --> 00:28:22.780]  是呀
[00:28:22.780 --> 00:28:24.780]  但是我們人生怎麼樣
[00:28:24.780 --> 00:28:25.780]  十個基督徒
[00:28:25.780 --> 00:28:26.780]  有時有人說
[00:28:26.780 --> 00:28:29.780]  八個基督徒臉都臭了
[00:28:29.780 --> 00:28:31.780]  人工沒那麼好又臭
[00:28:31.780 --> 00:28:32.780]  家裡被老婆罵
[00:28:32.780 --> 00:28:35.780]  又臭著臉
[00:28:35.780 --> 00:28:38.780]  我的意思是想說
[00:28:38.780 --> 00:28:41.780]  恆林子說的
[00:28:41.780 --> 00:28:42.780]  他在我人生裡面
[00:28:42.780 --> 00:28:46.780]  我的骨頭一直變形
[00:28:46.780 --> 00:28:48.780]  但是我有時寫這條路
[00:28:48.780 --> 00:28:51.780]  他寫了一篇叫做《這條路》
[00:28:51.780 --> 00:28:52.780]  他說不知何時
[00:28:52.780 --> 00:28:54.780]  當我回望我十年前的路
[00:28:54.780 --> 00:28:56.780]  和看回我現在
[00:28:56.780 --> 00:28:57.780]  我就驚訝
[00:28:57.780 --> 00:28:59.780]  為什麼十年前我已經喊生喊死
[00:28:59.780 --> 00:29:00.780]  骨頭痛得那麼厲害
[00:29:00.780 --> 00:29:02.780]  今天仍然那麼厲害
[00:29:02.780 --> 00:29:04.780]  一路變化一路扭曲
[00:29:04.780 --> 00:29:06.780]  那些類風濕的病
[00:29:06.780 --> 00:29:08.780]  他說但是那段日子
[00:29:08.780 --> 00:29:09.780]  我不知道為什麼
[00:29:09.780 --> 00:29:11.780]  今天可以走了十年
[00:29:11.780 --> 00:29:13.780]  仍然今天活在這裡
[00:29:13.780 --> 00:29:15.780]  而且上帝每一天都更生我
[00:29:15.780 --> 00:29:17.780]  給我一個信心
[00:29:17.780 --> 00:29:20.780]  我就有疲勞有平安
[00:29:20.780 --> 00:29:23.780]  很touching很窩心的
[00:29:23.780 --> 00:29:25.780]  他給我看到一個很強烈的
[00:29:25.780 --> 00:29:27.780]  就是因著信
[00:29:27.780 --> 00:29:29.780]  他能夠走過
[00:29:29.780 --> 00:29:32.780]  他沒有想著犧牲自己自殺
[00:29:32.780 --> 00:29:33.780]  反而他走過
[00:29:33.780 --> 00:29:36.780]  不是為他自己
[00:29:36.780 --> 00:29:39.780]  他說我因著耶穌
[00:29:39.780 --> 00:29:43.780]  我能夠帶著眼淚走過一切
[00:29:43.780 --> 00:29:46.780]  所以有一次當我認識一位暴叔
[00:29:46.780 --> 00:29:48.780]  他是一個基督教
[00:29:48.780 --> 00:29:49.780]  基督徒的書法家
[00:29:49.780 --> 00:29:51.780]  我和他熟了之後
[00:29:51.780 --> 00:29:53.780]  有一天他說馮牧師
[00:29:53.780 --> 00:29:54.780]  沒有什麼東西送給你
[00:29:54.780 --> 00:29:56.780]  我送一張字畫給你
[00:29:56.780 --> 00:29:59.780]  我說真的一幅字畫都很矜貴
[00:29:59.780 --> 00:30:01.780]  真的不少錢
[00:30:01.780 --> 00:30:03.780]  他說你喜歡寫什麼字
[00:30:03.780 --> 00:30:06.780]  你猜我叫他寫什麼字呢
[00:30:06.780 --> 00:30:09.780]  我就叫他寫了這幾個字
[00:30:09.780 --> 00:30:11.780]  就是來自傳道書
[00:30:11.780 --> 00:30:14.780]  我們的傳道書
[00:30:14.780 --> 00:30:16.780]  第七章第八節
[00:30:16.780 --> 00:30:18.780]  我讀給大家聽
[00:30:18.780 --> 00:30:21.780]  傳道書第七章第八節這樣說
[00:30:21.780 --> 00:30:23.780]  他說
[00:30:23.780 --> 00:30:25.780]  事情的終局
[00:30:25.780 --> 00:30:28.780]  強於事情的起頭
[00:30:28.780 --> 00:30:31.780]  全心忍耐
[00:30:31.780 --> 00:30:34.780]  勝過居心驕傲
[00:30:34.780 --> 00:30:35.780]  我不諱告訴大家
[00:30:35.780 --> 00:30:37.780]  在我侍奉的人生裡
[00:30:37.780 --> 00:30:38.780]  因為一個傳道人
[00:30:38.780 --> 00:30:39.780]  我想來來去去
[00:30:39.780 --> 00:30:41.780]  他最大的反應就是
[00:30:41.780 --> 00:30:43.780]  他的生命最關心的就是
[00:30:43.780 --> 00:30:45.780]  他的侍奉
[00:30:45.780 --> 00:30:47.780]  我都是很投入去侍奉
[00:30:47.780 --> 00:30:51.780]  或者我也有很多地方神館在教
[00:30:51.780 --> 00:30:54.780]  但是在侍奉的人生裡
[00:30:54.780 --> 00:30:56.780]  我越來越對這句話
[00:30:56.780 --> 00:30:59.780]  很有共鳴
[00:30:59.780 --> 00:31:01.780]  當我侍奉主的時候
[00:31:01.780 --> 00:31:03.780]  我不會覺得我自己沒有困難
[00:31:03.780 --> 00:31:05.780]  沒有問題
[00:31:05.780 --> 00:31:06.780]  但是當我越遇到人生
[00:31:06.780 --> 00:31:08.780]  這麼多在侍奉裡
[00:31:08.780 --> 00:31:10.780]  高高低低的困難的時候
[00:31:10.780 --> 00:31:11.780]  我就看到這句話
[00:31:11.780 --> 00:31:14.780]  信心要我學這句話
[00:31:14.780 --> 00:31:17.780]  事情的終局
[00:31:17.780 --> 00:31:19.780]  出來的影響
[00:31:19.780 --> 00:31:21.780]  是大於你事情的起頭
[00:31:21.780 --> 00:31:24.780]  所以完全不要給假象
[00:31:24.780 --> 00:31:26.780]  別人給你一個什麼高傲
[00:31:26.780 --> 00:31:28.780]  別人給你一個什麼尊榮
[00:31:28.780 --> 00:31:31.780]  你就覺得自己如虎添翼
[00:31:31.780 --> 00:31:34.780]  反而你要默默耕耘
[00:31:34.780 --> 00:31:38.780]  以致你學會一件事 全心忍耐
[00:31:38.780 --> 00:31:41.780]  是勝過居心驕傲
[00:31:41.780 --> 00:31:45.780]  時時都當頭棒喝地提醒我
[00:31:45.780 --> 00:31:46.780]  馮錦亨
[00:31:46.780 --> 00:31:49.780]  你今天怎樣憑信
[00:31:49.780 --> 00:31:52.780]  去走過神給你走的路
[00:31:52.780 --> 00:31:55.780]  但願神就幫助我們看到
[00:31:55.780 --> 00:31:56.780]  他這裡說到
[00:31:56.780 --> 00:31:59.780]  他說信心是要堅定的
[00:31:59.780 --> 00:32:00.780]  要堅持的
[00:32:00.780 --> 00:32:01.780]  所以他最後說
[00:32:01.780 --> 00:32:03.780]  他說人非有信
[00:32:03.780 --> 00:32:06.780]  我們一起讀出這段金句
[00:32:06.780 --> 00:32:08.780]  人非有信
[00:32:08.780 --> 00:32:10.780]  就不能得神的喜悅
[00:32:10.780 --> 00:32:13.780]  因為到神面前來的人
[00:32:13.780 --> 00:32:15.780]  必須信有神
[00:32:15.780 --> 00:32:18.780]  且信他想自尋求他的人
[00:32:18.780 --> 00:32:20.780]  他說了兩件事
[00:32:20.780 --> 00:32:22.780]  一個信神的人來到神面前
[00:32:22.780 --> 00:32:23.780]  必須信有神
[00:32:23.780 --> 00:32:25.780]  你覺得他很多餘
[00:32:25.780 --> 00:32:27.780]  但當你想深一層
[00:32:27.780 --> 00:32:30.780]  我們是最需要這個信息
[00:32:30.780 --> 00:32:32.780]  你走出這個禮堂
[00:32:32.780 --> 00:32:34.780]  就可能馬上不信
[00:32:34.780 --> 00:32:36.780]  你的行徑告訴你
[00:32:36.780 --> 00:32:37.780]  你是不信神的
[00:32:37.780 --> 00:32:39.780]  如果你信神
[00:32:39.780 --> 00:32:41.780]  應該不會這樣做
[00:32:41.780 --> 00:32:42.780]  應該不會這樣想
[00:32:42.780 --> 00:32:44.780]  應該不會這樣說
[00:32:44.780 --> 00:32:45.780]  你細心想想
[00:32:45.780 --> 00:32:48.780]  所以他才說人信神的
[00:32:48.780 --> 00:32:49.780]  來到神的面前
[00:32:49.780 --> 00:32:50.780]  就要信有神
[00:32:50.780 --> 00:32:51.780]  而且他還說
[00:32:51.780 --> 00:32:53.780]  還要信多一件事
[00:32:53.780 --> 00:32:56.780]  就是信他想自尋求的人
[00:32:56.780 --> 00:32:58.780]  我今天將那句說話
[00:32:58.780 --> 00:33:00.780]  貼在我家門口
[00:33:00.780 --> 00:33:02.780]  每逢我出街回來
[00:33:02.780 --> 00:33:03.780]  我都望他一下
[00:33:03.780 --> 00:33:07.780]  由心裡默默視的住
[00:33:07.780 --> 00:33:09.780]  全心忍耐
[00:33:09.780 --> 00:33:11.780]  勝過居心驕傲
[00:33:11.780 --> 00:33:12.780]  當我肯忍耐
[00:33:12.780 --> 00:33:14.780]  主人你就會賞賜我
[00:33:14.780 --> 00:33:17.780]  不是叫我變成驕傲
[00:33:17.780 --> 00:33:19.780]  而是看到那個結果
[00:33:19.780 --> 00:33:22.780]  祢是祝福我的
[00:33:22.780 --> 00:33:24.780]  求主幫助我們
[00:33:24.780 --> 00:33:26.780]  讓我們看到神
[00:33:26.780 --> 00:33:28.780]  也看到自己
[00:33:28.780 --> 00:33:30.780]  我們禱告
[00:33:30.780 --> 00:33:32.780]  知聲知榮的上主
[00:33:32.780 --> 00:33:34.780]  是一間我求祢聖靈
[00:33:34.780 --> 00:33:36.780]  不斷打動我們的心
[00:33:36.780 --> 00:33:38.780]  敲問我們的心
[00:33:38.780 --> 00:33:40.780]  究竟我們今天對祢的信心
