
[00:00:00.000 --> 00:00:03.360]  靜姐妹 早安 平安
[00:23:26.580 --> 00:23:31.580]  我們是怎樣顯出我們的信心呢?
[00:23:31.580 --> 00:23:32.580]  如果有一個有需要的弟兄姊妹
[00:23:32.580 --> 00:23:35.580]  就站在我們面前
[00:23:35.580 --> 00:23:38.580]  我們是不是只是說平平安安的去呢?
[00:23:38.580 --> 00:23:41.580]  願你穿得亂 吃得飽呢?
[00:23:41.580 --> 00:23:45.580]  是當時猶太人常用的字句
[00:23:45.580 --> 00:23:47.580]  平平安安的去吧
[00:23:47.580 --> 00:23:51.580]  翻譯成今天的術語就是
[00:23:51.580 --> 00:23:56.580]  祝你好運
[00:23:56.580 --> 00:24:00.580]  雅各說這個是無益處的
[00:24:00.580 --> 00:24:04.580]  他說有什麼益處就是無益處
[00:24:04.580 --> 00:24:08.580]  這些空洞的說話當然對人來說是無益處
[00:24:08.580 --> 00:24:10.580]  對對方無益處
[00:24:10.580 --> 00:24:14.580]  但我相信雅各不是只是說對對方無益處
[00:24:14.580 --> 00:24:18.580]  更加是說對你說出這番說話的人
[00:24:18.580 --> 00:24:22.580]  不會帶來任何屬靈的益處
[00:24:22.580 --> 00:24:25.580]  所以似乎雅各是在挑戰信徒
[00:24:25.580 --> 00:24:28.580]  當我們說我們憑信心跟隨神的時候
[00:24:28.580 --> 00:24:31.580]  如果我們沒有外顯的行為
[00:24:31.580 --> 00:24:35.580]  那麼我們的信心是不是真信心呢?
[00:24:35.580 --> 00:24:39.580]  你看到雅各是一直用反問句
[00:24:39.580 --> 00:24:43.580]  是讓我們自己去思想
[00:24:43.580 --> 00:24:46.580]  在舊約的時候 以賽亞先知都這樣形容
[00:24:46.580 --> 00:24:49.580]  當時以色列人天天尋求神
[00:24:49.580 --> 00:24:51.580]  樂意明白神的道
[00:24:51.580 --> 00:24:55.580]  還說他們很仗行義的國
[00:24:55.580 --> 00:24:57.580]  以賽亞書是這樣形容
[00:24:57.580 --> 00:24:59.580]  說他們未離棄神的典章
[00:24:59.580 --> 00:25:02.580]  他們向神求問公義的判詞
[00:25:02.580 --> 00:25:08.580]  但是神卻不回應他們
[00:25:08.580 --> 00:25:11.580]  他說他們自己刻苦己心還禁食
[00:25:11.580 --> 00:25:16.580]  但是神都不回應他們 為什麼呢?
[00:25:16.580 --> 00:25:19.580]  在以賽亞書那裡說
[00:25:19.580 --> 00:25:22.580]  他們雖然有很多宗教禮儀
[00:25:22.580 --> 00:25:25.580]  很樂意親近神
[00:25:25.580 --> 00:25:28.580]  但是他們禁食的時候
[00:25:28.580 --> 00:25:31.580]  卻仍然追求私利
[00:25:31.580 --> 00:25:36.580]  他們沒有顧念有需要的人
[00:25:36.580 --> 00:25:41.580]  於是耶和華神就藉以賽亞先知告訴他們
[00:25:41.580 --> 00:25:44.580]  你們禁食行很多宗教禮儀
[00:25:44.580 --> 00:25:48.580]  但是我所要的禁食是什麼呢?
[00:25:48.580 --> 00:25:51.580]  豈不是你們將食物分給飢餓的人
[00:25:51.580 --> 00:25:54.580]  將流浪的窮人接到家裡
[00:25:54.580 --> 00:25:57.580]  見到赤身的就給他衣服遮體
[00:25:57.580 --> 00:26:02.580]  不隱藏自己 避開自己的骨肉嗎?
[00:26:02.580 --> 00:26:07.580]  神要他們將真正的意義
[00:26:07.580 --> 00:26:10.580]  真正跟隨神的意義
[00:26:10.580 --> 00:26:12.580]  注入宗教禮儀裡
[00:26:12.580 --> 00:26:14.580]  不是說敬拜神不重要
[00:26:14.580 --> 00:26:17.580]  不是說禁食祈禱不重要
[00:26:17.580 --> 00:26:22.580]  不是說如何認真守神的律法不重要
[00:26:22.580 --> 00:26:27.580]  不過如果你沒有了這些
[00:26:27.580 --> 00:26:33.580]  那些宗教儀式都不是神所預立的
[00:26:33.580 --> 00:26:36.580]  神說除非你們敢
[00:26:36.580 --> 00:26:41.580]  我才會預立英文以色列人的求告
[00:26:41.580 --> 00:26:47.580]  今天我們如何看待我們身邊有需要的人呢?
[00:26:47.580 --> 00:26:51.580]  到底幫助有需要的人
[00:26:51.580 --> 00:26:55.580]  如何顯出信心呢?
[00:26:55.580 --> 00:27:02.580]  今天可能神都呼召我們要有行動
[00:27:02.580 --> 00:27:04.580]  雅各一再提醒我們
[00:27:04.580 --> 00:27:08.580]  信心若沒有行為是死的
[00:27:08.580 --> 00:27:11.580]  不是說我們要靠行為得救
[00:27:11.580 --> 00:27:13.580]  很多人都會說雅各這段說話
[00:27:13.580 --> 00:27:17.580]  是跟保羅所說的恩信稱義違反的
[00:27:17.580 --> 00:27:22.580]  不是,我們知道聖經的作者沒有矛盾
[00:27:22.580 --> 00:27:23.580]  兩者都沒有矛盾
[00:27:23.580 --> 00:27:26.580]  他不是說我們要靠行為得救
[00:27:26.580 --> 00:27:28.580]  不是這個意思
[00:27:28.580 --> 00:27:31.580]  恩信稱義仍然是我們信仰的核心
[00:27:31.580 --> 00:27:34.580]  不過當你信了之後
[00:27:34.580 --> 00:27:36.580]  當你憑信心跟隨神之後
[00:27:36.580 --> 00:27:39.580]  是應該有外顯的行為的
[00:27:39.580 --> 00:27:42.580]  他指出的是真正的信心
[00:27:42.580 --> 00:27:46.580]  是會流露出愛心的行動的
[00:27:46.580 --> 00:27:49.580]  在我所住的社區裡
[00:27:49.580 --> 00:27:52.580]  有一個叫做Soup Run的行動
[00:27:52.580 --> 00:27:54.580]  送湯行動
[00:27:54.580 --> 00:27:57.580]  就是在星期日的下午
[00:27:57.580 --> 00:27:58.580]  每個月一次
[00:27:58.580 --> 00:27:59.580]  在星期日的下午
[00:27:59.580 --> 00:28:01.580]  首先完了崇拜之後
[00:28:01.580 --> 00:28:04.580]  弟兄姊妹會集合去預備三文治
[00:28:04.580 --> 00:28:06.580]  會預備咖啡茶
[00:28:06.580 --> 00:28:08.580]  會去煲湯
[00:28:08.580 --> 00:28:12.580]  平均預備70至80份這樣的食物
[00:28:12.580 --> 00:28:16.580]  然後到晚上就去到特定的地點
[00:28:16.580 --> 00:28:19.580]  在那個社區的特定的地點
[00:28:19.580 --> 00:28:21.580]  去派發食物
[00:28:21.580 --> 00:28:22.580]  還有一些物資的
[00:28:22.580 --> 00:28:26.580]  睡袋啊 夏日用品啊 衫褲鞋襪啊
[00:28:26.580 --> 00:28:28.580]  去給一些無家者
[00:28:28.580 --> 00:28:30.580]  給一些流浪的人
[00:28:30.580 --> 00:28:33.580]  給一些貧困的人
[00:28:33.580 --> 00:28:37.580]  這個機構沒什麼資金
[00:28:37.580 --> 00:28:39.580]  Soup Run這個機構叫Soup Run Trust
[00:28:39.580 --> 00:28:41.580]  他沒什麼資金
[00:28:41.580 --> 00:28:45.580]  全部的資金來源都是靠有心者去捐助
[00:28:45.580 --> 00:28:48.580]  靠有人去奉獻
[00:28:48.580 --> 00:28:49.580]  過去幾年
[00:28:49.580 --> 00:28:50.580]  我很感恩
[00:28:50.580 --> 00:28:51.580]  每個月
[00:28:51.580 --> 00:28:54.580]  我都可以和我的女兒一起去參與
[00:28:54.580 --> 00:29:00.580]  這個派發物資給露宿者的行動
[00:29:00.580 --> 00:29:04.580]  去關心社區上面有需要的人
[00:29:04.580 --> 00:29:05.580]  其實從一開始
[00:29:05.580 --> 00:29:08.580]  是我的女兒帶我參加的
[00:29:08.580 --> 00:29:13.580]  是她看到街上有很多露宿者
[00:29:13.580 --> 00:29:15.580]  在城市裡面
[00:29:15.580 --> 00:29:18.580]  她和我一起去街的時候
[00:29:18.580 --> 00:29:20.580]  她經常看到有些人躺在街上
[00:29:20.580 --> 00:29:25.580]  然後她很想用實際的行動去幫助有需要的人
[00:29:25.580 --> 00:29:27.580]  去分享愛
[00:29:27.580 --> 00:29:31.580]  然後無意中發現原來有一個這樣的活動
[00:29:31.580 --> 00:29:35.580]  當時12、13歲的她不知道可以做什麼
[00:29:35.580 --> 00:29:38.580]  她只知道如果她可以參加
[00:29:38.580 --> 00:29:42.580]  或者可以有一份去關心這些有需要的人
[00:29:42.580 --> 00:29:46.580]  於是她和我說:媽咪,你可不可以陪我去參加?
[00:29:46.580 --> 00:29:48.580]  我很感激神
[00:29:48.580 --> 00:29:53.580]  每次當我們一起去接觸這些流落街頭的人
[00:29:53.580 --> 00:29:57.580]  很細緻地聽他們所分享的故事
[00:29:57.580 --> 00:30:00.580]  他們所分享的經歷
[00:30:00.580 --> 00:30:03.580]  他們每一個人都有他們自己背後的故事
[00:30:03.580 --> 00:30:06.580]  為什麼會成為無家者
[00:30:06.580 --> 00:30:09.580]  讓我們真正地去感受
[00:30:09.580 --> 00:30:13.580]  每一個生命都是值得被尊重
[00:30:13.580 --> 00:30:15.580]  哪怕他們已經落到
[00:30:15.580 --> 00:30:17.580]  沒有人會看到他們
[00:30:17.580 --> 00:30:20.580]  他們是被遺忘的一群
[00:30:20.580 --> 00:30:23.580]  他們是被這個社會邊緣化的一群
[00:30:23.580 --> 00:30:26.580]  沒有人會去關心他們
[00:30:26.580 --> 00:30:27.580]  沒有人會care
[00:30:27.580 --> 00:30:30.580]  甚至care他們的生和死
[00:30:30.580 --> 00:30:32.580]  但是當有人願意付出時間
[00:30:32.580 --> 00:30:34.580]  付出心力
[00:30:34.580 --> 00:30:38.580]  讓他們能夠稍微感受到一點溫暖
[00:30:38.580 --> 00:30:40.580]  一點愛
[00:30:40.580 --> 00:30:44.580]  他們仍然相信原來他們是被看見的
[00:30:44.580 --> 00:30:46.580]  他們是有價值的
[00:30:46.580 --> 00:30:50.580]  當中有一些我們說是常客
[00:30:50.580 --> 00:30:52.580]  每次都見到他
[00:30:52.580 --> 00:30:56.580]  他很樂意和我們分享他的難處
[00:30:56.580 --> 00:31:00.580]  甚至我們已經出隊幾年了
[00:31:00.580 --> 00:31:02.580]  我們會記得對方的名字
[00:31:02.580 --> 00:31:03.580]  記得他的家庭狀況
[00:31:03.580 --> 00:31:05.580]  他的背景
[00:31:05.580 --> 00:31:07.580]  當然除了派發物資
[00:31:07.580 --> 00:31:10.580]  我們是和他分享主耶穌的愛
[00:31:10.580 --> 00:31:13.580]  我們會將主的愛帶給他們
[00:31:13.580 --> 00:31:15.580]  和他們傳福音
[00:31:15.580 --> 00:31:19.580]  當中甚至有一些是回到本地教會
[00:31:19.580 --> 00:31:20.580]  也有一些
[00:31:20.580 --> 00:31:22.580]  因為我以前服侍的教會
[00:31:22.580 --> 00:31:23.580]  他們有英文課
[00:31:23.580 --> 00:31:28.580]  甚至帶了一些回到教會的英文課
[00:31:28.580 --> 00:31:32.580]  我們又會在職場為他們禱告
[00:31:32.580 --> 00:31:36.580]  每一次派完離開的時候
[00:31:36.580 --> 00:31:39.580]  我最不想說的一句話
[00:31:39.580 --> 00:31:42.580]  就是「See you next time」
[00:31:42.580 --> 00:31:44.580]  我不會想說這句話
[00:31:44.580 --> 00:31:47.580]  我包不得我從此以後見不到他
[00:31:47.580 --> 00:31:51.580]  我包不得每一次我離開之後
[00:31:51.580 --> 00:31:53.580]  在下一次之前
[00:31:53.580 --> 00:31:55.580]  他就找到工作了
[00:31:55.580 --> 00:31:58.580]  找到很合適的地方給他賺錢
[00:31:58.580 --> 00:32:00.580]  能夠賺生活費
[00:32:00.580 --> 00:32:03.580]  以致他可以回復正常的生活
[00:32:03.580 --> 00:32:06.580]  我不需要再見到他
[00:32:06.580 --> 00:32:09.580]  今天無論是我們
[00:32:09.580 --> 00:32:11.580]  或者我們的下一代
[00:32:11.580 --> 00:32:14.580]  已經在很富裕的生活中成長
[00:32:14.580 --> 00:32:17.580]  就算不是很豐足
[00:32:17.580 --> 00:32:20.580]  但是要他們體會什麼是貧窮
[00:32:20.580 --> 00:32:23.580]  切實地體會什麼是貧窮
[00:32:23.580 --> 00:32:27.580]  我們的下一代已經很困難
[00:32:27.580 --> 00:32:29.580]  所以很盼望
[00:32:29.580 --> 00:32:32.580]  透過很親身、很靠近的服侍
[00:32:32.580 --> 00:32:36.580]  能夠只能夠很稍微地體會
[00:32:36.580 --> 00:32:39.580]  什麼是貧窮
[00:32:39.580 --> 00:32:41.580]  也讓我更深的感恩
[00:32:41.580 --> 00:32:44.580]  去明白聖經裡所說
[00:32:44.580 --> 00:32:46.580]  當紀念主耶穌的話
[00:32:46.580 --> 00:32:49.580]  施比受更為有福
[00:32:49.580 --> 00:32:53.580]  今天,如果你能夠施,你是有福的
[00:32:53.580 --> 00:32:57.580]  雅各說
[00:32:57.580 --> 00:33:00.580]  憑著信心去做
[00:33:00.580 --> 00:33:02.580]  他說經上記著
[00:33:02.580 --> 00:33:05.580]  要愛倫如己
[00:33:05.580 --> 00:33:08.580]  你們如果切實遵守這個至尊的律法
[00:33:08.580 --> 00:33:11.580]  你們就做得很好了
[00:33:11.580 --> 00:33:13.580]  當我們去施禦的時候
[00:33:13.580 --> 00:33:16.580]  不是因為我們被人苦逐
[00:33:16.580 --> 00:33:18.580]  因為他很可憐
[00:33:18.580 --> 00:33:20.580]  我們要去幫助他們
[00:33:20.580 --> 00:33:22.580]  讓自己的良心好過一點
[00:33:22.580 --> 00:33:24.580]  我有份幫助你的
[00:33:24.580 --> 00:33:26.580]  不是,一點都不是
[00:33:26.580 --> 00:33:30.580]  我們可以用實際的行動去幫助別人
[00:33:30.580 --> 00:33:34.580]  是因為我們已經得著神的愛
[00:33:34.580 --> 00:33:37.580]  是因為我們已經得著從神而來的愛
[00:33:37.580 --> 00:33:41.580]  才知道我們可以愛倫如己
[00:33:41.580 --> 00:33:44.580]  這是至尊的律法
[00:33:44.580 --> 00:33:46.580]  耶穌說第一大誡命是
[00:33:46.580 --> 00:33:48.580]  你要愛主你的神
[00:33:48.580 --> 00:33:50.580]  盡心盡性盡力盡力愛主你的神
[00:33:50.580 --> 00:33:52.580]  其次也相仿效
[00:33:52.580 --> 00:33:54.580]  就是要愛倫如己
[00:33:54.580 --> 00:33:56.580]  愛人如己
[00:33:56.580 --> 00:33:59.580]  這是至尊的律法
[00:33:59.580 --> 00:34:01.580]  剛才我們有說過在路加福音
[00:34:01.580 --> 00:34:03.580]  有一個官來問主耶穌
[00:34:03.580 --> 00:34:06.580]  他怎樣才可以承受永生
[00:34:06.580 --> 00:34:08.580]  主耶穌說
[00:34:08.580 --> 00:34:09.580]  他跟耶穌說
[00:34:09.580 --> 00:34:10.580]  我已經遵守了很多律法
[00:34:10.580 --> 00:34:11.580]  我又沒有犯法
[00:34:11.580 --> 00:34:13.580]  還孝順父母
[00:34:13.580 --> 00:34:18.580]  然而主耶穌說你還欠缺一件事
[00:34:18.580 --> 00:34:22.580]  你欠缺一件事就是去周濟窮人
[00:34:22.580 --> 00:34:23.580]  聽到這句話之後
[00:34:23.580 --> 00:34:25.580]  那個財主就憂愁了
[00:34:25.580 --> 00:34:28.580]  因為他很富有
[00:34:28.580 --> 00:34:32.580]  耶穌就下了一個這樣的結論
[00:34:32.580 --> 00:34:34.580]  有錢的人信神的國
[00:34:34.580 --> 00:34:36.580]  真是何等的難
[00:34:36.580 --> 00:34:38.580]  駱駝穿過針的眼
[00:34:38.580 --> 00:34:42.580]  比財主信神的國還容易
[00:34:42.580 --> 00:34:49.580]  我相信今天主耶穌不是說財主不能進天國
[00:34:49.580 --> 00:34:53.580]  祂只是對我們有同樣的呼召
[00:34:53.580 --> 00:34:58.580]  盼望跟隨耶穌不要讓財富成為我們絆腳石
[00:34:58.580 --> 00:35:01.580]  相反要根據主耶穌的教導
[00:35:01.580 --> 00:35:04.580]  跟隨主耶穌的教導
[00:35:04.580 --> 00:35:07.580]  所以當過去一直思想
[00:35:07.580 --> 00:35:09.580]  有需要的人在我們附近
[00:35:09.580 --> 00:35:10.580]  在我們中間
[00:35:10.580 --> 00:35:13.580]  在我們身邊甚至乎很近的時候
[00:35:13.580 --> 00:35:16.580]  我就跟教會商量
[00:35:16.580 --> 00:35:18.580]  跟執事商量
[00:35:18.580 --> 00:35:23.580]  我們教會是否應該要成立慈慰的奉獻
[00:35:23.580 --> 00:35:26.580]  很感恩 很感謝神
[00:35:26.580 --> 00:35:28.580]  其實一直以來的姐妹
[00:35:28.580 --> 00:35:33.580]  我看到你們為教會不同的需要作出奉獻
[00:35:33.580 --> 00:35:35.580]  很感謝神
[00:35:35.580 --> 00:35:41.580]  慈慰金是奉獻給神
[00:35:41.580 --> 00:35:43.580]  雖然好像是給人
[00:35:43.580 --> 00:35:46.580]  但其實這不是一個普通的捐助
[00:35:46.580 --> 00:35:48.580]  乃是奉獻
[00:35:48.580 --> 00:35:50.580]  你仍然是奉獻給神
[00:35:50.580 --> 00:35:53.580]  只是神藉著你
[00:35:53.580 --> 00:35:55.580]  藉著你所奉獻的
[00:35:55.580 --> 00:36:00.580]  去實際上提供實際上的經濟援助
[00:36:00.580 --> 00:36:03.580]  給有需要的人
[00:36:03.580 --> 00:36:07.580]  所以慈慰不僅是一種實質的幫助
[00:36:07.580 --> 00:36:12.580]  更加是一種屬靈的同行
[00:36:12.580 --> 00:36:15.580]  成立這個慈慰奉獻
[00:36:15.580 --> 00:36:17.580]  其實最終目的
[00:36:17.580 --> 00:36:19.580]  都是要將從主義來的
[00:36:19.580 --> 00:36:21.580]  奉獻給神
[00:36:21.580 --> 00:36:24.580]  藉著這些獻金
[00:36:24.580 --> 00:36:26.580]  去幫助社會上有需要的人
[00:36:26.580 --> 00:36:29.580]  或者我們教會中有需要的人
[00:36:29.580 --> 00:36:32.580]  甚至再擴大深一層來看
[00:36:32.580 --> 00:36:34.580]  慈慰不僅是經濟上的援助
[00:36:34.580 --> 00:36:36.580]  慈慰可以說是一種事工
[00:36:36.580 --> 00:36:39.580]  其實是一行事工
[00:36:39.580 --> 00:36:41.580]  因為當我們去關心有需要的人
[00:36:41.580 --> 00:36:43.580]  陪伴他們同行
[00:36:43.580 --> 00:36:45.580]  發現他們有需要
[00:36:45.580 --> 00:36:48.580]  我們不僅是投降實質的需要
[00:36:48.580 --> 00:36:53.580]  更加是我們陪伴、禱告、同行、紀念
[00:36:53.580 --> 00:36:56.580]  這都是在作一個好見證
[00:36:56.580 --> 00:37:00.580]  而且是我們信心的見證
[00:37:00.580 --> 00:37:03.580]  這個到最終
[00:37:03.580 --> 00:37:08.580]  當然是對上主愛的回應
[00:37:08.580 --> 00:37:10.580]  這是主耶穌的教導
[00:37:10.580 --> 00:37:13.580]  是主耶穌的呼召
[00:37:13.580 --> 00:37:17.580]  我要總結了
[00:37:17.580 --> 00:37:20.580]  當教會決定要成立
[00:37:20.580 --> 00:37:23.580]  慈慰金奉獻的時候
[00:37:23.580 --> 00:37:29.580]  我就想起了一段經文
[00:37:29.580 --> 00:37:31.580]  耶穌說
[00:37:31.580 --> 00:37:35.580]  當人子在他榮耀裡
[00:37:35.580 --> 00:37:38.580]  同在眾天使來臨的時候
[00:37:38.580 --> 00:37:41.580]  要坐在他榮耀的寶座上
[00:37:41.580 --> 00:37:44.580]  萬民都要聚集在他面前
[00:37:44.580 --> 00:37:48.580]  他要將這些萬民分別出來
[00:37:48.580 --> 00:37:52.580]  好像牧人分綿羊、山羊一樣
[00:37:52.580 --> 00:37:56.580]  會將綿羊安置在右邊
[00:37:56.580 --> 00:38:00.580]  山羊就安置在左邊
[00:38:00.580 --> 00:38:04.580]  於是王會對右邊的說
[00:38:04.580 --> 00:38:08.580]  你們這個蒙我父賜福的
[00:38:08.580 --> 00:38:11.580]  可以來承受創世以來
[00:38:11.580 --> 00:38:14.580]  為你們預備的國
[00:38:14.580 --> 00:38:16.580]  因為我餓了
[00:38:16.580 --> 00:38:18.580]  你們給我吃
[00:38:18.580 --> 00:38:20.580]  渴了
[00:38:20.580 --> 00:38:21.580]  你們給我喝
[00:38:21.580 --> 00:38:23.580]  我流浪在外面的時候
[00:38:23.580 --> 00:38:25.580]  你們留我住
[00:38:25.580 --> 00:38:27.580]  我赤身露體的時候
[00:38:27.580 --> 00:38:29.580]  你們給我穿
[00:38:29.580 --> 00:38:30.580]  我病了
[00:38:30.580 --> 00:38:32.580]  你們來看顧我
[00:38:32.580 --> 00:38:34.580]  我在監獄裡的時候
[00:38:34.580 --> 00:38:36.580]  你們來看我
[00:38:36.580 --> 00:38:38.580]  二人就回答
[00:38:38.580 --> 00:38:40.580]  主啊!我什麼時候見你餓
[00:38:40.580 --> 00:38:41.580]  給你吃
[00:38:41.580 --> 00:38:44.580]  渴的時候給你喝
[00:38:44.580 --> 00:38:46.580]  我又什麼時候見過你流浪
[00:38:46.580 --> 00:38:48.580]  在外面留你住
[00:38:48.580 --> 00:38:49.580]  或者赤身露體的時候
[00:38:49.580 --> 00:38:51.580]  給你穿呢
[00:38:51.580 --> 00:38:53.580]  又是什麼時候見你病的時候
[00:38:53.580 --> 00:38:54.580]  或者在監獄裡的時候
[00:38:54.580 --> 00:38:58.580]  我來看過你
[00:38:58.580 --> 00:39:00.580]  王就回答
[00:39:00.580 --> 00:39:03.580]  我實在告訴你們
[00:39:03.580 --> 00:39:06.580]  這些事你們做在我弟兄中
[00:39:06.580 --> 00:39:09.580]  一個最小的身上
[00:39:09.580 --> 00:39:13.580]  就是做在我身上
[00:39:13.580 --> 00:39:16.580]  我實在告訴你們
[00:39:16.580 --> 00:39:19.580]  這些事你們做在主的弟兄中
[00:39:19.580 --> 00:39:22.580]  最小的身上
[00:39:22.580 --> 00:39:25.580]  就是做在主的身上
[00:39:25.580 --> 00:39:29.580]  願我們他日都是綿羊
[00:39:29.580 --> 00:39:32.580]  在王的右邊
[00:39:32.580 --> 00:39:34.580]  我們同心吐告
[00:39:34.580 --> 00:39:45.580]  真是主耶穌
[00:39:45.580 --> 00:39:47.580]  我們感謝祢
[00:39:47.580 --> 00:39:51.580]  感恩祢賜下祢寶貴的話語
[00:39:51.580 --> 00:39:54.580]  祢的話語真是很寶貴
[00:39:54.580 --> 00:39:57.580]  祢的話語真是來呼喚我們
[00:39:57.580 --> 00:40:00.580]  再一次提醒我們
[00:40:00.580 --> 00:40:04.580]  當今天我們仍然在御苦期裡
[00:40:04.580 --> 00:40:07.580]  我們說去思想主耶穌的犧牲
[00:40:07.580 --> 00:40:10.580]  思想主耶穌為我們的捨己
[00:40:10.580 --> 00:40:13.580]  神今天來都呼召我們
[00:40:13.580 --> 00:40:16.580]  怎樣去為你捨棄
[00:40:16.580 --> 00:40:19.580]  求主你幫助我們
[00:40:19.580 --> 00:40:23.580]  再一次回到你的話語當中
[00:40:23.580 --> 00:40:27.580]  去聽得見你對我們今天的呼召
[00:40:27.580 --> 00:40:32.580]  我們是怎樣去用信心跟隨你
[00:40:32.580 --> 00:40:37.580]  信心若沒有行為是死的
[00:40:37.580 --> 00:40:39.580]  今天你對我們每一個人
[00:40:39.580 --> 00:40:42.580]  可能都有特別的呼召
[00:40:42.580 --> 00:40:45.580]  可能都有給我們特別的體見
[00:40:45.580 --> 00:40:50.580]  你要我們用你的眼光去看見這個世界的需要
[00:40:50.580 --> 00:40:52.580]  願主你幫助我們
[00:40:52.580 --> 00:40:55.580]  讓我們能夠體恤你的心腸
[00:40:55.580 --> 00:40:59.580]  體會主耶穌你所看見這個世界的需要
[00:40:59.580 --> 00:41:01.580]  又帶領我們
[00:41:01.580 --> 00:41:03.580]  讓我們真是甘心樂意
[00:41:03.580 --> 00:41:07.580]  做在弟兄中一個最小的身上
[00:41:07.580 --> 00:41:11.580]  願主你閱立我們單純
[00:41:11.580 --> 00:41:14.580]  單純在你面前甘心信服的呈獻
[00:41:14.580 --> 00:41:16.400]  我們感謝主聽祈禱
[00:41:16.400 --> 00:41:18.060]  奉耶穌基督名字祈求
[00:41:18.060 --> 00:41:20.060]  阿們
