
[00:00:00.000 --> 00:00:01.140]  我們領受神的位置前
[00:14:41.480 --> 00:14:45.080]  當時在以色列的地方有很多寡婦
[00:14:45.080 --> 00:14:46.880]  但是神沒有揀選這些人
[00:14:46.880 --> 00:14:50.280]  只是揀選一個外邦的窮寡婦
[00:14:50.280 --> 00:14:52.680]  叫她去照顧以利亞
[00:14:52.680 --> 00:14:54.480]  是不是很奇妙?
[00:14:55.080 --> 00:14:57.880]  結果以利亞就投靠這個寡婦
[00:14:57.880 --> 00:15:00.080]  這個寡婦就照顧以利亞
[00:15:00.080 --> 00:15:02.280]  一個被人看不起的外邦人
[00:15:02.280 --> 00:15:04.080]  還是寡婦沒有地位的人
[00:15:04.080 --> 00:15:07.080]  但是她可以怎樣呢?
[00:15:07.080 --> 00:15:09.080]  幫助到神的僕人
[00:15:09.080 --> 00:15:11.080]  所以神是揀選這個人
[00:15:11.080 --> 00:15:13.880]  好,再下面那一章就是第四章二十七節
[00:15:13.880 --> 00:15:15.880]  這裡也是說到什麼呢?
[00:15:15.880 --> 00:15:17.480]  就是說到另一個人了
[00:15:17.480 --> 00:15:18.680]  這個就是以利沙
[00:15:18.680 --> 00:15:20.680]  是以利亞的門徒
[00:15:21.480 --> 00:15:25.280]  當時在敘利亞有一個元帥叫做乃曼
[00:15:25.280 --> 00:15:29.480]  乃曼去權傾朝野
[00:15:29.480 --> 00:15:31.680]  去東征西討
[00:15:31.680 --> 00:15:33.480]  為敘利亞打贏很多地方
[00:15:33.480 --> 00:15:35.080]  但是很可惜
[00:15:35.080 --> 00:15:37.080]  他患了麻瘋病
[00:15:37.080 --> 00:15:39.280]  當他患了麻瘋病的時候
[00:15:39.280 --> 00:15:40.680]  曾經找過很多醫生
[00:15:40.680 --> 00:15:42.080]  但是藥石無靈
[00:15:42.080 --> 00:15:45.680]  他家裡面有一個被擄的小女孩跟他說
[00:15:45.680 --> 00:15:47.680]  如果你去我們以色列國裡面
[00:15:47.680 --> 00:15:49.680]  有一個先知一定可以醫治你
[00:15:50.080 --> 00:15:52.080]  他一開始拒絕,怎麼搞的?
[00:15:52.080 --> 00:15:53.480]  你們國家被我擄走了
[00:15:53.480 --> 00:15:54.480]  哪有什麼好東西?
[00:15:54.480 --> 00:15:56.280]  但是後來他終於去了
[00:15:56.280 --> 00:15:58.080]  但是以利沙見都不見他
[00:15:58.080 --> 00:15:58.880]  只是跟他說
[00:15:58.880 --> 00:16:01.680]  你去約旦河沖七次涼就會好了
[00:16:01.680 --> 00:16:02.880]  一開始他不肯
[00:16:02.880 --> 00:16:05.480]  但是後來終於他也沖了七次涼
[00:16:05.480 --> 00:16:07.480]  他那個病
[00:16:07.480 --> 00:16:08.880]  霍然而癒
[00:16:08.880 --> 00:16:11.080]  但是主耶穌怎麼說呢?
[00:16:11.080 --> 00:16:12.280]  我們一起來讀
[00:16:12.280 --> 00:16:14.480]  盧廣安第四章的第二十七節
[00:16:14.480 --> 00:16:15.480]  我們一起來讀
[00:16:15.480 --> 00:16:18.280]  先知以利沙的時候
[00:16:18.280 --> 00:16:21.480]  以色列中有許多長大麻風的
[00:16:21.480 --> 00:16:25.080]  但內中除了以利亞國的乃蠻
[00:16:25.080 --> 00:16:27.280]  沒有一個得潔淨的
[00:16:27.280 --> 00:16:28.680]  同樣耶穌說
[00:16:28.680 --> 00:16:30.680]  當時以色列國有很多人是說麻風的
[00:16:30.680 --> 00:16:34.480]  但是竟然這個外邦的元帥
[00:16:34.480 --> 00:16:36.080]  是得到醫治
[00:16:36.080 --> 00:16:38.880]  後來這個元帥
[00:16:38.880 --> 00:16:40.680]  經歷了這個神蹟之後
[00:16:40.680 --> 00:16:42.280]  他就有認順
[00:16:42.280 --> 00:16:45.480]  他當眾來宣告的是什麼呢?
[00:16:45.480 --> 00:16:46.480]  他回到神的面前
[00:16:46.480 --> 00:16:48.680]  現在我已經知道除了以色列之外
[00:16:48.680 --> 00:16:50.480]  普天之下沒有神
[00:16:50.480 --> 00:16:51.680]  接著下面他就說
[00:16:51.680 --> 00:16:55.280]  我一定會全家敬拜這位神
[00:16:55.280 --> 00:16:56.880]  我不再拜偶像
[00:16:56.880 --> 00:16:59.880]  主耶穌引用這兩件事
[00:16:59.880 --> 00:17:01.480]  帶出了很重要的信息
[00:17:01.480 --> 00:17:05.080]  貧窮的外邦寡婦是被人看不起的
[00:17:05.080 --> 00:17:07.680]  滿有權力的元帥
[00:17:07.680 --> 00:17:09.680]  但他也是外邦人
[00:17:09.680 --> 00:17:12.080]  但是福音一樣臨到他身上
[00:17:12.080 --> 00:17:13.880]  救贖一樣臨到他身上
[00:17:13.880 --> 00:17:15.680]  神是不分彼此的
[00:17:16.280 --> 00:17:19.080]  所以今天傳這個信息
[00:17:19.080 --> 00:17:20.680]  不只是給猶太人
[00:17:20.680 --> 00:17:22.480]  但是很不幸
[00:17:22.480 --> 00:17:24.880]  這群人
[00:17:24.880 --> 00:17:27.280]  這群聽眾難道不知道這些事情嗎?
[00:17:27.280 --> 00:17:28.680]  他們知道的
[00:17:28.680 --> 00:17:32.080]  不過他們已經有主觀的思想
[00:17:32.080 --> 00:17:33.880]  耶穌引用這個事實
[00:17:33.880 --> 00:17:35.080]  但是他們否定
[00:17:35.080 --> 00:17:37.280]  就要來殺耶穌
[00:17:37.280 --> 00:17:40.880]  《路加福音》第四章二十八到三十節
[00:17:40.880 --> 00:17:43.280]  那裡很清楚地可以說
[00:17:43.280 --> 00:17:46.280]  這群人聽見耶穌引用這些話的時候更加憤怒
[00:17:46.280 --> 00:17:48.280]  怒氣填空
[00:17:48.280 --> 00:17:49.880]  於是捉住耶穌
[00:17:49.880 --> 00:17:51.080]  帶祂出城外
[00:17:51.080 --> 00:17:53.280]  在山上推耶穌下山
[00:17:53.280 --> 00:17:54.880]  但是耶穌知道
[00:17:54.880 --> 00:17:56.280]  祂不會這樣離開
[00:17:56.280 --> 00:17:57.680]  祂死在這群人手上
[00:17:57.680 --> 00:17:59.880]  後來耶穌在當中離開
[00:17:59.880 --> 00:18:01.880]  正正就是這群人
[00:18:01.880 --> 00:18:03.480]  有了一些主觀
[00:18:03.480 --> 00:18:05.080]  固有的觀念
[00:18:05.080 --> 00:18:07.280]  不肯接受新的思維
[00:18:07.280 --> 00:18:09.280]  這成為了他們的難處
[00:18:09.280 --> 00:18:12.680]  不單單是當天這群聽眾
[00:18:13.880 --> 00:18:15.880]  就像耶穌的門徒一樣
[00:18:15.880 --> 00:18:18.280]  跟隨了耶穌很多年
[00:18:18.280 --> 00:18:21.680]  但是都是因為舊有的思想引致他們怎樣呢?
[00:18:21.680 --> 00:18:24.280]  他們來也是否定很多人
[00:18:24.280 --> 00:18:27.480]  聖經記載當教會被建立的時候
[00:18:27.480 --> 00:18:29.680]  因為他們不肯敬拜羅馬的皇帝
[00:18:29.680 --> 00:18:31.280]  教會遭受逼迫
[00:18:31.280 --> 00:18:33.280]  很多人就四散奔逃
[00:18:33.280 --> 00:18:34.880]  我到今天也這麼說
[00:18:34.880 --> 00:18:36.280]  移民是沒有問題的
[00:18:36.280 --> 00:18:39.080]  當你覺得這個地方不是你適宜居住的
[00:18:39.080 --> 00:18:40.080]  你去外地
[00:18:40.080 --> 00:18:40.880]  沒有問題
[00:18:41.280 --> 00:18:43.480]  最重要的是帶著福音的腳踪
[00:18:43.480 --> 00:18:45.680]  這群人聖經說到
[00:18:45.680 --> 00:18:48.280]  他們會去不同的地方
[00:18:48.280 --> 00:18:49.880]  你帶他們去走
[00:18:49.880 --> 00:18:52.880]  但是你怎樣帶他們去傳這個信息呢?
[00:18:52.880 --> 00:18:55.480]  《少唐傳》第十一章第十九節
[00:18:55.480 --> 00:18:56.880]  那裡是這樣說的
[00:18:56.880 --> 00:18:59.280]  因為撕提反的緣故
[00:18:59.280 --> 00:19:00.080]  遭受逼迫
[00:19:00.080 --> 00:19:01.280]  他們要去四散奔逃
[00:19:01.280 --> 00:19:02.280]  留意裡面那兩句
[00:19:02.280 --> 00:19:04.880]  他們不向別人講道
[00:19:04.880 --> 00:19:08.280]  只向猶太人講
[00:19:09.080 --> 00:19:11.880]  很狹微的本土觀念
[00:19:11.880 --> 00:19:14.280]  他們到處走
[00:19:14.280 --> 00:19:16.480]  其實接觸很多外籍人士
[00:19:16.480 --> 00:19:20.480]  但是他們只是單單向自己的同胞來講
[00:19:20.480 --> 00:19:22.880]  但是記住這群是耶穌的門徒
[00:19:22.880 --> 00:19:25.680]  不僅是這群普通的門徒
[00:19:25.680 --> 00:19:27.380]  連耶穌的首席使徒
[00:19:27.380 --> 00:19:27.980]  是誰呢?
[00:19:27.980 --> 00:19:28.780]  彼得
[00:19:28.780 --> 00:19:31.480]  一樣是非常的狹微
[00:19:31.480 --> 00:19:35.280]  彼得也不願意跟外邦人來分享信仰
[00:19:35.280 --> 00:19:38.480]  因為他祈禱的時候看到一個異象
[00:19:38.680 --> 00:19:39.780]  有一塊布飄下來
[00:19:39.780 --> 00:19:41.980]  有一些在律法上不潔的昆蟲
[00:19:41.980 --> 00:19:42.880]  神叫他吃
[00:19:42.880 --> 00:19:43.580]  他怎麼吃呢?
[00:19:43.580 --> 00:19:44.680]  不行的
[00:19:44.680 --> 00:19:46.780]  究竟是怎麼一回事呢?
[00:19:46.780 --> 00:19:48.280]  就在這一刻
[00:19:48.280 --> 00:19:49.480]  有人敲門
[00:19:49.480 --> 00:19:52.880]  原來同樣神是從兩方面來做工作
[00:19:52.880 --> 00:19:54.280]  有一個叫外邦人
[00:19:54.280 --> 00:19:56.780]  這個外邦人是很敬虔的
[00:19:56.780 --> 00:19:58.080]  很多人尊重他
[00:19:58.080 --> 00:19:59.180]  但是他對福音不了解
[00:19:59.180 --> 00:19:59.980]  甚至叫他
[00:19:59.980 --> 00:20:01.780]  差派人去找彼得
[00:20:01.780 --> 00:20:03.580]  我剛剛帶隊去以色列
[00:20:03.580 --> 00:20:06.080]  我喜歡教人怎麼去思考
[00:20:06.080 --> 00:20:08.080]  記住一些名字
[00:20:08.180 --> 00:20:10.080]  知不知道這個外邦人叫什麼名字呢?
[00:20:10.080 --> 00:20:11.380]  很簡單
[00:20:11.380 --> 00:20:12.580]  叫大哥快要死了
[00:20:12.580 --> 00:20:14.680]  就叫哥利留
[00:20:14.680 --> 00:20:15.980]  哥快要死了
[00:20:15.980 --> 00:20:16.780]  這次快要死了
[00:20:16.780 --> 00:20:17.980]  這樣就容易記住了
[00:20:17.980 --> 00:20:18.680]  好了
[00:20:18.680 --> 00:20:22.080]  哥利留就叫別人來找彼得
[00:20:22.080 --> 00:20:25.180]  彼得終於體會了這件事情
[00:20:25.180 --> 00:20:28.480]  他帶了一些人去跟他們分享信仰
[00:20:28.480 --> 00:20:29.980]  後來也被人挑戰他
[00:20:29.980 --> 00:20:31.780]  但是彼得一去到
[00:20:31.780 --> 00:20:33.580]  看到他們來信主之後
[00:20:33.580 --> 00:20:35.680]  彼得自己來宣告
[00:20:35.780 --> 00:20:39.780]  《書堂傳》第十章三十四到第三十五節
[00:20:39.780 --> 00:20:41.180]  三十四到三十五節
[00:20:41.180 --> 00:20:42.680]  彼得就開口說
[00:20:42.680 --> 00:20:45.480]  「我真看出神是不偏待人
[00:20:45.480 --> 00:20:48.680]  原來各國中那敬畏主行義的人
[00:20:48.680 --> 00:20:50.780]  都被主所閱立」
[00:20:50.780 --> 00:20:52.180]  看到嗎?
[00:20:52.180 --> 00:20:55.580]  原來他們信了主
[00:20:55.580 --> 00:20:58.680]  但是還是有一些古舊的觀念
[00:20:58.680 --> 00:21:01.180]  有時候不肯向外邦人傳福音
[00:21:01.180 --> 00:21:03.180]  但是我絕對相信
[00:21:03.180 --> 00:21:05.180]  今天在我們當中的每一個弟兄姐妹
[00:21:05.380 --> 00:21:06.980]  我們不會有這樣的觀念
[00:21:06.980 --> 00:21:09.380]  我們知道福音是普及萬民
[00:21:09.380 --> 00:21:11.980]  我們本身也不是猶太血統
[00:21:11.980 --> 00:21:14.080]  也是得著這個救贖
[00:21:14.080 --> 00:21:16.180]  我們的思想
[00:21:16.180 --> 00:21:17.880]  是不會像他們那麼迂腐
[00:21:17.880 --> 00:21:19.780]  但是我很想大家檢討一下
[00:21:19.780 --> 00:21:23.380]  究竟我們有沒有很實際的行動
[00:21:23.380 --> 00:21:26.680]  去向那些非中國人
[00:21:26.680 --> 00:21:28.280]  彼得人去傳福音呢?
[00:21:28.280 --> 00:21:30.680]  而且是我們有機會
[00:21:30.680 --> 00:21:32.180]  但是我們沒有把握這個機會
[00:21:32.180 --> 00:21:33.680]  求神來幫助我們
[00:21:33.680 --> 00:21:34.880]  好了
[00:21:35.280 --> 00:21:36.380]  我們再想一想
[00:21:36.380 --> 00:21:38.980]  福音其實應該是怎麼去傳發的
[00:21:38.980 --> 00:21:40.780]  大家都很熟悉
[00:21:40.780 --> 00:21:43.680]  當耶穌要升天之前
[00:21:43.680 --> 00:21:45.780]  祂宣告了一個很重要的訊息
[00:21:45.780 --> 00:21:46.580]  大家一起讀
[00:21:46.580 --> 00:21:48.180]  很懂得背誦
[00:21:48.180 --> 00:21:50.280]  司徒棠主演第一章第八節
[00:21:50.280 --> 00:21:53.680]  「但聖靈降臨在你們身上
[00:21:53.680 --> 00:21:55.880]  你們就必得著能力
[00:21:55.880 --> 00:21:57.980]  並要在耶路撒冷
[00:21:57.980 --> 00:22:00.780]  猶太傳遞和撒瑪利亞
[00:22:00.780 --> 00:22:03.480]  直到地極作我的見證」
[00:22:03.480 --> 00:22:05.180]  看到主耶穌的教導是什麼嗎?
[00:22:05.580 --> 00:22:07.280]  耶路撒冷是他們居住的地方
[00:22:07.280 --> 00:22:08.580]  只是一個城市
[00:22:08.580 --> 00:22:10.280]  但是由這個城市
[00:22:10.280 --> 00:22:11.980]  你自己本土造起
[00:22:11.980 --> 00:22:13.880]  接著向外擴展
[00:22:13.880 --> 00:22:15.580]  就是猶太傳遞
[00:22:15.580 --> 00:22:17.480]  到自己的國家範圍
[00:22:17.480 --> 00:22:19.080]  接著就是格利亞
[00:22:19.080 --> 00:22:20.580]  就是撒瑪利亞
[00:22:20.580 --> 00:22:22.380]  撒瑪利亞就是他們的鄰邦
[00:22:22.380 --> 00:22:24.380]  但是這群撒瑪利亞人
[00:22:24.380 --> 00:22:26.380]  雖然是外籍人士
[00:22:26.380 --> 00:22:28.280]  但是他們有猶太人的血統
[00:22:28.280 --> 00:22:29.280]  是混血兒
[00:22:29.280 --> 00:22:32.480]  跟這些比較近的文化的人交往
[00:22:32.480 --> 00:22:34.680]  然後才直到地極
[00:22:34.780 --> 00:22:37.280]  由一個點一直向外的
[00:22:37.280 --> 00:22:38.780]  去延伸
[00:22:38.780 --> 00:22:40.580]  所以今天
[00:22:40.580 --> 00:22:41.680]  我們要先檢視
[00:22:41.680 --> 00:22:44.480]  我們有沒有重視我們本土的工作
[00:22:44.480 --> 00:22:47.880]  我們不是不重視外地
[00:22:47.880 --> 00:22:50.480]  今天你們家庭裡面
[00:22:50.480 --> 00:22:52.480]  有沒有微信的父母
[00:22:52.480 --> 00:22:54.380]  或者配偶
[00:22:54.380 --> 00:22:59.080]  我絕對不會否定我們參加短宣隊
[00:22:59.080 --> 00:23:01.680]  但是我們可能去短宣
[00:23:01.680 --> 00:23:03.580]  可能是十天、兩個星期
[00:23:03.980 --> 00:23:04.780]  是好的
[00:23:04.780 --> 00:23:07.080]  但是你家裡面的人
[00:23:07.080 --> 00:23:08.980]  你恆常會看到的
[00:23:08.980 --> 00:23:10.580]  但是你有沒有接觸他們呢?
[00:23:10.580 --> 00:23:12.580]  還有
[00:23:12.580 --> 00:23:15.080]  就是本地裡面不同文化的人
[00:23:15.080 --> 00:23:17.780]  今天在我們當中有很多的人
[00:23:17.780 --> 00:23:19.480]  你家裡有傭人的
[00:23:19.480 --> 00:23:21.980]  有菲傭、印傭的
[00:23:21.980 --> 00:23:26.980]  你們有沒有跟他們分享信仰呢?
[00:23:26.980 --> 00:23:29.080]  我很感動
[00:23:29.080 --> 00:23:30.480]  神給我很多機會
[00:23:30.480 --> 00:23:31.880]  來到美音堂之後
[00:23:31.880 --> 00:23:34.380]  有些小組邀請我去查經
[00:23:34.380 --> 00:23:36.280]  我真的只是查經查完就走了
[00:23:36.280 --> 00:23:37.880]  後來有一個人跟我說
[00:23:37.880 --> 00:23:39.380]  牧師,你查得挺好的
[00:23:39.380 --> 00:23:41.280]  你可不可以來我家呢?
[00:23:41.280 --> 00:23:42.580]  你帶我去查經
[00:23:42.580 --> 00:23:45.180]  我家裡面有五個菲傭
[00:23:45.180 --> 00:23:46.080]  你跟我去查經
[00:23:46.080 --> 00:23:47.180]  我心想不是吧?
[00:23:47.180 --> 00:23:48.880]  五個菲傭
[00:23:48.880 --> 00:23:51.480]  但我想也不是
[00:23:51.480 --> 00:23:53.980]  我兒子也有五個菲傭
[00:23:53.980 --> 00:23:54.680]  有四個菲傭
[00:23:54.680 --> 00:23:55.480]  一個印傭
[00:23:55.480 --> 00:23:56.380]  大家看到嗎?
[00:23:56.380 --> 00:23:58.080]  一個爺傭、一個媽傭
[00:23:58.080 --> 00:23:59.180]  兩個外傭
[00:23:59.180 --> 00:24:00.380]  再加一個印傭
[00:24:00.380 --> 00:24:01.880]  但他們真的是菲傭
[00:24:01.880 --> 00:24:05.280]  他們是住別墅的
[00:24:05.280 --> 00:24:07.080]  家裡只有三個人
[00:24:07.080 --> 00:24:08.080]  都是大人
[00:24:08.080 --> 00:24:09.580]  但有幾個傭人
[00:24:09.580 --> 00:24:14.080]  其中一個傭人只負責關心一隻狗
[00:24:14.080 --> 00:24:17.380]  唉,我也很想當一隻狗
[00:24:17.380 --> 00:24:20.080]  如果你看這張照片
[00:24:20.080 --> 00:24:22.580]  全部都是菲律賓傭人
[00:24:22.580 --> 00:24:23.280]  沒有主人
[00:24:23.280 --> 00:24:25.380]  主人是拿著手機跟他們拍照的
[00:24:25.380 --> 00:24:26.680]  多了幾個
[00:24:26.680 --> 00:24:29.380]  還有奶奶也有傭人
[00:24:29.380 --> 00:24:30.780]  但家裡只有三個
[00:24:30.780 --> 00:24:32.180]  於是又帶三個來
[00:24:32.180 --> 00:24:32.780]  所以
[00:24:32.780 --> 00:24:34.680]  現在我每個月有一次
[00:24:34.680 --> 00:24:36.680]  有菲傭查經班
[00:24:36.680 --> 00:24:39.180]  我是用英文跟他們查經的
[00:24:39.180 --> 00:24:42.280]  我要欣賞主人讓他們休息
[00:24:42.280 --> 00:24:43.980]  有一個半小時
[00:24:43.980 --> 00:24:45.380]  來跟他們查經
[00:24:45.380 --> 00:24:47.480]  這是另類的菲利門
[00:24:47.480 --> 00:24:49.580]  但我想問一下
[00:24:49.580 --> 00:24:51.980]  我們家裡的傭人
[00:24:51.980 --> 00:24:54.880]  他們已經熟悉我們香港的文化了
[00:24:54.880 --> 00:24:57.180]  如果來了一年半載
[00:24:57.180 --> 00:24:58.780]  他們甚至會說廣東話
[00:24:58.780 --> 00:25:00.380]  不過他裝作不懂,你放心
[00:25:00.380 --> 00:25:01.280]  他是懂的
[00:25:01.280 --> 00:25:04.080]  這時候如果你跟他講福音
[00:25:04.080 --> 00:25:05.680]  他會不會立刻有反感?
[00:25:05.680 --> 00:25:08.680]  他有反感也不敢表面
[00:25:08.680 --> 00:25:09.980]  流露出來
[00:25:09.980 --> 00:25:11.880]  你想想你的上司
[00:25:11.880 --> 00:25:14.380]  如果吃飯時跟你講他的信仰
[00:25:14.380 --> 00:25:16.580]  跟他看照片之類的
[00:25:16.580 --> 00:25:17.580]  你敢嗎?
[00:25:17.580 --> 00:25:19.280]  廢話
[00:25:19.280 --> 00:25:20.180]  你不會的
[00:25:20.180 --> 00:25:21.580]  你的心就會說
[00:25:21.580 --> 00:25:23.180]  你也會聽聽,是不是?
[00:25:23.180 --> 00:25:26.580]  如果你去跟你的傭人分享
[00:25:26.580 --> 00:25:28.680]  他敢不敢立刻拒絕你呢?
[00:25:29.280 --> 00:25:31.280]  這是一個很好的機會
[00:25:31.280 --> 00:25:33.680]  不用去到菲律賓短孫
[00:25:33.680 --> 00:25:37.680]  你就可以長期跟一個菲律賓傭人分享信仰
[00:25:37.680 --> 00:25:39.680]  如果你有印度傭人
[00:25:39.680 --> 00:25:40.980]  巴基斯坦傭人
[00:25:40.980 --> 00:25:42.580]  尼泊爾傭人
[00:25:42.580 --> 00:25:44.080]  你不用去到尼泊爾
[00:25:44.080 --> 00:25:46.580]  你就可以長時間跟他們分享
[00:25:46.580 --> 00:25:48.580]  我們有沒有做過這些事?
[00:25:48.580 --> 00:25:51.680]  不要忘記聖經給我們的原則
[00:25:51.680 --> 00:25:55.080]  馬太福音第十五章第十五到第十六節
[00:25:55.180 --> 00:25:59.180]  人點燈,如果不是照亮自己家裡的人
[00:25:59.180 --> 00:26:00.780]  這就不好了,是不是?
[00:26:00.780 --> 00:26:04.080]  我們有沒有先顧慮我們的家人?
[00:26:04.080 --> 00:26:08.280]  提摩太太的前書裡面
[00:26:08.280 --> 00:26:09.880]  第五章和第八節都講到
[00:26:09.880 --> 00:26:13.480]  如果我們不看顧自己的家人和親屬
[00:26:13.480 --> 00:26:15.380]  給不信的人是不好的
[00:26:15.380 --> 00:26:19.580]  所以我完全不否定我們要做宣教工作
[00:26:19.580 --> 00:26:23.280]  但是請你特別參與宣教的人
[00:26:23.780 --> 00:26:27.480]  你有沒有檢視你如何面對你未信的家人
[00:26:27.480 --> 00:26:29.480]  未信的傭人
[00:26:29.480 --> 00:26:31.880]  我們有沒有把握這個機會?
[00:26:31.880 --> 00:26:36.880]  會不會另類的先知在本地被忽視?
[00:26:36.880 --> 00:26:39.380]  我再看回耶穌所說的
[00:26:39.380 --> 00:26:42.480]  使貧窮的人得到福音
[00:26:42.480 --> 00:26:45.280]  但使被擄的人得到釋放
[00:26:45.280 --> 00:26:47.080]  受壓制的人得到自由
[00:26:47.080 --> 00:26:49.280]  這個信息很重要
[00:26:49.280 --> 00:26:52.180]  今天在香港這個社會裡面
[00:26:52.680 --> 00:26:55.980]  有很多人是被壓制、被剝奪的
[00:26:55.980 --> 00:26:59.680]  教會不僅是講上天堂
[00:26:59.680 --> 00:27:02.980]  福音是要去解放這些人
[00:27:02.980 --> 00:27:04.980]  我們看到不公平的事情
[00:27:04.980 --> 00:27:05.980]  我們沒有發聲
[00:27:05.980 --> 00:27:07.980]  很簡單舉個例子
[00:27:07.980 --> 00:27:09.880]  早幾個月
[00:27:09.880 --> 00:27:12.880]  記不記得在長沙灣某些屋苑裡面
[00:27:12.880 --> 00:27:14.280]  有一些清潔公司
[00:27:14.280 --> 00:27:16.580]  它來解僱了一些工人
[00:27:16.580 --> 00:27:18.680]  但是這家公司就結束了
[00:27:18.680 --> 00:27:20.180]  因為需要解僱你
[00:27:20.480 --> 00:27:22.880]  接著又很快開了一家新的公司
[00:27:22.880 --> 00:27:24.980]  全部都是同一個老闆
[00:27:24.980 --> 00:27:26.180]  不過是換了名字
[00:27:26.180 --> 00:27:28.780]  你肯做,我們再跟你簽約
[00:27:28.780 --> 00:27:30.480]  但是簽了之後
[00:27:30.480 --> 00:27:32.980]  很微小的福利是沒有了
[00:27:32.980 --> 00:27:34.980]  還要減薪金
[00:27:34.980 --> 00:27:36.780]  這些人被剝奪
[00:27:36.780 --> 00:27:38.380]  他們已經有了權利
[00:27:38.380 --> 00:27:40.380]  因為這些人懂得搞法律的事情
[00:27:40.380 --> 00:27:42.380]  有沒有人為他們發聲?
[00:27:42.380 --> 00:27:47.580]  今天教會是要為公義的事情來帶去發聲
[00:27:48.580 --> 00:27:50.580]  我剛剛才有一件很煩躁的事情
[00:27:50.580 --> 00:27:53.080]  大家知道我還有一個物業
[00:27:53.080 --> 00:27:55.280]  是在華安樓
[00:27:55.280 --> 00:27:56.880]  就是探仔記樓上
[00:27:56.880 --> 00:27:58.580]  我可以住十幾年
[00:27:58.580 --> 00:28:00.680]  但是沒有人肯做業主立案法庭的主席
[00:28:00.680 --> 00:28:03.180]  永遠是要我做
[00:28:03.180 --> 00:28:05.380]  但是我看到很多人性的醜惡
[00:28:05.380 --> 00:28:08.780]  我最近跟他們開業主大會
[00:28:08.780 --> 00:28:09.480]  你知不知道
[00:28:09.480 --> 00:28:11.580]  一間舊樓一個清潔工人
[00:28:11.580 --> 00:28:12.880]  每一晚都要來
[00:28:12.880 --> 00:28:14.880]  但是他拖地
[00:28:14.880 --> 00:28:15.780]  收垃圾
[00:28:15.780 --> 00:28:17.180]  但是沒有電梯的
[00:28:17.180 --> 00:28:20.080]  是六樓七樓一路逐層逐層來收
[00:28:20.080 --> 00:28:21.480]  知不知道多少錢薪金?
[00:28:21.480 --> 00:28:23.080]  是三千五百塊薪金
[00:28:23.080 --> 00:28:26.280]  三年來沒有加過價
[00:28:26.280 --> 00:28:27.980]  我也要檢討
[00:28:27.980 --> 00:28:29.280]  我沒有留意到這件事情
[00:28:29.280 --> 00:28:30.480]  我一知道不行
[00:28:30.480 --> 00:28:31.580]  我們要追加
[00:28:31.580 --> 00:28:33.380]  從今個月開始
[00:28:33.380 --> 00:28:35.480]  加到四千塊
[00:28:35.480 --> 00:28:36.780]  多五百塊
[00:28:36.780 --> 00:28:39.680]  但是竟然有人反對
[00:28:39.680 --> 00:28:42.280]  三年來又加五百塊
[00:28:42.280 --> 00:28:43.880]  我跟他說你將心比己
[00:28:43.880 --> 00:28:44.880]  如果你出來打工
[00:28:44.880 --> 00:28:46.080]  三年都不加薪金
[00:28:46.080 --> 00:28:47.380]  或者連折加一百
[00:28:47.380 --> 00:28:48.780]  你有什麼體會?
[00:28:48.780 --> 00:28:52.080]  我說現在大熱天時
[00:28:52.080 --> 00:28:54.380]  是血汗錢
[00:28:54.380 --> 00:28:55.880]  逐層逐層來
[00:28:55.880 --> 00:28:56.980]  但是他拖下去的
[00:28:56.980 --> 00:29:00.080]  有幾個人反對
[00:29:00.080 --> 00:29:00.780]  不要緊
[00:29:00.780 --> 00:29:02.080]  但是當中有一個基督徒
[00:29:02.080 --> 00:29:04.180]  很有錢
[00:29:04.180 --> 00:29:05.680]  他也有一個物業
[00:29:05.680 --> 00:29:07.480]  但是他已經沒有在那裡住
[00:29:07.480 --> 00:29:08.280]  租給別人
[00:29:08.280 --> 00:29:10.580]  他買了一個 house(房子)
[00:29:10.580 --> 00:29:13.880]  在寧良中學下面的別墅
[00:29:14.780 --> 00:29:16.280]  你有很豐富的收入
[00:29:16.280 --> 00:29:17.680]  但是一個窮的人
[00:29:17.680 --> 00:29:18.480]  一個這麼辛苦的人
[00:29:18.480 --> 00:29:19.480]  你加他五百塊
[00:29:19.480 --> 00:29:20.580]  還是三年沒有加過
[00:29:20.580 --> 00:29:21.480]  你也反對
[00:29:21.480 --> 00:29:22.680]  我鄙視你
[00:29:22.680 --> 00:29:25.580]  我不滿意這些人
[00:29:25.580 --> 00:29:27.680]  所以今天
[00:29:27.680 --> 00:29:28.980]  作為教會
[00:29:28.980 --> 00:29:30.280]  我們作為一個信徒
[00:29:30.280 --> 00:29:31.580]  福音的內容是什麼?
[00:29:31.580 --> 00:29:33.980]  是為不公義的事情
[00:29:33.980 --> 00:29:35.280]  去發聲
[00:29:35.280 --> 00:29:37.380]  但是可能有些人說
[00:29:37.380 --> 00:29:38.980]  牧師不應該說這些
[00:29:38.980 --> 00:29:39.880]  教會不要說這些
[00:29:39.880 --> 00:29:40.880]  這些是政治的事情
[00:29:40.880 --> 00:29:41.880]  很敏感
[00:29:41.880 --> 00:29:43.580]  不過這個社會真的很敏感
[00:29:44.080 --> 00:29:44.980]  大家知不知道
[00:29:44.980 --> 00:29:47.980]  在沙田一個屋苑
[00:29:47.980 --> 00:29:50.280]  我打這張信出來給大家看
[00:29:50.280 --> 00:29:52.380]  我們這個屋苑
