
[00:00:00.000 --> 00:00:02.000]  早晨呀,各位弟兄姊妹
[00:20:18.000 --> 00:20:22.000]  我一路喺度閱讀佢分享嘅時候
[00:20:22.000 --> 00:20:24.000]  我發覺佢真係面對好多挑戰
[00:20:24.000 --> 00:20:25.000]  好多挫敗
[00:20:25.000 --> 00:20:27.000]  好多唔公平嘅事
[00:20:27.000 --> 00:20:31.000]  好多好多要解決嘅問題
[00:20:31.000 --> 00:20:32.000]  亦都有更多更多
[00:20:32.000 --> 00:20:35.000]  解決唔到嘅問題
[00:20:35.000 --> 00:20:36.000]  過去兩三年
[00:20:36.000 --> 00:20:38.000]  佢個生命裏面
[00:20:38.000 --> 00:20:39.000]  好似永遠只係
[00:20:39.000 --> 00:20:42.000]  不斷好多困難挑戰挫敗
[00:20:42.000 --> 00:20:44.000]  不斷喺度重疊
[00:20:44.000 --> 00:20:45.000]  有錢有心嘅
[00:20:45.000 --> 00:20:47.000]  好多好多
[00:20:47.000 --> 00:20:49.000]  閱讀佢嘅分享嘅時候
[00:20:49.000 --> 00:20:51.000]  我自己一路睇
[00:20:51.000 --> 00:20:54.000]  我都有一份無力感
[00:20:54.000 --> 00:20:58.000]  我唔敢用聖經去鼓勵佢
[00:20:58.000 --> 00:21:02.000]  因為佢比我更加熟識聖經
[00:21:02.000 --> 00:21:06.000]  我亦都唔知道點樣去安慰佢
[00:21:06.000 --> 00:21:07.000]  因為我喺度諗
[00:21:07.000 --> 00:21:12.000]  其實我可以講啲乜嘢去安慰佢
[00:21:12.000 --> 00:21:14.000]  有時我哋人嘅安慰
[00:21:14.000 --> 00:21:18.000]  我哋嘅言語都係好有限
[00:21:18.000 --> 00:21:21.000]  我諗起傳道書嘅信息
[00:21:21.000 --> 00:21:23.000]  佢唔係講緊
[00:21:23.000 --> 00:21:26.000]  嗰啲唔認識神嘅人就慘啦
[00:21:26.000 --> 00:21:28.000]  你死梗啦
[00:21:28.000 --> 00:21:30.000]  即係因為你唔認識主
[00:21:30.000 --> 00:21:32.000]  就係咁㗎啦
[00:21:32.000 --> 00:21:34.000]  相對認識神嘅人
[00:21:34.000 --> 00:21:35.000]  我哋就有豐盛嘅生命
[00:21:35.000 --> 00:21:37.000]  我哋好人一世平安
[00:21:37.000 --> 00:21:42.000]  所以大家就快啲嚟信耶穌
[00:21:42.000 --> 00:21:44.000]  唔係咁
[00:21:44.000 --> 00:21:46.000]  的確唔係咁
[00:21:46.000 --> 00:21:48.000]  因為其實我哋做基督徒
[00:21:48.000 --> 00:21:49.000]  同非基督徒一樣
[00:21:49.000 --> 00:21:51.000]  我哋都會面對好多
[00:21:51.000 --> 00:21:53.000]  生命裏面嘅唔公平
[00:21:53.000 --> 00:21:56.000]  挑戰 困難 苦難
[00:21:56.000 --> 00:22:02.000]  低處未算低 可以再低嘅情況
[00:22:02.000 --> 00:22:04.000]  你有冇問過自己
[00:22:04.000 --> 00:22:11.000]  咁其實點解我哋要做基督徒
[00:22:11.000 --> 00:22:12.000]  有一次呢
[00:22:12.000 --> 00:22:14.000]  我又一如既往
[00:22:14.000 --> 00:22:17.000]  去同我導師傾計
[00:22:17.000 --> 00:22:18.000]  我都唔係好記得
[00:22:18.000 --> 00:22:21.000]  我哋當時傾緊啲乜嘢嘢
[00:22:21.000 --> 00:22:25.000]  但我記得佢畀我嗰個回應
[00:22:25.000 --> 00:22:27.000]  嗰個回應就係
[00:22:27.000 --> 00:22:34.000]  上帝冇欠我哋啲乜嘢
[00:22:34.000 --> 00:22:40.000]  上帝冇欠我哋乜嘢
[00:22:40.000 --> 00:22:41.000]  諗返轉頭
[00:22:41.000 --> 00:22:44.000]  傳道書一章一至十一節
[00:22:44.000 --> 00:22:46.000]  強調生命嘅循環
[00:22:46.000 --> 00:22:48.000]  同我哋人生嘅勞苦
[00:22:48.000 --> 00:22:52.000]  我哋人類嘅成就迅速消逝
[00:22:52.000 --> 00:22:54.000]  到頭嚟都係虛空
[00:22:54.000 --> 00:22:57.000]  嚟到今日一章十二至十八節
[00:22:57.000 --> 00:22:59.000]  傳道者用智慧去嘗試
[00:22:59.000 --> 00:23:01.000]  搵到真正嘅滿足
[00:23:01.000 --> 00:23:04.000]  開始親身去尋問
[00:23:04.000 --> 00:23:06.000]  嗰個人生意義
[00:23:06.000 --> 00:23:07.000]  呢段經文呢
[00:23:07.000 --> 00:23:10.000]  唔係再係喺度描述虛空
[00:23:10.000 --> 00:23:13.000]  而係好積極咁樣去尋問
[00:23:13.000 --> 00:23:14.000]  去實驗
[00:23:14.000 --> 00:23:16.000]  去思考
[00:23:16.000 --> 00:23:19.000]  好明顯傳道書一章十二至十八節
[00:23:19.000 --> 00:23:20.000]  呢度開始
[00:23:20.000 --> 00:23:21.000]  經文嘅氛圍呢
[00:23:21.000 --> 00:23:25.000]  似乎有一啲希望嘅轉變
[00:23:25.000 --> 00:23:27.000]  傳道者喺呢度開始探索
[00:23:27.000 --> 00:23:29.000]  人類嘅智慧
[00:23:29.000 --> 00:23:32.000]  同成就嘅界限
[00:23:32.000 --> 00:23:34.000]  為尋找日光之下意外
[00:23:34.000 --> 00:23:39.000]  更深層嘅意義去鋪路
[00:23:39.000 --> 00:23:41.000]  我哋人生呢真係有好多挑戰
[00:23:41.000 --> 00:23:43.000]  有好多我哋控制唔到
[00:23:43.000 --> 00:23:46.000]  我哋冇話事權
[00:23:46.000 --> 00:23:51.000]  煩惱到令人累到一個點嘅事
[00:23:51.000 --> 00:23:53.000]  我又想畀另一個問題
[00:23:53.000 --> 00:23:57.000]  你哋去思考下
[00:23:57.000 --> 00:24:00.000]  若果我哋將生命看作為
[00:24:00.000 --> 00:24:02.000]  日光之上
[00:24:02.000 --> 00:24:04.000]  嗰位所賜嘅禮物
[00:24:04.000 --> 00:24:08.000]  我哋人又應該點樣去思考
[00:24:08.000 --> 00:24:11.000]  去過我哋嘅日子呢
[00:24:11.000 --> 00:24:16.000]  特別若果你係而家經歷緊一啲苦難
[00:24:16.000 --> 00:24:19.000]  一啲好似你做唔到啲乜嘢
[00:24:19.000 --> 00:24:22.000]  去解決嘅事情
[00:24:22.000 --> 00:24:29.000]  你點樣去過呢啲咁難嘅日子呢
[00:24:29.000 --> 00:24:36.000]  我哋一齊低頭祈禱
[00:24:36.000 --> 00:24:39.000]  主要求你幫助我哋去思考
[00:24:39.000 --> 00:24:44.000]  唔好讓我哋做一個琥琥碌碌嘅人
[00:24:44.000 --> 00:24:52.000]  讓我哋真係去思考探索生命
[00:24:52.000 --> 00:24:57.000]  知道你畀我哋嘅最大嘅禮物係點樣嘅嘢
[00:24:57.000 --> 00:25:01.000]  以至我哋不枉此生
[00:25:01.000 --> 00:25:03.000]  咁我祈禱鳳爺祖
[00:25:03.000 --> 00:25:04.000]  多謝大家
