
[00:00:00.000 --> 00:00:05.240]  所以今天我想和大家分享關於我們需要意象的題目
[00:18:08.120 --> 00:18:10.120]  等我們去接觸他們
[00:18:10.120 --> 00:18:12.120]  叫他們和我們一樣
[00:18:12.120 --> 00:18:14.120]  能夠進入神的愛裏
[00:18:14.120 --> 00:18:16.120]  所以丁姐妹
[00:18:16.120 --> 00:18:18.120]  我會這樣鼓勵你
[00:18:18.120 --> 00:18:20.120]  快快地去尋求你人生的意象
[00:18:20.120 --> 00:18:22.120]  去求問主
[00:18:22.120 --> 00:18:24.120]  想你這個生命
[00:18:24.120 --> 00:18:26.120]  將來在未來的日子裏
[00:18:26.120 --> 00:18:28.120]  是要怎樣去過
[00:18:28.120 --> 00:18:32.120]  從古來的生命裏
[00:18:32.120 --> 00:18:34.120]  我們看到另一件事
[00:18:34.120 --> 00:18:36.120]  除了他經歷主
[00:18:36.120 --> 00:18:38.120]  他遇見主
[00:18:38.120 --> 00:18:40.120]  求主對他的吩咐
[00:18:40.120 --> 00:18:42.120]  和講他的意象之後
[00:18:42.120 --> 00:18:44.120]  他很努力去實踐這個意象之後
[00:18:44.120 --> 00:18:46.120]  你會發現從這段經文
[00:18:46.120 --> 00:18:48.120]  保羅在這個實踐的過程裏
[00:18:48.120 --> 00:18:50.120]  遭遇很多困難
[00:18:50.120 --> 00:18:54.120]  其實他現在身處一個
[00:18:54.120 --> 00:18:56.120]  被審判的一個狀態裏
[00:18:56.120 --> 00:19:00.120]  如果你讀整個《史能傳》
[00:19:00.120 --> 00:19:02.120]  或者讀保羅的書信
[00:19:02.120 --> 00:19:04.120]  你就會發現
[00:19:04.120 --> 00:19:06.120]  當保羅起來
[00:19:06.120 --> 00:19:08.120]  大綱召完之後
[00:19:08.120 --> 00:19:10.120]  他瞎了,有人為他祈禱
[00:19:10.120 --> 00:19:12.120]  他們的眼睛重見光明之後
[00:19:12.120 --> 00:19:14.120]  他就開始傳福音
[00:19:14.120 --> 00:19:16.120]  開始在猶太
[00:19:16.120 --> 00:19:18.120]  在大馬士革
[00:19:18.120 --> 00:19:20.120]  在很多不同的地方
[00:19:20.120 --> 00:19:22.120]  甚至去到外邦的地方傳福音
[00:19:22.120 --> 00:19:24.120]  但是他每一次傳福音
[00:19:24.120 --> 00:19:26.120]  都會發生一些事
[00:19:26.120 --> 00:19:28.120]  最常見的事
[00:19:28.120 --> 00:19:30.120]  就是他和他們的團隊
[00:19:30.120 --> 00:19:32.120]  去傳福音
[00:19:32.120 --> 00:19:34.120]  去到一個地方
[00:19:34.120 --> 00:19:36.120]  他進入一個猶太人的地方的時候
[00:19:36.120 --> 00:19:38.120]  說著說著一段時間之後
[00:19:38.120 --> 00:19:40.120]  就會有另一批人出現
[00:19:40.120 --> 00:19:42.120]  就是那些
[00:19:42.120 --> 00:19:44.120]  從耶路撒冷而來的猶太人
[00:19:44.120 --> 00:19:46.120]  去攻擊他
[00:19:46.120 --> 00:19:48.120]  其實我看了一下
[00:19:48.120 --> 00:19:50.120]  都挺有趣的
[00:19:50.120 --> 00:19:52.120]  都挺像我們目前香港的狀況
[00:19:52.120 --> 00:19:54.120]  你覺不覺得
[00:19:54.120 --> 00:19:56.120]  有些泛民就要去示威
[00:19:56.120 --> 00:19:58.120]  抗議
[00:19:58.120 --> 00:20:00.120]  然後旁邊就有一批
[00:20:00.120 --> 00:20:02.120]  幫港出聲
[00:20:02.120 --> 00:20:04.120]  又在噓
[00:20:04.120 --> 00:20:06.120]  警方是很像的
[00:20:06.120 --> 00:20:08.120]  當保羅和他的團隊
[00:20:08.120 --> 00:20:10.120]  在一個地方
[00:20:10.120 --> 00:20:12.120]  傳福音的時候
[00:20:12.120 --> 00:20:14.120]  就會有另一個勢力起來
[00:20:14.120 --> 00:20:16.120]  要攻擊他們
[00:20:16.120 --> 00:20:18.120]  這個是他遇到的艱難
[00:20:18.120 --> 00:20:20.120]  如果你看回
[00:20:20.120 --> 00:20:22.120]  保羅他整個人生
[00:20:22.120 --> 00:20:24.120]  他自己宣告
[00:20:24.120 --> 00:20:26.120]  他遭遇了多少的患難
[00:20:26.120 --> 00:20:28.120]  試過被人
[00:20:28.120 --> 00:20:30.120]  被人打
[00:20:30.120 --> 00:20:32.120]  試過被人鞭
[00:20:32.120 --> 00:20:34.120]  試過被人用石頭
[00:20:34.120 --> 00:20:36.120]  扔
[00:20:36.120 --> 00:20:38.120]  扔到
[00:20:38.120 --> 00:20:40.120]  躺在地上
[00:20:40.120 --> 00:20:42.120]  遍體鱗傷
[00:20:42.120 --> 00:20:44.120]  然後那些人以為他死了
[00:20:44.120 --> 00:20:46.120]  搬了他出去城外
[00:20:46.120 --> 00:20:48.120]  但原來他醒了之後
[00:20:48.120 --> 00:20:50.120]  又走回去
[00:20:50.120 --> 00:20:52.120]  再繼續做
[00:20:52.120 --> 00:20:54.120]  然後還有什麼
[00:20:54.120 --> 00:20:56.120]  你再看看26章之後
[00:20:56.120 --> 00:20:58.120]  他還會經歷什麼
[00:20:58.120 --> 00:21:00.120]  坐船
[00:21:00.120 --> 00:21:02.120]  有船難
[00:21:02.120 --> 00:21:04.120]  流落荒島
[00:21:04.120 --> 00:21:06.120]  又被蛇咬
[00:21:06.120 --> 00:21:08.120]  不過咬他不死
[00:21:08.120 --> 00:21:10.120]  很多
[00:21:10.120 --> 00:21:12.120]  整個人生
[00:21:12.120 --> 00:21:14.120]  在實踐這個異象的過程
[00:21:14.120 --> 00:21:16.120]  經歷很多的艱難
[00:21:16.120 --> 00:21:18.120]  苦難、壓迫、受傷
[00:21:18.120 --> 00:21:20.120]  但你會看到
[00:21:20.120 --> 00:21:22.120]  他整個人生
[00:21:22.120 --> 00:21:24.120]  就好像我剛才所說
[00:21:24.120 --> 00:21:26.120]  他被人扔到遍體鱗傷
[00:21:26.120 --> 00:21:28.120]  接著他醒了
[00:21:28.120 --> 00:21:30.120]  又繼續
[00:21:30.120 --> 00:21:32.120]  我會從保羅的生命裡
[00:21:32.120 --> 00:21:34.120]  看到
[00:21:34.120 --> 00:21:36.120]  當他擁抱神給他的異象
[00:21:36.120 --> 00:21:38.120]  他覺得這個異象
[00:21:38.120 --> 00:21:40.120]  就是他人生裡
[00:21:40.120 --> 00:21:42.120]  無論如何都要堅持
[00:21:42.120 --> 00:21:44.120]  要持守
[00:21:44.120 --> 00:21:46.120]  要鍥而不捨
[00:21:46.120 --> 00:21:48.120]  去實踐出來的目標的時候
[00:21:48.120 --> 00:21:50.120]  縱然有很多的艱難
[00:21:50.120 --> 00:21:52.120]  縱然有很多的迫迫
[00:21:52.120 --> 00:21:54.120]  縱然有很多的苦難在等他的時候
[00:21:54.120 --> 00:21:56.120]  他仍然繼續
[00:21:56.120 --> 00:21:58.120]  他仍然繼續
[00:21:58.120 --> 00:22:00.120]  我會說
[00:22:00.120 --> 00:22:02.120]  一個擁抱異象
[00:22:02.120 --> 00:22:04.120]  一個竭力去實踐異象的人
[00:22:04.120 --> 00:22:06.120]  一個被異象得著的人
[00:22:06.120 --> 00:22:08.120]  其實
[00:22:08.120 --> 00:22:10.120]  他的生命都會有這種韌力出來
[00:22:10.120 --> 00:22:12.120]  所以我會這樣說
[00:22:12.120 --> 00:22:14.120]  為什麼我們要尋求異象
[00:22:14.120 --> 00:22:16.120]  為什麼我們要擁抱我們的異象
[00:22:16.120 --> 00:22:18.120]  為什麼我們要得著我們的異象
[00:22:18.120 --> 00:22:20.120]  或者反過來說
[00:22:20.120 --> 00:22:22.120]  我們要被神的異象得著
[00:22:22.120 --> 00:22:24.120]  因為我們在實踐異象裡
[00:22:24.120 --> 00:22:26.120]  我們會展現一種韌力
[00:22:26.120 --> 00:22:30.120]  因為異象是一種推動力
[00:22:30.120 --> 00:22:32.120]  叫我們能夠
[00:22:32.120 --> 00:22:34.120]  鍥而不捨
[00:22:34.120 --> 00:22:36.120]  去完成神給我們的那一份
[00:22:36.120 --> 00:22:38.120]  坦白說
[00:22:38.120 --> 00:22:40.120]  實踐異象
[00:22:40.120 --> 00:22:42.120]  要作成主的功
[00:22:42.120 --> 00:22:44.120]  不用像保羅那樣
[00:22:44.120 --> 00:22:46.120]  其實辛苦嗎
[00:22:46.120 --> 00:22:48.120]  你問問我們走在異象裡的人
[00:22:48.120 --> 00:22:50.120]  辛苦嗎
[00:22:50.120 --> 00:22:52.120]  十個我說九個九
[00:22:52.120 --> 00:22:54.120]  甚至十個我說十一個
[00:22:54.120 --> 00:22:56.120]  都會說很辛苦
[00:22:56.120 --> 00:22:58.120]  那些人可以氣死你的
[00:22:58.120 --> 00:23:00.120]  可以
[00:23:00.120 --> 00:23:02.120]  是長時間的工作
[00:23:02.120 --> 00:23:04.120]  可以你做完一大堆東西之後
[00:23:04.120 --> 00:23:06.120]  是沒什麼過效的
[00:23:06.120 --> 00:23:10.120]  可能的,什麼都有的
[00:23:10.120 --> 00:23:14.120]  很大的挫折感會出現
[00:23:14.120 --> 00:23:16.120]  舉一個例子
[00:23:16.120 --> 00:23:18.120]  八月份的時候
[00:23:18.120 --> 00:23:20.120]  我們的學校外展隊
[00:23:20.120 --> 00:23:22.120]  有機會去
[00:23:22.120 --> 00:23:24.120]  一間學校
[00:23:24.120 --> 00:23:26.120]  幫一班還沒入學的中一生
[00:23:26.120 --> 00:23:28.120]  他們九月一號才開始
[00:23:28.120 --> 00:23:30.120]  做中一生的
[00:23:30.120 --> 00:23:34.120]  我們在暑假幫他們做一些活動
[00:23:34.120 --> 00:23:38.120]  這是我們的異象
[00:23:38.120 --> 00:23:40.120]  做中學生,做學生
[00:23:40.120 --> 00:23:42.120]  多大都去,還有錢賺
[00:23:42.120 --> 00:23:44.120]  多好
[00:23:44.120 --> 00:23:46.120]  做完之後很開心
[00:23:46.120 --> 00:23:48.120]  學校將
[00:23:48.120 --> 00:23:50.120]  一百三十多個學生交到我們手裡
[00:23:50.120 --> 00:23:52.120]  然後我們有十幾個
[00:23:52.120 --> 00:23:54.120]  做青少年的導師進去帶草
[00:23:54.120 --> 00:23:56.120]  想著
[00:23:56.120 --> 00:23:58.120]  跟他們建立關係
[00:23:58.120 --> 00:24:00.120]  暑假過後可以邀請他們回教會
[00:24:00.120 --> 00:24:02.120]  事實上現在都有一兩個
[00:24:02.120 --> 00:24:04.120]  已經在我們教會了
[00:24:04.120 --> 00:24:06.120]  感謝主,不過
[00:24:06.120 --> 00:24:08.120]  很痛苦一件事
[00:24:08.120 --> 00:24:10.120]  很痛苦,真的很痛苦
[00:24:10.120 --> 00:24:12.120]  是什麼事呢
[00:24:12.120 --> 00:24:14.120]  就是我們八月中搞完這個活動
[00:24:14.120 --> 00:24:16.120]  我們一直跟學生保持聯絡
[00:24:16.120 --> 00:24:18.120]  九月他們開學
[00:24:18.120 --> 00:24:20.120]  九月一號開學,沒事
[00:24:20.120 --> 00:24:22.120]  九月二號開學
[00:24:22.120 --> 00:24:24.120]  九點多
[00:24:24.120 --> 00:24:26.120]  我已經收到一個電話
[00:24:26.120 --> 00:24:28.120]  一個WhatsApp的訊號
[00:24:28.120 --> 00:24:30.120]  就是說我們接觸的
[00:24:30.120 --> 00:24:32.120]  那班中一的學生
[00:24:32.120 --> 00:24:34.120]  有一個在家裡跳樓
[00:24:34.120 --> 00:24:38.120]  結果我們整個團隊
[00:24:38.120 --> 00:24:40.120]  是跌入一種
[00:24:40.120 --> 00:24:42.120]  很慘的
[00:24:42.120 --> 00:24:44.120]  很慘的
[00:24:44.120 --> 00:24:46.120]  很失落的狀況
[00:24:46.120 --> 00:24:48.120]  其中那個負責帶他
[00:24:48.120 --> 00:24:50.120]  這個自殺學生的
[00:24:50.120 --> 00:24:52.120]  那組的導師
[00:24:52.120 --> 00:24:54.120]  就很自責
[00:24:54.120 --> 00:24:56.120]  很自責
[00:24:56.120 --> 00:24:58.120]  覺得為何會這樣
[00:24:58.120 --> 00:25:00.120]  如果我們早點做多點就好了
[00:25:00.120 --> 00:25:02.120]  我們就可以
[00:25:02.120 --> 00:25:06.120]  可能有機會讓他不會這樣做
[00:25:06.120 --> 00:25:10.120]  很失落
[00:25:10.120 --> 00:25:12.120]  很艱難
[00:25:12.120 --> 00:25:14.120]  好像一個很興奮的事
[00:25:14.120 --> 00:25:16.120]  就這樣跌下去
[00:25:16.120 --> 00:25:18.120]  其實我們就會遇到這樣的事
[00:25:18.120 --> 00:25:20.120]  坦白說
[00:25:20.120 --> 00:25:22.120]  整件事
[00:25:22.120 --> 00:25:24.120]  我們進去做兩日一夜的
[00:25:24.120 --> 00:25:26.120]  營會
[00:25:26.120 --> 00:25:28.120]  我們能夠建立關係
[00:25:28.120 --> 00:25:30.120]  我們能夠開放一個
[00:25:30.120 --> 00:25:32.120]  一個平台
[00:25:32.120 --> 00:25:34.120]  能夠跟學生對談
[00:25:34.120 --> 00:25:36.120]  去聊天去分享
[00:25:36.120 --> 00:25:38.120]  我覺得我們已經做得很快
[00:25:38.120 --> 00:25:40.120]  已經很快
[00:25:40.120 --> 00:25:42.120]  不過原來我們體會
[00:25:42.120 --> 00:25:44.120]  我們的仇敵做的事
[00:25:44.120 --> 00:25:46.120]  是未必是更快
[00:25:46.120 --> 00:25:48.120]  不過他真的
[00:25:48.120 --> 00:25:50.120]  無時無刻都會準備
[00:25:50.120 --> 00:25:52.120]  去偷竊殺害和毀壞生命
[00:25:52.120 --> 00:25:56.120]  鄧小慧
[00:25:56.120 --> 00:25:58.120]  在實踐神的意象裏
[00:25:58.120 --> 00:26:00.120]  有很多艱難
[00:26:00.120 --> 00:26:02.120]  有很多難處
[00:26:02.120 --> 00:26:04.120]  甚至有挫敗
[00:26:04.120 --> 00:26:06.120]  但你問我
[00:26:06.120 --> 00:26:08.120]  願不願意去做
[00:26:08.120 --> 00:26:10.120]  我心裏仍然覺得
[00:26:10.120 --> 00:26:12.120]  我們很想去做
[00:26:12.120 --> 00:26:14.120]  我們是怎樣過的呢
[00:26:14.120 --> 00:26:16.120]  就是我們發現
[00:26:16.120 --> 00:26:18.120]  我們在談
[00:26:18.120 --> 00:26:20.120]  我們開了一個群組在談
[00:26:20.120 --> 00:26:22.120]  談什麼呢
[00:26:22.120 --> 00:26:24.120]  我們就說
[00:26:24.120 --> 00:26:26.120]  其實我們做的事
[00:26:26.120 --> 00:26:28.120]  可能已經幫了這班學生
[00:26:28.120 --> 00:26:30.120]  如果我們不進去
[00:26:30.120 --> 00:26:32.120]  跟他們談
[00:26:32.120 --> 00:26:34.120]  不跟他們分享
[00:26:34.120 --> 00:26:36.120]  可能更大的問題會出現
[00:26:36.120 --> 00:26:38.120]  這也是
[00:26:38.120 --> 00:26:40.120]  告訴我們
[00:26:40.120 --> 00:26:42.120]  這是一個訊號
[00:26:42.120 --> 00:26:44.120]  原來我們在做這個意象
[00:26:44.120 --> 00:26:46.120]  在實踐神給我們的意象
[00:26:46.120 --> 00:26:48.120]  是很重要的
[00:26:48.120 --> 00:26:50.120]  因為如果不做
[00:26:50.120 --> 00:26:52.120]  就會有更多的案件
[00:26:52.120 --> 00:26:54.120]  發生在整個校園裏
[00:26:54.120 --> 00:26:56.120]  我們是因為
[00:26:56.120 --> 00:26:58.120]  再一次捉緊神給我們的意象
[00:26:58.120 --> 00:27:00.120]  究竟為什麼我們要做呢
[00:27:00.120 --> 00:27:02.120]  可以從一個低谷裏
[00:27:02.120 --> 00:27:04.120]  重新爬升
[00:27:04.120 --> 00:27:06.120]  所以
[00:27:06.120 --> 00:27:08.120]  實踐意象是有艱難的
[00:27:08.120 --> 00:27:10.120]  你看保羅的生命
[00:27:10.120 --> 00:27:12.120]  那些艱難
[00:27:12.120 --> 00:27:14.120]  我們是很難想像的
[00:27:14.120 --> 00:27:16.120]  但為什麼一個人在這個狀況裏
[00:27:16.120 --> 00:27:18.120]  仍然鍥而不捨呢
[00:27:18.120 --> 00:27:20.120]  我相信他是看見
[00:27:20.120 --> 00:27:22.120]  神的心意要成就
[00:27:22.120 --> 00:27:24.120]  神的心意要成就
[00:27:24.120 --> 00:27:26.120]  所以
[00:27:26.120 --> 00:27:28.120]  我會問
[00:27:28.120 --> 00:27:30.120]  在你現在人生裏面
[00:27:30.120 --> 00:27:32.120]  其實你覺得
[00:27:32.120 --> 00:27:34.120]  我真的一定要做的
[00:27:34.120 --> 00:27:36.120]  一定要去實踐
[00:27:36.120 --> 00:27:38.120]  而這些東西
[00:27:38.120 --> 00:27:40.120]  是不是從神而來的呢
[00:27:40.120 --> 00:27:42.120]  這個問題
[00:27:42.120 --> 00:27:44.120]  請大家去想一想
[00:27:44.120 --> 00:27:46.120]  因為我相信
[00:27:46.120 --> 00:27:48.120]  唯有神的意象
[00:27:48.120 --> 00:27:50.120]  值得我們這樣奮身去做
[00:27:50.120 --> 00:27:52.120]  當我們奮身去做的時候
[00:27:52.120 --> 00:27:54.120]  梁之輝
[00:27:54.120 --> 00:27:56.120]  你知道嗎
[00:27:56.120 --> 00:27:58.120]  我們實踐意象的過程裏
[00:27:58.120 --> 00:28:00.120]  你要知道
[00:28:00.120 --> 00:28:02.120]  我們不是一個人去做的
[00:28:02.120 --> 00:28:04.120]  我們不是一個人
[00:28:04.120 --> 00:28:06.120]  神一定會和我們同在
[00:28:06.120 --> 00:28:08.120]  就像保羅在這裏面對的處境
[00:28:08.120 --> 00:28:10.120]  他在說什麼呢
[00:28:10.120 --> 00:28:14.120]  如果你看回聖經
[00:28:14.120 --> 00:28:16.120]  這裏他在說一件事
[00:28:16.120 --> 00:28:18.120]  當耶穌在他顯現的時候
[00:28:18.120 --> 00:28:22.120]  在第十五第十六節
[00:28:22.120 --> 00:28:24.120]  耶穌在他顯現
[00:28:24.120 --> 00:28:26.120]  講完要派他做
[00:28:26.120 --> 00:28:28.120]  那個執事之後
[00:28:28.120 --> 00:28:30.120]  在第十七節耶穌都講了一個應許
[00:28:30.120 --> 00:28:32.120]  這個應許是什麼呢
[00:28:32.120 --> 00:28:34.120]  就是我要救你脫離百姓
[00:28:34.120 --> 00:28:36.120]  和外邦人的手
[00:28:36.120 --> 00:28:38.120]  其實耶穌已經預示了
[00:28:38.120 --> 00:28:40.120]  保羅在實踐意象裏面的時候
[00:28:40.120 --> 00:28:42.120]  會有什麼呢
[00:28:42.120 --> 00:28:44.120]  會有危險
[00:28:44.120 --> 00:28:46.120]  所以他會講定
[00:28:46.120 --> 00:28:48.120]  他要救你脫離百姓和外邦人的手
[00:28:48.120 --> 00:28:52.120]  他講了這句說話
[00:28:52.120 --> 00:28:54.120]  到保羅自己自白的時候
[00:28:54.120 --> 00:28:56.120]  他怎樣說呢
[00:28:56.120 --> 00:29:00.120]  第21節
[00:29:00.120 --> 00:29:02.120]  因此
[00:29:02.120 --> 00:29:04.120]  猶太人在殿裏拿著我
[00:29:04.120 --> 00:29:06.120]  想要殺我
[00:29:06.120 --> 00:29:08.120]  然而我蒙神的幫助
[00:29:08.120 --> 00:29:10.120]  直到今日
[00:29:10.120 --> 00:29:12.120]  還站得住
[00:29:12.120 --> 00:29:14.120]  對著尊貴卑賤老友
[00:29:14.120 --> 00:29:16.120]  作見證
[00:29:16.120 --> 00:29:20.120]  他在說他沒有被猶太人殺害的原因是什麼呢
[00:29:22.120 --> 00:29:24.120]  就是神的保護
[00:29:24.120 --> 00:29:26.120]  神的保守
[00:29:26.120 --> 00:29:28.120]  神的同在
[00:29:28.120 --> 00:29:30.120]  其實那個情景是這樣的
[00:29:30.120 --> 00:29:32.120]  當保羅回到耶路撒冷被捉了之後
[00:29:32.120 --> 00:29:34.120]  其實那些猶太人就在想
[00:29:34.120 --> 00:29:36.120]  審都不用審
[00:29:36.120 --> 00:29:38.120]  很快就想
[00:29:38.120 --> 00:29:40.120]  把他搞定
[00:29:40.120 --> 00:29:42.120]  但是在一個很混亂的局面下
[00:29:42.120 --> 00:29:44.120]  突然有一個人出現
[00:29:44.120 --> 00:29:46.120]  就是有個千夫長出現
[00:29:46.120 --> 00:29:48.120]  就發覺很混亂
[00:29:48.120 --> 00:29:50.120]  一個
[00:29:50.120 --> 00:29:52.120]  不理三尺也
[00:29:52.120 --> 00:29:54.120]  就捉了保羅帶來現場
[00:29:54.120 --> 00:29:56.120]  然後困在監獄裏
[00:29:56.120 --> 00:30:00.120]  那時候監獄反而是最安全的地方
[00:30:00.120 --> 00:30:04.120]  所以保羅在
[00:30:04.120 --> 00:30:06.120]  回看他整個人生的過程裏
[00:30:06.120 --> 00:30:10.120]  他想起這一幕的時候
[00:30:10.120 --> 00:30:12.120]  他將得救的歸因
[00:30:12.120 --> 00:30:14.120]  歸在哪裏呢
[00:30:14.120 --> 00:30:16.120]  就是歸在神的保守裏
[00:30:16.120 --> 00:30:18.120]  他說他能夠
[00:30:18.120 --> 00:30:20.120]  生命來到今天
[00:30:20.120 --> 00:30:22.120]  在王和那個總督面前
[00:30:22.120 --> 00:30:24.120]  繼續為主作見證
[00:30:24.120 --> 00:30:26.120]  是因為什麼緣故
[00:30:26.120 --> 00:30:28.120]  是因為
[00:30:28.120 --> 00:30:30.120]  蒙神的幫助
[00:30:30.120 --> 00:30:32.120]  直到今天還站得住
[00:30:32.120 --> 00:30:34.120]  我相信一件事
[00:30:34.120 --> 00:30:36.120]  如果從保羅的生命來看
[00:30:36.120 --> 00:30:38.120]  就是當我們竭力的
[00:30:38.120 --> 00:30:40.120]  去為神
[00:30:40.120 --> 00:30:42.120]  去實踐那個意象的時候
[00:30:42.120 --> 00:30:44.120]  神的同在
[00:30:44.120 --> 00:30:46.120]  是會出現在我們的生命裏面
[00:30:46.120 --> 00:30:48.120]  你會見到神的幫助
[00:30:48.120 --> 00:30:50.120]  因為其實這個意象
[00:30:50.120 --> 00:30:52.120]  不是我們自己的
[00:30:52.120 --> 00:30:54.120]  這個意象是神的
[00:30:54.120 --> 00:30:56.120]  神是在使用我們
[00:30:56.120 --> 00:30:58.120]  完成他的心意
[00:30:58.120 --> 00:31:00.120]  所以按照神的屬性
[00:31:00.120 --> 00:31:02.120]  他豈不是會與那些
[00:31:02.120 --> 00:31:04.120]  跟隨他
[00:31:04.120 --> 00:31:06.120]  和敬畏他的人同在
[00:31:06.120 --> 00:31:08.120]  我相信一件事
[00:31:08.120 --> 00:31:10.120]  當你這樣和神的心
[00:31:10.120 --> 00:31:12.120]  一起在
[00:31:12.120 --> 00:31:14.120]  同步的時候
[00:31:14.120 --> 00:31:16.120]  神會有很多
[00:31:16.120 --> 00:31:18.120]  很奇妙的事
[00:31:18.120 --> 00:31:20.120]  發生在你的生命裏面
[00:31:20.120 --> 00:31:22.120]  叫你知道
[00:31:22.120 --> 00:31:24.120]  你不是一個人做
[00:31:24.120 --> 00:31:26.120]  你不是在做你自己的事
[00:31:26.120 --> 00:31:28.120]  其實你真的在做
[00:31:28.120 --> 00:31:30.120]  上帝託付給你的事
[00:31:30.120 --> 00:31:36.120]  所以
[00:31:36.120 --> 00:31:38.120]  我會這樣鼓勵你
[00:31:38.120 --> 00:31:40.120]  你不單要找你的意象
[00:31:40.120 --> 00:31:42.120]  你更加
[00:31:42.120 --> 00:31:44.120]  你找到之後
[00:31:44.120 --> 00:31:46.120]  你會開始實踐出來
[00:31:46.120 --> 00:31:48.120]  因為意象不實踐出來
[00:31:48.120 --> 00:31:50.120]  其實
[00:31:50.120 --> 00:31:52.120]  只是一個講字
[00:31:52.120 --> 00:31:54.120]  但是當你實踐出來的時候
[00:31:54.120 --> 00:31:56.120]  你不單止會見到
[00:31:56.120 --> 00:31:58.120]  神與你同在
[00:31:58.120 --> 00:32:00.120]  你更加會見到
[00:32:00.120 --> 00:32:02.120]  神是透過你這個生命
[00:32:02.120 --> 00:32:04.120]  去祝福很多很多不同的人
[00:32:04.120 --> 00:32:08.120]  我個人的
[00:32:08.120 --> 00:32:10.120]  體會是
[00:32:10.120 --> 00:32:12.120]  在
[00:32:12.120 --> 00:32:14.120]  整個這十幾年
[00:32:14.120 --> 00:32:16.120]  的服事裏面
[00:32:16.120 --> 00:32:18.120]  有時我都會問我自己
[00:32:18.120 --> 00:32:20.120]  如果我這十幾年
[00:32:20.120 --> 00:32:22.120]  如果不是回來教會服事
[00:32:22.120 --> 00:32:24.120]  我在這個世界會做甚麼呢
[00:32:24.120 --> 00:32:28.120]  可能都
[00:32:28.120 --> 00:32:30.120]  打份工都OK的
[00:32:30.120 --> 00:32:32.120]  都幾好的
[00:32:32.120 --> 00:32:34.120]  不錯的
[00:32:34.120 --> 00:32:36.120]  都可以過一般
[00:32:36.120 --> 00:32:38.120]  大家都覺得幾好的生活
[00:32:38.120 --> 00:32:40.120]  但我再對比一下
[00:32:40.120 --> 00:32:42.120]  這十幾年
[00:32:42.120 --> 00:32:44.120]  主給我做的事
[00:32:44.120 --> 00:32:46.120]  到如今仍然在做的事
[00:32:46.120 --> 00:32:48.120]  我就會
[00:32:48.120 --> 00:32:50.120]  再講一次
[00:32:50.120 --> 00:32:54.120]  讓我再選擇
[00:32:54.120 --> 00:32:56.120]  我一定是
[00:32:56.120 --> 00:32:58.120]  毫無保留義無反顧的
[00:32:58.120 --> 00:33:00.120]  選擇我現在走的路
[00:33:00.120 --> 00:33:02.120]  為甚麼呢
[00:33:02.120 --> 00:33:04.120]  為甚麼呢
[00:33:04.120 --> 00:33:06.120]  坦白說
[00:33:06.120 --> 00:33:08.120]  那個自殺的案件
[00:33:08.120 --> 00:33:10.120]  是令我再一次
[00:33:10.120 --> 00:33:12.120]  令我再一次想
[00:33:12.120 --> 00:33:14.120]  當日主呼召我的那個景象
[00:33:14.120 --> 00:33:16.120]  是甚麼
[00:33:16.120 --> 00:33:18.120]  其實當日我在教會開始
[00:33:18.120 --> 00:33:20.120]  做精算的工作
[00:33:20.120 --> 00:33:22.120]  最大的一個恩由
[00:33:22.120 --> 00:33:24.120]  就是因為
[00:33:24.120 --> 00:33:26.120]  我那個年代
[00:33:26.120 --> 00:33:28.120]  我讀大學的年代
[00:33:28.120 --> 00:33:30.120]  我看報紙看新聞
[00:33:30.120 --> 00:33:32.120]  我發現有很多學童
[00:33:32.120 --> 00:33:34.120]  不知為何這麼慘的
[00:33:34.120 --> 00:33:36.120]  就是自殺
[00:33:36.120 --> 00:33:38.120]  所以
[00:33:38.120 --> 00:33:40.120]  九月份那個學生
[00:33:40.120 --> 00:33:42.120]  自殺的事件
[00:33:42.120 --> 00:33:44.120]  是令我再一次
[00:33:44.120 --> 00:33:46.120]  肯定
[00:33:46.120 --> 00:33:48.120]  其實我們現在做的事
[00:33:48.120 --> 00:33:50.120]  是神讓我們去做
[00:33:50.120 --> 00:33:52.120]  並且是一些
[00:33:52.120 --> 00:33:54.120]  叫人生命能夠
[00:33:54.120 --> 00:33:56.120]  離開被偷竊
[00:33:56.120 --> 00:33:58.120]  殺害毀壞警方的工作
[00:33:58.120 --> 00:34:00.120]  我想這些
[00:34:00.120 --> 00:34:02.120]  當你進入意象
[00:34:02.120 --> 00:34:04.120]  當這些人的生命
[00:34:04.120 --> 00:34:06.120]  能夠被扭轉被挽回
[00:34:06.120 --> 00:34:08.120]  被拯救的時候
[00:34:08.120 --> 00:34:10.120]  我想沒有甚麼工作的
[00:34:10.120 --> 00:34:12.120]  晉升
[00:34:12.120 --> 00:34:14.120]  或者金錢
[00:34:14.120 --> 00:34:16.120]  或者這個世上的
[00:34:16.120 --> 00:34:18.120]  其他的條件
[00:34:18.120 --> 00:34:20.120]  是會令你覺得
[00:34:20.120 --> 00:34:22.120]  值得去交換
[00:34:22.120 --> 00:34:24.120]  所以頂智慧
[00:34:24.120 --> 00:34:26.120]  捉實神給我們的呼召
[00:34:26.120 --> 00:34:28.120]  如果你沒有
[00:34:28.120 --> 00:34:30.120]  如果你未有
[00:34:30.120 --> 00:34:32.120]  快點去祈禱
[00:34:32.120 --> 00:34:34.120]  因為我們的人生
