
[00:00:00.000 --> 00:00:05.320]  我相信很多弟兄姐妹都應該聽過
[00:27:57.760 --> 00:27:59.760]  於是就將我的困難
[00:27:59.760 --> 00:28:01.760]  好像倒垃圾
[00:28:01.760 --> 00:28:04.760]  腎、吐苦水
[00:28:04.760 --> 00:28:06.760]  講了一大輪
[00:28:06.760 --> 00:28:09.760]  感謝主有人聽
[00:28:09.760 --> 00:28:12.760]  我的期望是
[00:28:12.760 --> 00:28:15.760]  一班頂梓梅
[00:28:15.760 --> 00:28:20.760]  我們能夠以上帝的說話
[00:28:20.760 --> 00:28:23.760]  作為我們生命的基礎
[00:28:23.760 --> 00:28:26.760]  以致我們在這些生命的困難
[00:28:26.760 --> 00:28:28.760]  這些歷練裏面
[00:28:28.760 --> 00:28:30.760]  我們見得到上帝的說話
[00:28:30.760 --> 00:28:36.760]  怎樣為我們這些處境帶來出路
[00:28:36.760 --> 00:28:39.760]  見得到上帝的作為
[00:28:39.760 --> 00:28:43.760]  以致當一個、兩個、三個、四個
[00:28:43.760 --> 00:28:45.760]  這樣分享的時候
[00:28:45.760 --> 00:28:49.760]  我們就能夠彼此安慰
[00:28:49.760 --> 00:28:52.760]  彼此同行
[00:28:52.760 --> 00:28:54.760]  第二個大類的恩賜
[00:28:54.760 --> 00:28:56.760]  這三次經文所講的
[00:28:56.760 --> 00:29:01.760]  就是在教會裏面做管理事務的工作
[00:29:01.760 --> 00:29:03.760]  包括這裏提及的
[00:29:03.760 --> 00:29:06.760]  執事、治理
[00:29:06.760 --> 00:29:10.760]  那個要求就是要恩勤、有熱誠
[00:29:10.760 --> 00:29:14.760]  不辭勞苦、不要計較
[00:29:14.760 --> 00:29:17.760]  其實教會裏面有很多
[00:29:17.760 --> 00:29:22.760]  這類型的服務都是幕後的
[00:29:22.760 --> 00:29:27.760]  當然有些服務需要有特別的技能
[00:29:27.760 --> 00:29:31.760]  例如需要熟悉電腦的操作
[00:29:31.760 --> 00:29:34.760]  需要懂得水電
[00:29:34.760 --> 00:29:37.760]  這些是一些特別的技能
[00:29:37.760 --> 00:29:39.760]  但我想說
[00:29:39.760 --> 00:29:42.760]  教會裏面有很多的服務
[00:29:42.760 --> 00:29:47.760]  是不需要有任何技能的
[00:29:47.760 --> 00:29:53.760]  但需要的反而是一顆願意服侍的心
[00:29:53.760 --> 00:29:55.760]  例如
[00:29:55.760 --> 00:29:57.760]  我們每一個星期
[00:29:57.760 --> 00:30:00.760]  大家手上拿著一份程序表
[00:30:00.760 --> 00:30:04.760]  我們印完三百張之後
[00:30:04.760 --> 00:30:06.760]  三百份之後
[00:30:06.760 --> 00:30:08.760]  要找人接的
[00:30:08.760 --> 00:30:10.760]  不是影印機
[00:30:10.760 --> 00:30:13.760]  影完之後出來變成這樣
[00:30:13.760 --> 00:30:18.760]  究竟有沒有弟兄姊妹
[00:30:18.760 --> 00:30:23.760]  願意恆常地幫忙
[00:30:23.760 --> 00:30:28.760]  去做這些很簡單的服務操作呢?
[00:30:28.760 --> 00:30:30.760]  剛剛上星期
[00:30:30.760 --> 00:30:34.760]  我聽到有一位知體
[00:30:34.760 --> 00:30:36.760]  走進來我們的辦公室
[00:30:36.760 --> 00:30:38.760]  問我們的同工
[00:30:38.760 --> 00:30:45.760]  需要幫忙接程序表嗎?
[00:30:45.760 --> 00:30:50.760]  你知道我的房間剛好在行政同工對面
[00:30:50.760 --> 00:30:52.760]  我聽到
[00:30:52.760 --> 00:30:53.760]  我告訴你
[00:30:53.760 --> 00:30:56.760]  我聽完之後很感動
[00:30:56.760 --> 00:31:00.760]  這是一個很微小的服務
[00:31:00.760 --> 00:31:03.760]  在人的眼裏
[00:31:03.760 --> 00:31:05.760]  不過在上帝的眼裏
[00:31:05.760 --> 00:31:08.760]  是一個很尊貴
[00:31:08.760 --> 00:31:13.760]  上帝喜悅的服侍
[00:31:13.760 --> 00:31:16.760]  主必賞賜
[00:31:16.760 --> 00:31:20.760]  再給大家一個例子
[00:31:20.760 --> 00:31:21.760]  我都說過了
[00:31:21.760 --> 00:31:27.760]  自從我們拆除外邊的簷篷之後
[00:31:27.760 --> 00:31:32.760]  我們一直想找一個可以活動的
[00:31:32.760 --> 00:31:35.760]  招行晚拆
[00:31:35.760 --> 00:31:37.760]  目的呢
[00:31:37.760 --> 00:31:40.760]  就是作為一個替代
[00:31:40.760 --> 00:31:41.760]  讓大家
[00:31:41.760 --> 00:31:42.760]  特別呢
[00:31:42.760 --> 00:31:43.760]  可能大家又知道
[00:31:43.760 --> 00:31:47.760]  我們有一些需要坐輪椅的弟兄姊妹
[00:31:47.760 --> 00:31:49.760]  一些老人家
[00:31:49.760 --> 00:31:50.760]  來到教會
[00:31:50.760 --> 00:31:51.760]  如果很大雨
[00:31:51.760 --> 00:31:52.760]  真的都不知道怎麼搞
[00:31:52.760 --> 00:31:53.760]  避雨好啊
[00:31:53.760 --> 00:31:54.760]  收雨傘好啊
[00:31:54.760 --> 00:31:56.760]  站在外邊
[00:31:56.760 --> 00:31:59.760]  濕透了
[00:31:59.760 --> 00:32:00.760]  於是呢
[00:32:00.760 --> 00:32:03.760]  我就把這個期望
[00:32:03.760 --> 00:32:07.760]  放回我們的事務部討論
[00:32:07.760 --> 00:32:11.760]  那天剛剛我出了港島
[00:32:11.760 --> 00:32:13.760]  所以我不在會議當中
[00:32:13.760 --> 00:32:14.760]  我交給他們來談一談
[00:32:14.760 --> 00:32:17.760]  看看有什麼可以安排
[00:32:17.760 --> 00:32:20.760]  開完會了
[00:32:20.760 --> 00:32:21.760]  報告給我聽
[00:32:21.760 --> 00:32:22.760]  牧師
[00:32:22.760 --> 00:32:26.760]  我們一年有52個禮拜
[00:32:26.760 --> 00:32:29.760]  每個禮拜就有三堂崇拜
[00:32:29.760 --> 00:32:33.760]  就算我們找到一個合用
[00:32:33.760 --> 00:32:37.760]  可以招行晚拆的活動帳篷
[00:32:37.760 --> 00:32:40.760]  找誰去安裝呢
[00:32:40.760 --> 00:32:44.760]  找誰去拆呢
[00:32:44.760 --> 00:32:46.760]  我聽完之後呢
[00:32:46.760 --> 00:32:48.760]  我沒話說了
[00:32:48.760 --> 00:32:50.760]  他說我們的部門
[00:32:50.760 --> 00:32:52.760]  只有幾丁人而已
[00:32:52.760 --> 00:32:54.760]  怎麼搞啊
[00:32:54.760 --> 00:32:59.760]  你問我問誰啊
[00:32:59.760 --> 00:33:02.760]  其實
[00:33:02.760 --> 00:33:04.760]  我的問題是
[00:33:04.760 --> 00:33:06.760]  我們願不願意
[00:33:06.760 --> 00:33:09.760]  因著耶穌的緣故
[00:33:09.760 --> 00:33:11.760]  我們不要再是
[00:33:11.760 --> 00:33:14.760]  做那個被人服侍的那個
[00:33:14.760 --> 00:33:17.760]  我們願不願意多跑一步
[00:33:17.760 --> 00:33:20.760]  去服侍我們身邊的弟兄姊妹
[00:33:20.760 --> 00:33:24.760]  特別是那些有需要的弟兄姊妹
[00:33:24.760 --> 00:33:26.760]  第三類的恩賜
[00:33:26.760 --> 00:33:29.760]  這裡說的是關古
[00:33:29.760 --> 00:33:31.760]  包括的是
[00:33:31.760 --> 00:33:32.760]  施捨
[00:33:32.760 --> 00:33:34.760]  憐憫
[00:33:34.760 --> 00:33:35.760]  這裡說到
[00:33:35.760 --> 00:33:39.760]  施捨的就當誠實
[00:33:39.760 --> 00:33:41.760]  也不是很好
[00:33:41.760 --> 00:33:42.760]  誠實就是說
[00:33:42.760 --> 00:33:44.760]  施捨你不要騙人
[00:33:44.760 --> 00:33:45.760]  不是說這件事
[00:33:45.760 --> 00:33:46.760]  現代中文譯本
[00:33:46.760 --> 00:33:48.760]  其他中文譯本都是說
[00:33:48.760 --> 00:33:51.760]  你要慷慨你要大方
[00:33:51.760 --> 00:33:54.760]  憐憫人就要甘心
[00:33:54.760 --> 00:33:56.760]  其他的譯本
[00:33:56.760 --> 00:33:57.760]  多一點補充
[00:33:57.760 --> 00:33:59.760]  不單止是甘心
[00:33:59.760 --> 00:34:01.760]  還提醒我們要高高興興
[00:34:01.760 --> 00:34:07.760]  帶著歡愉喜樂的心去服侍
[00:34:07.760 --> 00:34:10.760]  這個類別
[00:34:10.760 --> 00:34:14.760]  其實都是說人和人的關係
[00:34:14.760 --> 00:34:19.760]  這樣把愛在我們這個群體裏實踐出來
[00:34:19.760 --> 00:34:22.760]  同樣提醒大家
[00:34:22.760 --> 00:34:28.760]  這段經文不是單單說牧者
[00:34:28.760 --> 00:34:32.760]  是說每一個弟兄姊妹
[00:34:32.760 --> 00:34:36.760]  如果我們的教會
[00:34:36.760 --> 00:34:40.760]  理論上是一個愛的群體
[00:34:40.760 --> 00:34:45.760]  我們就不應該帶著一個消費者的心態
[00:34:45.760 --> 00:34:48.760]  等人來關心自己
[00:34:48.760 --> 00:34:53.760]  而是我們要學習彼此關顧
[00:34:53.760 --> 00:34:56.760]  彼此牧羊
[00:34:56.760 --> 00:35:00.760]  同樣團契小組
[00:35:00.760 --> 00:35:04.760]  正正就是我們學習彼此關顧
[00:35:04.760 --> 00:35:08.760]  一個非常好的場景
[00:35:08.760 --> 00:35:10.760]  我相信弟兄姊妹
[00:35:10.760 --> 00:35:13.760]  你應該記得
[00:35:13.760 --> 00:35:15.760]  三月份的時候
[00:35:15.760 --> 00:35:20.760]  梁應安牧師就專程來到我們當中
[00:35:20.760 --> 00:35:22.760]  去幫我們
[00:35:22.760 --> 00:35:24.760]  和我們分享
[00:35:24.760 --> 00:35:26.760]  天父給我的禮物
[00:35:26.760 --> 00:35:27.760]  這本書
[00:35:27.760 --> 00:35:30.760]  和藉著九站圖
[00:35:30.760 --> 00:35:33.760]  教我們怎樣認識自己
[00:35:33.760 --> 00:35:39.760]  當中和服侍人有關係的
[00:35:39.760 --> 00:35:42.760]  不是說功能性部門的弟兄姊妹
[00:35:42.760 --> 00:35:45.760]  都應該有參與
[00:35:45.760 --> 00:35:48.760]  作為一個跟進
[00:35:48.760 --> 00:35:49.760]  明年
[00:35:49.760 --> 00:35:53.760]  我又是請了梁應安牧師
[00:35:53.760 --> 00:35:55.760]  來到我們當中
[00:35:55.760 --> 00:35:57.760]  除了崇拜
[00:35:57.760 --> 00:36:01.760]  來到港島之外
[00:36:01.760 --> 00:36:06.760]  我抓住了他在四月中和五月底
[00:36:06.760 --> 00:36:09.760]  兩個主日的下午
[00:36:09.760 --> 00:36:10.760]  幫我們
[00:36:10.760 --> 00:36:13.760]  帶我們有兩個工作坊
[00:36:13.760 --> 00:36:16.760]  學習怎樣在實務上
[00:36:16.760 --> 00:36:19.760]  透過九站圖
[00:36:19.760 --> 00:36:24.760]  來幫我們帶小組
[00:36:24.760 --> 00:36:25.760]  如果今年
[00:36:25.760 --> 00:36:27.760]  你覺得是一些觀念性的事
[00:36:27.760 --> 00:36:32.760]  我想告訴你 明年就落地了
[00:36:32.760 --> 00:36:34.760]  請各個
[00:36:34.760 --> 00:36:36.760]  有份參與牧養的弟兄姊妹
[00:36:36.760 --> 00:36:38.760]  你們拭目以待
[00:36:38.760 --> 00:36:41.760]  月流時間出席
[00:36:41.760 --> 00:36:43.760]  真的很希望
[00:36:43.760 --> 00:36:44.760]  我們學了之後
[00:36:44.760 --> 00:36:48.760]  我們用出來
[00:36:48.760 --> 00:36:50.760]  在這個段落結束之前
[00:36:50.760 --> 00:36:54.760]  都要約莫提一提
[00:36:54.760 --> 00:36:55.760]  大家讀的時候
[00:36:55.760 --> 00:36:58.760]  可能有留意到第七至第八節
[00:36:58.760 --> 00:37:02.760]  有三次提到專一
[00:37:02.760 --> 00:37:03.760]  但其實
[00:37:03.760 --> 00:37:07.760]  愚民聖經沒有專一這個字
[00:37:07.760 --> 00:37:13.760]  所以我不會花時間去引申很多解釋
[00:37:13.760 --> 00:37:15.760]  簡單來說
[00:37:15.760 --> 00:37:17.760]  神給了你們
[00:37:17.760 --> 00:37:19.760]  包括我
[00:37:19.760 --> 00:37:23.760]  每個人都有不同的恩賜
[00:37:23.760 --> 00:37:24.760]  每個人都有
[00:37:24.760 --> 00:37:26.760]  不會沒有
[00:37:26.760 --> 00:37:29.760]  明天我們有浸禮
[00:37:29.760 --> 00:37:31.760]  有轉會禮
[00:37:31.760 --> 00:37:34.760]  可能就大風雨一點
[00:37:34.760 --> 00:37:38.760]  希望不要打風
[00:37:38.760 --> 00:37:43.760]  在這個轉會禮
[00:37:43.760 --> 00:37:46.760]  浸禮的弟兄姊妹
[00:37:46.760 --> 00:37:49.760]  他們將要
[00:37:49.760 --> 00:37:55.760]  踏進信仰裡一個新的里程碑
[00:37:55.760 --> 00:37:59.760]  我很鼓勵他們加入服事的行列
[00:37:59.760 --> 00:38:04.760]  如果他們仍然沒有參與服事的話
[00:38:04.760 --> 00:38:07.760]  但這句話同樣
[00:38:07.760 --> 00:38:09.760]  是對於我們在座
[00:38:09.760 --> 00:38:14.760]  每一個弟兄姊妹來說
[00:38:14.760 --> 00:38:16.760]  我不知道你們對於保羅
[00:38:16.760 --> 00:38:17.760]  在這段聖經裡
[00:38:17.760 --> 00:38:19.760]  那麼清晰的教導
[00:38:19.760 --> 00:38:24.760]  要求我們彼此合一
[00:38:24.760 --> 00:38:26.760]  配搭服事
[00:38:26.760 --> 00:38:28.760]  我們有什麼回應
[00:38:28.760 --> 00:38:30.760]  做一個簡單的總結
[00:38:30.760 --> 00:38:32.760]  內在生命
[00:38:32.760 --> 00:38:37.760]  正正就是我們信仰生活的基礎
[00:38:37.760 --> 00:38:43.760]  當我們好好處理自己的內在生命
[00:38:43.760 --> 00:38:47.760]  我們就要過一個屬乎神的生活
[00:38:47.760 --> 00:38:50.760]  慎防自己的價值觀
[00:38:50.760 --> 00:38:54.760]  被世俗世界同化
[00:38:54.760 --> 00:38:57.760]  讓聖靈引導我們
[00:38:57.760 --> 00:39:00.760]  不斷更新變化
[00:39:00.760 --> 00:39:04.760]  有一句很有意思的說話是這樣說的
[00:39:04.760 --> 00:39:13.760]  God will guide your footsteps if you are willing to move your feet
[00:39:13.760 --> 00:39:16.760]  神一定會引領我們的腳踭
[00:39:16.760 --> 00:39:21.760]  但我們的腳要願意動才行
[00:39:21.760 --> 00:39:23.760]  你腳不動
[00:39:23.760 --> 00:39:26.760]  沒得搞的
[00:39:26.760 --> 00:39:30.760]  我深信從內到外的改變
[00:39:30.760 --> 00:39:36.760]  必然會有行動上的配合
[00:39:36.760 --> 00:39:38.760]  初期教會就是這樣
[00:39:38.760 --> 00:39:42.760]  透過一群願意委身服事的門徒
[00:39:42.760 --> 00:39:44.760]  被建立起來
[00:39:44.760 --> 00:39:47.760]  所以保羅提醒我們
[00:39:47.760 --> 00:39:52.760]  今天我們同樣要透過彼此配搭服事
[00:39:52.760 --> 00:39:57.760]  來體現信仰那份真實
[00:39:57.760 --> 00:40:02.760]  並且叫我們的生命一起得著見
