
[00:00:00.000 --> 00:00:02.000]  浩仔,主席,平安!
[00:24:22.000 --> 00:24:26.000]  我們全心的降服,在這一個上主的裡面?
[00:24:26.000 --> 00:24:30.000]  所以今天我們來到神的面前
[00:24:30.000 --> 00:24:34.000]  一個敬拜的生命是什麼?是一個完全降服的意思
[00:24:34.000 --> 00:24:38.000]  敬拜的就是降服
[00:24:38.000 --> 00:24:42.000]  不單止我們來到守禮拜,而是我們來到神的面前
[00:24:42.000 --> 00:24:46.000]  心願誠服,將我們的生命完全的呈現給祂
[00:24:46.000 --> 00:24:50.000]  完全的降服,信服祂的話語
[00:24:50.000 --> 00:24:54.000]  所以丁智培讓我們
[00:24:54.000 --> 00:24:58.000]  為了敬畏神的心,今天你和我來到
[00:24:58.000 --> 00:25:02.000]  就好像昔日這個婦人一樣,其實在找
[00:25:02.000 --> 00:25:06.000]  我們怎樣可以找到真正的依靠
[00:25:06.000 --> 00:25:10.000]  但是今天,我們找到了
[00:25:10.000 --> 00:25:14.000]  耶穌祂自己就是我們要去依靠的對象
[00:25:14.000 --> 00:25:18.000]  是我們崇拜的對象,讓我們一起祈禱
[00:25:18.000 --> 00:25:22.000]  親愛的父神,我們多謝祢,是祢的愛吸引我們
[00:25:22.000 --> 00:25:26.000]  讓我們知道祢是我們敬拜的對象
[00:25:26.000 --> 00:25:30.000]  我們依靠祢,我們降服於祢
[00:25:30.000 --> 00:25:36.000]  但願祢自己親自的臨到我們每一個人的生命當中
[00:25:36.000 --> 00:25:40.000]  跟我們講說話,我們的破碎
[00:25:40.000 --> 00:25:44.000]  我們的經歷,主祢是知道的
[00:25:44.000 --> 00:25:48.000]  多謝祢在我們生命裡面親自尋找我們
[00:25:48.000 --> 00:25:52.000]  以致我們得著這份永生的盼望
[00:25:52.000 --> 00:25:56.000]  這份無條件的愛
[00:25:56.000 --> 00:26:00.000]  願聖靈教導我們,引導我們
[00:26:00.000 --> 00:26:04.000]  在耶穌基督的面前,我們去敬拜天父
[00:26:04.000 --> 00:26:08.000]  願上主預立我們眾人的心
[00:26:08.000 --> 00:26:12.000]  願祢的工作在我們生命裡面繼續彰顯
[00:26:12.000 --> 00:26:16.000]  都告奉耶穌基督,得西明基金
[00:26:16.000 --> 00:26:17.000]  阿們
