
[00:00:00.000 --> 00:00:05.500]  今日我有個回應的講題 叫做「愛是永不止息」
[00:17:18.500 --> 00:17:19.500]  特別是我們的親人
[00:17:19.500 --> 00:17:21.500]  但是我們有心無力
[00:17:21.500 --> 00:17:22.500]  所以最後
[00:17:22.500 --> 00:17:24.500]  我有兩句說話送給大家
[00:17:24.500 --> 00:17:25.500]  我們人生
[00:17:25.500 --> 00:17:26.500]  一定要勝過自己
[00:17:26.500 --> 00:17:28.500]  勝過罪
[00:17:28.500 --> 00:17:29.500]  但是我們想
[00:17:29.500 --> 00:17:30.500]  是做不到的
[00:17:30.500 --> 00:17:31.500]  最終
[00:17:31.500 --> 00:17:32.500]  我們是靠信耶穌
[00:17:32.500 --> 00:17:34.500]  能夠懂得選擇
[00:17:34.500 --> 00:17:35.500]  懂得愛
[00:17:35.500 --> 00:17:37.500]  今天我們見到很多信耶穌的人
[00:17:37.500 --> 00:17:39.500]  不只是敏儀
[00:17:39.500 --> 00:17:41.500]  我們懂得選擇對的東西
[00:17:41.500 --> 00:17:42.500]  堅持
[00:17:42.500 --> 00:17:43.500]  現在懂得
[00:17:43.500 --> 00:17:45.500]  怎樣去愛與被愛
[00:17:45.500 --> 00:17:46.500]  享受神的生命
[00:17:46.500 --> 00:17:47.500]  但是
[00:17:47.500 --> 00:17:48.500]  我們愛的能力
[00:17:48.500 --> 00:17:49.500]  愛的根源
[00:17:49.500 --> 00:17:51.500]  是來自上帝
[00:17:51.500 --> 00:17:53.500]  可以成為一個全新的人
