
[00:00:00.000 --> 00:00:03.020]  今天要跟大家分享的題目是在
[00:19:55.200 --> 00:19:58.200]  在早期神學界
[00:19:58.200 --> 00:20:00.200]  包括這個經驗哲學的時代
[00:20:00.200 --> 00:20:03.200]  他們也討論的很多了
[00:20:03.200 --> 00:20:05.200]  這個我想在這裡不能展開來講
[00:20:05.200 --> 00:20:07.200]  但總意是什麼呢
[00:20:07.200 --> 00:20:11.200]  我們說要憑信心來信靠主
[00:20:11.200 --> 00:20:14.200]  並非是盲目的那種信從
[00:20:14.200 --> 00:20:16.200]  沒有理性的思考
[00:20:16.200 --> 00:20:18.200]  可是我們也應該知道
[00:20:18.200 --> 00:20:21.200]  理性是有缺陷的
[00:20:21.200 --> 00:20:23.200]  也是有局限的
[00:20:23.200 --> 00:20:27.200]  他不能夠解決所有的問題
[00:20:27.200 --> 00:20:32.200]  理性很多時候受到時間和空間的限制
[00:20:32.200 --> 00:20:33.200]  正如有人說
[00:20:33.200 --> 00:20:34.200]  他問一個問題
[00:20:34.200 --> 00:20:37.200]  上帝在造時間之前造了什麼
[00:20:37.200 --> 00:20:40.200]  你知道他問這個問題本身就有問題了
[00:20:40.200 --> 00:20:45.200]  上帝在造時間之前就沒有所謂的之前
[00:20:45.200 --> 00:20:49.200]  還沒聽懂嗎
[00:20:49.200 --> 00:20:53.200]  上帝在造時間之前就沒有所謂的之前
[00:20:53.200 --> 00:20:55.200]  所以你問上帝在造時間之前在做什麼
[00:20:55.200 --> 00:21:00.200]  本身就有問題
[00:21:00.200 --> 00:21:04.200]  這個時候人會落入自己的思維的局限裡面
[00:21:04.200 --> 00:21:06.200]  那在這裡
[00:21:06.200 --> 00:21:08.200]  安瑟倫他也講到一點很重要
[00:21:08.200 --> 00:21:12.200]  就是說我們的信心怎麼跟理性不衝突呢
[00:21:12.200 --> 00:21:18.200]  他說當我相信的時候
[00:21:18.200 --> 00:21:20.200]  上帝會幫助我
[00:21:20.200 --> 00:21:22.200]  讓我的理性能夠去明白
[00:21:22.200 --> 00:21:26.200]  他也講到有關的絕對的真理
[00:21:26.200 --> 00:21:29.200]  跟相對的真理的問題
[00:21:29.200 --> 00:21:31.200]  那如果是絕對的真理呢
[00:21:31.200 --> 00:21:33.200]  不會跟我們的信仰是有衝突的
[00:21:33.200 --> 00:21:35.200]  但是相對的真理呢
[00:21:35.200 --> 00:21:38.200]  因為是人所想出來的
[00:21:38.200 --> 00:21:42.200]  有時候會跟我們的信仰有衝突
[00:21:42.200 --> 00:21:44.200]  很多時候我們是用相對的真理
[00:21:44.200 --> 00:21:49.200]  來批判我們所相信的這個絕對的真理
[00:21:49.200 --> 00:21:53.200]  耶穌基督他自己說了
[00:21:53.200 --> 00:21:56.200]  我就是道路真理生命
[00:21:56.200 --> 00:21:59.200]  如果不記著我沒有人能到天父那裡去
[00:21:59.200 --> 00:22:01.200]  另外在十六行傳裡面也講到
[00:22:01.200 --> 00:22:03.200]  除他以外別無拯救
[00:22:03.200 --> 00:22:05.200]  因為在天下人間沒有赤下別的名
[00:22:05.200 --> 00:22:08.200]  我們可以靠著得救
[00:22:08.200 --> 00:22:10.200]  這裡其實講到說
[00:22:10.200 --> 00:22:15.200]  當我們接受主的時候
[00:22:15.200 --> 00:22:19.200]  我們才能夠真正進入到那個的真理
[00:22:19.200 --> 00:22:21.200]  我們才能夠知道真理是什麼
[00:22:21.200 --> 00:22:23.200]  在這裡耶穌很明確地提出來
[00:22:23.200 --> 00:22:25.200]  祂是道路真理和生命
[00:22:25.200 --> 00:22:28.200]  如果你沒有接受這位真理的主
[00:22:28.200 --> 00:22:35.200]  你根本沒有辦法明白什麼是真理
[00:22:35.200 --> 00:22:36.200]  所以在這裡講到說
[00:22:36.200 --> 00:22:39.200]  接受主耶穌基督
[00:22:39.200 --> 00:22:40.200]  其實就是意味著
[00:22:40.200 --> 00:22:46.200]  你要接受耶穌基督為你的主
[00:22:46.200 --> 00:22:49.200]  然後保羅就接著講
[00:22:49.200 --> 00:22:52.200]  既然你接受耶穌基督為你的主
[00:22:52.200 --> 00:22:59.200]  那你就要遵祂而行
[00:22:59.200 --> 00:23:02.200]  遵祂而行就不是按照你自己的意思了
[00:23:02.200 --> 00:23:06.200]  不是按照你過去的那一套老的經驗
[00:23:06.200 --> 00:23:09.200]  你過去的那一套的哲學
[00:23:09.200 --> 00:23:10.200]  你的價值觀
[00:23:10.200 --> 00:23:11.200]  你的體系
[00:23:11.200 --> 00:23:12.200]  不是按照那一套
[00:23:12.200 --> 00:23:17.200]  而是按照上帝給你的那一套去做
[00:23:17.200 --> 00:23:22.200]  在這裡他接著講
[00:23:22.200 --> 00:23:23.200]  我們來念一下第七節
[00:23:23.200 --> 00:23:26.200]  要在他裡面生根建造
[00:23:26.200 --> 00:23:28.200]  信心堅固
[00:23:28.200 --> 00:23:31.200]  正如你們所領受的教訓
[00:23:31.200 --> 00:23:35.200]  感謝的心也更增長了
[00:23:35.200 --> 00:23:37.200]  在新一本的翻譯可能更加的清楚
[00:23:37.200 --> 00:23:38.200]  那裡說到
[00:23:38.200 --> 00:23:40.200]  按著你們所領受的教導
[00:23:40.200 --> 00:23:43.200]  在他裡面紮根建造
[00:23:43.200 --> 00:23:44.200]  信心堅定
[00:23:44.200 --> 00:23:47.200]  滿有感謝的心
[00:23:47.200 --> 00:23:49.200]  神對人是有要求的
[00:23:49.200 --> 00:23:51.200]  不是沒有要求的
[00:23:51.200 --> 00:23:53.200]  上帝造人
[00:23:53.200 --> 00:23:55.200]  不是造了就算了
[00:23:55.200 --> 00:23:56.200]  他給人有要求
[00:23:56.200 --> 00:23:59.200]  耶穌基督也常常給門徒有要求
[00:23:59.200 --> 00:24:01.200]  在這裡
[00:24:01.200 --> 00:24:02.200]  有一個很重要的
[00:24:02.200 --> 00:24:06.200]  他用了命令的那個語氣和時態去講的
[00:24:06.200 --> 00:24:08.200]  要生根
[00:24:08.200 --> 00:24:09.200]  還有建造
[00:24:09.200 --> 00:24:11.200]  兩件事情很重要
[00:24:11.200 --> 00:24:12.200]  一個是生根
[00:24:12.200 --> 00:24:14.200]  一個是建造
[00:24:14.200 --> 00:24:15.200]  而生根
[00:24:15.200 --> 00:24:18.200]  他是用了那個時態
[00:24:18.200 --> 00:24:22.200]  他是表示過去一次性發生的事件
[00:24:22.200 --> 00:24:23.200]  如果你看原文
[00:24:23.200 --> 00:24:24.200]  你會看得出來
[00:24:24.200 --> 00:24:26.200]  那這中文可能我們看不出來
[00:24:26.200 --> 00:24:28.200]  但你看希臘文原文
[00:24:28.200 --> 00:24:30.200]  他會看到時態顯示
[00:24:30.200 --> 00:24:33.200]  他是過去一次發生的動作
[00:24:33.200 --> 00:24:34.200]  這個表示
[00:24:34.200 --> 00:24:37.200]  你接受耶穌基督為你的主
[00:24:37.200 --> 00:24:38.200]  就那一刻
[00:24:38.200 --> 00:24:39.200]  你覺知的那一刻
[00:24:39.200 --> 00:24:41.200]  你接受
[00:24:41.200 --> 00:24:43.200]  這樣
[00:24:43.200 --> 00:24:46.200]  你就已經跟耶穌基督建立了那個關係
[00:24:46.200 --> 00:24:48.200]  這個就是根基
[00:24:48.200 --> 00:24:49.200]  然後建造呢
[00:24:49.200 --> 00:24:53.200]  他原文是用了一個持續不斷的過程
[00:24:53.200 --> 00:24:55.200]  他是一個持續的動作
[00:24:55.200 --> 00:24:57.200]  他不是一個瞬間的動作
[00:24:57.200 --> 00:24:59.200]  所以你要不斷的來成長
[00:24:59.200 --> 00:25:00.200]  不斷的被建造
[00:25:00.200 --> 00:25:02.200]  你的生命一方面要扎根
[00:25:02.200 --> 00:25:05.200]  你跟耶穌基督有真實的那個關係
[00:25:05.200 --> 00:25:07.200]  另一方面你要不斷的來成長
[00:25:07.200 --> 00:25:09.200]  你不是停留在一個
[00:25:09.200 --> 00:25:11.200]  我們說是屬靈的嬰孩的那個階段
[00:25:11.200 --> 00:25:13.200]  你不是一個
[00:25:13.200 --> 00:25:15.200]  好像長不大的基督徒的那個階段
[00:25:15.200 --> 00:25:17.200]  你需要不斷的來成長
[00:25:17.200 --> 00:25:19.200]  你需要學習聖經更多的真理
[00:25:19.200 --> 00:25:21.200]  你需要被門訓
[00:25:21.200 --> 00:25:24.200]  你需要有更多的真理的裝備
[00:25:24.200 --> 00:25:25.200]  然後呢
[00:25:25.200 --> 00:25:27.200]  你才能夠有後面的那個結果
[00:25:27.200 --> 00:25:30.200]  你的信心才能夠堅定
[00:25:30.200 --> 00:25:32.200]  你才能夠滿有感謝的心
[00:25:32.200 --> 00:25:34.200]  這個是後面的結果
[00:25:34.200 --> 00:25:41.200]  但是你要生根建造
[00:25:41.200 --> 00:25:45.200]  這個是保羅提醒哥林多教會的
[00:25:45.200 --> 00:25:46.200]  不是哥林多
[00:25:46.200 --> 00:25:48.200]  哥羅西教會的信徒
[00:25:48.200 --> 00:25:51.200]  提醒他們一定要在這一方面
[00:25:51.200 --> 00:25:54.200]  在一個異端影響他們
[00:25:54.200 --> 00:25:57.200]  希臘的哲學影響他們的時代裡面
[00:25:57.200 --> 00:26:01.200]  在很多假的東西來迷惑他們的時代裡面
[00:26:01.200 --> 00:26:04.200]  他們首先要做的
[00:26:04.200 --> 00:26:05.200]  確認第一點
[00:26:05.200 --> 00:26:07.200]  你跟耶穌基督有真實的關係
[00:26:07.200 --> 00:26:08.200]  你接受他
[00:26:08.200 --> 00:26:11.200]  第二就是你要生根建造
[00:26:11.200 --> 00:26:14.200]  然後第三他提出來
[00:26:14.200 --> 00:26:17.200]  讓他們要去謹慎的
[00:26:17.200 --> 00:26:18.200]  謹慎什麼呢
[00:26:18.200 --> 00:26:19.200]  我們一起來念
[00:26:19.200 --> 00:26:21.200]  你們要謹慎
[00:26:21.200 --> 00:26:26.200]  恐怕有人用他的理學和虛空的妄言
[00:26:26.200 --> 00:26:31.200]  不照著基督乃照人間的遺傳和世上的小學
[00:26:31.200 --> 00:26:34.200]  把你們擄去
[00:26:34.200 --> 00:26:40.200]  這裡所講到的理學和虛空的妄言
[00:26:40.200 --> 00:26:44.200]  他們其實是用了同一個的貫詞
[00:26:44.200 --> 00:26:47.200]  一個貫詞講到同管這兩個詞
[00:26:47.200 --> 00:26:48.200]  那所以呢
[00:26:48.200 --> 00:26:54.200]  你可以翻譯成藉著空虛欺騙人的哲學
[00:26:54.200 --> 00:26:55.200]  可以這麼翻譯
[00:26:55.200 --> 00:26:58.200]  因為用了同一個的貫詞
[00:26:58.200 --> 00:26:59.200]  那這裡講到
[00:26:59.200 --> 00:27:04.200]  有一些人他會用空虛還有欺騙的哲學
[00:27:04.200 --> 00:27:08.200]  來將人在教會當中來擄走
[00:27:08.200 --> 00:27:09.200]  就是要迷惑人
[00:27:09.200 --> 00:27:11.200]  然後把人來帶走
[00:27:11.200 --> 00:27:13.200]  那這裡也講到說
[00:27:13.200 --> 00:27:15.200]  有的人他不是按照基督
[00:27:15.200 --> 00:27:19.200]  乃是照人間的遺傳和世上的小學
[00:27:19.200 --> 00:27:20.200]  人間的遺傳就是
[00:27:20.200 --> 00:27:23.200]  有人間很多各種各樣的學說
[00:27:23.200 --> 00:27:24.200]  各種各樣的傳統
[00:27:24.200 --> 00:27:28.200]  世上的小說就是世俗的各種各樣的小說
[00:27:28.200 --> 00:27:29.200]  但是呢
[00:27:29.200 --> 00:27:32.200]  為什麼說是世俗的小學呢
[00:27:32.200 --> 00:27:33.200]  就是那些的學說呢
[00:27:33.200 --> 00:27:35.200]  都是非常的低級的
[00:27:35.200 --> 00:27:37.200]  在保羅看來非常的低級
[00:27:37.200 --> 00:27:39.200]  非常的幼稚的
[00:27:39.200 --> 00:27:40.200]  可是呢
[00:27:40.200 --> 00:27:42.200]  那些呢卻迷惑很多的人
[00:27:42.200 --> 00:27:48.200]  很多的人被這些世俗的學說
[00:27:48.200 --> 00:27:51.200]  被虛空的這些的妄言來擄走
[00:27:51.200 --> 00:27:54.200]  當然保羅這麼講是有一些的背景
[00:27:54.200 --> 00:27:57.200]  因為當時在教會裡面出現了一個
[00:27:57.200 --> 00:28:00.200]  叫做諾斯底的異端
[00:28:00.200 --> 00:28:03.200]  大家有聽說過諾斯底主義嗎
[00:28:03.200 --> 00:28:07.200]  諾斯底主義對當時的信徒影響很大
[00:28:07.200 --> 00:28:09.200]  那當然這個也是
[00:28:09.200 --> 00:28:12.200]  主要受希臘的哲學思想所影響
[00:28:12.200 --> 00:28:13.200]  諾斯底主義
[00:28:13.200 --> 00:28:16.200]  那當然在保羅的那個年代
[00:28:16.200 --> 00:28:19.200]  諾斯底主義還沒有成形
[00:28:19.200 --> 00:28:21.200]  或者是還沒有很成熟了
[00:28:21.200 --> 00:28:24.200]  當時只是一個的初行
[00:28:24.200 --> 00:28:27.200]  已經慢慢的開始影響當時的信徒了
[00:28:27.200 --> 00:28:29.200]  諾斯底主義呢
[00:28:29.200 --> 00:28:32.200]  又稱為靈智派
[00:28:32.200 --> 00:28:37.200]  所謂他們追求一種特殊的知識
[00:28:37.200 --> 00:28:40.200]  那個知識呢是能夠讓人得救的
[00:28:40.200 --> 00:28:42.200]  那得救不是你信靠耶穌基督
[00:28:42.200 --> 00:28:45.200]  而是靠那個很特殊的知識
[00:28:45.200 --> 00:28:46.200]  神秘的知識
[00:28:46.200 --> 00:28:50.200]  那個知識呢不是所有人都知道的
[00:28:50.200 --> 00:28:53.200]  只有少數人才知道
[00:28:53.200 --> 00:28:55.200]  一般的人是不知道的
[00:28:55.200 --> 00:28:57.200]  他們很追求這個
[00:28:57.200 --> 00:28:58.200]  所謂的知識
[00:28:58.200 --> 00:29:00.200]  所謂的智慧
[00:29:00.200 --> 00:29:02.200]  那本身諾斯底的這個字呢
[00:29:02.200 --> 00:29:06.200]  在希臘文的意思就是知識
[00:29:06.200 --> 00:29:11.200]  那他們的觀點大概是怎樣的呢
[00:29:11.200 --> 00:29:13.200]  到今天不是主要講諾斯底主義
[00:29:13.200 --> 00:29:15.200]  大概我也不會展開來講
[00:29:15.200 --> 00:29:17.200]  大概讓大家知道他們是
[00:29:17.200 --> 00:29:21.200]  基本上是善惡二元論的
[00:29:21.200 --> 00:29:24.200]  所以他們會反對耶穌基督道成肉身
[00:29:24.200 --> 00:29:26.200]  他說如果真正的神呢
[00:29:26.200 --> 00:29:28.200]  祂不可能成為罪惡的這個肉體
[00:29:28.200 --> 00:29:29.200]  因為肉體呢
[00:29:29.200 --> 00:29:31.200]  祂是屬於物質層面的
[00:29:31.200 --> 00:29:33.200]  物質層面就是邪惡的
[00:29:33.200 --> 00:29:34.200]  那真正的神呢
[00:29:34.200 --> 00:29:37.200]  不會成為物質有罪惡的那個事物
[00:29:37.200 --> 00:29:41.200]  所以他們也不承認耶穌基督祂的神性的
[00:29:41.200 --> 00:29:45.200]  那這裡呢大家稍微看一眼就好了
[00:29:45.200 --> 00:29:46.200]  我不會展開來講
[00:29:46.200 --> 00:29:49.200]  他們的主要的一些的論點
[00:29:49.200 --> 00:29:53.200]  不過不管諾斯底主義
[00:29:53.200 --> 00:29:57.200]  他在當時有沒有很成熟
[00:29:57.200 --> 00:30:00.200]  但是呢已經影響很多的信徒
[00:30:00.200 --> 00:30:02.200]  他們受到迷惑
[00:30:02.200 --> 00:30:04.200]  那些信徒追求所謂的那種的
[00:30:04.200 --> 00:30:06.200]  很高超的知識
[00:30:06.200 --> 00:30:07.200]  所謂的理性等等
[00:30:07.200 --> 00:30:12.200]  他們開始偏離真正的信仰
[00:30:12.200 --> 00:30:17.200]  那些似是而非的這些的結論呢
[00:30:17.200 --> 00:30:20.200]  對信徒呢產生很大的迷惑
[00:30:20.200 --> 00:30:24.200]  那假教師還有假的師父呢
[00:30:24.200 --> 00:30:26.200]  也在教會裡面遍佈
[00:30:26.200 --> 00:30:28.200]  他們很多的假的教師
[00:30:28.200 --> 00:30:31.200]  所以在保羅的書信裡面
[00:30:31.200 --> 00:30:33.200]  你會看到保羅常常會提醒他們
[00:30:33.200 --> 00:30:36.200]  要慎防那些的假教師
[00:30:36.200 --> 00:30:37.200]  假的師父
[00:30:37.200 --> 00:30:41.200]  很多的異端在裡面
[00:30:41.200 --> 00:30:43.200]  在保羅的時代如此
[00:30:43.200 --> 00:30:46.200]  在我們現今所處的時代也是一樣
[00:30:46.200 --> 00:30:50.200]  剛才我說這個時代是一個無為時代
[00:30:50.200 --> 00:30:53.200]  就是有很多似是而非的東西在裡面
[00:30:53.200 --> 00:30:56.200]  你看起來好像是真實的
[00:30:56.200 --> 00:30:58.200]  其實呢它是假的
[00:30:58.200 --> 00:31:00.200]  你看起來好像是真理
[00:31:00.200 --> 00:31:03.200]  其實呢它不是一個真理
[00:31:03.200 --> 00:31:06.200]  它很吸引人卻很迷惑人
[00:31:06.200 --> 00:31:08.200]  特別剛才我也提到
[00:31:08.200 --> 00:31:09.200]  在自媒體的時代
[00:31:09.200 --> 00:31:12.200]  很多人都要強調自我
[00:31:12.200 --> 00:31:13.200]  他要自拍
[00:31:13.200 --> 00:31:15.200]  然後要直播
[00:31:15.200 --> 00:31:16.200]  每個人都是主播
[00:31:16.200 --> 00:31:17.200]  每個人都是當紅
[00:31:17.200 --> 00:31:19.200]  我說的才是真理等等
[00:31:19.200 --> 00:31:21.200]  每個人都要關注我
[00:31:21.200 --> 00:31:23.200]  大家都這麼想
[00:31:23.200 --> 00:31:27.200]  所以當大家都這麼想的時候
[00:31:27.200 --> 00:31:31.200]  就很容易去排擠所謂的權威
[00:31:31.200 --> 00:31:32.200]  所謂的真理
[00:31:32.200 --> 00:31:33.200]  所以在現今的時代
[00:31:33.200 --> 00:31:36.200]  你跟他說有權威有絕對的真理
[00:31:36.200 --> 00:31:38.200]  他大概很難相信的
[00:31:38.200 --> 00:31:40.200]  你跟他說有絕對的真理的時候
[00:31:40.200 --> 00:31:42.200]  他說那就很霸道啊
[00:31:42.200 --> 00:31:43.200]  沒有愛心啊
[00:31:43.200 --> 00:31:45.200]  怎麼可以這麼講呢
[00:31:45.200 --> 00:31:48.200]  不和諧啊等等
[00:31:48.200 --> 00:31:52.200]  他要他自己的那個舒服的
[00:31:52.200 --> 00:31:56.200]  他要覺得他自己能夠接受的
[00:31:56.200 --> 00:31:58.200]  他才認為是對的
[00:31:58.200 --> 00:31:59.200]  不過呢就像後現代
[00:31:59.200 --> 00:32:01.200]  他們所犯的那個錯誤一樣
[00:32:01.200 --> 00:32:04.200]  後現代他們是最反對權威的
[00:32:04.200 --> 00:32:06.200]  是最反對真理的
[00:32:06.200 --> 00:32:07.200]  不過呢
[00:32:07.200 --> 00:32:10.200]  他們卻把他們自己的那一套呢
[00:32:10.200 --> 00:32:12.200]  當作了絕對的真理
[00:32:12.200 --> 00:32:16.200]  所以這個就是一個很弔詭的事情
[00:32:16.200 --> 00:32:19.200]  既然你覺得沒有真理沒有權威
[00:32:19.200 --> 00:32:21.200]  那為什麼你把你自己所說的那個
[00:32:21.200 --> 00:32:23.200]  就當成是絕對的真理呢
[00:32:23.200 --> 00:32:24.200]  是權威呢
[00:32:24.200 --> 00:32:25.200]  因為他們很喜歡說
[00:32:25.200 --> 00:32:26.200]  我認為是這樣啊
[00:32:26.200 --> 00:32:28.200]  我覺得是這樣啊
[00:32:28.200 --> 00:32:31.200]  我這樣覺得就是對的
[00:32:31.200 --> 00:32:33.200]  所以他們也落入一種陷阱
[00:32:33.200 --> 00:32:38.200]  就是他們把自己立了一個權威
[00:32:38.200 --> 00:32:41.200]  他們把自己推到真理的位置上面
[00:32:41.200 --> 00:32:44.200]  其實我們再深層次的去分析
[00:32:44.200 --> 00:32:49.200]  就是人的自我中心的罪的一種表現
[00:32:49.200 --> 00:32:51.200]  其實一開始就是這個罪
[00:32:51.200 --> 00:32:54.200]  人以自我為中心他偏離神
[00:32:54.200 --> 00:32:55.200]  到今天也是一樣
[00:32:55.200 --> 00:32:57.200]  他不以神的標準為標準
[00:32:57.200 --> 00:32:59.200]  乃以自己的標準為標準
[00:32:59.200 --> 00:33:01.200]  這個叫做自我中心
[00:33:01.200 --> 00:33:06.200]  這個是罪的最普遍表現形式
[00:33:06.200 --> 00:33:08.200]  到今天仍然是一樣
[00:33:08.200 --> 00:33:11.200]  在反對絕對真理的同時呢
[00:33:11.200 --> 00:33:21.200]  他們卻把自身放在絕對真理的一個位置上面
[00:33:21.200 --> 00:33:23.200]  面對這樣的一個時代
[00:33:23.200 --> 00:33:27.200]  我們應該要怎麼辦呢
[00:33:27.200 --> 00:33:32.200]  在提摩泰後書四章二到四節
[00:33:32.200 --> 00:33:34.200]  保羅醬提醒提摩泰
[00:33:34.200 --> 00:33:36.200]  我們一起來念一下
[00:33:36.200 --> 00:33:37.200]  悟要傳道
[00:33:37.200 --> 00:33:40.200]  不論得時不得時
[00:33:40.200 --> 00:33:44.200]  總要專心並用百般的忍耐
[00:33:44.200 --> 00:33:46.200]  各樣的教訓
[00:33:46.200 --> 00:33:47.200]  責備人
[00:33:47.200 --> 00:33:48.200]  警戒人
[00:33:48.200 --> 00:33:50.200]  勸勉人
[00:33:50.200 --> 00:33:53.200]  因為時候要到
[00:33:53.200 --> 00:33:54.200]  人心
[00:33:54.200 --> 00:33:56.200]  人團真正的道理
[00:33:56.200 --> 00:33:58.200]  耳朵發揚
[00:33:58.200 --> 00:34:01.200]  就隨從自始的師父
[00:34:01.200 --> 00:34:03.200]  今天好些師父
[00:34:03.200 --> 00:34:06.200]  並且言而不聽真道
[00:34:06.200 --> 00:34:10.200]  偏向荒謬的言語
[00:34:10.200 --> 00:34:12.200]  在保羅的時代
[00:34:12.200 --> 00:34:16.200]  人心已經偏向那些虛妄的道理
[00:34:16.200 --> 00:34:18.200]  荒謬的言語
[00:34:18.200 --> 00:34:19.200]  他們的耳朵發揚
[00:34:19.200 --> 00:34:21.200]  其實到今天仍然是一樣
[00:34:21.200 --> 00:34:23.200]  對於那些很稀奇古怪的事情
[00:34:23.200 --> 00:34:25.200]  他們會特別感興趣
[00:34:25.200 --> 00:34:27.200]  可是保羅提醒提摩泰
[00:34:27.200 --> 00:34:30.200]  不管外部的環境如何
[00:34:30.200 --> 00:34:33.200]  不管得時不得時
[00:34:33.200 --> 00:34:35.200]  我們總要專心
[00:34:35.200 --> 00:34:37.200]  要用百般的忍耐
[00:34:37.200 --> 00:34:39.200]  各樣的教訓
[00:34:39.200 --> 00:34:40.200]  責備人
[00:34:40.200 --> 00:34:41.200]  警戒人
[00:34:41.200 --> 00:34:42.200]  勸勉人
[00:34:42.200 --> 00:34:44.200]  就是悟要傳道
[00:34:44.200 --> 00:34:47.200]  環境也許有很多的挑戰
[00:34:47.200 --> 00:34:49.200]  在新的時代裡面
[00:34:49.200 --> 00:34:52.200]  我們說現在是一個自媒體的時代
[00:34:52.200 --> 00:34:55.200]  我們跟過去傳福音的方式也不太一樣
[00:34:55.200 --> 00:34:56.200]  我們可能要透過這個
[00:34:56.200 --> 00:34:59.200]  真的是媒體的方式去做福音的工作
[00:34:59.200 --> 00:35:00.200]  現在如果你沒有微信
[00:35:00.200 --> 00:35:03.200]  你根本沒有辦法跟他來對話對不對
[00:35:03.200 --> 00:35:04.200]  如果你還很落後
[00:35:04.200 --> 00:35:08.200]  拿著一個不是智能的手機的話
[00:35:08.200 --> 00:35:10.200]  我想人家把你當作一個古董
[00:35:10.200 --> 00:35:12.200]  根本不會跟你去交流
[00:35:12.200 --> 00:35:16.200]  你要用現在的媒體的方式
[00:35:16.200 --> 00:35:19.200]  我現在也看到很多的教會
[00:35:19.200 --> 00:35:21.200]  也有很多的機構
[00:35:21.200 --> 00:35:26.200]  他們開始轉到這個網絡平臺的這個的傳播
[00:35:26.200 --> 00:35:28.200]  在福音的事工裡面
[00:35:28.200 --> 00:35:31.200]  他們有很多的公眾號
[00:35:31.200 --> 00:35:34.200]  或者是他們自己的一個平臺
[00:35:34.200 --> 00:35:36.200]  能夠去傳播這個福音
[00:35:36.200 --> 00:35:40.200]  也能夠在這個偽時代裡面
[00:35:40.200 --> 00:35:43.200]  在這個信息氾濫的時代裡面
[00:35:43.200 --> 00:35:47.200]  在這個假的消息假的新聞氾濫時代裡面
[00:35:47.200 --> 00:35:50.200]  他們仍然要站在真理的這個角度裡面
[00:35:50.200 --> 00:35:54.200]  他們要講出這個時代真實的一個聲音
[00:35:54.200 --> 00:35:56.200]  這個是很不容易的事情
[00:35:56.200 --> 00:36:01.200]  我們也需要一樣在這樣的一個時代裡面
[00:36:01.200 --> 00:36:06.200]  我們能夠要發出真理的這個聲音
[00:36:06.200 --> 00:36:11.200]  我們用百般的忍耐各樣的教訓
[00:36:11.200 --> 00:36:13.200]  當然也就是我們所講的
[00:36:13.200 --> 00:36:18.200]  要用諸般的智慧來傳揚主的福音
[00:36:18.200 --> 00:36:21.200]  那我們再重溫一下
[00:36:21.200 --> 00:36:27.200]  怎麼樣在一個偽時代當中來持守真的信仰
[00:36:27.200 --> 00:36:28.200]  保羅所說的
[00:36:28.200 --> 00:36:30.200]  首先要怎麼樣
[00:36:30.200 --> 00:36:34.200]  接受主耶穌基督
[00:36:34.200 --> 00:36:42.200]  而不是一套所謂的理論、哲學、道德教訓
[00:36:42.200 --> 00:36:44.200]  不是一個故事
[00:36:44.200 --> 00:36:45.200]  都不是那些
[00:36:45.200 --> 00:36:48.200]  你要接受主耶穌基督
[00:36:48.200 --> 00:36:51.200]  你要跟祂建立真實的關係
[00:36:51.200 --> 00:36:53.200]  這點是很重要
[00:36:53.200 --> 00:36:54.200]  然後第二呢
[00:36:54.200 --> 00:36:56.200]  接受以後怎麼辦
[00:36:56.200 --> 00:36:57.200]  遵行
[00:36:57.200 --> 00:36:58.200]  遵行什麼呢
[00:36:58.200 --> 00:37:01.200]  就是耶穌的教導
[00:37:01.200 --> 00:37:05.200]  在這方面保羅有兩個勸勉
[00:37:05.200 --> 00:37:07.200]  第一呢就是要升格
[00:37:07.200 --> 00:37:09.200]  第二呢就是建造
[00:37:09.200 --> 00:37:11.200]  你的根基要穩
[00:37:11.200 --> 00:37:14.200]  然後你要在上面來建造
[00:37:14.200 --> 00:37:17.200]  不斷地來追求成長
[00:37:17.200 --> 00:37:18.200]  第三
[00:37:18.200 --> 00:37:21.200]  他要我們做的就是要謹慎
[00:37:21.200 --> 00:37:22.200]  謹慎什麼呢
[00:37:22.200 --> 00:37:25.200]  那些虛空的理學
[00:37:25.200 --> 00:37:29.200]  那些似是而非的學問
[00:37:29.200 --> 00:37:34.200]  那些滿天飛的假的信息
[00:37:34.200 --> 00:37:36.200]  我們應該要去分辨
[00:37:36.200 --> 00:37:38.200]  很多時候我們落入一種
[00:37:38.200 --> 00:37:41.200]  好像信息太氾濫了
[00:37:41.200 --> 00:37:43.200]  我們已經沒有時間去分辨
[00:37:43.200 --> 00:37:45.200]  沒有時間去想了
[00:37:45.200 --> 00:37:47.200]  包括我們自己的一些
[00:37:47.200 --> 00:37:48.200]  一些主內的信息也一樣
[00:37:48.200 --> 00:37:50.200]  我們都沒有時間去分辨
[00:37:50.200 --> 00:37:52.200]  那個的見證是真的還是假的
[00:37:52.200 --> 00:37:53.200]  那個明星信主呢
[00:37:53.200 --> 00:37:54.200]  然後他講了一個什麼見證
[00:37:54.200 --> 00:37:56.200]  然後就發佈出去
[00:37:56.200 --> 00:37:57.200]  其實都是假的
[00:37:57.200 --> 00:37:58.200]  人家編出來的
[00:37:58.200 --> 00:38:00.200]  他根本就沒有信主
[00:38:00.200 --> 00:38:01.200]  等等
[00:38:01.200 --> 00:38:02.200]  你有沒有遇過這個情況
[00:38:02.200 --> 00:38:03.200]  你發出去
[00:38:03.200 --> 00:38:04.200]  然後人家說
[00:38:04.200 --> 00:38:05.200]  這是假的
[00:38:05.200 --> 00:38:08.200]  然後你不是很尷尬嗎
[00:38:08.200 --> 00:38:09.200]  你還不知道
