
[00:00:00.000 --> 00:00:03.520]  今天我們要開始一個新的系列
[00:23:10.960 --> 00:23:13.600]  所以羅馬書是充滿神學
[00:23:13.600 --> 00:23:18.640]  但是哥倫多書是非常實用的一本書
[00:23:18.640 --> 00:23:20.640]  但是在哥倫多書裏面
[00:23:20.640 --> 00:23:24.240]  我們亦都能夠找到重要的教義
[00:23:24.240 --> 00:23:29.360]  例如保羅確認了他自己使徒的身份
[00:23:29.360 --> 00:23:32.640]  他在哥倫多前書的一章一節
[00:23:32.640 --> 00:23:34.160]  他說「奉神旨意
[00:23:34.160 --> 00:23:37.840]  蒙召作耶穌基督使徒的保羅」
[00:23:37.840 --> 00:23:40.400]  他不是誇口
[00:23:40.400 --> 00:23:42.160]  他真的有使徒的身份
[00:23:42.160 --> 00:23:44.160]  有使徒的權柄
[00:23:44.160 --> 00:23:49.200]  他說他使徒的身份和權柄是從神而來
[00:23:49.200 --> 00:23:52.960]  而且他的信息是從耶穌基督而來
[00:23:52.960 --> 00:23:57.440]  所以他要哥倫多教會的人聽他的話
[00:23:57.440 --> 00:24:00.000]  你說保羅這麼自大
[00:24:00.000 --> 00:24:03.440]  他自己使徒的身份是從神而來
[00:24:03.440 --> 00:24:04.640]  他不是自大
[00:24:04.640 --> 00:24:06.640]  其實保羅很謙卑
[00:24:06.640 --> 00:24:10.000]  你看他哥倫多前書的十五章第九節
[00:24:10.000 --> 00:24:11.200]  他怎麼說
[00:24:11.200 --> 00:24:14.320]  他說「我原是使徒中最少的
[00:24:14.320 --> 00:24:16.720]  不配稱為使徒」
[00:24:16.720 --> 00:24:20.880]  保羅是一個非常謙卑的人
[00:24:20.880 --> 00:24:23.120]  使徒是什麼意思
[00:24:23.120 --> 00:24:25.280]  使徒就是被差派出去
[00:24:25.280 --> 00:24:28.080]  被差遣出去的那一位
[00:24:28.080 --> 00:24:30.240]  所以聖經裡面的使徒
[00:24:30.240 --> 00:24:32.400]  都是耶穌基督的大使
[00:24:32.400 --> 00:24:34.960]  也是耶穌基督的使者
[00:24:34.960 --> 00:24:36.960]  在《說與哥倫多書》裡面
[00:24:36.960 --> 00:24:38.880]  保羅說了五點
[00:24:38.880 --> 00:24:42.480]  來證實自己使徒的身份
[00:24:42.480 --> 00:24:44.160]  這五點是什麼
[00:24:44.160 --> 00:24:49.680]  第一點他就是和其他門徒比較
[00:24:49.680 --> 00:24:51.120]  他告訴我們
[00:24:51.120 --> 00:24:55.520]  他是能夠和其他門徒平起平坐
[00:24:55.520 --> 00:24:57.600]  在《使徒行傳》的第二章
[00:24:57.600 --> 00:24:59.680]  十二門徒、十二使徒
[00:24:59.680 --> 00:25:02.560]  已經開始講道、教道
[00:25:02.560 --> 00:25:06.400]  在第六章處理教會的事
[00:25:06.400 --> 00:25:08.960]  當時教會不夠人手
[00:25:08.960 --> 00:25:10.400]  他們就怎樣
[00:25:10.400 --> 00:25:13.600]  門徒就揀出了有執事
[00:25:13.600 --> 00:25:17.200]  有執事來處理教會的事情
[00:25:17.200 --> 00:25:19.360]  而保羅也是一樣
[00:25:19.360 --> 00:25:20.800]  在《使徒行傳》的第二章
[00:25:20.800 --> 00:25:22.560]  一至十二章是講
[00:25:22.560 --> 00:25:26.160]  主要是彼得和其他門徒的工作
[00:25:26.160 --> 00:25:29.120]  但是十三章開始到二十八章
[00:25:29.120 --> 00:25:30.880]  是講保羅的工作
[00:25:30.880 --> 00:25:34.080]  保羅同樣有教道、有講道
[00:25:34.080 --> 00:25:37.680]  保羅同樣是有處理教會的事情
[00:25:37.680 --> 00:25:40.320]  所以他和門徒所做的事情
[00:25:40.320 --> 00:25:42.400]  是一模一樣的
[00:25:42.400 --> 00:25:45.120]  十二使徒都被公認為
[00:25:45.120 --> 00:25:49.600]  耶穌基督的象徵、耶穌基督的權柄
[00:25:49.600 --> 00:25:54.720]  保羅以前是一個逼迫教會的人
[00:25:54.720 --> 00:25:58.080]  他還是殘殺基督徒的
[00:25:58.080 --> 00:26:01.440]  他和其他十二個門徒很不同
[00:26:01.440 --> 00:26:04.080]  十二個門徒都是跟隨耶穌基督
[00:26:04.080 --> 00:26:07.440]  和耶穌基督一起住、一起同行
[00:26:07.440 --> 00:26:09.920]  而且是見過復活的主
[00:26:09.920 --> 00:26:12.480]  那你說保羅呢?
[00:26:12.480 --> 00:26:15.520]  使徒的資格是什麼?
[00:26:15.520 --> 00:26:19.040]  在《使徒行傳》的第一章告訴我們
[00:26:19.040 --> 00:26:20.640]  使徒的資格
[00:26:20.640 --> 00:26:24.000]  一定是要見過復活的耶穌基督
[00:26:24.000 --> 00:26:27.360]  另外第二點就是一定要被耶穌基督
[00:26:27.360 --> 00:26:30.640]  親自呼召成為使徒
[00:26:30.640 --> 00:26:35.200]  那你說保羅什麼時候見過復活的主?
[00:26:35.200 --> 00:26:39.360]  在哥林多前書的十五章七至八節
[00:26:39.360 --> 00:26:42.560]  保羅說耶穌基督復活之後
[00:26:42.560 --> 00:26:45.760]  是顯給基法就是彼得看
[00:26:45.760 --> 00:26:48.160]  然後給十二使徒看
[00:26:48.160 --> 00:26:51.280]  然後給超過五百的人看
[00:26:51.280 --> 00:26:53.680]  雅各和眾使徒都看過
[00:26:53.680 --> 00:26:57.760]  然後最後也顯給俄漢
[00:26:57.760 --> 00:27:00.080]  有沒有見到?
[00:27:00.080 --> 00:27:05.120]  所以保羅絕對是見過復活的主
[00:27:05.120 --> 00:27:08.480]  那你說什麼時候見過?
[00:27:08.480 --> 00:27:10.640]  記不記得當時保羅
[00:27:10.640 --> 00:27:13.280]  還是叫做素羅的時候
[00:27:13.280 --> 00:27:15.200]  他是在大馬塞的路上
[00:27:15.200 --> 00:27:18.560]  他想趕去逼迫基督徒
[00:27:18.560 --> 00:27:22.160]  就在那裡突然間他見到一道很強的光
[00:27:22.160 --> 00:27:23.760]  他跌了到地下
[00:27:23.760 --> 00:27:26.160]  然後耶穌基督問他
[00:27:26.160 --> 00:27:29.840]  他說素羅素羅你為什麼要逼迫我?
[00:27:29.840 --> 00:27:33.280]  他在那裡就見到復活的主
[00:27:33.280 --> 00:27:38.720]  所以現在根本沒有人可以說自己仍然是使徒
[00:27:38.720 --> 00:27:41.840]  因為在已忽所書的二章二十節
[00:27:41.840 --> 00:27:44.720]  說使徒是教會的根基
[00:27:44.720 --> 00:27:48.160]  根基就是已經有了
[00:27:48.160 --> 00:27:52.160]  現在我們在根基上繼續來建造
[00:27:52.160 --> 00:27:54.400]  所以根基已經是過去
[00:27:54.400 --> 00:27:57.760]  現在已經是沒有使徒
[00:27:57.760 --> 00:27:59.680]  保羅還有一樣東西
[00:27:59.680 --> 00:28:03.840]  就是他在述加拉太書的一章十七節
[00:28:03.840 --> 00:28:07.920]  說他自己曾經去過死海東南部的阿拉伯
[00:28:07.920 --> 00:28:10.000]  度過了三年
[00:28:10.000 --> 00:28:12.320]  他在那裡三年做什麼?
[00:28:12.320 --> 00:28:17.280]  我相信他是被耶穌基督親自來教導他
[00:28:17.280 --> 00:28:21.200]  所以在加拉太書的一章十一至十二節
[00:28:21.200 --> 00:28:25.280]  他說他的啟示是直接從耶穌基督而來
[00:28:25.280 --> 00:28:27.520]  我相信就在這個時候
[00:28:27.520 --> 00:28:31.360]  耶穌基督是直接親自給他啟示
[00:28:31.360 --> 00:28:37.120]  耶穌基督任命他成為基督的使者
[00:28:37.120 --> 00:28:40.640]  保羅除了和十二使徒比較
[00:28:40.640 --> 00:28:45.040]  也和假使徒、假老師來比較
[00:28:45.040 --> 00:28:50.000]  這些假老師他們攻擊保羅不是真的使徒
[00:28:50.000 --> 00:28:53.680]  尤其是猶太人的領袖和老師
[00:28:53.680 --> 00:28:58.240]  保羅不是真使徒,他們想迷惑哥倫多教會
[00:28:58.240 --> 00:29:03.360]  保羅替自己辯護在哥倫多後書講得很清楚
[00:29:03.360 --> 00:29:06.160]  講出他自己使徒的身份
[00:29:06.160 --> 00:29:10.640]  所以他第一點是和十二使徒門徒來比較
[00:29:10.640 --> 00:29:14.720]  第二點是將自己和假老師來比較
[00:29:14.720 --> 00:29:19.840]  第三點他講出他自己和耶穌基督的關係
[00:29:19.840 --> 00:29:22.480]  在哥倫多前書的一章六節
[00:29:22.480 --> 00:29:26.000]  他說「我為基督作的見證」
[00:29:26.000 --> 00:29:28.720]  在哥倫多前書的一章十節
[00:29:28.720 --> 00:29:32.880]  他說「我藉我們主耶穌基督的名勸你們」
[00:29:32.880 --> 00:29:37.760]  在十七節他說「基督差遣我乃是遺傳福音」
[00:29:37.760 --> 00:29:42.000]  有沒有看到?是耶穌基督差遣他講福音
[00:29:42.000 --> 00:29:45.600]  他是被耶穌基督呼召他
[00:29:45.600 --> 00:29:48.720]  還有哥倫多前書的十一章一節
[00:29:48.720 --> 00:29:52.080]  他說他自己效法耶穌基督
[00:29:52.080 --> 00:29:54.080]  十五章和十六章
[00:29:54.080 --> 00:29:56.720]  他說他在耶穌基督的裡面
[00:29:56.720 --> 00:29:58.720]  所以很清楚讓我們看到
[00:29:58.720 --> 00:30:02.800]  保羅是蒙召作為耶穌基督的使徒
[00:30:02.800 --> 00:30:07.440]  就好像哥倫多前書和後書的開場白
[00:30:07.440 --> 00:30:12.560]  保羅一開始就說自己是神的使徒
[00:30:12.560 --> 00:30:18.320]  還有第四點就是保羅講出他自己和神的關係
[00:30:18.320 --> 00:30:22.240]  在哥倫多前書和後書的一章一節
[00:30:22.240 --> 00:30:26.480]  保羅都說他是奉神旨意作使徒
[00:30:26.480 --> 00:30:29.360]  所以他是有神的能力
[00:30:29.360 --> 00:30:31.360]  他是有神的智慧
[00:30:31.360 --> 00:30:34.400]  他有神的恩典與他同在
[00:30:34.400 --> 00:30:36.880]  我剛才講過使徒是什麼?
[00:30:36.880 --> 00:30:38.880]  是被神所差遣的
[00:30:38.880 --> 00:30:41.600]  是被神所差派
[00:30:41.600 --> 00:30:43.600]  我可以給多你們一個例子
[00:30:43.600 --> 00:30:46.480]  什麼是使徒?什麼是使者?
[00:30:46.480 --> 00:30:49.760]  我們知道猶太人是有公會
[00:30:49.760 --> 00:30:53.120]  公會就是猶太人最高的法院
[00:30:53.120 --> 00:30:58.800]  是由七十個猶太最有智慧的長老所造成
[00:30:58.800 --> 00:31:05.680]  他們是會為了世上所有地方的猶太人來排難糾紛
[00:31:05.680 --> 00:31:10.960]  如果任何猶太人是有宗教和道德上的問題
[00:31:10.960 --> 00:31:15.600]  如果本地的會堂不能夠替他們來解答這些問題
[00:31:15.600 --> 00:31:20.480]  他們可以將這些問題帶到耶路撒冷的公會
[00:31:20.480 --> 00:31:24.640]  然後這些長老就會在公會開會
[00:31:24.640 --> 00:31:28.400]  裁定應該怎樣來回答這個人
[00:31:28.400 --> 00:31:31.120]  然後就會派一個男人
[00:31:31.120 --> 00:31:34.480]  將這個信息帶給當地的猶太人
[00:31:34.480 --> 00:31:36.960]  就是問問題的猶太人
[00:31:36.960 --> 00:31:41.040]  而這個帶信息的人就是叫做什麼?
[00:31:41.040 --> 00:31:43.040]  就是叫做使徒
[00:31:43.040 --> 00:31:45.280]  就是叫做使者
[00:31:45.280 --> 00:31:48.480]  保羅就是耶穌基督的使徒
[00:31:48.480 --> 00:31:53.200]  保羅就是耶穌基督的使者
[00:31:53.200 --> 00:31:54.640]  還有第五點
[00:31:54.640 --> 00:31:57.280]  保羅證明他自己的身份
[00:31:57.280 --> 00:32:02.000]  就是他講到他和哥倫多教會會眾的關係
[00:32:02.000 --> 00:32:05.200]  在哥倫多前書的一章一至二節
[00:32:05.200 --> 00:32:09.280]  他說「奉神旨意寫信給哥倫多」
[00:32:09.280 --> 00:32:12.800]  他奉神旨意寫信給哥倫多
[00:32:12.800 --> 00:32:14.400]  在九章二節
[00:32:14.400 --> 00:32:17.760]  他說「倘若在別人我不是使徒
[00:32:17.760 --> 00:32:20.400]  在你們我總是使徒
[00:32:20.400 --> 00:32:25.440]  因為你們在主裡正是我作使徒的印證」
[00:32:25.440 --> 00:32:28.800]  保羅說「就算其他人不認我是使徒
[00:32:28.800 --> 00:32:31.200]  你們不可以不認我是使徒」
[00:32:31.200 --> 00:32:32.240]  為什麼?
[00:32:32.240 --> 00:32:34.960]  哥倫多教會是他建立的
[00:32:34.960 --> 00:32:38.240]  這班人都是保羅帶領他們信主
[00:32:38.240 --> 00:32:40.000]  保羅說「別人不信我
[00:32:40.000 --> 00:32:41.440]  你們不可以不信我
[00:32:41.440 --> 00:32:46.160]  你們知道我就是神的使徒」
[00:32:46.160 --> 00:32:47.840]  我們剛才也說過
[00:32:47.840 --> 00:32:51.200]  哥倫多教會是有很多嚴重的問題
[00:32:51.200 --> 00:32:53.840]  哥倫多教會的人很不成熟
[00:32:53.840 --> 00:32:56.320]  他們熟血氣、熟肉體
[00:32:56.320 --> 00:32:57.440]  為什麼?
[00:32:57.440 --> 00:33:01.760]  因為他們不明白十字架的道理
[00:33:01.760 --> 00:33:04.000]  遲些我就會講這一篇的道
[00:33:04.000 --> 00:33:06.720]  就是有關十字架的道理
[00:33:06.720 --> 00:33:11.760]  但我們看到其實這裡有個很精彩的首尾結構
[00:33:11.760 --> 00:33:13.600]  就是一至四章
[00:33:13.600 --> 00:33:16.240]  第一章和三章、四章
[00:33:16.240 --> 00:33:20.720]  都是說出哥倫多教會信徒的不成熟
[00:33:20.720 --> 00:33:22.160]  他們分黨
[00:33:22.160 --> 00:33:24.480]  而且經文都很相似
[00:33:24.480 --> 00:33:26.000]  在一章十二節
[00:33:26.000 --> 00:33:28.080]  哥倫多教會的人怎麼說?
[00:33:28.080 --> 00:33:29.440]  「我是屬保羅
[00:33:29.440 --> 00:33:30.960]  我是屬阿波羅
[00:33:30.960 --> 00:33:32.240]  我是屬基法
[00:33:32.240 --> 00:33:34.560]  我是屬甚至基督」
[00:33:34.560 --> 00:33:38.400]  在三章四節同樣的話
[00:33:38.400 --> 00:33:41.520]  就讓我們看到這裡是有個首尾結構
[00:33:41.520 --> 00:33:44.800]  證明他們不成熟以至他們分黨
[00:33:44.800 --> 00:33:46.400]  原因是什麼?
[00:33:46.400 --> 00:33:49.040]  就是這個首尾結構最中心的地方
[00:33:49.040 --> 00:33:52.000]  就是他們不認識十字架的道理
[00:33:52.000 --> 00:33:55.040]  我遲些就會跟大家講這一篇的道
[00:33:55.040 --> 00:33:57.280]  什麼是十字架的道理
[00:33:57.280 --> 00:34:03.040]  你說為什麼保羅會知道哥倫多教會這麼多的問題?
[00:34:03.040 --> 00:34:05.600]  去到哥倫多前書的一章十一節
[00:34:05.600 --> 00:34:07.040]  我們就會看到
[00:34:07.040 --> 00:34:11.680]  因為有個叫做格萊士嘉里的人告訴他
[00:34:11.680 --> 00:34:16.080]  報信的人告訴保羅發生什麼事
[00:34:16.080 --> 00:34:19.360]  你說哥倫多教會有什麼問題?
[00:34:19.360 --> 00:34:21.520]  剛才我都已經講了
[00:34:21.520 --> 00:34:22.960]  是有分黨
[00:34:22.960 --> 00:34:27.360]  就是哥倫多前書的一章、三章和四章
[00:34:27.360 --> 00:34:29.680]  還有淫亂的問題
[00:34:29.680 --> 00:34:33.040]  就是有人和繼母發生了關係
[00:34:33.040 --> 00:34:35.440]  哥倫多前書的第五章
[00:34:35.440 --> 00:34:40.560]  還有原來哥倫多教會的人喜歡彼此訴訟
[00:34:40.560 --> 00:34:42.400]  你告我,我告你
[00:34:42.400 --> 00:34:44.080]  和美國像不像?
[00:34:44.080 --> 00:34:46.080]  美國都很喜歡告人
[00:34:46.080 --> 00:34:48.560]  但是在哥倫多教會
[00:34:48.560 --> 00:34:51.680]  信徒都是這樣
[00:34:51.680 --> 00:34:55.200]  其實在哥倫多書裡面除了這些
[00:34:55.200 --> 00:34:57.120]  還有講到其他的問題
[00:34:57.120 --> 00:34:59.600]  都和現在很相似
[00:34:59.600 --> 00:35:03.200]  在哥倫多前書的十一章、二至十六節
[00:35:03.200 --> 00:35:07.840]  講了男女身份的角色應該是怎樣
[00:35:07.840 --> 00:35:12.400]  現在這個俗世都搞不清楚男女的角色是怎樣
[00:35:12.400 --> 00:35:13.760]  混淆到不得了
[00:35:13.760 --> 00:35:16.560]  又有變性人,又什麼又什麼
[00:35:16.560 --> 00:35:20.080]  原來這個問題不是現在才有
[00:35:20.080 --> 00:35:21.360]  我不是說變性人
[00:35:21.360 --> 00:35:25.200]  我是說男女角色的誤解
[00:35:25.200 --> 00:35:28.560]  還有我們今天有領受聖餐
[00:35:28.560 --> 00:35:32.080]  原來當時的人濫用聖餐
[00:35:32.080 --> 00:35:33.440]  藐視聖餐
[00:35:33.440 --> 00:35:35.280]  保羅又要罵他們
[00:35:35.280 --> 00:35:40.240]  在哥倫多前書第十一章的後半節
[00:35:40.240 --> 00:35:43.200]  我剛才也講過
[00:35:43.200 --> 00:35:46.480]  哥倫多教會有人差派使者
[00:35:46.480 --> 00:35:49.600]  來問保羅一些問題
[00:35:49.600 --> 00:35:51.440]  保羅有回答的
[00:35:51.440 --> 00:35:54.640]  我們怎知道保羅回答這些問題
[00:35:54.640 --> 00:35:58.640]  如果你留意經文說「論道」這個問題
[00:35:58.640 --> 00:36:01.040]  就是保羅回答這些問題
[00:36:01.040 --> 00:36:03.360]  所以讀經的時候我們要很小心
[00:36:03.360 --> 00:36:06.160]  很要注意這些字眼
[00:36:06.160 --> 00:36:09.360]  哥倫多教會問的問題在哪裡?
[00:36:09.360 --> 00:36:13.200]  在哥倫多前書的第七章至十四章
[00:36:13.200 --> 00:36:16.000]  第七章是講到婚姻的問題
[00:36:16.000 --> 00:36:18.000]  也有關離婚
[00:36:18.000 --> 00:36:22.480]  第八至十章是講到主內的自由
[00:36:22.480 --> 00:36:24.960]  在第十二至十四章
[00:36:24.960 --> 00:36:28.240]  是講到屬靈恩賜的運用
[00:36:28.240 --> 00:36:30.800]  除了以上的題目
[00:36:30.800 --> 00:36:35.280]  保羅也講到神對信徒的審判
[00:36:35.280 --> 00:36:39.440]  如果基督徒對神對基督徒的審判
[00:36:39.440 --> 00:36:42.080]  有正確的理解的話
[00:36:42.080 --> 00:36:46.800]  就會幫助我們有動機來過著虔誠的生活
[00:36:46.800 --> 00:36:49.600]  所以我們要很注意
[00:36:49.600 --> 00:36:52.800]  在哥倫多前書的十三章
[00:36:52.800 --> 00:36:55.520]  保羅也講到什麼是真正的愛
[00:36:55.520 --> 00:36:56.880]  虔誠的愛
[00:36:56.880 --> 00:36:59.600]  其實在這裡也有一個首尾結構
[00:36:59.600 --> 00:37:02.400]  所以我為什麼這麼喜歡首尾結構
[00:37:02.400 --> 00:37:06.240]  十二章和十四章都是講到屬靈的恩賜
[00:37:06.240 --> 00:37:09.680]  但是夾在中間的十三章是講什麼?
[00:37:09.680 --> 00:37:10.960]  是講愛
[00:37:10.960 --> 00:37:12.640]  也就是為什麼?
[00:37:12.640 --> 00:37:17.920]  除非我們真的了解什麼是真正虔誠屬靈的愛
[00:37:17.920 --> 00:37:23.040]  我們沒有辦法能夠正確地運用屬靈的恩賜
[00:37:23.040 --> 00:37:29.600]  這就是保羅在這個首尾結構想告訴我們
[00:37:29.600 --> 00:37:34.560]  保羅也告訴我們在哥倫多前書的第三章
[00:37:34.560 --> 00:37:37.120]  除非一個信徒的敬拜
[00:37:37.120 --> 00:37:39.120]  是出於認識神
[00:37:39.120 --> 00:37:40.960]  是有聖潔的品格
[00:37:40.960 --> 00:37:43.520]  也明白自己屬靈的身份
[00:37:43.520 --> 00:37:48.960]  根本沒有辦法有效地在教會來侍奉神
[00:37:48.960 --> 00:37:52.480]  保羅也講出復活的教義
[00:37:52.480 --> 00:37:56.560]  在哥倫多前書的第十五章
[00:37:56.560 --> 00:37:59.120]  就是當時有很多人誤解
[00:37:59.120 --> 00:38:02.400]  以為耶穌基督沒有真正復活
[00:38:02.400 --> 00:38:03.680]  所以保羅說
[00:38:03.680 --> 00:38:06.000]  如果耶穌基督沒有復活
[00:38:06.000 --> 00:38:08.400]  我們的信仰都是謊言
[00:38:08.400 --> 00:38:10.720]  我們所信的都是謊言
[00:38:10.720 --> 00:38:14.720]  其實耶穌基督的復活給了我們很大的盼望
[00:38:14.720 --> 00:38:18.080]  耶穌基督復活的身體就像我們的身體一樣
[00:38:18.080 --> 00:38:20.640]  我們將來都會像耶穌基督
[00:38:20.640 --> 00:38:24.000]  有一個永恆不會扭壞的身體
[00:38:24.000 --> 00:38:26.480]  這對我們有很大的期望
[00:38:26.480 --> 00:38:28.160]  很大的鼓勵
[00:38:28.160 --> 00:38:29.920]  說起來
[00:38:29.920 --> 00:38:33.520]  現在其實外面有很多的異端
[00:38:33.520 --> 00:38:35.680]  這些異端是說什麼?
[00:38:35.680 --> 00:38:37.440]  例如東方閃電
[00:38:37.440 --> 00:38:40.000]  現在是用全能神的教會
[00:38:40.000 --> 00:38:41.840]  你有沒有聽過全能神?
[00:38:41.840 --> 00:38:44.160]  其實就是一個異端
[00:38:44.160 --> 00:38:46.160]  他們告訴我們什麼?
[00:38:46.160 --> 00:38:51.040]  在末世耶穌基督會再度成肉身來到世上
[00:38:51.040 --> 00:38:52.880]  為什麼他們會這樣說?
[00:38:52.880 --> 00:38:55.040]  因為他們的教主
[00:38:55.040 --> 00:38:56.960]  他們說是耶穌基督
[00:38:56.960 --> 00:38:58.160]  那你想一下
[00:38:58.160 --> 00:39:00.320]  是不是要再度成肉身來到世上?
[00:39:00.320 --> 00:39:04.240]  如果他們要證明他們的教主就是耶穌基督的話
[00:39:04.240 --> 00:39:09.200]  但問題是這跟聖經裡面的教導完全有抵觸
[00:39:09.200 --> 00:39:12.000]  哥倫多前書的十五章告訴我們
[00:39:12.000 --> 00:39:15.120]  耶穌基督復活的身體會不會扭壞?
[00:39:15.120 --> 00:39:16.320]  不會扭壞的
[00:39:16.320 --> 00:39:18.000]  不會滅亡的
[00:39:18.000 --> 00:39:21.760]  現在耶穌基督在父的右手邊為我們祈求
[00:39:21.760 --> 00:39:24.000]  仍然有祂的肉身
[00:39:24.000 --> 00:39:25.600]  祂已經度成肉身
[00:39:25.600 --> 00:39:28.400]  祂不需要再有一個肉身
[00:39:28.400 --> 00:39:32.160]  但是東方閃電全能神教會
[00:39:32.160 --> 00:39:33.840]  現在就是說
[00:39:33.840 --> 00:39:37.920]  耶穌基督會再度成肉身來到世上
[00:39:37.920 --> 00:39:39.920]  這就是異端的教導
[00:39:39.920 --> 00:39:42.160]  我們要很小心
[00:39:42.160 --> 00:39:44.560]  哥倫多後書也補充了
[00:39:44.560 --> 00:39:47.440]  在《使徒行傳》和哥倫多前書
[00:39:47.440 --> 00:39:50.480]  說到有關哥倫多教會的歷史
[00:39:50.480 --> 00:39:54.720]  不足夠的地方在哥倫多後書補充了
[00:39:54.720 --> 00:39:58.720]  也說出了保羅很多個人的資料
[00:39:58.720 --> 00:40:00.320]  我剛才也說過
[00:40:00.320 --> 00:40:02.160]  因為保羅被人攻擊
[00:40:02.160 --> 00:40:03.920]  他要為自己辯護
[00:40:03.920 --> 00:40:09.520]  所以告訴我們有很多關於他個人的事
[00:40:09.520 --> 00:40:14.640]  你說在哥倫多書裏有甚麼神學主題
[00:40:14.640 --> 00:40:18.720]  我們說過哥倫多書是很實用
[00:40:18.720 --> 00:40:20.160]  不單是實用
[00:40:20.160 --> 00:40:22.640]  而且也有神學主題
[00:40:22.640 --> 00:40:24.800]  說甚麼主題
[00:40:24.800 --> 00:40:27.200]  例如在哥倫多前書的第一章
[00:40:27.200 --> 00:40:28.560]  告訴我們
[00:40:28.560 --> 00:40:31.360]  一個信徒應該有生命的改變
[00:40:31.360 --> 00:40:33.520]  這就是成性
[00:40:33.520 --> 00:40:37.360]  在哥倫多前書的一章至二章
[00:40:37.360 --> 00:40:39.120]  我剛才也說過
[00:40:39.120 --> 00:40:41.280]  是說十字架的道理
[00:40:41.280 --> 00:40:43.920]  就是讓我們見到神的智慧
[00:40:43.920 --> 00:40:47.760]  和人的智慧有甚麼分別
[00:40:47.760 --> 00:40:49.920]  還有哥倫多前書的第二章
[00:40:49.920 --> 00:40:52.400]  也說了聖靈的光照
[00:40:52.400 --> 00:40:54.640]  我們為甚麼能夠明白聖經
[00:40:54.640 --> 00:40:57.200]  因為我們的身上是有聖靈
[00:40:57.200 --> 00:41:01.200]  第三章說到哥倫多教會的教徒
[00:41:01.200 --> 00:41:04.320]  非常不屬靈 屬肉體 屬血氣
[00:41:04.320 --> 00:41:06.080]  只懂得喝奶
[00:41:06.080 --> 00:41:10.720]  不可以吃肉 不可以吃食物
[00:41:10.720 --> 00:41:16.400]  還有第三章也說出了天上永恆的賞賜
[00:41:16.400 --> 00:41:19.760]  第七章當然是說到婚姻的問題
[00:41:19.760 --> 00:41:21.680]  離婚結婚
[00:41:21.680 --> 00:41:24.000]  而在第八章至第十章
[00:41:24.000 --> 00:41:25.760]  我剛才也說過
[00:41:25.760 --> 00:41:29.760]  就是當時有人濫用了主內的自由
[00:41:29.760 --> 00:41:32.320]  而在第十一章的二至十六節
[00:41:32.320 --> 00:41:36.400]  就是剛才說男女身份的角色
[00:41:36.400 --> 00:41:38.400]  還有十二至十四章
[00:41:38.400 --> 00:41:39.920]  剛才也說過
[00:41:39.920 --> 00:41:43.360]  是說了很多有關聖靈的教導
[00:41:43.360 --> 00:41:45.760]  聖靈的洗禮是甚麼
[00:41:45.760 --> 00:41:49.360]  聖靈住在每一個信徒的裏面
[00:41:49.360 --> 00:41:54.240]  還有是聖靈給我們有屬靈的恩賜
[00:41:54.240 --> 00:41:58.560]  教會的合一也在經文裏面有說
[00:41:58.560 --> 00:42:01.200]  十三章是說到愛
[00:42:01.200 --> 00:42:02.800]  甚麼是虔誠的愛
[00:42:02.800 --> 00:42:04.560]  甚麼是真正的愛
[00:42:04.560 --> 00:42:05.840]  而在第十五章
[00:42:05.840 --> 00:42:09.840]  剛才也說了是復活的教導
[00:42:09.840 --> 00:42:12.880]  所以哥林多前書、前後書
[00:42:12.880 --> 00:42:15.280]  都是非常非常實用
[00:42:15.280 --> 00:42:19.200]  你說哥林多後書又有甚麼神學主題
[00:42:19.200 --> 00:42:21.200]  也有很多神學主題
[00:42:21.200 --> 00:42:23.600]  但可以說得很重要的
[00:42:23.600 --> 00:42:27.280]  就是說到三位一體的神是怎樣
[00:42:27.280 --> 00:42:29.680]  天父是仁慈的
[00:42:29.680 --> 00:42:32.240]  天父是我們的安慰者
[00:42:32.240 --> 00:42:35.360]  他也是創造宇宙萬物
[00:42:35.360 --> 00:42:39.280]  他也是使耶穌基督復活的那一位
[00:42:39.280 --> 00:42:40.480]  而去到末世
[00:42:40.480 --> 00:42:44.000]  他也會使眾信徒都會復活
[00:42:44.000 --> 00:42:46.160]  這個就是天父
[00:42:46.160 --> 00:42:48.880]  第二位格的耶穌基督
[00:42:48.880 --> 00:42:50.960]  他是為我們受苦
[00:42:50.960 --> 00:42:53.280]  他實現了神的應許
[00:42:53.280 --> 00:42:56.560]  他是被稱為主的那一位
[00:42:56.560 --> 00:43:00.080]  他也是彰顯出天父的榮耀
[00:43:00.080 --> 00:43:03.120]  他道成肉身來到世上
[00:43:03.120 --> 00:43:07.120]  他就是為了我們變得貧窮
[00:43:07.120 --> 00:43:08.400]  還有聖靈呢
[00:43:08.400 --> 00:43:10.560]  聖靈就是主的靈
[00:43:10.560 --> 00:43:13.280]  他是住在每一個信徒的裏面
[00:43:13.280 --> 00:43:16.160]  他也是我們的印證
[00:43:16.160 --> 00:43:17.440]  甚麼是印證
[00:43:17.440 --> 00:43:21.120]  就是證明每一個身上有聖靈的人
[00:43:21.120 --> 00:43:22.800]  都是真正得救的人
[00:43:22.800 --> 00:43:25.680]  這個就是我們的印證
[00:43:25.680 --> 00:43:30.880]  而在《哥倫多後書》也有說出撒旦
[00:43:30.880 --> 00:43:34.640]  撒旦就是現在被稱為世界的神
