
[00:00:00.000 --> 00:00:02.660]  鼎姊妹 新年蒙福
[00:17:34.420 --> 00:17:38.660]  門徒裡面絕大部分都是北方人
[00:17:38.660 --> 00:17:41.300]  哇 耶穌真是有莫名其妙
[00:17:41.300 --> 00:17:46.580]  你選都選出名一些
[00:17:46.580 --> 00:17:48.100]  耶穌繼續選什麼呢
[00:17:48.100 --> 00:17:51.780]  其中一個就是拿達葉
[00:17:51.780 --> 00:17:55.860]  其實這個叫巴多羅邁
[00:17:55.860 --> 00:17:59.460]  拿達葉一見到耶穌的時候
[00:17:59.460 --> 00:18:02.900]  他說拿撒勒還出什麼好東西呢
[00:18:02.900 --> 00:18:05.780]  哇 拿達葉竟然這麼直率
[00:18:05.780 --> 00:18:07.860]  他是一個真以色列人
[00:18:07.860 --> 00:18:10.260]  他說話就是有那句得那句
[00:18:10.260 --> 00:18:11.860]  他得到耶穌的稱讚
[00:18:11.860 --> 00:18:13.620]  雖然他這麼直腸直肚
[00:18:13.620 --> 00:18:16.020]  正所謂不給面子耶穌
[00:18:16.020 --> 00:18:18.580]  但耶穌甚至跟著記載說
[00:18:18.580 --> 00:18:20.660]  他是一個神
[00:18:20.660 --> 00:18:23.140]  他因為對耶穌說你是神的兒子
[00:18:23.140 --> 00:18:24.820]  以色列的王
[00:18:24.820 --> 00:18:29.060]  耶穌讚賞他的信心
[00:18:29.060 --> 00:18:30.980]  還有一個叫多瑪
[00:18:30.980 --> 00:18:32.260]  聽過沒有
[00:18:32.260 --> 00:18:34.340]  多瑪是耶穌的門徒
[00:18:34.340 --> 00:18:36.100]  當耶穌復活的時候
[00:18:36.100 --> 00:18:37.780]  第一次他不在
[00:18:37.780 --> 00:18:40.100]  當聖經說我們見到復活的耶穌
[00:18:40.100 --> 00:18:43.220]  多瑪說除非我看見他手上的釘痕
[00:18:43.220 --> 00:18:45.700]  否則我絕不信
[00:18:45.700 --> 00:18:47.460]  一個這麼多疑的人
[00:18:47.460 --> 00:18:49.060]  怎麼可以跟耶穌呢
[00:18:49.060 --> 00:18:50.820]  每次都要講證據
[00:18:50.820 --> 00:18:52.180]  每次都要你自己看到
[00:18:52.180 --> 00:18:53.780]  有些是你看不到的
[00:18:53.780 --> 00:18:55.860]  你又不信 那怎麼做事呢
[00:18:55.860 --> 00:18:57.860]  但耶穌就是這樣選人的
[00:18:57.860 --> 00:19:00.820]  還有耶穌選誰呢
[00:19:00.820 --> 00:19:03.220]  選一個出賣耶穌的猶太人
[00:19:03.220 --> 00:19:04.900]  加勒人猶太人
[00:19:04.900 --> 00:19:09.060]  在約翰十八章說他是出賣耶穌猶太人
[00:19:09.060 --> 00:19:10.980]  一個會出賣自己的人你都會選
[00:19:10.980 --> 00:19:13.220]  耶穌就選
[00:19:13.220 --> 00:19:14.660]  你想都想不到
[00:19:14.660 --> 00:19:16.260]  還有耶穌還選誰呢
[00:19:16.260 --> 00:19:18.820]  被稱為激進黨的西門
[00:19:18.820 --> 00:19:19.780]  激進黨是甚麼呢
[00:19:19.780 --> 00:19:21.460]  就是激進
[00:19:21.460 --> 00:19:24.260]  簡單來說就是不怕死
[00:19:24.260 --> 00:19:26.820]  當時西門是一個激進黨的人
[00:19:26.820 --> 00:19:29.220]  是一群很守護猶太教
[00:19:29.220 --> 00:19:31.700]  很有民族主義的一個人
[00:19:31.700 --> 00:19:34.980]  簡單來說他為了自己的理想
[00:19:34.980 --> 00:19:36.260]  他不怕死
[00:19:36.260 --> 00:19:38.820]  他會衝鋒陷陣
[00:19:38.820 --> 00:19:41.060]  耶穌只要他為門徒
[00:19:41.060 --> 00:19:42.340]  就是找自己麻煩
[00:19:42.340 --> 00:19:44.100]  自找麻煩
[00:19:44.100 --> 00:19:46.740]  他會很衝動的
[00:19:46.740 --> 00:19:49.860]  其實不只是西門會這麼衝動
[00:19:49.860 --> 00:19:52.580]  彼得何嘗不是
[00:19:52.580 --> 00:19:54.100]  彼得作為大弟子
[00:19:54.100 --> 00:19:55.860]  他只認耶穌是基督
[00:19:55.860 --> 00:19:58.260]  他很聰明 他知道耶穌是基督
[00:19:58.260 --> 00:20:01.220]  但同時間他都三次不認耶穌
[00:20:01.220 --> 00:20:02.500]  一個大隻的港人
[00:20:02.500 --> 00:20:06.340]  為甚麼耶穌會選他做門徒
[00:20:06.340 --> 00:20:07.620]  環顧這十個門徒
[00:20:07.620 --> 00:20:09.780]  有些我們不太了解
[00:20:09.780 --> 00:20:11.540]  但我們所知的
[00:20:11.540 --> 00:20:12.180]  簡單來說
[00:20:12.180 --> 00:20:13.780]  如果你是耶穌
[00:20:13.780 --> 00:20:15.460]  或者你是一個領袖的人
[00:20:15.460 --> 00:20:16.980]  你會不會選這些人呢
[00:20:16.980 --> 00:20:18.820]  你一定不會
[00:20:18.820 --> 00:20:20.500]  你一定會選一些很有地位
[00:20:20.500 --> 00:20:21.380]  很有身份
[00:20:21.380 --> 00:20:22.260]  很有學識
[00:20:22.260 --> 00:20:24.820]  很有財富
[00:20:24.820 --> 00:20:27.220]  耶穌選的全部都沒有
[00:20:27.220 --> 00:20:30.100]  所以耶穌說我連斬首的地方都沒有
[00:20:30.100 --> 00:20:31.540]  如果有一個門徒有錢
[00:20:31.540 --> 00:20:32.340]  可以啊
[00:20:32.340 --> 00:20:32.980]  你出啊
[00:20:32.980 --> 00:20:34.260]  你付錢
[00:20:34.260 --> 00:20:36.500]  幫我找五星級酒店給我住
[00:20:36.500 --> 00:20:39.220]  沒有
[00:20:39.220 --> 00:20:42.420]  我們不明白為甚麼耶穌會這樣
[00:20:42.420 --> 00:20:44.420]  當然我們不要這麼極端
[00:20:44.420 --> 00:20:46.260]  耶穌不只是選一群
[00:20:46.260 --> 00:20:48.660]  單單沒有學問
[00:20:48.660 --> 00:20:50.340]  沒有社會地位
[00:20:50.340 --> 00:20:52.020]  沒有財富的人
[00:20:52.020 --> 00:20:55.060]  或者這麼多麻煩的人
[00:20:55.060 --> 00:20:57.220]  耶穌門徒裏面有一個叫達泰
[00:20:57.220 --> 00:21:00.740]  或者叫猶大的人
[00:21:00.740 --> 00:21:02.660]  他會問耶穌顯現的問題
[00:21:02.660 --> 00:21:04.580]  他很有洞察力
[00:21:04.580 --> 00:21:07.860]  他問的問題很有意思
[00:21:07.860 --> 00:21:09.380]  甚至後期
[00:21:09.380 --> 00:21:12.020]  耶穌要彌補一些使徒的不足的時候
[00:21:12.020 --> 00:21:13.140]  在淡馬錫路上
[00:21:13.140 --> 00:21:17.460]  揀選了一個具備高質條件的保羅
[00:21:17.460 --> 00:21:21.540]  換言之耶穌不只是選一些看不起人的人
[00:21:21.540 --> 00:21:24.420]  所以難怪有些未信的人說
[00:21:24.420 --> 00:21:25.780]  只有那些沒用的人
[00:21:25.780 --> 00:21:28.020]  低下階層的人才會信耶穌 跟隨耶穌
[00:21:28.020 --> 00:21:30.660]  甚至那些讀不了書的人才會成為傳道人
[00:21:30.660 --> 00:21:32.660]  不是的
[00:21:32.660 --> 00:21:34.260]  有很多傳道人的教務同工
[00:21:34.260 --> 00:21:36.580]  很有學識 很有地位的
[00:21:36.580 --> 00:21:38.580]  不過上帝呼召他
[00:21:38.580 --> 00:21:40.900]  當然教務同工裏面有些真的很平凡
[00:21:40.900 --> 00:21:43.460]  不過只因為上帝呼召他
[00:21:43.460 --> 00:21:45.780]  他就被上帝使用
[00:21:45.780 --> 00:21:46.900]  簡單來說
[00:21:46.900 --> 00:21:52.020]  不在於被選的人是一個怎樣的人
[00:21:52.020 --> 00:21:55.220]  從耶穌選十二個門徒
[00:21:55.220 --> 00:21:57.380]  祂所選的對象裏面
[00:21:57.380 --> 00:22:00.660]  我們看到真正揀選的主權
[00:22:00.660 --> 00:22:03.780]  在神的手裏面
[00:22:03.780 --> 00:22:07.300]  甚至在神的計劃裏面
[00:22:07.300 --> 00:22:09.940]  耶穌揀選十二個門徒
[00:22:09.940 --> 00:22:11.620]  是要改變他們
[00:22:11.620 --> 00:22:13.300]  建立他們
[00:22:13.300 --> 00:22:18.420]  他們來自五湖四海
[00:22:18.420 --> 00:22:21.380]  他們有很獨特的背景
[00:22:21.380 --> 00:22:24.340]  一個這麼激進的西門
[00:22:24.340 --> 00:22:26.100]  遇到這麼不受歡迎的馬太
[00:22:26.100 --> 00:22:28.740]  會有什麼事情發生
[00:22:28.740 --> 00:22:32.340]  一定是內亂
[00:22:32.340 --> 00:22:35.060]  上帝就說我要建立他們
[00:22:35.060 --> 00:22:37.460]  耶穌揀選這十二個門徒
[00:22:37.460 --> 00:22:40.980]  使他們能夠在祂的團隊當中共存
[00:22:40.980 --> 00:22:44.420]  學習彼此相愛
[00:22:44.420 --> 00:22:46.820]  這是神的心意
[00:22:46.820 --> 00:22:48.980]  神揀選人不會多餘
[00:22:48.980 --> 00:22:53.060]  神揀選人不單要我們去完成一些責任
[00:22:53.060 --> 00:22:56.820]  神揀選人更加要我們在過程當中
[00:22:56.820 --> 00:23:00.660]  被祂建立 被祂改變
[00:23:00.660 --> 00:23:03.780]  我們稱大隻廣為彼得
[00:23:03.780 --> 00:23:06.340]  他真的很厲害
[00:23:06.340 --> 00:23:07.940]  他什麼都要先行
[00:23:07.940 --> 00:23:11.860]  一見到耶穌就馬上跳下海
[00:23:11.860 --> 00:23:13.620]  他是最有反應的
[00:23:13.620 --> 00:23:16.820]  他是第一個認耶穌是基督
[00:23:16.820 --> 00:23:22.500]  但同時也是第一個最軟弱的基督門徒
[00:23:22.500 --> 00:23:25.460]  這樣的彼得在初期教會中
[00:23:25.460 --> 00:23:29.620]  竟然成為教會重要的領袖
[00:23:29.620 --> 00:23:35.300]  耶穌那三年的栽培 同行不會白費
[00:23:35.300 --> 00:23:38.580]  雖然很多軟弱
[00:23:38.580 --> 00:23:40.020]  我叫你們跟我一起警醒
[00:23:40.020 --> 00:23:42.980]  你們全都睡著了
[00:23:42.980 --> 00:23:45.380]  登山變象 你們看過我的榮耀
[00:23:45.380 --> 00:23:47.940]  為什麼你們這麼害怕
[00:23:47.940 --> 00:23:51.300]  躲起來 怕死到不得了
[00:23:51.300 --> 00:23:52.660]  雖然如此
[00:23:52.660 --> 00:23:56.580]  但耶穌在提比利亞海裡面
[00:23:56.580 --> 00:24:00.020]  彼得 你愛我彼得更深
[00:24:00.020 --> 00:24:02.020]  當彼得說我願意的時候
[00:24:02.020 --> 00:24:04.660]  耶穌再一次來用他
[00:24:04.660 --> 00:24:07.300]  當耶穌再一次愛的擁抱的時候
[00:24:07.300 --> 00:24:09.220]  愛的召喚的時候
[00:24:09.220 --> 00:24:12.100]  彼得脫胎換骨
[00:24:12.100 --> 00:24:15.620]  再加上少林寺聖靈的降臨
[00:24:15.620 --> 00:24:19.220]  整個教會群體就徹底改變
[00:24:19.220 --> 00:24:22.420]  所以弟兄姊妹不在於什麼人
[00:24:22.420 --> 00:24:24.260]  一切都是神的工作
[00:24:24.260 --> 00:24:26.900]  是神給我們的機會
[00:24:26.900 --> 00:24:28.260]  如果耶穌不問彼得
[00:24:28.260 --> 00:24:30.740]  彼得是沒有機會再在教會裡立足的
[00:24:30.740 --> 00:24:33.060]  如果不是上帝的聖靈降臨
[00:24:33.060 --> 00:24:35.860]  教會是不能有這麼大的復興的
[00:24:35.860 --> 00:24:36.500]  所以弟兄姊妹
[00:24:36.500 --> 00:24:38.420]  今天不是在於你是誰
[00:24:38.420 --> 00:24:40.180]  不是祂是誰
[00:24:40.180 --> 00:24:43.460]  是在於呼召我們愛我們的主
[00:24:43.460 --> 00:24:45.540]  約翰被稱為雷子
[00:24:45.540 --> 00:24:49.380]  即是很大脾氣地燒了他們
[00:24:49.380 --> 00:24:53.220]  這樣的人拜事有餘
[00:24:53.220 --> 00:24:56.260]  但當耶穌孤單走上十字架路的時候
[00:24:56.260 --> 00:24:58.340]  在十字架上最痛苦的時候
[00:24:58.340 --> 00:25:00.260]  只有約翰一個人
[00:25:00.260 --> 00:25:03.460]  在十字架下陪伴著瑪利亞
[00:25:03.460 --> 00:25:04.740]  而耶穌說
[00:25:04.740 --> 00:25:07.700]  約翰好好照顧我媽媽
[00:25:07.700 --> 00:25:09.220]  一個這麼大脾氣的人
[00:25:09.220 --> 00:25:10.180]  怎麼可以交給他
[00:25:10.180 --> 00:25:12.340]  用什麼打死我媽媽
[00:25:12.340 --> 00:25:13.940]  你明白我的意思嗎
[00:25:13.940 --> 00:25:18.020]  但是約翰改變了
[00:25:18.020 --> 00:25:20.900]  耶穌不僅是他的夫子
[00:25:20.900 --> 00:25:22.660]  教會他們如何傳呼音
[00:25:22.660 --> 00:25:24.820]  教會他們如何通過道理
[00:25:24.820 --> 00:25:27.140]  更加改變他們的生命
[00:25:27.140 --> 00:25:28.180]  弟兄姊妹
[00:25:28.180 --> 00:25:31.380]  今天你和我是主的門徒
[00:25:31.380 --> 00:25:34.340]  不要只甘於做一個信徒
[00:25:34.340 --> 00:25:37.620]  你要讓你的生命被主改變
[00:25:37.620 --> 00:25:39.540]  上帝不僅要改變你和我
[00:25:39.540 --> 00:25:43.460]  祂更加將一個很重要的責任給你和我
[00:25:43.460 --> 00:25:45.140]  是的 世界有很多挑戰
[00:25:45.140 --> 00:25:47.300]  你以為當時的門徒沒有挑戰嗎
[00:25:47.300 --> 00:25:49.140]  他們有很多挑戰
[00:25:49.140 --> 00:25:50.820]  不過耶穌說我會和你同在
[00:25:50.820 --> 00:25:52.340]  那時候耶穌和我們同在
[00:25:52.340 --> 00:25:53.940]  當耶穌死了之後
[00:25:53.940 --> 00:25:55.860]  耶穌找誰和我們同在
[00:25:55.860 --> 00:25:58.820]  就是保衛師聖靈
[00:25:58.820 --> 00:26:00.500]  聖靈不是自己的能力
[00:26:00.500 --> 00:26:02.820]  聖靈是三而一的神
[00:26:02.820 --> 00:26:03.460]  弟兄姊妹
[00:26:03.460 --> 00:26:04.740]  特別今天
[00:26:04.740 --> 00:26:07.300]  我相信今天在座當中
[00:26:07.300 --> 00:26:08.580]  有些人今天要就職
[00:26:08.580 --> 00:26:12.580]  希望你不是就職你才來
[00:26:12.580 --> 00:26:14.100]  今天你就職了
[00:26:14.100 --> 00:26:20.900]  你帶著什麼心態來面對呢
[00:26:20.900 --> 00:26:25.220]  我希望你是其中一個心態
[00:26:25.220 --> 00:26:26.420]  第一個心態
[00:26:26.420 --> 00:26:28.740]  你是帶著感恩的心
[00:26:28.740 --> 00:26:30.260]  好感的心
[00:26:30.260 --> 00:26:31.620]  不僅救了我
[00:26:31.620 --> 00:26:33.860]  也給我這麼多的恩賜
[00:26:33.860 --> 00:26:35.620]  多謝你給我這個恩賜
[00:26:35.620 --> 00:26:37.300]  透過侍奉的崗位
[00:26:37.300 --> 00:26:39.300]  我可以發揮
[00:26:39.300 --> 00:26:41.620]  你是不是帶著感恩的心呢
[00:26:41.620 --> 00:26:43.300]  我希望你帶著感恩的心
[00:26:43.300 --> 00:26:45.140]  去承擔這個職事
[00:26:45.140 --> 00:26:46.820]  第二個心態就是
[00:26:46.820 --> 00:26:48.580]  戰驚的心
[00:26:48.580 --> 00:26:50.100]  哎呀
[00:26:50.100 --> 00:26:50.820]  好感恩
[00:26:50.820 --> 00:26:53.300]  今天第一次有我的名字在職事表裏面
[00:26:53.300 --> 00:26:54.260]  真是開心
[00:26:54.260 --> 00:26:55.380]  過去《時公報書》
[00:26:55.380 --> 00:26:58.260]  找來找去都找不到我的名字
[00:26:58.260 --> 00:26:59.860]  有些失望
[00:26:59.860 --> 00:27:00.900]  有些遺憾
[00:27:00.900 --> 00:27:03.940]  終於有我的名字了
[00:27:03.940 --> 00:27:05.140]  但是很戰驚
[00:27:05.140 --> 00:27:07.060]  我做不到的
[00:27:07.060 --> 00:27:07.700]  也好
[00:27:07.700 --> 00:27:08.980]  你有戰驚的心
[00:27:08.980 --> 00:27:10.900]  也是好的
[00:27:10.900 --> 00:27:12.500]  但是今天有訊息告訴你
[00:27:12.500 --> 00:27:14.340]  不是你行不行的問題
[00:27:14.340 --> 00:27:15.060]  嚴格來說
[00:27:15.060 --> 00:27:16.180]  那十二個門徒
[00:27:16.180 --> 00:27:17.220]  全部都不行
[00:27:17.220 --> 00:27:18.340]  從人的角度
[00:27:18.340 --> 00:27:19.540]  都有限制
[00:27:19.540 --> 00:27:23.940]  但是耶穌也使用他們
[00:27:23.940 --> 00:27:25.620]  當然有一個是失敗
[00:27:25.620 --> 00:27:26.580]  但是很多都成功
[00:27:26.580 --> 00:27:28.740]  甚至為主殉道
[00:27:28.740 --> 00:27:30.340]  他們的生命改變了
[00:27:30.340 --> 00:27:32.500]  我希望帶著戰驚的心去侍奉
[00:27:32.500 --> 00:27:35.780]  第三個心態是什麼呢
[00:27:35.780 --> 00:27:38.020]  就是心口有勇字
[00:27:38.020 --> 00:27:39.300]  勇於承擔
[00:27:39.300 --> 00:27:41.060]  不要緊 牧師
[00:27:41.060 --> 00:27:41.860]  你要什麼崗位
[00:27:41.860 --> 00:27:43.540]  我都可以做
[00:27:43.540 --> 00:27:46.100]  總之我是什麼都做的
[00:27:46.100 --> 00:27:48.260]  那我欣賞你的態度
[00:27:48.260 --> 00:27:51.060]  正所謂捨我其誰呢
[00:27:51.060 --> 00:27:53.460]  就是我不做誰做
[00:27:53.460 --> 00:27:55.060]  如果你有這樣的心態
[00:27:55.060 --> 00:27:57.060]  那就要小心了
[00:27:57.060 --> 00:27:59.060]  神真的可以不用你
[00:27:59.060 --> 00:28:00.420]  雖然你願意
[00:28:00.420 --> 00:28:01.860]  但是如果你的心態
[00:28:01.860 --> 00:28:03.300]  覺得沒有你不行
[00:28:03.300 --> 00:28:05.380]  上帝不一定用你
[00:28:05.380 --> 00:28:07.060]  雖然你有勇敢
[00:28:07.060 --> 00:28:09.860]  但是上帝說你還沒有準備好
[00:28:09.860 --> 00:28:11.860]  你還沒有合適我的使用
[00:28:11.860 --> 00:28:13.540]  如果你是帶著這種心態
[00:28:13.540 --> 00:28:14.740]  好好調教
[00:28:14.740 --> 00:28:16.820]  謙卑自己
[00:28:16.820 --> 00:28:20.260]  教會不是沒有了你不行
[00:28:20.260 --> 00:28:21.700]  教會就算沒有牧師
[00:28:21.700 --> 00:28:23.540]  都可以運作
[00:28:23.540 --> 00:28:27.300]  因為教會元首是耶穌基督
[00:28:27.300 --> 00:28:28.660]  第四種心態是什麼呢
[00:28:28.660 --> 00:28:31.380]  我稱它為麻木的心態
[00:28:31.380 --> 00:28:34.020]  每年都是這樣就職
[00:28:34.020 --> 00:28:35.220]  每年都是那個崗位
[00:28:35.220 --> 00:28:37.300]  為什麼從來都沒有變過
[00:28:37.300 --> 00:28:40.340]  不知道你是開心還是不開心
[00:28:40.340 --> 00:28:43.860]  為什麼你從來都沒有變過崗位
[00:28:43.860 --> 00:28:45.620]  長期服務長
[00:28:45.620 --> 00:28:48.340]  都是那個崗位
[00:28:48.340 --> 00:28:51.380]  為什麼你不嘗試轉一下崗位
[00:28:51.380 --> 00:28:54.020]  為什麼你不嘗試更進一步
[00:28:54.020 --> 00:28:58.020]  有些事是要給別人其他機會去上
[00:28:58.020 --> 00:29:01.780]  而你再承擔更重要的崗位
[00:29:01.780 --> 00:29:03.380]  你讀了這麼多年主要學手裝備
[00:29:03.380 --> 00:29:05.700]  為什麼不做主要學老師
[00:29:05.700 --> 00:29:06.900]  為什麼不嘗試做導師
[00:29:06.900 --> 00:29:08.340]  當然不是你想做就做
[00:29:08.340 --> 00:29:10.260]  但你應該憑信心去做
[00:29:10.260 --> 00:29:12.420]  但很多時候我們麻木了
[00:29:12.420 --> 00:29:13.620]  我們的習以為常
[00:29:13.620 --> 00:29:15.300]  每年都是我做這個崗位
[00:29:15.300 --> 00:29:18.900]  不變的
[00:29:18.900 --> 00:29:21.060]  耶穌選擇的十二門徒
[00:29:21.060 --> 00:29:23.220]  真是正如我們所說
[00:29:23.220 --> 00:29:24.660]  是人看不起的
[00:29:24.660 --> 00:29:27.220]  是人想不到的
[00:29:27.220 --> 00:29:28.980]  但耶穌仍然選擇這些人
[00:29:28.980 --> 00:29:30.980]  是因為耶穌愛那些人
[00:29:30.980 --> 00:29:33.380]  今天耶穌也愛我們
[00:29:33.380 --> 00:29:35.700]  祂透過我們對祂的侍奉
[00:29:35.700 --> 00:29:36.900]  透過我們做祂的門徒
[00:29:36.900 --> 00:29:37.620]  跟從祂
[00:29:37.620 --> 00:29:39.860]  祂很想和我們一起
[00:29:39.860 --> 00:29:43.060]  祂知道我們生命裏有很多不足
[00:29:43.060 --> 00:29:44.980]  有很多瑕疵
[00:29:44.980 --> 00:29:46.980]  很多沙沙石石
[00:29:46.980 --> 00:29:48.900]  不過上帝仍然使用我們
[00:29:48.900 --> 00:29:50.900]  因為我們不單是祂的學生
[00:29:50.900 --> 00:29:54.980]  我們更加是祂的兒女
[00:29:54.980 --> 00:29:57.460]  祂很希望我們能夠
[00:29:57.460 --> 00:29:59.700]  透過祂的同在
[00:29:59.700 --> 00:30:02.580]  去經歷侍奉的喜樂
[00:30:02.580 --> 00:30:04.180]  當我們在侍奉裏
[00:30:04.180 --> 00:30:06.020]  能夠看到一些果效
[00:30:06.020 --> 00:30:07.300]  或者在侍奉過程裏
[00:30:07.300 --> 00:30:08.900]  體會到上帝的同在
[00:30:08.900 --> 00:30:09.940]  那種喜樂
[00:30:09.940 --> 00:30:13.140]  上帝很希望我們能夠經歷到
[00:30:13.140 --> 00:30:16.100]  所以侍奉是有眼淚的
[00:30:16.100 --> 00:30:18.340]  但侍奉也帶來那種雀躍
[00:30:18.340 --> 00:30:20.100]  當你看到很多人信耶穌
[00:30:20.100 --> 00:30:21.300]  當你傳到加拿大
[00:30:21.300 --> 00:30:22.100]  被人取笑的時候
[00:30:22.100 --> 00:30:23.620]  但他又最終信耶穌的時候
[00:30:23.620 --> 00:30:28.420]  你那種喜樂是沒有人可以取代的
[00:30:28.420 --> 00:30:31.300]  既然我們被選中是恩典
[00:30:31.300 --> 00:30:32.660]  是神的愛
[00:30:32.660 --> 00:30:35.060]  你和我唯一的回應是什麼?
[00:30:35.060 --> 00:30:37.700]  就是放下
[00:30:37.700 --> 00:30:39.700]  彼得、雅各、約翰、安德烈
[00:30:39.700 --> 00:30:41.700]  他們放下了他們的慾望
[00:30:41.700 --> 00:30:45.620]  馬太放下了他們的收銀枱
[00:30:45.620 --> 00:30:47.060]  那些都不要了
[00:30:47.060 --> 00:30:48.740]  嘩!很多魚
[00:30:48.740 --> 00:30:50.340]  嘩!很多錢
[00:30:50.340 --> 00:30:52.180]  我沒有賺錢的機會
[00:30:52.180 --> 00:30:53.860]  得魚的機會
[00:30:53.860 --> 00:30:56.180]  你要跟從耶穌是要放下的
[00:30:56.180 --> 00:30:57.700]  當你不放下的時候
[00:30:57.700 --> 00:31:00.020]  那些東西會成為你的妨礙
[00:31:00.020 --> 00:31:03.860]  你不會體會到跟從耶穌的真正好處
[00:31:03.860 --> 00:31:05.780]  頂智梅 你要放下
[00:31:05.780 --> 00:31:08.340]  將你的主權交出來
[00:31:08.340 --> 00:31:11.620]  真真正正去跟耶穌
[00:31:11.620 --> 00:31:14.260]  那些東西以前你覺得重要
[00:31:14.260 --> 00:31:15.460]  但願你好像保羅所說
[00:31:15.460 --> 00:31:19.380]  我已經得到耶穌的那些遺志寶
[00:31:19.380 --> 00:31:22.740]  斷捨離
[00:31:22.740 --> 00:31:24.980]  不要什麼都要
[00:31:24.980 --> 00:31:28.980]  什麼都要的時候最終是什麼都沒有
[00:31:28.980 --> 00:31:31.220]  不是我們選上帝
[00:31:31.220 --> 00:31:33.540]  上帝說我答應你
[00:31:33.540 --> 00:31:34.580]  我做這個崗位
[00:31:34.580 --> 00:31:36.580]  不是你答應上帝
[00:31:36.580 --> 00:31:38.340]  應該說上帝多謝你
[00:31:38.340 --> 00:31:42.180]  讓我有侍奉你的機會
[00:31:42.180 --> 00:31:43.540]  講能力
[00:31:43.540 --> 00:31:45.300]  講信服度
[00:31:45.300 --> 00:31:48.260]  我相信天使比我們更優勝
[00:31:48.260 --> 00:31:51.060]  但今天神竟然給我們機會
[00:31:51.060 --> 00:31:55.140]  因為我們是祂的兒女
[00:31:55.140 --> 00:31:58.180]  我們不只是被造的天使
[00:31:58.180 --> 00:32:00.100]  所以我們今天是懷著感恩的心
[00:32:00.100 --> 00:32:01.300]  喜樂的心
[00:32:01.300 --> 00:32:03.460]  為了上帝給我們機會成為祂的兒女
[00:32:03.460 --> 00:32:07.700]  給我們機會去侍奉祂 應該感恩
[00:32:07.700 --> 00:32:12.500]  你今天就職了
[00:32:12.500 --> 00:32:15.540]  如果你沒名的話
[00:32:15.540 --> 00:32:18.020]  可能你是因為年紀大
[00:32:18.020 --> 00:32:20.100]  你已經侍奉很多年了
[00:32:20.100 --> 00:32:21.940]  上帝說有崗位侍奉
[00:32:21.940 --> 00:32:23.460]  你歇一歇
[00:32:23.460 --> 00:32:25.300]  你仍然在禱告
[00:32:25.300 --> 00:32:27.060]  在關懷
[00:32:27.060 --> 00:32:28.740]  在你的信心上
[00:32:28.740 --> 00:32:30.340]  在你的敬拜生活上
[00:32:30.340 --> 00:32:33.140]  你仍然在侍奉上帝
[00:32:33.140 --> 00:32:36.020]  你在家中的敬虔
[00:32:36.020 --> 00:32:37.540]  是在侍奉上帝
[00:32:37.540 --> 00:32:40.100]  你是在教你的下一代
[00:32:40.100 --> 00:32:42.820]  是用你的生命去侍奉上帝
[00:32:42.820 --> 00:32:45.380]  所以你沒有停止侍奉年長頂尖
[00:32:45.380 --> 00:32:46.980]  你沒有覺得心酸
[00:32:46.980 --> 00:32:48.500]  我以前在團契
[00:32:48.500 --> 00:32:52.180]  我以前在教會裏面 嘩 多重要
[00:32:52.180 --> 00:32:55.940]  不要看自己過於所當汗的
[00:32:55.940 --> 00:32:59.300]  上帝要我們主援崗位
[00:32:59.300 --> 00:33:02.660]  是要我們更經歷祂
[00:33:02.660 --> 00:33:04.340]  如果你不是因為這個原因
[00:33:04.340 --> 00:33:06.180]  而你沒有名的話
[00:33:06.180 --> 00:33:07.620]  你應該問
[00:33:07.620 --> 00:33:10.740]  為何偏偏沒有我名
[00:33:10.740 --> 00:33:12.500]  是不是因為我有很多生命的問題
[00:33:12.500 --> 00:33:13.140]  我未處理
[00:33:13.140 --> 00:33:14.980]  而上帝今天不給我
[00:33:14.980 --> 00:33:17.620]  我是經歷過的
[00:33:17.620 --> 00:33:20.420]  我知道有些事我未預備好
[00:33:20.420 --> 00:33:24.900]  上帝要我來學習
[00:33:24.900 --> 00:33:28.580]  如果是上帝叫我們做
[00:33:28.580 --> 00:33:30.820]  而我們基於種種原因不去做
[00:33:30.820 --> 00:33:32.500]  這就值得我們思想
[00:33:32.500 --> 00:33:34.020]  為何我回到教會那麼久
[00:33:34.020 --> 00:33:35.540]  洗禮那麼久
[00:33:35.540 --> 00:33:38.260]  我一個崗位都沒有
[00:33:38.260 --> 00:33:42.740]  我是否甘心做一個閒人
[00:33:42.740 --> 00:33:47.540]  教會不應該有空閒的人
[00:33:47.540 --> 00:33:50.740]  因為就職的名單裏面
[00:33:50.740 --> 00:33:52.660]  不計機構部
[00:33:52.660 --> 00:33:54.260]  如果單以崗位計
[00:33:54.260 --> 00:33:55.540]  都不計教務長職
[00:33:55.540 --> 00:33:58.180]  我昨天傻傻地數過
[00:33:58.180 --> 00:34:01.940]  是三百多個崗位
[00:34:01.940 --> 00:34:03.620]  很粗略地說三百多個
[00:34:03.620 --> 00:34:05.220]  如果每人承擔一個崗位
[00:34:05.220 --> 00:34:08.820]  我們需要三百多人去承擔每一個崗位
[00:34:08.820 --> 00:34:10.820]  當然事實告訴你
[00:34:10.820 --> 00:34:12.740]  就職的沒有三百多人
[00:34:12.740 --> 00:34:15.860]  有很多人一身兼幾職
[00:34:15.860 --> 00:34:19.140]  為何要出現這樣的情況
