
[00:00:00.000 --> 00:00:04.220]  我們讀一段聖經 在啟示錄第二十二章第二節
[00:17:44.620 --> 00:17:46.900]  常常只是一個很簡單
[00:17:46.900 --> 00:17:50.420]  又真實的愛的行動而已
[00:17:50.420 --> 00:17:51.620]  那你說今天我們怎麼樣
[00:17:51.620 --> 00:17:54.460]  能夠向社區表達我們的愛呢
[00:17:54.460 --> 00:17:55.060]  兩方面
[00:17:55.060 --> 00:17:56.060]  第一個
[00:17:56.060 --> 00:17:57.660]  要建立愛心的平台
[00:17:57.660 --> 00:18:01.460]  跟你們說要建立愛心的平台
[00:18:01.460 --> 00:18:03.180]  那這些人我在教會的服侍
[00:18:03.180 --> 00:18:04.460]  我真的發現一件事情
[00:18:04.460 --> 00:18:06.620]  就是教會跟社區之間
[00:18:06.620 --> 00:18:09.180]  有一個很大的鴻溝
[00:18:09.180 --> 00:18:10.940]  就很大的鴻溝
[00:18:10.940 --> 00:18:14.380]  一方面看見這個世界多麼需要愛
[00:18:14.380 --> 00:18:17.540]  另一方面也看見教會裡充滿了神的愛
[00:18:17.540 --> 00:18:19.580]  但好像這個愛就是
[00:18:19.580 --> 00:18:20.340]  流不出去
[00:18:20.340 --> 00:18:22.380]  傳遞不出去
[00:18:22.380 --> 00:18:24.220]  不是說教會的地方裡面沒有愛心
[00:18:24.220 --> 00:18:25.060]  很有愛心
[00:18:25.060 --> 00:18:28.140]  但只是找不到一個合適的管道
[00:18:28.140 --> 00:18:32.220]  把神的愛從我們中間能夠傳遞出去
[00:18:32.220 --> 00:18:35.860]  我就發現愛心是需要有平台的
[00:18:35.860 --> 00:18:39.340]  跟你們說愛心需要有平台 跟他說
[00:18:39.340 --> 00:18:40.820]  那什麼是平台呢
[00:18:40.820 --> 00:18:41.940]  平台就是一個
[00:18:41.940 --> 00:18:44.020]  使我們能夠進入社區
[00:18:44.020 --> 00:18:45.660]  進入人群的橋樑
[00:18:45.660 --> 00:18:47.500]  你需要這個橋樑
[00:18:47.500 --> 00:18:49.580]  透過這個平台
[00:18:49.580 --> 00:18:51.620]  一方面使社區的人
[00:18:51.620 --> 00:18:53.060]  可以不必進到教會
[00:18:53.060 --> 00:18:54.540]  就可以領受神的愛
[00:18:54.540 --> 00:18:55.980]  這個很重要
[00:18:55.980 --> 00:18:58.180]  另一方面有個幫助教會的弟兄姊妹
[00:18:58.180 --> 00:19:01.540]  很自然的透過這樣一個平台跟橋樑
[00:19:01.540 --> 00:19:04.420]  把神的愛能夠傳遞出去
[00:19:04.420 --> 00:19:06.380]  這為什麼這些年我們在教會裡面
[00:19:06.380 --> 00:19:09.780]  打造這麼多不同的平台的原因
[00:19:09.780 --> 00:19:12.860]  我們看見基金會就是一種平台
[00:19:12.860 --> 00:19:14.100]  透過基金會
[00:19:14.100 --> 00:19:16.340]  我們可以服侍到在社區當中
[00:19:16.340 --> 00:19:21.060]  很多我們平常無法接觸到的人群
[00:19:21.060 --> 00:19:24.060]  我們看見優勢頻道也是一種平台
[00:19:24.060 --> 00:19:25.580]  透過優勢
[00:19:25.580 --> 00:19:29.020]  我們在北美華人裡面提供了一天
[00:19:29.020 --> 00:19:35.260]  一個7天24小時全方位生活的優質電視節目
[00:19:35.260 --> 00:19:36.900]  我們的目標就是希望
[00:19:36.900 --> 00:19:40.340]  把基督教的價值觀潛移默化的
[00:19:40.340 --> 00:19:43.660]  能夠影響北美的華人文化
[00:19:43.660 --> 00:19:46.420]  職場工作坊是一種平台
[00:19:46.420 --> 00:19:50.060]  透過個別的一些職場教練的方式
[00:19:50.060 --> 00:19:53.820]  幫助一個人不但在職場上能夠被提升
[00:19:53.820 --> 00:19:57.300]  而且經歷到生命改變的大能
[00:19:57.300 --> 00:20:00.060]  非洲職業訓練學校也是一種平台
[00:20:00.060 --> 00:20:02.060]  我們在多哥這個國家
[00:20:02.060 --> 00:20:04.980]  不但幫助很多年輕人找到合適的工作
[00:20:04.980 --> 00:20:07.380]  我們也開設了生命和診所
[00:20:07.380 --> 00:20:12.540]  在醫療缺乏的地區提供最切身的救助
[00:20:12.540 --> 00:20:14.980]  這也是我們在教會裡面開始一個新的事工
[00:20:14.980 --> 00:20:17.380]  叫做生命和醫療團氣
[00:20:17.380 --> 00:20:20.820]  就希望結合北美的醫療人員的力量
[00:20:20.820 --> 00:20:22.580]  進入宣教地區
[00:20:22.580 --> 00:20:26.860]  能夠有幫助服侍更多有需要的人群
[00:20:26.860 --> 00:20:30.620]  除此之外我們還有生命和社區服務中心
[00:20:30.620 --> 00:20:32.540]  有青少年課業輔導的工作
[00:20:32.540 --> 00:20:34.620]  在老人中心的服侍
[00:20:34.620 --> 00:20:36.500]  我們也有生命和的領袖學院
[00:20:36.500 --> 00:20:39.460]  栽培神國未來的工人
[00:20:39.460 --> 00:20:42.540]  這些單位今天在外面都有很多的攤位
[00:20:42.540 --> 00:20:44.100]  所以鼓勵大家在散會之後
[00:20:44.100 --> 00:20:46.380]  能夠去關心一下了解一下
[00:20:46.380 --> 00:20:50.660]  更重要去參與支持他們的事工
[00:20:50.660 --> 00:20:52.940]  第二要建立合作的平台
[00:20:52.940 --> 00:20:56.980]  跟你們說要建立合作的平台
[00:20:56.980 --> 00:20:59.700]  第二點是社區與城市的轉化
[00:20:59.700 --> 00:21:02.180]  絕對不是單靠教會的力量
[00:21:02.180 --> 00:21:03.460]  不是的
[00:21:03.460 --> 00:21:06.060]  Lawrence Callaghan YWAM的創辦人
[00:21:06.060 --> 00:21:09.260]  很早就提到影響世界的七個領域
[00:21:09.260 --> 00:21:13.100]  這七個領域包括了政府、商業、教育、娛樂
[00:21:13.100 --> 00:21:15.700]  媒體、家庭跟宗教
[00:21:15.700 --> 00:21:19.860]  而宗教只不過是七大領域其中之一而已
[00:21:19.860 --> 00:21:23.500]  所以教會不能只是單靠自己孤立自己
[00:21:23.500 --> 00:21:25.860]  我常說現在是教會
[00:21:25.860 --> 00:21:27.980]  你越是看見這個環境的艱難
[00:21:27.980 --> 00:21:31.140]  越是教會應當捲起袖子
[00:21:31.140 --> 00:21:35.580]  跟所有其他領域一同來彼此合作的時刻
[00:21:35.580 --> 00:21:39.180]  好讓神的愛跟恩典能夠透過我們
[00:21:39.180 --> 00:21:42.380]  永留到每一個需要的地方
[00:21:42.380 --> 00:21:44.140]  我們需要跟政府合作
[00:21:44.140 --> 00:21:44.940]  為什麼
[00:21:44.940 --> 00:21:47.380]  因為政府擁有通路
[00:21:47.380 --> 00:21:49.860]  很多時候才能夠借著政府幫助我們打開
[00:21:49.860 --> 00:21:52.700]  很多過去無法打開的門
[00:21:52.700 --> 00:21:55.060]  我們需要跟商業界合作為什麼
[00:21:55.060 --> 00:21:57.020]  因為商業界有資源
[00:21:57.020 --> 00:22:00.860]  就像我們基金會跟Costco退貨中心合作
[00:22:00.860 --> 00:22:03.180]  把退貨中心的這些家用品
[00:22:03.180 --> 00:22:08.260]  能夠輸送到很多需要的家庭跟慈善機構當中
[00:22:08.260 --> 00:22:11.020]  我們需要跟科技界合作為什麼
[00:22:11.020 --> 00:22:13.460]  因為科技界有技術
[00:22:13.460 --> 00:22:15.100]  我還記得Lawrence Callaghan
[00:22:15.100 --> 00:22:17.900]  多次對我們矽谷的工程師說
[00:22:17.900 --> 00:22:21.100]  神要把我們放在矽谷不是偶然的
[00:22:21.100 --> 00:22:24.140]  神要我們用最尖端的科技
[00:22:24.140 --> 00:22:28.700]  把神的福音能夠擴展到世界各地
[00:22:28.700 --> 00:22:30.620]  我們更需要跟教會合作為什麼
[00:22:30.620 --> 00:22:33.060]  因為教會有屬靈的權柄
[00:22:33.060 --> 00:22:36.180]  當教會能夠同心合一同站立的時候
[00:22:36.180 --> 00:22:39.860]  我們就能戰勝一切黑暗的權勢
[00:22:39.860 --> 00:22:43.340]  戰勝一切仇敵撒旦的攻擊
[00:22:43.340 --> 00:22:46.740]  因為這些年當我在生命河在浮世的時候
[00:22:46.740 --> 00:22:50.380]  我看見生命河在神的手中
[00:22:50.380 --> 00:22:53.020]  被神帶領不斷地向前進
[00:22:53.020 --> 00:22:56.100]  我就越來越看見生命河真的是一條
[00:22:56.100 --> 00:22:58.260]  比我們所想像
[00:22:58.260 --> 00:23:00.420]  比我現在所能想像
[00:23:00.420 --> 00:23:03.740]  更大更寬廣的河流
[00:23:03.740 --> 00:23:05.820]  而今天當我們走在其中的時候
[00:23:05.820 --> 00:23:08.860]  我們要求神給我們更寬廣的心
[00:23:08.860 --> 00:23:13.660]  能夠與影響世界的各個領域連結在一起
[00:23:13.660 --> 00:23:16.940]  建立一個更大的合作平台
[00:23:16.940 --> 00:23:19.900]  好讓神的愛能夠透過我們
[00:23:19.900 --> 00:23:23.060]  真的湧流到世界每一個角落
[00:23:23.060 --> 00:23:24.540]  你們
[00:23:24.540 --> 00:23:27.260]  聽我解釋今天你我是怎麼看
[00:23:27.260 --> 00:23:30.860]  我們所居住的城市跟社區呢
[00:23:30.860 --> 00:23:33.300]  你相信神能夠透過我們
[00:23:33.300 --> 00:23:36.740]  改變我們所居住的地方嗎
[00:23:36.740 --> 00:23:39.740]  很多時候我們只是看見城市充滿了問題
[00:23:39.740 --> 00:23:41.780]  社區充滿了問題
[00:23:41.780 --> 00:23:44.820]  但事實上你要從另外一個角度來想
[00:23:44.820 --> 00:23:46.460]  每一個問題
[00:23:46.460 --> 00:23:51.100]  也代表了神可以介入的機會
[00:23:51.100 --> 00:23:55.100]  你我是否願意成為神解答的管道
[00:23:55.100 --> 00:23:58.580]  來為這個世代帶來祝福呢
[00:23:58.580 --> 00:24:02.180]  你說牧師有可能嗎
[00:24:02.180 --> 00:24:04.260]  2005年的時候
[00:24:04.260 --> 00:24:07.100]  我們教會有9位的弟兄姊妹
[00:24:07.100 --> 00:24:09.180]  我們一同到
[00:24:09.180 --> 00:24:12.100]   Arkansas Little Rock 這個城市
[00:24:12.100 --> 00:24:14.060]  去拜訪一個教會叫
[00:24:14.060 --> 00:24:16.500]  Fellowship Bible Church
[00:24:16.500 --> 00:24:19.420]  這個教會大概有5000多人的會眾
[00:24:19.420 --> 00:24:22.460]  但這個教會非常獨特的地方是
[00:24:22.460 --> 00:24:25.780]  他們的會眾已經進入到社區每一個領域裡面
[00:24:25.780 --> 00:24:29.380]  參與到義工的服務的工作
[00:24:29.380 --> 00:24:32.860]  那次我們去參加他們教會一個大的Conference
[00:24:32.860 --> 00:24:37.900]  在Conference當中他們請了市長來說幾句話
[00:24:37.900 --> 00:24:40.460]  那天那個市長一上台
[00:24:40.460 --> 00:24:41.700]  他一開口就說
[00:24:41.700 --> 00:24:45.580]  今天早上當我醒來的時候
[00:24:45.580 --> 00:24:48.100]  我想到要到你們教會
[00:24:48.100 --> 00:24:50.980]  我就發現我們的城市
[00:24:50.980 --> 00:24:53.700]  不能夠沒有你們教會
[00:24:53.700 --> 00:24:56.100]  哇 我坐在下面聽得很感動
[00:24:56.100 --> 00:24:58.140]  我從來很難想像
[00:24:58.140 --> 00:24:59.820]  能夠說一個教會
[00:24:59.820 --> 00:25:04.100]  能夠帶給一個城市這樣大的影響力
[00:25:04.100 --> 00:25:05.900]  那個市長能夠說
[00:25:05.900 --> 00:25:09.700]  我們城市不能夠沒有你們教會
[00:25:09.700 --> 00:25:13.300]  我那天坐在下面聽到這個市長說這句話
[00:25:13.300 --> 00:25:18.460]  我心中就有個小小的夢想
[00:25:18.460 --> 00:25:21.740]  我說主啊 有沒有可能
[00:25:21.740 --> 00:25:23.100]  有一天
[00:25:23.100 --> 00:25:25.380]  Santa Clara的市長
[00:25:25.380 --> 00:25:27.660]  能夠對生命和說
[00:25:27.660 --> 00:25:31.580]  我們城市不能夠沒有生命和呢
[00:25:31.580 --> 00:25:33.860]  我知道那小小的夢想
[00:25:33.860 --> 00:25:36.260]  但我知道那是不可能的夢想
[00:25:36.260 --> 00:25:39.700]  絕對不可能的夢想
[00:25:39.700 --> 00:25:43.220]  絕對絕對不可能的夢想
[00:25:43.220 --> 00:25:44.460]  為什麼
[00:25:44.460 --> 00:25:46.220]  因為那是華人教會
[00:25:46.220 --> 00:25:48.700]  我們在這還講中文呢
[00:25:48.700 --> 00:25:52.260]  我們怎麼可能對一個矽谷這麼大一個城市
[00:25:52.260 --> 00:25:55.980]  能夠有什麼影響力呢
[00:25:55.980 --> 00:25:59.100]  是不可能的夢想
[00:25:59.100 --> 00:26:01.900]  回來之後 2007年
[00:26:01.900 --> 00:26:04.260]  我們做了一件事情
[00:26:04.260 --> 00:26:09.020]  我們就把我們教會的四個策略的第四個策略
[00:26:09.020 --> 00:26:13.540]  從福音宣教改成全地轉化
[00:26:13.540 --> 00:26:16.100]  我們開始領受神的一個呼召
[00:26:16.100 --> 00:26:18.300]  要進入社區當中
[00:26:18.300 --> 00:26:21.180]  但我們實在能夠做得非常有限
[00:26:21.180 --> 00:26:24.420]  2007年我們成立了基金會
[00:26:24.420 --> 00:26:26.980]  開始一些食物發放中心的工作
[00:26:26.980 --> 00:26:31.620]  最多每個月只能夠供應三百個家庭的需要
[00:26:31.620 --> 00:26:36.020]  但是我們就是開始慢慢地做
[00:26:36.020 --> 00:26:38.340]  沒想到疫情一來
[00:26:38.340 --> 00:26:41.940]  似乎整個局勢就翻轉過來
[00:26:41.940 --> 00:26:43.500]  疫情一來我們才發現
[00:26:43.500 --> 00:26:48.100]  為什麼神給我們教會這麼大的一個倉庫在後面
[00:26:48.100 --> 00:26:49.140]  我們怎麼想都想不通
[00:26:49.140 --> 00:26:50.700]  為什麼給我們這麼大的倉庫
[00:26:50.700 --> 00:26:54.900]  除了堆一大堆 junk 之外要幹什麼用
[00:26:54.900 --> 00:26:57.180]  疫情一來突然間發現
[00:26:57.180 --> 00:26:59.260]  這是最好的場地
[00:26:59.260 --> 00:27:01.620]  能夠儲存所有的食物
[00:27:01.620 --> 00:27:04.900]  儲存所有的用具用品在裡面
[00:27:04.900 --> 00:27:06.020]  所以在疫情期間
[00:27:06.020 --> 00:27:10.780]  我們忽然間成為北加一個非常重要的食物發放中心
[00:27:10.780 --> 00:27:13.580]  一個聚集點會集點在這裡
[00:27:13.580 --> 00:27:14.980]  現在每一個月
[00:27:14.980 --> 00:27:17.980]  我們可以供應四萬到五萬個家庭的需要
[00:27:17.980 --> 00:27:23.220]  哈利路亞
[00:27:23.220 --> 00:27:25.260]  市長多次到我們中間做Volunteer
[00:27:25.260 --> 00:27:28.500]  我們現在跟市長成非常好的朋友
[00:27:28.500 --> 00:27:30.580]  2022年
[00:27:30.580 --> 00:27:35.580]  市長決定頒發給我們教會社區英雄獎
[00:27:35.580 --> 00:27:38.700]  是Santa Carl最高的榮譽獎
[00:27:38.700 --> 00:27:44.260]  社區英雄
[00:27:44.260 --> 00:27:52.100]  我還記得那天我從市長手上領到社區英雄獎的獎牌的時候
[00:27:52.100 --> 00:27:54.620]  我的眼淚就掉下來
[00:27:54.620 --> 00:27:57.900]  我就想起2005年
[00:27:57.900 --> 00:28:00.620]  我坐在他們的會眾當中
[00:28:00.620 --> 00:28:03.420]  一個小小的夢想
[00:28:03.420 --> 00:28:06.420]  我知道是不可能的夢想
[00:28:06.420 --> 00:28:08.220]  但載人不能
[00:28:08.220 --> 00:28:14.860]  載神還是沒有難成的事情
[00:28:14.860 --> 00:28:17.460]  所以你說可能嗎
[00:28:17.460 --> 00:28:19.460]  是可能的
[00:28:19.460 --> 00:28:22.940]  當我們真的願意把我們自己擺在神的手中
[00:28:22.940 --> 00:28:24.140]  成為神的器皿
[00:28:24.140 --> 00:28:26.300]  被神所使用
[00:28:26.300 --> 00:28:29.420]  當我們願意尾聲在神的國度裡面
[00:28:29.420 --> 00:28:30.660]  從我們自己做起
[00:28:30.660 --> 00:28:33.740]  從我們周圍的環境開始
[00:28:33.740 --> 00:28:36.260]  我相信神能夠使用我們
[00:28:36.260 --> 00:28:39.260]  能夠成為改變世界的管道
[00:28:39.260 --> 00:28:40.340]  你們
[00:28:40.340 --> 00:28:42.620]  只要我們願意持續地禱告
[00:28:42.620 --> 00:28:43.780]  擺上自己
[00:28:43.780 --> 00:28:45.780]  我們一定為我們的社區
[00:28:45.780 --> 00:28:46.780]  為我們的城市
[00:28:46.780 --> 00:28:49.180]  為我們的國家帶來影響力的
[00:28:49.180 --> 00:28:51.980]  你們一起禱告
[00:28:51.980 --> 00:28:52.340]  親愛的主
[00:28:52.340 --> 00:28:53.620]  我們再次來到你面前
[00:28:53.620 --> 00:28:56.620]  我們獻上我們的感謝跟讚美
[00:28:56.620 --> 00:28:57.740]  謝謝主
[00:28:57.740 --> 00:29:01.420]  雖然我們這樣的軟弱不配跟平凡
[00:29:01.420 --> 00:29:04.820]  但當我們把我們自己交在你手中的時候
[00:29:04.820 --> 00:29:07.780]  主你就能使用我們成為不平凡的一個
[00:29:07.780 --> 00:29:09.900]  做不平凡的事情
[00:29:09.900 --> 00:29:12.860]  因為主你就是一位不平凡的神
[00:29:12.860 --> 00:29:14.220]  我們再次來到你面前
[00:29:14.220 --> 00:29:15.100]  我們感謝你
[00:29:15.100 --> 00:29:16.820]  我們讚美你
[00:29:16.820 --> 00:29:18.460]  我們為了過去
[00:29:18.460 --> 00:29:21.820]  你在生命河的工作線上感謝
[00:29:21.820 --> 00:29:22.460]  怎麼樣主
[00:29:22.460 --> 00:29:24.900]  你帶領我們從一個很小的開始
[00:29:24.900 --> 00:29:26.140]  直到如今
[00:29:26.140 --> 00:29:29.180]  是遠超過我們所能想像的
[00:29:29.180 --> 00:29:31.140]  但我們更期待
[00:29:31.140 --> 00:29:32.860]  主你要在我們中間
[00:29:32.860 --> 00:29:35.580]  做更偉大奇妙的工作
[00:29:35.580 --> 00:29:36.660]  如果在這些年主
[00:29:36.660 --> 00:29:38.500]  你透過我們的微小
[00:29:38.500 --> 00:29:41.260]  都能成就這麼偉大的工作
[00:29:41.260 --> 00:29:43.620]  那麼何況今天的生命河
[00:29:43.620 --> 00:29:44.900]  在你手中
[00:29:44.900 --> 00:29:47.700]  不是能夠成就更偉大的工作嗎
[00:29:47.700 --> 00:29:50.380]  再次求你幫助我們重新尾聲
[00:29:50.380 --> 00:29:51.660]  在你的裡面
[00:29:51.660 --> 00:29:54.020]  尾聲在神的國度裡面
[00:29:54.020 --> 00:29:55.740]  讓我們真的是
[00:29:55.740 --> 00:29:57.580]  與你同心合意的
[00:29:57.580 --> 00:29:59.060]  能夠在這樣的世代
[00:29:59.060 --> 00:30:01.340]  成為你手中的器物
[00:30:01.340 --> 00:30:03.980]  成為一個影響世代的器物
[00:30:03.980 --> 00:30:05.060]  我們謝謝你
[00:30:05.060 --> 00:30:07.460]  再次求你的聖靈來激動我們
[00:30:07.460 --> 00:30:07.980]  讓我們知道
[00:30:07.980 --> 00:30:10.380]  我們就是在這條江河裡面
[00:30:10.380 --> 00:30:11.900]  我們的一分子
[00:30:11.900 --> 00:30:15.180]  讓每一個人擺上自己
[00:30:15.180 --> 00:30:17.020]  重新的尾聲
[00:30:17.020 --> 00:30:19.140]  我們就能夠在這個世代
[00:30:19.140 --> 00:30:22.220]  成為扭轉世代的一個管道
[00:30:22.220 --> 00:30:23.260]  我們謝謝你
[00:30:23.260 --> 00:30:24.660]  將一切榮耀都歸給你
[00:30:24.660 --> 00:30:27.460]  感謝禱告奉耶穌得聖的名氣就
[00:30:27.460 --> 00:30:29.140]  阿們
