
[00:00:00.000 --> 00:00:01.760]  好的 姐妹好
[00:21:23.500 --> 00:21:26.500]  但我們感恩的是我們的同工
[00:21:26.500 --> 00:21:28.500]  我們的執事
[00:21:28.500 --> 00:21:30.500]  我們在艱難的時勢
[00:21:30.500 --> 00:21:32.500]  我們能夠勇於承擔
[00:21:32.500 --> 00:21:34.500]  我們能夠同心
[00:21:34.500 --> 00:21:36.500]  還有很多我們的彬彬姐妹
[00:21:36.500 --> 00:21:39.500]  能夠在這麼艱難的情況下
[00:21:39.500 --> 00:21:41.500]  來積極承擔
[00:21:41.500 --> 00:21:44.500]  無論是在崇拜的侍奉
[00:21:44.500 --> 00:21:46.500]  在兒童的侍工
[00:21:46.500 --> 00:21:49.500]  在對少數族裔的服侍
[00:21:49.500 --> 00:21:53.500]  我們也能夠對會眾的生命培育
[00:21:53.500 --> 00:21:57.500]  我們也能夠一起彼此服侍
[00:21:57.500 --> 00:21:59.500]  在能夠實體的時候
[00:21:59.500 --> 00:22:02.500]  我們透過實體來服侍
[00:22:02.500 --> 00:22:03.500]  沒有實體的時候
[00:22:03.500 --> 00:22:05.500]  我們就透過網上
[00:22:05.500 --> 00:22:06.500]  透過電話
[00:22:06.500 --> 00:22:10.500]  繼續彼此關心和繼續服侍
[00:22:10.500 --> 00:22:13.500]  這是我為頂姐妹感恩
[00:22:13.500 --> 00:22:17.500]  面對著前面可能更加艱難的處境
[00:22:17.500 --> 00:22:19.500]  我希望我們都能夠繼續
[00:22:19.500 --> 00:22:21.500]  上下一心、同心合二
[00:22:21.500 --> 00:22:24.500]  以致我們能夠跨越一切的困難
[00:22:24.500 --> 00:22:27.500]  繼續為主、爭戰
[00:22:27.500 --> 00:22:31.500]  第三,我們要回歸上帝
[00:22:31.500 --> 00:22:32.500]  重尋復興
[00:22:32.500 --> 00:22:34.500]  我們經常說復興
[00:22:34.500 --> 00:22:37.500]  到底怎樣為之復興呢?
[00:22:37.500 --> 00:22:39.500]  我自己復興了沒有呢?
[00:22:39.500 --> 00:22:43.500]  美國的長老會的一位牧師
[00:22:43.500 --> 00:22:47.500]  他也被稱為「現代復興之父」
[00:22:47.500 --> 00:22:51.500]  他是查爾斯芬尼
[00:22:51.500 --> 00:22:52.500]  他曾經這樣說
[00:22:52.500 --> 00:22:57.500]  復興就是教會從退後的光景轉回
[00:22:57.500 --> 00:23:00.500]  冷淡的基督徒悔改
[00:23:00.500 --> 00:23:03.500]  重新開始信復神
[00:23:03.500 --> 00:23:06.500]  基督徒的信心得以更新
[00:23:06.500 --> 00:23:08.500]  更新他們愛神的心
[00:23:08.500 --> 00:23:12.500]  並且充滿了愛靈魂的熱心
[00:23:12.500 --> 00:23:15.500]  且有很多罪人悔改信主
[00:23:15.500 --> 00:23:18.500]  復興使基督徒遇上天恩的滋味
[00:23:18.500 --> 00:23:22.500]  使他們有能力脫離世界和罪的權勢
[00:23:22.500 --> 00:23:25.500]  當教會甦醒而奮起的時候
[00:23:25.500 --> 00:23:29.500]  就有罪人得救和更新
[00:23:29.500 --> 00:23:33.500]  從他的解釋裡
[00:23:33.500 --> 00:23:37.500]  我想我們有幾點很值得自己反思
[00:23:37.500 --> 00:23:42.500]  第一,我們在神面前有什麼需要認罪的呢?
[00:23:42.500 --> 00:23:45.500]  我們自己在神面前來反思
[00:23:45.500 --> 00:23:50.500]  第二,我愛神的心有多少呢?
[00:23:50.500 --> 00:23:54.500]  我發現教會有一個普遍的現象
[00:23:54.500 --> 00:23:57.500]  不單是全恩堂,很多教會都有
[00:23:57.500 --> 00:23:59.500]  當然我們全恩堂也會有
[00:23:59.500 --> 00:24:01.500]  很多時候我們說飲飲食食
[00:24:01.500 --> 00:24:03.500]  一些飲飲食食的罪會
[00:24:03.500 --> 00:24:05.500]  我們很樂此不疲
[00:24:05.500 --> 00:24:08.500]  通常罪齊人就是飲飲食食
[00:24:08.500 --> 00:24:10.500]  我不是說這些不好
[00:24:10.500 --> 00:24:13.500]  這些其實都很重要,都是好事
[00:24:13.500 --> 00:24:15.500]  不過同時間我又發現
[00:24:15.500 --> 00:24:19.500]  我們對屬靈的胃口是很小的
[00:24:19.500 --> 00:24:25.500]  團契、茶經、禱告、崇拜
[00:24:25.500 --> 00:24:26.500]  我們都不熱衷的
[00:24:26.500 --> 00:24:29.500]  我們覺得這些可有可無
[00:24:29.500 --> 00:24:31.500]  如果我們有其他的罪會
[00:24:31.500 --> 00:24:34.500]  有朋友來挑釁我們去一些活動
[00:24:34.500 --> 00:24:36.500]  我們很容易就放棄了這一切
[00:24:36.500 --> 00:24:38.500]  寧願去那些罪會
[00:24:38.500 --> 00:24:41.500]  我們都不看重,來親近上帝
[00:24:41.500 --> 00:24:45.500]  弟兄姊妹,我們真的要警醒
[00:24:45.500 --> 00:24:48.500]  如果疫情令我們失去實體
[00:24:48.500 --> 00:24:53.500]  我們連有機會在網上敬拜的時候
[00:24:53.500 --> 00:24:57.500]  我們都不爭取、不努力來敬拜的話
[00:24:57.500 --> 00:25:01.500]  我相信我們的信仰也很容易失去
[00:25:01.500 --> 00:25:06.500]  很多時候我們都希望和頂姐妹建立關係
[00:25:06.500 --> 00:25:09.500]  我們希望真的成為同路人
[00:25:09.500 --> 00:25:13.500]  但是說到我們要擺出時間
[00:25:13.500 --> 00:25:17.500]  我們又不願意付出時間彼此相交
[00:25:17.500 --> 00:25:20.500]  所以其實我們都充滿著很多矛盾
[00:25:20.500 --> 00:25:24.500]  所以我們愛頂姐妹、愛神的心有多少呢?
[00:25:24.500 --> 00:25:28.500]  都很值得我們在神面前反省
[00:25:28.500 --> 00:25:32.500]  第三,我願不願意為神而活呢?
[00:25:32.500 --> 00:25:41.500]  保羅在《迦太書》裏有句這樣的說話
[00:25:41.500 --> 00:25:44.500]  我已經與基督同釘十字架
[00:25:44.500 --> 00:25:46.500]  現在活著的不再是我
[00:25:46.500 --> 00:25:48.500]  而是基督活在我裏面
[00:25:48.500 --> 00:25:50.500]  如今在肉身中活著的我
[00:25:50.500 --> 00:25:53.500]  是因信神的兒子而活
[00:25:53.500 --> 00:25:56.500]  他愛我,為我捨己
[00:25:56.500 --> 00:26:00.500]  我們每一個人都已經是信了耶穌的人
[00:26:00.500 --> 00:26:04.500]  我們洗禮的時候都說我們與基督同釘十字架
[00:26:04.500 --> 00:26:08.500]  我們和耶穌一起死去、一起活過來
[00:26:08.500 --> 00:26:13.500]  但是到底我們是否真的願意為主而活呢?
[00:26:13.500 --> 00:26:18.500]  信徒,我們生命最大的困難和敵人
[00:26:18.500 --> 00:26:21.500]  其實很多時候是我們自己
[00:26:21.500 --> 00:26:25.500]  我們的最大困難是放下自我
[00:26:25.500 --> 00:26:27.500]  無論是我們的教會生活
[00:26:27.500 --> 00:26:29.500]  無論是我們的侍奉
[00:26:29.500 --> 00:26:33.500]  我們最大的擋箭牌就是我不喜歡
[00:26:33.500 --> 00:26:36.500]  我不舒服,我不喜歡
[00:26:36.500 --> 00:26:37.500]  一句不喜歡
[00:26:37.500 --> 00:26:41.500]  我們很容易不能走出我們的安書區
[00:26:41.500 --> 00:26:43.500]  去服侍神、服侍人
[00:26:43.500 --> 00:26:49.500]  但是往往耶穌也是看到我們這一方面
[00:26:49.500 --> 00:26:51.500]  所以祂說:若有人要跟隨我
[00:26:51.500 --> 00:26:56.500]  就要捨己,並且天天背起十字架去跟隨我
[00:26:56.500 --> 00:26:59.500]  所以弟兄姊妹,其實我們每一個人都有的
[00:26:59.500 --> 00:27:00.500]  我也會有
[00:27:00.500 --> 00:27:02.500]  我也會有我的自我
[00:27:02.500 --> 00:27:03.500]  你也會有
[00:27:03.500 --> 00:27:06.500]  我們每一個人都需要上帝去對付我們的自我
[00:27:06.500 --> 00:27:11.500]  以致我們真的願意放下我們的安書區
[00:27:11.500 --> 00:27:14.500]  我們願意為神而活
[00:27:14.500 --> 00:27:19.500]  第四就是我們有沒有愛人靈魂的心呢?
[00:27:19.500 --> 00:27:23.500]  其實牧師上次也說過
[00:27:23.500 --> 00:27:29.500]  其實我們沒有愛人靈魂的心
[00:27:29.500 --> 00:27:30.500]  因為人不可愛
[00:27:30.500 --> 00:27:32.500]  我們真的沒有那麼偉大
[00:27:32.500 --> 00:27:34.500]  但是上帝的榮耀
[00:27:34.500 --> 00:27:36.500]  我們追求榮耀神
[00:27:36.500 --> 00:27:39.500]  以致我們去愛人的靈魂
[00:27:39.500 --> 00:27:41.500]  其實很難
[00:27:41.500 --> 00:27:43.500]  我記得在會友大會的時候
[00:27:43.500 --> 00:27:45.500]  也有弟兄姊妹說過
[00:27:45.500 --> 00:27:46.500]  我們有三個地方
[00:27:46.500 --> 00:27:48.500]  我們每個月的租金都不少
[00:27:48.500 --> 00:27:50.500]  那怎麼辦呢?
[00:27:50.500 --> 00:27:53.500]  我們怎樣可以更好地去用這些地方呢?
[00:27:53.500 --> 00:27:56.500]  這個是非常好的問題
[00:27:56.500 --> 00:28:00.500]  但我希望我們同樣去彼此激勵
[00:28:00.500 --> 00:28:03.500]  正正因為神給了我們三個那麼好的單位
[00:28:03.500 --> 00:28:05.500]  我們看到細蚊仔越來越多
[00:28:05.500 --> 00:28:09.500]  所以神預備另一個很好的單位給我們
[00:28:09.500 --> 00:28:13.500]  但我們今天不能夠看著這三個單位白白放在這裡
[00:28:13.500 --> 00:28:18.500]  我們今天看不看到神給我們呢?
[00:28:18.500 --> 00:28:21.500]  是要讓更多的人充滿神的電
[00:28:21.500 --> 00:28:23.500]  我們不要滿足於我們現在
[00:28:23.500 --> 00:28:25.500]  我們現在只有幾十人
[00:28:25.500 --> 00:28:27.500]  幾十人多好啊
[00:28:27.500 --> 00:28:28.500]  大家容易熟絡
[00:28:28.500 --> 00:28:31.500]  大家你好我好就可以了
[00:28:31.500 --> 00:28:32.500]  很溝通
[00:28:32.500 --> 00:28:33.500]  不是啊
[00:28:33.500 --> 00:28:38.500]  上帝不是給我們一個小圈子就可以的
[00:28:38.500 --> 00:28:40.500]  而是我們更加要被神激勵
[00:28:40.500 --> 00:28:42.500]  我們好好努力向人傳福音
[00:28:42.500 --> 00:28:45.500]  我們希望更多人認識耶穌基督
[00:28:45.500 --> 00:28:47.500]  將人帶到彌神的大家庭
[00:28:47.500 --> 00:28:50.500]  否則我們就真是白佔地圖
[00:28:50.500 --> 00:28:53.500]  我們這三個單位是真的浪費了
[00:28:53.500 --> 00:28:55.500]  辜負了上帝的心意
[00:28:55.500 --> 00:28:59.500]  現在大家看到的這張圖片
[00:28:59.500 --> 00:29:01.500]  這位陳淑娟傳道
[00:29:01.500 --> 00:29:05.500]  她正正是我們猜拳主日學最後一堂
[00:29:05.500 --> 00:29:08.500]  我們要觀摩那間教會的傳道
[00:29:08.500 --> 00:29:12.500]  她曾經信主之前是一位商界的高層
[00:29:12.500 --> 00:29:16.500]  但她信主之後就成為了一個商界的大職傳道
[00:29:16.500 --> 00:29:18.500]  她帶很多同事
[00:29:18.500 --> 00:29:20.500]  向很多同事傳福音
[00:29:20.500 --> 00:29:22.500]  帶同事回教會
[00:29:22.500 --> 00:29:25.500]  但是在一次農曆新年的情景
[00:29:25.500 --> 00:29:28.500]  令她很深的反思
[00:29:28.500 --> 00:29:32.500]  她思考上帝是否要她全職去侍奉
[00:29:32.500 --> 00:29:34.500]  她說有一年的年初三
[00:29:34.500 --> 00:29:37.500]  當她在台上講道的時候
[00:29:37.500 --> 00:29:41.500]  她望落台下的會眾只有二、三十人
[00:29:41.500 --> 00:29:44.500]  但他們的禮堂可以坐到二百五十人
[00:29:44.500 --> 00:29:47.500]  當時她心裡有很大的感觸
[00:29:47.500 --> 00:29:59.500]  她說為甚麼
[00:30:05.500 --> 00:30:09.500]  這個可以容納二百五十人的禮堂
[00:30:09.500 --> 00:30:18.500]  只有二、三十個人
[00:30:18.500 --> 00:30:24.500]  上帝的殿為甚麼這麼荒涼呢?
[00:30:24.500 --> 00:30:29.500]  自從那時候開始
[00:30:29.500 --> 00:30:32.500]  她就感到神催促她
[00:30:32.500 --> 00:30:36.500]  成為一個全時間為神工作的人
[00:30:36.500 --> 00:30:40.500]  所以後來她就成為了一位全職的傳道人
[00:30:40.500 --> 00:30:45.500]  今日神不一定呼召我們每一個人
[00:30:45.500 --> 00:30:48.500]  都成為一個全職的傳道人
[00:30:48.500 --> 00:30:50.500]  但是頂姐妹
[00:30:50.500 --> 00:30:55.500]  你有沒有為神的殿荒涼而憂傷著急呢?
[00:30:55.500 --> 00:30:59.500]  復興的過程
[00:31:02.500 --> 00:31:04.500]  必定是痛苦的
[00:31:04.500 --> 00:31:08.500]  因為我們要放下我們的自我
[00:31:08.500 --> 00:31:12.500]  改變自己的舊我是很艱難
[00:31:12.500 --> 00:31:14.500]  很不容易
[00:31:14.500 --> 00:31:16.500]  但是我相信只要你和我
[00:31:16.500 --> 00:31:18.500]  我們願意的話
[00:31:18.500 --> 00:31:20.500]  神就能夠在我們的生命中
[00:31:20.500 --> 00:31:22.500]  親自來工作
[00:31:22.500 --> 00:31:26.500]  祂可以無助我們成為祂所喜悅的人
[00:31:26.500 --> 00:31:28.500]  頂姐妹
[00:31:28.500 --> 00:31:32.500]  你回來傳恩堂,你是帶著甚麼心態呢?
[00:31:32.500 --> 00:31:35.500]  你是想參加一間
[00:31:35.500 --> 00:31:38.500]  大家只是在這裡吃喝玩樂
[00:31:38.500 --> 00:31:42.500]  一個俱樂部的所謂教會
[00:31:42.500 --> 00:31:47.500]  還是你真的想參加一個真真正正神的教會呢?
[00:31:47.500 --> 00:31:50.500]  你心目中的教會是怎樣的呢?
[00:31:50.500 --> 00:31:54.500]  你寧願要一間很大但空無幾人的教會
[00:31:54.500 --> 00:31:57.500]  還是要一間裏面充滿著愛
[00:31:57.500 --> 00:31:59.500]  有神的話
[00:31:59.500 --> 00:32:02.500]  有使命的一間教會呢?
[00:32:02.500 --> 00:32:04.500]  甚或我們傳恩堂頂姐妹
[00:32:04.500 --> 00:32:05.500]  我們都可以想想
[00:32:05.500 --> 00:32:07.500]  現在我們傳恩堂
[00:32:07.500 --> 00:32:11.500]  在神的眼中是一間怎樣的教會呢?
[00:32:11.500 --> 00:32:13.500]  頂姐妹
[00:32:13.500 --> 00:32:17.500]  你渴望你的生命得到復興嗎?
[00:32:17.500 --> 00:32:22.500]  我希望待會我們都有少少時間
[00:32:22.500 --> 00:32:24.500]  你自己在神面前來禱告
[00:32:24.500 --> 00:32:26.500]  你和神說你的心聲
[00:32:28.500 --> 00:32:31.500]  今日你復興
[00:32:31.500 --> 00:32:34.500]  整個傳恩堂才會復興
[00:32:34.500 --> 00:32:36.500]  我們每一個頂姐妹復興
[00:32:36.500 --> 00:32:39.500]  整個傳恩堂我們才會復興
[00:32:39.500 --> 00:32:42.500]  我但願我們每一個頂姐妹
[00:32:42.500 --> 00:32:44.500]  我們都願意對神說
[00:32:44.500 --> 00:32:45.500]  主啊
[00:32:45.500 --> 00:32:47.500]  我要來向你大大張口
[00:32:47.500 --> 00:32:49.500]  我要向你來呼求
[00:32:49.500 --> 00:32:50.500]  我希望得到復興
[00:32:50.500 --> 00:32:52.500]  求你幫助我
[00:32:52.500 --> 00:32:55.500]  我相信我們有一個這樣的心的時候
[00:32:55.500 --> 00:32:57.500]  上帝就會在你的身上
[00:32:57.500 --> 00:32:59.500]  在我們的教會裏面
[00:32:59.500 --> 00:33:00.500]  做奇妙的工作
[00:33:00.500 --> 00:33:04.500]  現在我請大家一齊低頭祈禱
[00:33:04.500 --> 00:33:06.500]  你先有一分鐘左右時間
[00:33:06.500 --> 00:33:08.500]  你自己向神禱告
[00:33:08.500 --> 00:33:12.500]  然後我會帶領大家一齊來做一個結束的祈禱
[00:33:12.500 --> 00:33:22.500]  我們一齊祈禱
[00:33:23.500 --> 00:33:26.500]  親愛的主啊,我們來到你面前
[00:33:26.500 --> 00:33:28.500]  我們每一個頂姐妹
[00:33:28.500 --> 00:33:29.500]  向你的禱告
[00:33:29.500 --> 00:33:31.500]  你都聽到
[00:33:31.500 --> 00:33:34.500]  主啊,求你這一刻幫助我們
[00:33:34.500 --> 00:33:36.500]  聖靈你光照我們
[00:33:36.500 --> 00:33:38.500]  你光照我們的黑暗
[00:33:38.500 --> 00:33:40.500]  你光照我們的罪
[00:33:40.500 --> 00:33:42.500]  你光照我們的自愛
[00:33:42.500 --> 00:33:44.500]  以致我們能夠轉來這一切
[00:33:44.500 --> 00:33:46.500]  來歸向你
[00:33:46.500 --> 00:33:49.500]  求主你給我們一個渴望你
[00:33:49.500 --> 00:33:51.500]  渴望你話語的心
[00:33:51.500 --> 00:33:54.500]  以致我們真的能夠常常向你大大的張口
[00:33:54.500 --> 00:33:56.500]  主啊,求你幫助我們
[00:33:56.500 --> 00:33:58.500]  我們真的願意為你而活
[00:33:58.500 --> 00:34:00.500]  我們能夠體貼你的心意
[00:34:00.500 --> 00:34:04.500]  我們願意來遵行你自己給我們的託付
[00:34:04.500 --> 00:34:07.500]  我們出去將人帶回
[00:34:07.500 --> 00:34:10.500]  帶到你做人最初的時候
[00:34:10.500 --> 00:34:12.500]  所給我們那份尊貴的形象
[00:34:12.500 --> 00:34:14.500]  主啊,求你復興的靈
[00:34:14.500 --> 00:34:17.500]  大大的來挑冠在我們每一個頂姐妹生命當中
[00:34:17.500 --> 00:34:19.500]  求你復興的靈
[00:34:19.500 --> 00:34:22.500]  大大的來挑冠在全恩堂的裡面
[00:34:22.500 --> 00:34:26.500]  以致我們真的能夠成為一個你所喜悅的教會
[00:34:26.500 --> 00:34:32.500]  以致我們這個教會成為叫上帝你得榮耀的教會
[00:34:32.500 --> 00:34:35.500]  主啊,我們今天在你面前仰望你
[00:34:35.500 --> 00:34:38.500]  我們求你引領我們邁向一條復興的道路
[00:34:38.500 --> 00:34:41.500]  我們同心祈禱奉耶穌基督名禱
[00:34:41.500 --> 00:34:42.500]  阿門
