
[00:00:00.000 --> 00:00:02.720]  各位弟兄姊妹,大家主日平安
[00:18:48.240 --> 00:18:52.320]  明顯的就是違背了神檢選的心意
[00:18:52.320 --> 00:18:55.400]  也從而危及到了整個聖約羣體
[00:18:55.400 --> 00:18:59.040]  聖節國民的羣體身份
[00:18:59.040 --> 00:19:03.520]  於是手術切割就在所難免了
[00:19:03.520 --> 00:19:04.360]  十二節呢
[00:19:04.360 --> 00:19:07.480]  就明確的宣告神的判決
[00:19:07.480 --> 00:19:10.240]  說凡行這事的無論何人
[00:19:10.240 --> 00:19:13.800]  必被神從雅各的帳篷中剪除
[00:19:13.800 --> 00:19:15.440]  無論何人
[00:19:15.440 --> 00:19:16.160]  這個短語呢
[00:19:16.160 --> 00:19:18.280]  是相當難以翻譯的
[00:19:18.280 --> 00:19:18.840]  原文呢
[00:19:18.840 --> 00:19:23.000]  就如合作本的小字所看到的叫叫醒的
[00:19:23.000 --> 00:19:24.240]  答應的
[00:19:24.240 --> 00:19:25.320]  有人認爲呢
[00:19:25.320 --> 00:19:27.480]  這是指的是教的學的
[00:19:27.480 --> 00:19:30.000]  或者指守望的和應答的
[00:19:30.000 --> 00:19:33.240]  有鑑於此可以理解爲呢
[00:19:33.240 --> 00:19:35.880]  與當事人有關的所有人
[00:19:35.880 --> 00:19:39.240]  所以有的翻譯就叫做連根帶枝
[00:19:39.240 --> 00:19:42.640]  日文聖經翻譯做是一個不聖
[00:19:42.640 --> 00:19:44.600]  其實呢
[00:19:44.600 --> 00:19:49.240]  當事人未必不知道自己所做的事情的後果嚴重
[00:19:49.240 --> 00:19:53.680]  因此纔會去獻貢物給萬鈞之耶和
[00:19:53.680 --> 00:19:54.200]  但是呢
[00:19:54.200 --> 00:19:56.080]  卻遭到了神的拒絕
[00:19:56.080 --> 00:19:57.920]  因爲他並沒有悔改
[00:19:57.920 --> 00:19:59.320]  而他的獻祭呢
[00:19:59.320 --> 00:20:02.080]  就同賄賂神沒有分別
[00:20:04.680 --> 00:20:06.040]  作爲今日的基督徒
[00:20:06.040 --> 00:20:09.920]  我們如何應用第十一節到第二十二節呢
[00:20:09.920 --> 00:20:12.160]  首先我們要把握住核心
[00:20:12.160 --> 00:20:16.080]  就是神將自己的子民分別爲聖
[00:20:16.080 --> 00:20:18.200]  單單的屬於他自己
[00:20:18.200 --> 00:20:22.680]  我們正是一羣的從世界當中分別出來的
[00:20:22.680 --> 00:20:26.080]  單單效忠於神的羣體
[00:20:26.080 --> 00:20:28.880]  這是第一屆的精髓
[00:20:28.880 --> 00:20:31.720]  其實不單只是一個個人性的
[00:20:31.720 --> 00:20:33.480]  更是羣體性的
[00:20:33.480 --> 00:20:36.680]  任何破壞羣體的聖潔性的事呢
[00:20:36.680 --> 00:20:39.360]  後果都是非常嚴重的
[00:20:39.360 --> 00:20:42.240]  摻雜婚姻只是其中之一
[00:20:42.240 --> 00:20:44.640]  但是最是常見
[00:20:44.640 --> 00:20:46.480]  從新約的角度看
[00:20:46.480 --> 00:20:47.080]  保羅呢
[00:20:47.080 --> 00:20:50.800]  雖然接受信徒的配偶有不信主的人
[00:20:50.800 --> 00:20:52.240]  這樣一個事實啊
[00:20:52.240 --> 00:20:53.440]  一個現實
[00:20:53.440 --> 00:20:56.200]  但卻教導寡婦可以隨意改嫁
[00:20:56.200 --> 00:20:56.760]  但是呢
[00:20:56.760 --> 00:20:58.480]  要嫁給主內的人
[00:20:58.480 --> 00:21:02.120]  這是格林多前書七章三十九節提到的
[00:21:02.120 --> 00:21:05.720]  這是保羅有關主內通婚的最明確的一段教導
[00:21:05.720 --> 00:21:09.080]  不過有不少人引用呢
[00:21:09.080 --> 00:21:11.320]  就是你們和不信的緣不相配
[00:21:11.320 --> 00:21:12.960]  不要同復一個
[00:21:12.960 --> 00:21:14.680]  易和不易的有什麼相交呢
[00:21:14.680 --> 00:21:17.120]  光明和黑暗有什麼相通呢
[00:21:17.120 --> 00:21:20.440]  這是格林多後書的六章十四節的一段經文
[00:21:20.440 --> 00:21:23.360]  用這段經文來的教導呢
[00:21:23.360 --> 00:21:26.760]  婚姻不能夠和不信主人結婚
[00:21:26.760 --> 00:21:27.760]  我覺得呢
[00:21:27.760 --> 00:21:30.320]  這段經文用的不太貼切
[00:21:30.320 --> 00:21:33.200]  因爲格林多後書的第六章的內容呢
[00:21:33.200 --> 00:21:35.760]  並不是有關婚姻的
[00:21:35.760 --> 00:21:37.920]  從上下文來判斷
[00:21:37.920 --> 00:21:41.280]  剛剛引的那段經文六章十四節呢
[00:21:41.280 --> 00:21:45.360]  他指的是不要與敗偶像的人同復一個
[00:21:45.360 --> 00:21:49.400]  不能參與他們敗偶像的行徑
[00:21:49.400 --> 00:21:50.120]  當然呢
[00:21:50.120 --> 00:21:53.000]  我們是可以從中的引申出來
[00:21:53.000 --> 00:21:55.760]  不能與敗偶像的人結婚這樣的教訓
[00:21:55.760 --> 00:21:57.760]  此外
[00:21:57.760 --> 00:22:02.200]  親約並沒有規定已經與非信徒結婚的
[00:22:02.200 --> 00:22:03.040]  低窮姊妹呢
[00:22:03.040 --> 00:22:04.640]  一定要離婚
[00:22:04.640 --> 00:22:07.400]  反而鼓勵他們守住本位
[00:22:07.400 --> 00:22:08.560]  不離不棄
[00:22:08.560 --> 00:22:13.960]  這也是格林多前書第七章十二到第十三節很清楚的教導
[00:22:13.960 --> 00:22:17.520]  目的的就是贏得他們配偶信主
[00:22:17.520 --> 00:22:21.040]  這是格林多前書第七章十六節的一段話
[00:22:21.040 --> 00:22:26.000]  而這正是羅馬帝國境內的早期教會
[00:22:26.000 --> 00:22:28.800]  他們多發性的見證所在
[00:22:28.800 --> 00:22:29.360]  畢竟呢
[00:22:29.360 --> 00:22:30.960]  在歷史和現實當中
[00:22:30.960 --> 00:22:35.160]  仍然有很多文化處境當中呢
[00:22:35.160 --> 00:22:39.280]  一些年輕的這個年輕人呢
[00:22:39.280 --> 00:22:44.880]  他們結婚嫁給誰娶誰是不由他們來做主的
[00:22:44.880 --> 00:22:47.080]  畢竟這是一個事實啊
[00:22:47.080 --> 00:22:48.800]  如果你從這個角度來看呢
[00:22:48.800 --> 00:22:51.920]  你就可以比較容易的理解保羅呢
[00:22:51.920 --> 00:22:54.960]  在教導有關婚姻的時候呢
[00:22:54.960 --> 00:22:56.760]  他顯得是比較柔和的
[00:22:56.760 --> 00:22:57.920]  很有彈性的
[00:22:57.920 --> 00:23:04.600]  這也就是我不太會引用格林多後書的第六章的第十四節呢
[00:23:04.600 --> 00:23:06.120]  這樣強硬的經文呢
[00:23:06.120 --> 00:23:08.320]  作爲有關婚姻教導的一個原因
[00:23:08.320 --> 00:23:10.280]  好接下來呢
[00:23:10.280 --> 00:23:12.120]  我們看第三個部分
[00:23:12.120 --> 00:23:14.640]  第三個部分呢
[00:23:14.640 --> 00:23:17.600]  就是說到以色列人的以鬼詐待妻
[00:23:17.600 --> 00:23:19.200]  不忠於自己的家庭
[00:23:19.200 --> 00:23:22.440]  背棄神所見證的婚姻盟約
[00:23:24.360 --> 00:23:25.840]  在第三個神域當中
[00:23:25.840 --> 00:23:27.400]  先知的指控呢
[00:23:27.400 --> 00:23:29.200]  在這裏就表現出來
[00:23:29.200 --> 00:23:31.240]  他進而指出了
[00:23:31.240 --> 00:23:33.640]  下一個論點
[00:23:33.640 --> 00:23:37.800]  就是你們又行了一件這樣的事
[00:23:37.800 --> 00:23:40.840]  在具體說出這樣的事就是離婚之前呢
[00:23:40.840 --> 00:23:42.000]  馬達基先知呢
[00:23:42.000 --> 00:23:44.760]  描述了聖殿當中的一幕
[00:23:44.760 --> 00:23:46.720]  一般而言的人在犯罪之後呢
[00:23:46.720 --> 00:23:48.800]  會有一些類似的表現
[00:23:48.800 --> 00:23:51.080]  首先是否認不承認
[00:23:51.080 --> 00:23:51.600]  接着呢
[00:23:51.600 --> 00:23:52.920]  就是表示後悔
[00:23:52.920 --> 00:23:53.880]  但你要留意呢
[00:23:53.880 --> 00:23:55.960]  他並不停止犯罪
[00:23:55.960 --> 00:23:56.400]  最後呢
[00:23:56.400 --> 00:23:57.840]  就是破罐破摔
[00:23:57.840 --> 00:24:00.240]  甚至強詞奪理了
[00:24:00.240 --> 00:24:03.760]  第十三節講的是被拋棄的女人
[00:24:03.760 --> 00:24:07.240]  在耶和華的壇前嘆息哭泣
[00:24:07.240 --> 00:24:09.120]  相反
[00:24:09.120 --> 00:24:10.600]  拋棄妻子的男人呢
[00:24:10.600 --> 00:24:12.840]  卻在那裏獻上貢物
[00:24:12.840 --> 00:24:13.560]  似乎呢
[00:24:13.560 --> 00:24:17.960]  是希望換取神高抬貴手放過他
[00:24:17.960 --> 00:24:21.160]  但耶和華卻因那心碎女人的眼淚
[00:24:21.160 --> 00:24:22.960]  不再看顧那貢物
[00:24:22.960 --> 00:24:26.680]  也不樂意從他們的手中呢
[00:24:26.680 --> 00:24:28.360]  收納這些奉獻
[00:24:28.360 --> 00:24:30.920]  原文當中呢
[00:24:30.920 --> 00:24:34.440]  大家留意並沒有前妻這兩個字
[00:24:34.440 --> 00:24:34.960]  加之呢
[00:24:34.960 --> 00:24:39.160]  當時的女人不可以靠近聖壇祭壇
[00:24:39.160 --> 00:24:42.520]  所以有人指在祭壇前嘆息哭泣的
[00:24:42.520 --> 00:24:45.840]  也有可能的是拋棄法妻的男人
[00:24:45.840 --> 00:24:50.200]  用垂胸遁足加奉獻貢物這一套表演
[00:24:50.200 --> 00:24:52.600]  希望能平息神的怒氣
[00:24:52.600 --> 00:24:55.080]  然而卻遭到神的拒絕
[00:24:55.080 --> 00:24:56.560]  我呢
[00:24:56.560 --> 00:24:58.960]  比較傾向於這樣的解釋
[00:24:58.960 --> 00:25:00.080]  因爲在邏輯上呢
[00:25:00.080 --> 00:25:01.880]  他比較順暢
[00:25:01.880 --> 00:25:06.040]  拋棄法妻者在看到嘆息哭泣
[00:25:06.040 --> 00:25:08.200]  送禮都行不通的時候
[00:25:08.200 --> 00:25:09.040]  這條氣呢
[00:25:09.040 --> 00:25:10.520]  就開始不順了
[00:25:10.520 --> 00:25:12.880]  便明知故意的去頂嘴
[00:25:12.880 --> 00:25:15.320]  這是爲什麼呢
[00:25:15.320 --> 00:25:16.480]  我們看第十四節
[00:25:16.480 --> 00:25:16.920]  他說
[00:25:16.920 --> 00:25:18.640]  這是爲什麼呢
[00:25:18.640 --> 00:25:21.320]  爲什麼我的嘆息哭泣都不行呢
[00:25:21.320 --> 00:25:24.200]  爲什麼不越納我的供物呢
[00:25:24.200 --> 00:25:26.560]  先知回答的非常的直接
[00:25:26.560 --> 00:25:29.320]  因爲你背棄了婚姻的盟約
[00:25:29.320 --> 00:25:31.760]  盟約在當時呢
[00:25:31.760 --> 00:25:35.440]  是被視爲最應該遵守的死約
[00:25:35.440 --> 00:25:36.360]  只有死亡呢
[00:25:36.360 --> 00:25:38.200]  才能夠解除
[00:25:38.200 --> 00:25:41.440]  背棄盟約不僅被人唾棄
[00:25:41.440 --> 00:25:43.840]  且會遭到相應的懲罰
[00:25:43.840 --> 00:25:48.760]  而盟約所請的見證人一般都是身份尊貴的人
[00:25:48.760 --> 00:25:49.280]  這裏呢
[00:25:49.280 --> 00:25:55.280]  先知強調婚姻盟約的見證者正是耶和華神
[00:25:55.280 --> 00:25:56.520]  男女二人呢
[00:25:56.520 --> 00:25:59.680]  是在神的面前結爲夫妻的
[00:25:59.680 --> 00:26:01.800]  這令以色列人的離婚呢
[00:26:01.800 --> 00:26:03.880]  成爲相當得罪神的事
[00:26:03.880 --> 00:26:07.200]  此外在第十四節當中
[00:26:07.200 --> 00:26:13.040]  先知用了三個片語來讓你卻以鬼詐待他
[00:26:13.040 --> 00:26:17.880]  這以拋棄法妻之惡顯得更加天理不容
[00:26:17.880 --> 00:26:20.080]  大家請看這三個片語
[00:26:20.080 --> 00:26:23.920]  第一個就是你幼年所娶的妻
[00:26:23.920 --> 00:26:25.880]  第二個就是你的配偶
[00:26:25.880 --> 00:26:27.880]  最後你盟約的妻
[00:26:27.880 --> 00:26:33.760]  如果聯想到上一節就是上一段落
[00:26:33.760 --> 00:26:35.720]  他們修妻
[00:26:35.720 --> 00:26:40.360]  他們是在娶侍奉外邦人的女子爲妻
[00:26:40.360 --> 00:26:42.360]  就顯得了這裏的修妻呢
[00:26:42.360 --> 00:26:44.120]  就是爲了另尋新歡
[00:26:44.120 --> 00:26:47.680]  甚至爲了迎娶侍奉外邦神的女子
[00:26:47.680 --> 00:26:51.720]  那就更加顯出了這裏得罪神的本相
[00:26:51.720 --> 00:26:57.320]  離婚在今天已經不算什麼了不起的大事了
[00:26:57.320 --> 00:26:59.280]  其實在古代社會呢
[00:26:59.280 --> 00:27:00.160]  也很普遍
[00:27:00.160 --> 00:27:02.680]  日本的古代社會
[00:27:02.680 --> 00:27:04.880]  哪怕你不會寫字
[00:27:04.880 --> 00:27:06.360]  你都可以寫修書
[00:27:06.360 --> 00:27:07.200]  爲什麼呢
[00:27:07.200 --> 00:27:08.280]  因爲他的修書呢
[00:27:08.280 --> 00:27:11.080]  就是你可以畫三道
[00:27:11.080 --> 00:27:12.200]  再加半行
[00:27:12.200 --> 00:27:14.200]  就是三行半
[00:27:14.200 --> 00:27:19.720]  交給他這個妻子就算是一個修書了
[00:27:19.720 --> 00:27:22.560]  你就可以捲鋪蓋捲走人了
[00:27:22.560 --> 00:27:25.400]  在當時也越來越多的以色列人呢
[00:27:25.400 --> 00:27:25.920]  這樣做
[00:27:25.920 --> 00:27:29.200]  但是仍然呢
[00:27:29.200 --> 00:27:32.640]  在以色列的文化處境或者信仰環境當中的是
[00:27:32.640 --> 00:27:34.000]  這是事爲不道德
[00:27:34.000 --> 00:27:36.520]  有學者指出來
[00:27:36.520 --> 00:27:38.560]  配偶一詞意思呢
[00:27:38.560 --> 00:27:42.520]  就是聯合結合在一起表示呢
[00:27:42.520 --> 00:27:48.280]  二人同心合意同甘共苦的完成人生的目標
[00:27:48.280 --> 00:27:50.560]  這個含義呢
[00:27:50.560 --> 00:27:53.920]  其實就指向了創世紀的第二章的二十四節
[00:27:53.920 --> 00:27:56.560]  人要離開父母與妻子聯合
[00:27:56.560 --> 00:27:59.200]  二人成爲一體
[00:27:59.200 --> 00:28:05.440]  卓作也曾經引用這句經文來回應法利塞人有關修妻的問題
[00:28:05.440 --> 00:28:06.880]  如果你有興趣的話
[00:28:06.880 --> 00:28:10.640]  可以看馬太福音的第十九章四到六節
[00:28:10.640 --> 00:28:15.680]  同時呢你可以對觀馬可福音的第十章六到九節
[00:28:15.680 --> 00:28:16.200]  這裏呢
[00:28:16.200 --> 00:28:19.280]  一體這個字的意思的餘韻呢
[00:28:19.280 --> 00:28:22.000]  一直貫穿到第十五節
[00:28:22.000 --> 00:28:26.200]  我們看十五節
[00:28:26.200 --> 00:28:29.040]  它是一句非常難解的經文
[00:28:29.040 --> 00:28:31.000]  作爲當遵守你的心
[00:28:31.000 --> 00:28:35.800]  誰也不可以詭詐待幼年所取的妻的理由
[00:28:35.800 --> 00:28:40.160]  這個理由和雖然神有靈的餘力能造多人
[00:28:40.160 --> 00:28:42.200]  他不是單造一人嗎
[00:28:42.200 --> 00:28:43.840]  爲何只造一人呢
[00:28:43.840 --> 00:28:47.520]  乃是他願人得虔誠的厚意
[00:28:47.520 --> 00:28:49.160]  這兩者有什麼關係呢
[00:28:49.160 --> 00:28:56.040]  這神造一人爲了目的是得虔誠的厚意
[00:28:56.040 --> 00:28:59.760]  爲什麼會成爲你當遵守你的心
[00:28:59.760 --> 00:29:03.360]  誰也不可以詭詐待幼年所取的妻的理由呢
[00:29:03.360 --> 00:29:05.560]  昭實是令人摸不着頭腦
[00:29:06.680 --> 00:29:10.760]  關鍵在於你如何的理解一人這個字
[00:29:10.760 --> 00:29:13.560]  如果把一人理解爲一體
[00:29:13.560 --> 00:29:16.640]  就是你看上下文
[00:29:16.640 --> 00:29:19.000]  最好的解釋就是不要脫離上下文
[00:29:19.000 --> 00:29:21.800]  既然上一節提到的夫妻二人
[00:29:21.800 --> 00:29:25.360]  是一體的關係
[00:29:25.360 --> 00:29:31.320]  那麼如果將第十五節的一人理解爲一體會如何呢
[00:29:31.320 --> 00:29:34.680]  於是這句話的意思就是
[00:29:34.680 --> 00:29:36.600]  這句經文的意思就成爲
[00:29:36.600 --> 00:29:40.120]  神爲何只將亞當、夏娃造成一體啊
[00:29:40.120 --> 00:29:45.720]  神應該當然有能力造出多個妻子給亞當啊
[00:29:45.720 --> 00:29:46.800]  然而神的心意呢
[00:29:46.800 --> 00:29:49.760]  是願人得虔誠的厚意
[00:29:49.760 --> 00:29:51.520]  這句話就成了這樣的意思啊
[00:29:51.520 --> 00:29:52.760]  言外之意呢
[00:29:52.760 --> 00:29:56.400]  就是多妻制勢必不利於達到這個目的
[00:29:56.400 --> 00:29:58.560]  時間的關係呢
[00:29:58.560 --> 00:30:02.920]  我不可能在這裏展開親子關係和孩童教育問題
[00:30:02.920 --> 00:30:04.240]  我只想說呢
[00:30:04.240 --> 00:30:07.400]  家庭環境對於孩子的成長
[00:30:07.400 --> 00:30:10.720]  有着相當大的影響
[00:30:10.720 --> 00:30:12.960]  這是個不爭的事實
[00:30:12.960 --> 00:30:18.520]  無論是單親家庭還是大家族聚居
[00:30:18.520 --> 00:30:22.840]  我們都可以看到這個影響孩子成長很大
[00:30:22.840 --> 00:30:23.840]  從聖經當中呢
[00:30:23.840 --> 00:30:30.400]  我們也可以看到多妻的亞各家庭那種令人揪心的複雜
[00:30:30.400 --> 00:30:32.760]  帶給他的兒子們有多大的影響
[00:30:34.000 --> 00:30:35.400]  最後我們看十六節
[00:30:35.400 --> 00:30:37.280]  十六節呢
[00:30:37.280 --> 00:30:39.200]  是馬達基先知
[00:30:39.200 --> 00:30:42.040]  你看到首尾都用了神域公式
[00:30:42.040 --> 00:30:45.200]  就是燕華以色列的神說
[00:30:45.200 --> 00:30:45.720]  最後呢
[00:30:45.720 --> 00:30:49.240]  就是這是萬君之燕華說的
[00:30:49.240 --> 00:30:50.480]  而中間那句話呢
[00:30:50.480 --> 00:30:51.360]  你要特別留意
[00:30:51.360 --> 00:30:54.520]  他使用了第一人稱的方式
[00:30:54.520 --> 00:31:00.240]  而十一到第十五節就是前面這段經文的全部都是第三人稱
[00:31:02.200 --> 00:31:06.040]  他表達出神直接的表達出神
[00:31:06.040 --> 00:31:11.800]  對於修妻這件事和修妻的人相當負面的一個看法
[00:31:11.800 --> 00:31:12.880]  就是恨誤
[00:31:12.880 --> 00:31:15.440]  沒有任何打折扣的餘地
[00:31:15.440 --> 00:31:18.320]  或許有人會指出來
[00:31:18.320 --> 00:31:24.280]  這豈不是和生命記的第24章一到四節
[00:31:24.280 --> 00:31:27.160]  就是允許婚姻解體
[00:31:27.160 --> 00:31:31.680]  允許離婚的那個問題原則不是相矛盾的嗎
[00:31:33.200 --> 00:31:37.160]  我們看生命記的第24章的第一節說
[00:31:37.160 --> 00:31:40.680]  人若娶妻之後見她有什麼不合理的事
[00:31:40.680 --> 00:31:41.600]  不喜悅她
[00:31:41.600 --> 00:31:44.840]  就可以寫修書交在她的手中
[00:31:44.840 --> 00:31:47.680]  打發她離開夫家
[00:31:47.680 --> 00:31:52.480]  當法利散人拿這句經文挑戰
[00:31:52.480 --> 00:31:58.080]  耶穌教導夫妻本是一體神所配合的人不可分開的時候
[00:31:58.080 --> 00:32:02.920]  耶穌的回應依然是堅持聖經不是贊同離婚
[00:32:02.920 --> 00:32:07.320]  之所以允許離婚是因爲人的心剛硬
[00:32:07.320 --> 00:32:11.240]  而且是說人本性已經墮落了
[00:32:11.240 --> 00:32:15.680]  普遍的難以達致神設立婚姻的本意
[00:32:15.680 --> 00:32:22.520]  而馬拉基書的第三神域所處理的離婚的問題就更爲複雜了
[00:32:22.520 --> 00:32:24.000]  從這段經文的上下文
[00:32:24.000 --> 00:32:25.400]  我們可以清楚地看到
[00:32:25.400 --> 00:32:29.960]  整件事情的焦點並非僅僅是離婚這麼簡單
[00:32:29.960 --> 00:32:33.000]  極有可能是以色列人修妻的目的
[00:32:33.000 --> 00:32:37.440]  就是爲了娶侍奉外邦偶像的女子爲妻
[00:32:37.440 --> 00:32:43.960]  我們接下來看到這個短語就是以強暴待妻
[00:32:43.960 --> 00:32:46.080]  這是對於原文的意義
[00:32:46.080 --> 00:32:49.840]  直譯就是以強暴遮蓋她的外衣
[00:32:49.840 --> 00:32:53.520]  把外衣蓋在一位女子的身上
[00:32:53.520 --> 00:32:57.920]  就意味着宣告這個女人是自己的妻子
[00:32:57.920 --> 00:32:59.800]  路德請伯阿斯說
[00:32:59.800 --> 00:33:02.880]  求你用你的衣襟遮蓋我
[00:33:02.880 --> 00:33:06.600]  就是在委婉的請伯阿斯娶她爲妻
[00:33:06.600 --> 00:33:11.600]  所以外衣就如同中文的牀可以用作婚姻的轉運
[00:33:11.600 --> 00:33:15.280]  以強暴遮蓋她的外衣
[00:33:15.280 --> 00:33:19.400]  彭和本翻譯的這個聖經翻譯的非常的準確
[00:33:19.400 --> 00:33:21.320]  就是以強暴待妻
[00:33:21.320 --> 00:33:25.840]  不過呢容易讓人理解爲家暴這種行爲
[00:33:25.840 --> 00:33:27.960]  而這句經文所強調呢
[00:33:27.960 --> 00:33:29.880]  就是對婚姻的不忠
[00:33:29.880 --> 00:33:31.000]  就是行詭詐
[00:33:31.000 --> 00:33:33.320]  對妻子不忠呢
[00:33:33.320 --> 00:33:35.280]  其實就是對自己不忠
[00:33:35.280 --> 00:33:37.760]  因爲夫妻本是一體
[00:33:37.760 --> 00:33:41.920]  與十五節它的結尾相同
[00:33:41.920 --> 00:33:42.560]  十六節呢
[00:33:42.560 --> 00:33:48.280]  也是以禁止詭詐待妻和呼籲謹守忠誠作爲結束
[00:33:50.240 --> 00:33:53.000]  那麼今天這本經文就告訴我們
[00:33:53.000 --> 00:33:57.040]  信使的神對於忠誠守約是非常看重的
[00:33:57.040 --> 00:34:01.200]  也要求分別爲聖屬於他的子民呢
[00:34:01.200 --> 00:34:03.080]  要忠誠守約
[00:34:03.080 --> 00:34:04.320]  直到今天
[00:34:04.320 --> 00:34:06.560]  神從來都沒有變過
[00:34:06.560 --> 00:34:10.360]  同樣要求和呼籲他的子民要忠誠守約
[00:34:10.360 --> 00:34:16.440]  要忠於聖子耶穌基督用他的保血爲我們所立的新約
[00:34:16.440 --> 00:34:21.040]  要忠於分別爲聖的屬靈共同體就是教會
[00:34:21.040 --> 00:34:25.800]  也要忠於在神面前所立的婚姻盟約
[00:34:25.800 --> 00:34:30.000]  可以說忠誠守約是屬神的子民呢
[00:34:30.000 --> 00:34:33.400]  最基礎性的品格特性
[00:34:33.400 --> 00:34:39.960]  所謂最基礎性的是強調了這一品性的具有決定整體性的一個作用
[00:34:39.960 --> 00:34:41.960]  就好像是城中牆一樣
[00:34:41.960 --> 00:34:47.040]  若破損便會蔓延開來直至全盤崩解
[00:34:47.040 --> 00:34:52.080]  馬拉基先知所揭露的就是這樣的一個非常可怕的真相
[00:34:52.080 --> 00:34:55.440]  以色列人一旦背棄神所立的約
[00:34:55.440 --> 00:34:58.360]  所有的約就都守不住
[00:34:58.360 --> 00:35:03.160]  從神人到族羣到婚姻
[00:35:03.160 --> 00:35:06.840]  沒有什麼約可以讓他們忠誠對待
[00:35:06.840 --> 00:35:09.320]  因爲他們已經不知道忠誠爲何物
[00:35:10.600 --> 00:35:14.240]  有的盡都是鬼詐
[00:35:14.240 --> 00:35:17.960]  還假冒爲善的到聖殿裏面嘆息哭泣獻祭
[00:35:17.960 --> 00:35:22.560]  二十一世紀人類在鬼詐方面的造詣
[00:35:22.560 --> 00:35:26.640]  恐怕會令兩千五百年前的以色列人也自慚形諱
[00:35:26.640 --> 00:35:29.000]  在我看來
[00:35:29.000 --> 00:35:35.160]  今日華人基督徒在這方面的免疫力或許可以說是更是先天不足
[00:35:35.160 --> 00:35:36.880]  當然我這是一般論
[00:35:36.880 --> 00:35:38.080]  一般而言
[00:35:38.080 --> 00:35:41.880]  因爲古人的包括忠誠在內的傳統道德觀念
[00:35:41.880 --> 00:35:43.440]  對於今天華人呢
[00:35:43.440 --> 00:35:48.040]  已經大部分失去了往昔有限的那個行宿力
[00:35:48.040 --> 00:35:52.920]  所以真是求神幫助我們分別出來
[00:35:52.920 --> 00:35:59.280]  讓人們可以在我們中間找到屬神真理的忠誠
[00:35:59.280 --> 00:36:00.880]  好讓我們低頭禱告
[00:36:00.880 --> 00:36:02.960]  父神
[00:36:02.960 --> 00:36:05.560]  我們在你面前懇求主你的幫助
[00:36:05.560 --> 00:36:09.400]  因爲我們知道我們在這樣的一個文化背景土壤當中
[00:36:09.400 --> 00:36:11.840]  我們難免受到影響
[00:36:11.840 --> 00:36:14.880]  我們也強於我們的先人
[00:36:14.880 --> 00:36:15.240]  求主
[00:36:15.240 --> 00:36:20.160]  你在今天的經文所教導的忠誠守約方面幫助我們
[00:36:20.160 --> 00:36:22.320]  讓我們能夠對你忠誠
[00:36:22.320 --> 00:36:24.240]  對彼此弟兄姊妹忠誠
[00:36:24.240 --> 00:36:26.480]  也對自己的婚姻家庭忠誠
[00:36:26.480 --> 00:36:29.080]  也對自己的信心忠誠
[00:36:29.080 --> 00:36:32.200]  主謝謝你與我們同在幫助我們禱告
[00:36:32.200 --> 00:36:34.200]  送耶穌基督的聖靈
