
[00:00:00.000 --> 00:00:02.000]  各位親愛的弟弟姊妹
[00:18:09.200 --> 00:18:13.040]  是神利用你們差我來這裏
[00:18:13.040 --> 00:18:15.080]  差我來這裏
[00:18:15.080 --> 00:18:16.920]  最主要的目的是為了甚麼
[00:18:16.920 --> 00:18:17.440]  第一
[00:18:17.440 --> 00:18:18.360]  保存生命
[00:18:18.360 --> 00:18:20.320]  即是保存若失自己的生命
[00:18:20.320 --> 00:18:21.360]  若失
[00:18:21.360 --> 00:18:22.720]  差不多是在說
[00:18:22.720 --> 00:18:24.360]  如果我不是先來
[00:18:24.360 --> 00:18:26.360]  我可能和你們一樣
[00:18:26.360 --> 00:18:28.320]  遲早會死在以色列
[00:18:28.320 --> 00:18:29.560]  死在格納
[00:18:30.160 --> 00:18:31.120]  我們就沒命了
[00:18:31.120 --> 00:18:33.120]  是保存了他的生命
[00:18:33.120 --> 00:18:36.560]  神是透過這樣保存了他的生命
[00:18:36.560 --> 00:18:38.280]  第二
[00:18:38.280 --> 00:18:39.160]  第七節
[00:18:39.160 --> 00:18:42.120]  「神差我在你們以先來
[00:18:42.120 --> 00:18:45.720]  為要給你們存留御種在世上」
[00:18:45.720 --> 00:18:47.640]  這是一個長遠
[00:18:47.640 --> 00:18:51.360]  是為以色列保存御種在世上
[00:18:51.360 --> 00:18:52.600]  大家知道
[00:18:52.600 --> 00:18:54.160]  以色列人的
[00:18:54.160 --> 00:18:55.840]  開始
[00:18:55.840 --> 00:18:57.800]  粒粒皆辛苦
[00:19:00.480 --> 00:19:01.240]  為甚麼
[00:19:01.240 --> 00:19:02.760]  很簡單
[00:19:02.760 --> 00:19:06.120]  他們的曾祖父
[00:19:06.120 --> 00:19:07.520]  祖父
[00:19:07.520 --> 00:19:09.160]  若失爸爸
[00:19:09.160 --> 00:19:10.040]  爸爸
[00:19:10.040 --> 00:19:11.400]  曾祖父
[00:19:11.400 --> 00:19:12.280]  阿伯拉罕
[00:19:12.280 --> 00:19:13.760]  是去到
[00:19:13.760 --> 00:19:16.360]  九十九歲都未有兒子
[00:19:16.360 --> 00:19:20.520]  他的太婆
[00:19:20.520 --> 00:19:22.640]  八十九歲都未生
[00:19:22.640 --> 00:19:28.600]  阿伯拉罕是一百歲才生兒子
[00:19:29.400 --> 00:19:30.240]  只有一顆
[00:19:30.240 --> 00:19:33.480]  阿伯拉罕的太太
[00:19:33.480 --> 00:19:34.120]  撒拉
[00:19:34.120 --> 00:19:36.600]  是去到九十歲才生兒子
[00:19:36.600 --> 00:19:40.280]  我不知道大家是否相信
[00:19:40.280 --> 00:19:41.720]  九十歲的
[00:19:41.720 --> 00:19:43.080]  婆婆
[00:19:43.080 --> 00:19:44.400]  可以生兒子
[00:19:44.400 --> 00:19:46.600]  舉手有多少人相信
[00:19:46.600 --> 00:19:49.400]  真的這麼厲害
[00:19:49.400 --> 00:19:50.640]  見過嗎?
[00:19:50.640 --> 00:19:53.240]  全世界有沒有?
[00:19:53.240 --> 00:19:55.240]  九十歲生兒子的
[00:19:55.240 --> 00:19:56.000]  女人
[00:19:56.000 --> 00:19:57.040]  有沒有?
[00:19:57.960 --> 00:19:59.560]  從未試過只有一個
[00:19:59.560 --> 00:20:01.880]  全球只有一個
[00:20:01.880 --> 00:20:03.280]  就是撒拉
[00:20:03.280 --> 00:20:06.040]  所以
[00:20:06.040 --> 00:20:07.720]  你可以說
[00:20:07.720 --> 00:20:09.160]  以色列的開始
[00:20:09.160 --> 00:20:10.320]  很困難
[00:20:10.320 --> 00:20:11.360]  是神蹟
[00:20:11.360 --> 00:20:13.560]  原來撒拉生多少個?
[00:20:13.560 --> 00:20:14.840]  一個
[00:20:14.840 --> 00:20:16.280]  只有一個
[00:20:16.280 --> 00:20:18.520]  這個就是誰?
[00:20:18.520 --> 00:20:19.200]  就是以撒
[00:20:19.200 --> 00:20:21.160]  以撒生多少個?
[00:20:21.160 --> 00:20:22.040]  兩個
[00:20:22.040 --> 00:20:24.400]  有一個還不在裡面
[00:20:24.400 --> 00:20:26.200]  以素也去了
[00:20:26.760 --> 00:20:29.280]  以東那邊 阿拉伯那邊差不多
[00:20:29.280 --> 00:20:34.280]  完全不屬於以色列的先祖
[00:20:34.280 --> 00:20:36.240]  只剩下雅各
[00:20:36.240 --> 00:20:38.240]  雅各就爭氣
[00:20:38.240 --> 00:20:39.240]  一生生多少個?
[00:20:39.240 --> 00:20:40.320]  十二個
[00:20:40.320 --> 00:20:42.560]  但是十二個都不是每個都好的
[00:20:42.560 --> 00:20:43.360]  告訴大家
[00:20:43.360 --> 00:20:45.680]  所以你可以這樣說
[00:20:45.680 --> 00:20:47.320]  是粒粒皆辛苦
[00:20:47.320 --> 00:20:49.680]  神話
[00:20:49.680 --> 00:20:53.640]  神差若失去到那個地方
[00:20:53.640 --> 00:20:54.600]  目的是什麼?
[00:20:54.720 --> 00:20:56.800]  就是要存留御塚在世上
[00:20:56.800 --> 00:20:58.880]  而第三個部分
[00:20:58.880 --> 00:21:00.440]  就是要大師拯救
[00:21:00.440 --> 00:21:02.440]  保存你們的生命
[00:21:02.440 --> 00:21:05.320]  神差若失先去埃及
[00:21:05.320 --> 00:21:06.960]  是要保存若失的生命
[00:21:06.960 --> 00:21:07.440]  第二
[00:21:07.440 --> 00:21:09.040]  保留以色列的御塚
[00:21:09.040 --> 00:21:11.800]  叫他們可以繼續在那個地方生養眾多
[00:21:11.800 --> 00:21:14.600]  如果留在迦南是不可能做到的
[00:21:14.600 --> 00:21:16.320]  去到埃及就做到了
[00:21:16.320 --> 00:21:17.520]  然後第三
[00:21:17.520 --> 00:21:20.800]  是保存若失的哥哥
[00:21:20.800 --> 00:21:23.320]  和其中一個弟弟的生命
[00:21:23.600 --> 00:21:25.160]  是讓他們能夠生存下去
[00:21:25.160 --> 00:21:29.560]  第八節就更加清楚
[00:21:29.560 --> 00:21:33.480]  不只是保留御塚這麼簡單
[00:21:33.480 --> 00:21:36.200]  還多做了一件事
[00:21:36.200 --> 00:21:37.920]  第八節
[00:21:37.920 --> 00:21:40.120]  多一件什麼呢?
[00:21:40.120 --> 00:21:41.880]  我們一起看一看
[00:21:41.880 --> 00:21:43.760]  第八節一起讀
[00:21:43.760 --> 00:21:45.320]  這樣看來
[00:21:45.320 --> 00:21:47.240]  差我到這裡來的
[00:21:47.240 --> 00:21:48.440]  不是你們
[00:21:48.440 --> 00:21:49.520]  乃是神
[00:21:49.520 --> 00:21:52.240]  他又使我如法老的符
[00:21:52.400 --> 00:21:54.000]  作他全家的主
[00:21:54.000 --> 00:21:56.080]  並埃及全地的宰相
[00:21:56.080 --> 00:21:58.000]  神的美意
[00:21:58.000 --> 00:22:00.320]  不只是保留若失的生命
[00:22:00.320 --> 00:22:02.560]  是保留以色列的御塚
[00:22:02.560 --> 00:22:05.120]  和保留若失哥哥的生命
[00:22:05.120 --> 00:22:06.440]  保存他們的生命
[00:22:06.440 --> 00:22:08.680]  還有三件事
[00:22:08.680 --> 00:22:10.880]  是想不到的
[00:22:10.880 --> 00:22:14.000]  是令到若失的生命
[00:22:14.000 --> 00:22:15.240]  保留以色列的御塚
[00:22:15.240 --> 00:22:17.040]  和保留他哥哥的生命
[00:22:17.040 --> 00:22:18.200]  息息相關的
[00:22:18.200 --> 00:22:19.000]  這幾件事
[00:22:19.000 --> 00:22:20.680]  就是預備了
[00:22:21.080 --> 00:22:23.600]  若失步步高升
[00:22:23.600 --> 00:22:26.760]  成為一個真的有能力
[00:22:26.760 --> 00:22:30.760]  可以保留御塚在世上的一個人
[00:22:30.760 --> 00:22:33.720]  這件事是什麼呢?
[00:22:33.720 --> 00:22:35.200]  就是第一
[00:22:35.200 --> 00:22:37.480]  神差他去到那個地方
[00:22:37.480 --> 00:22:40.840]  神令到他
[00:22:40.840 --> 00:22:43.680]  是好像法老的爸爸一樣
[00:22:43.680 --> 00:22:44.720]  這是第一個
[00:22:44.720 --> 00:22:46.840]  就是他和法老的關係
[00:22:46.840 --> 00:22:48.960]  神使到若失
[00:22:49.040 --> 00:22:51.400]  如同法老的父親一樣
[00:22:51.400 --> 00:22:54.240]  完全得到他的信任
[00:22:54.240 --> 00:22:55.840]  得到他的尊重
[00:22:55.840 --> 00:22:57.440]  第二
[00:22:57.440 --> 00:23:00.240]  作他全家的主
[00:23:00.240 --> 00:23:04.280]  給他有一個這樣的權威權柄
[00:23:04.280 --> 00:23:08.400]  是作法老全家的主
[00:23:08.400 --> 00:23:10.680]  這個關係不只是一個人
[00:23:10.680 --> 00:23:12.200]  是全家
[00:23:12.200 --> 00:23:16.000]  他是有恩於法老全家
[00:23:16.000 --> 00:23:19.000]  是管理法老的全家
[00:23:19.840 --> 00:23:20.400]  第三
[00:23:20.400 --> 00:23:24.360]  他的恩不只是給法老的全家
[00:23:24.360 --> 00:23:28.280]  甚至給埃及全地的百姓
[00:23:28.280 --> 00:23:32.320]  並要作埃及全地的宰相
[00:23:32.320 --> 00:23:34.040]  為什麼會這樣呢?
[00:23:34.040 --> 00:23:35.520]  因為當時的饑荒
[00:23:35.520 --> 00:23:37.840]  是連續饑荒七年
[00:23:37.840 --> 00:23:39.720]  而這七年裡面
[00:23:39.720 --> 00:23:42.800]  若失不是因為若失
[00:23:42.800 --> 00:23:45.240]  得到神自己的啟迪
[00:23:45.240 --> 00:23:47.680]  叫埃及的法老
[00:23:48.600 --> 00:23:51.320]  廣建的糧倉
[00:23:51.320 --> 00:23:54.280]  將豐收的七年的糧食
[00:23:54.280 --> 00:23:56.440]  全部曬到乾了
[00:23:56.440 --> 00:23:59.600]  然後將它全部儲糧
[00:23:59.600 --> 00:24:00.560]  儲起來
[00:24:00.560 --> 00:24:02.200]  儲起來之後
[00:24:02.200 --> 00:24:04.680]  全球各地饑荒的時間
[00:24:04.680 --> 00:24:07.520]  就個個要去到那個地方買糧食
[00:24:07.520 --> 00:24:09.360]  他就是因為這樣的緣故
[00:24:09.360 --> 00:24:11.240]  埃及就越來越豐富
[00:24:11.240 --> 00:24:14.520]  另外埃及人因為沒有糧食
[00:24:14.520 --> 00:24:17.840]  他就需要用地來換糧
[00:24:18.080 --> 00:24:21.440]  以至法老就將埃及的地
[00:24:21.440 --> 00:24:24.040]  開始逐步逐步吸納
[00:24:24.040 --> 00:24:27.160]  差不多整個埃及
[00:24:27.160 --> 00:24:30.080]  都好像幫他打工一樣
[00:24:30.080 --> 00:24:33.480]  日後他就租地給那些百姓
[00:24:33.480 --> 00:24:36.440]  年年納稅
[00:24:36.440 --> 00:24:38.040]  來納給法老王
[00:24:38.040 --> 00:24:39.560]  是因為這樣的緣故
[00:24:39.560 --> 00:24:42.360]  使整個埃及百姓
[00:24:42.360 --> 00:24:44.520]  日後都有地可以耕種
[00:24:44.520 --> 00:24:45.920]  但另一方面
[00:24:45.920 --> 00:24:47.800]  法老也是因為這樣
[00:24:48.120 --> 00:24:50.360]  越來越富甲一方
[00:24:50.360 --> 00:24:52.640]  整個埃及成為一個強國
[00:24:52.640 --> 00:24:54.400]  其他的地方
[00:24:54.400 --> 00:24:56.280]  就多災多難
[00:24:56.280 --> 00:24:58.240]  我們看到這裡的時間
[00:24:58.240 --> 00:25:00.040]  你會看得見
[00:25:00.040 --> 00:25:05.120]  神的手的確是無法測度
[00:25:05.120 --> 00:25:07.040]  為什麼他會這樣做
[00:25:07.040 --> 00:25:08.280]  而實際上
[00:25:08.280 --> 00:25:09.640]  他就是要這樣
[00:25:09.640 --> 00:25:13.880]  我看到這裡的時候
[00:25:17.360 --> 00:25:19.200]  給我有一個很大的啟蒂
[00:25:19.200 --> 00:25:22.880]  我記得我看到這些聖經
[00:25:22.880 --> 00:25:24.040]  搖書的時候
[00:25:24.040 --> 00:25:26.280]  我就會想到
[00:25:26.280 --> 00:25:28.720]  我自己和家人的關係
[00:25:28.720 --> 00:25:31.360]  我自己和我媽媽
[00:25:31.360 --> 00:25:32.720]  在大陸的時候
[00:25:32.720 --> 00:25:34.600]  那些親戚的關係
[00:25:34.600 --> 00:25:38.760]  這段聖經給我看得見
[00:25:38.760 --> 00:25:42.000]  原來神容許
[00:25:42.000 --> 00:25:45.400]  人家加害於我們
[00:25:46.080 --> 00:25:47.600]  是出於祂的美意
[00:25:47.600 --> 00:25:51.880]  我曾經怨恨過我爸爸偏心
[00:25:51.880 --> 00:25:54.600]  我怨他偏心
[00:25:54.600 --> 00:25:56.320]  他是不是真的偏心呢
[00:25:56.320 --> 00:25:59.280]  或者你也可以考慮一下
[00:25:59.280 --> 00:26:00.040]  想一想
[00:26:00.040 --> 00:26:01.400]  你說是不是他偏心呢
[00:26:01.400 --> 00:26:02.880]  出街
[00:26:02.880 --> 00:26:05.800]  坐在巴士旁邊的那個
[00:26:05.800 --> 00:26:07.280]  鳳姐是我哥哥
[00:26:07.280 --> 00:26:09.200]  不會是我
[00:26:09.200 --> 00:26:11.200]  一般父母
[00:26:11.200 --> 00:26:12.240]  通常
[00:26:12.240 --> 00:26:14.560]  坐在哪裏
[00:26:15.960 --> 00:26:17.960]  當然是小兒子旁邊的
[00:26:17.960 --> 00:26:21.440]  你說是不是
[00:26:21.440 --> 00:26:23.840]  有些人認為是的
[00:26:23.840 --> 00:26:25.080]  小兒子那些
[00:26:25.080 --> 00:26:27.560]  一般來說父母都是坐在旁邊多一點
[00:26:27.560 --> 00:26:28.120]  不要舉手
[00:26:28.120 --> 00:26:29.640]  舉那些小兒子
[00:26:29.640 --> 00:26:31.160]  我是小兒子
[00:26:31.160 --> 00:26:34.560]  但我從來沒有坐在他旁邊
[00:26:34.560 --> 00:26:36.880]  坐在他旁邊的就是哥哥
[00:26:36.880 --> 00:26:37.920]  第二
[00:26:37.920 --> 00:26:39.800]  哥哥畢業他一定出席
[00:26:39.800 --> 00:26:42.920]  我畢業未試過出席
[00:26:43.880 --> 00:26:46.160]  我獲獎未試過出席
[00:26:46.160 --> 00:26:47.840]  哥哥獲獎
[00:26:47.840 --> 00:26:48.760]  他會出席
[00:26:48.760 --> 00:26:52.800]  這些都是小事而已
[00:26:52.800 --> 00:26:54.360]  我都覺得很小事
[00:26:54.360 --> 00:26:55.600]  不來就不來
[00:26:55.600 --> 00:26:57.920]  但有一件事
[00:26:57.920 --> 00:27:01.680]  我相信你不能夠不說他不偏心
[00:27:01.680 --> 00:27:07.120]  就是他死了之後的遺產
[00:27:07.120 --> 00:27:09.200]  我說過
[00:27:09.200 --> 00:27:12.440]  全部是給一個人
[00:27:14.000 --> 00:27:14.680]  給誰呢
[00:27:14.680 --> 00:27:16.400]  給哥哥
[00:27:16.400 --> 00:27:18.320]  你說他是不是偏心
[00:27:18.320 --> 00:27:21.080]  有幾個人認為是的
[00:27:21.080 --> 00:27:21.680]  舉手
[00:27:21.680 --> 00:27:23.880]  你都同意
[00:27:23.880 --> 00:27:26.400]  我都覺得你同意的
[00:27:26.400 --> 00:27:27.120]  我都相信
[00:27:27.120 --> 00:27:30.920]  但那時候因為我已經信得住
[00:27:30.920 --> 00:27:32.280]  我做了牧師
[00:27:32.280 --> 00:27:34.280]  我哥哥又做了牧師
[00:27:34.280 --> 00:27:35.760]  我心裏想
[00:27:35.760 --> 00:27:37.360]  如果不是因為這樣
[00:27:37.360 --> 00:27:39.520]  我們沒有這個見證綱
[00:27:39.520 --> 00:27:41.680]  但就是因為這樣
[00:27:41.880 --> 00:27:44.160]  是讓人看見一個基督徒的家庭
[00:27:44.160 --> 00:27:45.640]  是門徒的家庭
[00:27:45.640 --> 00:27:47.160]  是與別不同的
[00:27:47.160 --> 00:27:49.080]  哥哥又是牧師
[00:27:49.080 --> 00:27:51.200]  他很清楚
[00:27:51.200 --> 00:27:52.080]  他的價值觀
[00:27:52.080 --> 00:27:52.640]  人生觀
[00:27:52.640 --> 00:27:53.440]  都改變了
[00:27:53.440 --> 00:27:56.080]  當看到那個遺囑
[00:27:56.080 --> 00:27:57.240]  爸爸已經死了
[00:27:57.240 --> 00:28:00.840]  他對著我們兄弟姐妹說
[00:28:00.840 --> 00:28:03.600]  爸爸留下一個這樣的遺囑
[00:28:03.600 --> 00:28:05.880]  將所有的東西
[00:28:05.880 --> 00:28:07.480]  交給他
[00:28:07.480 --> 00:28:10.360]  他的建議是這樣
[00:28:10.360 --> 00:28:11.480]  他就問我們
[00:28:12.400 --> 00:28:13.880]  你們同不同意嗎
[00:28:13.880 --> 00:28:19.800]  那個建議就是
[00:28:19.800 --> 00:28:21.720]  捐一筆錢
[00:28:21.720 --> 00:28:23.960]  建一個蘇森紀念幼兒園
[00:28:23.960 --> 00:28:25.400]  因為爸爸喜歡小孩子
[00:28:25.400 --> 00:28:28.080]  他以前開孤兒園的
[00:28:28.080 --> 00:28:30.880]  然後剩下的錢
[00:28:30.880 --> 00:28:32.640]  平均分四份
[00:28:32.640 --> 00:28:35.920]  連錢都算在內
[00:28:35.920 --> 00:28:37.400]  平均
[00:28:37.400 --> 00:28:38.920]  分四份
[00:28:38.920 --> 00:28:40.200]  一份姐姐
[00:28:40.200 --> 00:28:41.160]  一份哥哥
[00:28:41.160 --> 00:28:41.760]  一份我
[00:28:41.760 --> 00:28:42.480]  一份妹妹
[00:28:42.480 --> 00:28:44.480]  他問我們同不同意嗎
[00:28:44.480 --> 00:28:46.240]  如果是你同不同意嗎
[00:28:46.240 --> 00:28:47.960]  同意
[00:28:47.960 --> 00:28:51.240]  我當時心想
[00:28:51.240 --> 00:28:54.200]  其實我是不配領袖的
[00:28:54.200 --> 00:28:57.880]  我都說爸爸是信任哥哥
[00:28:57.880 --> 00:29:00.000]  我跟他說
[00:29:00.000 --> 00:29:02.400]  其實你自己作主就行了
[00:29:02.400 --> 00:29:06.040]  我自己是不配領袖
[00:29:06.040 --> 00:29:06.960]  一方面
[00:29:06.960 --> 00:29:08.840]  那些東西不是我的
[00:29:08.840 --> 00:29:11.000]  第二在這麼多的子女當中
[00:29:11.000 --> 00:29:12.800]  我是最不孝順的一個
[00:29:12.800 --> 00:29:14.960]  不過幸好我信得住
[00:29:14.960 --> 00:29:15.920]  而爸爸也相信
[00:29:15.920 --> 00:29:17.280]  我們可以和好
[00:29:17.280 --> 00:29:18.240]  如果不是
[00:29:18.240 --> 00:29:20.120]  我想我很難做牧師
[00:29:20.120 --> 00:29:24.320]  哥哥說
[00:29:24.320 --> 00:29:26.160]  不如我們這樣做
[00:29:26.160 --> 00:29:28.120]  所以平均
[00:29:28.120 --> 00:29:29.200]  四個都是這樣
[00:29:29.200 --> 00:29:31.560]  我為了這一切感恩
[00:29:31.560 --> 00:29:34.640]  而當我們做了這個決定的時間
[00:29:34.640 --> 00:29:36.280]  姐姐的移民
[00:29:36.280 --> 00:29:38.000]  大家一起合手合腳
[00:29:38.000 --> 00:29:39.600]  來幫忙
[00:29:40.200 --> 00:29:41.440]  然後妹妹買屋
[00:29:41.440 --> 00:29:43.400]  我們又合夥
[00:29:43.400 --> 00:29:44.720]  來給她買了
[00:29:44.720 --> 00:29:46.960]  到我自己後來買屋
[00:29:46.960 --> 00:29:48.200]  要給首期的時間
[00:29:48.200 --> 00:29:50.160]  姐姐也拿了一些錢來
[00:29:50.160 --> 00:29:51.360]  來給我們
[00:29:51.360 --> 00:29:52.600]  來一起
[00:29:52.600 --> 00:29:54.400]  搞定那單批文
[00:29:54.400 --> 00:29:56.480]  哥哥有需要
[00:29:56.480 --> 00:29:57.200]  我們都是這樣
[00:29:57.200 --> 00:29:59.040]  不過他不是很大需要
[00:29:59.040 --> 00:30:04.440]  我看到這些的時候
[00:30:04.440 --> 00:30:06.000]  我心裏面想
[00:30:06.000 --> 00:30:08.800]  這個正正就是一個
[00:30:09.920 --> 00:30:12.000]  價值觀重整了之後
[00:30:12.000 --> 00:30:13.520]  一個門徒
[00:30:13.520 --> 00:30:15.040]  他們有的東西
[00:30:15.040 --> 00:30:18.480]  當我看到藥室的生平
[00:30:18.480 --> 00:30:21.360]  就讓我開始回想起我自己
[00:30:21.360 --> 00:30:22.640]  為什麼
[00:30:22.640 --> 00:30:24.720]  信得住之後
[00:30:24.720 --> 00:30:26.000]  沒有惡夢的呢
[00:30:26.000 --> 00:30:28.520]  其實那些記憶在那裏
[00:30:28.520 --> 00:30:29.680]  為什麼沒有惡夢呢
[00:30:29.680 --> 00:30:30.920]  因為我看到
[00:30:30.920 --> 00:30:32.200]  是祝福
[00:30:32.200 --> 00:30:34.760]  我特別看到的祝福是什麼呢
[00:30:34.760 --> 00:30:36.600]  就是大衛給我的提醒
[00:30:36.600 --> 00:30:38.600]  大衛在詩篇說
[00:30:39.640 --> 00:30:41.400]  我父母離棄我
[00:30:41.400 --> 00:30:44.080]  耶和華卻收留我
[00:30:44.080 --> 00:30:45.520]  的確是
[00:30:45.520 --> 00:30:48.520]  撒姆爾到了耶西的家
[00:30:48.520 --> 00:30:49.800]  想去高立
[00:30:49.800 --> 00:30:51.400]  耶西其中一個兒子
[00:30:51.400 --> 00:30:53.040]  來做一個受告者
[00:30:53.040 --> 00:30:55.800]  但當然他沒有詳細告訴耶西
[00:30:55.800 --> 00:30:58.360]  然後耶西就叫了那些兒子來
[00:30:58.360 --> 00:30:59.160]  叫了多少個
[00:30:59.160 --> 00:30:59.920]  叫了七個
[00:30:59.920 --> 00:31:01.320]  大兒子先
[00:31:01.320 --> 00:31:03.080]  撒姆爾說不是他
[00:31:03.080 --> 00:31:04.320]  因為神說不是他
[00:31:04.320 --> 00:31:05.640]  所以撒姆爾說不是他
[00:31:05.640 --> 00:31:06.640]  那就是二兒子
[00:31:06.640 --> 00:31:08.520]  神又說不是他
[00:31:08.520 --> 00:31:09.400]  那又不是
[00:31:09.600 --> 00:31:10.120]  三兒子呢
[00:31:10.120 --> 00:31:10.640]  不是
[00:31:10.640 --> 00:31:11.120]  四兒子呢
[00:31:11.120 --> 00:31:11.600]  不是
[00:31:11.600 --> 00:31:12.120]  五兒子呢
[00:31:12.120 --> 00:31:12.600]  不是
[00:31:12.600 --> 00:31:13.160]  六兒子呢
[00:31:13.160 --> 00:31:13.720]  不是
[00:31:13.720 --> 00:31:15.280]  第七兒子呢
[00:31:15.280 --> 00:31:15.920]  不是
[00:31:15.920 --> 00:31:17.800]  撒姆爾說沒有了
[00:31:17.800 --> 00:31:18.800]  就這麽多了
[00:31:18.800 --> 00:31:20.240]  全部都不是
[00:31:20.240 --> 00:31:22.640]  為什麼要我來這裏呢
[00:31:22.640 --> 00:31:24.160]  問起
[00:31:24.160 --> 00:31:25.400]  耶西就說
[00:31:25.400 --> 00:31:26.600]  還有一個
[00:31:26.600 --> 00:31:27.520]  在哪裏呢
[00:31:27.520 --> 00:31:29.120]  看養
[00:31:29.120 --> 00:31:31.720]  七個兒子就在這裏吃牛扒
[00:31:31.720 --> 00:31:35.240]  小兒子就要去看養
[00:31:35.240 --> 00:31:38.160]  一個人面對紅
[00:31:39.400 --> 00:31:40.400]  面對狼
[00:31:40.400 --> 00:31:42.120]  面對那些野獸
[00:31:42.120 --> 00:31:44.440]  來保護那些羊群
[00:31:44.440 --> 00:31:47.880]  但是大衛
[00:31:47.880 --> 00:31:50.400]  就是因為這些經歷
[00:31:50.400 --> 00:31:53.520]  以致他磨練到自己
[00:31:53.520 --> 00:31:54.640]  依靠神的心
[00:31:54.640 --> 00:31:57.040]  不僅是依靠神的心
[00:31:57.040 --> 00:31:59.720]  而自己因為各種不同的操練
[00:31:59.720 --> 00:32:01.760]  以致成為一個勇士
[00:32:01.760 --> 00:32:04.400]  以致成為一個自謀
[00:32:04.400 --> 00:32:07.880]  各方面都豐富的一個勇士
[00:32:08.720 --> 00:32:10.280]  他可以打敗哥利亞
[00:32:10.280 --> 00:32:12.040]  可以帶領以色列人
[00:32:12.040 --> 00:32:14.040]  脫離非利人的手
[00:32:14.040 --> 00:32:16.120]  全部是因為什麼呢
[00:32:16.120 --> 00:32:18.760]  就是過去各種不同
[00:32:18.760 --> 00:32:20.240]  你可以這樣說
[00:32:20.240 --> 00:32:25.800]  最大的逆境的磨練
[00:32:25.800 --> 00:32:26.840]  他都經歷過
[00:32:26.840 --> 00:32:28.480]  因為這樣
[00:32:28.480 --> 00:32:30.520]  面對困難對他來説
[00:32:30.520 --> 00:32:32.320]  一點都不是困難
[00:32:32.320 --> 00:32:34.800]  各位親愛的弟兄姊妹
[00:32:34.800 --> 00:32:37.040]  我想到這件事的時候
[00:32:38.240 --> 00:32:39.400]  我就會突然感覺到
[00:32:39.400 --> 00:32:42.440]  神過去給我們自己
[00:32:42.440 --> 00:32:44.360]  不是一個受寵的人
[00:32:44.360 --> 00:32:46.520]  其實是對我們有益的
[00:32:46.520 --> 00:32:47.960]  目的是什麼
[00:32:47.960 --> 00:32:50.480]  是給我們加料的神學訓練
[00:32:50.480 --> 00:32:52.520]  透過這個訓練
[00:32:52.520 --> 00:32:54.280]  你更加能夠了解
[00:32:54.280 --> 00:32:55.640]  那些受壓迫的人
[00:32:55.640 --> 00:32:56.400]  他們的處境
[00:32:56.400 --> 00:32:58.440]  苦難中的人
[00:32:58.440 --> 00:32:59.240]  他們的需要
[00:32:59.240 --> 00:33:00.720]  逆境中的人
[00:33:00.720 --> 00:33:03.280]  你怎樣來幫他們尋求一條出路
[00:33:03.280 --> 00:33:06.000]  各位親愛的弟兄姊妹
[00:33:07.720 --> 00:33:08.440]  從我當中
[00:33:08.440 --> 00:33:09.920]  我發覺到
[00:33:09.920 --> 00:33:12.160]  你怎麼可能會恨呢
[00:33:12.160 --> 00:33:14.320]  神看著你
[00:33:14.320 --> 00:33:16.240]  神看著你
[00:33:16.240 --> 00:33:18.200]  給你加料的訓練
[00:33:18.200 --> 00:33:20.200]  目的就是重用你
[00:33:20.200 --> 00:33:21.720]  重用到什麼地步
[00:33:21.720 --> 00:33:22.680]  好像藥室一樣
[00:33:22.680 --> 00:33:24.520]  他看藥室
[00:33:24.520 --> 00:33:28.600]  看他好像法老的父親
[00:33:28.600 --> 00:33:30.920]  法老全家的主
[00:33:30.920 --> 00:33:33.200]  埃及全地的宰相
[00:33:33.200 --> 00:33:34.600]  他就是要看著他
[00:33:35.280 --> 00:33:38.040]  是讓他成為一個神重用的棋子
[00:33:38.040 --> 00:33:39.600]  如果是這樣
[00:33:39.600 --> 00:33:42.680]  你怎麼可能會有怨恨呢
[00:33:42.680 --> 00:33:44.120]  在你的心裡面
[00:33:44.120 --> 00:33:46.160]  你只會有感恩
[00:33:46.160 --> 00:33:48.280]  藥室的心
[00:33:48.280 --> 00:33:50.600]  是只會感恩
[00:33:50.600 --> 00:33:53.800]  因為如果不是被賣到埃及
[00:33:53.800 --> 00:33:56.040]  藥室不會有這樣的機會
[00:33:56.040 --> 00:33:57.480]  平步青雲
[00:33:57.480 --> 00:33:58.480]  上到來
[00:33:58.480 --> 00:34:01.320]  孟子也會說
[00:34:01.320 --> 00:34:03.040]  天將降
[00:34:03.040 --> 00:34:04.320]  大淫於世人
[00:34:04.760 --> 00:34:05.480]  必先甚麼人
[00:34:05.480 --> 00:34:07.000]  勞其筋骨
[00:34:07.000 --> 00:34:08.160]  苦其心志
[00:34:08.160 --> 00:34:09.280]  餓其體肤
[00:34:09.280 --> 00:34:10.560]  空乏其身
[00:34:10.560 --> 00:34:12.400]  然後
[00:34:12.400 --> 00:34:15.880]  行乏亂其所為
[00:34:15.880 --> 00:34:17.920]  是以動心忍性
[00:34:17.920 --> 00:34:19.600]  增益其所不能
[00:34:19.600 --> 00:34:21.560]  神也是一樣
[00:34:21.560 --> 00:34:23.360]  所以當
[00:34:23.360 --> 00:34:25.880]  神容許這一切的逆境
[00:34:25.880 --> 00:34:27.360]  臨到我們身上的時候
[00:34:27.360 --> 00:34:29.440]  目的都是叫我們
[00:34:29.440 --> 00:34:30.560]  有益
[00:34:30.560 --> 00:34:31.760]  為我們好
[00:34:31.760 --> 00:34:33.560]  第三
