
[00:00:00.000 --> 00:00:03.500]  剛才 李詩敏姐妹講見證
[00:16:28.540 --> 00:16:30.540]  什麼叫做至高之處
[00:16:30.540 --> 00:16:32.540]  在這個物質世界
[00:16:32.540 --> 00:16:34.540]  我們受時間和空間的限制
[00:16:34.540 --> 00:16:36.540]  所謂宇宙就是時空
[00:16:36.540 --> 00:16:38.540]  我們受時間空間的限制
[00:16:38.540 --> 00:16:40.540]  你崇拜在這個時間
[00:16:40.540 --> 00:16:42.540]  早一個小時沒有人來
[00:16:42.540 --> 00:16:44.540]  遲一個小時人人都走了
[00:16:44.540 --> 00:16:46.540]  在靈格十一度空間
[00:16:46.540 --> 00:16:48.540]  就不受時空限制
[00:16:48.540 --> 00:16:50.540]  我們的神有無限度空間
[00:16:50.540 --> 00:16:52.540]  就不受時空限制
[00:16:52.540 --> 00:16:54.540]  所以什麼叫做至高
[00:16:54.540 --> 00:16:56.540]  什麼叫做高什麼叫做低
[00:16:56.540 --> 00:16:58.540]  這個高一點
[00:16:58.540 --> 00:17:00.540]  這個低一點
[00:17:00.540 --> 00:17:02.540]  祂是有無限度空間的神
[00:17:02.540 --> 00:17:04.540]  我們怎可以見到祂
[00:17:04.540 --> 00:17:06.540]  當我明白了這個概念
[00:17:06.540 --> 00:17:08.540]  我就開始明白耶穌說什麼
[00:17:08.540 --> 00:17:10.540]  我常在我乎裡面
[00:17:10.540 --> 00:17:12.540]  我乎常在我裡面
[00:17:12.540 --> 00:17:14.540]  我與乎緣為一
[00:17:14.540 --> 00:17:16.540]  有一個猶太人的領袖
[00:17:16.540 --> 00:17:18.540]  一個拉比
[00:17:18.540 --> 00:17:20.540]  尼哥底姆
[00:17:20.540 --> 00:17:22.540]  他問耶穌說
[00:17:22.540 --> 00:17:24.540]  怎麼會有這些事
[00:17:24.540 --> 00:17:26.540]  耶穌回答說
[00:17:26.540 --> 00:17:28.540]  你是以色列人的先生
[00:17:28.540 --> 00:17:30.540]  還不明白這是什麼
[00:17:30.540 --> 00:17:32.540]  我實實在在的告訴你
[00:17:32.540 --> 00:17:34.540]  主耶穌基督的口頭禪
[00:17:34.540 --> 00:17:36.540]  我實實在在的告訴你
[00:17:36.540 --> 00:17:38.540]  我們所說的是我們知道的
[00:17:38.540 --> 00:17:40.540]  我們所見證的是我們見過的
[00:17:40.540 --> 00:17:42.540]  你們卻不領受我們的見證
[00:17:42.540 --> 00:17:44.540]  你們卻不領受我們的見證
[00:17:44.540 --> 00:17:46.540]  我對你們說地上的事
[00:17:46.540 --> 00:17:48.540]  我對你們說地上的事
[00:17:48.540 --> 00:17:50.540]  你而且不信
[00:17:50.540 --> 00:17:52.540]  我對你們說天上的事
[00:17:52.540 --> 00:17:54.540]  我對你們說天上的事
[00:17:54.540 --> 00:17:56.540]  我對你們說地上的事
[00:17:56.540 --> 00:17:58.540]  我對你們說地上的事
[00:17:58.540 --> 00:18:00.540]  我對你們說地上的事
[00:18:00.540 --> 00:18:02.540]  我對你們說地上的事
[00:18:02.540 --> 00:18:04.540]  我對你們說地上的事
[00:18:04.540 --> 00:18:06.540]  我對你們說地上的事
[00:18:06.540 --> 00:18:08.540]  我對你們說地上的事
[00:18:08.540 --> 00:18:10.540]  我對你們說地上的事
[00:18:10.540 --> 00:18:12.540]  我對你們說地上的事
[00:18:12.540 --> 00:18:14.540]  我對你們說地上的事
[00:18:14.540 --> 00:18:16.540]  我對你們說地上的事
[00:18:16.540 --> 00:18:18.540]  我對你們說地上的事
[00:18:18.540 --> 00:18:20.540]  我對你們說地上的事
[00:18:20.540 --> 00:18:22.540]  我對你們說地上的事
[00:18:22.540 --> 00:18:24.540]  我對你們說地上的事
[00:18:24.540 --> 00:18:26.540]  我對你們說地上的事
[00:18:26.540 --> 00:18:28.540]  我對你們說地上的事
[00:18:28.540 --> 00:18:30.540]  我對你們說地上的事
[00:18:30.540 --> 00:18:32.540]  我對你們說地上的事
[00:18:32.540 --> 00:18:34.540]  我對你們說地上的事
[00:18:34.540 --> 00:18:36.540]  我對你們說地上的事
[00:18:36.540 --> 00:18:38.540]  我對你們說地上的事
[00:18:38.540 --> 00:18:40.540]  我對你們說地上的事
[00:18:40.540 --> 00:18:42.540]  我對你們說地上的事
[00:18:42.540 --> 00:18:44.540]  我對你們說地上的事
[00:18:44.540 --> 00:18:46.540]  我對你們說地上的事
[00:18:46.540 --> 00:18:48.540]  我對你們說地上的事
[00:18:48.540 --> 00:18:50.540]  我對你們說地上的事
[00:18:50.540 --> 00:18:52.540]  我對你們說地上的事
[00:18:52.540 --> 00:18:54.540]  我對你們說地上的事
[00:18:54.540 --> 00:18:56.540]  我對你們說地上的事
[00:18:56.540 --> 00:18:58.540]  我對你們說地上的事
[00:18:58.540 --> 00:19:00.540]  我對你們說地上的事
[00:19:00.540 --> 00:19:02.540]  我對你們說地上的事
[00:19:02.540 --> 00:19:04.540]  我對你們說地上的事
[00:19:04.540 --> 00:19:06.540]  我對你們說地上的事
[00:19:06.540 --> 00:19:08.540]  我對你們說地上的事
[00:19:08.540 --> 00:19:10.540]  我對你們說地上的事
[00:19:10.540 --> 00:19:12.540]  我對你們說地上的事
[00:19:12.540 --> 00:19:14.540]  我對你們說地上的事
[00:19:14.540 --> 00:19:16.540]  我對你們說地上的事
[00:19:16.540 --> 00:19:18.540]  我對你們說地上的事
[00:19:18.540 --> 00:19:20.540]  我對你們說地上的事
[00:19:20.540 --> 00:19:22.540]  我對你們說地上的事
[00:19:22.540 --> 00:19:24.540]  我對你們說地上的事
[00:19:24.540 --> 00:19:26.540]  我對你們說地上的事
[00:19:26.540 --> 00:19:28.540]  我對你們說地上的事
[00:19:28.540 --> 00:19:30.540]  我對你們說地上的事
[00:19:30.540 --> 00:19:32.540]  我對你們說地上的事
[00:19:32.540 --> 00:19:34.540]  我對你們說地上的事
[00:19:34.540 --> 00:19:36.540]  我對你們說地上的事
[00:19:36.540 --> 00:19:38.540]  我對你們說地上的事
[00:19:38.540 --> 00:19:40.540]  我對你們說地上的事
[00:19:40.540 --> 00:19:42.540]  我對你們說地上的事
[00:19:42.540 --> 00:19:44.540]  我對你們說地上的事
[00:19:44.540 --> 00:19:46.540]  我對你們說地上的事
[00:19:46.540 --> 00:19:48.540]  我對你們說地上的事
[00:19:48.540 --> 00:19:50.540]  我對你們說地上的事
[00:19:50.540 --> 00:19:52.540]  我對你們說地上的事
[00:19:52.540 --> 00:19:54.540]  我對你們說地上的事
[00:19:54.540 --> 00:19:56.540]  我對你們說地上的事
[00:19:56.540 --> 00:19:58.540]  我對你們說地上的事
[00:19:58.540 --> 00:20:00.540]  我對你們說地上的事
[00:20:00.540 --> 00:20:02.540]  我對你們說地上的事
[00:20:02.540 --> 00:20:04.540]  我對你們說地上的事
[00:20:04.540 --> 00:20:06.540]  我對你們說地上的事
[00:20:06.540 --> 00:20:08.540]  我對你們說地上的事
[00:20:08.540 --> 00:20:10.540]  我對你們說地上的事
[00:20:10.540 --> 00:20:12.540]  我對你們說地上的事
[00:20:12.540 --> 00:20:14.540]  我對你們說地上的事
[00:20:14.540 --> 00:20:16.540]  我對你們說地上的事
[00:20:16.540 --> 00:20:18.540]  我對你們說地上的事
[00:20:18.540 --> 00:20:20.540]  我對你們說地上的事
[00:20:20.540 --> 00:20:22.540]  我對你們說地上的事
[00:20:22.540 --> 00:20:24.540]  我對你們說地上的事
[00:20:24.540 --> 00:20:26.540]  我對你們說地上的事
[00:20:26.540 --> 00:20:28.540]  我對你們說地上的事
[00:20:28.540 --> 00:20:30.540]  我對你們說地上的事
[00:20:30.540 --> 00:20:32.540]  我對你們說地上的事
[00:20:32.540 --> 00:20:34.540]  我對你們說地上的事
[00:20:34.540 --> 00:20:36.540]  我對你們說地上的事
[00:20:36.540 --> 00:20:38.540]  我對你們說地上的事
[00:20:38.540 --> 00:20:40.540]  我對你們說地上的事
[00:20:40.540 --> 00:20:42.540]  我對你們說地上的事
[00:20:42.540 --> 00:20:44.540]  我對你們說地上的事
[00:20:44.540 --> 00:20:46.540]  我對你們說地上的事
[00:20:46.540 --> 00:20:48.540]  我對你們說地上的事
[00:20:48.540 --> 00:20:50.540]  我對你們說地上的事
[00:20:50.540 --> 00:20:52.540]  我對你們說地上的事
[00:20:52.540 --> 00:20:54.540]  我對你們說地上的事
[00:20:54.540 --> 00:20:56.540]  我對你們說地上的事
[00:20:56.540 --> 00:20:58.540]  我對你們說地上的事
[00:20:58.540 --> 00:21:00.540]  我對你們說地上的事
[00:21:00.540 --> 00:21:02.540]  我對你們說地上的事
[00:21:02.540 --> 00:21:04.540]  我對你們說地上的事
[00:21:04.540 --> 00:21:06.540]  我對你們說地上的事
[00:21:06.540 --> 00:21:08.540]  我對你們說地上的事
[00:21:08.540 --> 00:21:10.540]  我對你們說地上的事
[00:21:10.540 --> 00:21:12.540]  我對你們說地上的事
[00:21:12.540 --> 00:21:14.540]  我對你們說地上的事
[00:21:14.540 --> 00:21:16.540]  我對你們說地上的事
[00:21:16.540 --> 00:21:18.540]  我對你們說地上的事
[00:21:18.540 --> 00:21:20.540]  我對你們說地上的事
[00:21:20.540 --> 00:21:22.540]  我對你們說地上的事
[00:21:22.540 --> 00:21:24.540]  我對你們說地上的事
[00:21:24.540 --> 00:21:26.540]  我對你們說地上的事
[00:21:26.540 --> 00:21:28.540]  我對你們說地上的事
[00:21:28.540 --> 00:21:30.540]  我對你們說地上的事
[00:21:30.540 --> 00:21:32.540]  我對你們說地上的事
[00:21:32.540 --> 00:21:34.540]  我對你們說地上的事
[00:21:34.540 --> 00:21:36.540]  我對你們說地上的事
[00:21:36.540 --> 00:21:38.540]  我對你們說地上的事
[00:21:38.540 --> 00:21:40.540]  我對你們說地上的事
[00:21:40.540 --> 00:21:42.540]  我對你們說地上的事
[00:21:42.540 --> 00:21:44.540]  我對你們說地上的事
[00:21:44.540 --> 00:21:46.540]  我對你們說地上的事
[00:21:46.540 --> 00:21:48.540]  我對你們說地上的事
[00:21:48.540 --> 00:21:50.540]  我對你們說地上的事
[00:21:50.540 --> 00:21:52.540]  我對你們說地上的事
[00:21:52.540 --> 00:21:54.540]  我對你們說地上的事
[00:21:54.540 --> 00:21:56.540]  我對你們說地上的事
[00:21:56.540 --> 00:21:58.540]  我對你們說地上的事
[00:21:58.540 --> 00:22:00.540]  我對你們說地上的事
[00:22:00.540 --> 00:22:02.540]  我對你們說地上的事
[00:22:02.540 --> 00:22:04.540]  我對你們說地上的事
[00:22:04.540 --> 00:22:06.540]  我對你們說地上的事
[00:22:06.540 --> 00:22:08.540]  我對你們說地上的事
[00:22:08.540 --> 00:22:10.540]  我對你們說地上的事
[00:22:10.540 --> 00:22:12.540]  我對你們說地上的事
[00:22:12.540 --> 00:22:14.540]  我對你們說地上的事
[00:22:14.540 --> 00:22:16.540]  我對你們說地上的事
[00:22:16.540 --> 00:22:18.540]  我對你們說地上的事
[00:22:18.540 --> 00:22:20.540]  我對你們說地上的事
[00:22:20.540 --> 00:22:22.540]  我對你們說地上的事
[00:22:22.540 --> 00:22:24.540]  我對你們說地上的事
[00:22:24.540 --> 00:22:26.540]  我對你們說地上的事
[00:22:26.540 --> 00:22:28.540]  我對你們說地上的事
[00:22:28.540 --> 00:22:30.540]  我對你們說地上的事
[00:22:30.540 --> 00:22:32.540]  我對你們說地上的事
[00:22:32.540 --> 00:22:34.540]  我對你們說地上的事
[00:22:34.540 --> 00:22:36.540]  我對你們說地上的事
[00:22:36.540 --> 00:22:38.540]  我對你們說地上的事
[00:22:38.540 --> 00:22:40.540]  我對你們說地上的事
[00:22:40.540 --> 00:22:42.540]  我對你們說地上的事
[00:22:42.540 --> 00:22:44.540]  我對你們說地上的事
[00:22:44.540 --> 00:22:46.540]  我對你們說地上的事
[00:22:46.540 --> 00:22:48.540]  我對你們說地上的事
[00:22:48.540 --> 00:22:50.540]  我對你們說地上的事
[00:22:50.540 --> 00:22:52.540]  我對你們說地上的事
[00:22:52.540 --> 00:22:54.540]  我對你們說地上的事
[00:22:54.540 --> 00:22:56.540]  我對你們說地上的事
[00:22:56.540 --> 00:22:58.540]  我對你們說地上的事
[00:22:58.540 --> 00:23:00.540]  我對你們說地上的事
[00:23:00.540 --> 00:23:02.540]  我對你們說地上的事
[00:23:02.540 --> 00:23:04.540]  我對你們說地上的事
[00:23:04.540 --> 00:23:06.540]  我對你們說地上的事
[00:23:06.540 --> 00:23:08.540]  我對你們說地上的事
[00:23:08.540 --> 00:23:10.540]  我對你們說地上的事
[00:23:10.540 --> 00:23:12.540]  我對你們說地上的事
[00:23:12.540 --> 00:23:14.540]  我對你們說地上的事
[00:23:14.540 --> 00:23:16.540]  我對你們說地上的事
[00:23:16.540 --> 00:23:18.540]  我對你們說地上的事
[00:23:18.540 --> 00:23:20.540]  我對你們說地上的事
[00:23:20.540 --> 00:23:22.540]  我對你們說地上的事
[00:23:22.540 --> 00:23:24.540]  我對你們說地上的事
[00:23:24.540 --> 00:23:26.540]  我對你們說地上的事
[00:23:26.540 --> 00:23:28.540]  我對你們說地上的事
[00:23:28.540 --> 00:23:30.540]  我對你們說地上的事
[00:23:30.540 --> 00:23:32.540]  我對你們說地上的事
[00:23:32.540 --> 00:23:34.540]  我對你們說地上的事
[00:23:34.540 --> 00:23:36.540]  我對你們說地上的事
[00:23:36.540 --> 00:23:38.540]  我對你們說地上的事
[00:23:38.540 --> 00:23:40.540]  我對你們說地上的事
[00:23:40.540 --> 00:23:42.540]  我對你們說地上的事
[00:23:42.540 --> 00:23:44.540]  我對你們說地上的事
[00:23:44.540 --> 00:23:46.540]  我對你們說地上的事
[00:23:46.540 --> 00:23:48.540]  我對你們說地上的事
[00:23:48.540 --> 00:23:50.540]  我對你們說地上的事
[00:23:50.540 --> 00:23:52.540]  我對你們說地上的事
[00:23:52.540 --> 00:23:54.540]  我對你們說地上的事
[00:23:54.540 --> 00:23:56.540]  我對你們說地上的事
[00:23:56.540 --> 00:23:58.540]  我對你們說地上的事
[00:23:58.540 --> 00:24:00.540]  我對你們說地上的事
[00:24:00.540 --> 00:24:02.540]  我對你們說地上的事
[00:24:02.540 --> 00:24:04.540]  我對你們說地上的事
[00:24:04.540 --> 00:24:06.540]  我對你們說地上的事
[00:24:06.540 --> 00:24:08.540]  我對你們說地上的事
[00:24:08.540 --> 00:24:10.540]  我對你們說地上的事
[00:24:10.540 --> 00:24:12.540]  我對你們說地上的事
[00:24:12.540 --> 00:24:14.540]  我對你們說地上的事
[00:24:14.540 --> 00:24:16.540]  我對你們說地上的事
[00:24:16.540 --> 00:24:18.540]  我對你們說地上的事
[00:24:18.540 --> 00:24:20.540]  我對你們說地上的事
[00:24:20.540 --> 00:24:22.540]  我對你們說地上的事
[00:24:22.540 --> 00:24:24.540]  我對你們說地上的事
[00:24:24.540 --> 00:24:26.540]  我對你們說地上的事
[00:24:26.540 --> 00:24:28.540]  我對你們說地上的事
[00:24:28.540 --> 00:24:30.540]  我對你們說地上的事
[00:24:30.540 --> 00:24:32.540]  我對你們說地上的事
[00:24:32.540 --> 00:24:34.540]  我對你們說地上的事
[00:24:34.540 --> 00:24:36.540]  我對你們說地上的事
[00:24:36.540 --> 00:24:38.540]  我對你們說地上的事
[00:24:38.540 --> 00:24:40.540]  我對你們說地上的事
[00:24:40.540 --> 00:24:42.540]  我對你們說地上的事
[00:24:42.540 --> 00:24:44.540]  我對你們說地上的事
[00:24:44.540 --> 00:24:46.540]  我對你們說地上的事
[00:24:46.540 --> 00:24:48.540]  我對你們說地上的事
[00:24:48.540 --> 00:24:50.540]  我對你們說地上的事
[00:24:50.540 --> 00:24:52.540]  我對你們說地上的事
[00:24:52.540 --> 00:24:54.540]  我對你們說地上的事
[00:24:54.540 --> 00:24:56.540]  我對你們說地上的事
[00:24:56.540 --> 00:24:58.540]  我對你們說地上的事
[00:24:58.540 --> 00:25:00.540]  我對你們說地上的事
[00:25:00.540 --> 00:25:02.540]  我對你們說地上的事
[00:25:02.540 --> 00:25:04.540]  我對你們說地上的事
[00:25:04.540 --> 00:25:06.540]  我對你們說地上的事
[00:25:06.540 --> 00:25:08.540]  我對你們說地上的事
[00:25:08.540 --> 00:25:10.540]  我對你們說地上的事
[00:25:10.540 --> 00:25:12.540]  我對你們說地上的事
[00:25:12.540 --> 00:25:14.540]  我對你們說地上的事
[00:25:14.540 --> 00:25:16.540]  我對你們說地上的事
[00:25:16.540 --> 00:25:18.540]  我對你們說地上的事
[00:25:18.540 --> 00:25:20.540]  我對你們說地上的事
[00:25:20.540 --> 00:25:22.540]  我對你們說地上的事
[00:25:22.540 --> 00:25:24.540]  我對你們說地上的事
[00:25:24.540 --> 00:25:26.540]  我對你們說地上的事
[00:25:26.540 --> 00:25:28.540]  我對你們說地上的事
[00:25:28.540 --> 00:25:30.540]  我對你們說地上的事
[00:25:30.540 --> 00:25:32.540]  我對你們說地上的事
[00:25:32.540 --> 00:25:34.540]  我對你們說地上的事
[00:25:34.540 --> 00:25:36.540]  我對你們說地上的事
[00:25:36.540 --> 00:25:38.540]  我對你們說地上的事
[00:25:38.540 --> 00:25:40.540]  我對你們說地上的事
[00:25:40.540 --> 00:25:42.540]  我對你們說地上的事
[00:25:42.540 --> 00:25:44.540]  我對你們說地上的事
[00:25:44.540 --> 00:25:46.540]  我對你們說地上的事
[00:25:46.540 --> 00:25:48.540]  我對你們說地上的事
[00:25:48.540 --> 00:25:50.540]  我對你們說地上的事
[00:25:50.540 --> 00:25:52.540]  我對你們說地上的事
[00:25:52.540 --> 00:25:54.540]  我對你們說地上的事
[00:25:54.540 --> 00:25:56.540]  我對你們說地上的事
[00:25:56.540 --> 00:25:58.540]  我對你們說地上的事
[00:25:58.540 --> 00:26:00.540]  我對你們說地上的事
[00:26:00.540 --> 00:26:02.540]  我對你們說地上的事
[00:26:02.540 --> 00:26:04.540]  我對你們說地上的事
[00:26:04.540 --> 00:26:06.540]  我對你們說地上的事
[00:26:06.540 --> 00:26:08.540]  我對你們說地上的事
[00:26:08.540 --> 00:26:10.540]  我對你們說地上的事
[00:26:10.540 --> 00:26:12.540]  我對你們說地上的事
[00:26:12.540 --> 00:26:14.540]  我對你們說地上的事
[00:26:14.540 --> 00:26:16.540]  我對你們說地上的事
[00:26:16.540 --> 00:26:18.540]  我對你們說地上的事
[00:26:18.540 --> 00:26:20.540]  我對你們說地上的事
[00:26:20.540 --> 00:26:22.540]  我對你們說地上的事
[00:26:22.540 --> 00:26:24.540]  我對你們說地上的事
[00:26:24.540 --> 00:26:26.540]  我對你們說地上的事
[00:26:26.540 --> 00:26:28.540]  我對你們說地上的事
[00:26:28.540 --> 00:26:30.540]  我對你們說地上的事
[00:26:30.540 --> 00:26:32.540]  我對你們說地上的事
[00:26:32.540 --> 00:26:34.540]  我對你們說地上的事
[00:26:34.540 --> 00:26:36.540]  我對你們說地上的事
[00:26:36.540 --> 00:26:38.540]  我對你們說地上的事
[00:26:38.540 --> 00:26:40.540]  我對你們說地上的事
[00:26:40.540 --> 00:26:42.540]  我對你們說地上的事
[00:26:42.540 --> 00:26:44.540]  我對你們說地上的事
[00:26:44.540 --> 00:26:46.540]  我對你們說地上的事
[00:26:46.540 --> 00:26:48.540]  我對你們說地上的事
[00:26:48.540 --> 00:26:50.540]  我對你們說地上的事
[00:26:50.540 --> 00:26:52.540]  我對你們說地上的事
[00:26:52.540 --> 00:26:54.540]  我對你們說地上的事
[00:26:54.540 --> 00:26:56.540]  我對你們說地上的事
[00:26:56.540 --> 00:26:58.540]  我對你們說地上的事
[00:26:58.540 --> 00:27:00.540]  我對你們說地上的事
[00:27:00.540 --> 00:27:02.540]  我對你們說地上的事
[00:27:02.540 --> 00:27:04.540]  我對你們說地上的事
[00:27:04.540 --> 00:27:06.540]  我對你們說地上的事
[00:27:06.540 --> 00:27:08.540]  我對你們說地上的事
[00:27:08.540 --> 00:27:10.540]  我對你們說地上的事
[00:27:10.540 --> 00:27:12.540]  我對你們說地上的事
[00:27:12.540 --> 00:27:14.540]  我對你們說地上的事
[00:27:14.540 --> 00:27:16.540]  我對你們說地上的事
[00:27:16.540 --> 00:27:18.540]  我對你們說地上的事
[00:27:18.540 --> 00:27:20.540]  我對你們說地上的事
[00:27:20.540 --> 00:27:22.540]  我對你們說地上的事
[00:27:22.540 --> 00:27:24.540]  我對你們說地上的事
[00:27:24.540 --> 00:27:26.540]  我對你們說地上的事
[00:27:26.540 --> 00:27:28.540]  我對你們說地上的事
[00:27:28.540 --> 00:27:30.540]  我對你們說地上的事
[00:27:30.540 --> 00:27:32.540]  我對你們說地上的事
[00:27:32.540 --> 00:27:34.540]  我對你們說地上的事
[00:27:34.540 --> 00:27:36.540]  我對你們說地上的事
[00:27:36.540 --> 00:27:38.540]  我對你們說地上的事
[00:27:38.540 --> 00:27:40.540]  我對你們說地上的事
[00:27:40.540 --> 00:27:42.540]  我對你們說地上的事
[00:27:42.540 --> 00:27:44.540]  我對你們說地上的事
[00:27:44.540 --> 00:27:46.540]  我對你們說地上的事
[00:27:46.540 --> 00:27:48.540]  我對你們說地上的事
[00:27:48.540 --> 00:27:50.540]  我對你們說地上的事
[00:27:50.540 --> 00:27:52.540]  我對你們說地上的事
[00:27:52.540 --> 00:27:54.540]  我對你們說地上的事
[00:27:54.540 --> 00:27:56.540]  我對你們說地上的事
[00:27:56.540 --> 00:27:58.540]  我對你們說地上的事
[00:27:58.540 --> 00:28:00.540]  我對你們說地上的事
[00:28:00.540 --> 00:28:02.540]  我對你們說地上的事
[00:28:02.540 --> 00:28:04.540]  我對你們說地上的事
[00:28:04.540 --> 00:28:06.540]  我對你們說地上的事
[00:28:06.540 --> 00:28:08.540]  我對你們說地上的事
[00:28:08.540 --> 00:28:10.540]  我對你們說地上的事
[00:28:10.540 --> 00:28:12.540]  我對你們說地上的事
[00:28:12.540 --> 00:28:14.540]  我對你們說地上的事
[00:28:14.540 --> 00:28:16.540]  我對你們說地上的事
[00:28:16.540 --> 00:28:18.540]  我對你們說地上的事
[00:28:18.540 --> 00:28:20.540]  我對你們說地上的事
[00:28:20.540 --> 00:28:22.540]  我對你們說地上的事
[00:28:22.540 --> 00:28:24.540]  我對你們說地上的事
[00:28:24.540 --> 00:28:26.540]  我對你們說地上的事
[00:28:26.540 --> 00:28:28.540]  我對你們說地上的事
[00:28:28.540 --> 00:28:30.540]  我對你們說地上的事
[00:28:30.540 --> 00:28:32.540]  我對你們說地上的事
[00:28:32.540 --> 00:28:34.540]  我對你們說地上的事
[00:28:34.540 --> 00:28:36.540]  我對你們說地上的事
[00:28:36.540 --> 00:28:38.540]  我對你們說地上的事
[00:28:38.540 --> 00:28:40.540]  我對你們說地上的事
[00:28:40.540 --> 00:28:42.540]  我對你們說地上的事
[00:28:42.540 --> 00:28:44.540]  我對你們說地上的事
[00:28:44.540 --> 00:28:46.540]  我對你們說地上的事
[00:28:46.540 --> 00:28:48.540]  我對你們說地上的事
[00:28:48.540 --> 00:28:50.540]  我對你們說地上的事
[00:28:50.540 --> 00:28:52.540]  我對你們說地上的事
[00:28:52.540 --> 00:28:54.540]  我對你們說地上的事
[00:28:54.540 --> 00:28:56.540]  我對你們說地上的事
[00:28:56.540 --> 00:28:58.540]  我對你們說地上的事
[00:28:58.540 --> 00:29:00.540]  我對你們說地上的事
[00:29:00.540 --> 00:29:02.540]  我對你們說地上的事
[00:29:02.540 --> 00:29:04.540]  我對你們說地上的事
[00:29:04.540 --> 00:29:06.540]  我對你們說地上的事
[00:29:06.540 --> 00:29:08.540]  我對你們說地上的事
[00:29:08.540 --> 00:29:10.540]  我對你們說地上的事
[00:29:10.540 --> 00:29:12.540]  我對你們說地上的事
[00:29:12.540 --> 00:29:14.540]  我對你們說地上的事
[00:29:14.540 --> 00:29:16.540]  我對你們說地上的事
[00:29:16.540 --> 00:29:18.540]  我對你們說地上的事
[00:29:18.540 --> 00:29:20.540]  我對你們說地上的事
[00:29:20.540 --> 00:29:22.540]  我對你們說地上的事
[00:29:22.540 --> 00:29:24.540]  我對你們說地上的事
[00:29:24.540 --> 00:29:26.540]  我對你們說地上的事
[00:29:26.540 --> 00:29:28.540]  我對你們說地上的事
[00:29:28.540 --> 00:29:30.540]  我對你們說地上的事
[00:29:30.540 --> 00:29:32.540]  我對你們說地上的事
[00:29:32.540 --> 00:29:34.540]  我對你們說地上的事
[00:29:34.540 --> 00:29:36.540]  我對你們說地上的事
[00:29:36.540 --> 00:29:38.540]  我對你們說地上的事
[00:29:38.540 --> 00:29:40.540]  我對你們說地上的事
[00:29:40.540 --> 00:29:42.540]  我對你們說地上的事
[00:29:42.540 --> 00:29:44.540]  我對你們說地上的事
[00:29:44.540 --> 00:29:46.540]  我對你們說地上的事
[00:29:46.540 --> 00:29:48.540]  我對你們說地上的事
[00:29:48.540 --> 00:29:50.540]  我對你們說地上的事
[00:29:50.540 --> 00:29:52.540]  我對你們說地上的事
[00:29:52.540 --> 00:29:54.540]  我對你們說地上的事
[00:29:54.540 --> 00:29:56.540]  我對你們說地上的事
[00:29:56.540 --> 00:29:58.540]  我對你們說地上的事
[00:29:58.540 --> 00:30:00.540]  我對你們說地上的事
[00:30:00.540 --> 00:30:02.540]  我對你們說地上的事
[00:30:02.540 --> 00:30:04.540]  我對你們說地上的事
[00:30:04.540 --> 00:30:06.540]  我對你們說地上的事
[00:30:06.540 --> 00:30:08.540]  我對你們說地上的事
[00:30:08.540 --> 00:30:10.540]  我對你們說地上的事
[00:30:10.540 --> 00:30:12.540]  我對你們說地上的事
[00:30:12.540 --> 00:30:14.540]  我對你們說地上的事
[00:30:14.540 --> 00:30:16.540]  我對你們說地上的事
[00:30:16.540 --> 00:30:18.540]  我對你們說地上的事
[00:30:18.540 --> 00:30:20.540]  我對你們說地上的事
[00:30:20.540 --> 00:30:22.540]  我對你們說地上的事
[00:30:22.540 --> 00:30:24.540]  我對你們說地上的事
[00:30:24.540 --> 00:30:26.540]  我對你們說地上的事
[00:30:26.540 --> 00:30:28.540]  我對你們說地上的事
[00:30:28.540 --> 00:30:30.540]  我對你們說地上的事
[00:30:30.540 --> 00:30:32.540]  我對你們說地上的事
[00:30:32.540 --> 00:30:34.540]  我對你們說地上的事
[00:30:34.540 --> 00:30:36.540]  我對你們說地上的事
[00:30:36.540 --> 00:30:38.540]  我對你們說地上的事
[00:30:38.540 --> 00:30:40.540]  我對你們說地上的事
[00:30:40.540 --> 00:30:42.540]  我對你們說地上的事
[00:30:42.540 --> 00:30:44.540]  我對你們說地上的事
[00:30:44.540 --> 00:30:46.540]  我對你們說地上的事
[00:30:46.540 --> 00:30:48.540]  我對你們說地上的事
[00:30:48.540 --> 00:30:50.540]  我對你們說地上的事
[00:30:50.540 --> 00:30:52.540]  我對你們說地上的事
[00:30:52.540 --> 00:30:54.540]  我對你們說地上的事
[00:30:54.540 --> 00:30:56.540]  我對你們說地上的事
[00:30:56.540 --> 00:30:58.540]  我對你們說地上的事
[00:30:58.540 --> 00:31:00.540]  我對你們說地上的事
[00:31:00.540 --> 00:31:02.540]  我對你們說地上的事
[00:31:02.540 --> 00:31:04.540]  我對你們說地上的事
[00:31:04.540 --> 00:31:06.540]  我對你們說地上的事
[00:31:06.540 --> 00:31:08.540]  我對你們說地上的事
[00:31:08.540 --> 00:31:10.540]  我對你們說地上的事
[00:31:10.540 --> 00:31:12.540]  我對你們說地上的事
[00:31:12.540 --> 00:31:14.540]  我對你們說地上的事
[00:31:14.540 --> 00:31:16.540]  我對你們說地上的事
[00:31:16.540 --> 00:31:18.540]  我對你們說地上的事
[00:31:18.540 --> 00:31:20.540]  我對你們說地上的事
[00:31:20.540 --> 00:31:22.540]  我對你們說地上的事
[00:31:22.540 --> 00:31:24.540]  我對你們說地上的事
[00:31:24.540 --> 00:31:26.540]  我對你們說地上的事
