
[00:00:00.000 --> 00:00:03.000]  今天我要跟各位講的題目叫做
[00:18:03.500 --> 00:18:05.500]  有不得經驗和化變的人
[00:18:05.500 --> 00:18:07.500]  當我遇見波阿斯的時候
[00:18:07.500 --> 00:18:09.500]  我就被他所得著
[00:18:09.500 --> 00:18:11.500]  好的
[00:18:11.500 --> 00:18:15.500]  當時的規矩是這個樣子
[00:18:15.500 --> 00:18:17.500]  這個地主呢
[00:18:17.500 --> 00:18:18.500]  在收割的時候呢
[00:18:18.500 --> 00:18:20.500]  因為要趕著收割
[00:18:20.500 --> 00:18:23.500]  所以他們就會吃喝拉撒睡
[00:18:23.500 --> 00:18:25.500]  都在田裡面
[00:18:25.500 --> 00:18:27.500]  所以
[00:18:27.500 --> 00:18:30.500]  他們常常願意要多收割一些呢
[00:18:30.500 --> 00:18:33.500]  他就會跟這些收割的工人說
[00:18:33.500 --> 00:18:34.500]  你們要當心收喔
[00:18:34.500 --> 00:18:36.500]  不要掉到滿地啊
[00:18:36.500 --> 00:18:37.500]  收快一點
[00:18:37.500 --> 00:18:40.500]  不然飛鳥來吃了也不好
[00:18:40.500 --> 00:18:42.500]  所以就是為了要多收割
[00:18:42.500 --> 00:18:44.500]  但是
[00:18:44.500 --> 00:18:46.500]  波阿斯對路德說
[00:18:46.500 --> 00:18:48.500]  不要往別人田裡去拾取
[00:18:48.500 --> 00:18:50.500]  也不要離開這裡
[00:18:50.500 --> 00:18:52.500]  倡議我們同在
[00:18:52.500 --> 00:18:54.500]  我的僕人在那塊田
[00:18:54.500 --> 00:18:56.500]  在哪塊田收割
[00:18:56.500 --> 00:18:58.500]  你就跟著他們去
[00:18:58.500 --> 00:19:01.500]  我已經吩咐僕人不可欺負你
[00:19:01.500 --> 00:19:02.500]  你若渴了
[00:19:02.500 --> 00:19:06.500]  也可以對器皿那裡和僕人打來的水
[00:19:06.500 --> 00:19:07.500]  所以路德
[00:19:07.500 --> 00:19:10.500]  波阿斯恩待路德
[00:19:10.500 --> 00:19:12.500]  路德就伏伏在地跪拜說
[00:19:12.500 --> 00:19:13.500]  我既是外邦人
[00:19:13.500 --> 00:19:17.500]  怎麼蒙你的恩這樣顧恤我呢
[00:19:17.500 --> 00:19:19.500]  波阿斯就說你丈夫死了
[00:19:19.500 --> 00:19:21.500]  其實我們都知道
[00:19:21.500 --> 00:19:24.500]  那麼
[00:19:24.500 --> 00:19:27.500]  你跟你婆婆一起回來
[00:19:27.500 --> 00:19:31.500]  所以他說願耶和華照你所行的賞賜你
[00:19:31.500 --> 00:19:32.500]  願你蒙恩
[00:19:32.500 --> 00:19:34.500]  路德說我主啊
[00:19:34.500 --> 00:19:36.500]  願你在神眼前蒙恩
[00:19:36.500 --> 00:19:38.500]  感謝神讚美神
[00:19:38.500 --> 00:19:41.500]  所以規矩是這樣子的
[00:19:41.500 --> 00:19:43.500]  我們拾取麥穢的時候
[00:19:43.500 --> 00:19:44.500]  對一個路德來說
[00:19:44.500 --> 00:19:46.500]  他是沒有田地
[00:19:46.500 --> 00:19:48.500]  是沒有生產力的
[00:19:48.500 --> 00:19:51.500]  但是猶太人有規定
[00:19:51.500 --> 00:19:55.500]  你撿河捆收河捆的時候
[00:19:55.500 --> 00:19:57.500]  捆子掉下來的
[00:19:57.500 --> 00:20:00.500]  掉在地上不可以回頭撿
[00:20:00.500 --> 00:20:03.500]  他要讓沒有田地的
[00:20:03.500 --> 00:20:06.500]  沒有生產能力的人能夠來撿石
[00:20:06.500 --> 00:20:09.500]  所以這是猶太人的規矩
[00:20:09.500 --> 00:20:12.500]  但是從來沒有像波阿斯這麼大方的
[00:20:12.500 --> 00:20:14.500]  他說你們甚至於
[00:20:14.500 --> 00:20:16.500]  差幾把就丟過去
[00:20:16.500 --> 00:20:17.500]  讓他去撿
[00:20:17.500 --> 00:20:20.500]  故意的多留一些給他去撿
[00:20:20.500 --> 00:20:23.500]  所以路德
[00:20:23.500 --> 00:20:25.500]  他十歲
[00:20:25.500 --> 00:20:27.500]  他完全沒有遭到羞辱
[00:20:27.500 --> 00:20:29.500]  有的時候撿的時候
[00:20:29.500 --> 00:20:31.500]  有的工人會罵你的
[00:20:31.500 --> 00:20:33.500]  會叫你不要跟太近的
[00:20:33.500 --> 00:20:34.500]  或等等
[00:20:34.500 --> 00:20:36.500]  但是他完全沒有
[00:20:36.500 --> 00:20:39.500]  而且還大大的超過他的收
[00:20:39.500 --> 00:20:41.500]  而且還收了好多好多
[00:20:41.500 --> 00:20:45.500]  而且真的是大大的神賜福給他
[00:20:45.500 --> 00:20:46.500]  Hallelujah
[00:20:46.500 --> 00:20:47.500]  是的
[00:20:47.500 --> 00:20:49.500]  但是路德他並沒有說
[00:20:49.500 --> 00:20:51.500]  因為收的多了
[00:20:51.500 --> 00:20:53.500]  或怎麼樣就好吃懶做
[00:20:53.500 --> 00:20:55.500]  但他仍然是
[00:20:55.500 --> 00:20:57.500]  戰戰兢兢的
[00:20:57.500 --> 00:21:00.500]  把這看作是神賜給他的恩典
[00:21:00.500 --> 00:21:02.500]  那我們看下一張
[00:21:02.500 --> 00:21:05.500]  Hallelujah
[00:21:05.500 --> 00:21:07.500]  所以
[00:21:07.500 --> 00:21:08.500]  這個時候
[00:21:08.500 --> 00:21:09.500]  吃飯的時候
[00:21:09.500 --> 00:21:11.500]  伯瓦斯就跟路德說
[00:21:11.500 --> 00:21:13.500]  你到這裡來吃餅
[00:21:13.500 --> 00:21:15.500]  將餅沾在醋裡
[00:21:15.500 --> 00:21:18.500]  所以路德也跟他一起吃了
[00:21:18.500 --> 00:21:19.500]  吃飯呢
[00:21:19.500 --> 00:21:21.500]  根本路德不是工人
[00:21:21.500 --> 00:21:22.500]  他沒有資格吃
[00:21:22.500 --> 00:21:25.500]  但是伯瓦斯特別恩待他
[00:21:25.500 --> 00:21:27.500]  Hallelujah
[00:21:27.500 --> 00:21:29.500]  讓他能夠有這個豐富的恩典
[00:21:29.500 --> 00:21:31.500]  神能夠賜給他
[00:21:31.500 --> 00:21:33.500]  那麼一同吃飯的時候
[00:21:33.500 --> 00:21:36.500]  說一起在醋裡面沾餅
[00:21:36.500 --> 00:21:39.500]  表示說還有一些相交的時間
[00:21:39.500 --> 00:21:42.500]  還有一些聊天的時間
[00:21:42.500 --> 00:21:47.500]  而且更能夠發展出情誼來
[00:21:47.500 --> 00:21:51.500]  亞伯拉罕也跟神吃飯
[00:21:51.500 --> 00:21:52.500]  新約的時候
[00:21:52.500 --> 00:21:57.500]  耶穌的門徒也常常跟耶穌一起吃飯
[00:21:57.500 --> 00:21:59.500]  那麼吃飯多了
[00:21:59.500 --> 00:22:01.500]  大家感情就好了
[00:22:01.500 --> 00:22:03.500]  就更能夠更了解
[00:22:03.500 --> 00:22:05.500]  甚至於呢
[00:22:05.500 --> 00:22:07.500]  路德
[00:22:07.500 --> 00:22:09.500]  他拾取
[00:22:09.500 --> 00:22:11.500]  拾到了帶回家的
[00:22:11.500 --> 00:22:14.500]  有依依法的大麥
[00:22:14.500 --> 00:22:16.500]  依依法是多少呢
[00:22:16.500 --> 00:22:20.500]  我看了一個參考書是講
[00:22:20.500 --> 00:22:22.500]  依依法的大麥是
[00:22:22.500 --> 00:22:25.500]  大概一個人一個禮拜的口糧
[00:22:25.500 --> 00:22:27.500]  所以他一天就可以拾到
[00:22:27.500 --> 00:22:29.500]  依依法的大麥
[00:22:29.500 --> 00:22:32.500]  那麼又把吃的東西帶回家
[00:22:32.500 --> 00:22:34.500]  給他的婆婆
[00:22:34.500 --> 00:22:36.500]  好的下一張
[00:22:36.500 --> 00:22:38.500]  讚美式
[00:22:38.500 --> 00:22:41.500]  所以
[00:22:41.500 --> 00:22:44.500]  下一張
[00:22:44.500 --> 00:22:46.500]  那麼他拾取麥回的時候呢
[00:22:46.500 --> 00:22:48.500]  就越來越跟著
[00:22:48.500 --> 00:22:51.500]  他回去把這事情跟他的婆婆說了
[00:22:51.500 --> 00:22:54.500]  好了我們這幾天要來講幾件事情
[00:22:54.500 --> 00:22:56.500]  他跟你講說呢
[00:22:56.500 --> 00:22:58.500]  他說
[00:22:58.500 --> 00:23:02.500]  收了大麥又收小麥
[00:23:02.500 --> 00:23:05.500]  你知道嗎
[00:23:05.500 --> 00:23:08.500]  在猶太地啊
[00:23:08.500 --> 00:23:11.500]  以前在迦南人的時候就是這個規矩
[00:23:11.500 --> 00:23:15.500]  秋天的時候種大麥
[00:23:15.500 --> 00:23:17.500]  然後冬天的時候
[00:23:17.500 --> 00:23:19.500]  那個冷大麥長得好
[00:23:19.500 --> 00:23:21.500]  蟲害少
[00:23:21.500 --> 00:23:25.500]  到了春天的時候就收大麥
[00:23:25.500 --> 00:23:28.500]  那麼所以叫做收割節
[00:23:28.500 --> 00:23:31.500]  那個大概是
[00:23:31.500 --> 00:23:33.500]  猶太人的七八月之間
[00:23:33.500 --> 00:23:37.500]  但是猶太人的三四月之間
[00:23:37.500 --> 00:23:39.500]  猶太曆的三四月
[00:23:39.500 --> 00:23:41.500]  大概是洋曆的
[00:23:41.500 --> 00:23:45.500]  猶太曆的七月
[00:23:45.500 --> 00:23:48.500]  洋曆的三四月之間
[00:23:48.500 --> 00:23:52.500]  所以當初的收割的大麥
[00:23:52.500 --> 00:23:55.500]  就成為後來
[00:23:55.500 --> 00:23:58.500]  月節就是在三四月間
[00:23:58.500 --> 00:24:01.500]  他的玉表就是說神
[00:24:01.500 --> 00:24:05.500]  因為大麥常常是玉表是猶太人
[00:24:05.500 --> 00:24:07.500]  以色列人神的選民
[00:24:07.500 --> 00:24:11.500]  小麥是他們玉表是外邦人
[00:24:11.500 --> 00:24:14.500]  那麼大麥是在一月節的時候
[00:24:14.500 --> 00:24:16.500]  摩西法猶太人
[00:24:16.500 --> 00:24:20.500]  把以色列人從埃及帶出來
[00:24:20.500 --> 00:24:22.500]  所以就收割了大麥一樣
[00:24:22.500 --> 00:24:26.500]  就是出手節變成了一月節
[00:24:26.500 --> 00:24:28.500]  大麥收割了
[00:24:28.500 --> 00:24:31.500]  那麼成為神
[00:24:31.500 --> 00:24:33.500]  領出埃及
[00:24:33.500 --> 00:24:34.500]  離開世界
[00:24:34.500 --> 00:24:35.500]  分別為聖
[00:24:35.500 --> 00:24:36.500]  得到拯救
[00:24:36.500 --> 00:24:38.500]  甚至於過了紅海
[00:24:38.500 --> 00:24:40.500]  甚至於下了迦南地
[00:24:40.500 --> 00:24:42.500]  他的那個詹姆森
[00:24:42.500 --> 00:24:47.500]  那麼收割小麥呢
[00:24:47.500 --> 00:24:50.500]  他們的田裡面種是這樣
[00:24:50.500 --> 00:24:53.500]  大麥不需要很多的照顧
[00:24:53.500 --> 00:24:58.500]  而且也不需要很肥沃的土壤
[00:24:58.500 --> 00:25:00.500]  那麼小麥就不一樣
[00:25:00.500 --> 00:25:02.500]  小麥需要很豐盛的土壤
[00:25:02.500 --> 00:25:04.500]  很肥沃的土壤
[00:25:04.500 --> 00:25:06.500]  所以他們一般是在
[00:25:06.500 --> 00:25:11.500]  田的外圍種大麥
[00:25:11.500 --> 00:25:16.500]  那麼大麥是秋天下
[00:25:16.500 --> 00:25:18.500]  冬天長
[00:25:18.500 --> 00:25:19.500]  春天收
[00:25:19.500 --> 00:25:22.500]  小麥是冬天快要完的時候下
[00:25:22.500 --> 00:25:25.500]  然後春天完的時候
[00:25:25.500 --> 00:25:27.500]  換句話說是
[00:25:27.500 --> 00:25:31.500]  大麥收割完大概五十天
[00:25:31.500 --> 00:25:34.500]  就要收割小麥
[00:25:34.500 --> 00:25:35.500]  那麼大概三個月的時間
[00:25:35.500 --> 00:25:37.500]  就要收割小麥
[00:25:37.500 --> 00:25:39.500]  如果你是看出埃及記
[00:25:39.500 --> 00:25:45.500]  當一月節猶太人離開了埃及的時候
[00:25:45.500 --> 00:25:47.500]  他們來到西乃山
[00:25:47.500 --> 00:25:49.500]  大概三個月的時間
[00:25:49.500 --> 00:25:51.500]  然後摩西就上了西乃山
[00:25:51.500 --> 00:25:53.500]  領受十戒法板
[00:25:53.500 --> 00:25:56.500]  所以他的寓表是說
[00:25:56.500 --> 00:25:58.500]  收完了大麥
[00:25:58.500 --> 00:26:01.500]  一月節離開了埃及的時候
[00:26:01.500 --> 00:26:03.500]  來到西乃山
[00:26:03.500 --> 00:26:05.500]  完成了聖約
[00:26:05.500 --> 00:26:09.500]  聖約就是成為神的心腹了
[00:26:09.500 --> 00:26:12.500]  那麼小麥又寓表是說外邦人
[00:26:12.500 --> 00:26:15.500]  所以他們成為神的心腹
[00:26:15.500 --> 00:26:18.500]  而成為神的見證
[00:26:18.500 --> 00:26:23.500]  而讓外邦人也得到收割
[00:26:23.500 --> 00:26:27.500]  成為好像在
[00:26:27.500 --> 00:26:29.500]  一月節過了五十天
[00:26:29.500 --> 00:26:31.500]  就正好是五旬節
[00:26:31.500 --> 00:26:32.500]  就好像是在
[00:26:32.500 --> 00:26:34.500]  始祖行傳第二章的時候
[00:26:34.500 --> 00:26:36.500]  五旬節到了
[00:26:36.500 --> 00:26:39.500]  那個門徒在西安山
[00:26:39.500 --> 00:26:41.500]  被聖靈充滿的時候
[00:26:41.500 --> 00:26:43.500]  然後彼得起來講究
[00:26:43.500 --> 00:26:45.500]  就三千個人信耶穌
[00:26:45.500 --> 00:26:48.500]  就是小麥收割的時候來了
[00:26:48.500 --> 00:26:50.500]  哈雷路亞讚美斯
[00:26:50.500 --> 00:26:51.500]  當初在西乃山
[00:26:51.500 --> 00:26:53.500]  現在就到了西安山
[00:26:53.500 --> 00:26:54.500]  哈雷路亞讚美斯
[00:26:54.500 --> 00:26:58.500]  成為神帶到他家
[00:26:58.500 --> 00:27:02.500]  那麼路德收完了大麥
[00:27:02.500 --> 00:27:05.500]  食完了小麥
[00:27:05.500 --> 00:27:08.500]  從春天就開始一直收
[00:27:08.500 --> 00:27:11.500]  收到夏天完
[00:27:11.500 --> 00:27:13.500]  那麼經上面說
[00:27:13.500 --> 00:27:16.500]  路德仍與婆婆同住
[00:27:16.500 --> 00:27:21.500]  表示說一直聖靈與他同在
[00:27:21.500 --> 00:27:22.500]  沒有離開
[00:27:22.500 --> 00:27:24.500]  完全沒有離開
[00:27:24.500 --> 00:27:26.500]  他帶到神的裡面的時候
[00:27:26.500 --> 00:27:29.500]  神大大的賜福給他
[00:27:29.500 --> 00:27:30.500]  哈雷路亞
[00:27:30.500 --> 00:27:33.500]  所以路德從一個磨牙人
[00:27:33.500 --> 00:27:36.500]  成為耶穌的祖先
[00:27:36.500 --> 00:27:39.500]  我們從一個外邦人
[00:27:39.500 --> 00:27:41.500]  成為神的兒女
[00:27:41.500 --> 00:27:43.500]  感謝神讚美斯
[00:27:43.500 --> 00:27:45.500]  成為神的心腹
[00:27:45.500 --> 00:27:47.500]  感謝神讚美斯
[00:27:47.500 --> 00:27:50.500]  這是神讓我們恩聖加恩
[00:27:50.500 --> 00:27:52.500]  我們並沒有做什麼
[00:27:52.500 --> 00:27:54.500]  我有的時候講說
[00:27:54.500 --> 00:27:56.500]  我如果不是放棄了所有
[00:27:56.500 --> 00:27:59.500]  我願意來跟隨神
[00:27:59.500 --> 00:28:02.500]  我可能日子不會這麼好過
[00:28:02.500 --> 00:28:05.500]  我可能或者是怎麼樣
[00:28:05.500 --> 00:28:10.500]  但是當我全心仰望神的時候
[00:28:10.500 --> 00:28:12.500]  神祂就恩典祝福
[00:28:12.500 --> 00:28:14.500]  連綿不斷
[00:28:14.500 --> 00:28:16.500]  真的是恩上加恩
[00:28:16.500 --> 00:28:17.500]  利上加利
[00:28:17.500 --> 00:28:18.500]  福上加福
[00:28:18.500 --> 00:28:19.500]  榮上加榮
[00:28:19.500 --> 00:28:20.500]  樂上加樂
[00:28:20.500 --> 00:28:22.500]  身體也好得不得了
[00:28:22.500 --> 00:28:24.500]  所以我也勉勵我們弟兄姊妹
[00:28:24.500 --> 00:28:25.500]  要掌握時間
[00:28:25.500 --> 00:28:27.500]  要抓到時間
[00:28:27.500 --> 00:28:30.500]  讓神在你的心中
[00:28:30.500 --> 00:28:34.500]  讓神像收小麥一樣
[00:28:34.500 --> 00:28:38.500]  把你輸入到祂的腸裡面去
[00:28:38.500 --> 00:28:41.500]  在北美有一間教會
[00:28:41.500 --> 00:28:44.500]  他們有一家會友
[00:28:44.500 --> 00:28:47.500]  家裡面有一個老爸爸
[00:28:47.500 --> 00:28:50.500]  他們都好希望這個老爸爸姓耶穌
[00:28:50.500 --> 00:28:54.500]  所以教會就常常人家去
[00:28:54.500 --> 00:28:57.500]  跟這個老爸爸傳福音
[00:28:57.500 --> 00:28:59.500]  但是呢
[00:28:59.500 --> 00:29:01.500]  通通都沒有結果
[00:29:01.500 --> 00:29:03.500]  甚至於有的人
[00:29:03.500 --> 00:29:08.500]  情況糟的時候還被這個老爸爸趕出去
[00:29:08.500 --> 00:29:10.500]  把他掃地出門
[00:29:10.500 --> 00:29:12.500]  為什麼
[00:29:12.500 --> 00:29:15.500]  因為這個老爸爸是一個很正直的人
[00:29:15.500 --> 00:29:17.500]  他是一個軍人退伍
[00:29:17.500 --> 00:29:19.500]  他是一個將軍退伍的
[00:29:19.500 --> 00:29:22.500]  那麼一生都是
[00:29:22.500 --> 00:29:24.500]  做軍人很正直的
[00:29:24.500 --> 00:29:25.500]  很公義的
[00:29:25.500 --> 00:29:27.500]  一之一二之二的
[00:29:27.500 --> 00:29:29.500]  所以
[00:29:29.500 --> 00:29:32.500]  去跟他講的人都不得要領
[00:29:32.500 --> 00:29:34.500]  直到有一天
[00:29:34.500 --> 00:29:36.500]  有一個老教授說
[00:29:36.500 --> 00:29:38.500]  讓我去跟他傳
[00:29:38.500 --> 00:29:42.500]  老教授就去跟這個老爸爸老將軍做朋友
[00:29:42.500 --> 00:29:45.500]  到他家去喝茶聊天
[00:29:45.500 --> 00:29:48.500]  甚至於唱歌等
[00:29:48.500 --> 00:29:50.500]  兩個人聊得很投機
[00:29:50.500 --> 00:29:53.500]  兩個人成為好朋友
[00:29:53.500 --> 00:29:58.500]  有一天這個老將軍老爸爸就跟這個老教授說
[00:29:58.500 --> 00:30:01.500]  我看你真是一個好人
[00:30:01.500 --> 00:30:05.500]  公正正直又公義
[00:30:05.500 --> 00:30:09.500]  而且不像其他的人
[00:30:09.500 --> 00:30:11.500]  一來就說我有罪
[00:30:11.500 --> 00:30:13.500]  要我認罪悔改
[00:30:13.500 --> 00:30:18.500]  他說你真是我看過最好的一個人
[00:30:18.500 --> 00:30:19.500]  這時候呢
[00:30:19.500 --> 00:30:23.500]  老教授忽然間就沉默不語
[00:30:23.500 --> 00:30:28.500]  臉上的表情就很痛苦
[00:30:28.500 --> 00:30:31.500]  這個老教授就跟這個老將軍說
[00:30:31.500 --> 00:30:32.500]  老爸爸說
[00:30:32.500 --> 00:30:34.500]  他說
[00:30:34.500 --> 00:30:35.500]  兄弟啊
[00:30:35.500 --> 00:30:38.500]  你不知道
[00:30:38.500 --> 00:30:41.500]  你看我這個樣子很正直很公義
[00:30:41.500 --> 00:30:44.500]  他說我告訴你一件事情
[00:30:44.500 --> 00:30:49.500]  我從來沒有跟人講過
[00:30:49.500 --> 00:30:51.500]  他說當我年輕的時候
[00:30:51.500 --> 00:30:54.500]  我來美國留學
[00:30:54.500 --> 00:30:56.500]  我讀了博士
[00:30:56.500 --> 00:30:57.500]  我的前途大好
[00:30:57.500 --> 00:30:59.500]  我家雖然沒有錢
[00:30:59.500 --> 00:31:03.500]  但是我想是神恩帶我
[00:31:03.500 --> 00:31:06.500]  能夠讓我有這個機會讀了博士
[00:31:06.500 --> 00:31:09.500]  前途一片大好
[00:31:09.500 --> 00:31:15.500]  但是我的女朋友懷孕
[00:31:15.500 --> 00:31:18.500]  他說我怎麼這個時候緊要關頭
[00:31:18.500 --> 00:31:23.500]  我怎麼可能有孩子成家或被綁住呢
[00:31:23.500 --> 00:31:28.500]  所以我就強迫她去墮胎
[00:31:28.500 --> 00:31:31.500]  這老教授手說
[00:31:31.500 --> 00:31:34.500]  我這個女朋友她說什麼都不要去
[00:31:34.500 --> 00:31:36.500]  我強迫她非要她去不可
[00:31:36.500 --> 00:31:41.500]  甚至於我帶到診所裡面
[00:31:41.500 --> 00:31:47.500]  跟那個醫生護士硬把她綁在那個病床上面
[00:31:47.500 --> 00:31:49.500]  手術台上面
[00:31:49.500 --> 00:31:56.500]  然後我就在外面
[00:31:56.500 --> 00:32:01.500]  我聽到裡面在那邊哭喊在那邊叫
[00:32:01.500 --> 00:32:05.500]  後來最後沒有聲音了
[00:32:05.500 --> 00:32:08.500]  這老教授說醫生出來的時候
[00:32:08.500 --> 00:32:10.500]  他知道不對了
[00:32:10.500 --> 00:32:13.500]  他拔頭就跑
[00:32:13.500 --> 00:32:18.500]  他說我是一個大惡不赦的罪人
[00:32:18.500 --> 00:32:21.500]  害死了我的女朋友
[00:32:21.500 --> 00:32:25.500]  他說所以我到現在我沒有娶
[00:32:25.500 --> 00:32:28.500]  因為我真正是大惡不赦
[00:32:28.500 --> 00:32:30.500]  他說你是我說的是好人
[00:32:30.500 --> 00:32:32.500]  你說我是正直我是公義
[00:32:32.500 --> 00:32:37.500]  但是我自己知道這是神憐民憂
[00:32:37.500 --> 00:32:39.500]  哇就哭啊
[00:32:39.500 --> 00:32:42.500]  結果這個老爸爸也跟他一起哭啊
[00:32:42.500 --> 00:32:45.500]  兩個哭成一團啊
[00:32:45.500 --> 00:32:49.500]  老教授就說好了好了不要再哭了
[00:32:49.500 --> 00:32:51.500]  我都不哭了你還哭什麼
[00:32:51.500 --> 00:32:54.500]  這個老爸媽就繼續哭啊
[00:32:54.500 --> 00:32:57.500]  然後這個老教授就說
[00:32:57.500 --> 00:33:00.500]  既然你這麼坦誠跟我講
[00:33:00.500 --> 00:33:02.500]  我也跟你講一個故事
[00:33:02.500 --> 00:33:04.500]  講一個秘密
[00:33:04.500 --> 00:33:08.500]  連我的孩子都不知道的一個秘密
[00:33:08.500 --> 00:33:12.500]  他說我呢年輕的時候
[00:33:12.500 --> 00:33:14.500]  我到省城讀書
[00:33:14.500 --> 00:33:17.500]  後來讀了軍校
[00:33:17.500 --> 00:33:21.500]  那麼我在鄉下的家裡面呢
[00:33:21.500 --> 00:33:24.500]  父母給我訂了一門親事
[00:33:24.500 --> 00:33:28.500]  是我青梅竹馬的一個女孩子
[00:33:28.500 --> 00:33:30.500]  他說我到了省城的時候
[00:33:30.500 --> 00:33:33.500]  那麼我讀了軍校
[00:33:33.500 --> 00:33:34.500]  我前途一片大好
[00:33:34.500 --> 00:33:37.500]  我怎麼可能被鄉下這個女人綁住呢
[00:33:37.500 --> 00:33:40.500]  所以我就寫了一封信回去
[00:33:40.500 --> 00:33:44.500]  休掉她退了這門親事
[00:33:44.500 --> 00:33:47.500]  他說後來我知道
[00:33:47.500 --> 00:33:54.500]  我聽說這個青梅竹馬的女孩自殺
[00:33:54.500 --> 00:33:56.500]  就是因為她退妻
[00:33:56.500 --> 00:33:58.500]  都是真的事情
[00:33:58.500 --> 00:34:01.500]  他說我才是大惡不赦的罪人
[00:34:01.500 --> 00:34:04.500]  我家人我後來再娶妻生了孩子
[00:34:04.500 --> 00:34:07.500]  但是我家人都不知道我有這個過去
[00:34:07.500 --> 00:34:08.500]  不光彩不名義
[00:34:08.500 --> 00:34:11.500]  你們還以為我很正直很公義
[00:34:11.500 --> 00:34:13.500]  我只不過是在贖我以前
[00:34:13.500 --> 00:34:17.500]  所做的一切的罪孽
[00:34:17.500 --> 00:34:20.500]  他這時候兩個人就跪下來
[00:34:20.500 --> 00:34:23.500]  就求耶穌老爸爸
[00:34:23.500 --> 00:34:25.500]  你就信了耶穌
[00:34:25.500 --> 00:34:27.500]  後來呢
[00:34:27.500 --> 00:34:29.500]  當我們願意像路德一樣
[00:34:29.500 --> 00:34:31.500]  當我們願意像一個罪人一樣
[00:34:31.500 --> 00:34:33.500]  不是我好什麼
[00:34:33.500 --> 00:34:37.500]  不是我有哪裡值得了不起
[00:34:37.500 --> 00:34:40.500]  是神的憐憫
[00:34:40.500 --> 00:34:41.500]  是的感謝神
[00:34:41.500 --> 00:34:42.500]  讚美神
[00:34:42.500 --> 00:34:43.500]  讓我們低頭禱告
[00:34:43.500 --> 00:34:44.500]  阿爸父
[00:34:44.500 --> 00:34:45.500]  我感謝你
[00:34:45.500 --> 00:34:47.500]  我讚美你
[00:34:47.500 --> 00:34:50.500]  你是那又真又活的神
[00:34:50.500 --> 00:34:52.500]  謝謝你
[00:34:52.500 --> 00:34:56.500]  在我中間做了那奇妙的事情
[00:34:56.500 --> 00:34:57.500]  是的
[00:34:57.500 --> 00:34:59.500]  我這時候要來憑著信心
[00:34:59.500 --> 00:35:00.500]  奉主耶穌基督的名
[00:35:00.500 --> 00:35:03.500]  我要來問朋友們
[00:35:03.500 --> 00:35:06.500]  如果說你還沒有信耶穌基督
[00:35:06.500 --> 00:35:09.500]  你願意信祂嗎
[00:35:09.500 --> 00:35:12.500]  你願不願意信耶穌基督
[00:35:12.500 --> 00:35:14.500]  不要做了
[00:35:14.500 --> 00:35:16.500]  我這個時候憑著信心
[00:35:16.500 --> 00:35:17.500]  奉主耶穌基督的名
[00:35:17.500 --> 00:35:18.500]  我來呼召你
[00:35:18.500 --> 00:35:21.500]  你只要說我願意信耶穌基督
[00:35:21.500 --> 00:35:23.500]  你把手舉起來
[00:35:23.500 --> 00:35:25.500]  我就為你來禱告
[00:35:25.500 --> 00:35:28.500]  你只要願意手舉起來
[00:35:28.500 --> 00:35:30.500]  我就為你來禱告
[00:35:30.500 --> 00:35:32.500]  你就成為神的兒女
[00:35:32.500 --> 00:35:35.500]  你就算是絕了志了
[00:35:35.500 --> 00:35:39.500]  我就求神來赦免你的一切罪孽過犯
[00:35:39.500 --> 00:35:41.500]  你只要願意
[00:35:41.500 --> 00:35:42.500]  你舉手
[00:35:42.500 --> 00:35:44.500]  我就為你來做這個事情
[00:35:44.500 --> 00:35:46.500]  有沒有人願意的
[00:35:46.500 --> 00:35:48.500]  Hallelujah
[00:35:48.500 --> 00:35:49.500]  Laura願意
[00:35:49.500 --> 00:35:50.500]  Hallelujah
[00:35:50.500 --> 00:35:51.500]  Hallelujah
[00:35:51.500 --> 00:35:52.500]  好的
[00:35:52.500 --> 00:35:53.500]  讓我們一起來
[00:35:53.500 --> 00:35:55.500]  把我們手舉起來
[00:35:55.500 --> 00:35:56.500]  讓我來
[00:35:56.500 --> 00:35:57.500]  跟著我
[00:35:57.500 --> 00:35:58.500]  我們陪著Laura
[00:35:58.500 --> 00:35:59.500]  一句一句來唸
[00:35:59.500 --> 00:36:00.500]  好
[00:36:00.500 --> 00:36:01.500]  是的
[00:36:01.500 --> 00:36:03.500]  主耶穌
[00:36:03.500 --> 00:36:06.500]  捨命救我的基督
[00:36:06.500 --> 00:36:08.500]  捨命救我的基督
[00:36:08.500 --> 00:36:10.500]  謝謝你的拯救
[00:36:10.500 --> 00:36:12.500]  謝謝你的拯救
[00:36:12.500 --> 00:36:14.500]  我以前不認識你
[00:36:14.500 --> 00:36:16.500]  我以前不認識你
[00:36:16.500 --> 00:36:18.500]  現在我知道你是我的救主
[00:36:18.500 --> 00:36:21.500]  現在我知道你是我的救主
[00:36:21.500 --> 00:36:23.500]  我願意一生跟從你
[00:36:23.500 --> 00:36:26.500]  我願意一生跟從你
[00:36:26.500 --> 00:36:29.500]  求你來赦免我的一切罪孽過犯
[00:36:29.500 --> 00:36:32.500]  求你來赦免我的一切罪孽過犯
[00:36:32.500 --> 00:36:34.500]  求你進入我的生命
[00:36:34.500 --> 00:36:36.500]  求你進入我的生命
[00:36:36.500 --> 00:36:38.500]  來帶領我
[00:36:38.500 --> 00:36:39.500]  來帶領我
[00:36:39.500 --> 00:36:41.500]  掌權作王
