
[00:00:00.000 --> 00:00:03.280]  孔子的學生曾子曾經說過
[00:17:06.280 --> 00:17:09.280]  正如保羅在《少林傳》有記載
[00:17:09.280 --> 00:17:10.280]  他曾經說
[00:17:10.280 --> 00:17:12.280]  我卻不以性命為念
[00:17:12.280 --> 00:17:13.280]  也不看為寶貴
[00:17:13.280 --> 00:17:14.280]  只要行如我的路程
[00:17:14.280 --> 00:17:17.280]  成就我從主耶穌所領受的職事
[00:17:17.280 --> 00:17:19.280]  證明神恩惠的福音
[00:17:19.280 --> 00:17:22.280]  保羅只有一個目的
[00:17:22.280 --> 00:17:25.280]  就是完成他的路
[00:17:25.280 --> 00:17:28.280]  完成他在神面前所領受的職份
[00:17:28.280 --> 00:17:31.280]  不在於他的性命
[00:17:31.280 --> 00:17:33.280]  是否在危機之中
[00:17:33.280 --> 00:17:37.280]  我們不是保羅
[00:17:37.280 --> 00:17:42.280]  我們未必有勇氣資格為主被斬首
[00:17:42.280 --> 00:17:45.280]  甚至會釘十字架
[00:17:45.280 --> 00:17:50.280]  被人丟到鬥獸場被野獸撕裂
[00:17:50.280 --> 00:17:52.280]  我們未必有這樣的機會
[00:17:52.280 --> 00:17:56.280]  但保羅的心志忠於所託
[00:17:56.280 --> 00:18:00.280]  忠心完成他人生的路程
[00:18:00.280 --> 00:18:03.280]  是你和我今天需要效法的
[00:18:03.280 --> 00:18:09.280]  你知不知道自己的人生的路是怎樣走
[00:18:09.280 --> 00:18:11.280]  或者你知不知道上帝在你的生命裡
[00:18:11.280 --> 00:18:14.280]  祂期望你做些什麼
[00:18:14.280 --> 00:18:17.280]  我們每個人都面對人生倒數
[00:18:17.280 --> 00:18:21.280]  願我們都不要渾渾噩噩
[00:18:21.280 --> 00:18:24.280]  過了這段基督徒的生活
[00:18:24.280 --> 00:18:26.280]  願我們真的很清楚保羅所說
[00:18:26.280 --> 00:18:28.280]  不要全盜
[00:18:28.280 --> 00:18:30.280]  無論什麼環境
[00:18:30.280 --> 00:18:33.280]  因為這是上帝給每一個基督徒
[00:18:33.280 --> 00:18:35.280]  其中一個很重要的吩咐
[00:18:35.280 --> 00:18:39.280]  我們完事他的工作
[00:18:39.280 --> 00:18:41.280]  在基督耶穌裡造成的
[00:18:41.280 --> 00:18:43.280]  為要叫我們行善
[00:18:43.280 --> 00:18:46.280]  就是神所預備叫我們行的
[00:18:46.280 --> 00:18:49.280]  神在我們每個人身上都有計劃
[00:18:49.280 --> 00:18:52.280]  我們知今天所以要行善
[00:18:52.280 --> 00:18:54.280]  做應該做的事
[00:18:54.280 --> 00:18:57.280]  因為神要使用我們
[00:18:57.280 --> 00:18:59.280]  今日的人活在困苦壓力裡
[00:18:59.280 --> 00:19:01.280]  個個都很緊張
[00:19:01.280 --> 00:19:03.280]  個個對將來都好像沒什麼盼望
[00:19:03.280 --> 00:19:06.280]  年老的年幼的都是這樣
[00:19:06.280 --> 00:19:09.280]  最近都有一個中二學生自殺
[00:19:09.280 --> 00:19:11.280]  我們都不明白
[00:19:11.280 --> 00:19:13.280]  一個中二學生有什麼壓力
[00:19:13.280 --> 00:19:16.280]  壓力到一個地步要自殺
[00:19:16.280 --> 00:19:18.280]  我相信他的死
[00:19:18.280 --> 00:19:19.280]  令到他的父母
[00:19:19.280 --> 00:19:20.280]  令到他的老師
[00:19:20.280 --> 00:19:22.280]  令到認識他的人
[00:19:22.280 --> 00:19:23.280]  都會很傷心
[00:19:23.280 --> 00:19:24.280]  很難過
[00:19:24.280 --> 00:19:25.280]  很自責
[00:19:25.280 --> 00:19:27.280]  或者很不明白
[00:19:27.280 --> 00:19:29.280]  我們作為神的兒女
[00:19:29.280 --> 00:19:31.280]  就算我們不認識他們
[00:19:31.280 --> 00:19:33.280]  我們都有一個責任
[00:19:33.280 --> 00:19:35.280]  因為只有在耶穌基督裡
[00:19:35.280 --> 00:19:38.280]  人才能有真正的盼望
[00:19:38.280 --> 00:19:40.280]  人才有真正豐盛的生命
[00:19:40.280 --> 00:19:42.280]  頂姐妹
[00:19:42.280 --> 00:19:43.280]  不要忘記
[00:19:43.280 --> 00:19:47.280]  我們是和神敵對的勢力爭戰
[00:19:47.280 --> 00:19:49.280]  我們要從敵對勢力裡
[00:19:49.280 --> 00:19:51.280]  搶救這些失散的靈魂
[00:19:51.280 --> 00:19:54.280]  這些活在困苦絕望裡的人
[00:19:54.280 --> 00:19:58.280]  獎品拿不拿不要緊
[00:19:58.280 --> 00:20:00.280]  靈魂失去
[00:20:00.280 --> 00:20:02.280]  是你和我的責任
[00:20:02.280 --> 00:20:04.280]  教徒的人生
[00:20:04.280 --> 00:20:07.280]  就是要依照所信的真理
[00:20:07.280 --> 00:20:10.280]  順服主在自己身上的旨意
[00:20:10.280 --> 00:20:14.280]  跟隨主在自己身上的帶領去行
[00:20:14.280 --> 00:20:16.280]  頂姐妹
[00:20:16.280 --> 00:20:17.280]  到有一天
[00:20:17.280 --> 00:20:19.280]  我們好像保羅
[00:20:19.280 --> 00:20:22.280]  知道自己人生路快要跑盡的時候
[00:20:22.280 --> 00:20:25.280]  你有沒有保羅第四章第七節
[00:20:25.280 --> 00:20:27.280]  那句偉大的宣告呢?
[00:20:27.280 --> 00:20:30.280]  這句話現在不可以說的
[00:20:30.280 --> 00:20:34.280]  因為我們還沒有去到最後
[00:20:34.280 --> 00:20:36.280]  當我們真的去到人生盡頭的時候
[00:20:36.280 --> 00:20:38.280]  四章七節的說話
[00:20:38.280 --> 00:20:39.280]  我有沒有資格
[00:20:39.280 --> 00:20:40.280]  我有沒有信心去說
[00:20:40.280 --> 00:20:41.280]  保羅有
[00:20:41.280 --> 00:20:43.280]  你和我有沒有呢?
[00:20:43.280 --> 00:20:44.280]  所以你們要去
[00:20:44.280 --> 00:20:46.280]  使萬民作我的門徒
[00:20:46.280 --> 00:20:49.280]  奉父子聖名給他們施洗
[00:20:49.280 --> 00:20:51.280]  這是一個大使命
[00:20:51.280 --> 00:20:54.280]  是我們每一個無論有沒有崗位
[00:20:54.280 --> 00:20:55.280]  有沒有職份
[00:20:55.280 --> 00:20:56.280]  是不是教會同工
[00:20:56.280 --> 00:20:57.280]  是不是執事
[00:20:57.280 --> 00:20:58.280]  是不是領袖
[00:20:58.280 --> 00:21:01.280]  這是耶穌對我們的要求
[00:21:01.280 --> 00:21:03.280]  不單止這樣
[00:21:03.280 --> 00:21:06.280]  我們蒙召還有一個很重要的
[00:21:06.280 --> 00:21:08.280]  就是得上帝的獎賞
[00:21:08.280 --> 00:21:10.280]  我相信我們不單止要努力傳福音
[00:21:10.280 --> 00:21:12.280]  要見證基督的福音
[00:21:12.280 --> 00:21:14.280]  我們也有一個期盼
[00:21:14.280 --> 00:21:15.280]  耶穌說
[00:21:15.280 --> 00:21:16.280]  我忠心為你
[00:21:16.280 --> 00:21:18.280]  我可有什麼獎賞
[00:21:18.280 --> 00:21:19.280]  保羅說
[00:21:19.280 --> 00:21:20.280]  從此以後
[00:21:20.280 --> 00:21:23.280]  有公義的冠冕為我傳流
[00:21:23.280 --> 00:21:25.280]  就算按照公義審判的主
[00:21:25.280 --> 00:21:27.280]  到了那天要賜給我的
[00:21:27.280 --> 00:21:28.280]  不但賜給我
[00:21:28.280 --> 00:21:31.280]  也賜給凡愛無他顯然的人
[00:21:31.280 --> 00:21:33.280]  這句說話不單止是為了保羅
[00:21:33.280 --> 00:21:35.280]  不單止是保羅才有的
[00:21:35.280 --> 00:21:38.280]  我們願意去忠心
[00:21:38.280 --> 00:21:40.280]  跟隨主的腳踪
[00:21:40.280 --> 00:21:42.280]  將上帝的真理
[00:21:42.280 --> 00:21:44.280]  真道與人分享
[00:21:44.280 --> 00:21:46.280]  我們也有這個機會
[00:21:46.280 --> 00:21:49.280]  得到這份公義的冠冕
[00:21:49.280 --> 00:21:51.280]  這份冠冕不是我們賺回來的
[00:21:51.280 --> 00:21:54.280]  是這位公義的主賜給每一個忠心
[00:21:54.280 --> 00:21:56.280]  跟隨他的你和我
[00:21:56.280 --> 00:21:58.280]  感謝神
[00:21:58.280 --> 00:22:00.280]  但願有一天我們去到天堂
[00:22:00.280 --> 00:22:02.280]  耶穌對我們說
[00:22:02.280 --> 00:22:03.280]  某某某
[00:22:03.280 --> 00:22:06.280]  你是又良善又忠心
[00:22:06.280 --> 00:22:09.280]  這個冠冕是我賜給你的
[00:22:09.280 --> 00:22:15.280]  大使命是普世的要求
[00:22:15.280 --> 00:22:17.280]  蒙召原事為此
[00:22:17.280 --> 00:22:19.280]  最後挑戰你
[00:22:19.280 --> 00:22:21.280]  請問你知不知道
[00:22:21.280 --> 00:22:26.280]  什麼是神在你生命一生的計劃呢?
[00:22:26.280 --> 00:22:27.280]  如果你都不知道
[00:22:27.280 --> 00:22:28.280]  從今天開始
[00:22:28.280 --> 00:22:30.280]  求問上帝
[00:22:30.280 --> 00:22:32.280]  神留我餘生
[00:22:32.280 --> 00:22:34.280]  你要我為你做什麼呢?
[00:22:34.280 --> 00:22:35.280]  如果我不知道
[00:22:35.280 --> 00:22:37.280]  我真的求神讓我知道
[00:22:37.280 --> 00:22:38.280]  當我知道的時候
[00:22:38.280 --> 00:22:40.280]  求神讓我有信心力量
[00:22:40.280 --> 00:22:42.280]  靠著主的恩典
[00:22:42.280 --> 00:22:44.280]  持著專心忍耐的心
[00:22:44.280 --> 00:22:47.280]  去完成主的託付
[00:22:47.280 --> 00:22:50.280]  蒙召不一定做全道
[00:22:50.280 --> 00:22:53.280]  蒙召只是做一件事
[00:22:53.280 --> 00:22:55.280]  忠於所託
[00:22:55.280 --> 00:22:57.280]  好像我們今天所唱的詩歌
[00:22:57.280 --> 00:23:00.280]  要忠心
[00:23:00.280 --> 00:23:02.280]  所求於管家的
[00:23:02.280 --> 00:23:04.280]  是他有忠心
[00:23:04.280 --> 00:23:05.280]  所以,頂子妹
[00:23:05.280 --> 00:23:07.280]  求主幫助你
[00:23:07.280 --> 00:23:09.280]  做一個忠心的人
[00:23:09.280 --> 00:23:10.280]  接下來十月九日
[00:23:10.280 --> 00:23:12.280]  教會有三福遍傳
[00:23:12.280 --> 00:23:14.280]  你願不願意學習
[00:23:14.280 --> 00:23:16.280]  去傳福音呢?
[00:23:16.280 --> 00:23:18.280]  接下來有很多機會
[00:23:18.280 --> 00:23:20.280]  你可以用你的生命
[00:23:20.280 --> 00:23:21.280]  用你的見證
[00:23:21.280 --> 00:23:22.280]  和分享耶穌
[00:23:22.280 --> 00:23:23.280]  你願不願意呢?
[00:23:23.280 --> 00:23:25.280]  我們同心祈禱
[00:23:25.280 --> 00:23:29.280]  天父上帝求祢的道
[00:23:29.280 --> 00:23:32.280]  很清楚顯明在我們心中
[00:23:32.280 --> 00:23:33.280]  讓我們知道
[00:23:33.280 --> 00:23:35.280]  我們今天蒙召的人生
[00:23:35.280 --> 00:23:37.280]  是有使命的
[00:23:37.280 --> 00:23:39.280]  是有祢的心意
[00:23:39.280 --> 00:23:41.280]  每一樣都不同
[00:23:41.280 --> 00:23:43.280]  但願我們找到自己
[00:23:43.280 --> 00:23:45.280]  神在我們身上的計劃
[00:23:45.280 --> 00:23:47.280]  我們忠心去履行
[00:23:47.280 --> 00:23:49.280]  忠心去完成
[00:23:49.280 --> 00:23:52.280]  我們就能夠討祢的喜悅
[00:23:52.280 --> 00:23:55.280]  願祢的道在我們心中
[00:23:55.280 --> 00:23:56.280]  感動、工作、帶領
[00:23:56.280 --> 00:23:57.280]  祈禱奉耶穌
[00:23:57.280 --> 00:23:58.280]  基督的聖名
[00:23:58.280 --> 00:23:59.280]  阿門
