
[00:00:00.000 --> 00:00:04.000]  在講道之先,讓我們再一次同心,低頭禱告
[00:24:34.000 --> 00:24:39.000]  如何從貪裡面被釋放出來
[00:24:39.000 --> 00:24:41.000]  第二方面
[00:24:41.000 --> 00:24:46.000]  如果你的心所屬的是天上的事
[00:24:46.000 --> 00:24:53.000]  你就不會渴求在地上擁有更多
[00:24:53.000 --> 00:24:58.000]  保羅在哥羅西書第三章第一及第二節
[00:24:58.000 --> 00:24:59.000]  他這樣說
[00:24:59.000 --> 00:25:04.000]  「所以你們既然與基督一同復活
[00:25:04.000 --> 00:25:07.000]  就應當尋求天上的事
[00:25:07.000 --> 00:25:11.000]  那裡有基督坐在神的右邊
[00:25:11.000 --> 00:25:15.000]  你們要思念的是天上的事
[00:25:15.000 --> 00:25:21.000]  不是地上的事」
[00:25:21.000 --> 00:25:23.000]  弟兄姊妹
[00:25:23.000 --> 00:25:25.000]  你今天在想的是什麼呢?
[00:25:25.000 --> 00:25:28.000]  你思念的是什麼呢?
[00:25:28.000 --> 00:25:32.000]  是屬天還是屬地呢?
[00:25:32.000 --> 00:25:36.000]  耶穌吩咐我們要積贊財寶
[00:25:36.000 --> 00:25:39.000]  在地上還是天上呢?
[00:25:39.000 --> 00:25:41.000]  是天上
[00:25:41.000 --> 00:25:44.000]  因為那裡沒有蟲蟻
[00:25:44.000 --> 00:25:46.000]  不會生獸
[00:25:46.000 --> 00:25:49.000]  沒有賊來偷
[00:25:49.000 --> 00:25:51.000]  然後耶穌就說了一句
[00:25:51.000 --> 00:25:55.000]  我想我們都非常熟悉的說話
[00:25:55.000 --> 00:25:58.000]  「你的財寶在哪裡
[00:25:58.000 --> 00:26:02.000]  你的心就在哪裡」
[00:26:02.000 --> 00:26:04.000]  什麼意思呢?
[00:26:04.000 --> 00:26:05.000]  你的財寶在哪裡
[00:26:05.000 --> 00:26:07.000]  你的心就在哪裡
[00:26:07.000 --> 00:26:09.000]  意思就是
[00:26:09.000 --> 00:26:16.000]  你不要將你的心放在那些不安全
[00:26:16.000 --> 00:26:23.000]  會被賊偷又會生獸又有蟲咬那些地上的事那裡
[00:26:23.000 --> 00:26:28.000]  你要將你的心放在天上的財寶那裡
[00:26:28.000 --> 00:26:33.000]  因為天上的財寶是永恆的
[00:26:33.000 --> 00:26:38.000]  是安全的
[00:26:38.000 --> 00:26:47.000]  在這個疫情帶來的一個叫做生活的新常態當中
[00:26:47.000 --> 00:26:52.000]  教會實在面對很大的挑戰
[00:26:52.000 --> 00:26:54.000]  在挑戰當中
[00:26:54.000 --> 00:26:57.000]  基督徒應該怎麼做呢?
[00:26:57.000 --> 00:27:00.000]  教會即是你和我
[00:27:00.000 --> 00:27:04.000]  又應該怎麼做呢?
[00:27:04.000 --> 00:27:10.000]  當然上帝在不同人的身上是有不同的計劃
[00:27:10.000 --> 00:27:15.000]  上帝給人也有不同的恩賜和負擔
[00:27:15.000 --> 00:27:20.000]  我們只需要一步一步這樣去跟隨祂
[00:27:20.000 --> 00:27:23.000]  去信服祂
[00:27:23.000 --> 00:27:25.000]  我退休之後
[00:27:25.000 --> 00:27:28.000]  我的領袖就是寫書
[00:27:28.000 --> 00:27:30.000]  現在本書完成了
[00:27:30.000 --> 00:27:32.000]  那我就繼續祈禱
[00:27:32.000 --> 00:27:41.000]  我求主在宣講和在門徒塑造繼續使用我
[00:27:41.000 --> 00:27:43.000]  感謝主
[00:27:43.000 --> 00:27:46.000]  在這個疫情新常態當中
[00:27:46.000 --> 00:27:49.000]  有一間外國的華人教會
[00:27:49.000 --> 00:27:56.000]  他邀請我在講壇那裡用Zoom去幫他們
[00:27:56.000 --> 00:28:02.000]  在香港也有另外一間教會發出這樣的邀請
[00:28:02.000 --> 00:28:05.000]  上帝也給我有機會
[00:28:05.000 --> 00:28:10.000]  在一些平台去帶領一些門徒塑造小組
[00:28:10.000 --> 00:28:14.000]  這件事我仍然是在禱告當中
[00:28:14.000 --> 00:28:18.000]  我仍然是未做最後的決定
[00:28:18.000 --> 00:28:21.000]  弟兄姊妹
[00:28:21.000 --> 00:28:26.000]  請問你現在心裡所想所屬的是什麼呢?
[00:28:26.000 --> 00:28:31.000]  是在新常態當中的福音策略和牧養機會
[00:28:31.000 --> 00:28:39.000]  還是在股市和樓市給你投機的機會呢?
[00:28:39.000 --> 00:28:41.000]  香港有一間教會
[00:28:41.000 --> 00:28:47.000]  每個星期都去關心一個特定的群體
[00:28:47.000 --> 00:28:57.000]  的士司機、機師、機艙服務員、旅遊業從業員、教師等等
[00:28:57.000 --> 00:29:01.000]  在他們關心這些特定的群體之前
[00:29:01.000 --> 00:29:06.000]  他們會先做這些行業一些基本的研究
[00:29:06.000 --> 00:29:11.000]  然後將這些行業的需要整理了
[00:29:11.000 --> 00:29:19.000]  然後告訴會眾聽,推動會眾用一些實際的行動去幫他們
[00:29:19.000 --> 00:29:22.000]  去鼓勵他們
[00:29:22.000 --> 00:29:27.000]  台灣也有教會在這個新常態當中
[00:29:27.000 --> 00:29:33.000]  找緊上帝所賜的福音和牧養的機會
[00:29:33.000 --> 00:29:43.000]  以致他們的聚會人數、小組人數都增長了
[00:29:43.000 --> 00:29:47.000]  但願我們大家一起努力
[00:29:47.000 --> 00:29:50.000]  按著上帝給你的感動
[00:29:50.000 --> 00:29:58.000]  為福音、為牧養、為社會關懷、為天國事公去出一分力
[00:29:58.000 --> 00:30:04.000]  心裡所想所屬其實是你的抉擇
[00:30:04.000 --> 00:30:08.000]  要從貪裡面被釋放
[00:30:08.000 --> 00:30:14.000]  就要活在上帝的愛和旨意當中
[00:30:14.000 --> 00:30:19.000]  請問你的抉擇是什麼?
[00:30:19.000 --> 00:30:26.000]  你願不願意從貪裡面被釋放?
[00:30:26.000 --> 00:30:30.000]  我們同心低頭禱告
[00:30:30.000 --> 00:30:33.000]  親愛的恩主我們感謝你
[00:30:33.000 --> 00:30:36.000]  因為在每一個環境當中
[00:30:36.000 --> 00:30:38.000]  你讓我們去經歷
[00:30:38.000 --> 00:30:40.000]  你都有你的心意
[00:30:40.000 --> 00:30:43.000]  你要我們去學習
[00:30:43.000 --> 00:30:46.000]  去思念天上的事
[00:30:46.000 --> 00:30:50.000]  要我們去學習找緊每一個的機會
[00:30:50.000 --> 00:30:55.000]  去為天國的事公去出一分力
[00:30:55.000 --> 00:30:57.000]  主求你幫助
[00:30:57.000 --> 00:31:02.000]  求你加力給香港的教會
[00:31:02.000 --> 00:31:04.000]  給我們每一個
[00:31:04.000 --> 00:31:07.000]  讓我們都能夠按著你給我們的恩賜
[00:31:07.000 --> 00:31:10.000]  我們去做好我們的本分
[00:31:10.000 --> 00:31:12.000]  聽我們的祈禱
[00:31:12.000 --> 00:31:14.000]  奉耶穌基督的聖名祈求
[00:31:14.000 --> 00:31:16.000]  阿們
