
[00:00:00.000 --> 00:00:04.600]  我想這段時間大家可能這一個禮拜
[00:23:08.320 --> 00:23:16.560]  那出問題來了前幾個準備現在你去文人年輕人我可以告訴你一片島
[00:23:16.560 --> 00:23:20.400]  他全都被洗腦了全都是這樣的觀念
[00:23:20.400 --> 00:23:28.640]  他們可能根本搞不清楚這背後裏面政治運動裏面很多這些政客這些有心人士他們在做什麼
[00:23:28.640 --> 00:23:32.880]  跟着一起喊因爲他們覺得權利
[00:23:33.600 --> 00:23:40.920]  每個人都應該有權利黑人他們也應該有他們的權利這些這些這些所謂的l g b d的有他的權利
[00:23:40.920 --> 00:23:43.800]  他們都應該要得到公平的對待
[00:23:43.800 --> 00:23:50.800]  那如果是公平的對待他爲什麼要讓我們也受到不公平對待
[00:23:50.800 --> 00:23:59.680]  爲什麼我做一個牧師我如果今天講有關同性戀這個性行爲這個是神所證物的
[00:24:00.280 --> 00:24:04.160]  我就要被告呢你你都說一次嗎
[00:24:04.160 --> 00:24:14.280]  我今天是一個基督徒的一個蛋糕師我今天拒絕替替你替你這個這個做蛋糕因爲你們是同性婚姻我不我不贊成
[00:24:14.280 --> 00:24:20.400]  你有權利去做你過你這個生活難道我沒有權利不做你的蛋糕嗎
[00:24:20.400 --> 00:24:22.560]  你看到沒有
[00:24:22.560 --> 00:24:27.120]  前兩種準備這個世界的公益本身就不公益
[00:24:28.760 --> 00:24:34.840]  因爲人就是不公益的那什麼叫做公益
[00:24:34.840 --> 00:24:37.240]  真正的公益是什麼
[00:24:37.240 --> 00:24:43.120]  齊柏萊文你們講的這個公益的時候他有兩個字
[00:24:43.120 --> 00:24:50.880]  都出現在阿摩斯書對這這一句話裏面阿摩斯書第五章二十四節時候
[00:24:50.880 --> 00:24:58.160]  他說爲願公平如大水滾滾使公益如江河滔滔
[00:24:59.760 --> 00:25:05.200]  我們中文聖經的一個把它翻成公平一個把它翻成公益
[00:25:05.200 --> 00:25:15.240]  其實都一樣的 是不是啊 但是呢 其實他原文裏面就是兩個不同字 那麼第一個字呢
[00:25:15.240 --> 00:25:21.920]  第一個字這是西班牙文字號 他的意思好翻出來就是審判
[00:25:23.160 --> 00:25:29.400]  啊 其實我這只是舉舉了幾個啊 他其實可以很多的意思 但是大概類似哈
[00:25:29.400 --> 00:25:39.720]  講的審判 講的正義 甚至講到綠綠 有沒有生就約裏面講說綠綠點張 有沒有綠綠換句話說就約的律法裏面這些綠綠
[00:25:39.720 --> 00:25:48.680]  也可以是用這個字英文就說這是judgment啊 或者是justice啊等等 那麼第二個字是
[00:25:49.960 --> 00:25:55.480]  第二個字 這個字呢 中文把它翻譯出來叫做公平公益
[00:25:55.480 --> 00:26:01.920]  用了英文的話就是他叫做righteousness justice
[00:26:01.920 --> 00:26:11.520]  你會發現這個希伯來文這兩個字的用法哈 雖然他會有一些不同啊 但是基本上他大致的意思
[00:26:11.520 --> 00:26:16.800]  都可以都可以講講是講的公益公平這方面
[00:26:18.200 --> 00:26:22.160]  那希臘文呢 呃
[00:26:22.160 --> 00:26:28.880]  希臘文這一個字哈 希臘文講到這一個正義的這個字啊 公益的這個字呢
[00:26:28.880 --> 00:26:33.320]  他翻成公益正直公平
[00:26:33.320 --> 00:26:37.720]  好所以呢 這個righteousness
[00:26:37.720 --> 00:26:39.520]  好righteousness
[00:26:40.440 --> 00:26:48.400]  好 或者是啊 這個這個字哈就是就是在講啊羅馬書裏面很多地方也提到righteousness好公益
[00:26:48.400 --> 00:26:54.200]  好了 那就是爲你 你不懂這些都沒關係啊 我簡單的告訴你一個結論就說哈
[00:26:54.200 --> 00:27:01.520]  不管是希伯來文或希臘文講的公益 這個字呢 這個意思呢 他都含有標準
[00:27:01.520 --> 00:27:04.040]  真理的這個意思
[00:27:05.960 --> 00:27:10.880]  好了 那這個關鍵呢 今天這個社會上面講到的公益
[00:27:10.880 --> 00:27:14.680]  請問標準在哪裏
[00:27:14.680 --> 00:27:20.520]  你會發現人本身就
[00:27:20.520 --> 00:27:24.000]  就是不同的 對不對
[00:27:24.000 --> 00:27:30.720]  夫妻之間相處了30年 可是呢 你會發現還是會不同標準
[00:27:31.360 --> 00:27:38.560]  有沒有一個呢 對小孩子呢 他就特別喜歡那個兒子啊 這個爸爸就喜歡那個兒子
[00:27:38.560 --> 00:27:42.880]  媽媽喜歡什麼呢 還喜歡那個女兒
[00:27:42.880 --> 00:27:47.880]  標準在哪裏
[00:27:47.880 --> 00:27:56.080]  我喜歡 我就是標準 所以這個社會上面就沒有一個絕對的標準
[00:27:56.920 --> 00:28:03.640]  是不是好了 那這裏講說公益是標準的意思是真理的意思
[00:28:03.640 --> 00:28:06.360]  神的話
[00:28:06.360 --> 00:28:09.200]  就是標準
[00:28:09.200 --> 00:28:19.880]  所以公益也可以說就是神的標準 也可以說就是神他自己的話語
[00:28:21.800 --> 00:28:31.040]  全都準備如果我們瞭解了這個意思之後我們再來看今天面對這個世界這麼多的不公不平
[00:28:31.040 --> 00:28:37.200]  甚至就發生在我們自己家中 我們怎麼樣子去面對這種不公不義呢
[00:28:37.200 --> 00:28:41.720]  丟準備 你要看見一件事情
[00:28:41.720 --> 00:28:47.960]  這個世界會不公不義 但是我們的神他是公義的 mf
[00:28:50.200 --> 00:28:52.280]  你的爸爸媽媽可能是不公平
[00:28:52.280 --> 00:28:56.960]  哎呀 爲什麼他對
[00:28:56.960 --> 00:29:01.960]  其實我們家哈
[00:29:01.960 --> 00:29:05.920]  這個我姐姐呢
[00:29:05.920 --> 00:29:14.360]  我是我是我們家最小的 所以他們那個上面的事情啊 我都沒有參與啊 與我無關啊
[00:29:15.200 --> 00:29:22.160]  我姐姐說都已經都已經小孩子已經都已經小孩子孫子都出來了
[00:29:22.160 --> 00:29:27.200]  他有時候還會說哎呀 老爸就是重男輕女
[00:29:27.200 --> 00:29:30.600]  我們家四個男的兩個女的
[00:29:30.600 --> 00:29:39.240]  說實在啊 如果一個男的話重應該很重對不對 四個男的我也不覺得他有什麼重
[00:29:41.000 --> 00:29:48.480]  啊 但是呢 他就感覺他就覺得爸爸就是看重男的
[00:29:48.480 --> 00:29:54.920]  看重男輕女 所以在他心中一直有一種就是爸爸不公平的感覺
[00:29:54.920 --> 00:30:03.480]  那怎麼辦 爸爸都已經到主那邊去了 怎麼辦 丟準備 如果是你的話怎麼辦
[00:30:06.840 --> 00:30:12.000]  現在都是美這個世界上面有很多東西你沒有辦法去改變他的 也有東西沒辦法去決定他的
[00:30:12.000 --> 00:30:19.240]  你不能夠決定你自己的父母親 你也不能夠決定說白爸 你不應該愛他 你應該愛我 或者說把你應該對我這個都是公平的
[00:30:19.240 --> 00:30:23.920]  你沒辦法去決定這些事情 甚至夫妻之間你也很難這樣子去要求對方 對不對
[00:30:23.920 --> 00:30:32.680]  是不是哎 你看你 你看你 你看你兒子愛的那個樣子 你把對兒子的關心給我一點就好了嘛
[00:30:32.680 --> 00:30:35.600]  啊 做弟兄的有沒有這種感覺 阿門
[00:30:37.480 --> 00:30:38.520]  什麼都沒有撒潑一下
[00:30:38.520 --> 00:30:49.560]  親愛的妞子妹 不管這個地上面多少的不公平 我們知道神是什麼
[00:30:49.560 --> 00:30:52.040]  神是公義的 阿門
[00:30:52.040 --> 00:31:00.360]  神是公義的 親愛的妞子妹 你一定要看清這一點 你的心中才會不不會有不平的感覺
[00:31:01.840 --> 00:31:07.360]  詩篇裏面多次的提醒我們說 不要爲那個作惡的怎麼樣 心懷不平
[00:31:07.360 --> 00:31:14.440]  如果你看不見上帝的公義 你就不 你就會心懷不平 爲什麼這一批這些軍閥
[00:31:14.440 --> 00:31:25.240]  竟然把一個受爲這個國家服務的這個翁山蘇姬就關起來了 就自己當王了呢 不過不公平
[00:31:27.240 --> 00:31:32.520]  我們看了這些東西真覺得不公平 爲什麼阿富汗你看
[00:31:32.520 --> 00:31:36.720]  這麼多的人在那個地方 他們沒有辦法逃出來
[00:31:36.720 --> 00:31:43.920]  上帝你不公平了 親愛的妞子妹 當你在看着這些事情的時候 你不要說上帝不公平
[00:31:43.920 --> 00:31:45.880]  人不公平
[00:31:45.880 --> 00:31:48.480]  上帝是公平的 阿門
[00:31:48.480 --> 00:31:51.320]  那你說牧師上帝怎麼公平 我告訴你
[00:31:51.600 --> 00:31:58.200]  實際上裏面很多的經文告訴你 我這只是舉一些的經文 你可以自己看 神說他是審判權力的主
[00:31:58.200 --> 00:32:01.360]  神說他是公義的審判者
[00:32:01.360 --> 00:32:10.240]  神說公義和公平是他寶座的根基 親愛的妞子妹 神說他是申冤的主 申冤在主
[00:32:10.240 --> 00:32:13.840]  申冤在主 主必報應 你相信嗎
[00:32:16.160 --> 00:32:23.280]  那個報應不要把它想成都是好像神要報復那個人 有時候我們在讀聖經的時候
[00:32:23.280 --> 00:32:28.760]  就不知不覺會加深我們自己的那種報復感 不對 報應就是return
[00:32:28.760 --> 00:32:35.160]  也就是說你行善的會得賞賜
[00:32:35.160 --> 00:32:42.040]  你行惡的會怎麼樣 會被處罰 這個叫報應
[00:32:43.920 --> 00:32:47.600]  不是隻有行惡的神報應 行善的神也報應
[00:32:47.600 --> 00:32:53.360]  因此神 他是公平的神 他是申冤的主 親愛的妞子妹
[00:32:53.360 --> 00:32:57.880]  在這段聖經裏面提到說 他說我又聽見祭壇中有聲音說
[00:32:57.880 --> 00:33:04.120]  是的 好 你的判斷 祭壇 請記得 這讓我們回想起在第六章 有沒有
[00:33:04.120 --> 00:33:09.080]  第六章同樣講到 講到什麼 他說祭壇底下
[00:33:10.720 --> 00:33:18.560]  祭壇底下有爲神的道 爲神的道 爲了主的緣故而犧牲自己生命的這些殉道者
[00:33:18.560 --> 00:33:24.920]  他們的聲音在什麼 在這裏發出這樣子的一個呼喊說 他說你不審判住在地上的人
[00:33:24.920 --> 00:33:30.320]  跟我們 替我們申冤 要到幾時呢
[00:33:30.320 --> 00:33:33.520]  我相信今天在阿富汗
[00:33:33.520 --> 00:33:37.440]  也可能會有很多的人在那邊呼喊
[00:33:39.560 --> 00:33:46.000]  不管他今天呼叫阿拉 或者他呼叫上帝 他一定會說 爲什麼你不替我們申冤
[00:33:46.000 --> 00:33:55.120]  爲什麼讓我們眼睜睜的看見我的我的我的我的孩子就這樣子被被這些的塔利班把他殺死呢
[00:33:55.120 --> 00:34:02.520]  我的太太就被他們這樣子的強姦呢 爲什麼上帝 可能很多人在發出這樣子的一個問號
[00:34:04.480 --> 00:34:09.600]  現在有準備 可能今天你也心中有很多這樣子的問號
[00:34:09.600 --> 00:34:17.800]  所以我就想起哈 我們這個年輕的時候哈
[00:34:17.800 --> 00:34:23.840]  那時候在臺灣有個連續劇啊 非常非常popular
[00:34:23.840 --> 00:34:30.200]  大家都會啊 每次喫完晚飯之後呢 大概到八點檔啊
[00:34:31.040 --> 00:34:37.640]  華氏八點檔連續劇 大家都要在那邊看 看一個什麼 什麼 什麼連續性 知道嗎
[00:34:37.640 --> 00:34:44.000]  叫包青天 英文叫做justice包
[00:34:44.000 --> 00:34:56.560]  我 我是我 我回想一下我1993年我是出國宣教了 所以我應該沒有坐在那邊看
[00:34:58.240 --> 00:35:04.400]  ok 所以這表示說我今天舉這個例子哈 不是鼓勵大家去看連續劇 ok 好嗎
[00:35:04.400 --> 00:35:08.960]  請不要把這個賬歸在我身上啊
[00:35:08.960 --> 00:35:12.320]  這個包青天啊
[00:35:12.320 --> 00:35:18.920]  呃 這個那個有個主題曲哈 我也不想我怎麼會的哈
[00:35:18.920 --> 00:35:20.920]  可能就是太popular
[00:35:20.920 --> 00:35:27.840]  也許也許哪一次這個回國返國述職回臺灣的時候可能也也聽到了哈
[00:35:27.920 --> 00:35:34.640]  總之他就說啊對吧 開封有個包青天是不是
[00:35:34.640 --> 00:35:46.320]  下一局他說下一句是什麼 前面50邊總監
[00:35:46.320 --> 00:35:52.000]  好了 今天不是交唱這首歌哈
[00:35:53.280 --> 00:36:01.240]  包青天爲什麼大家這麼喜歡看呢 我跟你講不僅僅是臺灣了那時候轟動了這個香港了很多的華人地區
[00:36:01.240 --> 00:36:08.720]  中國大陸可能那時候還沒有跟上 但是到了20大概10年 我不知道國內來的行你們有沒有看過包青天什麼時候看的
[00:36:08.720 --> 00:36:14.960]  啊 可能也就是反正我看查資料就是大概2010年
[00:36:14.960 --> 00:36:22.400]  一年之後他包青天又重演好像又來一個新包包青天賺 總之所以你可以看見全世界的華人呢
[00:36:23.040 --> 00:36:27.680]  對包青天啊都是瘋狂到一個地步啊 請問包青天有這樣子的一個人嗎
[00:36:27.680 --> 00:36:30.080]  事實上
[00:36:30.080 --> 00:36:36.040]  有吧 還有點頭給好hopefully
[00:36:36.040 --> 00:36:42.520]  但是我請問你今天在現在的世界裏面你看的有幾個包青天
[00:36:42.520 --> 00:36:47.720]  你會發現
[00:36:48.680 --> 00:36:56.120]  大家都期待有個包青天 但是今天的包青天在哪裏呢 其他丟這麼有什麼人他可以做包青天呢
[00:36:56.120 --> 00:37:01.000]  這個人如果真是包青天
[00:37:01.000 --> 00:37:08.080]  可能總統或者他的老他的上司一定要把他撤換掉
[00:37:08.080 --> 00:37:12.720]  因爲我我自己在中南美洲宣教
[00:37:12.720 --> 00:37:17.400]  30年前我到格斯達家
[00:37:18.920 --> 00:37:23.040]  30年後的今天再回去看改變不多
[00:37:23.040 --> 00:37:28.360]  自然反而更壞 經濟更差
[00:37:28.360 --> 00:37:34.200]  當然因素很多 有一個關鍵的因素我告訴你什麼
[00:37:34.200 --> 00:37:41.600]  貪污腐化 誰貪污腐化 總統
[00:37:44.320 --> 00:37:50.320]  所以呢 誰做包青天有用 誰都沒有用 你做包青天他就把你幹掉
[00:37:50.320 --> 00:37:57.920]  就是妹 如果你期待在這個地上有一天真有一個包青天呢
[00:37:57.920 --> 00:38:04.000]  天下太平 怎麼樣 你輸我贏
[00:38:04.000 --> 00:38:10.520]  把我們的盼望建立在神身上吧
[00:38:12.360 --> 00:38:17.520]  只有神全然的公義 只有神他是公平的
[00:38:17.520 --> 00:38:25.840]  所以今天這個世界有許多的災難 有許多的事情發生 因爲神看見這個地上的罪惡深重
[00:38:25.840 --> 00:38:33.240]  所以他的審判就要來臨 丟進記得我在上次的信息曾經講過 神不是願意喜歡來刑罰我們
[00:38:33.240 --> 00:38:40.440]  神寬容我們 所以他還沒有再來 他爲了寬容我們 因此呢 他期待我們怎麼樣悔改
[00:38:43.040 --> 00:38:49.120]  但是unfortunately到末世的時候 你注意看哈 這已經不是第一次了 在前面講到七號的時候已經講過了
[00:38:49.120 --> 00:38:53.960]  他說這裏多次的講到說 他說他們並不悔改
[00:38:53.960 --> 00:38:57.640]  他們並不悔改
[00:38:57.640 --> 00:39:05.240]  在十二節說 他們又因所受的疼痛和深的瘡就褻瀆天上的神
[00:39:05.840 --> 00:39:15.240]  並不悔改所行的 第九節也這樣說 人被熱啊 日頭曬的到一個地步很熱了 他們就咒詛 他們就褻瀆神
[00:39:15.240 --> 00:39:18.480]  然後並不悔改 看了沒有 並不悔改
[00:39:18.480 --> 00:39:20.480]  丟着沒
[00:39:20.480 --> 00:39:28.360]  我們看連續劇啊 都喜歡看什麼 哇 圓滿完全篇 是不是
[00:39:30.200 --> 00:39:36.560]  看生機 你一定喜歡看約伯記 不是看約伯記 看那個那個約拿記約拿書 爲什麼
[00:39:36.560 --> 00:39:42.880]  哇 多好啊 他一句講到怎麼樣 全城人都歸主了
[00:39:42.880 --> 00:39:47.120]  丟着沒
[00:39:47.120 --> 00:39:52.560]  我們真不希望看你 我們真希望看你這種情形發生 對不對 但是親愛的用出來 事實上
[00:39:52.560 --> 00:39:57.360]  不是那麼一回事 你會發現末世災難這麼多
[00:39:58.160 --> 00:40:01.280]  人的心怎麼還會越來越越越硬呢
[00:40:01.280 --> 00:40:12.200]  就好像法老也是如此 有沒有 法老這個這個這個出外籍記裏面講的法老時候就是如此 身體上多次之間說法老心理剛硬
[00:40:12.200 --> 00:40:15.280]  或者說他硬的心
[00:40:15.280 --> 00:40:20.440]  直到十個災 最後一個災是什麼災
[00:40:21.600 --> 00:40:30.560]  最後一個災是什麼災 最後一個災就是殺長子的災 直到最後這一個災臨到他們的時候 法老只有說好吧 你們走吧
[00:40:30.560 --> 00:40:41.320]  那一生人都走了 對不對啊 把他們的金銀金子銀子都拿去了 然後都帶走了 對不對 然後到了就請問走了之後
[00:40:41.320 --> 00:40:44.680]  然後呢 法老怎麼樣
[00:40:44.680 --> 00:40:51.440]  立刻後悔 立刻派追兵 對不對 所以他悔改沒有 沒有悔改
[00:40:52.480 --> 00:41:00.040]  現在準備出外積極 您告訴我們一些事情 人的心到最後 雖然痛苦這麼多災難這麼多 他還不悔改
[00:41:00.040 --> 00:41:07.720]  但是現在丟着我 接着我現在反過來說 我要如果在我們當中這個福音的朋友 你還沒有認識耶穌的 我我祈求你
[00:41:07.720 --> 00:41:11.680]  我懇求你 你不要像他們一樣硬着心啊
[00:41:11.680 --> 00:41:17.040]  這個叫做不見棺材
[00:41:17.040 --> 00:41:19.960]  不落淚
[00:41:22.040 --> 00:41:26.920]  人家見了棺材還會落淚 他見了棺材都還不落淚啊
[00:41:26.920 --> 00:41:35.120]  硬到這麼一個地步啊 我一輩子都沒有看過這樣子的人了 有有一個
[00:41:35.120 --> 00:41:40.440]  一個我朋友的一個爸爸
[00:41:40.440 --> 00:41:43.640]  啊 生前跟他傳
[00:41:43.640 --> 00:41:50.360]  他的太太兒子跟他傳就是不信 到最後得了癌症
[00:41:51.560 --> 00:41:54.520]  直到死前還是堅持不可行
[00:41:54.520 --> 00:41:59.360]  但是家中準備
[00:41:59.360 --> 00:42:00.920]  我巴不得哈
[00:42:00.920 --> 00:42:09.240]  今天一個科比來了 我們就知道神的審判來臨 那是何等的可怕 落在憤怒的神的手中 那是何等可怕
[00:42:09.240 --> 00:42:10.880]  趕快去信耶穌吧
[00:42:10.880 --> 00:42:14.040]  趕快信耶穌吧
[00:42:15.520 --> 00:42:22.520]  趕快來接受神的愛 接受神的救恩 神的憐憫 要領導每一個信他的人
[00:42:22.520 --> 00:42:27.440]  不致滅亡 反得永生
[00:42:27.440 --> 00:42:30.280]  那家中準備
[00:42:30.280 --> 00:42:35.120]  對我們神的兒女來講
[00:42:35.120 --> 00:42:44.360]  這整段聖經裏面看起來都是非常嚴 嚴肅看起來都是很黑暗 很很很
[00:42:45.240 --> 00:42:48.400]  很沉重的一種感覺 但是你知道嗎
[00:42:48.400 --> 00:42:50.480]  起身就有這個特色
[00:42:50.480 --> 00:42:57.760]  中間十五節插了一句話 十五節這句話我們一起來唸 好嗎 來 預備 請看啊
[00:42:57.760 --> 00:42:59.720]  我來像賊一樣
[00:42:59.720 --> 00:43:08.000]  那警醒看守衣服 免得刺身而行 叫人見他羞恥的有福了
[00:43:11.840 --> 00:43:15.320]  再一次的他告訴我們說 來呀 我快來了
[00:43:15.320 --> 00:43:23.040]  審判的一直一直的這麼連續的快破解來告訴一件事情就是主要快來了 你不要看見的是這一個末日來臨
[00:43:23.040 --> 00:43:25.040]  你要看見的是主要來了
[00:43:25.040 --> 00:43:34.000]  所以他對這些歷史歷代愛他 可慕他的聖徒說 所以呢 你要警醒 跟你旁邊說 你要警醒 不要打瞌睡了
[00:43:34.000 --> 00:43:40.200]  千年不準備
[00:43:42.760 --> 00:43:43.440]  什麼叫警醒
[00:43:43.440 --> 00:43:47.480]  警醒
[00:43:47.480 --> 00:43:50.080]  就是
[00:43:50.080 --> 00:43:53.160]  警醒
[00:43:53.160 --> 00:44:02.240]  警醒就是注意 當你開車的時候 太太坐在旁邊說注意
[00:44:02.240 --> 00:44:04.640]  什麼意思啊
[00:44:07.480 --> 00:44:12.840]  不是不要看手機 前面有一個車子啊 前面有危險
[00:44:12.840 --> 00:44:16.840]  注意 是不是 好 姜丟子妹
[00:44:16.840 --> 00:44:22.120]  警醒這個字呢 常常跟禱告連在一起
[00:44:22.120 --> 00:44:27.520]  所以耶穌說要警醒禱告 免得路人迷惑 是不是 哥倫西蘇也說要恆切
[00:44:27.520 --> 00:44:30.960]  恆切禱告 在此怎麼樣
[00:44:31.560 --> 00:44:41.400]  警醒在此是在哪裏呢 就是在禱告這件事情上要清醒 所以清醒跟禱告常常連在一起的一個清醒的人他就要知道要禱告
[00:44:41.400 --> 00:44:43.920]  一個禱告的人 他會警醒 哎 們
[00:44:43.920 --> 00:44:49.640]  像劉子妹老生常談 我要再問一下 親愛的 用什麼在科比 大家都在家裏面
[00:44:49.640 --> 00:44:55.320]  你這個這個工作也在家裏面 這也是一個很好的事情 但也有一個不好的事情就是說
[00:44:55.320 --> 00:44:58.760]  你到底在家裏面做什麼
[00:45:01.880 --> 00:45:04.880]  你可以早上睡到自然醒
[00:45:04.880 --> 00:45:07.800]  特別我們當中 如果退休的人
[00:45:07.800 --> 00:45:16.200]  也沒有老闆管你了 也不需要打卡了 睡到自然醒 喫個brunch
[00:45:16.200 --> 00:45:25.080]  又到了喫午飯 又到了睡午睡的時間 再睡一個午覺 然後怎麼樣
[00:45:25.080 --> 00:45:29.800]  起來 外面太陽這麼熱 怎麼辦呢
[00:45:31.600 --> 00:45:39.320]  滑滑手機一滑 幾個小時過去了 然後呢 晚上又開始喫晚飯了 喫完晚飯呢
[00:45:39.320 --> 00:45:41.600]  啊
[00:45:41.600 --> 00:45:46.320]  開聯繫機 八點檔
[00:45:46.320 --> 00:45:54.560]  那你會發現日子很快又過了一天 是不是 親愛丟子妹啊 跟你旁邊說不要浪費生命
[00:45:59.880 --> 00:46:03.320]  像丟子妹有更多的時間來禱告
[00:46:03.320 --> 00:46:08.680]  當你看到阿富汗 當你看到這些事情的發生 你要禱告
[00:46:08.680 --> 00:46:12.280]  甚至你自己的家庭需要你禱告
[00:46:12.280 --> 00:46:19.880]  家庭裏面要起來禱告 你以爲平安穩妥 你以爲沒有事情 我告訴你那是最危險的事情
[00:46:19.880 --> 00:46:21.720]  那是最危險的時候
[00:46:21.720 --> 00:46:23.800]  我可以用我
[00:46:25.680 --> 00:46:31.920]  慶祝這麼將近是50年的時間 我告訴你一件事情
[00:46:31.920 --> 00:46:38.800]  仇敵往往在你覺得都平安平安的時候 他來攻擊你
[00:46:38.800 --> 00:46:51.080]  在你覺得好像這一切事情都很好 都很平安 都天下太平 這個時候是仇敵最容易攻擊的時候
[00:46:52.760 --> 00:46:56.360]  教會往往是在這種情況之下是最容易墮落
[00:46:56.360 --> 00:46:59.160]  最容易出問題
[00:46:59.160 --> 00:47:02.880]  親愛丟子妹 所以要警醒
[00:47:02.880 --> 00:47:11.200]  警醒這個字在原文是現在分次 什麼意思呢 表示一個持續性 持續不斷的
[00:47:11.200 --> 00:47:18.080]  丟子妹 我們在去年的時候 我們開了 我們大概有至少三次 我記得
[00:47:18.080 --> 00:47:22.400]  40天的21天的連續的這個進士禱告
[00:47:23.760 --> 00:47:30.160]  因爲疫情那時候剛開始很嚴重 大家感覺全世界焦點都在美國 我們就持續禱告 禱告 禱告
[00:47:30.160 --> 00:47:33.560]  但是我覺得發現好像到了今年開始啊
[00:47:33.560 --> 00:47:42.240]  大家已經開始有一個期待 就是什麼恢復正常生活 然後拜登總統也告訴我們說7月1號大家恢復正常
[00:47:42.240 --> 00:47:47.520]  結果呢 突然半路殺出一個delta病毒
[00:47:49.400 --> 00:47:56.440]  我們的夢又睡了 怎麼辦 所以大家又開始在期待嗎
[00:47:56.440 --> 00:48:00.240]  親愛丟子妹 死了這個心吧
[00:48:00.240 --> 00:48:11.560]  死了這個心吧 不要把你的盼望放在拜登身上 不要把你的盼望放在疫苗身上 我不是說不要打疫苗 ok
[00:48:11.560 --> 00:48:15.320]  現在這個也變成是一個很敏感的話題
[00:48:19.120 --> 00:48:21.800]  該丟子妹我要講的是說
[00:48:21.800 --> 00:48:24.880]  神藉着這個疫情
[00:48:24.880 --> 00:48:27.880]  操練我們要常常禱告
[00:48:27.880 --> 00:48:36.000]  進行的禱告 持續的禱告 不灰心的禱告 我們的目標不是疫情結束 我們的目標是什麼 我們的目標是什麼
[00:48:36.000 --> 00:48:38.560]  是抓願你快來
[00:48:38.560 --> 00:48:46.200]  我們的目標是什麼 去巴不得你復興你的教會 巴不得福音廣傳 巴不得我周遭的兄弟姐妹 福音朋友
[00:48:46.520 --> 00:48:51.200]  我們家的不信主的家人都要信耶穌 這應該是你領我的目標
[00:48:51.200 --> 00:48:58.400]  你我的目標不是等到有一天疫情結束的時候 然後我們又可以去照常喫喝 坐下喫喝 起來玩耍
[00:48:58.400 --> 00:49:02.760]  親愛丟子妹
[00:49:02.760 --> 00:49:11.040]  所以主提醒我們說那個那個急行的人有福了 然後接下來他就說什麼呢 他接下去說什麼呢
[00:49:15.560 --> 00:49:23.320]  他接下來說說那看守衣服的有沒有那個看守衣服的
[00:49:23.320 --> 00:49:27.120]  這裏提到說看守衣服哈
[00:49:27.120 --> 00:49:28.720]  什麼意思呢
[00:49:28.720 --> 00:49:31.600]  啊 這個看守這個字哈
[00:49:31.600 --> 00:49:39.800]  他的意思是警守警防或者是說遵守哈 也可以說遵守主的命令也是也可以用這個字啊
[00:49:40.960 --> 00:49:50.240]  那麼衣服是什麼呢 衣服是指的聖徒的異形 也就是說我們聖徒的一個這個這個聖節的一個行爲哈
[00:49:50.240 --> 00:49:55.240]  在喜蘇路19章這樣講
[00:49:55.240 --> 00:50:03.440]  這戲馬衣就是指的聖徒要穿着這個光明潔白的戲馬衣 這個戲馬衣就是聖徒所行的意哈 那丟子妹
[00:50:03.440 --> 00:50:10.440]  所以這裏告訴我們一件事情 要過一個聖節的生活 在末世的時候呢 你會發現罪惡越來越多
[00:50:11.640 --> 00:50:17.120]  罪惡越來越多的一個結果呢 也就是提醒我們基督徒 我們更要過一個聖節的生活
[00:50:17.120 --> 00:50:26.800]  根據最近的一個2021年的統計 那美國的這個啊 這個這個所謂的social media啊
[00:50:26.800 --> 00:50:32.720]  上網哈 或者是手機這些social media的這個一個調查哈
[00:50:32.720 --> 00:50:37.760]  那麼在這個調查裏面這樣講哈 他說什麼呢 他說哈
[00:50:38.480 --> 00:50:45.120]  呃 這個有全世界有39 6億的人 也就是50億的人
[00:50:45.120 --> 00:50:48.960]  會去使用這個social media 也就社交媒體哈
[00:50:48.960 --> 00:50:57.040]  那麼其中呢 有2 1億的人呢 他們就是有這個成癮的問題啊 addiction的問題
[00:50:57.040 --> 00:51:02.440]  網路啦 或者是媒體哈這個造成他成癮的問題
[00:51:03.280 --> 00:51:10.080]  那麼呢 其中有二點啊 就是說呃 大概這個平均花時間在
[00:51:10.080 --> 00:51:17.640]  這些的網路上面的時間的是這是全球哈 是每一天2 23小時啊 2 23小時
[00:51:17.640 --> 00:51:22.280]  那麼其中他花了一些時間談到青少年哈
[00:51:22.280 --> 00:51:28.640]  我們這邊青少年不多 我就簡單提兩樣哈 第一個就是青少年平均每一天
[00:51:29.480 --> 00:51:36.360]  花時間在有一些人 他不是所有的人哈 花有些人花時間在9個小時在網絡上面
[00:51:36.360 --> 00:51:43.640]  好了 那帶來一個結果就是說哈 他說如果每一天
[00:51:43.640 --> 00:51:50.120]  花5個小時在這個網絡上面 在這個呃 這些媒體上面的哈 他們會
[00:51:50.120 --> 00:51:55.200]  有比一般的人有兩倍的機會得到這個憂鬱症
[00:51:59.400 --> 00:52:07.520]  那麼另外呢 他說71%的人呢 睡覺的時候是手機會放在旁邊的好
[00:52:07.520 --> 00:52:12.720]  好 那我在這邊做個調查哈 睡覺的時候手機
[00:52:12.720 --> 00:52:15.640]  我這邊他其實有更細我問起了
[00:52:15.640 --> 00:52:21.760]  受睡覺的時候 你的手機是放在你可以手拿得到的地方的
[00:52:21.760 --> 00:52:23.960]  有沒有 ok
[00:52:24.840 --> 00:52:33.280]  好 請放下 那睡覺的時候你是放在這個雖然是拿不到 但是是在臥室裏面啊
