
[00:00:00.000 --> 00:00:06.500]  弟姐妹早上,感恩今天能夠和大家一起去敬拜和思想上帝的說話
[00:18:18.000 --> 00:18:20.000]  不是的
[00:18:20.000 --> 00:18:22.000]  如果你覺得你的配偶能夠給你救贖的話
[00:18:22.000 --> 00:18:24.000]  就是你很快發覺
[00:18:24.000 --> 00:18:26.000]  就是不行的
[00:18:26.000 --> 00:18:27.000]  反而是怎樣呢
[00:18:27.000 --> 00:18:28.000]  反而是當我們發覺
[00:18:28.000 --> 00:18:30.000]  原來我們自己的生命
[00:18:30.000 --> 00:18:32.000]  被耶穌救贖
[00:18:32.000 --> 00:18:35.000]  我們經歷過恩典的醫治
[00:18:35.000 --> 00:18:38.000]  我們認識在基督裏面被人恩典
[00:18:38.000 --> 00:18:40.000]  饒恕身邊的人
[00:18:40.000 --> 00:18:45.000]  有能力去獻出自己的愛
[00:18:45.000 --> 00:18:47.000]  反而這樣我們才能夠
[00:18:47.000 --> 00:18:51.000]  和家人有個比較好的關係
[00:18:51.000 --> 00:18:53.000]  因為不是原來家人
[00:18:53.000 --> 00:18:55.000]  家庭婚姻給我救贖
[00:18:55.000 --> 00:18:58.000]  是原來基督才是我們的救贖
[00:18:58.000 --> 00:19:01.000]  我們在耶穌裏面得到安慰
[00:19:01.000 --> 00:19:03.000]  得到醫治的時間
[00:19:03.000 --> 00:19:05.000]  轉過頭來
[00:19:05.000 --> 00:19:07.000]  我才能夠幫助到
[00:19:07.000 --> 00:19:09.000]  或者祝福到我們身邊的人
[00:19:09.000 --> 00:19:12.000]  所以即使是這樣的緣故
[00:19:12.000 --> 00:19:14.000]  我想一個狀況是
[00:19:14.000 --> 00:19:16.000]  我們不是想家人給了我們什麼
[00:19:16.000 --> 00:19:18.000]  不是想家庭給了我們什麼
[00:19:18.000 --> 00:19:20.000]  反而是耶穌基督
[00:19:20.000 --> 00:19:22.000]  怎樣去祝福我們
[00:19:22.000 --> 00:19:23.000]  是這樣的緣故
[00:19:23.000 --> 00:19:24.000]  甚至我們會發覺
[00:19:24.000 --> 00:19:27.000]  究竟我們社會裏面
[00:19:27.000 --> 00:19:28.000]  經常講說
[00:19:28.000 --> 00:19:30.000]  一定有靚靚仔仔的家庭
[00:19:30.000 --> 00:19:31.000]  結了婚有小孩
[00:19:31.000 --> 00:19:33.000]  才是最好的東西
[00:19:33.000 --> 00:19:35.000]  可能都未必
[00:19:35.000 --> 00:19:37.000]  你看主耶穌基督
[00:19:37.000 --> 00:19:38.000]  祂沒有結婚
[00:19:38.000 --> 00:19:40.000]  又沒有自己的子女
[00:19:40.000 --> 00:19:41.000]  耶穌基督的家庭
[00:19:41.000 --> 00:19:42.000]  是否真的很好
[00:19:42.000 --> 00:19:44.000]  很健康呢
[00:19:44.000 --> 00:19:46.000]  未必而已
[00:19:46.000 --> 00:19:47.000]  你試想想
[00:19:47.000 --> 00:19:49.000]  如果真的代入耶穌
[00:19:49.000 --> 00:19:52.000]  祂可能家裏面在那個年代
[00:19:52.000 --> 00:19:55.000]  人家都不是很羨慕祂
[00:19:55.000 --> 00:19:57.000]  第一祂沒有結婚
[00:19:57.000 --> 00:19:59.000]  還有我們發覺
[00:19:59.000 --> 00:20:01.000]  耶穌出世的時候
[00:20:01.000 --> 00:20:02.000]  聖經記載
[00:20:02.000 --> 00:20:04.000]  「因聖靈感恩」
[00:20:04.000 --> 00:20:05.000]  大家記得嗎
[00:20:05.000 --> 00:20:07.000]  在馬太福音的記載
[00:20:07.000 --> 00:20:09.000]  當耶穌的父親
[00:20:09.000 --> 00:20:11.000]  約失法國瑪利亞
[00:20:11.000 --> 00:20:12.000]  未結婚懷孕
[00:20:12.000 --> 00:20:13.000]  祂想怎樣
[00:20:13.000 --> 00:20:15.000]  暗暗憂祂
[00:20:15.000 --> 00:20:17.000]  你想想那個年代
[00:20:17.000 --> 00:20:19.000]  人們都發覺
[00:20:19.000 --> 00:20:22.000]  你們未婚大肚
[00:20:22.000 --> 00:20:24.000]  你跟別人講聖靈感恩
[00:20:24.000 --> 00:20:26.000]  不是很多人相信的
[00:20:26.000 --> 00:20:27.000]  你想像一下
[00:20:27.000 --> 00:20:30.000]  其實耶穌自己都未必是
[00:20:30.000 --> 00:20:31.000]  有一個很漂亮
[00:20:31.000 --> 00:20:33.000]  很完美的家庭出生
[00:20:33.000 --> 00:20:35.000]  其實為什麼是這樣呢
[00:20:35.000 --> 00:20:37.000]  耶穌可以選擇的
[00:20:37.000 --> 00:20:39.000]  我想耶穌這樣去選擇
[00:20:39.000 --> 00:20:41.000]  是在跟我們說
[00:20:41.000 --> 00:20:44.000]  耶穌特別去明白
[00:20:44.000 --> 00:20:45.000]  和體諒
[00:20:45.000 --> 00:20:47.000]  在社會看來
[00:20:47.000 --> 00:20:49.000]  不是很漂亮的家庭
[00:20:49.000 --> 00:20:50.000]  所以你發覺
[00:20:50.000 --> 00:20:51.000]  為什麼聖經裏面
[00:20:51.000 --> 00:20:54.000]  一直耶穌上帝所關注的是
[00:20:54.000 --> 00:20:56.000]  孤兒寡婦
[00:20:56.000 --> 00:20:57.000]  為什麼呢
[00:20:57.000 --> 00:20:59.000]  孤兒寡婦當然窮困
[00:20:59.000 --> 00:21:01.000]  不過不是在說
[00:21:01.000 --> 00:21:03.000]  是丈夫過身
[00:21:03.000 --> 00:21:05.000]  配偶不在
[00:21:05.000 --> 00:21:08.000]  家庭不漂亮的人
[00:21:08.000 --> 00:21:11.000]  耶穌特別去關懷
[00:21:11.000 --> 00:21:12.000]  所以對我們今天來說
[00:21:12.000 --> 00:21:13.000]  我想我們不是說
[00:21:13.000 --> 00:21:14.000]  家庭比較舊熟
[00:21:14.000 --> 00:21:16.000]  就是說我們一定要很漂亮
[00:21:16.000 --> 00:21:18.000]  營造自己的家庭
[00:21:18.000 --> 00:21:19.000]  上帝賜我們婚姻
[00:21:19.000 --> 00:21:20.000]  上帝賜我們兒女
[00:21:20.000 --> 00:21:22.000]  是很祝福的
[00:21:22.000 --> 00:21:24.000]  不過我們的舊熟
[00:21:24.000 --> 00:21:26.000]  不是來自那樣東西
[00:21:26.000 --> 00:21:28.000]  我們的舊熟
[00:21:28.000 --> 00:21:30.000]  是來自主耶穌基督
[00:21:30.000 --> 00:21:32.000]  而感恩這段的比喻
[00:21:32.000 --> 00:21:34.000]  是跟我們說
[00:21:34.000 --> 00:21:38.000]  是一家自相紛爭有矛盾
[00:21:38.000 --> 00:21:39.000]  但是怎麼樣
[00:21:39.000 --> 00:21:40.000]  耶穌基督
[00:21:40.000 --> 00:21:43.000]  比起壯士更有能力的主耶穌
[00:21:43.000 --> 00:21:45.000]  其實已經來了
[00:21:45.000 --> 00:21:47.000]  我們發覺
[00:21:47.000 --> 00:21:49.000]  我們的家人
[00:21:49.000 --> 00:21:52.000]  我們的關係有困難的時候
[00:21:52.000 --> 00:21:54.000]  我們都仰望主耶穌基督的舊熟
[00:21:54.000 --> 00:21:57.000]  發覺我自己在家庭婚姻裏面
[00:21:57.000 --> 00:22:00.000]  甚至我未必有機會結婚都好
[00:22:00.000 --> 00:22:02.000]  我們有主耶穌基督
[00:22:02.000 --> 00:22:04.000]  拒成我們舊熟
[00:22:04.000 --> 00:22:08.000]  這件事是最重要的事情
[00:22:08.000 --> 00:22:09.000]  我們感恩
[00:22:09.000 --> 00:22:12.000]  因為上帝知道我們的需要
[00:22:12.000 --> 00:22:14.000]  他差遣主耶穌基督
[00:22:14.000 --> 00:22:15.000]  來到當中
[00:22:15.000 --> 00:22:19.000]  拯救我們每一個
[00:22:19.000 --> 00:22:21.000]  接著我們繼續看
[00:22:21.000 --> 00:22:23.000]  剛才我們說的那一段經文
[00:22:23.000 --> 00:22:26.000]  當耶穌的母親和兄弟
[00:22:26.000 --> 00:22:28.000]  來到找祂
[00:22:28.000 --> 00:22:30.000]  接著
[00:22:30.000 --> 00:22:32.000]  那些人知道了
[00:22:32.000 --> 00:22:33.000]  就跟耶穌說
[00:22:33.000 --> 00:22:34.000]  祢的母親
[00:22:34.000 --> 00:22:36.000]  祢的兄弟來找祢
[00:22:36.000 --> 00:22:39.000]  耶穌有一個很不合理的答案
[00:22:39.000 --> 00:22:40.000]  就說
[00:22:40.000 --> 00:22:41.000]  隨著我的母親
[00:22:41.000 --> 00:22:42.000]  隨著我的兄弟
[00:22:42.000 --> 00:22:45.000]  凡是那周圍作祟的人
[00:22:45.000 --> 00:22:48.000]  很明顯是那些圍著耶穌的那些
[00:22:48.000 --> 00:22:51.000]  跟耶穌所謂沒有關係的人
[00:22:51.000 --> 00:22:52.000]  就說
[00:22:52.000 --> 00:22:53.000]  看啊
[00:22:53.000 --> 00:22:54.000]  我的母親
[00:22:54.000 --> 00:22:56.000]  我的兄弟
[00:22:56.000 --> 00:22:59.000]  凡遵行神旨意的人
[00:22:59.000 --> 00:23:03.000]  就住我的兄弟姐妹和母親
[00:23:03.000 --> 00:23:04.000]  這裏的問題就是
[00:23:04.000 --> 00:23:07.000]  耶穌是不是很大不道
[00:23:07.000 --> 00:23:08.000]  不認祂的母親
[00:23:08.000 --> 00:23:09.000]  不認祂的兄弟
[00:23:09.000 --> 00:23:11.000]  感覺上會這樣做
[00:23:11.000 --> 00:23:15.000]  不過幸好耶穌沒有家具
[00:23:15.000 --> 00:23:16.000]  所以不用管外面的人
[00:23:16.000 --> 00:23:18.000]  幸好不是這樣
[00:23:18.000 --> 00:23:20.000]  所以耶穌這裏
[00:23:20.000 --> 00:23:22.000]  不是否認祂的家人
[00:23:22.000 --> 00:23:24.000]  耶穌這裏在做什麼
[00:23:24.000 --> 00:23:28.000]  耶穌這裏是給多一個定義我們
[00:23:28.000 --> 00:23:30.000]  什麼叫做家人
[00:23:30.000 --> 00:23:32.000]  我們做人
[00:23:32.000 --> 00:23:34.000]  人類歷史裏面
[00:23:34.000 --> 00:23:35.000]  家人很簡單
[00:23:35.000 --> 00:23:36.000]  血緣關係
[00:23:36.000 --> 00:23:37.000]  婚姻關係
[00:23:37.000 --> 00:23:38.000]  父母
[00:23:38.000 --> 00:23:39.000]  兄弟姐妹
[00:23:39.000 --> 00:23:40.000]  血緣關係
[00:23:40.000 --> 00:23:42.000]  跟丈夫妻子
[00:23:42.000 --> 00:23:43.000]  婚姻關係
[00:23:43.000 --> 00:23:44.000]  兩樣東西
[00:23:44.000 --> 00:23:48.000]  婚姻和血緣定義誰是家人
[00:23:48.000 --> 00:23:50.000]  但是耶穌這裏
[00:23:50.000 --> 00:23:53.000]  是給多了一個關係
[00:23:53.000 --> 00:23:55.000]  建立家庭的關係
[00:23:55.000 --> 00:23:57.000]  就叫做淑靈的關係
[00:23:57.000 --> 00:23:58.000]  意思就是
[00:23:58.000 --> 00:24:01.000]  當我們遵行上帝旨意
[00:24:01.000 --> 00:24:04.000]  或者我們有同一位天父
[00:24:04.000 --> 00:24:07.000]  既然我們有同一位淑靈父親是天父
[00:24:07.000 --> 00:24:10.000]  其他人就是兄弟姐妹
[00:24:10.000 --> 00:24:12.000]  我們全部都是祂的子女
[00:24:12.000 --> 00:24:13.000]  有這樣的原因
[00:24:13.000 --> 00:24:17.000]  我們叫教會就叫淑靈的家
[00:24:17.000 --> 00:24:22.000]  教會裏面為什麼叫其他的信徒做弟兄姐妹
[00:24:22.000 --> 00:24:25.000]  因為有同一個父親
[00:24:25.000 --> 00:24:32.000]  這個就是耶穌給了我們另一個建立家庭的方法
[00:24:32.000 --> 00:24:33.000]  不是一定要血緣
[00:24:33.000 --> 00:24:35.000]  不是一定要結婚
[00:24:35.000 --> 00:24:38.000]  都是我們的家人
[00:24:38.000 --> 00:24:41.000]  留意這樣的定義給我們一個提醒
[00:24:41.000 --> 00:24:46.000]  我們有時候會以為淑靈的家就是做淑靈活動
[00:24:46.000 --> 00:24:50.000]  就是來到淑靈的家就崇拜、團契、唱詩、讀經
[00:24:50.000 --> 00:24:52.000]  當然這些很重要
[00:24:52.000 --> 00:24:56.000]  不過淑靈的家不等於只是做淑靈活動
[00:24:56.000 --> 00:25:02.000]  淑靈的家是關係是透過淑靈的原因去建立的
[00:25:02.000 --> 00:25:06.000]  所以身邊的人都是我們的家人
[00:25:06.000 --> 00:25:09.000]  所以我們有時候中文將到
[00:25:09.000 --> 00:25:14.000]  很奇怪的華人教會將到兄弟姐妹和弟兄姐妹分開了
[00:25:14.000 --> 00:25:16.000]  弟兄姐妹就是教會那些
[00:25:16.000 --> 00:25:17.000]  家裏叫兄弟姐妹
[00:25:17.000 --> 00:25:20.000]  但其實是兄弟姐妹
[00:25:20.000 --> 00:25:22.000]  教會其實是兄弟姐妹
[00:25:22.000 --> 00:25:29.000]  不過不是因為我們透過血緣或者婚姻的家庭建立而已
[00:25:29.000 --> 00:25:32.000]  那你沿過來看看《司徒行傳》
[00:25:32.000 --> 00:25:34.000]  我們會明白它在做什麼
[00:25:34.000 --> 00:25:39.000]  司徒行傳第二章講述彼得、港道、聖靈降臨
[00:25:39.000 --> 00:25:40.000]  三千人信主
[00:25:40.000 --> 00:25:43.000]  接著記載是一班信徒做什麼
[00:25:43.000 --> 00:25:46.000]  信的人都聚在一處繁密公用
[00:25:46.000 --> 00:25:48.000]  又賣了田產和家業
[00:25:48.000 --> 00:25:51.000]  照每一個人所需要的分給他們
[00:25:51.000 --> 00:25:56.000]  他們天天同心合意行設地在聖殿內敬拜
[00:25:56.000 --> 00:25:58.000]  且在家中抹餅
[00:25:58.000 --> 00:26:01.000]  全著歡喜坦誠的心用飯
[00:26:01.000 --> 00:26:04.000]  講述初期的教會
[00:26:04.000 --> 00:26:06.000]  他們聚在一次繁密公用
[00:26:06.000 --> 00:26:08.000]  賣了田產
[00:26:08.000 --> 00:26:10.000]  每一個人所需要的分給他們
[00:26:10.000 --> 00:26:12.000]  在這裏我們第一次體會
[00:26:12.000 --> 00:26:13.000]  覺得他們做什麼
[00:26:13.000 --> 00:26:14.000]  是否要這樣
[00:26:14.000 --> 00:26:17.000]  或者是否主張某些共產主義
[00:26:17.000 --> 00:26:19.000]  能夠大家賣光所有東西
[00:26:19.000 --> 00:26:22.000]  不要私有財產
[00:26:22.000 --> 00:26:23.000]  不是啊
[00:26:23.000 --> 00:26:25.000]  他們明白原來
[00:26:25.000 --> 00:26:29.000]  信同一位天父就是家人
[00:26:29.000 --> 00:26:31.000]  所以他們發覺
[00:26:31.000 --> 00:26:33.000]  家人有需要
[00:26:33.000 --> 00:26:36.000]  就大家分了些物資
[00:26:36.000 --> 00:26:40.000]  分了些經濟上所需的
[00:26:40.000 --> 00:26:43.000]  讓給他們足夠
[00:26:43.000 --> 00:26:47.000]  家裏就是一些繁密公用的地方
[00:26:47.000 --> 00:26:49.000]  我希望大家還是這樣
[00:26:49.000 --> 00:26:51.000]  不是買了東西貼上標籤
[00:26:51.000 --> 00:26:53.000]  所有櫃子都不讓用
[00:26:53.000 --> 00:26:57.000]  我們應該正常不會這樣對家人
[00:26:57.000 --> 00:26:59.000]  除非小朋友的電腦鎖起來
[00:26:59.000 --> 00:27:00.000]  大家明白嗎
[00:27:00.000 --> 00:27:02.000]  家裏是這樣的
[00:27:02.000 --> 00:27:05.000]  因為發覺家人
[00:27:05.000 --> 00:27:07.000]  是有物質上
[00:27:07.000 --> 00:27:08.000]  經濟上
[00:27:08.000 --> 00:27:09.000]  飲食上
[00:27:09.000 --> 00:27:10.000]  身體上
[00:27:10.000 --> 00:27:11.000]  照顧上的需要
[00:27:11.000 --> 00:27:12.000]  你會做
[00:27:12.000 --> 00:27:15.000]  很正常就是你父母
[00:27:15.000 --> 00:27:17.000]  要看醫生你會陪他
[00:27:17.000 --> 00:27:19.000]  很正常你子女要飲食
[00:27:19.000 --> 00:27:21.000]  你會供養他
[00:27:21.000 --> 00:27:22.000]  有時候我們都會家人
[00:27:22.000 --> 00:27:25.000]  可能不只是父母子女
[00:27:25.000 --> 00:27:27.000]  有時候有些親戚
[00:27:27.000 --> 00:27:29.000]  有些表有些堂
[00:27:29.000 --> 00:27:31.000]  他們有需要的時候
[00:27:31.000 --> 00:27:33.000]  因為他家裏
[00:27:33.000 --> 00:27:34.000]  或者他照顧得不好
[00:27:34.000 --> 00:27:35.000]  你都會幫的
[00:27:35.000 --> 00:27:37.000]  很自然的
[00:27:37.000 --> 00:27:39.000]  所以原來耶穌在這裏
[00:27:39.000 --> 00:27:41.000]  告訴我們
[00:27:41.000 --> 00:27:43.000]  祂說
[00:27:43.000 --> 00:27:44.000]  誰是你的母親
[00:27:44.000 --> 00:27:45.000]  你的兄弟姐妹
[00:27:45.000 --> 00:27:46.000]  不再是血緣
[00:27:46.000 --> 00:27:49.000]  和婚姻的定義了
[00:27:49.000 --> 00:27:51.000]  不單單是這件事了
[00:27:51.000 --> 00:27:54.000]  而是原來在教會群體裏面
[00:27:54.000 --> 00:27:57.000]  你有一個屬靈的家
[00:27:57.000 --> 00:28:00.000]  祂不單是照顧你屬靈的
[00:28:00.000 --> 00:28:03.000]  讀經 祈禱 傳福音
[00:28:03.000 --> 00:28:05.000]  關心你
[00:28:05.000 --> 00:28:09.000]  經濟生活起居的照料
[00:28:09.000 --> 00:28:12.000]  這是耶穌希望做到的事
[00:28:12.000 --> 00:28:14.000]  回到那段經文
[00:28:14.000 --> 00:28:16.000]  其實重要的地方是
[00:28:16.000 --> 00:28:17.000]  跟著耶穌的人
[00:28:17.000 --> 00:28:18.000]  祂剛才有說
[00:28:18.000 --> 00:28:19.000]  很多人跟著耶穌
[00:28:19.000 --> 00:28:20.000]  在屋子裏面
[00:28:20.000 --> 00:28:22.000]  很多人聽耶穌講道
[00:28:22.000 --> 00:28:24.000]  我們知道跟著耶穌的人
[00:28:24.000 --> 00:28:26.000]  很多都是一些
[00:28:26.000 --> 00:28:29.000]  有生活困難的人
[00:28:29.000 --> 00:28:32.000]  有病 肚子餓 飢餓
[00:28:32.000 --> 00:28:34.000]  破落的人 跟著耶穌
[00:28:34.000 --> 00:28:36.000]  耶穌是進入這些人群裏面
[00:28:36.000 --> 00:28:38.000]  我們都可以想像
[00:28:38.000 --> 00:28:40.000]  可能跟著耶穌這群人裏面
[00:28:40.000 --> 00:28:42.000]  有很多人
[00:28:42.000 --> 00:28:44.000]  家庭 婚姻
[00:28:44.000 --> 00:28:46.000]  都有很多的缺乏
[00:28:46.000 --> 00:28:48.000]  孤兒寡婦可能都跟著耶穌
[00:28:48.000 --> 00:28:51.000]  而在那個環境裏面
[00:28:51.000 --> 00:28:54.000]  耶穌跟他們說
[00:28:54.000 --> 00:28:57.000]  你們是我的家人
[00:28:57.000 --> 00:28:59.000]  你們是我的家人
[00:28:59.000 --> 00:29:01.000]  我想對於那些
[00:29:01.000 --> 00:29:03.000]  沒有家人的人來說
[00:29:03.000 --> 00:29:05.000]  是一個很大的安慰
[00:29:05.000 --> 00:29:07.000]  很大的補助
[00:29:07.000 --> 00:29:09.000]  他發覺原來
[00:29:09.000 --> 00:29:11.000]  耶穌不只是我
[00:29:11.000 --> 00:29:12.000]  你身邊的人
[00:29:12.000 --> 00:29:14.000]  都是你的家人
[00:29:14.000 --> 00:29:17.000]  把沒有家庭的人
[00:29:17.000 --> 00:29:20.000]  給回家庭給他
[00:29:20.000 --> 00:29:22.000]  其實我們人生在世
[00:29:22.000 --> 00:29:24.000]  不是每個人都一定有
[00:29:24.000 --> 00:29:26.000]  自己的家人在身邊
[00:29:26.000 --> 00:29:28.000]  有些人沒有結婚
[00:29:28.000 --> 00:29:30.000]  有些人結了婚
[00:29:30.000 --> 00:29:32.000]  配偶不一定在身邊
[00:29:32.000 --> 00:29:34.000]  有子女也好
[00:29:34.000 --> 00:29:36.000]  子女不一定在身邊
[00:29:36.000 --> 00:29:38.000]  尤其是今天
[00:29:38.000 --> 00:29:40.000]  都是移民
[00:29:40.000 --> 00:29:44.000]  移民也是拆散家庭的力量
[00:29:44.000 --> 00:29:47.000]  很多人現在沒有法子
[00:29:47.000 --> 00:29:50.000]  下一代加上帶孫子要移民
[00:29:50.000 --> 00:29:52.000]  也能理解的
[00:29:52.000 --> 00:29:54.000]  上一代不能跟隨
[00:29:54.000 --> 00:29:56.000]  很多時候
[00:29:56.000 --> 00:29:58.000]  是否一定有家人
[00:29:58.000 --> 00:30:00.000]  在身邊照顧自己呢
[00:30:00.000 --> 00:30:01.000]  未必的
[00:30:01.000 --> 00:30:04.000]  但是耶穌這句話
[00:30:04.000 --> 00:30:06.000]  我的母親我的兄弟
[00:30:06.000 --> 00:30:08.000]  凡遵行神旨的人
[00:30:08.000 --> 00:30:10.000]  就是我的兄弟
[00:30:10.000 --> 00:30:11.000]  只會是我的母親
[00:30:11.000 --> 00:30:12.000]  凡在教會裏面
[00:30:12.000 --> 00:30:14.000]  有同一位天父的
[00:30:14.000 --> 00:30:16.000]  都是你的家人
[00:30:16.000 --> 00:30:18.000]  我想是給予我們
[00:30:18.000 --> 00:30:20.000]  很大的安慰
[00:30:20.000 --> 00:30:24.000]  一些沒有家庭的人
[00:30:24.000 --> 00:30:29.000]  真的能夠成為彼此的家人
[00:30:29.000 --> 00:30:30.000]  在這裏我想
[00:30:30.000 --> 00:30:33.000]  也是提醒我們教會
[00:30:33.000 --> 00:30:35.000]  一方面對一些
[00:30:35.000 --> 00:30:37.000]  沒有家庭的人
[00:30:37.000 --> 00:30:39.000]  一種很大的安慰
[00:30:39.000 --> 00:30:41.000]  另一方面
[00:30:41.000 --> 00:30:46.000]  對我們如果領受上帝的恩典
[00:30:46.000 --> 00:30:48.000]  都有健壯的家庭
[00:30:48.000 --> 00:30:50.000]  都有健壯的生命
[00:30:50.000 --> 00:30:53.000]  都有健壯的婚姻的人來說
[00:30:53.000 --> 00:30:57.000]  我們是否願意成為
[00:30:57.000 --> 00:31:01.000]  一個服侍淪寫的家庭呢
[00:31:01.000 --> 00:31:04.000]  我想這也是成為
[00:31:04.000 --> 00:31:07.000]  我們的提醒
[00:31:07.000 --> 00:31:10.000]  一方面剛才提到移民
[00:31:10.000 --> 00:31:14.000]  將很多家庭拆散
[00:31:14.000 --> 00:31:15.000]  另一方面
[00:31:15.000 --> 00:31:17.000]  我們的城市其實也有
[00:31:17.000 --> 00:31:21.000]  很多移民來的人
[00:31:21.000 --> 00:31:23.000]  可能一提到移民
[00:31:23.000 --> 00:31:26.000]  就有很多家庭拆散
[00:31:26.000 --> 00:31:29.000]  來到我們的城市裏面
[00:31:29.000 --> 00:31:31.000]  我們願不願意成為
[00:31:31.000 --> 00:31:35.000]  這些淪寫的家人呢
[00:31:35.000 --> 00:31:40.000]  照顧讓人經歷到教會群體
[00:31:40.000 --> 00:31:42.000]  真的有愛呢
[00:31:42.000 --> 00:31:44.000]  很多年前我讀大學
[00:31:44.000 --> 00:31:46.000]  也是在美國讀書
[00:31:46.000 --> 00:31:47.000]  在外國讀書
[00:31:47.000 --> 00:31:48.000]  其中一件事
[00:31:48.000 --> 00:31:50.000]  就是加入教會是很好的
[00:31:50.000 --> 00:31:52.000]  一定過時過節
[00:31:52.000 --> 00:31:55.000]  有很多家庭去幫助
[00:31:55.000 --> 00:31:58.000]  過時過節邀請你到他家裏
[00:31:58.000 --> 00:32:00.000]  又或者發覺你有什麼需要呢
[00:32:00.000 --> 00:32:02.000]  有什麼沒有
[00:32:02.000 --> 00:32:06.000]  我家裏有給你用
[00:32:06.000 --> 00:32:07.000]  所以那段時間
[00:32:07.000 --> 00:32:08.000]  幾十年前
[00:32:08.000 --> 00:32:11.000]  在外國的留學生
[00:32:11.000 --> 00:32:13.000]  很多都很容易認識信仰
[00:32:13.000 --> 00:32:14.000]  去信耶穌
[00:32:14.000 --> 00:32:16.000]  加入教會
[00:32:16.000 --> 00:32:18.000]  因為外國的家庭
[00:32:18.000 --> 00:32:19.000]  華人教會的家庭
[00:32:19.000 --> 00:32:22.000]  都很樂意去接待
[00:32:22.000 --> 00:32:25.000]  一些留學生
[00:32:25.000 --> 00:32:27.000]  但當我們在香港的
[00:32:27.000 --> 00:32:30.000]  頂尖會見裝的時間
[00:32:30.000 --> 00:32:32.000]  我願不願意這樣
[00:32:32.000 --> 00:32:35.000]  去接待一些移民來的人
[00:32:35.000 --> 00:32:37.000]  去接待一些
[00:32:37.000 --> 00:32:39.000]  沒有自己家庭的人
[00:32:39.000 --> 00:32:41.000]  認識一對夫婦很好
[00:32:41.000 --> 00:32:43.000]  他有自己一對子女
[00:32:43.000 --> 00:32:45.000]  但同時開放自己的家
[00:32:45.000 --> 00:32:46.000]  做一些寄養的家庭
[00:32:46.000 --> 00:32:48.000]  長長短短
[00:32:48.000 --> 00:32:49.000]  年紀細也好
[00:32:49.000 --> 00:32:50.000]  年紀大也好
[00:32:50.000 --> 00:32:51.000]  去接待他們
[00:32:51.000 --> 00:32:54.000]  讓他們短暫有一個家庭
[00:32:54.000 --> 00:32:56.000]  可以繼續上路
[00:32:56.000 --> 00:32:58.000]  強壯的家
[00:32:58.000 --> 00:33:01.000]  能夠服侍論寫
[00:33:01.000 --> 00:33:02.000]  不過我想對我們來說
[00:33:02.000 --> 00:33:04.000]  最大的挑戰就是
[00:33:04.000 --> 00:33:05.000]  我們很多時候
[00:33:05.000 --> 00:33:06.000]  不是這樣想像家庭
[00:33:06.000 --> 00:33:08.000]  我們今天覺得家人
[00:33:08.000 --> 00:33:09.000]  很緊密的
[00:33:09.000 --> 00:33:11.000]  很好的
[00:33:11.000 --> 00:33:12.000]  叫做核心家庭
[00:33:12.000 --> 00:33:14.000]  父母子女
[00:33:14.000 --> 00:33:16.000]  單位幼細
[00:33:16.000 --> 00:33:18.000]  哪有接待到這麼多
[00:33:18.000 --> 00:33:19.000]  我們今天經常都想
[00:33:19.000 --> 00:33:20.000]  家庭很狹窄
[00:33:20.000 --> 00:33:21.000]  去想
[00:33:21.000 --> 00:33:23.000]  不過會不會
[00:33:23.000 --> 00:33:25.000]  對我們的挑戰就是
[00:33:25.000 --> 00:33:27.000]  開放我們的家庭
[00:33:27.000 --> 00:33:29.000]  接待其他人呢
[00:33:29.000 --> 00:33:30.000]  耶穌那句
[00:33:30.000 --> 00:33:31.000]  瘋狂的話
[00:33:31.000 --> 00:33:32.000]  就是這樣
[00:33:32.000 --> 00:33:34.000]  誰是我的母親
[00:33:34.000 --> 00:33:36.000]  誰是我的兄弟姊妹
[00:33:36.000 --> 00:33:38.000]  不要只想著
[00:33:38.000 --> 00:33:40.000]  在外面生我的母親
[00:33:40.000 --> 00:33:43.000]  我的血緣的兄弟
[00:33:43.000 --> 00:33:48.000]  其他人我願不願意接納呢
[00:33:48.000 --> 00:33:49.000]  想分享一件
[00:33:49.000 --> 00:33:51.000]  我自己的經歷
[00:33:51.000 --> 00:33:52.000]  十幾年前
[00:33:52.000 --> 00:33:56.000]  我在美國讀博士學位的時候
[00:33:56.000 --> 00:33:58.000]  我已經結婚了
[00:33:58.000 --> 00:34:00.000]  也有兩個很小的兒女
[00:34:00.000 --> 00:34:01.000]  跟我在一起
[00:34:01.000 --> 00:34:04.000]  因為我要回去美國讀博士
[00:34:04.000 --> 00:34:06.000]  然後回香港教書
[00:34:06.000 --> 00:34:08.000]  所以有四年時間
[00:34:08.000 --> 00:34:11.000]  我在美國生活
[00:34:11.000 --> 00:34:13.000]  回到那裡教會
[00:34:13.000 --> 00:34:17.000]  我們家裡認識了一對母女
[00:34:17.000 --> 00:34:19.000]  那對母女是媽媽帶著女兒
[00:34:19.000 --> 00:34:21.000]  女兒跟我的女兒是同齡
[00:34:21.000 --> 00:34:23.000]  所以就回同一個著學
[00:34:23.000 --> 00:34:25.000]  所以我們認識
[00:34:25.000 --> 00:34:27.000]  那位媽媽跟她的丈夫
[00:34:27.000 --> 00:34:29.000]  因為有些緣故分開
[00:34:29.000 --> 00:34:30.000]  兩個人
[00:34:30.000 --> 00:34:32.000]  不過她很特別
