
[00:00:00.000 --> 00:00:10.400]  主祢是那位佩德,我們用盡我們的生命,用盡我們的氣力去讚美祢的那位神
[00:22:55.400 --> 00:22:58.400]  我一直在退獸營裏
[00:22:58.400 --> 00:23:00.400]  盡量提醒自己
[00:23:00.400 --> 00:23:01.400]  不要說這麼多話
[00:23:01.400 --> 00:23:02.400]  留下,留下
[00:23:02.400 --> 00:23:04.400]  因為星期五要講道
[00:23:04.400 --> 00:23:06.400]  到星期四
[00:23:06.400 --> 00:23:09.400]  發覺聲音還是這樣
[00:23:09.400 --> 00:23:11.400]  你心不心急
[00:23:11.400 --> 00:23:12.400]  我很心急
[00:23:12.400 --> 00:23:14.400]  明晚要講道
[00:23:14.400 --> 00:23:16.400]  怎麼辦呢
[00:23:16.400 --> 00:23:19.400]  於是就開始唱歌
[00:23:19.400 --> 00:23:21.400]  嘗試一下自己
[00:23:21.400 --> 00:23:23.400]  到底可以去到哪裏
[00:23:23.400 --> 00:23:24.400]  講不講道
[00:23:24.400 --> 00:23:25.400]  不過我想
[00:23:25.400 --> 00:23:27.400]  我不可以打電話給我同工說
[00:23:27.400 --> 00:23:28.400]  明晚我講不到道
[00:23:28.400 --> 00:23:30.400]  你改吧
[00:23:30.400 --> 00:23:32.400]  我做不出
[00:23:32.400 --> 00:23:34.400]  於是我星期四
[00:23:34.400 --> 00:23:35.400]  那天在神面前
[00:23:35.400 --> 00:23:36.400]  我就在吶神
[00:23:36.400 --> 00:23:38.400]  我說神啊
[00:23:38.400 --> 00:23:39.400]  神啊
[00:23:39.400 --> 00:23:40.400]  明晚我就要講道
[00:23:40.400 --> 00:23:42.400]  如果我現在這樣
[00:23:42.400 --> 00:23:45.400]  這麼磁性的聲音
[00:23:45.400 --> 00:23:49.400]  那班人會很快睡覺
[00:23:49.400 --> 00:23:53.400]  我一直去禱告
[00:23:53.400 --> 00:23:56.400]  到星期五早上
[00:23:56.400 --> 00:23:57.400]  星期五早上
[00:23:57.400 --> 00:23:58.400]  我第一件事就起身
[00:23:58.400 --> 00:24:01.400]  我就拿一首歌來唱
[00:24:01.400 --> 00:24:02.400]  行不行呢
[00:24:02.400 --> 00:24:06.400]  發覺有些進步
[00:24:06.400 --> 00:24:07.400]  於是告訴神
[00:24:07.400 --> 00:24:08.400]  神啊
[00:24:08.400 --> 00:24:10.400]  這樣不夠
[00:24:10.400 --> 00:24:14.400]  這樣今晚講不到道
[00:24:14.400 --> 00:24:16.400]  起碼要講三十分鐘左右
[00:24:16.400 --> 00:24:18.400]  否則他們說我偷懶
[00:24:18.400 --> 00:24:21.400]  三十分鐘這麼短
[00:24:21.400 --> 00:24:22.400]  一路
[00:24:22.400 --> 00:24:24.400]  但自己知道
[00:24:24.400 --> 00:24:26.400]  真是未掂
[00:24:26.400 --> 00:24:27.400]  於是在那篇講章裏
[00:24:27.400 --> 00:24:28.400]  慢慢縮一縮
[00:24:28.400 --> 00:24:34.400]  希望越短越好
[00:24:34.400 --> 00:24:36.400]  星期五晚
[00:24:36.400 --> 00:24:39.400]  講道
[00:24:39.400 --> 00:24:42.400]  開始祈禱
[00:24:42.400 --> 00:24:45.400]  發覺不同了
[00:24:45.400 --> 00:24:48.400]  可以這麼暢順
[00:24:48.400 --> 00:24:51.400]  於是很有信心
[00:24:51.400 --> 00:24:54.400]  就講完成了當晚的一篇道
[00:24:54.400 --> 00:24:58.400]  然後我就告訴那些會眾
[00:24:58.400 --> 00:25:01.400]  你知不知道
[00:25:01.400 --> 00:25:02.400]  我今天來之前
[00:25:02.400 --> 00:25:04.400]  我的聲音還是沙的
[00:25:04.400 --> 00:25:07.400]  你們有沒有覺得我的聲音是沙
[00:25:07.400 --> 00:25:09.400]  沒有
[00:25:09.400 --> 00:25:10.400]  然後我就說
[00:25:10.400 --> 00:25:12.400]  我們將一切的掌聲歸給神
[00:25:12.400 --> 00:25:14.400]  他們怎樣
[00:25:14.400 --> 00:25:16.400]  為我鼓掌
[00:25:16.400 --> 00:25:17.400]  不是為我鼓掌
[00:25:17.400 --> 00:25:21.400]  這掌聲是歸給神
[00:25:21.400 --> 00:25:23.400]  然後完了之後
[00:25:23.400 --> 00:25:26.400]  我就跟那班祈禱隊
[00:25:26.400 --> 00:25:29.400]  大家記住
[00:25:29.400 --> 00:25:32.400]  我星期日要講兩堂
[00:25:32.400 --> 00:25:35.400]  你們要切切為我祈禱
[00:25:35.400 --> 00:25:38.400]  於是每個人都答應我
[00:25:38.400 --> 00:25:39.400]  我相信你的禱告
[00:25:39.400 --> 00:25:46.400]  神已經蒙應允
[00:25:46.400 --> 00:25:50.400]  神讓我們有新的機會
[00:25:50.400 --> 00:25:53.400]  去經歷去體會
[00:25:53.400 --> 00:25:57.400]  困擾我們的事
[00:25:57.400 --> 00:25:59.400]  無論在肉身上
[00:25:59.400 --> 00:26:02.400]  在肉身以外的軟弱
[00:26:02.400 --> 00:26:04.400]  主都知道
[00:26:04.400 --> 00:26:05.400]  很多時候
[00:26:05.400 --> 00:26:09.400]  主未必在我們特定的時間裏
[00:26:09.400 --> 00:26:11.400]  將它拿走
[00:26:11.400 --> 00:26:17.400]  叫我們仍然要有信心去經歷
[00:26:17.400 --> 00:26:20.400]  主的恩典是甚麼
[00:26:20.400 --> 00:26:22.400]  救我們勇
[00:26:22.400 --> 00:26:26.400]  主的恩典是救我們勇
[00:26:26.400 --> 00:26:31.400]  往往對我們都有一個宿命的益處
[00:26:31.400 --> 00:26:35.400]  最後軟弱
[00:26:35.400 --> 00:26:37.400]  在這裏講保羅話
[00:26:37.400 --> 00:26:38.400]  第四點
[00:26:38.400 --> 00:26:42.400]  是讓我們經歷神的能力
[00:26:42.400 --> 00:26:45.400]  讓我們一起去讀第十節
[00:26:45.400 --> 00:26:47.400]  我們一起去讀
[00:26:47.400 --> 00:26:49.400]  我為基督的緣故
[00:26:49.400 --> 00:26:55.400]  就以軟弱、凌辱、急難、逼白、困苦為可喜樂的
[00:26:55.400 --> 00:26:58.400]  因我甚麼時候軟弱
[00:26:58.400 --> 00:27:01.400]  甚麼時候就剛強了
[00:27:01.400 --> 00:27:03.400]  在這裏講到
[00:27:03.400 --> 00:27:04.400]  保羅話
[00:27:04.400 --> 00:27:05.400]  在第十一章
[00:27:05.400 --> 00:27:07.400]  當他寫十二章的時候
[00:27:07.400 --> 00:27:09.400]  其實十一章所有這些困難
[00:27:09.400 --> 00:27:11.400]  他都經歷過
[00:27:11.400 --> 00:27:13.400]  為基督的緣故
[00:27:13.400 --> 00:27:19.400]  就以軟弱、凌辱、急難、逼白、困苦為可喜樂
[00:27:19.400 --> 00:27:20.400]  我們要想
[00:27:20.400 --> 00:27:22.400]  怎麼可以
[00:27:22.400 --> 00:27:24.400]  經歷這麼多這麼困苦
[00:27:24.400 --> 00:27:26.400]  這麼艱難的事
[00:27:26.400 --> 00:27:28.400]  這麼不妥的事
[00:27:28.400 --> 00:27:29.400]  經歷什麼呢
[00:27:29.400 --> 00:27:30.400]  第十一章裏面
[00:27:30.400 --> 00:27:32.400]  講到保羅作為一個使徒
[00:27:32.400 --> 00:27:33.400]  他受的
[00:27:33.400 --> 00:27:35.400]  在這裏講甚麼呢
[00:27:35.400 --> 00:27:36.400]  他說
[00:27:36.400 --> 00:27:39.400]  我為基督的緣故多受勞苦
[00:27:39.400 --> 00:27:40.400]  多下監獄
[00:27:40.400 --> 00:27:42.400]  受鞭打
[00:27:42.400 --> 00:27:43.400]  是過重的
[00:27:43.400 --> 00:27:47.400]  我冒死是屢次的
[00:27:47.400 --> 00:27:48.400]  多下監
[00:27:48.400 --> 00:27:50.400]  多受鞭打
[00:27:50.400 --> 00:27:52.400]  他說被鞭打五次
[00:27:52.400 --> 00:27:53.400]  每次四十
[00:27:53.400 --> 00:27:56.400]  減去一下被棍打三下
[00:27:56.400 --> 00:27:58.400]  被石頭打
[00:27:58.400 --> 00:28:00.400]  遭江河的危險
[00:28:00.400 --> 00:28:01.400]  渡賊的危險
[00:28:01.400 --> 00:28:02.400]  同族的危險
[00:28:02.400 --> 00:28:04.400]  外族人的危險
[00:28:04.400 --> 00:28:05.400]  一路裂下去
[00:28:05.400 --> 00:28:07.400]  讀都讀不完
[00:28:07.400 --> 00:28:08.400]  受勞苦
[00:28:08.400 --> 00:28:09.400]  受困苦
[00:28:09.400 --> 00:28:11.400]  多次不得睡
[00:28:11.400 --> 00:28:12.400]  又饑又餓
[00:28:12.400 --> 00:28:14.400]  多次不得食
[00:28:14.400 --> 00:28:15.400]  受寒冷
[00:28:15.400 --> 00:28:18.400]  赤身怒體
[00:28:18.400 --> 00:28:21.400]  保羅講的軟弱
[00:28:21.400 --> 00:28:23.400]  不是口講
[00:28:23.400 --> 00:28:25.400]  在他肉身上
[00:28:25.400 --> 00:28:27.400]  在他肉身以外
[00:28:27.400 --> 00:28:28.400]  環境裏面
[00:28:28.400 --> 00:28:33.400]  上上面對軟弱
[00:28:33.400 --> 00:28:37.400]  靠自己怎樣去面對
[00:28:37.400 --> 00:28:40.400]  保羅他怎樣靠自己去面對
[00:28:40.400 --> 00:28:42.400]  這一切根本是他不可能
[00:28:42.400 --> 00:28:45.400]  不可以操縱在他裏面的事
[00:28:45.400 --> 00:28:47.400]  多堅強都好
[00:28:47.400 --> 00:28:49.400]  保羅知道
[00:28:49.400 --> 00:28:55.400]  唯有神能力的防備
[00:28:55.400 --> 00:28:58.400]  所以他在他的生命裏面
[00:28:58.400 --> 00:29:01.400]  他經歷過這些軟弱
[00:29:01.400 --> 00:29:02.400]  這些凌辱
[00:29:02.400 --> 00:29:03.400]  這些急難
[00:29:03.400 --> 00:29:04.400]  這些迫害
[00:29:04.400 --> 00:29:05.400]  這些困苦
[00:29:05.400 --> 00:29:08.400]  但是他仍然說
[00:29:08.400 --> 00:29:12.400]  為可喜樂
[00:29:12.400 --> 00:29:16.400]  我們可不可以
[00:29:16.400 --> 00:29:21.400]  當我們在軟弱困苦的裏面
[00:29:21.400 --> 00:29:24.400]  我們怎樣可以可喜樂
[00:29:24.400 --> 00:29:27.400]  對於保羅來說
[00:29:27.400 --> 00:29:29.400]  本來叫人難受
[00:29:29.400 --> 00:29:30.400]  忍受的事
[00:29:30.400 --> 00:29:31.400]  但是經歷了
[00:29:31.400 --> 00:29:33.400]  經歷一次又一次
[00:29:33.400 --> 00:29:34.400]  一次又一次
[00:29:34.400 --> 00:29:37.400]  神恩典
[00:29:37.400 --> 00:29:41.400]  足夠恩典的一個防備
[00:29:41.400 --> 00:29:42.400]  所以他說
[00:29:42.400 --> 00:29:45.400]  我可以喜樂的來面對
[00:29:45.400 --> 00:29:47.400]  一切的事情
[00:29:47.400 --> 00:29:48.400]  很多時候都是我們
[00:29:48.400 --> 00:29:49.400]  用什麼態度
[00:29:49.400 --> 00:29:52.400]  取決於我們的態度
[00:29:52.400 --> 00:29:54.400]  所以他能夠說得出
[00:29:54.400 --> 00:29:57.400]  因我什麼時候軟弱
[00:29:57.400 --> 00:30:02.400]  什麼時候就剛強
[00:30:02.400 --> 00:30:04.400]  保羅在這裏再次告訴我們
[00:30:04.400 --> 00:30:06.400]  靠主的恩典
[00:30:06.400 --> 00:30:07.400]  靠主的恩典
[00:30:07.400 --> 00:30:11.400]  軟弱可以變剛強
[00:30:11.400 --> 00:30:14.400]  軟弱可以變剛強
[00:30:14.400 --> 00:30:18.400]  原來保羅誇耀自己的軟弱
[00:30:18.400 --> 00:30:20.400]  是知取能力的
[00:30:20.400 --> 00:30:24.400]  是知取主能力的一個方式
[00:30:24.400 --> 00:30:28.400]  軟弱不是可怕
[00:30:28.400 --> 00:30:30.400]  軟弱真的不是可怕
[00:30:30.400 --> 00:30:36.400]  我們不需要去介懷
[00:30:36.400 --> 00:30:39.400]  並且在聖經裏面告訴我們
[00:30:39.400 --> 00:30:42.400]  主喜歡使用軟弱的人
[00:30:42.400 --> 00:30:44.400]  主喜歡使用軟弱的人
[00:30:44.400 --> 00:30:46.400]  如果你覺得自己軟弱
[00:30:46.400 --> 00:30:50.400]  你告訴自己
[00:30:50.400 --> 00:30:54.400]  主喜歡使用軟弱的人
[00:30:54.400 --> 00:30:56.400]  我們一起說
[00:30:56.400 --> 00:30:59.400]  主喜歡使用軟弱的人
[00:30:59.400 --> 00:31:01.400]  你軟不軟弱
[00:31:01.400 --> 00:31:05.400]  神要使用你
[00:31:05.400 --> 00:31:07.400]  軟弱的人
[00:31:07.400 --> 00:31:12.400]  也可以成為別人的祝福
[00:31:12.400 --> 00:31:16.400]  在哥倫多前書裏面
[00:31:16.400 --> 00:31:18.400]  第一章保羅就說
[00:31:18.400 --> 00:31:22.400]  神揀選了世上軟弱的人
[00:31:22.400 --> 00:31:24.400]  叫那些剛強的人
[00:31:24.400 --> 00:31:28.400]  收攜
[00:31:28.400 --> 00:31:29.400]  我們認識
[00:31:29.400 --> 00:31:30.400]  我們知道
[00:31:30.400 --> 00:31:31.400]  不要說認識
[00:31:31.400 --> 00:31:39.400]  我們知道著名的德蘭修女
[00:31:39.400 --> 00:31:42.400]  德蘭修女在她的信裏面
[00:31:42.400 --> 00:31:44.400]  時時提到一件事
[00:31:44.400 --> 00:31:47.400]  她說在她自己的心靈深處
[00:31:47.400 --> 00:31:49.400]  有一種很可怕
[00:31:49.400 --> 00:31:54.400]  不可以理解的黑暗
[00:31:54.400 --> 00:31:57.400]  這個黑暗是甚麼
[00:31:57.400 --> 00:32:01.400]  因為抑鬱症伴隨了
[00:32:01.400 --> 00:32:07.400]  德蘭修女六十多年
[00:32:07.400 --> 00:32:11.400]  但是她在神救援的恩典
[00:32:11.400 --> 00:32:13.400]  的奉備下
[00:32:13.400 --> 00:32:15.400]  我們看見的
[00:32:15.400 --> 00:32:19.400]  是那個有無比正面堅強信念
[00:32:19.400 --> 00:32:24.400]  去服侍貧窮人的德蘭修女
[00:32:24.400 --> 00:32:28.400]  拿了諾貝爾和平獎
[00:32:28.400 --> 00:32:30.400]  在晚年的時候
[00:32:30.400 --> 00:32:33.400]  她曾經公開這樣說過
[00:32:33.400 --> 00:32:35.400]  就是這個黑暗
[00:32:35.400 --> 00:32:39.400]  是神給她一個特殊的經歷
[00:32:39.400 --> 00:32:41.400]  如果我們今天要說
[00:32:41.400 --> 00:32:44.400]  可以說就是她的根刺
[00:32:44.400 --> 00:32:47.400]  這根刺
[00:32:47.400 --> 00:32:50.400]  她說這個特殊的經歷
[00:32:50.400 --> 00:32:53.400]  要她透過黑暗的經歷
[00:32:53.400 --> 00:32:54.400]  去體會
[00:32:54.400 --> 00:32:58.400]  去認同那些在嘉義各答
[00:32:58.400 --> 00:33:02.400]  最貧窮的人的心境
[00:33:02.400 --> 00:33:05.400]  是這個黑暗的經歷
[00:33:05.400 --> 00:33:07.400]  叫她去體會
[00:33:07.400 --> 00:33:09.400]  叫她認同
[00:33:09.400 --> 00:33:16.400]  嘉義各答最貧窮人的心境
[00:33:16.400 --> 00:33:19.400]  在結束之前
[00:33:19.400 --> 00:33:23.400]  我想和大家分享我自己的見證
[00:33:23.400 --> 00:33:24.400]  在幾年前
[00:33:24.400 --> 00:33:28.400]  2010年年尾的時候
[00:33:28.400 --> 00:33:30.400]  我們很多人
[00:33:30.400 --> 00:33:35.400]  我們都面對教會的大震盪
[00:33:35.400 --> 00:33:36.400]  在當時
[00:33:36.400 --> 00:33:40.400]  我的精神出了問題
[00:33:40.400 --> 00:33:43.400]  我很多天都睡不著覺
[00:33:43.400 --> 00:33:48.400]  我每天是靠安眠藥來度過
[00:33:48.400 --> 00:33:50.400]  當時我記得
[00:33:50.400 --> 00:33:53.400]  我給了一個電郵
[00:33:53.400 --> 00:33:55.400]  在當中裏面
[00:33:55.400 --> 00:33:57.400]  我體會到
[00:33:57.400 --> 00:33:59.400]  我亦都引用了
[00:33:59.400 --> 00:34:02.400]  保羅在第十一章裏面
[00:34:02.400 --> 00:34:04.400]  講的一個經文
[00:34:04.400 --> 00:34:06.400]  給一個執事
[00:34:06.400 --> 00:34:08.400]  我說
[00:34:08.400 --> 00:34:11.400]  為教會掛心的事
[00:34:11.400 --> 00:34:17.400]  天天壓在我的身上
[00:34:17.400 --> 00:34:19.400]  有誰軟弱
[00:34:19.400 --> 00:34:21.400]  我不軟弱呢
[00:34:21.400 --> 00:34:23.400]  有誰跌倒
[00:34:23.400 --> 00:34:27.400]  我不焦急呢
[00:34:27.400 --> 00:34:28.400]  後來
[00:34:28.400 --> 00:34:35.400]  我去見精神科和心理科的醫生
[00:34:35.400 --> 00:34:44.400]  診斷了我患上了抑鬱症
[00:34:44.400 --> 00:34:51.400]  在去見心理和精神科的醫生之前
[00:34:51.400 --> 00:34:54.400]  我有些憂慮
[00:34:54.400 --> 00:34:59.400]  我不是怕讓人知道我有抑鬱症
[00:34:59.400 --> 00:35:02.400]  反而憂慮是甚麼呢
[00:35:02.400 --> 00:35:06.400]  我到底如何告訴醫生
[00:35:06.400 --> 00:35:11.400]  我現在所面對的困難
[00:35:11.400 --> 00:35:16.400]  教會面對這個大震盪
[00:35:16.400 --> 00:35:18.400]  縱然我知道
[00:35:18.400 --> 00:35:21.400]  這個醫生是一個基督徒
[00:35:21.400 --> 00:35:24.400]  是一個教會的執事
[00:35:24.400 --> 00:35:27.400]  我怕我說出來
[00:35:27.400 --> 00:35:33.400]  我會叛倒這個基督徒
[00:35:33.400 --> 00:35:36.400]  我亦都怕說出來
[00:35:36.400 --> 00:35:40.400]  會羞辱神自己的名
[00:35:40.400 --> 00:35:42.400]  我亦都怕
[00:35:42.400 --> 00:35:44.400]  他會說
[00:35:44.400 --> 00:35:46.400]  陳牧師
[00:35:46.400 --> 00:35:48.400]  你是一個牧師
[00:35:48.400 --> 00:35:50.400]  你是否應該祈禱
[00:35:50.400 --> 00:35:52.400]  去求醫治
[00:35:52.400 --> 00:35:54.400]  不用來找我
[00:35:54.400 --> 00:35:58.400]  我都有這些擔心
[00:35:58.400 --> 00:36:02.400]  但是這個醫生真是好
[00:36:02.400 --> 00:36:07.400]  當我想開始說的時候
[00:36:07.400 --> 00:36:10.400]  我不知怎樣說
[00:36:10.400 --> 00:36:11.400]  他開始跟我說
[00:36:11.400 --> 00:36:15.400]  陳牧師你甚麼都可以說
[00:36:15.400 --> 00:36:18.400]  我甚麼都聽過
[00:36:18.400 --> 00:36:19.400]  我不是
[00:36:19.400 --> 00:36:24.400]  因為我講的是關於教會的事
[00:36:24.400 --> 00:36:25.400]  他就說
[00:36:25.400 --> 00:36:28.400]  我講一個小秘密給你聽
[00:36:28.400 --> 00:36:32.400]  你不要告訴別人
[00:36:32.400 --> 00:36:34.400]  他說
[00:36:34.400 --> 00:36:42.400]  很多病人都是牧師傳道
[00:36:42.400 --> 00:36:45.400]  教會裡奇奇怪怪的事
[00:36:45.400 --> 00:36:47.400]  林林總總的事
[00:36:47.400 --> 00:36:49.400]  我都聽了不少
[00:36:49.400 --> 00:36:52.400]  所以你儘管說
[00:36:52.400 --> 00:36:54.400]  他只是這句說話
[00:36:54.400 --> 00:36:57.400]  就安慰了我不少
[00:36:57.400 --> 00:37:01.400]  於是過幾個小時
[00:37:01.400 --> 00:37:03.400]  過幾個小時裡
[00:37:03.400 --> 00:37:06.400]  透過這個講述
[00:37:06.400 --> 00:37:12.400]  神真是釋放了我
[00:37:12.400 --> 00:37:14.400]  他講完之後
[00:37:14.400 --> 00:37:16.400]  他告訴我
[00:37:16.400 --> 00:37:24.400]  陳牧師你需要一個完全的休息
[00:37:24.400 --> 00:37:27.400]  他說很多的牧者
[00:37:27.400 --> 00:37:30.400]  長期受壓
[00:37:30.400 --> 00:37:33.400]  時時的面對批評
[00:37:33.400 --> 00:37:36.400]  面對不斷的要求
[00:37:36.400 --> 00:37:38.400]  所以很多時候
[00:37:38.400 --> 00:37:40.400]  很容易產生
[00:37:40.400 --> 00:37:42.400]  一些很孤單的感覺
[00:37:42.400 --> 00:37:44.400]  一些的挫敗感
[00:37:44.400 --> 00:37:48.400]  一些的罪疚感
[00:37:48.400 --> 00:37:51.400]  你甚麼都不可以再做
[00:37:51.400 --> 00:37:52.400]  連教會
[00:37:52.400 --> 00:37:55.400]  你最好都不要再踏進去
[00:37:55.400 --> 00:37:57.400]  不是不可以回來
[00:37:57.400 --> 00:38:03.400]  就是不可以再做事
[00:38:03.400 --> 00:38:05.400]  最近
[00:38:05.400 --> 00:38:08.400]  我聽到一個
[00:38:08.400 --> 00:38:10.400]  最新的數字
[00:38:10.400 --> 00:38:13.400]  講到原來
[00:38:13.400 --> 00:38:18.400]  有四分一的教牧童工
[00:38:18.400 --> 00:38:21.400]  是患上了焦慮症
[00:38:21.400 --> 00:38:29.400]  或者是抑鬱症
[00:38:29.400 --> 00:38:30.400]  感謝主
[00:38:30.400 --> 00:38:31.400]  在當時裡面
[00:38:31.400 --> 00:38:34.400]  神的恩典真是實在夠用
[00:38:34.400 --> 00:38:36.400]  我只是吃了兩個幾月藥
[00:38:36.400 --> 00:38:39.400]  我就可以再回來
[00:38:39.400 --> 00:38:43.400]  上班
[00:38:43.400 --> 00:38:45.400]  時間過得很快
[00:38:45.400 --> 00:38:48.400]  幾年過去
[00:38:48.400 --> 00:38:52.400]  我以為自己已經康復過了
[00:38:52.400 --> 00:38:57.400]  我真的以為自己已經康復過了
[00:38:57.400 --> 00:38:59.400]  誰知道在兩個多月前
[00:38:59.400 --> 00:39:01.400]  我發覺我的情緒
[00:39:01.400 --> 00:39:06.400]  再度出現問題
[00:39:06.400 --> 00:39:09.400]  起初我有些怪責自己
[00:39:09.400 --> 00:39:10.400]  我對自己說
[00:39:10.400 --> 00:39:12.400]  你可不可以剛強一點
[00:39:12.400 --> 00:39:14.400]  你可不可以剛強一點
[00:39:14.400 --> 00:39:19.400]  明知道是殺蛋的攻擊
[00:39:19.400 --> 00:39:20.400]  為什麼
[00:39:20.400 --> 00:39:25.400]  為什麼我沒有力氣去勝過
[00:39:25.400 --> 00:39:30.400]  在聖靈的催促下
[00:39:30.400 --> 00:39:32.400]  在三月中的時候
[00:39:32.400 --> 00:39:36.400]  我拿了兩個禮拜的年假
[00:39:36.400 --> 00:39:37.400]  我去退休
[00:39:37.400 --> 00:39:43.400]  我去了兩個退休的場地
[00:39:43.400 --> 00:39:45.400]  在退休的最後一天
[00:39:45.400 --> 00:39:47.400]  我跟神說
[00:39:47.400 --> 00:39:51.400]  我要下山
[00:39:51.400 --> 00:39:56.400]  但是如果你不讓我有足夠的能力
[00:39:56.400 --> 00:40:00.400]  我不想下山
[00:40:00.400 --> 00:40:05.400]  我不知道怎樣再面對我的會眾
[00:40:05.400 --> 00:40:07.400]  所以我求神
[00:40:07.400 --> 00:40:09.400]  我求神
[00:40:09.400 --> 00:40:13.400]  剛剛在特科營裏面有一個新的program
[00:40:13.400 --> 00:40:16.400]  就在後面的山裏面
[00:40:16.400 --> 00:40:21.400]  做了一個叫虎廬十四站
[00:40:21.400 --> 00:40:22.400]  在最後一天
[00:40:22.400 --> 00:40:23.400]  我選擇了這個program
[00:40:23.400 --> 00:40:25.400]  我走
[00:40:25.400 --> 00:40:29.400]  走到十字架的底下
[00:40:29.400 --> 00:40:31.400]  在那個山上
[00:40:31.400 --> 00:40:33.400]  我望著沙田
[00:40:33.400 --> 00:40:35.400]  有馬場
[00:40:35.400 --> 00:40:38.400]  我彷彿
[00:40:38.400 --> 00:40:43.400]  我好像
[00:40:43.400 --> 00:40:50.400]  有一種很孤獨的感覺
[00:40:50.400 --> 00:40:52.400]  在當時裏面
[00:40:52.400 --> 00:40:57.400]  我跪在十字架面前
[00:40:57.400 --> 00:41:00.400]  我就告訴神
[00:41:00.400 --> 00:41:09.400]  神呀,我知道我很軟弱
[00:41:09.400 --> 00:41:13.400]  我應該怎樣走下去呢?
[00:41:13.400 --> 00:41:18.400]  聖靈在當時就光照
[00:41:18.400 --> 00:41:22.400]  我見到自己的軟弱
[00:41:22.400 --> 00:41:25.400]  但是
[00:41:25.400 --> 00:41:29.400]  在這個時候
[00:41:29.400 --> 00:41:34.400]  我不知道怎樣可以做些什麼
[00:41:34.400 --> 00:41:37.400]  我就想起一節金句
[00:41:37.400 --> 00:41:40.400]  在書裏面就說
[00:41:40.400 --> 00:41:43.400]  疲乏的他家
[00:41:43.400 --> 00:41:44.400]  他自能力
[00:41:44.400 --> 00:41:48.400]  軟弱的他家力量
[00:41:48.400 --> 00:41:50.400]  我就拿著這一句說話
[00:41:50.400 --> 00:41:53.400]  神呀,祢說過祢會加的
[00:41:53.400 --> 00:41:54.400]  祢會加
[00:41:54.400 --> 00:41:55.400]  我現在缺乏
[00:41:55.400 --> 00:41:57.400]  我現在軟弱
[00:41:57.400 --> 00:42:02.400]  求祢加力
[00:42:02.400 --> 00:42:04.400]  接著
[00:42:04.400 --> 00:42:05.400]  一段時間之後
[00:42:05.400 --> 00:42:06.400]  要完成那個苦路
[00:42:06.400 --> 00:42:08.400]  去到最後一站
[00:42:08.400 --> 00:42:12.400]  其實是去一個突破的小禮堂
[00:42:12.400 --> 00:42:13.400]  在那裏
[00:42:13.400 --> 00:42:15.400]  又是一個很大的十字架
[00:42:15.400 --> 00:42:18.400]  跪在那裏
[00:42:18.400 --> 00:42:19.400]  再一次來到這個十字架
[00:42:19.400 --> 00:42:21.400]  最後一站的時候
[00:42:21.400 --> 00:42:23.400]  我說神呀
[00:42:23.400 --> 00:42:26.400]  祢到底加了力給我沒有呢?
[00:42:26.400 --> 00:42:30.400]  祢加了力給我沒有呢?
[00:42:30.400 --> 00:42:32.400]  我真的是不是可以
[00:42:32.400 --> 00:42:33.400]  回去
[00:42:33.400 --> 00:42:35.400]  有力的回去
[00:42:35.400 --> 00:42:36.400]  我再一次
[00:42:36.400 --> 00:42:41.400]  跪在十字架的面前
[00:42:41.400 --> 00:42:43.400]  在那個時候
[00:42:43.400 --> 00:42:45.400]  我彷彿的聽到
[00:42:45.400 --> 00:42:48.400]  剛才
[00:42:48.400 --> 00:42:51.400]  耶穌對保羅的一句說話
[00:42:51.400 --> 00:42:54.400]  我是很清楚的聽到
[00:42:54.400 --> 00:42:56.400]  祂說
[00:42:56.400 --> 00:42:59.400]  我的恩典夠你用的
[00:42:59.400 --> 00:43:02.400]  我的恩典夠你用的
[00:43:02.400 --> 00:43:03.400]  我不斷在想
[00:43:03.400 --> 00:43:09.400]  我不斷在想
[00:43:09.400 --> 00:43:10.400]  雖然
[00:43:10.400 --> 00:43:12.400]  好像這句說話
[00:43:12.400 --> 00:43:14.400]  不是很實在
[00:43:14.400 --> 00:43:18.400]  沒有什麼我眼前看得到
[00:43:18.400 --> 00:43:21.400]  但是
[00:43:21.400 --> 00:43:22.400]  我突然間
[00:43:22.400 --> 00:43:25.400]  心裏面有一個很大的信心
[00:43:25.400 --> 00:43:28.400]  是的
[00:43:28.400 --> 00:43:30.400]  突然間好像恍然大悟一樣
[00:43:30.400 --> 00:43:32.400]  我就是拿著這句說話
[00:43:32.400 --> 00:43:34.400]  這是神的應許
[00:43:34.400 --> 00:43:37.400]  同樣對我今天都對我一個應許
[00:43:37.400 --> 00:43:39.400]  我的恩典夠你用
[00:43:39.400 --> 00:43:41.400]  我的恩典
[00:43:41.400 --> 00:43:43.400]  在人的軟弱上
[00:43:43.400 --> 00:43:47.400]  顯得完全
[00:43:47.400 --> 00:43:52.400]  我就歡喜快樂的離開
[00:43:52.400 --> 00:43:54.400]  回來之後
[00:43:54.400 --> 00:43:58.400]  我知道原來
[00:43:58.400 --> 00:44:00.400]  我有一個同工
[00:44:00.400 --> 00:44:05.400]  他最近都出現情緒的問題
[00:44:05.400 --> 00:44:08.400]  於是我約他見面
[00:44:08.400 --> 00:44:11.400]  我們有一個好的分享
[00:44:11.400 --> 00:44:16.400]  好的禱告
[00:44:16.400 --> 00:44:18.400]  這兩次的經歷
