
[00:00:00.000 --> 00:00:03.280]  幫我們開始的時候一起做個祈禱
[00:19:02.860 --> 00:19:05.700]  他說《聖經》都是神的付出
[00:19:05.700 --> 00:19:07.060]  都是上帝付出的靈氣
[00:19:07.060 --> 00:19:07.760]  他在想什麼?
[00:19:07.760 --> 00:19:11.040]  他在想《以西結書》第三十七章
[00:19:11.040 --> 00:19:14.580]  在《以西結書》三十七章裡面
[00:19:14.580 --> 00:19:15.780]  大家都熟悉的
[00:19:15.780 --> 00:19:17.720]  The Valley of Dry Bones
[00:19:17.720 --> 00:19:20.980]  是一個布滿了骸骨的平原
[00:19:20.980 --> 00:19:23.280]  在一個布滿了骸骨的平原
[00:19:23.280 --> 00:19:25.160]  上帝才知道
[00:19:25.160 --> 00:19:26.360]  《以西結》到那裡說
[00:19:26.360 --> 00:19:30.320]  你猜這些骸骨可不可以再活
[00:19:30.320 --> 00:19:34.460]  可不可以復活
[00:19:34.460 --> 00:19:35.660]  《以西結》說我不知道
[00:19:35.660 --> 00:19:36.760]  你知道啊上帝
[00:19:36.760 --> 00:19:39.100]  於是上帝最後做了一件事
[00:19:39.100 --> 00:19:40.800]  讓那些骸骨復活是什麼?
[00:19:40.800 --> 00:19:43.180]  吹氣進入那些骸骨
[00:19:43.180 --> 00:19:46.500]  但這個不是整個故事的結蹤
[00:19:46.500 --> 00:19:49.040]  當那些骸骨成為活人之後
[00:19:49.040 --> 00:19:51.920]  最後那個高峰是什麼?
[00:19:51.920 --> 00:19:54.180]  他們成為一個
[00:19:54.180 --> 00:19:56.320]  A mighty army
[00:19:56.320 --> 00:19:59.480]  一個大能的軍隊
[00:19:59.480 --> 00:20:03.120]  大能的軍隊
[00:20:03.120 --> 00:20:04.800]  他在說什麼?
[00:20:04.800 --> 00:20:07.400]  他在說新約的教會
[00:20:07.400 --> 00:20:10.560]  你怎麼可以有一個大能的軍隊
[00:20:10.560 --> 00:20:12.560]  Preach the word
[00:20:12.560 --> 00:20:14.860]  上帝的道
[00:20:14.860 --> 00:20:17.080]  吃粥吃飯就看他
[00:20:17.080 --> 00:20:20.380]  有沒有一個軍隊
[00:20:20.380 --> 00:20:22.380]  就完全看他
