
[00:00:00.000 --> 00:00:03.580]  各位主內的弟兄姊妹 來賓早晨
[00:19:51.360 --> 00:19:52.080]  發了幾天燒
[00:19:52.080 --> 00:19:53.760]  不吃藥就發燒
[00:19:53.760 --> 00:19:55.640]  103、104度
[00:19:55.640 --> 00:19:56.840]  不停地吃藥
[00:19:56.840 --> 00:19:57.920]  吃了幾天
[00:19:57.920 --> 00:19:59.920]  就是都是累的
[00:19:59.920 --> 00:20:02.000]  但是給我時間是怎麼樣呢
[00:20:02.000 --> 00:20:03.640]  給我時間我可以是
[00:20:03.640 --> 00:20:05.440]  和神有一個親近的機會
[00:20:05.440 --> 00:20:07.160]  感謝主在當時
[00:20:07.160 --> 00:20:09.320]  我們被神呼召的時候
[00:20:09.320 --> 00:20:11.560]  我們每一位大兄姐妹
[00:20:11.560 --> 00:20:13.840]  神都有個旨意在你們當中
[00:20:13.840 --> 00:20:14.400]  是什麼呢
[00:20:14.400 --> 00:20:17.000]  去奉奏神的大的計劃
[00:20:17.000 --> 00:20:20.800]  當我們在遇到一些的情況
[00:20:20.800 --> 00:20:24.680]  例如我自己本人就疫情病倒的時候
[00:20:24.680 --> 00:20:28.200]  就更加利用這個機會去尋求神
[00:20:28.200 --> 00:20:32.080]  究竟神在這麼多事情
[00:20:32.080 --> 00:20:35.840]  帶我們T4C來到這個教會的時候
[00:20:35.840 --> 00:20:39.200]  神究竟叫我們在T4C裡面
[00:20:39.200 --> 00:20:41.680]  所成就的為神做些什麼
[00:20:41.680 --> 00:20:44.200]  神的計劃對T4C
[00:20:44.200 --> 00:20:47.800]  對教會對明州這個社區的計劃是什麼呢
[00:20:47.800 --> 00:20:50.480]  我們是一定要尋求神的旨意
[00:20:50.480 --> 00:20:52.920]  主耶穌基督是這樣教導他門徒禱告
[00:20:52.920 --> 00:20:55.040]  他自己也是這樣禱告
[00:20:55.040 --> 00:20:58.200]  當我們看到他在喀西瑪利園禱告的時候
[00:20:58.200 --> 00:21:00.120]  他自己也很辛苦
[00:21:00.120 --> 00:21:00.520]  為什麼呢
[00:21:00.520 --> 00:21:03.040]  他知道自己因為一個罪
[00:21:03.040 --> 00:21:05.120]  犧牲的罪就淋到他當中
[00:21:05.120 --> 00:21:08.040]  他和神的距離越來越遠
[00:21:08.040 --> 00:21:09.920]  他受到身體的痛苦
[00:21:09.920 --> 00:21:12.280]  自己流汗流得很厲害
[00:21:12.280 --> 00:21:15.040]  他也說如果你願意的話
[00:21:15.040 --> 00:21:15.720]  你拂背拿開
[00:21:15.720 --> 00:21:18.560]  但是如果是神的旨意的話
[00:21:18.560 --> 00:21:21.800]  他就願意去承受
[00:21:21.800 --> 00:21:25.400]  這個是用同一個的字
[00:21:25.400 --> 00:21:28.520]  願你的旨意成就
[00:21:28.520 --> 00:21:30.840]  成就這個就是同一個的原文
[00:21:30.840 --> 00:21:32.240]  同一個的字
[00:21:32.240 --> 00:21:34.480]  就是照神的旨意去成就
[00:21:34.480 --> 00:21:38.560]  無論自己是有多麼不願意的話
[00:21:38.560 --> 00:21:41.760]  但是神是叫我們這樣做的
[00:21:41.760 --> 00:21:43.280]  我們就這樣做
[00:21:43.280 --> 00:21:44.640]  我們所以做事工
[00:21:44.640 --> 00:21:48.400]  就算主耶穌基督在出來侍奉的時候
[00:21:48.400 --> 00:21:50.280]  在地上的事工之前
[00:21:50.280 --> 00:21:52.160]  他也躲在那裡
[00:21:52.160 --> 00:21:55.000]  去到曠野那裡禱告四十天
[00:21:55.000 --> 00:22:00.360]  禱告了我們才會再去完成神給我們的計劃
[00:22:00.360 --> 00:22:02.560]  所以我們放在這裡提醒我們
[00:22:02.560 --> 00:22:04.680]  這段經文提醒我們
[00:22:04.680 --> 00:22:06.680]  我們要尋求神的心意
[00:22:06.680 --> 00:22:11.280]  我們不要走在神的前面
[00:22:11.280 --> 00:22:12.520]  神的計劃
[00:22:12.520 --> 00:22:15.760]  我們是尋求了我們跟著神的帶領去做
[00:22:15.760 --> 00:22:19.480]  我們看到到第十一節的時候說
[00:22:19.480 --> 00:22:20.640]  我們日用的飲食
[00:22:20.640 --> 00:22:24.160]  今日會次給我們
[00:22:24.160 --> 00:22:27.320]  我們都為了我們的三餐
[00:22:27.320 --> 00:22:30.360]  為了兒女而忙碌
[00:22:30.360 --> 00:22:32.800]  我們剛剛畢業的同學
[00:22:32.800 --> 00:22:34.800]  有些學生畢業
[00:22:34.800 --> 00:22:39.000]  以前可能是爸爸媽媽給我們一些資助
[00:22:39.000 --> 00:22:40.480]  給我們一些生活費
[00:22:40.480 --> 00:22:41.720]  但是現在畢業了
[00:22:41.720 --> 00:22:47.320]  都想有自己賺錢的機會
[00:22:47.320 --> 00:22:49.200]  想自己獨立
[00:22:49.200 --> 00:22:51.000]  但是我們都知道
[00:22:51.000 --> 00:22:53.480]  我們都會求神給我們一份工
[00:22:53.480 --> 00:22:55.080]  給我們一份好的工
[00:22:55.080 --> 00:23:03.160]  我們可以繼續去另一個階段
[00:23:03.160 --> 00:23:12.640]  當時以色列民在埃及的時候
[00:23:12.640 --> 00:23:16.440]  他們出埃及離開法老的時候
[00:23:16.440 --> 00:23:19.080]  他們所遇到的就是神
[00:23:19.080 --> 00:23:24.280]  每天都有給天上的食物馬拿下來
[00:23:24.280 --> 00:23:26.040]  我們看到這裏提到
[00:23:26.040 --> 00:23:27.560]  這班猶太人
[00:23:27.560 --> 00:23:29.720]  這班門徒是猶太人
[00:23:29.720 --> 00:23:33.320]  當我們提到每天都會按著他們的時候
[00:23:33.320 --> 00:23:35.840]  剛剛好供應給他們
[00:23:35.840 --> 00:23:39.400]  就提到你們不用擔心
[00:23:39.400 --> 00:23:41.240]  我們禱告的時候不用擔心
[00:23:41.240 --> 00:23:42.920]  在真言提醒我們
[00:23:42.920 --> 00:23:46.840]  求你使虛假的謊言離開我
[00:23:46.840 --> 00:23:48.560]  不要說越賺得多越好
[00:23:48.560 --> 00:23:49.480]  不是這樣
[00:23:49.480 --> 00:23:50.880]  不是說成功不對
[00:23:50.880 --> 00:23:51.840]  絕對不是
[00:23:51.840 --> 00:23:54.760]  但是不要為了越賺越多
[00:23:54.760 --> 00:23:57.880]  或者覺得自己不夠不夠不夠
[00:23:57.880 --> 00:23:59.720]  但是神在這裏提醒說
[00:23:59.720 --> 00:24:00.840]  真言提醒說
[00:24:00.840 --> 00:24:04.280]  我們不求很有錢
[00:24:04.280 --> 00:24:06.080]  也不求很窮
[00:24:06.080 --> 00:24:09.800]  但是求我們神就足足足足
[00:24:09.800 --> 00:24:13.080]  就給我們所需的就給我們
[00:24:13.080 --> 00:24:15.280]  這裏不是說知足常樂的意思
[00:24:15.280 --> 00:24:16.440]  不是
[00:24:16.440 --> 00:24:19.400]  不是說無神論那些知足常樂的態度
[00:24:19.400 --> 00:24:23.320]  我們知道神會按著我們的需要
[00:24:23.320 --> 00:24:27.240]  供應我們所需要的每天供應給我們
[00:24:27.240 --> 00:24:28.440]  所以我們禱告的時候
[00:24:28.440 --> 00:24:31.840]  主耶穌提醒我們
[00:24:31.840 --> 00:24:34.600]  不要為了要發財
[00:24:34.600 --> 00:24:37.360]  或者不要窮而禱告
[00:24:37.360 --> 00:24:40.200]  因為神已經本身會供應給我們
[00:24:40.200 --> 00:24:41.760]  祂知道我們的需要
[00:24:41.760 --> 00:24:43.760]  祂會一一供應給我們
[00:24:43.760 --> 00:24:45.160]  所以我們看到第二點的時候
[00:24:45.160 --> 00:24:46.840]  除了我們禱告的時候
[00:24:46.840 --> 00:24:49.160]  要真誠地回應神的愛
[00:24:49.160 --> 00:24:54.160]  我們都要為成就神的計劃而一起禱告
[00:24:54.160 --> 00:24:55.680]  這裏提醒我們禱告的時候
[00:24:55.680 --> 00:24:58.160]  我們你們你們你們
[00:24:58.160 --> 00:25:01.520]  我們向祂禱告的對象是天上的包袱
[00:25:01.520 --> 00:25:03.120]  我們禱告的時候
[00:25:03.120 --> 00:25:06.280]  是為了完成神的計劃而一起禱告
[00:25:06.280 --> 00:25:08.040]  我們為了完成神的計劃
[00:25:08.040 --> 00:25:09.840]  我們T4C我們教會
[00:25:09.840 --> 00:25:13.240]  是怎樣一同去完成神的計劃而禱告
[00:25:13.240 --> 00:25:16.000]  我們怎樣一同和其他的教會
[00:25:16.000 --> 00:25:18.400]  在明州或者全世界的地方
[00:25:18.400 --> 00:25:20.760]  怎樣將福音能夠廣傳出去
[00:25:20.760 --> 00:25:22.160]  我們為了事情
[00:25:22.160 --> 00:25:24.560]  為了成就神的計劃而禱告
[00:25:24.560 --> 00:25:26.160]  到了一個地步
[00:25:26.160 --> 00:25:29.680]  就算我們不付出
[00:25:29.680 --> 00:25:32.360]  這個有時不想付出的代價
[00:25:32.360 --> 00:25:37.040]  只是想在某個侍奉的崗位去侍奉
[00:25:37.040 --> 00:25:38.640]  選擇性去服侍
[00:25:38.640 --> 00:25:40.480]  但是這裏經文提醒我們
[00:25:40.480 --> 00:25:42.400]  我們千萬不要選擇性服侍
[00:25:42.400 --> 00:25:44.320]  不要選擇性地為身
[00:25:44.320 --> 00:25:48.560]  不要選擇性地去不願意付出代價
[00:25:48.560 --> 00:25:52.520]  主耶穌祂自己本身已經做了一個見證給我們知道
[00:25:52.520 --> 00:25:55.040]  我們尋求神的心意的時候
[00:25:55.040 --> 00:25:57.760]  明知道聽得清楚神的心意的時候
[00:25:57.760 --> 00:26:00.000]  我們就要付出這個代價
[00:26:00.000 --> 00:26:01.640]  做出這個選擇
[00:26:01.640 --> 00:26:03.640]  去為了完成神的心意
[00:26:03.640 --> 00:26:04.880]  去繼續去侍奉
[00:26:04.880 --> 00:26:08.480]  去讚美我們的天父上帝
[00:26:08.480 --> 00:26:10.760]  所以我們在接下來這一年
[00:26:10.760 --> 00:26:15.080]  我們有一個共同禱告來塑造教會這個主題
[00:26:15.080 --> 00:26:19.280]  是我們為了這個主題而齊心去禱告
[00:26:19.280 --> 00:26:22.680]  去為了知道明白我們的教會
[00:26:22.680 --> 00:26:24.840]  將會在哪個方向
[00:26:24.840 --> 00:26:26.960]  去在明州這個地區
[00:26:26.960 --> 00:26:28.840]  或者在其他的地區
[00:26:28.840 --> 00:26:30.600]  周圍的地區當中
[00:26:30.600 --> 00:26:32.600]  將福音來廣傳出來
[00:26:32.600 --> 00:26:36.320]  在上個禮拜我們看到異忽所恕
[00:26:36.320 --> 00:26:39.720]  看到《仕途行傳》保羅的見證
[00:26:39.720 --> 00:26:41.040]  保羅自己也是
[00:26:41.040 --> 00:26:42.840]  他一生的目的是什麼
[00:26:42.840 --> 00:26:46.280]  是為了走完神給他的路程
[00:26:46.280 --> 00:26:49.400]  以及將福音傳出去
[00:26:49.400 --> 00:26:50.320]  傳到外邦
[00:26:50.320 --> 00:26:53.360]  傳到非以色列猶太人當中
[00:26:53.360 --> 00:26:54.840]  他有做到
[00:26:54.840 --> 00:26:56.840]  他去到羅馬這個地方
[00:26:56.840 --> 00:26:58.360]  去到外邦人的地方
[00:26:58.360 --> 00:27:01.920]  不會因為困難而難了
[00:27:01.920 --> 00:27:08.160]  不會因為處境而不去做這個福音的侍奉
[00:27:08.160 --> 00:27:10.760]  所以我們繼續看下去的時候
[00:27:10.760 --> 00:27:13.120]  耶穌就提說
[00:27:13.120 --> 00:27:16.760]  免我們的債如同我們免了人的債
[00:27:16.760 --> 00:27:22.640]  我們免了人的債
[00:27:22.640 --> 00:27:24.640]  我們千萬不要去提我們說
[00:27:24.640 --> 00:27:27.040]  不要我們想起主耶穌基督
[00:27:27.040 --> 00:27:30.240]  已經將我們的罪的過犯
[00:27:30.240 --> 00:27:32.240]  已經一一的取消
[00:27:32.240 --> 00:27:34.720]  好像我們去饒恕別人一樣
[00:27:34.720 --> 00:27:36.840]  我們看到路加福音的時候
[00:27:36.840 --> 00:27:39.240]  路加福音在教導門徒
[00:27:39.240 --> 00:27:41.240]  主耶穌在教導門徒的禱告的時候
[00:27:41.240 --> 00:27:43.240]  他用了「罪」這個字
[00:27:43.240 --> 00:27:44.840]  所以這個「罪」和「債」
[00:27:44.840 --> 00:27:46.960]  其實有一個關係在當中
[00:27:46.960 --> 00:27:50.520]  我們主耶天父饒恕了我們的債
[00:27:50.520 --> 00:27:51.400]  我們的罪
[00:27:51.400 --> 00:27:53.160]  將我們這份債
[00:27:53.160 --> 00:27:54.960]  來藉著主耶穌的寶血
[00:27:54.960 --> 00:27:56.960]  我們能夠償還
[00:27:56.960 --> 00:27:59.440]  別人欠我們的債
[00:27:59.440 --> 00:28:00.560]  都可以償還
[00:28:00.560 --> 00:28:03.040]  我們當中有很多的
[00:28:03.040 --> 00:28:05.200]  我們星期天就回來教會
[00:28:05.200 --> 00:28:07.960]  平時我們有工作的長期
[00:28:07.960 --> 00:28:09.960]  很多時候
[00:28:09.960 --> 00:28:11.960]  別人欠我們的是甚麼呢
[00:28:11.960 --> 00:28:13.960]  你欠我的人情
[00:28:13.960 --> 00:28:15.960]  同事、行家
[00:28:15.960 --> 00:28:17.960]  很多行家、很多同事
[00:28:17.960 --> 00:28:21.360]  在工作當中
[00:28:21.360 --> 00:28:23.360]  如果大家是同事的話
[00:28:23.360 --> 00:28:27.360]  你這樣對我不好
[00:28:27.360 --> 00:28:29.360]  你跟我爭生意
[00:28:29.360 --> 00:28:31.360]  我們有很多餐館的會友
[00:28:31.360 --> 00:28:33.360]  很多時候餐館之間
[00:28:33.360 --> 00:28:35.360]  可能有些過節
[00:28:35.360 --> 00:28:37.360]  生意場上
[00:28:37.360 --> 00:28:39.360]  所以有很多互相的
[00:28:39.360 --> 00:28:42.360]  不是仇怨
[00:28:42.360 --> 00:28:44.360]  但是有些過節
[00:28:44.360 --> 00:28:46.360]  有些事情
[00:28:46.360 --> 00:28:49.360]  會影響到我們在主裡面的
[00:28:49.360 --> 00:28:53.360]  我們的交通
[00:28:53.360 --> 00:28:56.360]  我不想今天跟誰坐
[00:28:56.360 --> 00:28:58.360]  因為平時
[00:28:58.360 --> 00:29:00.360]  我見過你是這樣
[00:29:00.360 --> 00:29:02.360]  得罪過
[00:29:02.360 --> 00:29:04.360]  會有這樣的情況
[00:29:04.360 --> 00:29:07.360]  主耶穌基督提醒我們
[00:29:07.360 --> 00:29:09.360]  我們禱告的目標
[00:29:09.360 --> 00:29:11.360]  我們的生活
[00:29:11.360 --> 00:29:13.360]  不要為了追債
[00:29:13.360 --> 00:29:15.360]  我們不是為了你欠我
[00:29:15.360 --> 00:29:17.360]  我要你還債
[00:29:17.360 --> 00:29:19.360]  所以你還沒還我就不跟你坐
[00:29:19.360 --> 00:29:21.360]  不跟你相交
[00:29:21.360 --> 00:29:23.360]  這是信徒相交的難處
[00:29:23.360 --> 00:29:25.360]  因為債的問題
[00:29:25.360 --> 00:29:28.360]  提醒我們不要因為我們經常想追債
[00:29:28.360 --> 00:29:31.360]  因為神已經描述了我們的過法
[00:29:31.360 --> 00:29:33.360]  我們看下去
[00:29:33.360 --> 00:29:36.360]  因為中間有個撒旦在搞鬼
[00:29:36.360 --> 00:29:38.360]  我們上個禮拜
[00:29:38.360 --> 00:29:40.360]  學到屬靈兵器
[00:29:40.360 --> 00:29:42.360]  撒旦在我們當中搞事
[00:29:42.360 --> 00:29:44.360]  因為他知道
[00:29:44.360 --> 00:29:46.360]  每逢我們為主而傳福音的時候
[00:29:46.360 --> 00:29:48.360]  撒旦就在撒謊
[00:29:48.360 --> 00:29:50.360]  撒謊說
[00:29:50.360 --> 00:29:52.360]  這個誰誰不好
[00:29:52.360 --> 00:29:54.360]  應該不要這樣做
[00:29:54.360 --> 00:29:56.360]  你為什麼這樣做
[00:29:56.360 --> 00:29:58.360]  你神有沒有愛我們
[00:29:58.360 --> 00:30:00.360]  在撒謊
[00:30:00.360 --> 00:30:03.360]  所以我們拿著傳福的軍裝
[00:30:03.360 --> 00:30:05.360]  屬靈的軍裝
[00:30:05.360 --> 00:30:07.360]  來禱告
[00:30:07.360 --> 00:30:10.360]  我們看回上個主題的時候
[00:30:10.360 --> 00:30:12.360]  我們怎樣拿起屬靈的軍裝去禱告
[00:30:12.360 --> 00:30:16.360]  去勝過磨練的日子
[00:30:16.360 --> 00:30:19.360]  然後看第十四節
[00:30:19.360 --> 00:30:24.360]  重新看回剛才對上十二節
[00:30:24.360 --> 00:30:28.360]  我們要書別人的過法
[00:30:28.360 --> 00:30:30.360]  別人怎樣得罪你
[00:30:30.360 --> 00:30:32.360]  你就要饒恕
[00:30:32.360 --> 00:30:36.360]  因為我們的天父已經饒恕了我們
[00:30:36.360 --> 00:30:39.360]  因為我們的天父已經饒恕了我們
[00:30:39.360 --> 00:30:41.360]  我們為什麼不可以饒恕
[00:30:41.360 --> 00:30:43.360]  我們主內的弟兄姊妹呢
[00:30:43.360 --> 00:30:45.360]  要提醒我們
[00:30:45.360 --> 00:30:47.360]  我們要去學習饒恕的功課
[00:30:47.360 --> 00:30:49.360]  我們不要人生的目的
[00:30:49.360 --> 00:30:51.360]  為了去飲食富足
[00:30:51.360 --> 00:30:53.360]  不要為了去追債
[00:30:53.360 --> 00:30:56.360]  反而我們要
[00:30:56.360 --> 00:30:59.360]  紀念到我們要饒恕
[00:30:59.360 --> 00:31:02.360]  是一個禱告的先決條件
[00:31:02.360 --> 00:31:04.360]  二弗所書提醒我們
[00:31:04.360 --> 00:31:09.360]  你們要以恩慈來相待
[00:31:09.360 --> 00:31:11.360]  全憐憫的心彼此寬恕
[00:31:11.360 --> 00:31:13.360]  正如神在主耶穌基督裡
[00:31:13.360 --> 00:31:16.360]  已經寬恕了你們一樣
[00:31:16.360 --> 00:31:19.360]  所以這裡提醒我們寬恕的功課在當中
[00:31:19.360 --> 00:31:22.360]  反而我們人生的目的是什麼
[00:31:22.360 --> 00:31:27.360]  是要將榮耀 各道權柄榮耀
[00:31:27.360 --> 00:31:31.360]  都歸給我們天上的父神 天上的包袱
[00:31:31.360 --> 00:31:35.360]  這些就是我們人生的目的
[00:31:35.360 --> 00:31:37.360]  是要將我們的注意
[00:31:37.360 --> 00:31:43.360]  放在我們的天父上帝當中
[00:31:43.360 --> 00:31:45.360]  所以第三點提到我們
[00:31:45.360 --> 00:31:47.360]  我們怎樣去禱告呢
[00:31:47.360 --> 00:31:49.360]  我們要真誠地回應神的愛
[00:31:49.360 --> 00:31:51.360]  我們的對象要搞清楚
[00:31:51.360 --> 00:31:53.360]  我們要搞清楚我們的內容
[00:31:53.360 --> 00:31:58.360]  是為了成就我們神計劃的儀器去禱告
[00:31:58.360 --> 00:32:02.360]  第三 我們看到我們的目的是什麼
[00:32:02.360 --> 00:32:06.360]  是為了將同心把榮耀歸給我們的神
[00:32:06.360 --> 00:32:09.360]  這是我們禱告的功課
[00:32:09.360 --> 00:32:12.360]  簡單地從這裡我們可以看到
[00:32:12.360 --> 00:32:14.360]  禱告的書籍很多
[00:32:14.360 --> 00:32:16.360]  我們看到主禱文當中
[00:32:16.360 --> 00:32:21.360]  我們明白到這裡有一個小小的提醒
[00:32:21.360 --> 00:32:26.360]  不是小小 是一個很重要的提醒給我們
[00:32:26.360 --> 00:32:30.360]  我們在約翰福音第十七章的時候
[00:32:30.360 --> 00:32:35.360]  我們看到我們什麼叫同心榮耀歸於父神
[00:32:35.360 --> 00:32:37.360]  我們是這樣的
[00:32:37.360 --> 00:32:42.360]  主耶穌基督臨在黑西瑪利云禱告的時候
[00:32:42.360 --> 00:32:44.360]  在約翰福音第十七章那裡
[00:32:44.360 --> 00:32:47.360]  我們看主耶穌怎樣去禱告
[00:32:47.360 --> 00:32:51.360]  在馬太福音第六章
[00:32:51.360 --> 00:32:54.360]  我們門徒怎樣禱告 教徒怎樣禱告
[00:32:54.360 --> 00:32:56.360]  主耶穌自己的禱告
[00:32:56.360 --> 00:32:58.360]  都有這樣提醒他的禱告當中
[00:32:58.360 --> 00:33:00.360]  我們可以學習
[00:33:00.360 --> 00:33:05.360]  你所賜給我的榮耀
[00:33:05.360 --> 00:33:09.360]  我已經賜給他們的門徒
[00:33:09.360 --> 00:33:11.360]  使他們合而為一
[00:33:11.360 --> 00:33:14.360]  將我們合而為一
[00:33:14.360 --> 00:33:17.360]  很難說 聖父 聖子 聖靈
[00:33:17.360 --> 00:33:24.360]  三合 是我們的教義當中
[00:33:24.360 --> 00:33:26.360]  聖父 聖子 聖靈
[00:33:26.360 --> 00:33:30.360]  好像我們和他們這班教會的主弟兄姊妹
[00:33:30.360 --> 00:33:34.360]  好像我們粵語部裡面不同的團契
[00:33:34.360 --> 00:33:38.360]  好像我們T4C教會裡面的三語部一樣
[00:33:38.360 --> 00:33:42.360]  我們從聖父 聖子 聖靈的合一
[00:33:42.360 --> 00:33:44.360]  而去做一個學習
[00:33:44.360 --> 00:33:47.360]  我們怎樣教會能夠合一
[00:33:47.360 --> 00:33:48.360]  是怎樣呢
[00:33:48.360 --> 00:33:51.360]  是將榮耀歸給我們的天父上帝
[00:33:51.360 --> 00:33:57.360]  所以這裡繼續說
[00:33:57.360 --> 00:34:00.360]  我在他們裡面 你在我裡面
[00:34:00.360 --> 00:34:05.360]  使他們完完全全的合而為一
[00:34:05.360 --> 00:34:08.360]  叫世人知道你差我來
[00:34:08.360 --> 00:34:13.360]  也知道你愛他們如同愛我一樣
[00:34:13.360 --> 00:34:19.360]  主禱文的對象是我們天上的包袱
[00:34:19.360 --> 00:34:23.360]  他是愛他的愛子 主耶穌基督
[00:34:23.360 --> 00:34:27.360]  愛到一個地步 他又愛我們
[00:34:27.360 --> 00:34:30.360]  愛到一個地步 他差他的獨生愛子
[00:34:30.360 --> 00:34:32.360]  主耶穌基督又當眾
[00:34:32.360 --> 00:34:34.360]  我們見到神的愛
[00:34:34.360 --> 00:34:37.360]  神愛他的愛子 主耶穌
[00:34:37.360 --> 00:34:39.360]  神都愛我們
[00:34:39.360 --> 00:34:41.360]  我們見到這個情況就是
[00:34:41.360 --> 00:34:43.360]  他彰顯了神的愛
[00:34:43.360 --> 00:34:45.360]  所以看到第三點的時候
[00:34:45.360 --> 00:34:48.360]  我們怎樣去同心把榮耀歸給我們天上的包袱
[00:34:48.360 --> 00:34:49.360]  我們的父神
[00:34:49.360 --> 00:34:55.360]  就是這個主禱文的其中一個重要的提及
[00:34:55.360 --> 00:34:57.360]  使我們的目的是什麼
[00:34:57.360 --> 00:35:05.360]  這是人生目的
[00:35:05.360 --> 00:35:09.360]  我們看到我們今天
[00:35:09.360 --> 00:35:14.360]  我們怎樣去學習禱告呢
[00:35:14.360 --> 00:35:15.360]  剛才所說
[00:35:15.360 --> 00:35:18.360]  就算我們用一生的時間去圖書館
[00:35:18.360 --> 00:35:20.360]  教書館
[00:35:20.360 --> 00:35:23.360]  我們今年有什麼新年大計
[00:35:23.360 --> 00:35:27.360]  早兩晚就跟學生團聚
[00:35:27.360 --> 00:35:30.360]  我們可以一年看多少本書
[00:35:30.360 --> 00:35:32.360]  你去圖書館 我去圖書館看
[00:35:32.360 --> 00:35:34.360]  講禱告的書
[00:35:34.360 --> 00:35:35.360]  我們一年
[00:35:35.360 --> 00:35:37.360]  就算一年看十本
[00:35:37.360 --> 00:35:39.360]  我也不知道要看多久才看得完
[00:35:39.360 --> 00:35:44.360]  問問Stella 我們圖書館館長
[00:35:44.360 --> 00:35:47.360]  禱告的書是很多
[00:35:47.360 --> 00:35:50.360]  禱告當中的原則教導我們很多
[00:35:50.360 --> 00:35:53.360]  我們今天從主禱文當中
[00:35:53.360 --> 00:35:55.360]  學到的功課就是
[00:35:55.360 --> 00:35:59.360]  究竟我們人生的目的是為了什麼
[00:35:59.360 --> 00:36:05.360]  我們從我們的禱告當中能夠反映出來
[00:36:05.360 --> 00:36:09.360]  我們的人生是要分別為聖
[00:36:09.360 --> 00:36:13.360]  因為神是聖潔的
[00:36:13.360 --> 00:36:16.360]  祂要求我們都要聖潔
[00:36:16.360 --> 00:36:19.360]  這個是舊約經文 舊約聖經的教導
[00:36:19.360 --> 00:36:22.360]  這個是永恆不變的真理
[00:36:22.360 --> 00:36:25.360]  神是聖潔 祂要求我們要聖潔
[00:36:25.360 --> 00:36:27.360]  我們聖潔在這個社會當中
[00:36:27.360 --> 00:36:29.360]  不同的風氣當中
[00:36:29.360 --> 00:36:30.360]  社會風氣裡面
[00:36:30.360 --> 00:36:34.360]  我們有多元主義 有物質主義
[00:36:34.360 --> 00:36:36.360]  有道德相對的主義
[00:36:36.360 --> 00:36:38.360]  也有自戀的主義當中
[00:36:38.360 --> 00:36:41.360]  我們怎樣能夠分別為聖呢
[00:36:41.360 --> 00:36:44.360]  方法就是我們要搞清楚我們人生目的
[00:36:44.360 --> 00:36:48.360]  我們人生目的就是為了榮耀神而活
[00:36:48.360 --> 00:36:50.360]  為了我們的獨一的真神
[00:36:50.360 --> 00:36:51.360]  聖父 聖子 聖靈
[00:36:51.360 --> 00:36:53.360]  我們的天父 上帝
[00:36:53.360 --> 00:36:55.360]  為神而活
[00:36:55.360 --> 00:36:59.360]  不是為了衣食富足而活
[00:36:59.360 --> 00:37:04.360]  不是為了去追討人的債而活
[00:37:04.360 --> 00:37:08.360]  我們的對象 所榮耀的 所討好的對象
[00:37:08.360 --> 00:37:10.360]  就是我們的父神
[00:37:10.360 --> 00:37:12.360]  因為祂愛我們
[00:37:12.360 --> 00:37:14.360]  我們這個是一個回應
[00:37:14.360 --> 00:37:17.360]  所以我們用禱告來回應這個愛
[00:37:17.360 --> 00:37:20.360]  用禱告去成就神的計劃
[00:37:20.360 --> 00:37:22.360]  成為我們禱告的內容
[00:37:22.360 --> 00:37:26.360]  來榮耀神 重新去榮耀神
[00:37:26.360 --> 00:37:28.360]  成為我們禱告的目的
[00:37:28.360 --> 00:37:31.360]  我們人生的目的
[00:37:31.360 --> 00:37:34.360]  就可以從我們禱告當中的分享
[00:37:34.360 --> 00:37:35.360]  看得出來
[00:37:35.360 --> 00:37:36.360]  我們做門徒的時候
[00:37:36.360 --> 00:37:38.360]  我們跟隨主耶穌基督
[00:37:38.360 --> 00:37:39.360]  我們做門徒的生活
[00:37:39.360 --> 00:37:42.360]  就要對整這個方向去做
[00:37:42.360 --> 00:37:47.360]  我們今天從這個功課當中求神
[00:37:47.360 --> 00:37:48.360]  去執著禱告
[00:37:48.360 --> 00:37:50.360]  去調整我們的生命
[00:37:50.360 --> 00:37:51.360]  我們有禱告會
[00:37:51.360 --> 00:37:57.360]  我們有一個月一次的語部禱告會
[00:37:57.360 --> 00:38:00.360]  我們接下來的每個主日都好
[00:38:00.360 --> 00:38:03.360]  從今天開始
[00:38:03.360 --> 00:38:05.360]  我們在青少年室
[00:38:05.360 --> 00:38:07.360]  會八點半有個禱告的時間
[00:38:07.360 --> 00:38:08.360]  如果大家時間許可
[00:38:08.360 --> 00:38:12.360]  或者有願意回來一起去禱告的時候
[00:38:12.360 --> 00:38:14.360]  歡迎大家去參加
[00:38:14.360 --> 00:38:17.360]  我們有繼續去嘗試去明白神的話語
[00:38:17.360 --> 00:38:19.360]  尋求神的心意
[00:38:19.360 --> 00:38:20.360]  求神去明白
[00:38:20.360 --> 00:38:21.360]  去鼓勵我們
[00:38:21.360 --> 00:38:23.360]  我們新的一年當中
[00:38:23.360 --> 00:38:25.360]  我們有新年大計
[00:38:25.360 --> 00:38:27.360]  願神鼓勵我們
[00:38:27.360 --> 00:38:28.360]  激勵我們
[00:38:28.360 --> 00:38:31.360]  在讀經上面能夠去努力
[00:38:31.360 --> 00:38:34.360]  我們很可能在這個處於所謂的
[00:38:34.360 --> 00:38:36.360]  屬靈的枯乾的情況
[00:38:36.360 --> 00:38:38.360]  有時會覺得做了基督徒這麼多年
[00:38:38.360 --> 00:38:41.360]  這些事全部都做過了
[00:38:41.360 --> 00:38:43.360]  真是又要做
[00:38:43.360 --> 00:38:46.360]  好像會乾的
