
[00:00:00.000 --> 00:00:03.000]  聖經都是神爽默示的
[00:22:29.000 --> 00:22:34.000]  這些小雨點就滋潤了社會
[00:22:34.000 --> 00:22:38.000]  結果沙漠流出江河
[00:22:38.000 --> 00:22:41.000]  旱地吐出鮮花
[00:22:41.000 --> 00:22:43.000]  一代一代的基督徒
[00:22:43.000 --> 00:22:47.000]  在沉默的社區裏面來服侍世人
[00:22:47.000 --> 00:22:51.000]  日復日,月復月,年復年
[00:22:51.000 --> 00:22:53.000]  他們根本沒有想過要改變什麼
[00:22:53.000 --> 00:22:57.000]  更加不會想什麼移風易俗
[00:22:57.000 --> 00:22:59.000]  不過就出於聖靈的感動
[00:22:59.000 --> 00:23:01.000]  他們所生活的社區
[00:23:01.000 --> 00:23:05.000]  開始被聖靈所震動
[00:23:05.000 --> 00:23:07.000]  基督徒所到之處
[00:23:07.000 --> 00:23:09.000]  開始時都是被懷疑
[00:23:09.000 --> 00:23:13.000]  被侮辱,被陷害,甚至被殺害
[00:23:13.000 --> 00:23:15.000]  但基督徒善良的血
[00:23:15.000 --> 00:23:22.000]  就成為了黑暗裏面繁星點點
[00:23:22.000 --> 00:23:27.000]  今日,我們要作世界的光
[00:23:27.000 --> 00:23:29.000]  首先要在教會裏面
[00:23:29.000 --> 00:23:32.000]  盛宴,過光明的生活
[00:23:32.000 --> 00:23:35.000]  成為我們的習慣
[00:23:35.000 --> 00:23:38.000]  獻給無名的傳道者這樣說
[00:23:38.000 --> 00:23:43.000]  多少個弟兄已經將性命雕在筆飛
[00:23:43.000 --> 00:23:48.000]  多少個弟兄已經將屍骨埋在南尾
[00:23:48.000 --> 00:23:53.000]  多少個弟兄遠征新疆西藏
[00:23:53.000 --> 00:23:57.000]  多少個弟兄走到天山南北
[00:23:57.000 --> 00:23:59.000]  多少個弟兄用自己的血
[00:23:59.000 --> 00:24:03.000]  染紅鳥,馬其頓,羅馬城
[00:24:03.000 --> 00:24:07.000]  撒哈拉的沙漠和巴修爾的密林
[00:24:07.000 --> 00:24:09.000]  他們就去到這些地方
[00:24:09.000 --> 00:24:13.000]  踏實地為主發光
[00:24:13.000 --> 00:24:16.000]  各位弟兄姊妹
[00:24:16.000 --> 00:24:20.000]  上帝呼召我們要做世界的光
[00:24:20.000 --> 00:24:25.000]  目的是要我們的天賦得著榮耀
[00:24:25.000 --> 00:24:28.000]  讓我們今日就在教會裏面
[00:24:28.000 --> 00:24:31.000]  開始實踐盛宴
[00:24:31.000 --> 00:24:33.000]  讓上帝的說話
[00:24:33.000 --> 00:24:35.000]  開始流入主流的社會
[00:24:35.000 --> 00:24:39.000]  改變主流社會的面貌
[00:24:39.000 --> 00:24:43.000]  或者有人說我們是癡人夢想
[00:24:43.000 --> 00:24:47.000]  但二千年的歷史講給我們聽
[00:24:47.000 --> 00:24:50.000]  基督的影響力
[00:24:50.000 --> 00:24:54.000]  正在世界裏面不斷地彰顯
[00:24:54.000 --> 00:24:57.000]  你願意作世界的光芒
[00:24:57.000 --> 00:25:01.000]  我們低頭祈禱
[00:25:01.000 --> 00:25:04.000]  親愛的恩主
[00:25:04.000 --> 00:25:06.000]  在星辰下的香港
[00:25:06.000 --> 00:25:10.000]  市民紛擾躁動
[00:25:10.000 --> 00:25:13.000]  求主幫助我們每一個基督徒
[00:25:13.000 --> 00:25:16.000]  回歸上帝的聖言
[00:25:16.000 --> 00:25:20.000]  只有這樣才找回我們的自身
[00:25:20.000 --> 00:25:23.000]  找回我們社會的出路
[00:25:23.000 --> 00:25:25.000]  求主加令
[00:25:25.000 --> 00:25:28.000]  讓我們可以實踐上帝的聖言
[00:25:28.000 --> 00:25:30.000]  背負主耶穌的額
[00:25:30.000 --> 00:25:32.000]  信著聖靈的引導
[00:25:32.000 --> 00:25:34.000]  貢獻於社會
[00:25:34.000 --> 00:25:37.000]  作世界的光
[00:25:37.000 --> 00:25:40.000]  祈禱奉耶穌明求
[00:25:40.000 --> 00:25:41.000]  阿門
