
[00:00:00.000 --> 00:00:04.500]  你知不知道在歷任的美國總統當中
[00:23:33.000 --> 00:23:37.000]  最重要的是 我們認罪悔改
[00:23:37.000 --> 00:23:39.000]  將生命主權交上
[00:23:39.000 --> 00:23:43.000]  承認主耶穌是我們生命的主
[00:23:43.000 --> 00:23:47.000]  祂就替我們付上了贖價
[00:23:47.000 --> 00:23:51.000]  替我們背上一切的罪孽
[00:23:51.000 --> 00:23:54.000]  是一切的罪孽
[00:23:54.000 --> 00:23:58.000]  不是一時 不是一次 不是幾次
[00:23:58.000 --> 00:24:05.000]  是一次過承擔了我們所有的罪
[00:24:05.000 --> 00:24:14.000]  是一分錢的罪債都劃清
[00:24:14.000 --> 00:24:18.000]  希伯來書十章十到十四節
[00:24:18.000 --> 00:24:20.000]  我們憑這旨意
[00:24:20.000 --> 00:24:24.000]  靠耶穌基督只一次獻上祂的身體
[00:24:24.000 --> 00:24:26.000]  就得以成聖
[00:24:26.000 --> 00:24:29.000]  凡祭司天天讚著侍奉神
[00:24:29.000 --> 00:24:31.000]  屢次獻上一樣的祭物
[00:24:31.000 --> 00:24:35.000]  這祭物永不能除罪
[00:24:35.000 --> 00:24:39.000]  但基督見了一次永遠的贖罪祭
[00:24:39.000 --> 00:24:42.000]  就在神的右邊坐下了
[00:24:42.000 --> 00:24:46.000]  從此等候他受的成了他的腳等
[00:24:46.000 --> 00:24:49.000]  因為他一次獻祭
[00:24:49.000 --> 00:24:59.000]  便叫那得以成聖的人永遠完全
[00:24:59.000 --> 00:25:02.000]  有一個農夫很關心他一個
[00:25:02.000 --> 00:25:06.000]  做木匠的仍然未信的朋友
[00:25:06.000 --> 00:25:08.000]  無論他怎樣分享
[00:25:08.000 --> 00:25:12.000]  他這位朋友還未肯接受這份免費
[00:25:12.000 --> 00:25:17.000]  卻又無價的永生的禮物
[00:25:17.000 --> 00:25:21.000]  這位木匠仍然覺得要靠自己
[00:25:21.000 --> 00:25:26.000]  做很多的事才可以上到天堂
[00:25:26.000 --> 00:25:29.000]  農夫後來要求這位木匠
[00:25:29.000 --> 00:25:33.000]  替他的農場的入口做一道閘
[00:25:33.000 --> 00:25:35.000]  木匠很用心
[00:25:35.000 --> 00:25:37.000]  特別因為是老朋友叫到
[00:25:37.000 --> 00:25:40.000]  他加入了自己很多的細節
[00:25:40.000 --> 00:25:43.000]  當那道閘做好之後
[00:25:43.000 --> 00:25:45.000]  農夫叫木匠
[00:25:45.000 --> 00:25:49.000]  將那道閘送到去農場的門口
[00:25:49.000 --> 00:25:54.000]  然後自己就帶來一把很鋒利的斧頭
[00:25:54.000 --> 00:25:57.000]  他在農場入口的木匠看到
[00:25:57.000 --> 00:26:01.000]  就問他 你帶一把斧頭來幹什麼
[00:26:01.000 --> 00:26:04.000]  農夫回答說 我會做一些修改
[00:26:04.000 --> 00:26:07.000]  加一些花紋 加一些圖案
[00:26:07.000 --> 00:26:10.000]  木匠馬上馬上接著說
[00:26:10.000 --> 00:26:12.000]  我這道閘已經是完美的了
[00:26:12.000 --> 00:26:16.000]  所有需要做的我都已經做了
[00:26:16.000 --> 00:26:19.000]  這個農夫愛理不理的
[00:26:19.000 --> 00:26:20.000]  就拿起他的斧頭
[00:26:20.000 --> 00:26:23.000]  在這裏加一刀 在那裏加一剪
[00:26:23.000 --> 00:26:29.000]  結果呢 這道木匠自然是被毀壞了
[00:26:29.000 --> 00:26:31.000]  於是木匠就說
[00:26:31.000 --> 00:26:34.000]  你看看 加了你的這些工夫
[00:26:34.000 --> 00:26:37.000]  弄壞了我花了這麼多心思
[00:26:37.000 --> 00:26:42.000]  來設計的整個傑作
[00:26:42.000 --> 00:26:46.000]  農夫卻是萬條思理地回答說
[00:26:46.000 --> 00:26:51.000]  我所做的其實就好像你所做的一樣
[00:26:51.000 --> 00:26:56.000]  這位朋友一臉的謊言
[00:26:56.000 --> 00:27:01.000]  農夫繼續說 你同樣以為
[00:27:01.000 --> 00:27:04.000]  耶穌基督為你所做的不夠
[00:27:04.000 --> 00:27:08.000]  因此你以為要自己做很多
[00:27:08.000 --> 00:27:14.000]  你只有搞壞了祂的計劃
[00:27:14.000 --> 00:27:16.000]  第十四節
[00:27:16.000 --> 00:27:21.000]  因為祂一次獻世 便叫那得以成聖的人
[00:27:21.000 --> 00:27:26.000]  永遠完全 一次過
[00:27:26.000 --> 00:27:30.000]  Once and for all
[00:27:30.000 --> 00:27:33.000]  成了
[00:27:33.000 --> 00:27:37.000]  成了這個勝利的宣言
[00:27:37.000 --> 00:27:39.000]  除了代表第一
[00:27:39.000 --> 00:27:43.000]  主耶穌祂的任務完成了
[00:27:43.000 --> 00:27:48.000]  第二 救贖成就了
[00:27:48.000 --> 00:27:54.000]  還有第三 撒旦失敗了
[00:27:54.000 --> 00:27:57.000]  主耶穌早就已經預告過
[00:27:57.000 --> 00:28:00.000]  在約翰福音十二章三十一節
[00:28:00.000 --> 00:28:02.000]  現在這世界受審判
[00:28:02.000 --> 00:28:06.000]  這世界的王要被趕出去
[00:28:06.000 --> 00:28:10.000]  而在希伯來書二章十四節
[00:28:10.000 --> 00:28:12.000]  也更清楚地說
[00:28:12.000 --> 00:28:14.000]  但要藉著死大壞那
[00:28:14.000 --> 00:28:18.000]  掌死拳的就是魔鬼
[00:28:18.000 --> 00:28:22.000]  所以耶穌成了
[00:28:22.000 --> 00:28:27.000]  就是等於魔鬼完了
[00:28:27.000 --> 00:28:30.000]  有一個爸爸和他的女兒去街
[00:28:30.000 --> 00:28:32.000]  爸爸在開車
[00:28:32.000 --> 00:28:34.000]  忽然間他發現在車廂裏面
[00:28:34.000 --> 00:28:37.000]  有一隻蜜蜂飛了進來
[00:28:37.000 --> 00:28:43.000]  這個對我們來說是很常見的事
[00:28:43.000 --> 00:28:46.000]  不應該有什麼大驚小怪
[00:28:46.000 --> 00:28:49.000]  但因為他的女兒有一種病
[00:28:49.000 --> 00:28:52.000]  對蜜蜂的針是極度的敏感
[00:28:52.000 --> 00:28:55.000]  若果被釘了的話
[00:28:55.000 --> 00:29:00.000]  蟲可以導致死亡
[00:29:00.000 --> 00:29:04.000]  當蜜蜂正想飛向他女兒那邊的時候
[00:29:04.000 --> 00:29:08.000]  這位爸爸因為正在開車的關係
[00:29:08.000 --> 00:29:12.000]  只好徒手擋住那隻蜜蜂
[00:29:12.000 --> 00:29:16.000]  當蜜蜂停在他的手心當中的時候
[00:29:16.000 --> 00:29:22.000]  為了女兒他握著拳頭
[00:29:22.000 --> 00:29:29.000]  就讓蜜蜂的毒針刺自己的掌心
[00:29:29.000 --> 00:29:33.000]  停車之後再打開手掌
[00:29:33.000 --> 00:29:36.000]  就讓那隻蜜蜂飛走了
[00:29:36.000 --> 00:29:39.000]  女兒看到蜜蜂在車廂裏面
[00:29:39.000 --> 00:29:42.000]  悠悠悠本來很害怕
[00:29:42.000 --> 00:29:45.000]  爸爸側身對女兒說
[00:29:45.000 --> 00:29:48.000]  乖女兒 不用怕
[00:29:48.000 --> 00:29:51.000]  那隻蜜蜂不會再傷害到你
[00:29:51.000 --> 00:29:55.000]  因為他的毒鉤已經在我的手掌裏面
[00:29:55.000 --> 00:29:58.000]  他或許會繼續在你身邊
[00:29:58.000 --> 00:30:01.000]  悠悠悠地攪擾著你
[00:30:01.000 --> 00:30:07.000]  但是他的腳不可以再傷害到你了
[00:30:07.000 --> 00:30:10.000]  各位朋友 各位弟兄姊妹
[00:30:10.000 --> 00:30:15.000]  這個豈不是主耶穌在十字架上所做的一切
[00:30:15.000 --> 00:30:22.000]  撒旦將他的毒鉤釘在主耶穌的手和腳
[00:30:22.000 --> 00:30:29.000]  我們的恩主就承受了撒旦重重的一擊
[00:30:29.000 --> 00:30:33.000]  為了保護我們
[00:30:33.000 --> 00:30:39.000]  菠蘿西書二章十五節
[00:30:39.000 --> 00:30:44.000]  既將一切執政的掌權的擄來
[00:30:44.000 --> 00:30:50.000]  明顯給眾人看就像著十字架跨盛
[00:30:50.000 --> 00:30:53.000]  耶穌在十字架上的跨盛
[00:30:53.000 --> 00:30:57.000]  是他沒有退縮 沒有迴避
[00:30:57.000 --> 00:31:02.000]  更勝過死拳 三天之後復活
[00:31:02.000 --> 00:31:06.000]  魔鬼撒旦有時仍然會
[00:31:06.000 --> 00:31:10.000]  悠悠悠 悠悠悠地纏繞著我們
[00:31:10.000 --> 00:31:16.000]  但是他們依然已經打敗了仗
[00:31:16.000 --> 00:31:18.000]  我們靠著主
[00:31:18.000 --> 00:31:22.000]  我們靠著主耶穌 我們就不怕
[00:31:22.000 --> 00:31:27.000]  任由他們只是悠悠悠
[00:31:27.000 --> 00:31:31.000]  哥倫多前書十五章五十五節
[00:31:31.000 --> 00:31:34.000]  死啊 你德性的權勢在哪裏
[00:31:34.000 --> 00:31:39.000]  死啊 你的毒鉤在哪裏
[00:31:39.000 --> 00:31:46.000]  撒旦被擊退了 宿家常清了
[00:31:46.000 --> 00:31:52.000]  成了 It is finished
[00:31:52.000 --> 00:31:59.000]  成了 主耶穌的任務成全了
[00:31:59.000 --> 00:32:07.000]  救贖成就了 撒旦失敗了
[00:32:07.000 --> 00:32:12.000]  由此可見 正如我一開始講的那個故事
[00:32:12.000 --> 00:32:19.000]  主耶穌是講得最少 做得最多的那一位人物
[00:32:19.000 --> 00:32:24.000]  有人說 如果依照Mount Rushmore
[00:32:24.000 --> 00:32:27.000]  總統肖像的比例去計算
[00:32:27.000 --> 00:32:32.000]  每個總統將會是身高四百六十五尺
[00:32:32.000 --> 00:32:36.000]  即使每一位總統他多能幹
[00:32:36.000 --> 00:32:40.000]  他們多為國民去辛勞
[00:32:40.000 --> 00:32:45.000]  他們的成就相對來說都只是很有限
[00:32:45.000 --> 00:32:51.000]  但是 他們卻被世界所推崇 所尊重
[00:32:51.000 --> 00:32:55.000]  抬得很高
[00:32:55.000 --> 00:33:01.000]  主耶穌應該有多高呢
[00:33:01.000 --> 00:33:05.000]  有一首詩歌的Old Rugged Cross
[00:33:05.000 --> 00:33:10.000]  歌詞裡這樣說 各各他山嶺上
[00:33:10.000 --> 00:33:17.000]  束納古舊十甲 是羞辱與痛苦記號
[00:33:17.000 --> 00:33:23.000]  神愛子主耶穌 為我們被釘死
[00:33:23.000 --> 00:33:28.000]  這十甲是我最愛 最寶
[00:33:28.000 --> 00:33:33.000]  主耶穌應該有多高呢
[00:33:33.000 --> 00:33:42.000]  就視乎我們有多願意高舉主的十字架
[00:33:42.000 --> 00:33:49.000]  讓我們一起低頭祈禱
[00:33:49.000 --> 00:33:54.000]  神愛主 成了
[00:33:54.000 --> 00:33:57.000]  我們看到主耶穌
[00:33:57.000 --> 00:34:00.000]  你所有的任務完成了
[00:34:00.000 --> 00:34:04.000]  這些任務都是為了我們
[00:34:04.000 --> 00:34:10.000]  你救贖成就了
[00:34:10.000 --> 00:34:13.000]  你經歷這麼多的痛 這麼多的苦
[00:34:13.000 --> 00:34:17.000]  就是為了救贖我們
[00:34:17.000 --> 00:34:20.000]  為了背負我們的罪責
[00:34:20.000 --> 00:34:25.000]  為了還清一切的罪責
[00:34:25.000 --> 00:34:28.000]  讓我們無罪一身輕
[00:34:28.000 --> 00:34:31.000]  讓我們跟父神的關係
[00:34:31.000 --> 00:34:35.000]  中間無罪去隔阻
[00:34:35.000 --> 00:34:41.000]  讓我們可以打通跟父神的關係
[00:34:41.000 --> 00:34:45.000]  主耶穌 多謝你
[00:34:45.000 --> 00:34:47.000]  你的這句「成了」
[00:34:47.000 --> 00:34:53.000]  也就是狠狠地打敗了撒旦
[00:34:53.000 --> 00:34:57.000]  讓他即使在我們身邊擁擁擁
[00:34:57.000 --> 00:35:00.000]  我們都不怕
[00:35:00.000 --> 00:35:07.000]  因為我們可以完全地去依靠你
[00:35:07.000 --> 00:35:10.000]  因為他的毒鉤
[00:35:10.000 --> 00:35:14.000]  你已經為我們償了
[00:35:14.000 --> 00:35:18.000]  讓我們只要緊靠著你
[00:35:18.000 --> 00:35:22.000]  我們在前面行走天路
[00:35:22.000 --> 00:35:24.000]  我們就無憂
[00:35:24.000 --> 00:35:29.000]  因為你的一句「成了」
[00:35:29.000 --> 00:35:37.000]  讓我們可以盡享你給我們一切的福樂
[00:35:37.000 --> 00:35:39.000]  在前面的日子中
[00:35:39.000 --> 00:35:48.000]  我們不願意只是輕輕鬆鬆地行走這段路
[00:35:48.000 --> 00:35:51.000]  而是讓我們真的立志地去
[00:35:51.000 --> 00:35:55.000]  為了你為我們所做的一切
[00:35:55.000 --> 00:36:01.000]  我們願意緊靠著你
[00:36:01.000 --> 00:36:06.000]  我們不會受到撒旦擁擁擁而被引誘
[00:36:06.000 --> 00:36:08.000]  而是真正地學習
[00:36:08.000 --> 00:36:12.000]  我們同樣在每一個的引誘當中
[00:36:12.000 --> 00:36:15.000]  我們都要打敗撒旦
[00:36:15.000 --> 00:36:18.000]  主耶穌 從你建立我們
[00:36:18.000 --> 00:36:22.000]  今天每一個對你的承諾
[00:36:22.000 --> 00:36:29.000]  幫助我們在前面過土主喜悅的生活
[00:36:29.000 --> 00:36:31.000]  多謝你聽我們的祈禱
[00:36:31.000 --> 00:36:34.000]  奉主耶穌基督的名
[00:36:34.000 --> 00:36:35.000]  阿們
