
[00:00:00.000 --> 00:00:02.140]  Thanksgiving
[00:16:40.620 --> 00:16:42.620]  第二段是什麼呢
[00:16:42.620 --> 00:16:44.620]  第二段就是路德的
[00:16:44.620 --> 00:16:46.620]  跟路德記有什麼關係
[00:16:46.620 --> 00:16:48.620]  你記得路德記的故事嗎
[00:16:48.620 --> 00:16:52.620]  路德記的故事
[00:16:52.620 --> 00:16:54.620]  是一個摩訶的女子
[00:16:54.620 --> 00:16:56.620]  一個外邦的女子
[00:16:56.620 --> 00:16:58.620]  她去投向
[00:16:58.620 --> 00:17:00.620]  以色列人
[00:17:00.620 --> 00:17:02.620]  投向耶和華
[00:17:02.620 --> 00:17:04.620]  然後她就搬到了
[00:17:04.620 --> 00:17:06.620]  加拿大
[00:17:06.620 --> 00:17:08.620]  然後裡面發生了很多
[00:17:08.620 --> 00:17:10.620]  不同的細節
[00:17:10.620 --> 00:17:12.620]  就跟修葛節有關的
[00:17:12.620 --> 00:17:14.620]  為什麼呢
[00:17:14.620 --> 00:17:16.620]  因為路德第二章
[00:17:16.620 --> 00:17:18.620]  就在修葛節發生
[00:17:18.620 --> 00:17:22.620]  因為摩訶的女子路德
[00:17:22.620 --> 00:17:24.620]  對那娥米說
[00:17:24.620 --> 00:17:26.620]  她的
[00:17:26.620 --> 00:17:28.620]  家婆
[00:17:28.620 --> 00:17:30.620]  跟她說
[00:17:30.620 --> 00:17:32.620]  等我出去
[00:17:32.620 --> 00:17:34.620]  去到拾取墨水
[00:17:34.620 --> 00:17:36.620]  什麼時候拾取墨水
[00:17:36.620 --> 00:17:38.620]  就是修葛節的時候
[00:17:38.620 --> 00:17:40.620]  工人去修葛
[00:17:40.620 --> 00:17:42.620]  這個莊稼的時候
[00:17:42.620 --> 00:17:44.620]  他們作為一個窮人
[00:17:44.620 --> 00:17:46.620]  路德
[00:17:46.620 --> 00:17:48.620]  和娥米就出去田間
[00:17:48.620 --> 00:17:50.620]  拾取這些墨水
[00:17:50.620 --> 00:17:54.620]  她就說
[00:17:54.620 --> 00:17:56.620]  看看我可以跟到誰
[00:17:56.620 --> 00:17:58.620]  誰給我蒙恩
[00:17:58.620 --> 00:18:00.620]  娥米就跟她說女兒你去吧
[00:18:00.620 --> 00:18:02.620]  這個後生女就出去
[00:18:02.620 --> 00:18:04.620]  就去到田間
[00:18:04.620 --> 00:18:06.620]  在修葛的人的身後
[00:18:06.620 --> 00:18:08.620]  拾取墨水
[00:18:08.620 --> 00:18:10.620]  因為她是窮人
[00:18:10.620 --> 00:18:12.620]  所以她就拿不到正式的莊稼
[00:18:12.620 --> 00:18:14.620]  但是剩下來的東西
[00:18:14.620 --> 00:18:16.620]  她就可以拾取
[00:18:16.620 --> 00:18:18.620]  拾取一些零碎
[00:18:18.620 --> 00:18:20.620]  以致回到家裡就有東西吃
[00:18:20.620 --> 00:18:22.620]  修葛就遇見誰
[00:18:22.620 --> 00:18:24.620]  波瓦斯
[00:18:24.620 --> 00:18:26.620]  後生女就遇見
[00:18:26.620 --> 00:18:28.620]  她本族的
[00:18:28.620 --> 00:18:30.620]  族人
[00:18:30.620 --> 00:18:32.620]  波瓦斯
[00:18:32.620 --> 00:18:34.620]  就去到修葛地
[00:18:34.620 --> 00:18:36.620]  就去到
[00:18:36.620 --> 00:18:38.620]  她的田地
[00:18:38.620 --> 00:18:40.620]  大家知道那個細節
[00:18:40.620 --> 00:18:42.620]  波瓦斯很恩待她
[00:18:42.620 --> 00:18:44.620]  然後就娶了她
[00:18:44.620 --> 00:18:46.620]  以致她的家族留名
[00:18:46.620 --> 00:18:48.620]  發生的時間
[00:18:48.620 --> 00:18:50.620]  就是哈佛斯的時候
[00:18:50.620 --> 00:18:52.620]  拾取墨水的時候
[00:18:52.620 --> 00:18:54.620]  但是最重要的
[00:18:54.620 --> 00:18:56.620]  不是單單
[00:18:56.620 --> 00:18:58.620]  是一個
[00:18:58.620 --> 00:19:00.620]  拾取莊稼
[00:19:00.620 --> 00:19:02.620]  或者修葛莊稼
[00:19:02.620 --> 00:19:04.620]  修葛節的一個故事
[00:19:04.620 --> 00:19:06.620]  什麼的故事
[00:19:06.620 --> 00:19:08.620]  其中一個最重要的主題就是
[00:19:08.620 --> 00:19:10.620]  慷慨
[00:19:10.620 --> 00:19:12.620]  generosity
[00:19:12.620 --> 00:19:14.620]  就是這個波瓦斯對
[00:19:14.620 --> 00:19:16.620]  一個外邦女子
[00:19:16.620 --> 00:19:18.620]  對一些窮人
[00:19:18.620 --> 00:19:20.620]  去實行慷慨
[00:19:20.620 --> 00:19:22.620]  這個道理
[00:19:22.620 --> 00:19:24.620]  in fact
[00:19:24.620 --> 00:19:26.620]  《律法書》裡面就說
[00:19:26.620 --> 00:19:28.620]  給那些有剩餘的人
[00:19:28.620 --> 00:19:32.620]  有收入的人
[00:19:34.620 --> 00:19:36.620]  有多的人
[00:19:36.620 --> 00:19:38.620]  他們需要做些什麼
[00:19:38.620 --> 00:19:40.620]  有多的人不是說
[00:19:40.620 --> 00:19:42.620]  有多的
[00:19:42.620 --> 00:19:44.620]  我明天Cyber Monday
[00:19:44.620 --> 00:19:46.620]  我又多買點東西給自己
[00:19:46.620 --> 00:19:48.620]  我們就是這樣
[00:19:48.620 --> 00:19:50.620]  我已經買了一個星期的東西
[00:19:50.620 --> 00:19:52.620]  過個星期
[00:19:52.620 --> 00:19:54.620]  真的路卡路到我瘋了
[00:19:54.620 --> 00:19:56.620]  我一路預備這個講座的時候
[00:19:56.620 --> 00:19:58.620]  我就一路一路
[00:19:58.620 --> 00:20:00.620]  告訴自己不需要憂慮
[00:20:02.620 --> 00:20:04.620]  明天就Cyber Monday
[00:20:04.620 --> 00:20:06.620]  我有多錢
[00:20:06.620 --> 00:20:08.620]  不如我再多買點東西給自己
[00:20:08.620 --> 00:20:10.620]  我們滿足的就是
[00:20:10.620 --> 00:20:12.620]  我們想要的東西
[00:20:12.620 --> 00:20:14.620]  不是我們需要的
[00:20:14.620 --> 00:20:16.620]  我們想要的
[00:20:16.620 --> 00:20:18.620]  道德記
[00:20:18.620 --> 00:20:20.620]  剛剛在這個伺服器發生的時候
[00:20:20.620 --> 00:20:22.620]  就是要
[00:20:22.620 --> 00:20:24.620]  慷慨
[00:20:24.620 --> 00:20:26.620]  去幫助身邊
[00:20:26.620 --> 00:20:28.620]  有需要的
[00:20:28.620 --> 00:20:30.620]  剛才我講了
[00:20:30.620 --> 00:20:32.620]  有多人多
[00:20:32.620 --> 00:20:34.620]  每個人都這樣說
[00:20:34.620 --> 00:20:36.620]  我們拿著美金去花
[00:20:36.620 --> 00:20:38.620]  我們覺得好像發財一樣
[00:20:38.620 --> 00:20:40.620]  一樣東西好像不需要錢
[00:20:40.620 --> 00:20:42.620]  特別是我的小朋友
[00:20:42.620 --> 00:20:44.620]  他們覺得一樣東西都很便宜
[00:20:44.620 --> 00:20:46.620]  總之我就不教他們
[00:20:46.620 --> 00:20:48.620]  怎樣換算
[00:20:48.620 --> 00:20:50.620]  因為美金強
[00:20:50.620 --> 00:20:52.620]  上去吃東西
[00:20:52.620 --> 00:20:54.620]  這麼便宜的東西
[00:20:54.620 --> 00:20:56.620]  不吃不行
[00:20:56.620 --> 00:20:58.620]  一樣東西都要吃
[00:20:58.620 --> 00:21:00.620]  但我有另外一個領匯
[00:21:00.620 --> 00:21:02.620]  我有另外一個領匯
[00:21:02.620 --> 00:21:04.620]  因為我探訪了一些朋友
[00:21:04.620 --> 00:21:06.620]  有些朋友
[00:21:06.620 --> 00:21:08.620]  在香港
[00:21:08.620 --> 00:21:10.620]  去到多倫多
[00:21:10.620 --> 00:21:12.620]  在那裏定居
[00:21:12.620 --> 00:21:14.620]  跟我以前
[00:21:14.620 --> 00:21:16.620]  我們
[00:21:16.620 --> 00:21:18.620]  在香港來的那一班
[00:21:18.620 --> 00:21:20.620]  來到美國也好
[00:21:20.620 --> 00:21:22.620]  來到北美也好
[00:21:22.620 --> 00:21:24.620]  那些移民的心態是不同的
[00:21:24.620 --> 00:21:26.620]  我開車去探望一個老朋友
[00:21:26.620 --> 00:21:28.620]  他們是那些
[00:21:28.620 --> 00:21:30.620]  類似救生艇
[00:21:30.620 --> 00:21:32.620]  加拿大那些救生艇
[00:21:32.620 --> 00:21:34.620]  的計劃
[00:21:34.620 --> 00:21:36.620]  來到叫做
[00:21:36.620 --> 00:21:38.620]  救濟
[00:21:38.620 --> 00:21:40.620]  香港的救濟
[00:21:40.620 --> 00:21:42.620]  我們這些來了
[00:21:42.620 --> 00:21:44.620]  北美這麼久
[00:21:44.620 --> 00:21:46.620]  已經落地生根
[00:21:46.620 --> 00:21:48.620]  有時候我們有一點離地
[00:21:48.620 --> 00:21:50.620]  我們不太清楚他們
[00:21:50.620 --> 00:21:52.620]  的生活狀況
[00:21:52.620 --> 00:21:54.620]  我們假設
[00:21:54.620 --> 00:21:56.620]  像我們以前那樣
[00:21:56.620 --> 00:21:58.620]  其實你想想我們以前也是
[00:21:58.620 --> 00:22:00.620]  捱生捱死
[00:22:00.620 --> 00:22:02.620]  你來到一個異地
[00:22:02.620 --> 00:22:04.620]  又要被你自己本族的人欺負
[00:22:04.620 --> 00:22:06.620]  然後你做生做死
[00:22:06.620 --> 00:22:08.620]  我還記得我來到美國的時候
[00:22:08.620 --> 00:22:10.620]  我們洗盤碗
[00:22:10.620 --> 00:22:12.620]  洗到手都爛
[00:22:12.620 --> 00:22:14.620]  凍水洗
[00:22:14.620 --> 00:22:16.620]  洗碗機都沒有
[00:22:16.620 --> 00:22:18.620]  一天十幾個小時在洗碗
[00:22:18.620 --> 00:22:20.620]  你才可以有錢讀書
[00:22:20.620 --> 00:22:22.620]  其實很苦
[00:22:22.620 --> 00:22:24.620]  他們這幫
[00:22:24.620 --> 00:22:26.620]  來到多倫多
[00:22:26.620 --> 00:22:28.620]  他們很多故事都是這樣
[00:22:28.620 --> 00:22:30.620]  我們就開心了
[00:22:30.620 --> 00:22:32.620]  我們就在這裡吃東西
[00:22:32.620 --> 00:22:34.620]  有些人要做幾份工
[00:22:34.620 --> 00:22:36.620]  為了
[00:22:36.620 --> 00:22:38.620]  能夠拿到居留
[00:22:38.620 --> 00:22:40.620]  為了能夠有一個
[00:22:40.620 --> 00:22:42.620]  好一點的生活
[00:22:42.620 --> 00:22:46.620]  聽一下他們的故事
[00:22:46.620 --> 00:22:48.620]  其實有苦就自己知道
[00:22:50.620 --> 00:22:52.620]  特別現在
[00:22:52.620 --> 00:22:54.620]  他們有很多
[00:22:54.620 --> 00:22:56.620]  就是live ball
[00:22:56.620 --> 00:22:58.620]  你看世界裡面有多少地方
[00:22:58.620 --> 00:23:00.620]  生活的人
[00:23:00.620 --> 00:23:02.620]  是多麼苦
[00:23:02.620 --> 00:23:04.620]  我們拿著美金走去吃一樣的
[00:23:04.620 --> 00:23:06.620]  我們覺得很開心
[00:23:06.620 --> 00:23:08.620]  我不是叫你不吃
[00:23:08.620 --> 00:23:10.620]  你聽一下他們的故事
[00:23:10.620 --> 00:23:12.620]  聽一下他們的故事
[00:23:12.620 --> 00:23:14.620]  中國現在搞成這樣
[00:23:14.620 --> 00:23:16.620]  早上我們
[00:23:16.620 --> 00:23:18.620]  大紀元節目聊天
[00:23:18.620 --> 00:23:20.620]  各大城市
[00:23:20.620 --> 00:23:22.620]  因為那個
[00:23:22.620 --> 00:23:24.620]  動態清零
[00:23:24.620 --> 00:23:26.620]  叫什麼
[00:23:26.620 --> 00:23:30.620]  其實是鎮壓
[00:23:30.620 --> 00:23:32.620]  其實是控制
[00:23:32.620 --> 00:23:34.620]  控制人
[00:23:34.620 --> 00:23:36.620]  你想想有多苦
[00:23:36.620 --> 00:23:38.620]  我們去旅遊
[00:23:38.620 --> 00:23:40.620]  我們去吃好的東西
[00:23:40.620 --> 00:23:44.620]  有時候
[00:23:44.620 --> 00:23:46.620]  是不是太離地
[00:23:46.620 --> 00:23:48.620]  聽一下他的故事
[00:23:48.620 --> 00:23:50.620]  我聽了好幾個故事
[00:23:50.620 --> 00:23:52.620]  都是我熟悉的人
[00:23:52.620 --> 00:23:54.620]  你就知道
[00:23:54.620 --> 00:23:56.620]  他們生活
[00:23:56.620 --> 00:23:58.620]  是多麼艱難
[00:23:58.620 --> 00:24:00.620]  所以為什麼
[00:24:00.620 --> 00:24:02.620]  在聖經裡面
[00:24:02.620 --> 00:24:04.620]  提到路德記
[00:24:04.620 --> 00:24:06.620]  收割節的時候
[00:24:06.620 --> 00:24:08.620]  都有提過
[00:24:08.620 --> 00:24:10.620]  一些和窮人有關的
[00:24:10.620 --> 00:24:12.620]  有需要的人
[00:24:12.620 --> 00:24:14.620]  有關的教導
[00:24:14.620 --> 00:24:16.620]  剛才我們看了
[00:24:16.620 --> 00:24:18.620]  這個利美記
[00:24:18.620 --> 00:24:20.620]  你再看下去
[00:24:20.620 --> 00:24:22.620]  利美記二十二章
[00:24:22.620 --> 00:24:24.620]  講到這個
[00:24:24.620 --> 00:24:26.620]  收割節的時候
[00:24:26.620 --> 00:24:28.620]  他說你們
[00:24:28.620 --> 00:24:30.620]  在自己的地
[00:24:30.620 --> 00:24:32.620]  收割莊稼的時候
[00:24:32.620 --> 00:24:34.620]  不可割進田的角落
[00:24:34.620 --> 00:24:36.620]  也不可拾取
[00:24:36.620 --> 00:24:38.620]  莊稼所掉下來的
[00:24:38.620 --> 00:24:40.620]  要把他們留給
[00:24:40.620 --> 00:24:42.620]  窮人和寄居的
[00:24:42.620 --> 00:24:44.620]  因為我的事
[00:24:44.620 --> 00:24:46.620]  是和理的
[00:24:46.620 --> 00:24:48.620]  但這句說話
[00:24:48.620 --> 00:24:50.620]  是寫給誰的
[00:24:50.620 --> 00:24:52.620]  這段律法
[00:24:52.620 --> 00:24:54.620]  這個律例
[00:24:54.620 --> 00:24:56.620]  是寫給什麼人
[00:24:56.620 --> 00:24:58.620]  是寫給有田的人
[00:24:58.620 --> 00:25:00.620]  對嗎
[00:25:00.620 --> 00:25:02.620]  不是寫給窮人
[00:25:02.620 --> 00:25:04.620]  你不要以為
[00:25:04.620 --> 00:25:06.620]  是寫給有需要的人
[00:25:06.620 --> 00:25:08.620]  是寫給自己的田地
[00:25:08.620 --> 00:25:10.620]  自己有收割莊稼
[00:25:10.620 --> 00:25:12.620]  有工人幫助
[00:25:12.620 --> 00:25:14.620]  那群人
[00:25:14.620 --> 00:25:16.620]  他說你們收取
[00:25:16.620 --> 00:25:18.620]  莊稼的時候
[00:25:18.620 --> 00:25:20.620]  不要收到田角也拿走
[00:25:20.620 --> 00:25:22.620]  賺幾個開不要賺到盡
[00:25:22.620 --> 00:25:24.620]  田角的東西
[00:25:24.620 --> 00:25:26.620]  應該留給什麼人
[00:25:26.620 --> 00:25:28.620]  窮人
[00:25:28.620 --> 00:25:30.620]  寄居的人
[00:25:30.620 --> 00:25:32.620]  在你中間
[00:25:32.620 --> 00:25:34.620]  來義鄉的人
[00:25:34.620 --> 00:25:38.620]  慷慨地
[00:25:38.620 --> 00:25:40.620]  和他們分享
[00:25:40.620 --> 00:25:42.620]  這就是整個問題
[00:25:42.620 --> 00:25:44.620]  整個問題不是說
[00:25:44.620 --> 00:25:46.620]  我不拿別人的東西
[00:25:46.620 --> 00:25:48.620]  而是你有的東西
[00:25:48.620 --> 00:25:50.620]  剩下來的東西
[00:25:50.620 --> 00:25:52.620]  應該
[00:25:52.620 --> 00:25:54.620]  和別人分享
[00:25:54.620 --> 00:25:56.620]  你有的
[00:25:56.620 --> 00:25:58.620]  剩餘的東西
[00:25:58.620 --> 00:26:00.620]  不要每次都在想
[00:26:00.620 --> 00:26:02.620]  我又想要那樣
[00:26:02.620 --> 00:26:04.620]  想想身邊的人
[00:26:04.620 --> 00:26:06.620]  是有需要的
[00:26:06.620 --> 00:26:08.620]  當然你說
[00:26:08.620 --> 00:26:10.620]  我可以做什麼
[00:26:10.620 --> 00:26:12.620]  你多吃點東西
[00:26:12.620 --> 00:26:14.620]  玩完之後
[00:26:14.620 --> 00:26:16.620]  你可以做什麼
[00:26:16.620 --> 00:26:18.620]  你可不可以幫助那些人
[00:26:18.620 --> 00:26:20.620]  最終來說
[00:26:20.620 --> 00:26:22.620]  可能真的不行
[00:26:22.620 --> 00:26:24.620]  但我覺得在心態上
[00:26:24.620 --> 00:26:26.620]  我們可以聽他們的故事
[00:26:26.620 --> 00:26:28.620]  聽他們
[00:26:28.620 --> 00:26:30.620]  有什麼辛酸
[00:26:30.620 --> 00:26:32.620]  去關心他們
[00:26:32.620 --> 00:26:34.620]  你可以的話
[00:26:34.620 --> 00:26:36.620]  這個就是
[00:26:36.620 --> 00:26:38.620]  陀螺的精神
[00:26:38.620 --> 00:26:40.620]  就是我們可以去
[00:26:40.620 --> 00:26:42.620]  模仿一下上帝的生命
[00:26:42.620 --> 00:26:44.620]  上帝是一個
[00:26:44.620 --> 00:26:46.620]  這樣的上帝慷慨
[00:26:46.620 --> 00:26:48.620]  恩待我們
[00:26:48.620 --> 00:26:50.620]  感恩節
[00:26:50.620 --> 00:26:52.620]  想起就是上帝給我們的
[00:26:52.620 --> 00:26:54.620]  福祿
[00:26:54.620 --> 00:26:56.620]  有的好的東西
[00:26:56.620 --> 00:26:58.620]  每樣東西都供應給我們
[00:26:58.620 --> 00:27:00.620]  可能有很多我們
[00:27:00.620 --> 00:27:02.620]  還是欠缺的
[00:27:02.620 --> 00:27:04.620]  但我告訴你
[00:27:04.620 --> 00:27:06.620]  十該其九可能都是想要
[00:27:06.620 --> 00:27:08.620]  I want
[00:27:08.620 --> 00:27:10.620]  不是need
[00:27:10.620 --> 00:27:12.620]  不是我們需要
[00:27:12.620 --> 00:27:14.620]  上帝是一個
[00:27:14.620 --> 00:27:16.620]  那麼恩待我們的神
[00:27:16.620 --> 00:27:18.620]  祂的律法
[00:27:18.620 --> 00:27:20.620]  就是告訴我們
[00:27:20.620 --> 00:27:22.620]  我們可以行出美意
[00:27:22.620 --> 00:27:24.620]  身邊的人
[00:27:24.620 --> 00:27:26.620]  或者有需要的事工
[00:27:26.620 --> 00:27:28.620]  我們是慷慨的
[00:27:28.620 --> 00:27:30.620]  去治癒
[00:27:30.620 --> 00:27:32.620]  這個才是上帝律法的精神
[00:27:32.620 --> 00:27:34.620]  最後一段經文
[00:27:34.620 --> 00:27:36.620]  四行傳第二章
[00:27:36.620 --> 00:27:38.620]  就是
[00:27:38.620 --> 00:27:40.620]  聖靈降臨的時候
[00:27:40.620 --> 00:27:42.620]  五巡節的那一日到了
[00:27:42.620 --> 00:27:44.620]  其實更好的翻譯
[00:27:44.620 --> 00:27:46.620]  應該是
[00:27:46.620 --> 00:27:48.620]  五巡節的日子
[00:27:48.620 --> 00:27:50.620]  實現了
[00:27:50.620 --> 00:27:52.620]  fulfill
[00:27:52.620 --> 00:27:54.620]  我們想起
[00:27:54.620 --> 00:27:56.620]  五巡節的時候
[00:27:56.620 --> 00:27:58.620]  就想起聖靈降臨
[00:27:58.620 --> 00:28:00.620]  有很多人順主等等
[00:28:00.620 --> 00:28:02.620]  這些神蹟奇事
[00:28:02.620 --> 00:28:04.620]  但你繼續追下去
[00:28:04.620 --> 00:28:06.620]  四行傳講到
[00:28:06.620 --> 00:28:08.620]  五巡節之後發生的事
[00:28:08.620 --> 00:28:10.620]  是什麼
[00:28:10.620 --> 00:28:12.620]  第四章講到初期教會
[00:28:12.620 --> 00:28:14.620]  他們所謂繁物共融
[00:28:14.620 --> 00:28:16.620]  大家去到慷慨地分享
[00:28:16.620 --> 00:28:18.620]  去周濟身邊的人
[00:28:18.620 --> 00:28:20.620]  對嗎
[00:28:20.620 --> 00:28:22.620]  講什麼
[00:28:22.620 --> 00:28:24.620]  四章三十四節
[00:28:24.620 --> 00:28:26.620]  他們中間會有一個缺憲
[00:28:26.620 --> 00:28:28.620]  查遍整本
[00:28:28.620 --> 00:28:30.620]  律法書
[00:28:30.620 --> 00:28:32.620]  舊約
[00:28:32.620 --> 00:28:34.620]  這句說話
[00:28:34.620 --> 00:28:36.620]  在生命記出現過
[00:28:36.620 --> 00:28:38.620]  中間沒有缺憲
[00:28:38.620 --> 00:28:40.620]  沒有窮的人
[00:28:40.620 --> 00:28:42.620]  no one is needed
[00:28:42.620 --> 00:28:44.620]  among them
[00:28:44.620 --> 00:28:46.620]  在初期教會
[00:28:46.620 --> 00:28:48.620]  收割五巡節來到的時候
[00:28:48.620 --> 00:28:50.620]  聖靈的工作到來
[00:28:50.620 --> 00:28:52.620]  他們就明白
[00:28:52.620 --> 00:28:54.620]  這是上帝賜予律法的時候
[00:28:54.620 --> 00:28:56.620]  我們要實行慷慨之道
[00:28:56.620 --> 00:28:58.620]  使我們中間
[00:28:58.620 --> 00:29:00.620]  沒有欠缺
[00:29:00.620 --> 00:29:02.620]  這才是奇事
[00:29:02.620 --> 00:29:04.620]  這才是神蹟
[00:29:04.620 --> 00:29:06.620]  神蹟奇事不只是過雄海
[00:29:06.620 --> 00:29:08.620]  不是過約旦河
[00:29:08.620 --> 00:29:10.620]  不是一些崩山碎石的事
[00:29:10.620 --> 00:29:12.620]  而是上帝賜予律法
[00:29:12.620 --> 00:29:14.620]  給他們的子民
[00:29:14.620 --> 00:29:16.620]  聖靈在我們中間行事的時候
[00:29:16.620 --> 00:29:18.620]  我們
[00:29:18.620 --> 00:29:20.620]  行出上帝的美意
[00:29:20.620 --> 00:29:22.620]  有上帝的生命
[00:29:22.620 --> 00:29:24.620]  這才是最神奇的事
[00:29:24.620 --> 00:29:26.620]  這才是最神奇的事
[00:29:26.620 --> 00:29:28.620]  有多大的偉大
[00:29:28.620 --> 00:29:30.620]  我們能夠
[00:29:30.620 --> 00:29:32.620]  仿效上帝的生命
[00:29:32.620 --> 00:29:34.620]  上主
[00:29:34.620 --> 00:29:36.620]  我們多謝你
[00:29:36.620 --> 00:29:38.620]  因為你是那一位
[00:29:38.620 --> 00:29:40.620]  供應滿滿的祝福我們的神
[00:29:40.620 --> 00:29:42.620]  主叫我們
[00:29:42.620 --> 00:29:44.620]  恩著你給我們的恩典
[00:29:44.620 --> 00:29:46.620]  恩著你給我們的福氣
[00:29:46.620 --> 00:29:48.620]  我們不單止自己
[00:29:48.620 --> 00:29:50.620]  去感恩讚美你
[00:29:50.620 --> 00:29:52.620]  也讓我們的生命能夠
[00:29:52.620 --> 00:29:54.620]  行出上帝自己的律法
[00:29:54.620 --> 00:29:56.620]  讓你自己的道
[00:29:56.620 --> 00:29:58.620]  在我們生命當中能夠去實現出來
[00:29:58.620 --> 00:30:00.620]  使我們教會
[00:30:00.620 --> 00:30:02.620]  使我們自己的生命能夠成為
[00:30:02.620 --> 00:30:04.620]  其他有需要的人的祝福
[00:30:04.620 --> 00:30:06.620]  教導我們慷慨知道
[00:30:06.620 --> 00:30:08.620]  教導我們分享奉獻
[00:30:08.620 --> 00:30:10.620]  教導我們不單止
[00:30:10.620 --> 00:30:12.620]  去計算我們自己
[00:30:12.620 --> 00:30:14.620]  有多少
[00:30:14.620 --> 00:30:16.620]  想要多少
[00:30:16.620 --> 00:30:18.620]  叫我們學一下
[00:30:18.620 --> 00:30:20.620]  叫我們的生命
[00:30:20.620 --> 00:30:22.620]  能夠去祝福更多
[00:30:22.620 --> 00:30:24.620]  藉著我們來使更多人
[00:30:24.620 --> 00:30:26.620]  得到你自己的恩典
[00:30:26.620 --> 00:30:28.620]  祈禱奉傳名
