
[00:00:00.000 --> 00:00:04.120]  各位大英姐妹 早安 新年快樂
[00:18:29.240 --> 00:18:31.520]  去打劫那些旅客
[00:18:31.520 --> 00:18:32.400]  就來報復
[00:18:32.400 --> 00:18:35.400]  他們就可以拿了旅客的錢
[00:18:35.400 --> 00:18:36.880]  事件人這樣做
[00:18:36.880 --> 00:18:39.640]  就使得阿彼米勒的名聲受損了
[00:18:39.640 --> 00:18:40.840]  因為那些人說
[00:18:40.840 --> 00:18:43.480]  哇 經過那裡交了這個過境稅
[00:18:43.480 --> 00:18:44.240]  都保護不了我們
[00:18:44.240 --> 00:18:45.120]  一樣被人打劫的
[00:18:45.120 --> 00:18:47.400]  阿彼米勒沒用了
[00:18:47.400 --> 00:18:50.040]  另外因為那些人怕了那個地方
[00:18:50.040 --> 00:18:50.840]  就不敢去了
[00:18:50.840 --> 00:18:52.840]  可能繞路都不走那條路了
[00:18:52.840 --> 00:18:56.640]  結果就使得這個旅客減少
[00:18:56.640 --> 00:18:58.880]  稅收也相應下降
[00:18:58.880 --> 00:19:03.560]  削弱了這個阿彼米勒的經濟來源
[00:19:03.560 --> 00:19:05.840]  我們來看看阿彼米勒怎樣死呢?
[00:19:05.840 --> 00:19:07.840]  第52至54篇
[00:19:11.400 --> 00:19:12.240]  第52節說
[00:19:12.240 --> 00:19:14.520]  阿彼米勒到了樓前攻打
[00:19:14.520 --> 00:19:15.920]  靠近樓門要用火焚燒
[00:19:15.920 --> 00:19:18.120]  因為當時那些事件人就躲在一個樓
[00:19:18.120 --> 00:19:19.600]  可能是一個堡壘
[00:19:19.600 --> 00:19:21.120]  很堅固的一個城樓
[00:19:21.120 --> 00:19:24.240]  躲在那裡就不讓阿彼米勒殺了他們
[00:19:24.240 --> 00:19:25.880]  阿彼米勒說
[00:19:25.880 --> 00:19:27.080]  攻不了的 火攻
[00:19:27.080 --> 00:19:29.040]  於是就要用火燒了這個樓
[00:19:29.040 --> 00:19:31.120]  預備走過去燒的時候
[00:19:31.120 --> 00:19:32.560]  剛剛有一個婦人
[00:19:32.560 --> 00:19:33.560]  就在樓頂上面
[00:19:33.560 --> 00:19:34.840]  拿著一塊上磨石
[00:19:34.840 --> 00:19:36.760]  就是用來磨面
[00:19:36.760 --> 00:19:37.880]  磨穀物
[00:19:37.880 --> 00:19:39.760]  那個磨石 上面那塊
[00:19:39.760 --> 00:19:41.440]  就扔在阿彼米勒的頭上
[00:19:41.440 --> 00:19:42.760]  打破他的頭顱骨
[00:19:42.760 --> 00:19:44.600]  打破了他的腦骨
[00:19:44.600 --> 00:19:46.480]  他就急忙喊叫
[00:19:46.480 --> 00:19:47.640]  拿他兵器的少年人
[00:19:47.640 --> 00:19:50.000]  就是幫他拿著兵器的那個跟班
[00:19:50.000 --> 00:19:50.920]  那個隨從
[00:19:50.920 --> 00:19:51.480]  就對他說
[00:19:51.480 --> 00:19:53.120]  拔出你的刀來殺了我吧
[00:19:53.120 --> 00:19:54.840]  免得人以論我說
[00:19:54.840 --> 00:19:56.400]  他為一個婦人所殺
[00:19:56.400 --> 00:19:58.120]  於是少年人就將他刺透
[00:19:58.120 --> 00:19:59.120]  他就死了
[00:19:59.120 --> 00:20:03.120]  很奇怪
[00:20:03.120 --> 00:20:04.200]  第53節說到
[00:20:04.200 --> 00:20:06.920]  他是被這個上磨石
[00:20:06.920 --> 00:20:09.280]  扔到他的腦骨都打破了
[00:20:09.280 --> 00:20:11.040]  但他又沒有馬上死
[00:20:11.040 --> 00:20:13.520]  他甚至知道是這個婦人
[00:20:13.520 --> 00:20:14.520]  用石頭扔他
[00:20:14.520 --> 00:20:17.960]  不知道他是不是中了獎之後的頭
[00:20:17.960 --> 00:20:18.960]  還要看上去上面
[00:20:18.960 --> 00:20:19.880]  看誰扔他
[00:20:19.880 --> 00:20:23.440]  所以他就沒有馬上死
[00:20:23.440 --> 00:20:27.000]  我覺得這個是神給他最後的機會
[00:20:27.000 --> 00:20:28.080]  如果他在那個時刻
[00:20:28.080 --> 00:20:28.960]  看上去發現
[00:20:28.960 --> 00:20:30.360]  哎呀 為什麼我會這麼羞恥
[00:20:30.360 --> 00:20:31.800]  竟然被一個婦人扔死呢
[00:20:31.800 --> 00:20:33.840]  他就向神悔改
[00:20:33.840 --> 00:20:35.840]  知道自己一生所做的不對
[00:20:35.840 --> 00:20:38.000]  可能還有得救的機會
[00:20:38.000 --> 00:20:41.520]  今天我們基督徒向一些未信主的人
[00:20:41.520 --> 00:20:42.040]  去傳福音
[00:20:42.040 --> 00:20:43.960]  很多時候人們都會推搪說
[00:20:43.960 --> 00:20:45.960]  等我臨死的時候就會信
[00:20:45.960 --> 00:20:48.000]  其實神給予阿彼米勒很多機會
[00:20:48.000 --> 00:20:48.760]  但他死的那一刻
[00:20:48.760 --> 00:20:49.960]  他都不肯悔改
[00:20:49.960 --> 00:20:55.160]  神一共給予阿彼米勒三次機會
[00:20:55.160 --> 00:20:57.280]  第一次就是約坦的預言
[00:20:57.280 --> 00:20:59.280]  告訴他
[00:20:59.280 --> 00:21:01.120]  將來有火要從阿彼米勒
[00:21:01.120 --> 00:21:03.400]  燒死這個事件人
[00:21:03.400 --> 00:21:06.640]  也有火在事件人當中出來燒阿彼米勒
[00:21:06.640 --> 00:21:09.120]  但是他都沒有聽悔改的機會
[00:21:09.120 --> 00:21:11.400]  沒有把握這個悔改的機會來悔改
[00:21:11.400 --> 00:21:13.600]  第二就是事件人的背叛
[00:21:13.600 --> 00:21:16.800]  當他們在這個事件的城市
[00:21:16.800 --> 00:21:18.600]  那個關卡那裡
[00:21:18.600 --> 00:21:20.040]  過境稅的問題
[00:21:20.040 --> 00:21:21.880]  大家有些爭拗的時候
[00:21:21.880 --> 00:21:24.440]  咦 支持他的人已經變成敵對他的人了
[00:21:24.440 --> 00:21:26.240]  為什麼他還不去醒覺呢
[00:21:26.240 --> 00:21:27.840]  第三次機會就是這次
[00:21:27.840 --> 00:21:29.960]  他被這個婦人用磨石來扔
[00:21:29.960 --> 00:21:30.880]  但是不是一下子扔死他
[00:21:30.880 --> 00:21:32.720]  一下子扔死他沒有機會悔改
[00:21:32.720 --> 00:21:34.360]  神是給他機會悔改
[00:21:34.360 --> 00:21:36.960]  他都沒有去這樣做
[00:21:36.960 --> 00:21:40.040]  雖然阿彼米勒力圖以另一個方式來結束生命
[00:21:40.040 --> 00:21:43.280]  就是叫他的隨從用刀刺死他
[00:21:43.280 --> 00:21:45.080]  但是他仍然沒有辦法去逃脫
[00:21:45.080 --> 00:21:47.280]  被婦人殺死的這個恥辱
[00:21:47.280 --> 00:21:50.280]  在《神會記》下第21章21節都提到
[00:21:50.280 --> 00:21:52.640]  在戰事裡面你不要站在城樓這麼近
[00:21:52.640 --> 00:21:54.320]  不然就會像阿彼米勒那樣
[00:21:54.320 --> 00:21:56.120]  被那個婦人用石頭打死
[00:21:56.120 --> 00:21:59.200]  仍然在那裡唱衰
[00:21:59.200 --> 00:22:04.520]  他在一塊盆石上殺他的兄弟
[00:22:04.520 --> 00:22:06.480]  他也被石頭所殺
[00:22:06.480 --> 00:22:09.800]  他的頭曾經偷竊做王的冠冕
[00:22:09.800 --> 00:22:12.680]  他是頭部重傷致死的
[00:22:12.680 --> 00:22:17.560]  他被婦人所殺是一種羞辱
[00:22:17.560 --> 00:22:20.160]  但是忽略了他不幸神的道
[00:22:20.160 --> 00:22:23.120]  才是真正的羞辱
[00:22:23.120 --> 00:22:25.920]  弟兄姊妹我們可不可以看到
[00:22:25.920 --> 00:22:28.520]  在不合理的事情發生的時候
[00:22:28.520 --> 00:22:32.760]  神仍然有作為在當中呢?
[00:22:32.760 --> 00:22:34.240]  在這段經文裡面
[00:22:34.240 --> 00:22:37.440]  我看到兩件事我們可以反省和學習的
[00:22:37.440 --> 00:22:43.840]  第一 就是認識到罪是很可怕的
[00:22:43.840 --> 00:22:47.040]  其實人的罪性是很醜惡的
[00:22:47.040 --> 00:22:51.200]  我們應該時時去審查和認罪
[00:22:51.200 --> 00:22:54.200]  今天我們不會像阿彼米勒那樣
[00:22:54.200 --> 00:22:57.920]  但是如果你有阿彼米勒的機會
[00:22:57.920 --> 00:23:04.320]  你可不可以保證你不會像他那樣呢?
[00:23:04.320 --> 00:23:07.720]  人裡頭的驕傲可以隨時擴大
[00:23:07.720 --> 00:23:13.600]  隨時變成暴君
[00:23:13.600 --> 00:23:15.120]  在歷史上面
[00:23:15.120 --> 00:23:19.520]  德國對650萬猶太人的大屠殺
[00:23:19.520 --> 00:23:22.000]  不是發生了很久了
[00:23:22.000 --> 00:23:24.000]  竟然發生在20世紀
[00:23:24.000 --> 00:23:27.600]  人類文明高尚的時代
[00:23:27.600 --> 00:23:29.920]  神是要藉此告訴人們
[00:23:29.920 --> 00:23:33.240]  你們的文明不算什麼
[00:23:33.240 --> 00:23:35.600]  你們裡面犯罪的本性
[00:23:35.600 --> 00:23:38.160]  如果不是我加以約束和限制
[00:23:38.160 --> 00:23:40.760]  你們真是禽獸都不如
[00:23:40.760 --> 00:23:43.160]  動物為了生存
[00:23:43.160 --> 00:23:45.680]  才殺害其他動物
[00:23:45.680 --> 00:23:50.120]  人類為了貪婪、慾望、權力
[00:23:50.120 --> 00:23:52.440]  而殺害同類
[00:23:52.440 --> 00:23:56.640]  其實真是比禽獸都不如
[00:23:56.640 --> 00:23:58.720]  很多時候在歷史當中
[00:23:58.720 --> 00:24:03.400]  神會讓一些人用被許可的權柄
[00:24:03.400 --> 00:24:07.120]  放肆到完全被神任憑的程度
[00:24:07.120 --> 00:24:08.560]  一旦到了這個時候
[00:24:08.560 --> 00:24:11.120]  就是神要告訴人們
[00:24:11.120 --> 00:24:12.160]  如果沒有了我
[00:24:12.160 --> 00:24:14.920]  你們是多麼可怕呢?
[00:24:14.920 --> 00:24:17.280]  那個時候
[00:24:17.280 --> 00:24:19.280]  那些暴君就會被人咒罵
[00:24:19.280 --> 00:24:21.920]  好像全世界只有他一個人
[00:24:21.920 --> 00:24:24.440]  犯了滔天大罪
[00:24:24.440 --> 00:24:27.040]  然而神卻藉著暴君
[00:24:27.040 --> 00:24:29.240]  去告訴其他人知道
[00:24:29.240 --> 00:24:31.240]  祂只不過是一面鏡
[00:24:31.240 --> 00:24:33.640]  你本身也是這樣
[00:24:33.640 --> 00:24:35.120]  其實我們每個人
[00:24:35.120 --> 00:24:36.840]  都有暴君的傾向
[00:24:36.840 --> 00:24:40.160]  都會潛藏著野蠻、無禮
[00:24:40.160 --> 00:24:42.080]  放縱、任性
[00:24:42.080 --> 00:24:43.280]  污衊別人尊嚴
[00:24:43.280 --> 00:24:46.840]  那種最邪惡的本質在我們裡頭
[00:24:46.840 --> 00:24:50.560]  我們可能在很小的範圍裡做暴君
[00:24:50.560 --> 00:24:54.520]  家庭、職場、學校
[00:24:54.520 --> 00:24:56.720]  甚至教會侍奉的裡邊
[00:24:56.720 --> 00:24:59.160]  當我們跟人一起開會的時候
[00:24:59.160 --> 00:25:01.200]  是不是別人不跟你的意見
[00:25:01.200 --> 00:25:04.960]  你就馬上翻臉、臉黑呢?
[00:25:04.960 --> 00:25:06.640]  我們做家長都要小心
[00:25:06.640 --> 00:25:11.880]  不要縱容我們的子女去做暴君
[00:25:11.880 --> 00:25:13.960]  第二件事我們要反省學習的
[00:25:13.960 --> 00:25:17.160]  就是我們要謙卑、馴服
[00:25:17.160 --> 00:25:18.960]  世界上所有的人
[00:25:18.960 --> 00:25:21.360]  包括在上位的領導者
[00:25:21.360 --> 00:25:23.560]  或者是被統治的百姓
[00:25:23.560 --> 00:25:25.960]  都是在神許可的範圍裡
[00:25:25.960 --> 00:25:28.200]  去執行神的旨意
[00:25:28.200 --> 00:25:31.640]  最後所有政權、所有人民
[00:25:31.640 --> 00:25:35.440]  都要在神面前去受審判
[00:25:35.440 --> 00:25:36.720]  在中國古代
[00:25:36.720 --> 00:25:40.000]  皇帝被稱為天子
[00:25:40.000 --> 00:25:42.360]  但是在他治理百姓之外
[00:25:42.360 --> 00:25:44.720]  他還要祭天
[00:25:44.720 --> 00:25:45.920]  北京那裡有個天壇
[00:25:45.920 --> 00:25:47.720]  如果你去北京旅行
[00:25:47.720 --> 00:25:49.400]  你應該都會去一下這個地方
[00:25:49.400 --> 00:25:52.960]  是一個很宏偉的地方
[00:25:52.960 --> 00:25:56.400]  表明在中國的文化裡
[00:25:56.400 --> 00:26:02.840]  都認定皇帝之上還有皇帝
[00:26:02.840 --> 00:26:04.520]  這個可能就是早期傳教士
[00:26:04.520 --> 00:26:05.720]  在聖經裡
[00:26:05.720 --> 00:26:08.000]  神的名稱也叫做上帝的意思
[00:26:08.000 --> 00:26:12.920]  上帝、皇帝之上再有一個皇帝
[00:26:12.920 --> 00:26:14.800]  我們對神有認識
[00:26:14.800 --> 00:26:17.160]  要認定神在這裡掌管著一切
[00:26:17.160 --> 00:26:20.440]  我們要按著神的吩咐而行
[00:26:20.440 --> 00:26:25.240]  但是留意千萬不要做了神的工作
[00:26:25.240 --> 00:26:28.240]  譬如我們作為做家長的
[00:26:28.240 --> 00:26:29.760]  我們在子女小的時候
[00:26:29.760 --> 00:26:32.400]  當然我們要去帶領孩童
[00:26:32.400 --> 00:26:33.760]  使他走當行的道
[00:26:33.760 --> 00:26:35.760]  就是道路他都不偏離
[00:26:35.760 --> 00:26:39.120]  但是當他一路去成長的時候
[00:26:39.120 --> 00:26:42.080]  我們是不是太多的鋪排呢?
[00:26:42.080 --> 00:26:43.200]  他讀什麼學校?
[00:26:43.200 --> 00:26:44.360]  他選什麼科?
[00:26:44.360 --> 00:26:45.640]  他大學讀什麼?
[00:26:45.640 --> 00:26:46.600]  他將來做什麼職業?
[00:26:46.600 --> 00:26:48.720]  我們全部為他安排了
[00:26:48.720 --> 00:26:50.720]  還是我們作為基督徒的父母
[00:26:50.720 --> 00:26:53.360]  應該都在神的面前
[00:26:53.360 --> 00:26:55.440]  和我們的子女謙卑順服
[00:26:55.440 --> 00:27:01.840]  尋求神在他生命裡的心意呢?
[00:27:01.840 --> 00:27:03.040]  到結論的時候
[00:27:03.040 --> 00:27:08.760]  我們就看回經文第56至57節
[00:27:08.760 --> 00:27:10.480]  「這讓神報應亞比米勒
[00:27:10.480 --> 00:27:12.240]  向他父親所行的惡
[00:27:12.240 --> 00:27:15.040]  就是殺了他弟兄七十個人的惡
[00:27:15.040 --> 00:27:16.560]  事件人的一切惡
[00:27:16.560 --> 00:27:19.000]  神也都報應在他們頭上
[00:27:19.000 --> 00:27:21.320]  耶路巴黎的兒子約坦的奏座
[00:27:21.320 --> 00:27:25.280]  都歸到他們身上了」
[00:27:25.280 --> 00:27:29.440]  這段話給整個故事一個道德的評價
[00:27:29.440 --> 00:27:31.400]  史詩記的作者深知道
[00:27:31.400 --> 00:27:34.080]  神對歷史事件的掌控
[00:27:34.080 --> 00:27:40.440]  祂懲罰個人和整個國家的犯罪
[00:27:40.440 --> 00:27:44.280]  將機電的眾子殺死在一塊盤石上的兇手
[00:27:44.280 --> 00:27:46.960]  被一塊石頭打破了腦骨
[00:27:46.960 --> 00:27:49.880]  死於咎由自取的下場
[00:27:49.880 --> 00:27:51.560]  邪惡的事件人
[00:27:51.560 --> 00:27:54.120]  因為他們用神廟的錢
[00:27:54.120 --> 00:27:56.360]  幫助謀害好人的行為
[00:27:56.360 --> 00:27:58.360]  就被他們所幫助的人
[00:27:58.360 --> 00:28:01.000]  燒死在那座廟裡
[00:28:01.000 --> 00:28:04.360]  約坦的奏座完全應驗了
[00:28:04.360 --> 00:28:07.680]  我們看到神的愛裡有公義
[00:28:07.680 --> 00:28:09.480]  我們很喜歡回來教會唱歌
[00:28:09.480 --> 00:28:11.480]  去讚美、去歌頌神是愛
[00:28:11.480 --> 00:28:12.520]  神就是愛
[00:28:12.520 --> 00:28:13.880]  神愛我們
[00:28:13.880 --> 00:28:14.960]  我們也不要忽略
[00:28:14.960 --> 00:28:18.320]  神的愛裡有公義
[00:28:18.320 --> 00:28:20.640]  詩篇第29篇第10節說
[00:28:20.640 --> 00:28:22.280]  「洪水泛濫之時
[00:28:22.280 --> 00:28:24.080]  夜禍華 灼著為王」
[00:28:24.080 --> 00:28:26.040]  我們經常都會看
[00:28:26.040 --> 00:28:28.880]  洪水泛濫是什麼意思?
[00:28:28.880 --> 00:28:30.320]  洪水泛濫就是說
[00:28:30.320 --> 00:28:33.640]  水漲 水位越來越高
[00:28:33.640 --> 00:28:36.280]  水大到一個地步超越了警戒線
[00:28:36.280 --> 00:28:39.320]  甚至造成破壞 淹了所有東西
[00:28:39.320 --> 00:28:42.520]  就是我們看到一些不合理的事情發生的時候
[00:28:42.520 --> 00:28:44.440]  無辜人被害
[00:28:44.440 --> 00:28:46.320]  惡人當道
[00:28:46.320 --> 00:28:48.600]  但是神仍然在當中來掌權
[00:28:48.600 --> 00:28:50.600]  我們看到神的作為
[00:28:50.600 --> 00:28:54.280]  有時神會任憑惡人當道一段時間
[00:28:54.280 --> 00:28:57.920]  在《溪事錄》第6章第10至11節
[00:28:57.920 --> 00:28:59.160]  說到末世的時候
[00:28:59.160 --> 00:29:00.920]  揭開第五印的時候
[00:29:00.920 --> 00:29:02.080]  在祭壇下面
[00:29:02.080 --> 00:29:04.520]  有些靈魂在向神呼喊
[00:29:04.520 --> 00:29:08.720]  「主啊 你是不是這個時候為我們伸冤呢?」
[00:29:08.720 --> 00:29:09.800]  「主說還不行」
[00:29:09.800 --> 00:29:11.560]  「還要等足夠的數目之後」
[00:29:11.560 --> 00:29:14.320]  「我就會為你伸冤」
[00:29:14.320 --> 00:29:15.760]  基督徒的盼望是
[00:29:15.760 --> 00:29:17.360]  我們不要怕受逼迫
[00:29:17.360 --> 00:29:20.000]  要堅持為主作見證
[00:29:20.000 --> 00:29:22.120]  為以受逼迫的人是有福的
[00:29:22.120 --> 00:29:26.600]  在《馬太福音》第5章8福裡有說到
[00:29:26.600 --> 00:29:28.560]  而教會蒙召
[00:29:28.560 --> 00:29:29.920]  是要受苦的
[00:29:29.920 --> 00:29:32.600]  菲律賓書1章29節
[00:29:32.600 --> 00:29:33.960]  亂世裡面
[00:29:33.960 --> 00:29:36.160]  神是唯一的拯救
[00:29:36.160 --> 00:29:38.480]  祂一定會按公義主動地
[00:29:38.480 --> 00:29:42.640]  引領屬於祂的子民向前行
[00:29:42.640 --> 00:29:44.680]  傳道書1章4節說
[00:29:44.680 --> 00:29:47.840]  「一代過去 一代有來」
[00:29:47.840 --> 00:29:50.000]  我們的國家豈不是這樣嗎?
[00:29:50.000 --> 00:29:51.280]  很多的朝代
[00:29:51.280 --> 00:29:54.400]  過去又有不同的朝代來到
[00:29:54.400 --> 00:29:57.120]  「地卻永遠長存」
[00:29:57.120 --> 00:29:59.960]  神的國度都是永遠長存的
[00:29:59.960 --> 00:30:03.880]  所以我們應該要忠於神的國
