
[00:00:00.000 --> 00:00:04.000]  多謝施班獻唱了一首感人的詩歌
[00:21:52.000 --> 00:21:56.000]  但死的時候與財主同葬
[00:21:56.000 --> 00:22:02.000]  有沒有留意到他是一個主動還是被動的狀態?
[00:22:02.000 --> 00:22:05.000]  被人打都不還口
[00:22:05.000 --> 00:22:08.000]  那當然是一個很被動的狀態
[00:22:08.000 --> 00:22:10.000]  這樣就死了
[00:22:10.000 --> 00:22:12.000]  你想像一下當時的熱心人
[00:22:12.000 --> 00:22:14.000]  見到這些情景的時候
[00:22:14.000 --> 00:22:17.000]  你心裡有什麼疑問?
[00:22:17.000 --> 00:22:19.000]  你什麼都沒有做過就死了?
[00:22:19.000 --> 00:22:21.000]  有沒有可能?
[00:22:21.000 --> 00:22:24.000]  這就是成功?
[00:22:24.000 --> 00:22:26.000]  神怎樣回答呢?
[00:22:26.000 --> 00:22:28.000]  第十節,聽我讀出
[00:22:28.000 --> 00:22:33.000]  而我說,卻喜悅把他壓上
[00:22:33.000 --> 00:22:36.000]  使他受痛苦
[00:22:36.000 --> 00:22:41.000]  而我說,若以他的性命作贖罪際
[00:22:41.000 --> 00:22:44.000]  他必看見後裔
[00:22:44.000 --> 00:22:46.000]  並且得享長壽
[00:22:46.000 --> 00:22:48.000]  要說所喜悅的
[00:22:48.000 --> 00:22:52.000]  必在他手中行同
[00:22:52.000 --> 00:22:56.000]  神眼中他成功的地方
[00:22:56.000 --> 00:22:58.000]  就是因為他被壓上
[00:22:58.000 --> 00:23:00.000]  他受的痛苦
[00:23:00.000 --> 00:23:02.000]  他的犧牲
[00:23:02.000 --> 00:23:04.000]  神欣賞他成功的地方
[00:23:04.000 --> 00:23:09.000]  就是因為他能夠作贖罪際
[00:23:09.000 --> 00:23:12.000]  承擔了我們的罪
[00:23:12.000 --> 00:23:17.000]  能夠帶給我們長壽永恆的生命
[00:23:17.000 --> 00:23:19.000]  不只是這樣
[00:23:19.000 --> 00:23:22.000]  第十一節
[00:23:22.000 --> 00:23:24.000]  他受了生命之苦之後
[00:23:24.000 --> 00:23:26.000]  必看見光明
[00:23:26.000 --> 00:23:29.000]  並且心滿意足
[00:23:29.000 --> 00:23:32.000]  我的義目必使許多人
[00:23:32.000 --> 00:23:38.000]  因認識他而得稱為義
[00:23:38.000 --> 00:23:42.000]  他也必背負他們的罪義
[00:23:42.000 --> 00:23:44.000]  看見了嗎?
[00:23:44.000 --> 00:23:46.000]  你們有光明
[00:23:46.000 --> 00:23:50.000]  不過你的光明不是建立在國圖上
[00:23:50.000 --> 00:23:52.000]  你的光明是看見了
[00:23:52.000 --> 00:23:54.000]  許多許多的人
[00:23:54.000 --> 00:23:59.000]  因這個僕人而得稱為義
[00:23:59.000 --> 00:24:02.000]  神所看見的成功
[00:24:02.000 --> 00:24:04.000]  就是這裡
[00:24:04.000 --> 00:24:06.000]  神所緊張的成功
[00:24:06.000 --> 00:24:09.000]  就是歷世歷代許多許多的人
[00:24:09.000 --> 00:24:11.000]  能夠因信耶穌而得稱為義
[00:24:11.000 --> 00:24:13.000]  得到神和他們之間
[00:24:13.000 --> 00:24:16.000]  一個最重要的關係
[00:24:16.000 --> 00:24:19.000]  得到永恆的禮物
[00:24:19.000 --> 00:24:21.000]  大家明白
[00:24:21.000 --> 00:24:24.000]  這就是神眼中的成功
[00:24:24.000 --> 00:24:29.000]  記不記得我今天說了哪三樣成功的秘訣?
[00:24:29.000 --> 00:24:31.000]  第一樣
[00:24:31.000 --> 00:24:34.000]  就是上帝的起跑線
[00:24:34.000 --> 00:24:38.000]  你有沒有早早把自己的生命紮根在神裡面
[00:24:38.000 --> 00:24:40.000]  好好讀神的話語
[00:24:40.000 --> 00:24:42.000]  追求成長
[00:24:42.000 --> 00:24:43.000]  第二是什麼?
[00:24:43.000 --> 00:24:47.000]  成功靠輔剛
[00:24:47.000 --> 00:24:49.000]  好好靠著神
[00:24:49.000 --> 00:24:55.000]  對付我裡面很多很多的黑暗罪惡的地方
[00:24:55.000 --> 00:24:58.000]  求神去潔淨
[00:24:58.000 --> 00:25:00.000]  第三樣是什麼?
[00:25:00.000 --> 00:25:09.000]  緊張認識眾志上帝所看見的成功
[00:25:09.000 --> 00:25:11.000]  記不記得?
[00:25:11.000 --> 00:25:13.000]  我們再說一次
[00:25:13.000 --> 00:25:15.000]  這是很重要的
[00:25:15.000 --> 00:25:18.000]  耶穌基督的生命榜樣
[00:25:18.000 --> 00:25:21.000]  是要我們學校的
[00:25:21.000 --> 00:25:23.000]  第一樣是上帝的起跑線
[00:25:23.000 --> 00:25:25.000]  第二樣是什麼?
[00:25:25.000 --> 00:25:26.000]  一起讀
[00:25:26.000 --> 00:25:28.000]  成功靠輔剛
[00:25:28.000 --> 00:25:32.000]  第三樣就是上帝眼中的成功
[00:25:32.000 --> 00:25:40.000]  我們一起祈禱
[00:25:40.000 --> 00:25:45.000]  我們每一個背景不同
[00:25:45.000 --> 00:25:47.000]  我們很可能都會覺得
[00:25:47.000 --> 00:25:50.000]  我們是一個小人物
[00:25:50.000 --> 00:25:52.000]  我們沒有房子
[00:25:52.000 --> 00:25:55.000]  未必有很好的收入
[00:25:55.000 --> 00:25:59.000]  但是我們可以向神祈禱
[00:25:59.000 --> 00:26:01.000]  求主幫助我們
[00:26:01.000 --> 00:26:05.000]  做神眼中一個成功的兒女
[00:26:05.000 --> 00:26:06.000]  去為自己祈禱
[00:26:06.000 --> 00:26:08.000]  你很想在哪方面有更多的追求?
[00:26:08.000 --> 00:26:23.000]  你向神祈禱吧
[00:26:23.000 --> 00:26:25.000]  我們一起祈禱
[00:26:25.000 --> 00:26:29.000]  神是我們剛才所向你祈禱的
[00:26:29.000 --> 00:26:31.000]  相信你很喜悅
[00:26:31.000 --> 00:26:33.000]  願主幫助我們
[00:26:33.000 --> 00:26:35.000]  真是好好明白
[00:26:35.000 --> 00:26:38.000]  你眼中的何謂成功
[00:26:38.000 --> 00:26:42.000]  我們要將你的福音帶給更多的人
[00:26:42.000 --> 00:26:44.000]  我們要好好依靠你
[00:26:44.000 --> 00:26:48.000]  對付我們心靈裡的很多罪惡
[00:26:48.000 --> 00:26:53.000]  我們要紮根在你裡面追求成長
[00:26:53.000 --> 00:26:57.000]  願主祝福我們每一個
[00:26:57.000 --> 00:27:01.000]  幫助我們成為你所喜悅的兒女
[00:27:01.000 --> 00:27:03.000]  多謝聽祈禱
[00:27:03.000 --> 00:27:05.000]  祈禱服耶穌基督得聖的名
[00:27:05.000 --> 00:27:07.000]  祈求阿門
