
[00:00:00.000 --> 00:00:04.400]  來到9月我們開始一個新的主題
[00:19:38.000 --> 00:19:42.000]  那個指揮官是誰確立的呢
[00:19:42.000 --> 00:19:45.000]  哪一個才有這樣的權柄
[00:19:45.000 --> 00:19:48.000]  去告訴你你就是這個
[00:19:48.000 --> 00:19:51.000]  這一個每一個服侍團隊的
[00:19:51.000 --> 00:19:54.000]  一個指揮官呢
[00:19:54.000 --> 00:19:56.000]  要有好的品格
[00:19:56.000 --> 00:19:58.000]  剛才提到
[00:19:58.000 --> 00:20:01.000]  要有十八個好的品格
[00:20:01.000 --> 00:20:04.000]  你有沒有其中一半的以上呢
[00:20:04.000 --> 00:20:07.000]  又或者你深思熟慮完之後
[00:20:07.000 --> 00:20:09.000]  你會不會覺得
[00:20:09.000 --> 00:20:11.000]  你往後的人生裡面
[00:20:11.000 --> 00:20:14.000]  就朝著這些品格
[00:20:14.000 --> 00:20:16.000]  好好地前行呢
[00:20:16.000 --> 00:20:18.000]  我鼓勵你們
[00:20:18.000 --> 00:20:20.000]  我鼓勵大家
[00:20:20.000 --> 00:20:22.000]  在你的人生路上面
[00:20:22.000 --> 00:20:25.000]  可以一步一步地走
[00:20:25.000 --> 00:20:27.000]  亦都可以
[00:20:27.000 --> 00:20:29.000]  好像剛才所說
[00:20:29.000 --> 00:20:32.000]  成為一個無可指責的人
[00:20:32.000 --> 00:20:35.000]  當你能夠成為無可指責的人的時候
[00:20:35.000 --> 00:20:38.000]  就是能夠做好
[00:20:38.000 --> 00:20:41.000]  神託付給你的工作
[00:20:41.000 --> 00:20:43.000]  第三
[00:20:43.000 --> 00:20:45.000]  勇於教導真理
[00:20:45.000 --> 00:20:47.000]  當在你身邊
[00:20:47.000 --> 00:20:49.000]  如果你有同學
[00:20:49.000 --> 00:20:52.000]  未信主的時候
[00:20:52.000 --> 00:20:55.000]  而你又去跟他傳福音
[00:20:55.000 --> 00:20:57.000]  可能你會覺得
[00:20:57.000 --> 00:21:00.000]  他會跟你辯駁
[00:21:00.000 --> 00:21:02.000]  你有沒有這個勇氣
[00:21:02.000 --> 00:21:04.000]  去跟他辯駁
[00:21:04.000 --> 00:21:07.000]  有沒有這個勇氣去跟他辯駁
[00:21:07.000 --> 00:21:09.000]  這裡告訴我
[00:21:09.000 --> 00:21:12.000]  就是你要有勇氣
[00:21:12.000 --> 00:21:14.000]  去辯駁
[00:21:14.000 --> 00:21:16.000]  我們剛才提到
[00:21:16.000 --> 00:21:18.000]  我們要有那份勇氣
[00:21:18.000 --> 00:21:20.000]  讓我們知道
[00:21:20.000 --> 00:21:22.000]  什麼是真的真理
[00:21:22.000 --> 00:21:24.000]  什麼是真的教導
[00:21:24.000 --> 00:21:27.000]  明白到
[00:21:27.000 --> 00:21:29.000]  返教會可能坐在這裡
[00:21:29.000 --> 00:21:32.000]  你覺得返教會最重要的目的
[00:21:32.000 --> 00:21:35.000]  是否尋開心呢
[00:21:35.000 --> 00:21:40.000]  覺得是尋開心的舉手
[00:21:40.000 --> 00:21:43.000]  覺得返教會是
[00:21:43.000 --> 00:21:46.000]  認識朋友的舉手
[00:21:47.000 --> 00:21:52.000]  有人覺得返教會是認識
[00:21:52.000 --> 00:21:54.000]  女朋友的舉手
[00:21:54.000 --> 00:21:59.000]  這裡有點稀哭
[00:21:59.000 --> 00:22:02.000]  有沒有人覺得返教會
[00:22:02.000 --> 00:22:03.000]  問完男生
[00:22:03.000 --> 00:22:05.000]  有沒有人覺得返教會是認識
[00:22:05.000 --> 00:22:07.000]  男朋友的舉手
[00:22:07.000 --> 00:22:09.000]  有喔
[00:22:09.000 --> 00:22:11.000]  好,form 1
[00:22:11.000 --> 00:22:13.000]  我為你祈禱
[00:22:13.000 --> 00:22:15.000]  希望你快點找到你的女朋友
[00:22:16.000 --> 00:22:18.000]  ok
[00:22:18.000 --> 00:22:20.000]  好,我都說
[00:22:20.000 --> 00:22:23.000]  這些題目挺敏感
[00:22:23.000 --> 00:22:25.000]  今晚開始
[00:22:25.000 --> 00:22:29.000]  Pastor Irene
[00:22:29.000 --> 00:22:31.000]  和你自己
[00:22:31.000 --> 00:22:33.000]  為你們將來的另一半
[00:22:33.000 --> 00:22:35.000]  好好祈禱
[00:22:35.000 --> 00:22:37.000]  找一個敬前的男朋友
[00:22:37.000 --> 00:22:39.000]  女朋友
[00:22:39.000 --> 00:22:41.000]  成為你人生裏面的一半
[00:22:41.000 --> 00:22:44.000]  我很相信
[00:22:44.000 --> 00:22:46.000]  你可以叫
[00:22:46.000 --> 00:22:48.000]  今晚如果你夠膽的話
[00:22:48.000 --> 00:22:51.000]  叫你父母為你祈禱
[00:22:51.000 --> 00:22:53.000]  叫他們為你人生另一半
[00:22:53.000 --> 00:22:54.000]  好好祈禱
[00:22:54.000 --> 00:22:55.000]  知道嗎
[00:22:55.000 --> 00:22:57.000]  如果你們將來
[00:22:57.000 --> 00:23:00.000]  會找到很好的另一半
[00:23:00.000 --> 00:23:03.000]  就好像Uncle Vincent
[00:23:03.000 --> 00:23:05.000]  你是不是都為你兩個女兒好好祈禱
[00:23:05.000 --> 00:23:07.000]  然後你有兩個很好的女婿
[00:23:07.000 --> 00:23:09.000]  是的
[00:23:09.000 --> 00:23:11.000]  所以祈禱很重要
[00:23:13.000 --> 00:23:17.000]  希望透過提多書
[00:23:17.000 --> 00:23:19.000]  一個很好的提醒
[00:23:19.000 --> 00:23:21.000]  就是告訴我們
[00:23:21.000 --> 00:23:23.000]  在教會當中
[00:23:23.000 --> 00:23:25.000]  我們不單止是認識朋友
[00:23:25.000 --> 00:23:27.000]  或者尋開心
[00:23:27.000 --> 00:23:29.000]  我們還要
[00:23:29.000 --> 00:23:31.000]  要好好學習
[00:23:31.000 --> 00:23:33.000]  有好的品格
[00:23:33.000 --> 00:23:36.000]  然後去教會裏面侍奉
[00:23:36.000 --> 00:23:38.000]  可以嗎
[00:23:38.000 --> 00:23:41.000]  好,我們先有一個祈禱
[00:23:43.000 --> 00:23:45.000]  擦天賦上帝
[00:23:45.000 --> 00:23:49.000]  多謝你讓我們一起回到教會當中
[00:23:49.000 --> 00:23:52.000]  讓我們真的學習你的話語
[00:23:52.000 --> 00:23:55.000]  求神你都特別去看顧
[00:23:55.000 --> 00:23:57.000]  中一這班新的同學
[00:23:57.000 --> 00:24:01.000]  讓他們在中學探索的階段裏面
[00:24:01.000 --> 00:24:03.000]  真的能夠尋找你
[00:24:03.000 --> 00:24:07.000]  能夠讓基督成為他生命的救主
[00:24:07.000 --> 00:24:10.000]  求主你繼續在他們的生命裏面建立
[00:24:10.000 --> 00:24:15.000]  我們亦都為了在座的每一位探索者獻上圖局
[00:24:15.000 --> 00:24:18.000]  無論他們現在是什麼境況
[00:24:18.000 --> 00:24:22.000]  甚至他們可能在一些很繁重的功課裏面
[00:24:22.000 --> 00:24:24.000]  求主你加力給他們
[00:24:24.000 --> 00:24:27.000]  又讓他們在生命裏面
[00:24:27.000 --> 00:24:31.000]  能夠遇到你找給他們的另一半
[00:24:31.000 --> 00:24:34.000]  讓他們的人生可以完美
[00:24:34.000 --> 00:24:37.000]  讓他們的人生知道有你
[00:24:37.000 --> 00:24:40.000]  是不再一樣
[00:24:40.000 --> 00:24:42.000]  求主你繼續去建立我們
[00:24:42.000 --> 00:24:43.000]  幫助我們
[00:24:43.000 --> 00:24:45.000]  讓我們不單止懂得
[00:24:45.000 --> 00:24:48.000]  我們有你真正給我們的命分
[00:24:48.000 --> 00:24:50.000]  就是我們是你的兒女
[00:24:50.000 --> 00:24:52.000]  亦都給我們學習
[00:24:52.000 --> 00:24:54.000]  怎樣在教會裏面
[00:24:54.000 --> 00:24:57.000]  成為一個無可指摘的信徒
[00:24:57.000 --> 00:24:59.000]  求主你繼續幫助我們
[00:24:59.000 --> 00:25:01.000]  我們同心在你面前仰望
[00:25:01.000 --> 00:25:04.000]  是奉教主耶穌聖名而求
[00:25:04.000 --> 00:25:05.000]  其他事項
