
[00:00:00.000 --> 00:00:05.000]  首先恭祝大家牛年夢福,身體健康
[00:19:52.800 --> 00:19:55.800]  龍蝦永遠都是一個客觀的事實
[00:19:55.800 --> 00:19:58.800]  如果我們毫無關係
[00:19:58.800 --> 00:20:03.800]  而我們接受主耶穌這個世界的光
[00:20:03.800 --> 00:20:05.800]  關鍵在哪裏?
[00:20:05.800 --> 00:20:12.800]  關鍵就是我們要信祂和跟隨祂
[00:20:12.800 --> 00:20:15.800]  便可以得著生命的光
[00:20:15.800 --> 00:20:16.800]  我要問大家
[00:20:16.800 --> 00:20:21.800]  甚麼叫得著生命的光?
[00:20:21.800 --> 00:20:25.800]  是不是走出來我們的身體會發光?
[00:20:25.800 --> 00:20:26.800]  很明顯不是
[00:20:26.800 --> 00:20:29.800]  如果我們再看其他聖經的經文
[00:20:29.800 --> 00:20:33.800]  我們在約翰福音的十二章三十六節說
[00:20:33.800 --> 00:20:35.800]  當我們信從這個光的時候
[00:20:35.800 --> 00:20:38.800]  我們就成為光明之子
[00:20:38.800 --> 00:20:41.800]  另外約翰福音主耶穌也說過
[00:20:41.800 --> 00:20:44.800]  我來了是要叫人得生命
[00:20:44.800 --> 00:20:51.800]  並且這個生命是更加的豐盛
[00:20:51.800 --> 00:20:53.800]  你說有甚麼豐盛?
[00:20:53.800 --> 00:20:56.800]  這個豐盛在於甚麼?
[00:20:56.800 --> 00:21:01.800]  我們看保羅在肥納比書的二章十五節說
[00:21:01.800 --> 00:21:03.800]  在這個彎曲薄茂的世代
[00:21:03.800 --> 00:21:07.800]  作神無瑕疵的兒女
[00:21:07.800 --> 00:21:10.800]  這就是生命豐盛的地方
[00:21:10.800 --> 00:21:12.800]  能夠做神的兒女
[00:21:12.800 --> 00:21:14.800]  換言之,得著生命的光
[00:21:14.800 --> 00:21:18.800]  意思就是我們從神領受一個新的生命
[00:21:18.800 --> 00:21:20.800]  這個新的生命是一個更豐盛的生命
[00:21:20.800 --> 00:21:25.800]  這個豐盛就在於我們成為神的兒女
[00:21:25.800 --> 00:21:29.800]  這就是得著生命的光的意思
[00:21:29.800 --> 00:21:30.800]  我們再看下去
[00:21:30.800 --> 00:21:33.800]  當我們得著生命之光
[00:21:33.800 --> 00:21:36.800]  當我們有了生命之光之後
[00:21:36.800 --> 00:21:42.800]  你會發覺神的恩典並不停在這裡
[00:21:42.800 --> 00:21:48.800]  主耶穌在馬太福音五章十四節說
[00:21:48.800 --> 00:21:51.800]  祂和信徒說
[00:21:51.800 --> 00:21:53.800]  你們是世上的光
[00:21:53.800 --> 00:21:56.800]  成造在山上
[00:21:56.800 --> 00:21:57.800]  是不能隱藏的
[00:21:57.800 --> 00:22:00.800]  人點燈不放在斗底下
[00:22:00.800 --> 00:22:02.800]  是放在燈台上
[00:22:02.800 --> 00:22:04.800]  能夠照亮一家的人
[00:22:04.800 --> 00:22:08.800]  所以你們的光也當這樣照在人前
[00:22:08.800 --> 00:22:12.800]  要世人看見你們的好行為
[00:22:12.800 --> 00:22:16.800]  便將榮耀歸給你們在天上的父
[00:22:16.800 --> 00:22:19.800]  這個經文很讓我們明白
[00:22:19.800 --> 00:22:21.800]  當我們領受了生命的光的時候
[00:22:21.800 --> 00:22:23.800]  當我們領受了神的恩典的時候
[00:22:23.800 --> 00:22:28.800]  我們自己就成為世上的光
[00:22:28.800 --> 00:22:31.800]  但是我們作為世上的光
[00:22:31.800 --> 00:22:33.800]  和耶穌是世上的光
[00:22:33.800 --> 00:22:35.800]  本質上是有些不同的
[00:22:35.800 --> 00:22:37.800]  有什麼不同?
[00:22:37.800 --> 00:22:41.800]  大家有沒有曬過月光?
[00:22:41.800 --> 00:22:44.800]  很久以前的時候
[00:22:44.800 --> 00:22:46.800]  如果大家有曬過月光
[00:22:46.800 --> 00:22:50.800]  或者還記得曬月光的時候
[00:22:50.800 --> 00:22:53.800]  大家記不記得曬月光是怎樣?
[00:22:53.800 --> 00:22:57.800]  如果是一個暮雲的晚上
[00:22:57.800 --> 00:23:00.800]  那個月光很光
[00:23:00.800 --> 00:23:04.800]  我們可以走在夜晚的街道上
[00:23:04.800 --> 00:23:08.800]  和我的愛人度過田園風光
[00:23:08.800 --> 00:23:11.800]  很享受
[00:23:11.800 --> 00:23:16.800]  但是無論這個月光如何的明亮皎潔
[00:23:16.800 --> 00:23:18.800]  大家知不知道
[00:23:18.800 --> 00:23:23.800]  月亮的光其實不是月亮本身發出來的光
[00:23:23.800 --> 00:23:25.800]  月亮的光是什麼?
[00:23:25.800 --> 00:23:27.800]  是反射太陽的光
[00:23:27.800 --> 00:23:30.800]  才可以讓我們看到月亮的光
[00:23:30.800 --> 00:23:31.800]  同樣地
[00:23:31.800 --> 00:23:33.800]  雖然我們是世上的光
[00:23:33.800 --> 00:23:38.800]  但是我們並不是主耶穌所代表世界的光
[00:23:38.800 --> 00:23:40.800]  我們能夠成為世界光
[00:23:40.800 --> 00:23:41.800]  成為光明之子
[00:23:41.800 --> 00:23:43.800]  成為白晝之子
[00:23:43.800 --> 00:23:47.800]  我們生命裡面的光是來自主耶穌基督
[00:23:47.800 --> 00:23:50.800]  所以我們能夠行事光明
[00:23:50.800 --> 00:23:54.800]  因為有聖靈在我們生命裡面
[00:23:54.800 --> 00:23:58.800]  帶領我們,讓我們遠離罪惡
[00:23:58.800 --> 00:24:00.800]  所以大家可以想像
[00:24:00.800 --> 00:24:02.800]  我們怎樣才可以看到月亮的光?
[00:24:02.800 --> 00:24:03.800]  沒有雲
[00:24:03.800 --> 00:24:05.800]  有雲遮住,看不到月亮的光
[00:24:05.800 --> 00:24:06.800]  同樣地
[00:24:06.800 --> 00:24:13.800]  我們要人看到我們能夠散發上帝的榮耀的光
[00:24:13.800 --> 00:24:16.800]  我們不可以有雲遮住
[00:24:16.800 --> 00:24:18.800]  雲代表什麼?
[00:24:18.800 --> 00:24:20.800]  雲代表罪惡
[00:24:20.800 --> 00:24:25.800]  所以如果我們要讓人通過我們看到神的光
[00:24:25.800 --> 00:24:28.800]  我們必定要遠離罪惡
[00:24:28.800 --> 00:24:32.800]  過一個榮耀神的生活
[00:24:32.800 --> 00:24:36.800]  我們都是被神呼召成為神的兒女
[00:24:36.800 --> 00:24:38.800]  所以保羅在《爾忽碩書》
[00:24:38.800 --> 00:24:39.800]  他講到
[00:24:39.800 --> 00:24:45.800]  他雖然被人關在監獄裡面
[00:24:45.800 --> 00:24:52.800]  但是他仍然鼓勵外面的信徒
[00:24:52.800 --> 00:24:56.800]  你們既然蒙召,行事為人
[00:24:56.800 --> 00:25:02.800]  就應該與蒙召的恩相稱
[00:25:02.800 --> 00:25:07.800]  以致人可以通過我們看到神的恩典
[00:25:07.800 --> 00:25:09.800]  看到神的榮耀
[00:25:09.800 --> 00:25:13.800]  有一次有位牧師問他們的會眾
[00:25:13.800 --> 00:25:15.800]  什麼是聖徒?
[00:25:15.800 --> 00:25:17.800]  今天我要問大家
[00:25:17.800 --> 00:25:19.800]  什麼是聖徒?
[00:25:19.800 --> 00:25:21.800]  怎麼回答?
[00:25:21.800 --> 00:25:24.800]  沒多久
[00:25:24.800 --> 00:25:27.800]  有一個小朋友
[00:25:27.800 --> 00:25:30.800]  舉手來回答
[00:25:30.800 --> 00:25:31.800]  他看著
[00:25:31.800 --> 00:25:38.800]  大家有沒有從來看過禮堂的窗戶?
[00:25:38.800 --> 00:25:40.800]  這個小朋友就回答
[00:25:40.800 --> 00:25:43.800]  聖徒指著這些窗戶
[00:25:43.800 --> 00:25:47.800]  聖徒就是通過他們的生命
[00:25:47.800 --> 00:25:50.800]  讓人可以看到光
[00:25:50.800 --> 00:25:54.800]  陽光可以透過他們的生命
[00:25:54.800 --> 00:25:55.800]  讓人看得到
[00:25:55.800 --> 00:25:57.800]  這個就是聖徒
[00:25:57.800 --> 00:26:02.800]  他願意大家在新的一年開始的時候
[00:26:02.800 --> 00:26:07.800]  我們都成為一個光的傳遞出去
[00:26:07.800 --> 00:26:09.800]  神所使用的器皿
[00:26:09.800 --> 00:26:11.800]  讓我們周圍的人
[00:26:11.800 --> 00:26:13.800]  看得到神的榮耀
[00:26:13.800 --> 00:26:16.800]  因為我們都在生命裡
[00:26:16.800 --> 00:26:18.800]  得到了耶穌基督的光
[00:26:18.800 --> 00:26:19.800]  我們都是光明之子
[00:26:19.800 --> 00:26:20.800]  我們都是白晝之子
[00:26:20.800 --> 00:26:22.800]  讓神通過我們的生命
[00:26:22.800 --> 00:26:23.800]  見證祂
[00:26:23.800 --> 00:26:24.800]  榮耀祂
[00:26:24.800 --> 00:26:27.800]  請我們低頭祈禱
[00:26:27.800 --> 00:26:29.800]  耶穌基督我們向祢感恩
[00:26:29.800 --> 00:26:30.800]  因為祢的愛
[00:26:30.800 --> 00:26:33.800]  讓我們能夠成為祢的兒女
[00:26:33.800 --> 00:26:34.800]  祢的光
[00:26:34.800 --> 00:26:37.800]  讓我們成為黑暗世代裡的燈台
[00:26:37.800 --> 00:26:38.800]  求祢幫助我們
[00:26:38.800 --> 00:26:41.800]  我們知道離開祢人就不能做什麼
[00:26:41.800 --> 00:26:43.800]  所以讓我們的光
[00:26:43.800 --> 00:26:44.800]  在聖靈的引導
[00:26:44.800 --> 00:26:46.800]  聖靈的同在裡面
[00:26:46.800 --> 00:26:49.800]  能夠將這個光傳遞出去
[00:26:49.800 --> 00:26:50.800]  讓這個世界
[00:26:50.800 --> 00:26:52.800]  黑暗的裡面仍然有光
[00:26:52.800 --> 00:26:54.800]  照亮整個的世人
[00:26:54.800 --> 00:26:56.800]  能夠走在主耶穌基督
[00:26:56.800 --> 00:26:58.800]  祢自己永生的道路上面
[00:26:58.800 --> 00:27:00.800]  我們多謝祢給我們一切
[00:27:00.800 --> 00:27:02.800]  接下來這個新的一年
[00:27:02.800 --> 00:27:03.800]  幫助我們
[00:27:03.800 --> 00:27:04.800]  堅強我們
[00:27:04.800 --> 00:27:06.800]  活出祢的榮耀
[00:27:06.800 --> 00:27:07.800]  活出祢的樣式
[00:27:07.800 --> 00:27:09.800]  讓活力堂成為一個
[00:27:09.800 --> 00:27:11.800]  充滿活力的
[00:27:11.800 --> 00:27:12.800]  屬靈的群體
[00:27:12.800 --> 00:27:13.800]  多謝祢給我們一切
[00:27:13.800 --> 00:27:15.800]  祈禱奉主命求
[00:27:15.800 --> 00:27:16.800]  阿門
