
[00:00:00.000 --> 00:00:04.500]  五十年是一個不短的時間
[00:17:43.000 --> 00:17:45.000]  但是教會也不會永遠這樣
[00:17:45.000 --> 00:17:46.000]  這個世界沒有一個教會
[00:17:46.000 --> 00:17:48.000]  是永遠多人的
[00:17:48.000 --> 00:17:49.000]  甚至有些教會
[00:17:49.000 --> 00:17:51.000]  去到高峰之後
[00:17:51.000 --> 00:17:53.000]  它就會慢慢衰落
[00:17:53.000 --> 00:17:55.000]  甚至結束
[00:17:55.000 --> 00:17:57.000]  新疆的教會就是這樣
[00:17:57.000 --> 00:17:59.000]  哪裡還有哥倫多教會
[00:17:59.000 --> 00:18:00.000]  史弗所教會
[00:18:00.000 --> 00:18:01.000]  菲律賓教會
[00:18:01.000 --> 00:18:02.000]  沒有了
[00:18:02.000 --> 00:18:03.000]  這些教會
[00:18:03.000 --> 00:18:05.000]  無論在初期教會的時代
[00:18:05.000 --> 00:18:06.000]  多麼興盛
[00:18:06.000 --> 00:18:08.000]  現在都消失了
[00:18:08.000 --> 00:18:09.000]  但是不要緊
[00:18:09.000 --> 00:18:11.000]  上帝繼續工作
[00:18:11.000 --> 00:18:12.000]  上帝的救恩
[00:18:12.000 --> 00:18:13.000]  繼續在這個世界
[00:18:13.000 --> 00:18:16.000]  讓人認識
[00:18:16.000 --> 00:18:19.000]  第二個欺憐的特點
[00:18:19.000 --> 00:18:21.000]  就是我們仰望上帝
[00:18:21.000 --> 00:18:24.000]  但是我們還是要做些事情的
[00:18:24.000 --> 00:18:26.000]  我們做些什麼呢
[00:18:26.000 --> 00:18:27.000]  以前的人就要耕田
[00:18:27.000 --> 00:18:30.000]  他們最重要的收入就是耕田
[00:18:30.000 --> 00:18:33.000]  聖經有第二個欺憐的特點
[00:18:33.000 --> 00:18:34.000]  在第十節那裡說
[00:18:34.000 --> 00:18:39.000]  就是各人要歸自己的產業
[00:18:39.000 --> 00:18:41.000]  各歸本家
[00:18:41.000 --> 00:18:43.000]  後面就提到了
[00:18:43.000 --> 00:18:45.000]  原來以色列人進了加拿大之後
[00:18:45.000 --> 00:18:47.000]  就分地
[00:18:47.000 --> 00:18:49.000]  地是一件很重要的事情
[00:18:49.000 --> 00:18:52.000]  因為土地是不會增加的
[00:18:52.000 --> 00:18:53.000]  雖然今時今日
[00:18:53.000 --> 00:18:55.000]  我們懂得填海去增加土地
[00:18:55.000 --> 00:18:57.000]  但是海是不會增加的
[00:18:57.000 --> 00:18:59.000]  你填完海就沒有海了
[00:18:59.000 --> 00:19:01.000]  地球就是這麼大
[00:19:01.000 --> 00:19:05.000]  我們除非去月球
[00:19:05.000 --> 00:19:07.000]  否則我們的土地是不會增加的
[00:19:07.000 --> 00:19:11.000]  所以土地是沒有辦法讓人去擁有的
[00:19:11.000 --> 00:19:14.000]  在聖經的觀念就是說
[00:19:14.000 --> 00:19:16.000]  土地是屬於神的
[00:19:16.000 --> 00:19:18.000]  第三十三節那裡說
[00:19:18.000 --> 00:19:19.000]  地不可永邁
[00:19:19.000 --> 00:19:20.000]  因為地是我的
[00:19:20.000 --> 00:19:22.000]  你們在我面前是客裡
[00:19:22.000 --> 00:19:23.000]  是寄居的
[00:19:23.000 --> 00:19:26.000]  所以土地在以色列人的規矩裡
[00:19:26.000 --> 00:19:28.000]  是不可以永遠邁的
[00:19:28.000 --> 00:19:30.000]  也不是擁有土地的
[00:19:30.000 --> 00:19:32.000]  在某個程度上
[00:19:32.000 --> 00:19:34.000]  以色列人只有土地的使用權
[00:19:34.000 --> 00:19:37.000]  而沒有擁有權
[00:19:37.000 --> 00:19:40.000]  但是當一個人開始耕田的時候
[00:19:40.000 --> 00:19:42.000]  土地是他們謀生的本事
[00:19:42.000 --> 00:19:43.000]  你多厲害沒用的
[00:19:43.000 --> 00:19:45.000]  你沒有土地就做不到事
[00:19:45.000 --> 00:19:47.000]  他們靠種東西
[00:19:47.000 --> 00:19:51.000]  但是到了一個慢慢的經驗之後
[00:19:51.000 --> 00:19:52.000]  人生有很多遭遇
[00:19:52.000 --> 00:19:54.000]  有些時候你會有困難
[00:19:54.000 --> 00:19:56.000]  有些時候可能人貪心
[00:19:56.000 --> 00:19:57.000]  可能人懶惰
[00:19:57.000 --> 00:19:58.000]  無論如何
[00:19:58.000 --> 00:20:01.000]  人是容易賣掉自己的土地的
[00:20:01.000 --> 00:20:03.000]  賣掉自己的土地
[00:20:03.000 --> 00:20:05.000]  於是他就幫人耕田
[00:20:05.000 --> 00:20:07.000]  他自己沒有土地
[00:20:07.000 --> 00:20:12.000]  幫人耕田就永遠沒有辦法豐富
[00:20:12.000 --> 00:20:16.000]  因為地主會看你的土地的收成
[00:20:16.000 --> 00:20:18.000]  來決定收你多少租
[00:20:18.000 --> 00:20:19.000]  你收得好
[00:20:19.000 --> 00:20:21.000]  種得多就收你貴一點
[00:20:21.000 --> 00:20:26.000]  所以當土地被集中在某些大地主之後
[00:20:26.000 --> 00:20:29.000]  一個社會的貧富懸殊就會加劇
[00:20:29.000 --> 00:20:31.000]  人就越來越窮
[00:20:31.000 --> 00:20:35.000]  因為他們永世都只能維持生活基本需要
[00:20:35.000 --> 00:20:37.000]  我們今天不是耕田
[00:20:37.000 --> 00:20:39.000]  我們可能不太明白這件事
[00:20:39.000 --> 00:20:41.000]  不過我們在香港這個社會
[00:20:41.000 --> 00:20:43.000]  其實情況都是一樣
[00:20:43.000 --> 00:20:46.000]  我們知道樓是最貴的
[00:20:46.000 --> 00:20:48.000]  因為地是有限的
[00:20:48.000 --> 00:20:52.000]  所以我們很多時候
[00:20:52.000 --> 00:20:55.000]  如果你自己沒有一個物業的話
[00:20:55.000 --> 00:20:57.000]  特別如果你開店
[00:20:57.000 --> 00:20:59.000]  你永遠都是幫人打工
[00:20:59.000 --> 00:21:01.000]  幫業主打工
[00:21:01.000 --> 00:21:03.000]  因為生意好就加你租
[00:21:03.000 --> 00:21:07.000]  以前我有一個團友在商場開店
[00:21:07.000 --> 00:21:08.000]  買手袋
[00:21:08.000 --> 00:21:10.000]  開店做老闆很好
[00:21:10.000 --> 00:21:11.000]  你真是好東西
[00:21:11.000 --> 00:21:12.000]  做老闆
[00:21:12.000 --> 00:21:14.000]  我們都是最後賺到自己的工資
[00:21:14.000 --> 00:21:15.000]  為什麼呢
[00:21:15.000 --> 00:21:20.000]  因為這個業主會按著你的生意額來收你租
[00:21:20.000 --> 00:21:23.000]  你不要以為一個商場每間都一樣租
[00:21:23.000 --> 00:21:25.000]  他不是計你大小
[00:21:25.000 --> 00:21:27.000]  他不是計你位置
[00:21:27.000 --> 00:21:30.000]  他是計你生意來決定你收多少錢租
[00:21:30.000 --> 00:21:32.000]  誰知道你多少生意
[00:21:32.000 --> 00:21:34.000]  天天找個門口看著你
[00:21:34.000 --> 00:21:35.000]  多少客人進來
[00:21:35.000 --> 00:21:36.000]  他不是的
[00:21:36.000 --> 00:21:40.000]  所以有些商場很流行搞什麼抽獎
[00:21:40.000 --> 00:21:44.000]  搞什麼比賽
[00:21:44.000 --> 00:21:45.000]  下次你拿張單去
[00:21:45.000 --> 00:21:47.000]  你就可以換什麼禮物
[00:21:47.000 --> 00:21:48.000]  或者抽獎
[00:21:48.000 --> 00:21:50.000]  他就去收集這些單據
[00:21:50.000 --> 00:21:54.000]  他就知道每間店舖的生意大約有多少
[00:21:54.000 --> 00:21:56.000]  於是他很快就不做了
[00:21:56.000 --> 00:21:57.000]  他關了店舖
[00:21:57.000 --> 00:21:59.000]  他就移民去英國
[00:21:59.000 --> 00:22:01.000]  所以香港我們知道
[00:22:01.000 --> 00:22:03.000]  如果沒有自己的物業
[00:22:03.000 --> 00:22:05.000]  其實是很難的
[00:22:05.000 --> 00:22:06.000]  教會都明白的
[00:22:06.000 --> 00:22:07.000]  教了幾十年
[00:22:07.000 --> 00:22:09.000]  領導人都知道的
[00:22:09.000 --> 00:22:11.000]  如果我們永遠都是租
[00:22:11.000 --> 00:22:13.000]  我們是很難生存的
[00:22:13.000 --> 00:22:16.000]  因為租可能不停升
[00:22:16.000 --> 00:22:20.000]  教會的奉獻可能都會因為經濟的循環
[00:22:20.000 --> 00:22:22.000]  有些艱難的時候會少
[00:22:22.000 --> 00:22:24.000]  你到時交不起租你怎麼辦
[00:22:24.000 --> 00:22:27.000]  那你就連地方都沒有了
[00:22:27.000 --> 00:22:30.000]  所以我們始終都要有一個地方
[00:22:30.000 --> 00:22:32.000]  可以讓我們放心一點
[00:22:32.000 --> 00:22:34.000]  這樣來聚會
[00:22:34.000 --> 00:22:36.000]  這樣來發展教會的工作
[00:22:36.000 --> 00:22:38.000]  所以去到底
[00:22:38.000 --> 00:22:41.000]  其實大部份教會最後都應該要買地方
[00:22:41.000 --> 00:22:43.000]  大大細細多多少少
[00:22:43.000 --> 00:22:45.000]  如果永遠都是租
[00:22:45.000 --> 00:22:47.000]  真的不是花酸的事
[00:22:47.000 --> 00:22:49.000]  因為我們不同的人
[00:22:49.000 --> 00:22:51.000]  我們自己可以永遠租屋住
[00:22:51.000 --> 00:22:53.000]  因為我們不會永遠的
[00:22:53.000 --> 00:22:55.000]  我們到差不多一年多就走了
[00:22:55.000 --> 00:22:57.000]  那就不用租了
[00:22:57.000 --> 00:22:59.000]  但教會如果不是耶穌回來是永遠的
[00:22:59.000 --> 00:23:00.000]  所以你租了十年
[00:23:00.000 --> 00:23:01.000]  租了二十年
[00:23:01.000 --> 00:23:02.000]  租了三十年
[00:23:02.000 --> 00:23:03.000]  你租了八年
[00:23:03.000 --> 00:23:05.000]  你幾層樓都買得到
[00:23:05.000 --> 00:23:06.000]  沒理由走去租的
[00:23:06.000 --> 00:23:08.000]  當然是去買的
[00:23:08.000 --> 00:23:12.000]  不是想著我們這個教會開多十年就收檔
[00:23:12.000 --> 00:23:14.000]  我們都搞了五十年了
[00:23:14.000 --> 00:23:16.000]  我們再過多五十年的時間
[00:23:16.000 --> 00:23:18.000]  沒理由未來五十年都是交租的
[00:23:18.000 --> 00:23:21.000]  所以我們是需要地方的
[00:23:21.000 --> 00:23:23.000]  但如果我們明白
[00:23:23.000 --> 00:23:25.000]  如果我們沒有自己的地方
[00:23:25.000 --> 00:23:27.000]  我們永遠都是沒有出路的
[00:23:27.000 --> 00:23:31.000]  如果那些人在聖經的時代
[00:23:31.000 --> 00:23:33.000]  在舊約的時代他們買了塊地
[00:23:33.000 --> 00:23:35.000]  他們就永遠打工
[00:23:35.000 --> 00:23:37.000]  不單止他們永遠打工
[00:23:37.000 --> 00:23:40.000]  他們如果每一年的收成
[00:23:40.000 --> 00:23:42.000]  大部分是會交了地租的話
[00:23:42.000 --> 00:23:44.000]  他只剩下救他維生
[00:23:44.000 --> 00:23:46.000]  因為地主都不想餓死你
[00:23:46.000 --> 00:23:48.000]  餓死你哪裏跟他耕田呢
[00:23:48.000 --> 00:23:53.000]  那你就永遠一代一代都是勉強可以維生的
[00:23:53.000 --> 00:23:57.000]  所以聖經就設立了希年這個制度
[00:23:57.000 --> 00:23:58.000]  就是去到希年的時候
[00:23:58.000 --> 00:24:01.000]  地要物歸原主的
[00:24:01.000 --> 00:24:03.000]  就要回到本來那個人那裏
[00:24:03.000 --> 00:24:07.000]  或者他們入迦南地分地的時候回去
[00:24:07.000 --> 00:24:10.000]  所以買賣地是可以的
[00:24:10.000 --> 00:24:14.000]  但實際上來講只是買賣地的使用權
[00:24:14.000 --> 00:24:17.000]  所以剛才我們讀了一段聖經就講明了
[00:24:17.000 --> 00:24:19.000]  如果你是希年之後第二年
[00:24:19.000 --> 00:24:21.000]  就是給你一塊地你馬上賣的
[00:24:21.000 --> 00:24:23.000]  那你就可以用五十年的使用權去賣
[00:24:23.000 --> 00:24:25.000]  那什麼叫做使用權呢
[00:24:25.000 --> 00:24:28.000]  就是你估計這五十年的收成是多少
[00:24:28.000 --> 00:24:30.000]  所以地不是只看地的
[00:24:30.000 --> 00:24:32.000]  是看地的用途去估計它的價值
[00:24:32.000 --> 00:24:35.000]  所以這個最好看收成
[00:24:35.000 --> 00:24:38.000]  所以如果有些地它種得肥沃一點的
[00:24:38.000 --> 00:24:40.000]  種得多東西的就貴一點
[00:24:40.000 --> 00:24:42.000]  如果有些地比較貧脊一點的
[00:24:42.000 --> 00:24:44.000]  種的東西少就便宜一點
[00:24:44.000 --> 00:24:46.000]  香港的地都是這樣的
[00:24:46.000 --> 00:24:48.000]  我們都是看不是看地有多大
[00:24:48.000 --> 00:24:50.000]  而是看地可以建到多少樓面
[00:24:50.000 --> 00:24:53.000]  才去決定它的地的價值
[00:24:53.000 --> 00:24:55.000]  都是看收成的
[00:24:55.000 --> 00:24:58.000]  所以就是看年份
[00:24:58.000 --> 00:25:00.000]  如果明年就是希年
[00:25:00.000 --> 00:25:02.000]  今年賣地都可以
[00:25:02.000 --> 00:25:04.000]  那你就賣一年的使用權
[00:25:04.000 --> 00:25:06.000]  明年就還給你
[00:25:06.000 --> 00:25:08.000]  所以那個價值是很公道的
[00:25:08.000 --> 00:25:10.000]  都可以賣的
[00:25:10.000 --> 00:25:12.000]  所以希年有一個重要的意義
[00:25:12.000 --> 00:25:14.000]  就是物歸原主
[00:25:14.000 --> 00:25:17.000]  當土地還給本來的家族的時候
[00:25:17.000 --> 00:25:20.000]  那個意義就是給下一代
[00:25:20.000 --> 00:25:22.000]  可能一早賣了
[00:25:22.000 --> 00:25:23.000]  五十年之後
[00:25:23.000 --> 00:25:24.000]  下一代的人
[00:25:24.000 --> 00:25:26.000]  他們是有機會
[00:25:26.000 --> 00:25:28.000]  來重新開始
[00:25:28.000 --> 00:25:31.000]  開始來建立自己的生活
[00:25:31.000 --> 00:25:32.000]  因為他們有一個土地
[00:25:32.000 --> 00:25:33.000]  土地回來
[00:25:33.000 --> 00:25:35.000]  回來之後
[00:25:35.000 --> 00:25:37.000]  他們肯不肯加上另一件事
[00:25:37.000 --> 00:25:38.000]  我們不是說
[00:25:38.000 --> 00:25:40.000]  這班人是懶人
[00:25:40.000 --> 00:25:42.000]  沒理由給他們一個土地
[00:25:42.000 --> 00:25:43.000]  這是他們的選擇
[00:25:43.000 --> 00:25:45.000]  至少給他們一個機會
[00:25:45.000 --> 00:25:46.000]  如果沒有土地
[00:25:46.000 --> 00:25:48.000]  他們多勤力都沒有用
[00:25:48.000 --> 00:25:49.000]  因為他們多勤力
[00:25:49.000 --> 00:25:51.000]  都是被地主賺了那些錢
[00:25:51.000 --> 00:25:52.000]  你開個店要交租
[00:25:52.000 --> 00:25:54.000]  你多勤力去做生意都沒有用
[00:25:54.000 --> 00:25:56.000]  因為最後業主就會加租
[00:25:56.000 --> 00:25:58.000]  理由是給業主債
[00:25:58.000 --> 00:25:59.000]  所以
[00:25:59.000 --> 00:26:01.000]  如果土地是他們的
[00:26:01.000 --> 00:26:02.000]  給回那些人之後
[00:26:02.000 --> 00:26:03.000]  他們就可以決定
[00:26:03.000 --> 00:26:05.000]  他們努不努力
[00:26:05.000 --> 00:26:06.000]  他們努力
[00:26:06.000 --> 00:26:09.000]  就可以有更好的收成
[00:26:09.000 --> 00:26:11.000]  如果他們不努力的時候
[00:26:11.000 --> 00:26:13.000]  當然他們可以馬上賣掉
[00:26:13.000 --> 00:26:14.000]  拿回之後
[00:26:14.000 --> 00:26:16.000]  第二年就轉手賣掉
[00:26:16.000 --> 00:26:17.000]  跟著
[00:26:17.000 --> 00:26:18.000]  好像浪子一樣
[00:26:18.000 --> 00:26:19.000]  去花天酒地
[00:26:19.000 --> 00:26:22.000]  這是他自己失去的機會
[00:26:22.000 --> 00:26:25.000]  所以欺凌物歸原主的意義
[00:26:25.000 --> 00:26:27.000]  就是要給人一個機會
[00:26:27.000 --> 00:26:29.000]  給一些資源
[00:26:29.000 --> 00:26:33.000]  讓他可以重新開始
[00:26:33.000 --> 00:26:35.000]  今時今日我們香港
[00:26:35.000 --> 00:26:37.000]  說貧窮問題
[00:26:37.000 --> 00:26:39.000]  其實最被人關注的
[00:26:39.000 --> 00:26:42.000]  就是所謂「隔代貧窮」的意思
[00:26:42.000 --> 00:26:43.000]  就是說那些小朋友
[00:26:43.000 --> 00:26:45.000]  如果出生在貧窮的家庭
[00:26:45.000 --> 00:26:48.000]  他們沒有機會受好的教育的話
[00:26:48.000 --> 00:26:52.000]  他們永遠都在那個階層裏
[00:26:52.000 --> 00:26:55.000]  現在的困難比以前大很多
[00:26:55.000 --> 00:26:57.000]  以前在六七十年代
[00:26:57.000 --> 00:26:59.000]  雖然大家都很窮
[00:26:59.000 --> 00:27:01.000]  但是因為教育制度
[00:27:01.000 --> 00:27:04.000]  基本上小朋友自己勤力就可以了
[00:27:04.000 --> 00:27:07.000]  大部份人父母都很難教他們
[00:27:07.000 --> 00:27:10.000]  因為父母很多時候都不是很懂
[00:27:10.000 --> 00:27:11.000]  讀書的東西
[00:27:11.000 --> 00:27:12.000]  自己讀
[00:27:12.000 --> 00:27:14.000]  自己很窮
[00:27:14.000 --> 00:27:15.000]  我們都聽很多故事
[00:27:15.000 --> 00:27:17.000]  發奮的故事
[00:27:17.000 --> 00:27:19.000]  家裏可能六個人睡一張床
[00:27:19.000 --> 00:27:22.000]  坐在床上又吃飯又讀書
[00:27:22.000 --> 00:27:24.000]  一樣可以讀到成材
[00:27:24.000 --> 00:27:26.000]  沒有問題的
[00:27:26.000 --> 00:27:29.000]  很多今天的所謂專業人士
[00:27:29.000 --> 00:27:31.000]  那些社會有地位的
[00:27:31.000 --> 00:27:33.000]  都是很窮的出生的
[00:27:33.000 --> 00:27:35.000]  為什麼我們今天會覺得
[00:27:35.000 --> 00:27:37.000]  「隔代貧窮」有問題呢
[00:27:37.000 --> 00:27:38.000]  那些窮的小朋友
[00:27:38.000 --> 00:27:40.000]  很困難去成材
[00:27:40.000 --> 00:27:43.000]  就是今天的教育制度和以前不同
[00:27:43.000 --> 00:27:45.000]  今天的人要學很多東西
[00:27:45.000 --> 00:27:49.000]  今天有些老師告訴我
[00:27:49.000 --> 00:27:51.000]  今天學校要教的東西太多了
[00:27:51.000 --> 00:27:53.000]  所以基本上有一半的東西
[00:27:53.000 --> 00:27:55.000]  是要在家裏教的
[00:27:55.000 --> 00:27:57.000]  學校不會教完的
[00:27:57.000 --> 00:27:58.000]  基本上上完課
[00:27:58.000 --> 00:27:59.000]  是預了一些東西
[00:27:59.000 --> 00:28:01.000]  你回家把馬會教你的
[00:28:01.000 --> 00:28:03.000]  我知道一間都很出名的
[00:28:03.000 --> 00:28:05.000]  浸訓會的幼稚園
[00:28:05.000 --> 00:28:07.000]  他們收學生
[00:28:07.000 --> 00:28:08.000]  因為很多沒人報的
[00:28:08.000 --> 00:28:09.000]  所以他們有一間的
[00:28:09.000 --> 00:28:10.000]  他們怎麼選呢
[00:28:10.000 --> 00:28:13.000]  他們基本上比較傾向選一些
[00:28:13.000 --> 00:28:15.000]  家裏父母其中一個
[00:28:15.000 --> 00:28:16.000]  是不用上班的
[00:28:16.000 --> 00:28:18.000]  是可以在家裏教的
[00:28:18.000 --> 00:28:19.000]  如果兩個都上班
[00:28:19.000 --> 00:28:21.000]  他們覺得是困難一點的
[00:28:21.000 --> 00:28:22.000]  因為很多東西
[00:28:22.000 --> 00:28:25.000]  是需要父母配合的
[00:28:25.000 --> 00:28:27.000]  所以如果今天我們說
[00:28:27.000 --> 00:28:29.000]  「隔代貧窮」在香港困難
[00:28:29.000 --> 00:28:31.000]  就是因為很多窮人家的小朋友
[00:28:31.000 --> 00:28:33.000]  父母基本上都要上班
[00:28:33.000 --> 00:28:35.000]  而且上班很長的時間
[00:28:35.000 --> 00:28:37.000]  或者他們沒能力去教小朋友
[00:28:37.000 --> 00:28:39.000]  小朋友是很難學到東西的
[00:28:39.000 --> 00:28:41.000]  他們的成績一定不好
[00:28:41.000 --> 00:28:44.000]  學校是預了家裏會教他們一些東西
[00:28:44.000 --> 00:28:46.000]  如果教不到就不行了
[00:28:46.000 --> 00:28:49.000]  如果父母是很有文化水平的
[00:28:49.000 --> 00:28:51.000]  他們放心去教小朋友
[00:28:51.000 --> 00:28:53.000]  小朋友學東西就快很多
[00:28:53.000 --> 00:28:54.000]  學東西就增加很多
[00:28:54.000 --> 00:28:56.000]  有些家裏有些錢
[00:28:56.000 --> 00:28:57.000]  父母就算教不到
[00:28:57.000 --> 00:28:58.000]  就給錢他們補習
[00:28:58.000 --> 00:28:59.000]  叫別人教他們
[00:28:59.000 --> 00:29:01.000]  在學校教他們之外
[00:29:01.000 --> 00:29:02.000]  外面還有人教他們
[00:29:02.000 --> 00:29:03.000]  這樣又可以的
[00:29:03.000 --> 00:29:05.000]  所以沒有機會的話
[00:29:05.000 --> 00:29:06.000]  他們永遠就不會
[00:29:06.000 --> 00:29:08.000]  他們永遠都只是一個
[00:29:08.000 --> 00:29:10.000]  很低的階層裏面
[00:29:11.000 --> 00:29:13.000]  今天我們教會
[00:29:13.000 --> 00:29:15.000]  既然足夠欺凌的時間
[00:29:15.000 --> 00:29:16.000]  我們都會問
[00:29:16.000 --> 00:29:18.000]  我們給下一代甚麼呢?
[00:29:18.000 --> 00:29:22.000]  我們今天能夠發展教會
[00:29:22.000 --> 00:29:24.000]  我們經過五十年
[00:29:24.000 --> 00:29:27.000]  我們能夠做到一些工作
[00:29:27.000 --> 00:29:29.000]  是除了上帝幫助我們
[00:29:29.000 --> 00:29:31.000]  我們都是因為前人
[00:29:31.000 --> 00:29:33.000]  留下了一些資源給我們
[00:29:33.000 --> 00:29:35.000]  一來剛才提到地方
[00:29:35.000 --> 00:29:37.000]  當然我們這個地方
[00:29:37.000 --> 00:29:39.000]  都叫新買
[00:29:39.000 --> 00:29:41.000]  不是幾十年前買下來
[00:29:41.000 --> 00:29:43.000]  所以大家都可能有貢獻
[00:29:43.000 --> 00:29:45.000]  大家都可能有奉獻
[00:29:45.000 --> 00:29:46.000]  去買這個地方
[00:29:46.000 --> 00:29:49.000]  但是當教會繼續來用的時候
[00:29:49.000 --> 00:29:52.000]  將來的人他們有甚麼地方用呢?
[00:29:52.000 --> 00:29:53.000]  除了這個地方
[00:29:53.000 --> 00:29:57.000]  他們將來還有甚麼更多的地方
[00:29:57.000 --> 00:29:58.000]  如果他們要發展一些
[00:29:58.000 --> 00:30:00.000]  新的工作的時間
[00:30:00.000 --> 00:30:01.000]  有沒有地方給他們呢?
[00:30:01.000 --> 00:30:03.000]  大家如果有參與教會的會議
[00:30:03.000 --> 00:30:04.000]  都知道了
[00:30:04.000 --> 00:30:08.000]  我們其實都很擠迫的了
[00:30:08.000 --> 00:30:10.000]  地方都不夠用了
[00:30:10.000 --> 00:30:11.000]  特別是十一點的時候
[00:30:11.000 --> 00:30:13.000]  就更加擠迫了
[00:30:13.000 --> 00:30:15.000]  如果將來繼續帶領教會
[00:30:15.000 --> 00:30:17.000]  參與教會服侍人
[00:30:17.000 --> 00:30:20.000]  他們有很多工作想發展
[00:30:20.000 --> 00:30:22.000]  但是可以沒有地方
[00:30:22.000 --> 00:30:24.000]  我們會不會給他們一個機會呢?
[00:30:24.000 --> 00:30:26.000]  當然你留了很多地方給他
[00:30:26.000 --> 00:30:27.000]  他未必用的
[00:30:27.000 --> 00:30:28.000]  他未必用得好的
[00:30:28.000 --> 00:30:30.000]  但是今時今日
[00:30:30.000 --> 00:30:32.000]  我們常常只是為自己想的
[00:30:32.000 --> 00:30:34.000]  以前有人會為我們想的
[00:30:34.000 --> 00:30:36.000]  他們所做的事
[00:30:36.000 --> 00:30:39.000]  希望教會將來有發展的機會
[00:30:39.000 --> 00:30:41.000]  所以有地方
[00:30:41.000 --> 00:30:43.000]  還有人才也是
[00:30:43.000 --> 00:30:45.000]  我們今天在教會服侍的人
[00:30:45.000 --> 00:30:47.000]  我們無論傳道人
[00:30:47.000 --> 00:30:48.000]  執事等等
[00:30:48.000 --> 00:30:50.000]  我們是以前的人訓練出來的
[00:30:50.000 --> 00:30:53.000]  我們不是一回教會就甚麼都懂的
[00:30:53.000 --> 00:30:56.000]  以前的牧師
[00:30:56.000 --> 00:30:57.000]  以前的教會領袖
[00:30:57.000 --> 00:30:59.000]  花很多心機訓練我們
[00:30:59.000 --> 00:31:02.000]  今天我們願不願意花心機去訓練別人呢?
[00:31:02.000 --> 00:31:05.000]  還是我們覺得我懂得了
[00:31:05.000 --> 00:31:07.000]  我懂就自己教吧
[00:31:07.000 --> 00:31:09.000]  現在的年輕人很難教的
[00:31:09.000 --> 00:31:10.000]  教不了的
[00:31:10.000 --> 00:31:11.000]  他們自己想吧
[00:31:11.000 --> 00:31:13.000]  如果他們沒有機會去學習
[00:31:13.000 --> 00:31:15.000]  他們沒有機會去失敗的話
[00:31:15.000 --> 00:31:18.000]  他們永遠學不到東西的
[00:31:18.000 --> 00:31:19.000]  二十年後
[00:31:19.000 --> 00:31:20.000]  三十年後
[00:31:20.000 --> 00:31:21.000]  五十年後
[00:31:21.000 --> 00:31:23.000]  誰在這裡帶領教會呢?
[00:31:23.000 --> 00:31:25.000]  誰在這裡發展教會呢?
[00:31:25.000 --> 00:31:26.000]  過去因為我們
[00:31:26.000 --> 00:31:29.000]  是被我們的長輩容許我們失敗
[00:31:29.000 --> 00:31:32.000]  所以我們有成長的機會
[00:31:32.000 --> 00:31:36.000]  但今天如果我們不容許新一代的人失敗
[00:31:36.000 --> 00:31:38.000]  我們一見到他們搞不定
[00:31:38.000 --> 00:31:39.000]  我們自己做吧
[00:31:39.000 --> 00:31:42.000]  他們永遠都沒有機會
[00:31:42.000 --> 00:31:45.000]  所以我們需要將地方
[00:31:45.000 --> 00:31:48.000]  將人才留給將來
[00:31:48.000 --> 00:31:49.000]  你訓練他們
[00:31:49.000 --> 00:31:52.000]  他們可能幾十年後不肯再侍奉
[00:31:52.000 --> 00:31:53.000]  不肯做了
[00:31:53.000 --> 00:31:54.000]  都有這樣的機會的
[00:31:54.000 --> 00:31:55.000]  我剛才提過
[00:31:55.000 --> 00:31:56.000]  希年你給他一塊地
[00:31:56.000 --> 00:31:58.000]  他轉手又賣了他
[00:31:58.000 --> 00:31:59.000]  又將錢花天走地
[00:31:59.000 --> 00:32:01.000]  但至少給他一個機會
[00:32:01.000 --> 00:32:03.000]  就是在希年的時候給他一塊地
[00:32:03.000 --> 00:32:05.000]  你可以很勤力去耕種
[00:32:05.000 --> 00:32:06.000]  改善自己的生活
[00:32:06.000 --> 00:32:09.000]  你可以轉手賣了他
[00:32:09.000 --> 00:32:11.000]  拿一筆錢玩幾年
[00:32:11.000 --> 00:32:12.000]  玩完他
[00:32:12.000 --> 00:32:14.000]  但至少他有機會
[00:32:14.000 --> 00:32:15.000]  如果他沒有這塊地
[00:32:15.000 --> 00:32:16.000]  什麼都不用想
[00:32:16.000 --> 00:32:17.000]  是不是?
[00:32:17.000 --> 00:32:18.000]  他多勤力都沒有用
[00:32:18.000 --> 00:32:20.000]  如果教會我們經過五十年
[00:32:20.000 --> 00:32:22.000]  我們沒有東西留給下一代的人
[00:32:22.000 --> 00:32:26.000]  他們很熱心想去服侍都艱難
[00:32:26.000 --> 00:32:28.000]  他們又是好像五十年前
[00:32:28.000 --> 00:32:32.000]  從零開始重新去學習
[00:32:32.000 --> 00:32:34.000]  重新去儲錢買樓的話
[00:32:34.000 --> 00:32:38.000]  他們是沒有機會繼續進一步的發展
[00:32:38.000 --> 00:32:40.000]  但我們已經是五十年的教會
[00:32:40.000 --> 00:32:42.000]  我們應該留了很多東西
[00:32:42.000 --> 00:32:45.000]  我們沒有理由今天才回來教會
[00:32:45.000 --> 00:32:46.000]  今天才信耶穌
[00:32:46.000 --> 00:32:47.000]  開始在教會侍奉的人
[00:32:47.000 --> 00:32:48.000]  好像從零開始
[00:32:48.000 --> 00:32:50.000]  我們過去五十年就白費了
[00:32:50.000 --> 00:32:53.000]  我們應該留了很多東西給他們
