
[00:00:00.000 --> 00:00:04.640]  今年教會主題是「非凡人生」
[00:17:50.200 --> 00:17:51.600]  這個世界欺騙我們
[00:17:51.600 --> 00:17:53.400]  說一生順遂平安
[00:17:53.400 --> 00:17:54.400]  沒有災沒有難
[00:17:54.400 --> 00:17:55.800]  就為止是祝福
[00:17:55.800 --> 00:17:58.200]  有時候不信主的人
[00:17:58.200 --> 00:18:00.400]  會去拜廟拜神
[00:18:00.400 --> 00:18:03.000]  求一生平安順遂
[00:18:03.000 --> 00:18:05.200]  但其實這是一個謊言
[00:18:05.200 --> 00:18:07.200]  是一個謊言
[00:18:07.200 --> 00:18:10.800]  因為沒有人一生會一直順遂
[00:18:10.800 --> 00:18:12.400]  不會的
[00:18:12.400 --> 00:18:15.200]  所以稍微有些不順遂
[00:18:15.200 --> 00:18:16.800]  走路打肚子
[00:18:16.800 --> 00:18:18.400]  開口看著你
[00:18:18.400 --> 00:18:20.200]  你就會焦慮
[00:18:20.200 --> 00:18:21.400]  開始你就會焦慮
[00:18:21.400 --> 00:18:22.000]  為什麼?
[00:18:22.000 --> 00:18:23.800]  今天是不是神不祝福我?
[00:18:23.800 --> 00:18:25.400]  是不是我得罪了神?
[00:18:25.400 --> 00:18:28.000]  你就會失去平安
[00:18:28.000 --> 00:18:30.400]  但其實什麼叫真正的平安?
[00:18:30.400 --> 00:18:32.000]  真正的平安其實就是
[00:18:32.000 --> 00:18:35.200]  正正就是我要擁抱我們的不完美
[00:18:35.200 --> 00:18:37.000]  有些人完美主義
[00:18:37.000 --> 00:18:40.000]  完美主義的人特別多憂慮
[00:18:40.000 --> 00:18:44.000]  他們喜歡把東西放到很整齊
[00:18:44.000 --> 00:18:45.000]  就很舒服
[00:18:45.000 --> 00:18:46.800]  一不整齊就不舒服
[00:18:46.800 --> 00:18:48.200]  你在家可以很舒服
[00:18:48.200 --> 00:18:49.600]  但你出來
[00:18:49.600 --> 00:18:52.000]  沒有東西完全是整齊的
[00:18:52.000 --> 00:18:54.000]  你就很不舒服
[00:18:54.000 --> 00:18:55.400]  所以原來
[00:18:55.400 --> 00:18:56.600]  神告訴我們
[00:18:56.600 --> 00:18:58.400]  我們的安全感
[00:18:58.400 --> 00:19:03.800]  是來自於擁抱自己的不完美
[00:19:03.800 --> 00:19:06.200]  因為沒有人完全是完美的
[00:19:06.200 --> 00:19:09.800]  我們要擁抱一些不如意
[00:19:09.800 --> 00:19:12.400]  這個才是真正的平安
[00:19:12.400 --> 00:19:14.600]  剛才Tucker說
[00:19:14.600 --> 00:19:16.000]  Good times 讚美神
[00:19:16.000 --> 00:19:18.000]  Bad times 讚美神
[00:19:18.000 --> 00:19:21.000]  我們才可以找回安全感
[00:19:21.000 --> 00:19:23.000]  我們看看雅各和以色列
[00:19:23.000 --> 00:19:26.200]  我們最近經常看雅各大風相
[00:19:26.200 --> 00:19:27.600]  雅各是什麼意思?
[00:19:27.600 --> 00:19:30.800]  雅各就是抓住不放
[00:19:30.800 --> 00:19:37.000]  在母胎已經和孿生哥哥爭你死我活
[00:19:37.000 --> 00:19:39.400]  雅各很聰明
[00:19:39.400 --> 00:19:43.000]  聰明就被聰明誤
[00:19:43.000 --> 00:19:45.800]  因為有些人比他更加聰明
[00:19:45.800 --> 00:19:48.200]  他叔叔拉班比他聰明
[00:19:48.200 --> 00:19:49.400]  所以他一生人
[00:19:49.400 --> 00:19:53.400]  頭半生他用盡所有方法
[00:19:53.400 --> 00:19:56.000]  想獲得更加好的
[00:19:56.000 --> 00:20:00.000]  但偏偏他得不償失
[00:20:00.000 --> 00:20:02.800]  最後他改名叫以色列
[00:20:02.800 --> 00:20:04.800]  以色列的意思是
[00:20:04.800 --> 00:20:07.400]  與神摔跤並得勝
[00:20:07.400 --> 00:20:10.400]  但得勝的意思不是他贏過神
[00:20:10.400 --> 00:20:12.800]  得勝的意思是他輸了給神
[00:20:12.800 --> 00:20:15.200]  但他贏到祝福
[00:20:15.200 --> 00:20:17.200]  他跛了腳
[00:20:17.200 --> 00:20:19.600]  走路也走得不穩
[00:20:19.600 --> 00:20:21.600]  原來走得不穩的意思是
[00:20:21.600 --> 00:20:24.400]  他從此不能再依靠自己的能力
[00:20:24.400 --> 00:20:26.400]  這就是以色列
[00:20:26.400 --> 00:20:29.200]  以色列與神摔跤
[00:20:29.200 --> 00:20:30.200]  輸了給神
[00:20:30.200 --> 00:20:32.400]  但贏到祝福
[00:20:32.400 --> 00:20:36.200]  你們想做雅各還是以色列?
[00:20:36.200 --> 00:20:39.200]  雅各用自己的能力去爭取
[00:20:39.200 --> 00:20:41.200]  沒有安全感
[00:20:41.200 --> 00:20:44.200]  但不是以色列從此過著完美的人生
[00:20:44.200 --> 00:20:45.200]  他做得很完美
[00:20:45.200 --> 00:20:46.200]  不是
[00:20:46.200 --> 00:20:48.200]  但他在破碎中
[00:20:48.200 --> 00:20:50.200]  依然是經歷神的祝福
[00:20:50.200 --> 00:20:53.200]  在破碎中經歷神的祝福
[00:20:53.200 --> 00:20:59.200]  我們要在破碎中得到安全感
[00:20:59.200 --> 00:21:01.200]  我們不會一生順遂
[00:21:01.200 --> 00:21:03.200]  耶穌說這個世界會有苦難
[00:21:03.200 --> 00:21:05.200]  但祂勝過這個苦難
[00:21:05.200 --> 00:21:07.200]  來到第二點
[00:21:07.200 --> 00:21:09.200]  我們要斷開路徑依賴
[00:21:09.200 --> 00:21:11.200]  路徑依賴這個詞
[00:21:11.200 --> 00:21:14.200]  我是從邵博教授那裡學來的
[00:21:14.200 --> 00:21:17.200]  但其實它本身是一個經濟學的詞
[00:21:17.200 --> 00:21:22.200]  即是說一旦人選擇了一條路徑
[00:21:22.200 --> 00:21:25.200]  他就會支持到底
[00:21:25.200 --> 00:21:27.200]  無論是一個政黨
[00:21:27.200 --> 00:21:30.200]  或者是他自己的一個堅持
[00:21:30.200 --> 00:21:32.200]  他就會堅持到底
[00:21:32.200 --> 00:21:34.200]  在中間他不會去思想
[00:21:34.200 --> 00:21:37.200]  他不會去思想一些更好的方法
[00:21:37.200 --> 00:21:39.200]  這個就叫做路徑依賴
[00:21:39.200 --> 00:21:40.200]  不是最好
[00:21:40.200 --> 00:21:42.200]  是因為最熟
[00:21:42.200 --> 00:21:43.200]  我們做基督徒
[00:21:43.200 --> 00:21:44.200]  跟隨主耶穌
[00:21:44.200 --> 00:21:48.200]  我們不可以路徑依賴
[00:21:48.200 --> 00:21:50.200]  我們不可以有路徑依賴
[00:21:50.200 --> 00:21:52.200]  因為主耶穌做事工
[00:21:52.200 --> 00:21:55.200]  祂從來都不是照板煮碗
[00:21:55.200 --> 00:21:57.200]  就算祂醫治人
[00:21:57.200 --> 00:21:59.200]  主耶穌醫治人
[00:21:59.200 --> 00:22:02.200]  有時會摸摸祂
[00:22:02.200 --> 00:22:03.200]  有時會怎樣
[00:22:03.200 --> 00:22:05.200]  擦點口水 擦點泥
[00:22:05.200 --> 00:22:07.200]  有時觸摸都不用觸摸
[00:22:07.200 --> 00:22:09.200]  有時根本上都不是同一個位置
[00:22:09.200 --> 00:22:11.200]  夾胸就可以醫治
[00:22:11.200 --> 00:22:13.200]  而主耶穌趕鬼
[00:22:13.200 --> 00:22:16.200]  有很多不同的方法
[00:22:16.200 --> 00:22:20.200]  為何主耶穌每次去做這些事都會不同
[00:22:20.200 --> 00:22:22.200]  為何祂不可以一個方法去醫治所有人
[00:22:22.200 --> 00:22:25.200]  為何不可以一個方法去趕所有鬼
[00:22:25.200 --> 00:22:27.200]  就在路加福音第四章
[00:22:27.200 --> 00:22:29.200]  主耶穌趕鬼的時候
[00:22:29.200 --> 00:22:30.200]  祂怎樣趕
[00:22:30.200 --> 00:22:32.200]  祂命令鬼不要出聲
[00:22:32.200 --> 00:22:34.200]  你不要出聲
[00:22:34.200 --> 00:22:36.200]  你現在馬上離開那個人
[00:22:36.200 --> 00:22:39.200]  但主耶穌來到第八章
[00:22:39.200 --> 00:22:42.200]  竟然去問鬼叫甚麼名字
[00:22:42.200 --> 00:22:44.200]  跟鬼有對話
[00:22:44.200 --> 00:22:47.200]  主耶穌每一次去做事工
[00:22:47.200 --> 00:22:49.200]  都是不同的方法
[00:22:49.200 --> 00:22:51.200]  因為有不同的需要
[00:22:51.200 --> 00:22:54.200]  不同的失喪靈魂有不同的需要
[00:22:54.200 --> 00:22:57.200]  所以當我們去跟隨主耶穌的時候
[00:22:57.200 --> 00:23:00.200]  亦都不可以照板煮碗
[00:23:00.200 --> 00:23:02.200]  路徑依賴
[00:23:02.200 --> 00:23:07.200]  有一本書講到Franchising McChurch
[00:23:07.200 --> 00:23:09.200]  這個很有趣的主題
[00:23:09.200 --> 00:23:12.200]  甚麼是Franchising McChurch
[00:23:12.200 --> 00:23:15.200]  即是有些教會好像賭博賭出來
[00:23:15.200 --> 00:23:17.200]  好像連鎖店
[00:23:17.200 --> 00:23:19.200]  好像開McDonald
[00:23:19.200 --> 00:23:21.200]  這樣對就這樣做
[00:23:21.200 --> 00:23:23.200]  我們先選一個地方
[00:23:23.200 --> 00:23:26.200]  那個地方要四通八達
[00:23:26.200 --> 00:23:27.200]  要有人
[00:23:27.200 --> 00:23:30.200]  我們要搞CM 搞Youth 搞Worship
[00:23:30.200 --> 00:23:31.200]  樣樣都有
[00:23:31.200 --> 00:23:32.200]  人們就會來
[00:23:32.200 --> 00:23:34.200]  如果這個模式是可以的
[00:23:34.200 --> 00:23:38.200]  我們就照這個模式去McChurch
[00:23:38.200 --> 00:23:40.200]  另外一個Church
[00:23:40.200 --> 00:23:42.200]  但我們要反思
[00:23:42.200 --> 00:23:44.200]  主耶穌是否想我們這樣做呢
[00:23:44.200 --> 00:23:47.200]  主耶穌在格拉森這個地方
[00:23:47.200 --> 00:23:49.200]  祂醫治了一個人
[00:23:49.200 --> 00:23:50.200]  祂就離開了
[00:23:50.200 --> 00:23:54.200]  祂看重的是人生命的轉化
[00:23:54.200 --> 00:23:57.200]  不是快餐
[00:23:57.200 --> 00:23:58.200]  不是快餐式
[00:23:58.200 --> 00:24:01.200]  如果祂想整個格拉森的人信祂
[00:24:01.200 --> 00:24:02.200]  很容易
[00:24:02.200 --> 00:24:03.200]  騰雲駕霧
[00:24:03.200 --> 00:24:05.200]  一次過做個大神
[00:24:05.200 --> 00:24:07.200]  整個town的人都信祂
[00:24:07.200 --> 00:24:09.200]  但主耶穌不是想這樣做
[00:24:09.200 --> 00:24:11.200]  祂要有一個人生命的轉化
[00:24:11.200 --> 00:24:13.200]  然後要人信祂
[00:24:13.200 --> 00:24:16.200]  亦都是因為生命的轉化
[00:24:16.200 --> 00:24:22.200]  在這本書裏
[00:24:22.200 --> 00:24:25.200]  亦都有描述一些教會
[00:24:25.200 --> 00:24:26.200]  一些模式的教會
[00:24:26.200 --> 00:24:28.200]  他們會追求人數
[00:24:28.200 --> 00:24:30.200]  追求規模
[00:24:30.200 --> 00:24:32.200]  追求這些節目
[00:24:32.200 --> 00:24:34.200]  效果
[00:24:34.200 --> 00:24:38.200]  多過追求門徒成長
[00:24:38.200 --> 00:24:41.200]  和屬靈的成熟
[00:24:41.200 --> 00:24:43.200]  追求這些東西
[00:24:43.200 --> 00:24:45.200]  沒有問題的
[00:24:45.200 --> 00:24:47.200]  我們每一年都會搞不同的東西
[00:24:47.200 --> 00:24:49.200]  一會兒我們又搞新年
[00:24:49.200 --> 00:24:50.200]  一會兒我們又搞Good Friday
[00:24:50.200 --> 00:24:53.200]  我們自己都有很多不同的節目
[00:24:53.200 --> 00:24:55.200]  但我們要深思
[00:24:55.200 --> 00:24:57.200]  如果要活出非凡人生
[00:24:57.200 --> 00:24:58.200]  會人教會
[00:24:58.200 --> 00:25:00.200]  要活出非凡的人生
[00:25:00.200 --> 00:25:03.200]  我們不可以倒模地搞這些活動
[00:25:03.200 --> 00:25:04.200]  我們要深思
[00:25:04.200 --> 00:25:06.200]  每一年我們要做這些事的時候
[00:25:06.200 --> 00:25:10.200]  我們要製造更加多成熟的門徒
[00:25:10.200 --> 00:25:12.200]  因為當一些未信主的人進來的時候
[00:25:12.200 --> 00:25:16.200]  我們生命的見證是很重要的
[00:25:16.200 --> 00:25:18.200]  雖然如果很多人進來
[00:25:18.200 --> 00:25:20.200]  但是我們自己信徒
[00:25:20.200 --> 00:25:23.200]  活不出我們應該活出的樣式的時候
[00:25:23.200 --> 00:25:26.200]  我們就活不出這個使命
[00:25:26.200 --> 00:25:30.200]  所以最後我們要深思的就是
[00:25:30.200 --> 00:25:33.200]  當我們去傳講福音信息的時候
[00:25:33.200 --> 00:25:35.200]  我們不要過於簡化它
[00:25:35.200 --> 00:25:37.200]  不要跟別人說你信耶穌
[00:25:37.200 --> 00:25:39.200]  上天堂不信落地獄
[00:25:39.200 --> 00:25:42.200]  That's it 搞定 真理 完成 工作
[00:25:42.200 --> 00:25:43.200]  我們要深思
[00:25:43.200 --> 00:25:47.200]  我們不要去傳講一些簡化了的福音
[00:25:47.200 --> 00:25:48.200]  不要避開悔改
[00:25:48.200 --> 00:25:50.200]  今天我們領受主餐的時候
[00:25:50.200 --> 00:25:52.200]  我們去領受主餐的時候
[00:25:52.200 --> 00:25:55.200]  這個悔改我們說跟隨主耶穌是有代價的
[00:25:55.200 --> 00:25:59.200]  悔改 持續的悔改就是代價
[00:25:59.200 --> 00:26:01.200]  待會我們領受主餐的時候
[00:26:01.200 --> 00:26:03.200]  我們不要形形異異
[00:26:03.200 --> 00:26:04.200]  一個月一次
[00:26:04.200 --> 00:26:08.200]  來啦 吃啦 煮啦 開啦
[00:26:08.200 --> 00:26:10.200]  我們真的要將這一刻
[00:26:10.200 --> 00:26:13.200]  將我們的心去奉獻
[00:26:13.200 --> 00:26:15.200]  奉獻給我們的主耶穌
[00:26:15.200 --> 00:26:17.200]  我們的態度
[00:26:17.200 --> 00:26:19.200]  我們看到
[00:26:19.200 --> 00:26:22.200]  神是真的不喜悅照板煮碗的
[00:26:22.200 --> 00:26:23.200]  如果是的話
[00:26:23.200 --> 00:26:25.200]  祂就不會給那麼多的使徒先知
[00:26:25.200 --> 00:26:27.200]  去經歷不同的人生
[00:26:27.200 --> 00:26:29.200]  有些人就像參孫一樣
[00:26:29.200 --> 00:26:32.200]  從小就在信仰家庭長大
[00:26:32.200 --> 00:26:34.200]  但是他經歷了很多波折
[00:26:34.200 --> 00:26:36.200]  幾乎要死
[00:26:36.200 --> 00:26:39.200]  他最後才去認識這一位
[00:26:39.200 --> 00:26:43.200]  帶著敬畏的心去認識我們這一位神
[00:26:43.200 --> 00:26:46.200]  所以我們繼續為我們的事公禱告
[00:26:46.200 --> 00:26:47.200]  願以我們2026年
[00:26:47.200 --> 00:26:50.200]  會恩教會繼續向前行的時候
[00:26:50.200 --> 00:26:53.200]  我們真的不要帶著一個
[00:26:53.200 --> 00:26:57.200]  來到就做 做完就算的心態
[00:26:57.200 --> 00:26:59.200]  其實我們都為了今天下午
[00:26:59.200 --> 00:27:02.200]  我們敬拜隊都會有一個會議
[00:27:02.200 --> 00:27:04.200]  Candace都分享
[00:27:04.200 --> 00:27:07.200]  思索著一個新的概念
[00:27:07.200 --> 00:27:09.200]  一個新的哲學
[00:27:09.200 --> 00:27:13.200]  但是祂最好的一點就是若然神願意
[00:27:13.200 --> 00:27:16.200]  所以我們無論做每一個事公
[00:27:16.200 --> 00:27:19.200]  我們不要說過去20年這樣做
[00:27:19.200 --> 00:27:22.200]  我們未來20年也是這樣做
[00:27:22.200 --> 00:27:24.200]  曾幾何時教會說彈結他都不行
[00:27:24.200 --> 00:27:26.200]  世界的音樂不好
[00:27:26.200 --> 00:27:28.200]  但是我們基督徒每一代
[00:27:28.200 --> 00:27:30.200]  有每一代的呼召
[00:27:30.200 --> 00:27:32.200]  我們在這一代
[00:27:32.200 --> 00:27:34.200]  現在政局這麼混亂
[00:27:34.200 --> 00:27:37.200]  我們要問一問我們這一代基督徒
[00:27:37.200 --> 00:27:40.200]  如何回應我們現在這個時代的呼召
[00:27:40.200 --> 00:27:42.200]  我們不要路徑依賴
[00:27:42.200 --> 00:27:45.200]  認為某一個政黨
[00:27:45.200 --> 00:27:48.200]  就可以完全代表基督徒的價值
[00:27:48.200 --> 00:27:50.200]  是不可以的
[00:27:50.200 --> 00:27:53.200]  我們要反思 要思考
[00:27:53.200 --> 00:27:55.200]  究竟什麼叫基督徒的價值
[00:27:55.200 --> 00:27:58.200]  在這個時代我們如何去回應
[00:27:58.200 --> 00:28:00.200]  我們要做新事
[00:28:00.200 --> 00:28:03.200]  當然我們聖經的真理是不會變的
[00:28:03.200 --> 00:28:05.200]  但是我們如何回應呢
[00:28:05.200 --> 00:28:08.200]  聖經教我們心意更新而變化
[00:28:08.200 --> 00:28:11.200]  我們要更新我們的心意
[00:28:11.200 --> 00:28:13.200]  看看在這一代
[00:28:13.200 --> 00:28:15.200]  這個時代我們如何去回應
[00:28:15.200 --> 00:28:21.200]  最後我們看看呼召的定位
[00:28:21.200 --> 00:28:24.200]  看看懇求和你回家去
[00:28:24.200 --> 00:28:26.200]  有什麼對比
[00:28:26.200 --> 00:28:29.200]  很多時候我們會懇求神
[00:28:29.200 --> 00:28:31.200]  讓我們做這樣做那樣
[00:28:31.200 --> 00:28:33.200]  我們的心願
[00:28:33.200 --> 00:28:36.200]  神讓我們去做這樣做那樣
[00:28:36.200 --> 00:28:37.200]  但是很多時候
[00:28:37.200 --> 00:28:39.200]  神叫我們做的心意
[00:28:39.200 --> 00:28:42.200]  未必等於我們的心願
[00:28:42.200 --> 00:28:46.200]  神或者叫你調轉頭走
[00:28:46.200 --> 00:28:48.200]  我們一起去看看
[00:28:48.200 --> 00:28:51.200]  什麼叫在神的眼光中
[00:28:51.200 --> 00:28:53.200]  回應他的呼召
[00:28:53.200 --> 00:28:56.200]  因為其實建立教會
[00:28:56.200 --> 00:28:58.200]  我們不是說每一個士工
[00:28:58.200 --> 00:29:00.200]  一個士工一個士工去看
[00:29:00.200 --> 00:29:02.200]  但確實一起去建立教會的時候
[00:29:02.200 --> 00:29:05.200]  是有很多角色我們可以擔起
[00:29:05.200 --> 00:29:07.200]  我們會禱告
[00:29:07.200 --> 00:29:09.200]  禱告神
[00:29:09.200 --> 00:29:11.200]  你告訴我我在這個教會
[00:29:11.200 --> 00:29:13.200]  我可以侍奉哪個崗位
[00:29:13.200 --> 00:29:16.200]  但如何為止是神的眼光呢
[00:29:16.200 --> 00:29:18.200]  我們先說說我們的眼光
[00:29:18.200 --> 00:29:20.200]  調轉頭看
[00:29:20.200 --> 00:29:23.200]  我們的眼光很多時候
[00:29:23.200 --> 00:29:25.200]  是這個出發點
[00:29:25.200 --> 00:29:27.200]  我們會覺得我們可以
[00:29:27.200 --> 00:29:29.200]  我得心應手
[00:29:29.200 --> 00:29:31.200]  這個崗位我可以做
[00:29:31.200 --> 00:29:33.200]  我們很多時候會認為
[00:29:33.200 --> 00:29:36.200]  我可以我能夠做得好的
[00:29:36.200 --> 00:29:38.200]  就是神的呼召
[00:29:38.200 --> 00:29:40.200]  是不是呢
[00:29:40.200 --> 00:29:41.200]  是不是呢
[00:29:41.200 --> 00:29:42.200]  又或者反過來
[00:29:42.200 --> 00:29:44.200]  有時候我們會想
[00:29:44.200 --> 00:29:45.200]  我不行的
[00:29:45.200 --> 00:29:47.200]  我不行的就等於
[00:29:47.200 --> 00:29:50.200]  神不呼召我在這個崗位
[00:29:50.200 --> 00:29:51.200]  其實是不是呢
[00:29:51.200 --> 00:29:53.200]  在我身上就不是了
[00:29:53.200 --> 00:29:54.200]  神呢
[00:29:54.200 --> 00:29:57.200]  今年我是第五年去侍奉青少年
[00:29:57.200 --> 00:30:00.200]  一開始我和梁牧師說
[00:30:00.200 --> 00:30:02.200]  我覺得我不行
[00:30:02.200 --> 00:30:04.200]  一開始我是覺得我不行
[00:30:04.200 --> 00:30:06.200]  但是不是我不行就等於
[00:30:06.200 --> 00:30:08.200]  不是神呼召呢
[00:30:08.200 --> 00:30:10.200]  結果就是真的不是
[00:30:10.200 --> 00:30:12.200]  原來神真的呼召我
[00:30:12.200 --> 00:30:14.200]  我呼召的故事講了太多次
[00:30:14.200 --> 00:30:16.200]  我不會重複
[00:30:16.200 --> 00:30:18.200]  但確實原來我不能
[00:30:18.200 --> 00:30:21.200]  就不是代表神不呼召你
[00:30:21.200 --> 00:30:24.200]  早前我和姊妹聊天
[00:30:24.200 --> 00:30:26.200]  她也有分享
[00:30:26.200 --> 00:30:29.200]  一開始她侍奉CM的時候
[00:30:29.200 --> 00:30:31.200]  是我不能的
[00:30:31.200 --> 00:30:32.200]  我不想的
[00:30:32.200 --> 00:30:34.200]  又或者我覺得自己不合適
[00:30:34.200 --> 00:30:36.200]  但她一路侍奉的時候
[00:30:36.200 --> 00:30:40.200]  她才看到神對她的呼召和passion
[00:30:40.200 --> 00:30:43.200]  所以你覺得你不能
[00:30:43.200 --> 00:30:46.200]  是不能代表神不呼召你的
[00:30:46.200 --> 00:30:49.200]  我們看一看
[00:30:49.200 --> 00:30:51.200]  怎樣為止
[00:30:51.200 --> 00:30:54.200]  天國的呼召和天國的需要
[00:30:54.200 --> 00:30:58.200]  這個真的沒有捷徑
[00:30:58.200 --> 00:31:01.200]  這個是需要一個spiritual discipline
[00:31:01.200 --> 00:31:05.200]  我們要和神develop一個默契
[00:31:05.200 --> 00:31:09.200]  不知道你們和神的默契今天去到哪裡
[00:31:09.200 --> 00:31:11.200]  要有默契的
[00:31:11.200 --> 00:31:14.200]  梁牧師也寫了一本書
[00:31:14.200 --> 00:31:16.200]  我今天和他賣廣告之後
[00:31:16.200 --> 00:31:18.200]  希望大家回去看一看
[00:31:18.200 --> 00:31:21.200]  怎樣和神develop一個默契
[00:31:21.200 --> 00:31:24.200]  怎樣知道神是怎樣呼召你
[00:31:24.200 --> 00:31:27.200]  你怎樣去回應神的呼召
[00:31:27.200 --> 00:31:32.200]  當我們不想和不能遇見天國的呼召的時候
[00:31:32.200 --> 00:31:36.200]  我們就能夠回應站穩呼召的定位
[00:31:36.200 --> 00:31:41.200]  其實神在不同時間會呼召你做不同的事
[00:31:41.200 --> 00:31:45.200]  不是說一旦呼召你做這件事就永遠不變
[00:31:45.200 --> 00:31:48.200]  我們需要和神develop一個默契
[00:31:48.200 --> 00:31:50.200]  要有spiritual discipline
[00:31:50.200 --> 00:31:53.200]  spiritual discipline是要練的
[00:31:53.200 --> 00:31:55.200]  是要練習的
[00:31:55.200 --> 00:31:58.200]  有時有人找你去侍奉
[00:31:58.200 --> 00:32:00.200]  你先說我禱告一下
[00:32:00.200 --> 00:32:02.200]  禱告是其中一樣
[00:32:02.200 --> 00:32:06.200]  但spiritual discipline不只是禱告
[00:32:06.200 --> 00:32:12.200]  spiritual discipline是不可以離開經文對你的說話
[00:32:12.200 --> 00:32:14.200]  禱告是非常重要
[00:32:14.200 --> 00:32:19.200]  我們在靈修裏要在神的話語裏得力禱告
[00:32:19.200 --> 00:32:22.200]  才可以和神建立一個默契
[00:32:22.200 --> 00:32:25.200]  才可以聽到祂對你的呼召
[00:32:25.200 --> 00:32:29.200]  所以今天鼓勵大家
[00:32:29.200 --> 00:32:33.200]  我們要在神的眼光中去回應祂的呼召
[00:32:33.200 --> 00:32:35.200]  不是我想我能
[00:32:35.200 --> 00:32:38.200]  而是教會有什麼需要
[00:32:38.200 --> 00:32:41.200]  神對你有什麼特別的呼召
[00:32:41.200 --> 00:32:44.200]  因為我們每一個人都是unique的
[00:32:44.200 --> 00:32:45.200]  都是不同的
[00:32:45.200 --> 00:32:47.200]  有些事是你才做到的
[00:32:47.200 --> 00:32:52.200]  有些事現在youth給我很大的安慰
[00:32:52.200 --> 00:32:55.200]  因為侍奉他們自己
[00:32:55.200 --> 00:32:57.200]  是他們自己才做到的
[00:32:57.200 --> 00:33:00.200]  有時我說的事他們不聽
[00:33:00.200 --> 00:33:03.200]  但有些leader說的話他們就會聽
[00:33:03.200 --> 00:33:06.200]  每一個人都有一個獨特的呼召
[00:33:06.200 --> 00:33:08.200]  你身邊的人
[00:33:08.200 --> 00:33:10.200]  你的見證
[00:33:10.200 --> 00:33:14.200]  你的見證怎樣去分享給你身邊的人去聽
[00:33:14.200 --> 00:33:17.200]  今天很簡單的總結一下今天的訊息
[00:33:17.200 --> 00:33:21.200]  我用英文寫的思路
[00:33:21.200 --> 00:33:23.200]  就是from I am healed
[00:33:23.200 --> 00:33:25.200]  我被神醫治
[00:33:25.200 --> 00:33:27.200]  去到I am secure
[00:33:27.200 --> 00:33:29.200]  我在神裏得到這個平安
[00:33:29.200 --> 00:33:32.200]  這個平安不是來自一生信水
[00:33:32.200 --> 00:33:34.200]  I am free from tradition
[00:33:34.200 --> 00:33:37.200]  我不再去跟以前麻木的去跟隨
[00:33:37.200 --> 00:33:39.200]  以前教會怎樣做我就怎樣做
[00:33:39.200 --> 00:33:40.200]  我不需要
[00:33:40.200 --> 00:33:43.200]  我要和神有一個活的關係
[00:33:43.200 --> 00:33:45.200]  以至於我可以被set
[00:33:45.200 --> 00:33:47.200]  我可以被差遣
[00:33:47.200 --> 00:33:53.200]  原來領受呼召的第一步
[00:33:53.200 --> 00:33:56.200]  不是為神做甚麼大事
[00:33:56.200 --> 00:33:59.200]  而是先讓神去醫治我們
[00:33:59.200 --> 00:34:01.200]  我們有了這個平安
[00:34:01.200 --> 00:34:03.200]  才有這個見證
[00:34:03.200 --> 00:34:05.200]  我們才可以被差遣
[00:34:05.200 --> 00:34:09.200]  最後想和大家重溫這句
[00:34:09.200 --> 00:34:11.200]  希伯來書的聖經
[00:34:11.200 --> 00:34:15.200]  很鼓勵我
[00:34:15.200 --> 00:34:19.200]  這裏說我們要全心忍耐
[00:34:19.200 --> 00:34:24.200]  奔那擺在我們前面的路程
[00:34:24.200 --> 00:34:27.200]  甚麼是擺在我前面的路程
[00:34:27.200 --> 00:34:29.200]  擺在的意思
[00:34:29.200 --> 00:34:34.200]  就是神擺這條路給我們
[00:34:34.200 --> 00:34:39.200]  神為我們度身訂造了這條賽道
[00:34:39.200 --> 00:34:44.200]  這條賽道原來是特別為我們訂造的
[00:34:44.200 --> 00:34:46.200]  這句說話的意思是
[00:34:46.200 --> 00:34:49.200]  是一個障礙賽
[00:34:49.200 --> 00:34:53.200]  神在我們的生命裏擺不同的障礙賽
[00:34:53.200 --> 00:34:56.200]  但祂會帶著我們去跑過
[00:34:56.200 --> 00:35:02.200]  我們要仰望為我們信心創始成中的耶穌
[00:35:02.200 --> 00:35:07.200]  祂設計這條障礙賽給我們去跑
[00:35:07.200 --> 00:35:12.200]  祂一定會牽著我們的手去跨過這些障礙
[00:35:12.200 --> 00:35:17.200]  我們每一個人都有不同的獨特的障礙賽
[00:35:17.200 --> 00:35:22.200]  所以我們每一個人都有不同的生命見證
[00:35:22.200 --> 00:35:26.200]  我不知道主耶穌今天放了甚麼障礙在你的生命裏
[00:35:26.200 --> 00:35:30.200]  但祂是為這些障礙預備一個見證
[00:35:30.200 --> 00:35:35.200]  這個見證只有你才可以為祂做
[00:35:35.200 --> 00:35:39.200]  所以我們為這個獨特的生命見證去禱告
[00:35:39.200 --> 00:35:42.200]  將我們自己的見證獻上,一起禱告
[00:35:42.200 --> 00:35:45.200]  上天父親,感恩祢
[00:35:45.200 --> 00:35:52.200]  給我們有領受祢呼召的機遇和能力
[00:35:52.200 --> 00:35:55.200]  在我們的生命當中,父下求祢親近我們
[00:35:55.200 --> 00:35:59.200]  因為祢說過,親近你的,你就親近他
[00:35:59.200 --> 00:36:03.200]  求祢幫助我們有這個屬靈的操練
[00:36:03.200 --> 00:36:08.200]  願意我們不要停留在我們在這裏真好的假象
[00:36:08.200 --> 00:36:13.200]  我們要遇見祢,就要在山下的十字架上遇見祢
