
[00:00:00.000 --> 00:00:05.320]  感謝教會 感謝姜姑娘的邀請
[00:28:36.480 --> 00:28:40.640]  素神羣體有兩個共通的地方
[00:28:40.640 --> 00:28:41.600]  蠻重要的
[00:28:41.600 --> 00:28:45.360]  第一就是他們一起同心的去追求
[00:28:45.360 --> 00:28:48.400]  在樹林上的成長
[00:28:48.400 --> 00:28:49.840]  去敬拜神
[00:28:49.840 --> 00:28:51.120]  然後另外一方面
[00:28:51.120 --> 00:28:53.680]  他們就好像一家人一樣
[00:28:53.680 --> 00:28:58.320]  他們把自己投進這個羣體裏面
[00:28:58.320 --> 00:29:00.400]  其他人都是我的弟兄姐妹
[00:29:00.400 --> 00:29:01.440]  都是我的父母
[00:29:01.440 --> 00:29:05.040]  都是我的兒女
[00:29:05.040 --> 00:29:07.600]  然後因爲這樣的一個關係
[00:29:07.600 --> 00:29:08.880]  這樣的一個投入
[00:29:08.880 --> 00:29:12.960]  他們就願意樂意去互相幫助
[00:29:12.960 --> 00:29:15.920]  互相支持
[00:29:15.920 --> 00:29:21.920]  這個是大部分的時候
[00:29:21.920 --> 00:29:29.040]  是違反我們人的本性的
[00:29:29.040 --> 00:29:31.200]  不容易的
[00:29:31.200 --> 00:29:34.800]  可以做到嗎
[00:29:34.800 --> 00:29:37.600]  就是因爲這樣的話
[00:29:37.600 --> 00:29:40.880]  所以回到再看第一章第八節
[00:29:40.880 --> 00:29:42.560]  我們就明白
[00:29:42.560 --> 00:29:47.360]  聖靈來到之後要給我們力量是做什麼
[00:29:47.360 --> 00:29:51.280]  這是讓我們有能力去做一些
[00:29:51.280 --> 00:29:57.680]  基本上是違反我們本性的一些行動
[00:29:57.680 --> 00:29:59.120]  就是這樣
[00:29:59.120 --> 00:30:01.680]  看別人好像自己的家人一樣
[00:30:01.680 --> 00:30:05.200]  不管我有多少他有需要的時候
[00:30:05.200 --> 00:30:09.040]  我就給他幫助
[00:30:09.040 --> 00:30:12.560]  不容易啊
[00:30:12.560 --> 00:30:17.040]  當我們在錢包裏面拿錢出來
[00:30:17.040 --> 00:30:18.480]  去幫助人的時候
[00:30:18.480 --> 00:30:22.400]  我們會想
[00:30:22.400 --> 00:30:25.440]  我把我所有的拿出來的話
[00:30:25.440 --> 00:30:27.280]  我明天生活怎麼樣呢
[00:30:27.280 --> 00:30:29.200]  我們很多的憂慮
[00:30:29.200 --> 00:30:32.720]  很多的思想在腦海裏面會出現
[00:30:32.720 --> 00:30:35.600]  對嗎
[00:30:35.600 --> 00:30:39.040]  這個是我們人性就是這樣的
[00:30:39.040 --> 00:30:43.280]  讓我們很多的這樣的一個憂慮啊思考啊
[00:30:43.280 --> 00:30:48.160]  讓我們就不願意做具體的行動了
[00:30:48.160 --> 00:30:50.000]  不太願意去幫助人了
[00:30:50.000 --> 00:30:53.040]  或是我願意我都是拿小小了
[00:30:53.040 --> 00:30:56.880]  就好像在店裏面奉獻
[00:30:56.880 --> 00:31:01.600]  就說那個法利賽人他奉獻的時候
[00:31:01.600 --> 00:31:04.880]  就把他有餘的拿出來
[00:31:04.880 --> 00:31:11.360]  但是那個寡婦她是把她所有都拿出來
[00:31:11.360 --> 00:31:12.560]  對嗎
[00:31:12.560 --> 00:31:18.800]  這個是跟我們一般熱腸的生活
[00:31:18.800 --> 00:31:21.360]  都不一樣的一個狀態
[00:31:21.360 --> 00:31:24.240]  是需要聖靈的能力去幫助
[00:31:24.240 --> 00:31:34.480]  聖靈去幫助我們才能夠做到的
[00:31:34.480 --> 00:31:38.000]  然後靠着聖靈
[00:31:38.000 --> 00:31:40.960]  聖靈所賜給我們的能力
[00:31:40.960 --> 00:31:45.360]  我們做到這樣生活的時候
[00:31:45.360 --> 00:31:54.320]  就是喫節就讓我們看到這個效果是怎麼樣
[00:31:54.320 --> 00:31:56.880]  他們就不只是讚美
[00:31:56.880 --> 00:31:59.440]  讚美神都是在店裏面做的事情
[00:31:59.440 --> 00:32:01.360]  當然是說敬拜讚美
[00:32:01.360 --> 00:32:08.240]  但是他說得到全民的喜愛
[00:32:08.240 --> 00:32:12.560]  全民的意思是不只是全體裏面的信徒
[00:32:12.560 --> 00:32:15.600]  而是所有還沒信的人都看到他
[00:32:15.600 --> 00:32:17.680]  都喜愛他們
[00:32:17.680 --> 00:32:19.920]  事實上這邊是反映
[00:32:19.920 --> 00:32:22.560]  他們這樣的一個互相幫助
[00:32:22.560 --> 00:32:25.840]  事實上有很大的可能是
[00:32:25.840 --> 00:32:30.160]  不只是在當時的信徒的羣體裏面
[00:32:30.160 --> 00:32:31.680]  而是他們的那些幫助
[00:32:31.680 --> 00:32:39.680]  是在對那些還沒信的人都有幫助
[00:32:39.680 --> 00:32:42.160]  所以所有的人都喜愛他們
[00:32:42.160 --> 00:32:48.320]  然後因爲這樣他們就做了美好的見證
[00:32:48.320 --> 00:32:52.400]  人越來越多了在教會里面
[00:32:52.400 --> 00:32:56.480]  這個就是我們怎麼樣用具體的生活
[00:32:56.480 --> 00:33:09.280]  去做成上帝要我們去做的那個見證人的那個角色
[00:33:09.280 --> 00:33:16.320]  就是我們在國內在雲南山區裏面
[00:33:16.320 --> 00:33:22.880]  有一個我們叫小蘇民族叫瓦族的一個圈子裏面
[00:33:22.880 --> 00:33:26.560]  一個老太太
[00:33:26.560 --> 00:33:29.520]  那老太太旁邊是她的大兒子
[00:33:29.520 --> 00:33:36.400]  大兒子不聽話了吸毒
[00:33:36.400 --> 00:33:40.240]  吸毒之後就染了艾滋病
[00:33:40.240 --> 00:33:42.160]  然後太太就跑掉了
[00:33:42.160 --> 00:33:46.960]  就留下一個幾歲代的女兒
[00:33:46.960 --> 00:33:49.600]  那個奶奶就照顧她
[00:33:49.600 --> 00:33:52.800]  照顧自己的兒子也照顧她的孫兒
[00:33:52.800 --> 00:33:57.040]  然後那個奶奶也有一個女兒
[00:33:57.040 --> 00:34:01.840]  這個女兒就嫁到緬甸去
[00:34:01.840 --> 00:34:03.600]  但是過了幾年
[00:34:03.600 --> 00:34:09.360]  因爲她的丈夫對她不好
[00:34:09.360 --> 00:34:11.600]  她就跑回老家
[00:34:11.600 --> 00:34:19.440]  跑回老家她就帶了她那個也是兩三歲大的兒子回到老家
[00:34:19.440 --> 00:34:24.000]  回到老家之後不久她就慢慢發覺到她的身體
[00:34:24.000 --> 00:34:27.760]  好像那個健康好像慢慢越來越差
[00:34:27.760 --> 00:34:34.880]  去檢查一下發覺到她也染了艾滋病
[00:34:34.880 --> 00:34:38.960]  也過了不久她的女兒就過世了
[00:34:38.960 --> 00:34:40.160]  死掉了
[00:34:40.160 --> 00:34:44.800]  留下她的兒子給那個奶奶
[00:34:44.800 --> 00:34:51.760]  當時那個圈子裏面的人
[00:34:51.760 --> 00:35:00.960]  這是幾年前不是很久以前的事大概是三年前左右發生的事情
[00:35:00.960 --> 00:35:08.400]  他們對艾滋病還是有一些誤解吧
[00:35:08.400 --> 00:35:16.720]  他覺得不給那個奶奶把他的女兒葬在圈子裏面
[00:35:16.720 --> 00:35:24.880]  然後也提議把她的孫子那個女兒的兒子
[00:35:24.880 --> 00:35:34.000]  把她送到其他地方讓她我們廣東話叫自生自滅了
[00:35:34.000 --> 00:35:38.240]  因爲那個孩子也有艾滋病
[00:35:38.240 --> 00:35:43.600]  但是那個奶奶很愛她的孫子
[00:35:43.600 --> 00:35:45.680]  所以堅持要留她下來
[00:35:45.680 --> 00:35:47.600]  就是給我們的夥伴
[00:35:47.600 --> 00:35:52.800]  我們跟國內一個教會的弟兄姐妹合作
[00:35:52.800 --> 00:35:58.960]  去扶持那個瓦族的小蘇民族
[00:35:58.960 --> 00:36:02.240]  那個教會的弟兄姐妹知道這個事情之後
[00:36:02.240 --> 00:36:10.000]  他們就跑到奶奶的家裏面幫助他們
[00:36:10.000 --> 00:36:16.240]  有一些男的弟兄就給他弄飯
[00:36:16.240 --> 00:36:20.320]  修理一下他們家的房子
[00:36:20.320 --> 00:36:26.240]  姐妹就跟那個孩子玩
[00:36:26.240 --> 00:36:33.040]  教他們一點簡單的認知
[00:36:33.040 --> 00:36:35.600]  因爲那個圈子都是比較在山上
[00:36:35.600 --> 00:36:40.080]  不是跟香港那麼方便
[00:36:40.080 --> 00:36:42.960]  坐幾個站的地鐵就去到了
[00:36:42.960 --> 00:36:46.640]  他們很多時候是在圈子裏面
[00:36:46.640 --> 00:36:50.160]  在這個奶奶的家裏面待一兩天才走
[00:36:50.160 --> 00:36:53.600]  慢慢慢慢旁邊的那個圈子裏面的其他人都看到
[00:36:53.600 --> 00:36:59.840]  這羣叫基督徒的人
[00:36:59.840 --> 00:37:01.760]  他們不怕艾滋病
[00:37:01.760 --> 00:37:03.440]  跟他們一起喫飯
[00:37:03.440 --> 00:37:06.960]  跟他們一起住在他們的家
[00:37:06.960 --> 00:37:09.520]  住在那個奶奶的家
[00:37:09.520 --> 00:37:16.000]  所以後來慢慢慢慢他們就願意開放一點
[00:37:16.000 --> 00:37:19.760]  然後教會看他們的心開放一點
[00:37:19.760 --> 00:37:23.120]  就給那個圈子裏面做一些艾滋病的教育
[00:37:23.120 --> 00:37:26.240]  讓他們明白跟孩子玩
[00:37:26.240 --> 00:37:30.320]  一起喫飯不會感染艾滋病的
[00:37:30.320 --> 00:37:36.960]  後來整個圈子人生是把那個家是孤立的
[00:37:36.960 --> 00:37:38.880]  孤立出來的
[00:37:38.880 --> 00:37:40.960]  不跟他們有來往的
[00:37:40.960 --> 00:37:47.040]  後來慢慢都願意接受這個家庭
[00:37:47.040 --> 00:37:54.000]  然後這個家庭那個奶奶也信了住
[00:37:54.000 --> 00:38:05.200]  各位弟兄姐妹我們願不願意成爲上帝的羣體
[00:38:05.200 --> 00:38:07.760]  屬上帝的羣體
[00:38:07.760 --> 00:38:10.640]  我們不只是去一起敬拜
[00:38:10.640 --> 00:38:15.760]  一起去學習聖經的道理
[00:38:15.760 --> 00:38:18.960]  而是我們也真的好像一家人
[00:38:18.960 --> 00:38:20.240]  不只是唱歌
[00:38:20.240 --> 00:38:23.200]  我們都是一家人這樣的唱歌
[00:38:23.200 --> 00:38:29.360]  我們真的不管我今天我的狀態是怎麼樣
[00:38:29.360 --> 00:38:30.480]  我是喜樂
[00:38:30.480 --> 00:38:31.760]  我是缺乏
[00:38:31.760 --> 00:38:34.720]  我是有什麼情況
[00:38:34.720 --> 00:38:38.560]  我們都樂意跟弟兄姐妹去分享
[00:38:38.560 --> 00:38:43.200]  然後我們在知道其他人有需要的時候
[00:38:43.200 --> 00:38:46.960]  不管是經濟上的需要
[00:38:46.960 --> 00:38:48.160]  或是其他的需要
[00:38:48.160 --> 00:38:52.000]  我們都盡我們的能力去給他們支持
[00:38:52.000 --> 00:38:55.840]  然後我們也把這樣的愛心
[00:38:55.840 --> 00:38:59.040]  帶到這個羣體外面去
[00:38:59.040 --> 00:39:03.280]  去幫助他們 其他的人
[00:39:03.280 --> 00:39:08.640]  這樣我們就能夠爲上帝做一個好的見證
[00:39:08.640 --> 00:39:16.560]  我們願意這樣做嗎
[00:39:16.560 --> 00:39:20.560]  我們可以怎麼樣開始
[00:39:20.560 --> 00:39:24.320]  可能最容易的 最簡單的
[00:39:24.320 --> 00:39:32.880]  就是從禱告 互相帶禱開始
[00:39:32.880 --> 00:39:38.160]  也爲了世界不同的地方去禱告
[00:39:38.160 --> 00:39:42.720]  奉獻 關心
[00:39:42.720 --> 00:39:48.080]  這兩天 印度尼西亞 印尼有地震
[00:39:48.080 --> 00:39:51.840]  今天早上出來之前看看新聞
[00:39:51.840 --> 00:39:58.320]  就說現在已經有幾百個人死亡了
[00:39:58.320 --> 00:40:02.560]  估計可能有機會過一千人
[00:40:02.560 --> 00:40:08.640]  我們怎麼樣去關心他們
[00:40:08.640 --> 00:40:17.120]  今天我帶了我們機構的一些呼聲
[00:40:17.120 --> 00:40:21.200]  我們每三個月取一期的喊務
[00:40:21.200 --> 00:40:27.040]  我們都會講到不同地方的施工或是需要
[00:40:27.040 --> 00:40:32.800]  大家可以到我們的網站去登記
[00:40:32.800 --> 00:40:37.840]  去每一期去收我們的材料
[00:40:37.840 --> 00:40:42.320]  我們11月24號也會有一個
[00:40:42.320 --> 00:40:49.280]  我們叫撤鑿型的一個活動
[00:40:49.280 --> 00:40:53.600]  就是我們把靴子脫掉
[00:40:53.600 --> 00:40:56.400]  有一個步行的活動
[00:40:56.400 --> 00:40:58.720]  雖然是籌款的活動
[00:40:58.720 --> 00:41:02.560]  但是是讓我們去體驗
[00:41:02.560 --> 00:41:05.360]  貧窮的人他們每一靴子穿的時候
[00:41:05.360 --> 00:41:10.480]  他走在路上 走在街上的感受是怎麼樣
[00:41:10.480 --> 00:41:15.600]  我們先讓我們的心去感受那些有需要的人
[00:41:15.600 --> 00:41:17.520]  他們的情況
[00:41:17.520 --> 00:41:23.280]  我們才懂得怎麼樣去幫助他們
[00:41:23.280 --> 00:41:28.400]  我們有一個簡單的禱告
[00:41:28.400 --> 00:41:30.960]  祝我們感謝你
[00:41:30.960 --> 00:41:36.080]  因爲你呼叫我們作爲你的子民
[00:41:36.080 --> 00:41:42.480]  祝我們要活出屬於你子民的一個羣體
[00:41:42.480 --> 00:41:48.640]  我們不能夠靠着我們自己的能力去做完這個事情
[00:41:48.640 --> 00:41:51.440]  必須要有聖靈在我們當中
[00:41:51.440 --> 00:41:54.000]  讓我們信服聖靈的帶領
[00:41:54.000 --> 00:41:56.560]  得到聖靈的那個能力
[00:41:56.560 --> 00:42:02.960]  我們去追求我們樹林生命的成長
[00:42:02.960 --> 00:42:07.040]  也能夠有這個能力去走出
[00:42:07.040 --> 00:42:11.920]  互相幫助的具體的行動
[00:42:11.920 --> 00:42:15.760]  求主在我們的心裏面說話
[00:42:15.760 --> 00:42:18.320]  鼓勵我們 引導我們
[00:42:18.320 --> 00:42:20.880]  我們禱告奉耶穌的名
[00:42:20.880 --> 00:42:21.920]  Amen
