
[00:00:00.000 --> 00:00:07.000]  今天 我所要講的題目是 主耶穌怎麼醫治這個被鬼附身的人
[00:20:52.000 --> 00:20:56.000]  總共有多少人嗎
[00:20:56.000 --> 00:21:00.000]  有當兵過的舉手一下
[00:21:00.000 --> 00:21:02.000]  你有當兵過
[00:21:02.000 --> 00:21:05.000]  女的有當兵過
[00:21:05.000 --> 00:21:08.000]  好很好
[00:21:08.000 --> 00:21:11.000]  這個當兵是一班大概十個人
[00:21:11.000 --> 00:21:14.000]  一排大概是四五十個人
[00:21:14.000 --> 00:21:17.000]  一個連大概一兩百個人
[00:21:17.000 --> 00:21:22.000]  一個營可能是四五百個人
[00:21:22.000 --> 00:21:25.000]  一個旅大概兩千多個人
[00:21:25.000 --> 00:21:31.000]  一個Legion在羅馬軍隊的單位是六千人
[00:21:31.000 --> 00:21:34.000]  幾乎等於一個軍團
[00:21:34.000 --> 00:21:36.000]  一個師是大概一萬人
[00:21:36.000 --> 00:21:39.000]  一個軍團大概是六千多人
[00:21:39.000 --> 00:21:41.000]  所以你想一想
[00:21:41.000 --> 00:21:45.000]  這個鬼他的名字叫做Legion
[00:21:45.000 --> 00:21:47.000]  聖經沒有說多少
[00:21:47.000 --> 00:21:48.000]  就是很多
[00:21:48.000 --> 00:21:51.000]  所以有大概有六千個鬼
[00:21:51.000 --> 00:21:52.000]  我們這樣想
[00:21:52.000 --> 00:21:55.000]  大概有六千個鬼在他的身上
[00:21:55.000 --> 00:21:58.000]  那這個Legion在這個聖經裡面
[00:21:58.000 --> 00:21:59.000]  主耶穌有提到
[00:21:59.000 --> 00:22:02.000]  主耶穌在上十字架之前
[00:22:02.000 --> 00:22:05.000]  這個猶太人來抓他
[00:22:05.000 --> 00:22:10.000]  耶穌說難道我不能這個時候嗎
[00:22:10.000 --> 00:22:13.000]  請求我的天父
[00:22:13.000 --> 00:22:16.000]  我們一起念一下英文好不好
[00:22:16.000 --> 00:22:18.000]  Jesus said
[00:22:18.000 --> 00:22:21.000]  Do you think I cannot call on my father
[00:22:21.000 --> 00:22:26.000]  and he will at once put at my disposal
[00:22:26.000 --> 00:22:30.000]  more than twelve legions of angels
[00:22:30.000 --> 00:22:34.000]  中文沒有翻出這個全部的意思
[00:22:34.000 --> 00:22:41.000]  耶穌說難道我不能跟我的天父請求嗎
[00:22:41.000 --> 00:22:44.000]  這個天父就馬上at once
[00:22:44.000 --> 00:22:50.000]  馬上派遣十二個軍團的天使來幫助他
[00:22:50.000 --> 00:22:53.000]  讓耶穌來使用
[00:22:53.000 --> 00:22:57.000]  所以這個天使是好像一個軍隊的一樣
[00:22:57.000 --> 00:22:59.000]  他們有這個階級
[00:22:59.000 --> 00:23:03.000]  最大的天使就是Michael
[00:23:03.000 --> 00:23:08.000]  米加烈Michael這個天使
[00:23:08.000 --> 00:23:11.000]  所以你看很多人取名字就叫Michael
[00:23:11.000 --> 00:23:15.000]  因為他是天使長
[00:23:15.000 --> 00:23:19.000]  所以鬼在這個人的身上有這麼多
[00:23:19.000 --> 00:23:23.000]  難怪有這麼多的能力
[00:23:23.000 --> 00:23:25.000]  我們來到第二點
[00:23:25.000 --> 00:23:28.000]  這個鬼認識耶穌
[00:23:28.000 --> 00:23:32.000]  他知道他是至高神的兒子
[00:23:32.000 --> 00:23:39.000]  他就請求耶穌不要讓他去無底坑
[00:23:39.000 --> 00:23:42.000]  在英文的聖經裡面就提到這個
[00:23:42.000 --> 00:23:51.000]  重複的拜託請求耶穌不要讓他們回到無底坑
[00:23:51.000 --> 00:23:57.000]  特別這一段的故事在馬太福音有記載
[00:23:57.000 --> 00:23:59.000]  在馬可福音有記載
[00:23:59.000 --> 00:24:01.000]  在路加福音有記載
[00:24:01.000 --> 00:24:04.000]  馬太福音裡面有記載著相同的故事
[00:24:04.000 --> 00:24:06.000]  但有一點不同
[00:24:06.000 --> 00:24:07.000]  你們看一下
[00:24:07.000 --> 00:24:09.000]  這個鬼怎麼說呢
[00:24:09.000 --> 00:24:11.000]  我們一起來念一下好嗎
[00:24:11.000 --> 00:24:14.000]  他們喊著說
[00:24:14.000 --> 00:24:18.000]  神的兒子我們與你有什麼相干
[00:24:18.000 --> 00:24:20.000]  時候還沒有到
[00:24:20.000 --> 00:24:24.000]  你就上這裡來叫我們受苦
[00:24:24.000 --> 00:24:26.000]  時候還沒有到
[00:24:26.000 --> 00:24:28.000]  那個鬼說我們的時間還沒有到
[00:24:28.000 --> 00:24:31.000]  你怎麼要讓我們馬上去受苦
[00:24:31.000 --> 00:24:34.000]  他們知道他們有一個時間
[00:24:34.000 --> 00:24:36.000]  神給他們一個時間
[00:24:36.000 --> 00:24:37.000]  這個時間一到
[00:24:37.000 --> 00:24:41.000]  他們的結局就要去哪裡
[00:24:41.000 --> 00:24:43.000]  無底坑
[00:24:43.000 --> 00:24:47.000]  所以這個鬼知道他們的時間性
[00:24:47.000 --> 00:24:53.000]  所以他們知道他們的時間還沒有到
[00:24:53.000 --> 00:24:54.000]  請問一下
[00:24:54.000 --> 00:24:57.000]  現在這個鬼的時間是不是更靠近
[00:24:57.000 --> 00:25:00.000]  他們的時間已經兩千年過去了
[00:25:00.000 --> 00:25:04.000]  越來越接近他們的結局的時間
[00:25:04.000 --> 00:25:08.000]  所以他們就更加地把握機會
[00:25:08.000 --> 00:25:10.000]  把握他們的時間
[00:25:10.000 --> 00:25:13.000]  要來迷惑許許多多的人
[00:25:13.000 --> 00:25:15.000]  因為他們不甘心自己去
[00:25:15.000 --> 00:25:24.000]  他們要把這些人拖去
[00:25:24.000 --> 00:25:27.000]  弟兄姊妹我們要特別的小心
[00:25:27.000 --> 00:25:28.000]  聖經有記載
[00:25:28.000 --> 00:25:30.000]  有一個人
[00:25:30.000 --> 00:25:33.000]  他說有一個鬼在這個人的身上
[00:25:33.000 --> 00:25:36.000]  那個人大概住在裡面住了很久了
[00:25:36.000 --> 00:25:37.000]  他想出去走走
[00:25:37.000 --> 00:25:39.000]  這個鬼就出去了
[00:25:39.000 --> 00:25:40.000]  走了一圈
[00:25:40.000 --> 00:25:43.000]  想想回去我那個老地方還不錯
[00:25:43.000 --> 00:25:44.000]  就回去了
[00:25:44.000 --> 00:25:49.000]  回去又看到這個人心裡是空的
[00:25:49.000 --> 00:25:51.000]  哇這個房間這麼大
[00:25:51.000 --> 00:25:52.000]  現在這麼乾淨
[00:25:52.000 --> 00:25:55.000]  他就在找著七個鬼進來這樣
[00:25:55.000 --> 00:25:57.000]  開party這樣
[00:25:57.000 --> 00:26:02.000]  聖經說這個人的狀況比以前更糟
[00:26:02.000 --> 00:26:05.000]  所以有時候在打坐的時候就要空
[00:26:05.000 --> 00:26:07.000]  心思要空
[00:26:07.000 --> 00:26:08.000]  這很危險
[00:26:08.000 --> 00:26:09.000]  你一空的話
[00:26:09.000 --> 00:26:11.000]  鬼很容易進來
[00:26:11.000 --> 00:26:12.000]  我們基督徒
[00:26:12.000 --> 00:26:16.000]  剛才說我們要敞開我們的心
[00:26:16.000 --> 00:26:17.000]  讓神進來
[00:26:17.000 --> 00:26:19.000]  有一些人不認識神了
[00:26:19.000 --> 00:26:21.000]  他們敞開他們的心
[00:26:21.000 --> 00:26:23.000]  哇這個鬼就進來了
[00:26:23.000 --> 00:26:25.000]  我們敞開我們的心
[00:26:25.000 --> 00:26:27.000]  讓神的話語進來
[00:26:27.000 --> 00:26:28.000]  讓神的真理進來
[00:26:28.000 --> 00:26:30.000]  讓聖靈進來
[00:26:30.000 --> 00:26:32.000]  我們在這裡唱詩讚美神
[00:26:32.000 --> 00:26:34.000]  讓神的榮耀進來
[00:26:34.000 --> 00:26:36.000]  我們的房子就充滿
[00:26:36.000 --> 00:26:38.000]  鬼就沒有辦法進來
[00:26:38.000 --> 00:26:42.000]  所以在這個時候我們就明白
[00:26:42.000 --> 00:26:45.000]  鬼是需要服從主耶穌的
[00:26:45.000 --> 00:26:47.000]  鬼是有超自然的能力
[00:26:47.000 --> 00:26:51.000]  但是他們不是無所不知無所不在
[00:26:51.000 --> 00:26:53.000]  無所不能這樣
[00:26:53.000 --> 00:26:59.000]  我們的上帝是無所不知無所不在無所不能
[00:26:59.000 --> 00:27:03.000]  既然鬼都要服從主耶穌
[00:27:03.000 --> 00:27:06.000]  請問一下我們基督徒
[00:27:06.000 --> 00:27:09.000]  我們有沒有服從耶穌的命令
[00:27:09.000 --> 00:27:11.000]  我們有沒有服從神的教導
[00:27:11.000 --> 00:27:15.000]  我們有時候要反省一下
[00:27:15.000 --> 00:27:17.000]  今天我進來的時候
[00:27:17.000 --> 00:27:20.000]  有一個人就說跟我先生多講一講
[00:27:20.000 --> 00:27:25.000]  讓他能夠多關心家庭
[00:27:25.000 --> 00:27:29.000]  我們就看到我們基督徒
[00:27:29.000 --> 00:27:32.000]  其實很容易受到魔鬼的攻擊
[00:27:32.000 --> 00:27:36.000]  我們真是要聽從神的話語
[00:27:36.000 --> 00:27:38.000]  神的真理
[00:27:38.000 --> 00:27:42.000]  第三點我們來看到耶穌的權柄
[00:27:42.000 --> 00:27:45.000]  耶穌命令這個鬼出去
[00:27:45.000 --> 00:27:47.000]  鬼一直在拖延
[00:27:47.000 --> 00:27:49.000]  在這裡可以告訴我們
[00:27:49.000 --> 00:27:53.000]  就是說我們基督徒是有趕鬼的權柄
[00:27:53.000 --> 00:27:55.000]  但是你想一想
[00:27:55.000 --> 00:27:56.000]  耶穌要趕鬼
[00:27:56.000 --> 00:28:00.000]  這個鬼就一直在那裡跟他討價還價
[00:28:00.000 --> 00:28:02.000]  一直在延遲
[00:28:02.000 --> 00:28:04.000]  那假如說我們基督徒去趕鬼的話
[00:28:04.000 --> 00:28:07.000]  有一些人就是趕鬼我就去了這樣
[00:28:07.000 --> 00:28:09.000]  去了以後你要小心
[00:28:09.000 --> 00:28:12.000]  到時候這個鬼就反而攻擊你
[00:28:12.000 --> 00:28:16.000]  所以耶穌在趕鬼的時候
[00:28:16.000 --> 00:28:18.000]  他也知道這樣
[00:28:18.000 --> 00:28:21.000]  所以我們基督徒要特別的謹慎
[00:28:21.000 --> 00:28:23.000]  小心這樣
[00:28:23.000 --> 00:28:26.000]  那在這裡我們就看到
[00:28:26.000 --> 00:28:29.000]  主耶穌就吩咐這個鬼出來
[00:28:29.000 --> 00:28:31.000]  那鬼說那邊有一群豬
[00:28:31.000 --> 00:28:34.000]  我們可不可以附在這個豬的身上
[00:28:34.000 --> 00:28:37.000]  所以耶穌就准了他們
[00:28:37.000 --> 00:28:42.000]  所以這個鬼就附在這個豬的身上
[00:28:42.000 --> 00:28:44.000]  然後這個豬就發瘋了這樣
[00:28:44.000 --> 00:28:46.000]  就跳到這個懸崖裡面
[00:28:46.000 --> 00:28:50.000]  這個豬總共有兩千隻
[00:28:50.000 --> 00:28:53.000]  有沒有人知道這個豬的價錢
[00:28:53.000 --> 00:28:54.000]  大概多少
[00:28:54.000 --> 00:28:57.000]  一隻豬大概多少錢
[00:28:57.000 --> 00:28:59.000]  我去查了一個Google一下
[00:28:59.000 --> 00:29:01.000]  一隻豬的價錢
[00:29:01.000 --> 00:29:05.000]  大概三百塊錢到四百五十塊錢
[00:29:05.000 --> 00:29:08.000]  假如是三百塊錢乘以兩千隻豬的話
[00:29:08.000 --> 00:29:11.000]  總共是六十萬美金
[00:29:11.000 --> 00:29:14.000]  假如是四百五十塊
[00:29:14.000 --> 00:29:17.000]  大概快要一百萬
[00:29:17.000 --> 00:29:20.000]  耶穌為了拯救一個人的靈魂
[00:29:20.000 --> 00:29:23.000]  看到一個人的靈魂
[00:29:23.000 --> 00:29:26.000]  這麼有價值
[00:29:26.000 --> 00:29:29.000]  而且他特地從迦利利那邊
[00:29:29.000 --> 00:29:32.000]  來到格拉森這個地方
[00:29:32.000 --> 00:29:37.000]  為了救就要尋找這個失散的人
[00:29:37.000 --> 00:29:40.000]  這個人也不是什麼訪問學者
[00:29:40.000 --> 00:29:44.000]  也不是什麼graduate school student
[00:29:44.000 --> 00:29:46.000]  他是一個outcast
[00:29:46.000 --> 00:29:48.000]  社會上被遺棄的人
[00:29:48.000 --> 00:29:50.000]  住在這個墳墓裡面
[00:29:50.000 --> 00:29:53.000]  沒有人要跟他住在一起
[00:29:53.000 --> 00:29:55.000]  可能也沒有受過多少的教育
[00:29:55.000 --> 00:29:57.000]  以前可能是拜偶像的
[00:29:57.000 --> 00:30:00.000]  今天被這個鬼來附身了
[00:30:00.000 --> 00:30:03.000]  但是耶穌特地來找他
[00:30:03.000 --> 00:30:06.000]  耶穌看到一個人的靈魂的寶貴
[00:30:06.000 --> 00:30:10.000]  剩餘多少的錢財
[00:30:10.000 --> 00:30:13.000]  所以弟兄姊妹我們有時候也
[00:30:13.000 --> 00:30:15.000]  花一點時間
[00:30:15.000 --> 00:30:18.000]  從迦利利海的那邊
[00:30:18.000 --> 00:30:20.000]  來到格拉森
[00:30:20.000 --> 00:30:23.000]  可能不需要你到格拉森去
[00:30:23.000 --> 00:30:25.000]  可能就在你家的附近
[00:30:25.000 --> 00:30:27.000]  可能就是你去參加
[00:30:27.000 --> 00:30:31.000]  你女兒兒子同學的party的時候
[00:30:31.000 --> 00:30:33.000]  你就看到很多這些父母親來
[00:30:33.000 --> 00:30:36.000]  你就花一點時間跟他們認識一下
[00:30:36.000 --> 00:30:38.000]  或是去踢足球的時候
[00:30:38.000 --> 00:30:39.000]  小孩子去踢足球
[00:30:39.000 --> 00:30:40.000]  爸爸媽媽就陪著
[00:30:40.000 --> 00:30:43.000]  跟他們聊聊天 講講話
[00:30:43.000 --> 00:30:46.000]  或許你牽狗出去park的時候
[00:30:46.000 --> 00:30:47.000]  就遇到很多人
[00:30:47.000 --> 00:30:48.000]  你就跟他聊天
[00:30:48.000 --> 00:30:52.000]  你們教會有養狗的舉手一下
[00:30:52.000 --> 00:30:53.000]  很好喔
[00:30:53.000 --> 00:30:56.000]  你看你都知道我在講些什麼
[00:30:56.000 --> 00:30:58.000]  所以你有各樣的機會
[00:30:58.000 --> 00:31:00.000]  你就花一點心思
[00:31:00.000 --> 00:31:02.000]  就是特意的
[00:31:02.000 --> 00:31:04.000]  帕繃森林帶領你
[00:31:04.000 --> 00:31:06.000]  給你一個機會
[00:31:06.000 --> 00:31:07.000]  跟人家認識
[00:31:07.000 --> 00:31:12.000]  然後把這個福音傳給他們
[00:31:12.000 --> 00:31:15.000]  接下來格拉森這些人
[00:31:15.000 --> 00:31:18.000]  就出來看到這件事情
[00:31:18.000 --> 00:31:20.000]  這個養豬的
[00:31:20.000 --> 00:31:23.000]  他這個豬就落到海裡了
[00:31:23.000 --> 00:31:25.000]  他就趕快進城告訴這些人
[00:31:25.000 --> 00:31:26.000]  說這個被鬼附了
[00:31:26.000 --> 00:31:29.000]  給主耶穌醫好了
[00:31:29.000 --> 00:31:30.000]  所以主耶穌就
[00:31:30.000 --> 00:31:34.000]  這些村裡的人就全部出來了
[00:31:34.000 --> 00:31:37.000]  你們如果注意看這裡
[00:31:37.000 --> 00:31:39.000]  這些眾人就出來
[00:31:39.000 --> 00:31:42.000]  就看到這個被鬼附的人
[00:31:42.000 --> 00:31:44.000]  這個時候坐在哪裡
[00:31:44.000 --> 00:31:47.000]  坐在耶穌的腳前
[00:31:47.000 --> 00:31:50.000]  他是不是沒有穿衣服
[00:31:50.000 --> 00:31:53.000]  他是不是還是很瘋狂
[00:31:53.000 --> 00:31:56.000]  聖經說他穿上了衣服
[00:31:56.000 --> 00:31:59.000]  他心裡明白過來
[00:31:59.000 --> 00:32:01.000]  英文是用mind
[00:32:01.000 --> 00:32:04.000]  他的mind就clear
[00:32:04.000 --> 00:32:07.000]  以前他的心思意念
[00:32:07.000 --> 00:32:10.000]  是給這個魔鬼來掌權
[00:32:10.000 --> 00:32:12.000]  以前他講話
[00:32:12.000 --> 00:32:13.000]  他要去哪裡
[00:32:13.000 --> 00:32:14.000]  他所思想的
[00:32:14.000 --> 00:32:17.000]  都是鬼在控制他
[00:32:17.000 --> 00:32:19.000]  今天鬼離開以後
[00:32:19.000 --> 00:32:21.000]  主耶穌進到他裡面的時候
[00:32:21.000 --> 00:32:23.000]  你看他穿上衣服
[00:32:23.000 --> 00:32:25.000]  他就明白起來
[00:32:25.000 --> 00:32:27.000]  他的心就正常了
[00:32:27.000 --> 00:32:31.000]  所以我們要特別的謹慎
[00:32:31.000 --> 00:32:34.000]  鬼有時候會攻擊我們的心思
[00:32:34.000 --> 00:32:36.000]  意念 身體
[00:32:36.000 --> 00:32:38.000]  但是當主耶穌來的時候
[00:32:38.000 --> 00:32:41.000]  我們的心裡就明白
[00:32:41.000 --> 00:32:43.000]  這鬼附在人的身上
[00:32:43.000 --> 00:32:45.000]  他是在利用這個人
[00:32:45.000 --> 00:32:48.000]  他最後是要摧毀這個人
[00:32:48.000 --> 00:32:51.000]  但是當聖靈進到我們的心中的時候
[00:32:51.000 --> 00:32:53.000]  是要幫助我們這個人
[00:32:53.000 --> 00:32:56.000]  成為神的這個子民
[00:32:56.000 --> 00:32:59.000]  我們的生命就充滿了
[00:32:59.000 --> 00:33:03.000]  這個abundant grace
[00:33:03.000 --> 00:33:06.000]  abundant grace是哪一個教會
[00:33:06.000 --> 00:33:08.000]  恩澤教會對不對
[00:33:08.000 --> 00:33:09.000]  abundant grace
[00:33:09.000 --> 00:33:14.000]  就進到我們的心中
[00:33:14.000 --> 00:33:15.000]  在約翰福音
[00:33:15.000 --> 00:33:16.000]  主耶穌說
[00:33:16.000 --> 00:33:17.000]  主耶穌來世
[00:33:17.000 --> 00:33:22.000]  他充充滿滿有真理
[00:33:22.000 --> 00:33:25.000]  充充滿滿有什麼
[00:33:25.000 --> 00:33:26.000]  恩典
[00:33:26.000 --> 00:33:28.000]  有神的恩典
[00:33:28.000 --> 00:33:32.000]  所以神充滿的真理來教導我們
[00:33:32.000 --> 00:33:36.000]  然後你看今天看到耶穌所行的事蹟
[00:33:36.000 --> 00:33:37.000]  在約翰福音
[00:33:37.000 --> 00:33:39.000]  很少提到耶穌怎麼樣
[00:33:39.000 --> 00:33:42.000]  行出他的這個恩典出來
[00:33:42.000 --> 00:33:43.000]  講出他的恩典
[00:33:43.000 --> 00:33:45.000]  但是他是做出來
[00:33:45.000 --> 00:33:47.000]  今天我們看到主耶穌的恩典
[00:33:47.000 --> 00:33:52.000]  就是做在這個被鬼附身的人
[00:33:52.000 --> 00:33:54.000]  所以恩典教會的弟兄姊妹們
[00:33:54.000 --> 00:33:59.000]  你們要成為一個活的嘉麗麗孩
[00:33:59.000 --> 00:34:02.000]  你們從神得到很多的恩典
[00:34:02.000 --> 00:34:03.000]  你們要給出去
[00:34:03.000 --> 00:34:04.000]  給出去的時候
[00:34:04.000 --> 00:34:07.000]  神就加倍的祝福給你
[00:34:07.000 --> 00:34:08.000]  不要以為說
[00:34:08.000 --> 00:34:11.000]  我得到這個十塊錢的恩典
[00:34:11.000 --> 00:34:12.000]  我給出去以後
[00:34:12.000 --> 00:34:15.000]  我就變成只有八塊只有五塊
[00:34:15.000 --> 00:34:16.000]  你多給的
[00:34:16.000 --> 00:34:18.000]  神就多加田給你們
[00:34:18.000 --> 00:34:20.000]  多種的多收
[00:34:20.000 --> 00:34:23.000]  少種的少收
[00:34:23.000 --> 00:34:27.000]  我上次來教你們種果樹對不對
[00:34:27.000 --> 00:34:28.000]  大概一兩年前
[00:34:28.000 --> 00:34:29.000]  有沒有人有種果樹
[00:34:29.000 --> 00:34:31.000]  多種幾棵
[00:34:31.000 --> 00:34:32.000]  假如還沒種的
[00:34:32.000 --> 00:34:35.000]  大概十一月可以再種
[00:34:35.000 --> 00:34:36.000]  多種就多收
[00:34:36.000 --> 00:34:39.000]  少種就少收
[00:34:39.000 --> 00:34:44.000]  我種了大概七八棵的葡萄
[00:34:44.000 --> 00:34:47.000]  有四五棵收成今年特別好
[00:34:47.000 --> 00:34:48.000]  兩三棵好像都不長了
[00:34:48.000 --> 00:34:50.000]  不曉得怎麼樣
[00:34:50.000 --> 00:34:54.000]  所以神的恩典多加田給我們
[00:34:54.000 --> 00:34:56.000]  我們就多多的給出去
[00:34:56.000 --> 00:34:59.000]  我們有神的恩典在我們身上
[00:34:59.000 --> 00:35:02.000]  我們的心事意念就明白
[00:35:02.000 --> 00:35:05.000]  我們就能夠坐在主耶穌的腳前
[00:35:05.000 --> 00:35:09.000]  這些人其實格拉森這些人應該是
[00:35:09.000 --> 00:35:11.000]  要來敬拜耶穌的對不對
[00:35:11.000 --> 00:35:14.000]  看到耶穌行這樣大的神蹟
[00:35:14.000 --> 00:35:17.000]  把這個人的鬼就趕出去了
[00:35:17.000 --> 00:35:19.000]  但是他們來說
[00:35:19.000 --> 00:35:21.000]  耶穌耶穌你留下來
[00:35:21.000 --> 00:35:22.000]  我們要敬拜你
[00:35:22.000 --> 00:35:25.000]  有沒有這樣說
[00:35:25.000 --> 00:35:27.000]  他們懇求怎麼樣
[00:35:27.000 --> 00:35:30.000]  耶穌離開他們
[00:35:30.000 --> 00:35:31.000]  聖經沒有講說
[00:35:31.000 --> 00:35:36.000]  這些人為什麼要求耶穌離開他們
[00:35:36.000 --> 00:35:38.000]  我在猜想有幾個原因
[00:35:38.000 --> 00:35:41.000]  因為他們是拜偶像的
[00:35:41.000 --> 00:35:43.000]  他們是拜偶像
[00:35:43.000 --> 00:35:45.000]  所以這些他們怕說
[00:35:45.000 --> 00:35:47.000]  假如他們遺棄他們的偶像
[00:35:47.000 --> 00:35:49.000]  去拜其他的神的話
[00:35:49.000 --> 00:35:52.000]  這些偶像會報復他們
[00:35:52.000 --> 00:35:53.000]  有一些人
[00:35:53.000 --> 00:35:56.000]  這是我拜了十幾年
[00:35:56.000 --> 00:35:59.000]  好像不能背叛這個神一樣
[00:35:59.000 --> 00:36:03.000]  或許是他們認為
[00:36:03.000 --> 00:36:08.000]  耶穌一來他們經濟損失一百萬
[00:36:08.000 --> 00:36:10.000]  那可能相信耶穌以後
[00:36:10.000 --> 00:36:14.000]  他們可能會有什麼損失
[00:36:14.000 --> 00:36:16.000]  聖經沒有很清楚
[00:36:16.000 --> 00:36:20.000]  但是可見他們心裡拒絕
[00:36:20.000 --> 00:36:21.000]  看到這個神蹟
[00:36:21.000 --> 00:36:23.000]  聖經說他們的眼
[00:36:23.000 --> 00:36:28.000]  被這個世界的王所蒙蔽了
[00:36:28.000 --> 00:36:31.000]  第四點這個人
[00:36:31.000 --> 00:36:32.000]  被鬼附的人
[00:36:32.000 --> 00:36:35.000]  他盼望能夠去跟耶穌一起去
[00:36:35.000 --> 00:36:37.000]  他懇求耶穌
[00:36:37.000 --> 00:36:40.000]  能夠跟耶穌一起同去
[00:36:40.000 --> 00:36:41.000]  耶穌怎麼說呢
[00:36:41.000 --> 00:36:43.000]  你回家去吧
[00:36:43.000 --> 00:36:46.000]  傳說神為你做的是何等大的事
[00:36:46.000 --> 00:36:49.000]  他就去了滿城裡
[00:36:49.000 --> 00:36:53.000]  傳揚耶穌為他做了何等大的事
[00:36:53.000 --> 00:36:55.000]  你們注意這個滿
[00:36:55.000 --> 00:36:58.000]  他沒有到城的一個角落
[00:36:58.000 --> 00:37:00.000]  他是滿城
[00:37:00.000 --> 00:37:03.000]  走遍了滿滿的這個城
[00:37:03.000 --> 00:37:07.000]  然後訴說耶穌的大名
[00:37:07.000 --> 00:37:09.000]  使他得到自由
[00:37:09.000 --> 00:37:12.000]  使他被鬼折磨
[00:37:12.000 --> 00:37:17.000]  今天得到神的幫助
[00:37:17.000 --> 00:37:19.000]  有時候神沒有呼召我們
[00:37:19.000 --> 00:37:22.000]  做全世界的傳道人
[00:37:22.000 --> 00:37:27.000]  沒有要我們去神學院進修
[00:37:27.000 --> 00:37:30.000]  但是神呼召我們每一個人
[00:37:30.000 --> 00:37:33.000]  在你的崗位上
[00:37:33.000 --> 00:37:35.000]  在你工作的地方
[00:37:35.000 --> 00:37:36.000]  在你的家庭
[00:37:36.000 --> 00:37:41.000]  為他做美好的見證
[00:37:41.000 --> 00:37:43.000]  有一些人可能會說
[00:37:43.000 --> 00:37:44.000]  我們在美國
[00:37:44.000 --> 00:37:47.000]  這是科學的這麼發達的國家
[00:37:47.000 --> 00:37:50.000]  我們也看不到什麼廟
[00:37:50.000 --> 00:37:56.000]  也沒有看到什麼被鬼附身的事情
[00:37:56.000 --> 00:38:00.000]  這個事情是2000年發生的事情
[00:38:00.000 --> 00:38:04.000]  在這個國家是科學至上
[00:38:04.000 --> 00:38:09.000]  好像這個故事跟我有什麼關係
[00:38:09.000 --> 00:38:11.000]  我就記得有一個老墓者
[00:38:11.000 --> 00:38:13.000]  叫做戴紹真墓士
[00:38:13.000 --> 00:38:16.000]  他以前是我在他的底下
[00:38:16.000 --> 00:38:18.000]  他是我的上司
[00:38:18.000 --> 00:38:20.000]  他已經去世了
[00:38:20.000 --> 00:38:22.000]  戴紹真墓士常常聽人家說
[00:38:22.000 --> 00:38:25.000]  這些從美國回到亞洲的人
[00:38:25.000 --> 00:38:28.000]  常常說去到台灣
[00:38:28.000 --> 00:38:30.000]  飛到香港
[00:38:30.000 --> 00:38:32.000]  飛到中國
[00:38:32.000 --> 00:38:35.000]  就好像看到亞洲空中
[00:38:35.000 --> 00:38:39.000]  好像有屬靈的魔鬼的詮釋
[00:38:39.000 --> 00:38:44.000]  你看亞洲都被魔鬼的詮釋所控制
[00:38:44.000 --> 00:38:49.000]  所以去的時候要多為這個國家禱告
[00:38:49.000 --> 00:38:51.000]  他說好像
[00:38:51.000 --> 00:38:53.000]  他們認為
[00:38:53.000 --> 00:38:56.000]  在美國好像沒有什麼鬼
[00:38:56.000 --> 00:38:57.000]  因為在亞洲
[00:38:57.000 --> 00:38:59.000]  你就到越南
[00:38:59.000 --> 00:39:00.000]  到台灣
[00:39:00.000 --> 00:39:01.000]  到香港
[00:39:01.000 --> 00:39:03.000]  到新加坡都看到很多的廟
[00:39:03.000 --> 00:39:05.000]  其實現在中國很多旅遊點
[00:39:05.000 --> 00:39:07.000]  現在中國很多人到台灣去旅遊
[00:39:07.000 --> 00:39:11.000]  參觀的其實旅遊點很多都是廟宇
[00:39:11.000 --> 00:39:14.000]  越南、柬埔寨都很多廟
[00:39:14.000 --> 00:39:16.000]  所以他們很直覺就看到
[00:39:16.000 --> 00:39:19.000]  好像屬靈的掌權
[00:39:19.000 --> 00:39:23.000]  戴墨士說其實在美國的鬼是最厲害的
[00:39:23.000 --> 00:39:28.000]  因為厲害到你不知道它存在
[00:39:28.000 --> 00:39:31.000]  它厲害到你不知道它存在
[00:39:31.000 --> 00:39:32.000]  其實在美國
[00:39:32.000 --> 00:39:35.000]  鬼的工作也是相當的厲害
[00:39:35.000 --> 00:39:39.000]  鬼的作為是相當的厲害
[00:39:39.000 --> 00:39:42.000]  鬼知道它的時間已經不多了
[00:39:42.000 --> 00:39:46.000]  它要到無底坑的時間已經快到了
[00:39:46.000 --> 00:39:49.000]  神的時間已經快到了
[00:39:49.000 --> 00:39:54.000]  所以它盡量用各種的方法來迷惑人
[00:39:54.000 --> 00:39:56.000]  有時候用算命
[00:39:56.000 --> 00:39:59.000]  你不要以為現在在西方
[00:39:59.000 --> 00:40:00.000]  對這個東方
[00:40:00.000 --> 00:40:02.000]  好像這個宗教
[00:40:02.000 --> 00:40:04.000]  其實現在西方對這個亞洲的宗教
[00:40:04.000 --> 00:40:06.000]  是越來越有興趣
[00:40:06.000 --> 00:40:09.000]  對佛教、對道教
[00:40:09.000 --> 00:40:14.000]  你們知道美國對東方宗教
[00:40:14.000 --> 00:40:16.000]  最興旺的一個城市
[00:40:16.000 --> 00:40:18.000]  我以前在神學院讀書的
[00:40:18.000 --> 00:40:19.000]  在Texas讀書的
[00:40:19.000 --> 00:40:23.000]  這個城市叫San Rafael
