
[00:00:00.000 --> 00:00:04.000]  今日講到的題目叫做大衛的情歸何處
[00:20:48.000 --> 00:20:50.000]  十八章十三節說
[00:20:50.000 --> 00:20:52.000]  王就心裏面相動
[00:20:52.000 --> 00:20:56.000]  上到門樓裏面去哀哭
[00:20:56.000 --> 00:20:58.000]  一面走一面這樣說 我兒阿沙龍
[00:20:58.000 --> 00:21:00.000]  我兒阿沙龍啊
[00:21:00.000 --> 00:21:02.000]  我恨不得替你死
[00:21:02.000 --> 00:21:04.000]  阿沙龍啊 我兒 我兒
[00:21:04.000 --> 00:21:08.000]  大衛絕對是心愛這個兒子
[00:21:08.000 --> 00:21:10.000]  因為頭幾個特別是最親密
[00:21:10.000 --> 00:21:12.000]  我相信人之常情
[00:21:12.000 --> 00:21:14.000]  他很愛這個兒子
[00:21:14.000 --> 00:21:16.000]  甚至說我為你死
[00:21:16.000 --> 00:21:18.000]  你不要死 我為你死
[00:21:18.000 --> 00:21:20.000]  我願意為你死
[00:21:20.000 --> 00:21:22.000]  可見這種的愛是很深厚
[00:21:22.000 --> 00:21:24.000]  但我們說了十一年
[00:21:24.000 --> 00:21:26.000]  他都沒有一種正面的行動
[00:21:26.000 --> 00:21:28.000]  去回應這些家庭的問題
[00:21:28.000 --> 00:21:30.000]  最終的悲劇
[00:21:30.000 --> 00:21:32.000]  是來到他的家庭裏面
[00:21:32.000 --> 00:21:34.000]  一個女兒被姦污
[00:21:34.000 --> 00:21:36.000]  兩個兒子被殺害
[00:21:36.000 --> 00:21:38.000]  和他有沒有關係呢
[00:21:38.000 --> 00:21:42.000]  我相信有關係
[00:21:42.000 --> 00:21:44.000]  這種的情緒
[00:21:44.000 --> 00:21:46.000]  他沒有一種行動
[00:21:46.000 --> 00:21:48.000]  去正面的面對
[00:21:48.000 --> 00:21:50.000]  大家不要忘記一個
[00:21:50.000 --> 00:21:52.000]  戰爭的狀況
[00:21:52.000 --> 00:21:54.000]  他這個時候就掛著他的家人
[00:21:54.000 --> 00:21:56.000]  但都是很情緒的
[00:21:56.000 --> 00:21:58.000]  他很情緒的掛念
[00:21:58.000 --> 00:22:00.000]  去懷念 去後悔 去痛悔
[00:22:00.000 --> 00:22:02.000]  都是一種情緒
[00:22:02.000 --> 00:22:04.000]  但當時的位置
[00:22:04.000 --> 00:22:06.000]  他既然是一個父親
[00:22:06.000 --> 00:22:08.000]  但他對一個王
[00:22:08.000 --> 00:22:10.000]  在以色列軍裏面作王
[00:22:10.000 --> 00:22:12.000]  約翰就很生氣
[00:22:12.000 --> 00:22:14.000]  約翰 你有沒有搞錯
[00:22:14.000 --> 00:22:16.000]  你這樣說 是不是今天
[00:22:16.000 --> 00:22:18.000]  如果見到我們死
[00:22:18.000 --> 00:22:20.000]  你兒子活就開心呢
[00:22:20.000 --> 00:22:22.000]  所以他就勸大衛
[00:22:22.000 --> 00:22:24.000]  你出去平復一下那些人
[00:22:24.000 --> 00:22:26.000]  你這樣為了你兒子的緣故
[00:22:26.000 --> 00:22:28.000]  現在你兒子造反
[00:22:28.000 --> 00:22:30.000]  你就說 他死
[00:22:30.000 --> 00:22:32.000]  寧願他生 你死
[00:22:32.000 --> 00:22:34.000]  那些軍隊就想
[00:22:34.000 --> 00:22:36.000]  那是不是我們死 你開心呢
[00:22:36.000 --> 00:22:38.000]  大衛在這個事件裏面
[00:22:38.000 --> 00:22:40.000]  卻是不能夠活出
[00:22:40.000 --> 00:22:42.000]  他就只是在情緒裏面
[00:22:42.000 --> 00:22:44.000]  去懷念 去追悔 去後悔
[00:22:44.000 --> 00:22:46.000]  他的兒子這樣被死亡
[00:22:46.000 --> 00:22:48.000]  但他沒有想過
[00:22:48.000 --> 00:22:50.000]  過了那麼多年 他怎樣做爸爸
[00:22:50.000 --> 00:22:52.000]  很多的機會
[00:22:52.000 --> 00:22:54.000]  他去處理 去平復這件事
[00:22:54.000 --> 00:22:56.000]  但他沒有做過
[00:22:56.000 --> 00:22:58.000]  這七章的經文
[00:22:58.000 --> 00:23:00.000]  他沒有正面的回應
[00:23:00.000 --> 00:23:02.000]  沒有積極的處理問題
[00:23:02.000 --> 00:23:04.000]  或者今天太簡短
[00:23:04.000 --> 00:23:06.000]  你回去自己看這七章的經文
[00:23:06.000 --> 00:23:08.000]  薩姆爾的十三章到十九章
[00:23:08.000 --> 00:23:10.000]  基本上是大衛和阿沙隆
[00:23:10.000 --> 00:23:12.000]  這些的遭遇
[00:23:12.000 --> 00:23:18.000]  是很不容易理解
[00:23:18.000 --> 00:23:20.000]  我們很多時候都會說
[00:23:20.000 --> 00:23:22.000]  大衛是一個很成功
[00:23:22.000 --> 00:23:24.000]  被神使用的一個人
[00:23:24.000 --> 00:23:26.000]  但當我們在家庭的
[00:23:26.000 --> 00:23:28.000]  我們可以很淑靈化
[00:23:28.000 --> 00:23:30.000]  他被咒詛 因為他犯了奸淫
[00:23:30.000 --> 00:23:32.000]  犯了謀殺的罪 神說要刑罰他
[00:23:32.000 --> 00:23:34.000]  所以他就出現這些問題
[00:23:34.000 --> 00:23:36.000]  是不是純粹用一個
[00:23:36.000 --> 00:23:38.000]  淑靈的角度解釋就夠呢
[00:23:38.000 --> 00:23:40.000]  我相信不是
[00:23:40.000 --> 00:23:42.000]  因為我們看每一次事件
[00:23:42.000 --> 00:23:44.000]  他都沒有行動正式的回應去處理
[00:23:44.000 --> 00:23:46.000]  他除了憤怒
[00:23:46.000 --> 00:23:48.000]  憂傷這個情緒之後
[00:23:48.000 --> 00:23:50.000]  沒有公義的處理
[00:23:50.000 --> 00:23:52.000]  沒有一種慈愛去處理
[00:23:52.000 --> 00:23:54.000]  歡笑去接納
[00:23:54.000 --> 00:23:56.000]  也沒有一個公義的審判
[00:23:56.000 --> 00:23:58.000]  大家不要忘記
[00:23:58.000 --> 00:24:00.000]  他是一個很厲害的人
[00:24:00.000 --> 00:24:02.000]  大家不要忘記他是一個淑靈的人
[00:24:02.000 --> 00:24:04.000]  大家不要忘記
[00:24:04.000 --> 00:24:06.000]  他很多時候都會尋求神
[00:24:06.000 --> 00:24:08.000]  怎樣去處理事情
[00:24:08.000 --> 00:24:10.000]  但這七章的經文裏面
[00:24:10.000 --> 00:24:12.000]  都沒有這些記載
[00:24:12.000 --> 00:24:14.000]  都沒有這些記載
[00:24:14.000 --> 00:24:16.000]  都沒有這些記載
[00:24:16.000 --> 00:24:18.000]  我不知道大家有沒有見過
[00:24:18.000 --> 00:24:20.000]  這樣的一個人
[00:24:20.000 --> 00:24:22.000]  他做工作的時候很聰明
[00:24:22.000 --> 00:24:24.000]  他可能是CEO 可能是老闆
[00:24:24.000 --> 00:24:26.000]  可能是一個經理 他是一個教導別人甚麼甚麼的人
[00:24:26.000 --> 00:24:28.000]  你告訴他甚麼情況
[00:24:28.000 --> 00:24:30.000]  他都懂得處理
[00:24:30.000 --> 00:24:32.000]  他可能是人事部的主管 他是老師
[00:24:32.000 --> 00:24:34.000]  他可能是人事部的主管 他是老師
[00:24:34.000 --> 00:24:36.000]  你告訴他甚麼情況 他都懂得處理
[00:24:36.000 --> 00:24:38.000]  他可能是人事部的主管 他是老師
[00:24:38.000 --> 00:24:40.000]  你告訴他甚麼情況 他都懂得處理
[00:24:40.000 --> 00:24:42.000]  他可能是人事部的主管 他是老師
[00:24:42.000 --> 00:24:44.000]  你告訴他甚麼情況 他都懂得處理
[00:24:44.000 --> 00:24:46.000]  他可能是人事部的主管 他是老師
[00:24:46.000 --> 00:24:48.000]  你告訴他甚麼情況 他都懂得處理
[00:24:48.000 --> 00:24:50.000]  他可能是人事部的主管 他是老師
[00:24:50.000 --> 00:24:52.000]  你告訴他甚麼情況 他都懂得處理
[00:24:52.000 --> 00:24:54.000]  他可能是人事部的主管 他是老師
[00:24:54.000 --> 00:24:56.000]  你告訴他甚麼情況 他都懂得處理
[00:24:56.000 --> 00:24:58.000]  他可能是人事部的主管 他是老師
[00:24:58.000 --> 00:25:00.000]  你告訴他甚麼情況 他都懂得處理
[00:25:00.000 --> 00:25:02.000]  他可能是人事部的主管 他是老師
[00:25:02.000 --> 00:25:04.000]  你告訴他甚麼情況 他都懂得處理
[00:25:04.000 --> 00:25:06.000]  他可能是人事部的主管 他是老師
[00:25:06.000 --> 00:25:08.000]  你告訴他甚麼情況 他都懂得處理
[00:25:08.000 --> 00:25:10.000]  他可能是人事部的主管 他是老師
[00:25:10.000 --> 00:25:12.000]  你告訴他甚麼情況 他都懂得處理
[00:25:12.000 --> 00:25:14.000]  他可能是人事部的主管 他是老師
[00:25:14.000 --> 00:25:16.000]  你告訴他甚麼情況 他都懂得處理
[00:25:16.000 --> 00:25:18.000]  他可能是人事部的主管 他是老師
[00:25:18.000 --> 00:25:20.000]  你告訴他甚麼情況 他都懂得處理
[00:25:20.000 --> 00:25:22.000]  他可能是人事部的主管 他是老師
[00:25:22.000 --> 00:25:24.000]  你告訴他甚麼情況 他都懂得處理
[00:25:24.000 --> 00:25:26.000]  他可能是人事部的主管 他是老師
[00:25:26.000 --> 00:25:28.000]  你告訴他甚麼情況 他都懂得處理
[00:25:28.000 --> 00:25:30.000]  他可能是人事部的主管 他是老師
[00:25:30.000 --> 00:25:32.000]  你告訴他甚麼情況 他都懂得處理
[00:25:32.000 --> 00:25:34.000]  他可能是人事部的主管 他是老師
[00:25:34.000 --> 00:25:36.000]  你告訴他甚麼情況 他都懂得處理
[00:25:36.000 --> 00:25:38.000]  他可能是人事部的主管 他是老師
[00:25:38.000 --> 00:25:40.000]  你告訴他甚麼情況 他都懂得處理
[00:25:40.000 --> 00:25:42.000]  他可能是人事部的主管 他是老師
[00:25:42.000 --> 00:25:44.000]  你告訴他甚麼情況 他都懂得處理
[00:25:44.000 --> 00:25:46.000]  他可能是人事部的主管 他是老師
[00:25:46.000 --> 00:25:48.000]  你告訴他甚麼情況 他都懂得處理
[00:25:48.000 --> 00:25:50.000]  他可能是人事部的主管 他是老師
[00:25:50.000 --> 00:25:52.000]  你告訴他甚麼情況 他都懂得處理
[00:25:52.000 --> 00:25:54.000]  他可能是人事部的主管 他是老師
[00:25:54.000 --> 00:25:56.000]  你告訴他甚麼情況 他都懂得處理
[00:25:56.000 --> 00:25:58.000]  他可能是人事部的主管 他是老師
[00:25:58.000 --> 00:26:00.000]  你告訴他甚麼情況 他都懂得處理
[00:26:00.000 --> 00:26:02.000]  他可能是人事部的主管 他是老師
[00:26:02.000 --> 00:26:04.000]  你告訴他甚麼情況 他都懂得處理
[00:26:04.000 --> 00:26:06.000]  他可能是人事部的主管 他是老師
[00:26:06.000 --> 00:26:08.000]  你告訴他甚麼情況 他都懂得處理
[00:26:08.000 --> 00:26:10.000]  他可能是人事部的主管 他是老師
[00:26:10.000 --> 00:26:12.000]  你告訴他甚麼情況 他都懂得處理
[00:26:12.000 --> 00:26:14.000]  他可能是人事部的主管 他是老師
[00:26:14.000 --> 00:26:16.000]  你告訴他甚麼情況 他都懂得處理
[00:26:16.000 --> 00:26:18.000]  他可能是人事部的主管 他是老師
[00:26:18.000 --> 00:26:20.000]  你告訴他甚麼情況 他都懂得處理
[00:26:20.000 --> 00:26:22.000]  他可能是人事部的主管 他是老師
[00:26:22.000 --> 00:26:24.000]  你告訴他甚麼情況 他都懂得處理
[00:26:24.000 --> 00:26:26.000]  他可能是人事部的主管 他是老師
[00:26:26.000 --> 00:26:28.000]  你告訴他甚麼情況 他都懂得處理
[00:26:28.000 --> 00:26:30.000]  他可能是人事部的主管 他是老師
[00:26:30.000 --> 00:26:32.000]  你告訴他甚麼情況 他都懂得處理
[00:26:32.000 --> 00:26:34.000]  他可能是人事部的主管 他是老師
[00:26:34.000 --> 00:26:36.000]  你告訴他甚麼情況 他都懂得處理
[00:26:36.000 --> 00:26:38.000]  他可能是人事部的主管 他是老師
[00:26:38.000 --> 00:26:40.000]  你告訴他甚麼情況 他都懂得處理
[00:26:40.000 --> 00:26:42.000]  他可能是人事部的主管 他是老師
[00:26:42.000 --> 00:26:44.000]  你告訴他甚麼情況 他都懂得處理
[00:26:44.000 --> 00:26:46.000]  他可能是人事部的主管 他是老師
[00:26:46.000 --> 00:26:48.000]  你告訴他甚麼情況 他都懂得處理
[00:26:48.000 --> 00:26:50.000]  他可能是人事部的主管 他是老師
[00:26:50.000 --> 00:26:52.000]  你告訴他甚麼情況 他都懂得處理
[00:26:52.000 --> 00:26:54.000]  他可能是人事部的主管 他是老師
[00:26:54.000 --> 00:26:56.000]  你告訴他甚麼情況 他都懂得處理
[00:26:56.000 --> 00:26:58.000]  他可能是人事部的主管 他是老師
[00:26:58.000 --> 00:27:00.000]  你告訴他甚麼情況 他都懂得處理
[00:27:00.000 --> 00:27:02.000]  他可能是人事部的主管 他是老師
[00:27:02.000 --> 00:27:04.000]  你告訴他甚麼情況 他都懂得處理
[00:27:04.000 --> 00:27:06.000]  他可能是人事部的主管 他是老師
[00:27:06.000 --> 00:27:08.000]  你告訴他甚麼情況 他都懂得處理
[00:27:08.000 --> 00:27:10.000]  他可能是人事部的主管 他是老師
[00:27:10.000 --> 00:27:12.000]  你告訴他甚麼情況 他都懂得處理
[00:27:12.000 --> 00:27:14.000]  他可能是人事部的主管 他是老師
[00:27:14.000 --> 00:27:16.000]  你告訴他甚麼情況 他都懂得處理
[00:27:16.000 --> 00:27:18.000]  他可能是人事部的主管 他是老師
[00:27:18.000 --> 00:27:20.000]  你告訴他甚麼情況 他都懂得處理
[00:27:20.000 --> 00:27:22.000]  他可能是人事部的主管 他是老師
[00:27:22.000 --> 00:27:24.000]  你告訴他甚麼情況 他都懂得處理
[00:27:24.000 --> 00:27:26.000]  他可能是人事部的主管 他是老師
[00:27:26.000 --> 00:27:28.000]  你告訴他甚麼情況 他都懂得處理
[00:27:28.000 --> 00:27:30.000]  他可能是人事部的主管 他是老師
[00:27:30.000 --> 00:27:32.000]  你告訴他甚麼情況 他都懂得處理
[00:27:32.000 --> 00:27:34.000]  他可能是人事部的主管 他是老師
[00:27:34.000 --> 00:27:36.000]  你告訴他甚麼情況 他都懂得處理
[00:27:36.000 --> 00:27:38.000]  他可能是人事部的主管 他是老師
[00:27:38.000 --> 00:27:40.000]  你告訴他甚麼情況 他都懂得處理
[00:27:40.000 --> 00:27:42.000]  他可能是人事部的主管 他是老師
[00:27:42.000 --> 00:27:44.000]  你告訴他甚麼情況 他都懂得處理
[00:27:44.000 --> 00:27:46.000]  他可能是人事部的主管 他是老師
[00:27:46.000 --> 00:27:48.000]  你告訴他甚麼情況 他都懂得處理
[00:27:48.000 --> 00:27:50.000]  他可能是人事部的主管 他是老師
[00:27:50.000 --> 00:27:52.000]  你告訴他甚麼情況 他都懂得處理
[00:27:52.000 --> 00:27:54.000]  他可能是人事部的主管 他是老師
[00:27:54.000 --> 00:27:56.000]  你告訴他甚麼情況 他都懂得處理
[00:27:56.000 --> 00:27:58.000]  他可能是人事部的主管 他是老師
[00:27:58.000 --> 00:28:00.000]  你告訴他甚麼情況 他都懂得處理
[00:28:00.000 --> 00:28:02.000]  他可能是人事部的主管 他是老師
[00:28:02.000 --> 00:28:04.000]  你告訴他甚麼情況 他都懂得處理
[00:28:04.000 --> 00:28:06.000]  他可能是人事部的主管 他是老師
[00:28:06.000 --> 00:28:08.000]  你告訴他甚麼情況 他都懂得處理
[00:28:08.000 --> 00:28:10.000]  他可能是人事部的主管 他是老師
[00:28:10.000 --> 00:28:12.000]  你告訴他甚麼情況 他都懂得處理
[00:28:12.000 --> 00:28:14.000]  他可能是人事部的主管 他是老師
[00:28:14.000 --> 00:28:16.000]  你告訴他甚麼情況 他都懂得處理
[00:28:16.000 --> 00:28:18.000]  他可能是人事部的主管 他是老師
[00:28:18.000 --> 00:28:20.000]  你告訴他甚麼情況 他都懂得處理
[00:28:20.000 --> 00:28:22.000]  他可能是人事部的主管 他是老師
[00:28:22.000 --> 00:28:24.000]  你告訴他甚麼情況 他都懂得處理
[00:28:24.000 --> 00:28:26.000]  他可能是人事部的主管 他是老師
[00:28:26.000 --> 00:28:28.000]  你告訴他甚麼情況 他都懂得處理
[00:28:28.000 --> 00:28:30.000]  他可能是人事部的主管 他是老師
[00:28:30.000 --> 00:28:32.000]  你告訴他甚麼情況 他都懂得處理
[00:28:32.000 --> 00:28:34.000]  他可能是人事部的主管 他是老師
[00:28:34.000 --> 00:28:36.000]  你告訴他甚麼情況 他都懂得處理
[00:28:36.000 --> 00:28:38.000]  他可能是人事部的主管 他是老師
[00:28:38.000 --> 00:28:40.000]  你告訴他甚麼情況 他都懂得處理
[00:28:40.000 --> 00:28:42.000]  他可能是人事部的主管 他是老師
[00:28:42.000 --> 00:28:44.000]  你告訴他甚麼情況 他都懂得處理
[00:28:44.000 --> 00:28:46.000]  他可能是人事部的主管 他是老師
[00:28:46.000 --> 00:28:48.000]  你告訴他甚麼情況 他都懂得處理
[00:28:48.000 --> 00:28:50.000]  他可能是人事部的主管 他是老師
[00:28:50.000 --> 00:28:52.000]  你告訴他甚麼情況 他都懂得處理
[00:28:52.000 --> 00:28:54.000]  他可能是人事部的主管 他是老師
[00:28:54.000 --> 00:28:56.000]  你告訴他甚麼情況 他都懂得處理
[00:28:56.000 --> 00:28:58.000]  他可能是人事部的主管 他是老師
[00:28:58.000 --> 00:29:00.000]  你告訴他甚麼情況 他都懂得處理
[00:29:00.000 --> 00:29:02.000]  他可能是人事部的主管 他是老師
[00:29:02.000 --> 00:29:04.000]  你告訴他甚麼情況 他都懂得處理
[00:29:04.000 --> 00:29:06.000]  他可能是人事部的主管 他是老師
[00:29:06.000 --> 00:29:08.000]  你告訴他甚麼情況 他都懂得處理
[00:29:08.000 --> 00:29:10.000]  他可能是人事部的主管 他是老師
[00:29:10.000 --> 00:29:12.000]  你告訴他甚麼情況 他都懂得處理
[00:29:12.000 --> 00:29:14.000]  他可能是人事部的主管 他是老師
[00:29:14.000 --> 00:29:16.000]  你告訴他甚麼情況 他都懂得處理
[00:29:16.000 --> 00:29:18.000]  他可能是人事部的主管 他是老師
[00:29:18.000 --> 00:29:20.000]  你告訴他甚麼情況 他都懂得處理
[00:29:20.000 --> 00:29:22.000]  他可能是人事部的主管 他是老師
[00:29:22.000 --> 00:29:24.000]  你告訴他甚麼情況 他都懂得處理
[00:29:24.000 --> 00:29:26.000]  他可能是人事部的主管 他是老師
[00:29:26.000 --> 00:29:28.000]  你告訴他甚麼情況 他都懂得處理
[00:29:28.000 --> 00:29:30.000]  他可能是人事部的主管 他是老師
[00:29:30.000 --> 00:29:32.000]  你告訴他甚麼情況 他都懂得處理
[00:29:32.000 --> 00:29:34.000]  他可能是人事部的主管 他是老師
[00:29:34.000 --> 00:29:36.000]  你告訴他甚麼情況 他都懂得處理
[00:29:36.000 --> 00:29:38.000]  他可能是人事部的主管 他是老師
[00:29:38.000 --> 00:29:40.000]  你告訴他甚麼情況 他都懂得處理
[00:29:40.000 --> 00:29:42.000]  他可能是人事部的主管 他是老師
[00:29:42.000 --> 00:29:44.000]  你告訴他甚麼情況 他都懂得處理
[00:29:44.000 --> 00:29:46.000]  他可能是人事部的主管 他是老師
[00:29:46.000 --> 00:29:48.000]  你告訴他甚麼情況 他都懂得處理
[00:29:48.000 --> 00:29:50.000]  他可能是人事部的主管 他是老師
[00:29:50.000 --> 00:29:52.000]  你告訴他甚麼情況 他都懂得處理
[00:29:52.000 --> 00:29:54.000]  他可能是人事部的主管 他是老師
[00:29:54.000 --> 00:29:56.000]  你告訴他甚麼情況 他都懂得處理
[00:29:56.000 --> 00:29:58.000]  他可能是人事部的主管 他是老師
[00:29:58.000 --> 00:30:00.000]  你告訴他甚麼情況 他都懂得處理
[00:30:00.000 --> 00:30:02.000]  他可能是人事部的主管 他是老師
[00:30:02.000 --> 00:30:04.000]  你告訴他甚麼情況 他都懂得處理
[00:30:04.000 --> 00:30:06.000]  他可能是人事部的主管 他是老師
[00:30:06.000 --> 00:30:08.000]  你告訴他甚麼情況 他都懂得處理
[00:30:08.000 --> 00:30:10.000]  他可能是人事部的主管 他是老師
[00:30:10.000 --> 00:30:12.000]  你告訴他甚麼情況 他都懂得處理
[00:30:12.000 --> 00:30:14.000]  他可能是人事部的主管 他是老師
[00:30:14.000 --> 00:30:16.000]  你告訴他甚麼情況 他都懂得處理
[00:30:16.000 --> 00:30:18.000]  他可能是人事部的主管 他是老師
[00:30:18.000 --> 00:30:20.000]  你告訴他甚麼情況 他都懂得處理
[00:30:20.000 --> 00:30:22.000]  他可能是人事部的主管 他是老師
[00:30:22.000 --> 00:30:24.000]  你告訴他甚麼情況 他都懂得處理
[00:30:24.000 --> 00:30:26.000]  他可能是人事部的主管 他是老師
[00:30:26.000 --> 00:30:28.000]  你告訴他甚麼情況 他都懂得處理
[00:30:28.000 --> 00:30:30.000]  他可能是人事部的主管 他是老師
[00:30:30.000 --> 00:30:32.000]  你告訴他甚麼情況 他都懂得處理
[00:30:32.000 --> 00:30:34.000]  他可能是人事部的主管 他是老師
[00:30:34.000 --> 00:30:36.000]  你告訴他甚麼情況 他都懂得處理
[00:30:36.000 --> 00:30:38.000]  他可能是人事部的主管 他是老師
[00:30:38.000 --> 00:30:40.000]  你告訴他甚麼情況 他都懂得處理
[00:30:40.000 --> 00:30:42.000]  他可能是人事部的主管 他是老師
[00:30:42.000 --> 00:30:44.000]  你告訴他甚麼情況 他都懂得處理
[00:30:44.000 --> 00:30:46.000]  他可能是人事部的主管 他是老師
[00:30:46.000 --> 00:30:48.000]  你告訴他甚麼情況 他都懂得處理
[00:30:48.000 --> 00:30:50.000]  他可能是人事部的主管 他是老師
[00:30:50.000 --> 00:30:52.000]  你告訴他甚麼情況 他都懂得處理
[00:30:52.000 --> 00:30:54.000]  他可能是人事部的主管 他是老師
[00:30:54.000 --> 00:30:56.000]  你告訴他甚麼情況 他都懂得處理
[00:30:56.000 --> 00:30:58.000]  他可能是人事部的主管 他是老師
[00:30:58.000 --> 00:31:00.000]  你告訴他甚麼情況 他都懂得處理
[00:31:00.000 --> 00:31:02.000]  他可能是人事部的主管 他是老師
[00:31:02.000 --> 00:31:04.000]  你告訴他甚麼情況 他都懂得處理
[00:31:04.000 --> 00:31:06.000]  他可能是人事部的主管 他是老師
[00:31:06.000 --> 00:31:08.000]  你告訴他甚麼情況 他都懂得處理
[00:31:08.000 --> 00:31:10.000]  他可能是人事部的主管 他是老師
[00:31:10.000 --> 00:31:12.000]  你告訴他甚麼情況 他都懂得處理
[00:31:12.000 --> 00:31:14.000]  他可能是人事部的主管 他是老師
[00:31:14.000 --> 00:31:16.000]  你告訴他甚麼情況 他都懂得處理
[00:31:16.000 --> 00:31:18.000]  他可能是人事部的主管 他是老師
[00:31:18.000 --> 00:31:20.000]  你告訴他甚麼情況 他都懂得處理
[00:31:20.000 --> 00:31:22.000]  他可能是人事部的主管 他是老師
[00:31:22.000 --> 00:31:24.000]  你告訴他甚麼情況 他都懂得處理
[00:31:24.000 --> 00:31:26.000]  他可能是人事部的主管 他是老師
[00:31:26.000 --> 00:31:28.000]  你告訴他甚麼情況 他都懂得處理
[00:31:28.000 --> 00:31:30.000]  他可能是人事部的主管 他是老師
[00:31:30.000 --> 00:31:32.000]  你告訴他甚麼情況 他都懂得處理
[00:31:32.000 --> 00:31:34.000]  他可能是人事部的主管 他是老師
[00:31:34.000 --> 00:31:36.000]  你告訴他甚麼情況 他都懂得處理
[00:31:36.000 --> 00:31:38.000]  他可能是人事部的主管 他是老師
[00:31:38.000 --> 00:31:40.000]  你告訴他甚麼情況 他都懂得處理
[00:31:40.000 --> 00:31:42.000]  他可能是人事部的主管 他是老師
[00:31:42.000 --> 00:31:44.000]  你告訴他甚麼情況 他都懂得處理
[00:31:44.000 --> 00:31:46.000]  他可能是人事部的主管 他是老師
[00:31:46.000 --> 00:31:48.000]  你告訴他甚麼情況 他都懂得處理
[00:31:48.000 --> 00:31:50.000]  他可能是人事部的主管 他是老師
[00:31:50.000 --> 00:31:52.000]  你告訴他甚麼情況 他都懂得處理
[00:31:52.000 --> 00:31:54.000]  他可能是人事部的主管 他是老師
[00:31:54.000 --> 00:31:56.000]  你告訴他甚麼情況 他都懂得處理
[00:31:56.000 --> 00:31:58.000]  他可能是人事部的主管 他是老師
[00:31:58.000 --> 00:32:00.000]  你告訴他甚麼情況 他都懂得處理
[00:32:00.000 --> 00:32:02.000]  他可能是人事部的主管 他是老師
[00:32:02.000 --> 00:32:04.000]  你告訴他甚麼情況 他都懂得處理
[00:32:04.000 --> 00:32:06.000]  他可能是人事部的主管 他是老師
[00:32:06.000 --> 00:32:08.000]  你告訴他甚麼情況 他都懂得處理
[00:32:08.000 --> 00:32:10.000]  他可能是人事部的主管 他是老師
[00:32:10.000 --> 00:32:12.000]  你告訴他甚麼情況 他都懂得處理
[00:32:12.000 --> 00:32:14.000]  他可能是人事部的主管 他是老師
[00:32:14.000 --> 00:32:16.000]  你告訴他甚麼情況 他都懂得處理
[00:32:16.000 --> 00:32:18.000]  他可能是人事部的主管 他是老師
[00:32:18.000 --> 00:32:20.000]  你告訴他甚麼情況 他都懂得處理
[00:32:20.000 --> 00:32:22.000]  他可能是人事部的主管 他是老師
[00:32:22.000 --> 00:32:24.000]  你告訴他甚麼情況 他都懂得處理
[00:32:24.000 --> 00:32:26.000]  他可能是人事部的主管 他是老師
[00:32:26.000 --> 00:32:28.000]  你告訴他甚麼情況 他都懂得處理
[00:32:28.000 --> 00:32:30.000]  他可能是人事部的主管 他是老師
[00:32:30.000 --> 00:32:32.000]  你告訴他甚麼情況 他都懂得處理
[00:32:32.000 --> 00:32:34.000]  他可能是人事部的主管 他是老師
[00:32:34.000 --> 00:32:36.000]  你告訴他甚麼情況 他都懂得處理
[00:32:36.000 --> 00:32:38.000]  他可能是人事部的主管 他是老師
[00:32:38.000 --> 00:32:40.000]  你告訴他甚麼情況 他都懂得處理
[00:32:40.000 --> 00:32:42.000]  他可能是人事部的主管 他是老師
[00:32:42.000 --> 00:32:44.000]  你告訴他甚麼情況 他都懂得處理
[00:32:44.000 --> 00:32:46.000]  他可能是人事部的主管 他是老師
[00:32:46.000 --> 00:32:48.000]  你告訴他甚麼情況 他都懂得處理
[00:32:48.000 --> 00:32:50.000]  他可能是人事部的主管 他是老師
[00:32:50.000 --> 00:32:52.000]  你告訴他甚麼情況 他都懂得處理
[00:32:52.000 --> 00:32:54.000]  他可能是人事部的主管 他是老師
[00:32:54.000 --> 00:32:56.000]  你告訴他甚麼情況 他都懂得處理
[00:32:56.000 --> 00:32:58.000]  他可能是人事部的主管 他是老師
[00:32:58.000 --> 00:33:00.000]  你告訴他甚麼情況 他都懂得處理
[00:33:00.000 --> 00:33:02.000]  他可能是人事部的主管 他是老師
[00:33:02.000 --> 00:33:04.000]  你告訴他甚麼情況 他都懂得處理
[00:33:04.000 --> 00:33:06.000]  他可能是人事部的主管 他是老師
[00:33:06.000 --> 00:33:08.000]  你告訴他甚麼情況 他都懂得處理
[00:33:08.000 --> 00:33:10.000]  他可能是人事部的主管 他是老師
[00:33:10.000 --> 00:33:12.000]  你告訴他甚麼情況 他都懂得處理
[00:33:12.000 --> 00:33:14.000]  他可能是人事部的主管 他是老師
[00:33:14.000 --> 00:33:16.000]  你告訴他甚麼情況 他都懂得處理
[00:33:16.000 --> 00:33:18.000]  他可能是人事部的主管 他是老師
[00:33:18.000 --> 00:33:20.000]  你告訴他甚麼情況 他都懂得處理
[00:33:20.000 --> 00:33:22.000]  他可能是人事部的主管 他是老師
[00:33:22.000 --> 00:33:24.000]  你告訴他甚麼情況 他都懂得處理
[00:33:24.000 --> 00:33:26.000]  他可能是人事部的主管 他是老師
[00:33:26.000 --> 00:33:28.000]  你告訴他甚麼情況 他都懂得處理
[00:33:28.000 --> 00:33:30.000]  他可能是人事部的主管 他是老師
