
[00:00:00.000 --> 00:00:03.120]  大兄姊妹 長輩平安
[00:24:03.800 --> 00:24:17.640]  (閩南語)
[00:24:17.640 --> 00:24:20.440]  西門不是比特西門
[00:24:20.440 --> 00:24:23.480]  這是另外一個西門
[00:24:23.480 --> 00:24:26.840]  這個神戶是走斜索的
[00:24:26.840 --> 00:24:30.120]  就是他可以像別人問他什麼
[00:24:30.120 --> 00:24:33.480]  他可以發財那樣
[00:24:33.480 --> 00:24:37.320]  所以當時他看到
[00:24:37.320 --> 00:24:43.480]  比特他們試圖比他們更厲害
[00:24:43.480 --> 00:24:48.840]  可以行神蹟
[00:24:48.840 --> 00:24:49.880]  所以他們就說
[00:24:49.880 --> 00:24:53.960]  今天我都要收洗我乖乖日子
[00:24:53.960 --> 00:24:55.560]  乖日子之後
[00:24:55.560 --> 00:24:58.840]  他看到試圖神蹟的時候
[00:24:58.840 --> 00:25:03.640]  他覺得因為他靠著聖靈做的事
[00:25:03.640 --> 00:25:06.520]  他就說今天我都需要聖靈
[00:25:06.520 --> 00:25:09.720]  但是他需要聖靈是為了什麼
[00:25:09.720 --> 00:25:11.640]  是為了發財
[00:25:11.640 --> 00:25:15.480]  我們三年講光氣發財
[00:25:15.480 --> 00:25:18.680]  所以他都想發財
[00:25:18.680 --> 00:25:25.480]  意思就是他接受神蹟接受聖靈
[00:25:25.480 --> 00:25:30.600]  不是因為他真正要乖日子
[00:25:30.600 --> 00:25:33.160]  相信這個教主
[00:25:33.160 --> 00:25:36.760]  就是為了另外一個目的
[00:25:36.760 --> 00:25:39.800]  以致他有目的
[00:25:39.800 --> 00:25:44.920]  以致比特說你要和錢一起滅亡
[00:25:44.920 --> 00:25:48.520]  因為他三不情
[00:25:48.520 --> 00:25:52.120]  所以我們看到我們對神
[00:25:52.120 --> 00:25:55.880]  是要贊成
[00:25:55.880 --> 00:25:58.840]  不要開眼要贊成
[00:25:58.840 --> 00:26:00.600]  所以我們再看
[00:26:00.600 --> 00:26:04.680]  請你們讀一讀基文
[00:26:04.680 --> 00:26:34.600]  (基文)
[00:26:34.600 --> 00:26:42.600]  (基文)
[00:26:42.600 --> 00:26:44.600]  所以靠神幫助我們
[00:26:44.600 --> 00:26:48.440]  我們真的要審查自己的作為
[00:26:48.440 --> 00:26:53.080]  我們需要聖靈審問我們
[00:26:53.080 --> 00:26:55.800]  但是我們真的不是
[00:26:55.800 --> 00:26:58.920]  順著自己的肉體去做
[00:26:58.920 --> 00:27:01.240]  是順著聖靈來做
[00:27:01.240 --> 00:27:06.520]  所以我們製作水洗
[00:27:06.520 --> 00:27:10.520]  我們是願意跟隨耶穌基督的宣告
[00:27:10.520 --> 00:27:15.160]  同時我們製作聖靈的洗
[00:27:15.160 --> 00:27:19.160]  是依靠祂活生生的
[00:27:19.160 --> 00:27:22.440]  所以這兩個我們都很重要
[00:27:22.440 --> 00:27:23.960]  我們需要水洗
[00:27:23.960 --> 00:27:26.120]  我們需要聖靈的洗
[00:27:26.120 --> 00:27:28.920]  最後有一個見證
[00:27:28.920 --> 00:27:34.680]  我來做一個結束
[00:27:34.680 --> 00:27:39.000]  我記得差不多我十八歲
[00:27:39.000 --> 00:27:41.560]  在新加坡東濱的時候
[00:27:41.560 --> 00:27:44.440]  我剛剛回去教會
[00:27:44.440 --> 00:27:46.840]  那時候教會有洗禮班
[00:27:46.840 --> 00:27:48.360]  我都參加
[00:27:48.360 --> 00:27:49.560]  開始參加了
[00:27:49.560 --> 00:27:50.600]  但是我們洗禮班
[00:27:50.600 --> 00:27:52.200]  不像我們這樣
[00:27:52.200 --> 00:27:54.040]  可能四課五課就完了
[00:27:54.040 --> 00:27:56.760]  我們洗禮班可能要半年
[00:27:56.760 --> 00:27:59.160]  香港教會都有這樣
[00:27:59.160 --> 00:28:00.520]  都要半年
[00:28:00.520 --> 00:28:03.640]  所以我參加洗禮班
[00:28:03.640 --> 00:28:06.520]  但到報名要洗禮那時候
[00:28:06.520 --> 00:28:11.000]  最後我突然間說我不洗禮了
[00:28:11.000 --> 00:28:12.440]  我不報名了
[00:28:12.440 --> 00:28:14.040]  為什麼我不報名呢
[00:28:14.040 --> 00:28:15.560]  因為我想
[00:28:15.560 --> 00:28:17.240]  教會那麼多女生
[00:28:17.240 --> 00:28:18.920]  那麼少女生
[00:28:18.920 --> 00:28:20.600]  外面那麼多女生
[00:28:20.600 --> 00:28:26.040]  如果順序要取下一個基督徒
[00:28:26.040 --> 00:28:28.040]  不是很好笑
[00:28:28.040 --> 00:28:31.320]  那個百分比不是很好笑嗎
[00:28:31.320 --> 00:28:37.480]  所以我就突然間說不洗禮了
[00:28:37.480 --> 00:28:43.080]  所以雖然那時候我已經缺乏順序
[00:28:43.080 --> 00:28:47.800]  但是我都有這樣的想法
[00:28:47.800 --> 00:28:49.640]  所以我那一年
[00:28:49.640 --> 00:28:53.400]  應該是1979年
[00:28:53.400 --> 00:28:59.720]  那一年我就不洗禮了
[00:28:59.720 --> 00:29:02.200]  但是洗禮那時候
[00:29:02.200 --> 00:29:03.800]  剛剛好我沒有洗禮
[00:29:03.800 --> 00:29:05.080]  其他人洗禮了
[00:29:05.080 --> 00:29:06.120]  洗禮有
[00:29:06.120 --> 00:29:07.400]  他們就請一個人
[00:29:07.400 --> 00:29:10.520]  一個牧者來講道
[00:29:10.520 --> 00:29:13.240]  那個牧者來講道的時候
[00:29:13.240 --> 00:29:15.720]  他突然間說了一件事
[00:29:15.720 --> 00:29:20.280]  他說很多人不想洗禮
[00:29:20.280 --> 00:29:25.080]  因為他們自己有盤算
[00:29:25.080 --> 00:29:27.000]  自己有計算
[00:29:27.000 --> 00:29:32.680]  好像女朋友有計算
[00:29:32.680 --> 00:29:35.480]  所以覺得不想洗禮
[00:29:35.480 --> 00:29:37.640]  他說這句話那時候
[00:29:37.640 --> 00:29:39.560]  證明就是感動我了
[00:29:39.560 --> 00:29:44.520]  就好像一個箭
[00:29:44.520 --> 00:29:46.360]  射了我的心
[00:29:46.360 --> 00:29:47.880]  我那時候很痛
[00:29:47.880 --> 00:29:50.280]  神啊 憐憫我 憐憫我
[00:29:50.280 --> 00:29:53.800]  神啊 為什麼我洗禮的時候
[00:29:53.800 --> 00:29:56.600]  我是為自己計算
[00:29:56.600 --> 00:30:00.680]  不是相信祢會自己帶領我的
[00:30:00.680 --> 00:30:04.920]  所以那時候我就很怕
[00:30:04.920 --> 00:30:07.000]  但是我們教會洗禮
[00:30:07.000 --> 00:30:08.280]  就是一年一次
[00:30:08.280 --> 00:30:10.440]  就是聖誕節那天
[00:30:10.440 --> 00:30:13.000]  所以要等一年的時候
[00:30:13.000 --> 00:30:14.120]  我就很怕
[00:30:14.120 --> 00:30:16.440]  神啊 不要讓我死了
[00:30:16.440 --> 00:30:20.280]  不要讓我死了
[00:30:20.280 --> 00:30:22.040]  祢要保守我
[00:30:22.040 --> 00:30:23.480]  不要讓我死了
[00:30:23.480 --> 00:30:24.760]  不要讓我死了
[00:30:24.760 --> 00:30:26.680]  我要的生命不要讓我死了
[00:30:26.680 --> 00:30:29.080]  因為我已經歸雲離了
[00:30:29.080 --> 00:30:31.000]  歸雲離了
[00:30:31.000 --> 00:30:32.680]  所以死了之後
[00:30:32.680 --> 00:30:36.440]  我知道很多時候
[00:30:36.440 --> 00:30:38.200]  死了之後
[00:30:38.200 --> 00:30:40.440]  但是我的生命很多時候
[00:30:40.440 --> 00:30:42.360]  都會歸雲散了
[00:30:42.360 --> 00:30:44.040]  但是我都需要
[00:30:44.040 --> 00:30:47.880]  每一次聖靈幫助預備我
[00:30:47.880 --> 00:30:48.920]  我靠祂
[00:30:48.920 --> 00:30:51.640]  以致我可以活出聖人
[00:30:51.640 --> 00:30:53.080]  以致我才知道
[00:30:53.080 --> 00:30:57.720]  原來是聖靈幫助我
[00:30:57.720 --> 00:31:00.040]  可以更新我的生命
[00:31:00.040 --> 00:31:06.200]  可以提升我的生活的不同
[00:31:06.200 --> 00:31:08.440]  所以我們看到
[00:31:08.440 --> 00:31:12.680]  我們知道你們4月17號
[00:31:12.680 --> 00:31:17.240]  4月17號你們都和我們懷童一樣
[00:31:17.240 --> 00:31:24.200]  那時候都會有一個洗禮的日期
[00:31:24.200 --> 00:31:27.320]  我不知道你們幾個
[00:31:27.320 --> 00:31:30.040]  這邊是不是有些大兄姐妹
[00:31:30.040 --> 00:31:31.880]  他們缺芝呢
[00:31:31.880 --> 00:31:34.840]  但是他們是不是像我當時那樣
[00:31:34.840 --> 00:31:35.880]  缺了芝
[00:31:35.880 --> 00:31:47.720]  就是有些阻止你去受洗
[00:31:47.720 --> 00:31:50.520]  你可以重新在神裡面
[00:31:50.520 --> 00:31:52.280]  照神幫助你
[00:31:52.280 --> 00:31:54.920]  如果是聖靈有感動你
[00:31:54.920 --> 00:32:01.480]  千萬不要消滅聖靈給你的感動
[00:32:01.480 --> 00:32:06.600]  這個因為受洗是一個很蒙福的事
[00:32:06.600 --> 00:32:10.040]  更加蒙福的是我們受洗之後
[00:32:10.040 --> 00:32:11.320]  不是停了
[00:32:11.320 --> 00:32:14.120]  是我們繼續要靠著聖靈
[00:32:14.120 --> 00:32:16.360]  來活出我們的信仰
[00:32:16.360 --> 00:32:20.280]  Amen
[00:32:20.280 --> 00:32:22.120]  我們一起祈禱
[00:32:22.120 --> 00:32:28.680]  天父我們真是靠你的話語
[00:32:28.680 --> 00:32:33.160]  願意在我們心中做光
[00:32:33.160 --> 00:32:36.760]  當我們有感動
[00:32:36.760 --> 00:32:38.680]  有些大兄姐妹
[00:32:38.680 --> 00:32:42.760]  可能他們已經缺芝
[00:32:42.760 --> 00:32:44.760]  準備要受洗的人
[00:32:44.760 --> 00:32:49.240]  我們求你的訊息
[00:32:49.240 --> 00:32:54.680]  你的話語繼續在他們心中工作
[00:32:54.680 --> 00:32:57.560]  聖靈感動他們
[00:32:57.560 --> 00:33:00.120]  我們都求主幫助我們
[00:33:00.120 --> 00:33:03.720]  我們知道我們是蒙恩的人
[00:33:03.720 --> 00:33:04.920]  因為我們蒙利
[00:33:04.920 --> 00:33:07.000]  我們可以缺芝受洗
[00:33:07.000 --> 00:33:10.600]  但是我們都需要繼續在我們生命裡面
[00:33:10.600 --> 00:33:12.680]  我們家庭我們工作裡面
[00:33:12.680 --> 00:33:21.880]  願意可以見證耶穌基督在我們生命的作為
[00:33:21.880 --> 00:33:24.200]  所以求主幫助我們
[00:33:24.200 --> 00:33:31.640]  在我們生活裡面願意依靠聖靈來做事
[00:33:31.640 --> 00:33:32.920]  我們這樣祈禱
[00:33:32.920 --> 00:33:34.920]  奉耶穌基督的名號
[00:33:34.920 --> 00:33:37.240]  Amen
