
[00:00:00.000 --> 00:00:04.420]  今天講的是真教會的特質
[00:18:32.200 --> 00:18:35.760]  But I don't like you
[00:18:35.760 --> 00:18:36.400]  我愛你
[00:18:36.400 --> 00:18:39.800]  但不喜歡你
[00:18:39.800 --> 00:18:42.000]  說了這件事
[00:18:42.000 --> 00:18:42.800]  我不喜歡你
[00:18:42.800 --> 00:18:46.000]  不等於我不可以不愛
[00:18:46.000 --> 00:18:48.480]  不等於我不可以愛你
[00:18:48.480 --> 00:18:50.000]  因為喜歡是你自己愛
[00:18:50.000 --> 00:18:52.520]  是從神而來
[00:18:52.520 --> 00:18:53.800]  明白嗎
[00:18:53.800 --> 00:18:56.160]  愛是好像表面上是感覺
[00:18:56.160 --> 00:18:56.960]  愛對方
[00:18:56.960 --> 00:18:58.040]  享受對方
[00:18:58.040 --> 00:19:01.240]  但是保羅說是一個意志行為
[00:19:01.240 --> 00:19:04.160]  當你發現你不喜悅他的時候
[00:19:04.160 --> 00:19:07.320]  你更加要和他有關係
[00:19:07.320 --> 00:19:08.840]  不要切斷
[00:19:08.840 --> 00:19:13.280]  這個代價雖然高昂
[00:19:13.280 --> 00:19:15.400]  但是要行
[00:19:15.400 --> 00:19:17.960]  一點也不容易
[00:19:17.960 --> 00:19:20.600]  用和平彼此聯絡
[00:19:20.600 --> 00:19:22.400]  竭力保守
[00:19:22.400 --> 00:19:24.880]  聖靈所賜合而為一的心
[00:19:24.880 --> 00:19:25.720]  這樣難不難
[00:19:25.720 --> 00:19:28.120]  當然難
[00:19:28.120 --> 00:19:30.640]  所以保羅說這是聖靈給
[00:19:30.640 --> 00:19:32.800]  靠我們做不到的
[00:19:32.800 --> 00:19:33.960]  明白嗎
[00:19:33.960 --> 00:19:35.120]  聖靈所賜
[00:19:35.120 --> 00:19:36.560]  如果近接圓盟
[00:19:36.560 --> 00:19:38.200]  不是唯一的心
[00:19:38.200 --> 00:19:42.520]  是聖靈所賜的合一
[00:19:42.520 --> 00:19:44.440]  是做的
[00:19:44.440 --> 00:19:46.280]  很重要
[00:19:46.280 --> 00:19:48.520]  重要的是要
[00:19:48.520 --> 00:19:52.400]  認識到合一是聖靈所賜的禮物
[00:19:52.400 --> 00:19:56.480]  不是我們創造出來的
[00:19:56.480 --> 00:19:58.000]  所以保羅剛才我們讀過
[00:19:58.000 --> 00:20:00.120]  繼續他用很多的「一」字
[00:20:00.120 --> 00:20:01.280]  「一」「一」「一」
[00:20:01.280 --> 00:20:02.160]  不是很多
[00:20:02.160 --> 00:20:02.920]  是一個身體
[00:20:02.920 --> 00:20:03.520]  一個身體
[00:20:03.520 --> 00:20:07.800]  一個身體
[00:20:07.800 --> 00:20:09.680]  這種特質
[00:20:09.680 --> 00:20:13.440]  比起燒賣
[00:20:13.440 --> 00:20:15.640]  漂亮得多
[00:20:15.640 --> 00:20:17.480]  不過難得多
[00:20:17.480 --> 00:20:19.200]  但就要學
[00:20:19.200 --> 00:20:21.920]  我們看看保羅有多少個「一」
[00:20:21.920 --> 00:20:23.480]  提很多個「一」
[00:20:23.480 --> 00:20:26.880]  大家數數有多少個「一」
[00:20:26.880 --> 00:20:29.240]  多少個
[00:20:29.240 --> 00:20:30.640]  七個
[00:20:30.640 --> 00:20:33.680]  有沒有多些
[00:20:33.680 --> 00:20:36.000]  七個「一」
[00:20:36.000 --> 00:20:41.040]  保羅說教會不合一是不可以理解的
[00:20:41.040 --> 00:20:43.160]  是沒有這件事發生的
[00:20:43.160 --> 00:20:45.560]  福音是不能容納的
[00:20:45.560 --> 00:20:48.520]  不能割席的
[00:20:48.520 --> 00:20:49.960]  很奇妙
[00:20:49.960 --> 00:20:52.440]  去到運用應用
[00:20:52.440 --> 00:20:54.240]  真的一點都不容易
[00:20:54.240 --> 00:21:00.320]  特別是去到我們2019年社會的事件
[00:21:00.320 --> 00:21:02.960]  都不可以割席的
[00:21:02.960 --> 00:21:06.160]  我剛剛去英國教書
[00:21:06.160 --> 00:21:10.120]  教了一個密集課程
[00:21:10.120 --> 00:21:12.440]  裏面也有在教會講到
[00:21:12.440 --> 00:21:18.680]  那幾天有兩個片段都很入心
[00:21:18.680 --> 00:21:19.760]  第一個片段
[00:21:19.760 --> 00:21:21.880]  我遇到很多香港去的舊朋友
[00:21:21.880 --> 00:21:22.960]  我也不知道他們去了那裏
[00:21:22.960 --> 00:21:24.760]  有些我知道 有些不知道
[00:21:24.760 --> 00:21:26.640]  其中我跟很多不同的人聊天
[00:21:26.640 --> 00:21:28.160]  其中有一幕
[00:21:28.160 --> 00:21:31.440]  聊到有一個幾年前離開香港的時候
[00:21:31.440 --> 00:21:34.600]  我跟他談關心他近來怎樣
[00:21:34.600 --> 00:21:38.720]  開始說我過去那幾年
[00:21:38.720 --> 00:21:45.680]  他的看法他自己形容是很激動的
[00:21:45.680 --> 00:21:48.880]  站在一個他的位置
[00:21:48.880 --> 00:21:51.360]  跟他想不同的完全談不了話
[00:21:51.360 --> 00:21:53.480]  不同的完全不可以吃飯
[00:21:53.480 --> 00:21:56.960]  甚至跟他一起說廣東話的
[00:21:56.960 --> 00:21:58.680]  一起崇拜也不行
[00:21:58.680 --> 00:22:00.840]  我聽他繼續說下去
[00:22:00.840 --> 00:22:02.400]  我自己也很感動
[00:22:02.400 --> 00:22:05.480]  他說但這兩三年他改變了
[00:22:05.480 --> 00:22:10.640]  實告訴他這個也是基督的身體
[00:22:10.640 --> 00:22:13.000]  我們也應該可以一起崇拜
[00:22:13.000 --> 00:22:16.760]  一起去侍奉
[00:22:16.760 --> 00:22:18.840]  於是他說我今天不只是這樣
[00:22:18.840 --> 00:22:21.760]  我還在服侍很多講國語的人
[00:22:21.760 --> 00:22:23.400]  我國語人很好
[00:22:23.400 --> 00:22:24.480]  我去教書的時候
[00:22:24.480 --> 00:22:26.480]  有些在國內移民了三十年
[00:22:26.480 --> 00:22:28.080]  是教授來的
[00:22:28.080 --> 00:22:30.560]  我教的題目是什麼呢
[00:22:30.560 --> 00:22:36.200]  就是「復和與饒恕」
[00:22:36.200 --> 00:22:37.560]  我覺得很重要
[00:22:37.560 --> 00:22:41.240]  可能今天就是我們家庭裡要復和的時間
[00:22:41.240 --> 00:22:43.880]  我不知道過去有沒有家庭
[00:22:43.880 --> 00:22:45.160]  我覺得收信也不少
[00:22:45.160 --> 00:22:48.080]  因為這些爭拗破裂了
[00:22:48.080 --> 00:22:49.280]  有沒有關係
[00:22:49.280 --> 00:22:52.000]  頂多因為這些爭拗破裂了
[00:22:52.000 --> 00:22:53.280]  保羅提醒我們
[00:22:53.280 --> 00:22:54.400]  正正因為這樣
[00:22:54.400 --> 00:22:58.560]  我們要考慮回想反思這個題目
[00:22:58.560 --> 00:23:01.280]  我們是一個生態來的
[00:23:01.280 --> 00:23:02.800]  我們可以一起吃飯的
[00:23:02.800 --> 00:23:06.000]  Amen
[00:23:06.000 --> 00:23:10.400]  但這個反應跟剛才那十六種食物有點分別
[00:23:10.400 --> 00:23:12.560]  Amen
[00:23:12.560 --> 00:23:14.040]  要做的
[00:23:14.040 --> 00:23:16.440]  有時家庭爭拗的
[00:23:16.440 --> 00:23:20.040]  兩代間同一代間
[00:23:20.040 --> 00:23:20.760]  不是這樣
[00:23:20.760 --> 00:23:23.120]  沒得過
[00:23:23.120 --> 00:23:25.040]  有時候第二個片段
[00:23:25.040 --> 00:23:26.080]  當然我見到
[00:23:26.080 --> 00:23:29.920]  有些製片節目說「多謝陳牧師你的分享」
[00:23:29.920 --> 00:23:31.560]  「很有啟發性」
[00:23:31.560 --> 00:23:33.080]  談了一會之後
[00:23:33.080 --> 00:23:37.080]  有時問「你本來在香港哪間教會來多久」
[00:23:37.080 --> 00:23:38.760]  有一個分享說「我來了九個月」
[00:23:38.760 --> 00:23:40.960]  「有些是來三十年,有些是來三十年」
[00:23:40.960 --> 00:23:42.640]  「每個不同」
[00:23:42.640 --> 00:23:44.320]  然後我說「你哪間教會的」
[00:23:44.320 --> 00:23:47.720]  這個又有點不想回答
[00:23:47.720 --> 00:23:50.800]  我說「不要緊,你說吧」
[00:23:50.800 --> 00:23:51.960]  「你不方便說」
[00:23:51.960 --> 00:23:53.400]  然後他慢慢說了
[00:23:53.400 --> 00:23:56.440]  我不太明白為何他那麼尷尬
[00:23:56.440 --> 00:23:59.160]  一說原來是一個非常年輕的教會
[00:23:59.160 --> 00:24:02.040]  因為他回到科恩派教會
[00:24:02.040 --> 00:24:03.400]  我說我沒甚麼
[00:24:03.400 --> 00:24:04.880]  但他有點尷尬
[00:24:04.880 --> 00:24:07.200]  我們繼續分享、聊天也沒甚麼
[00:24:07.200 --> 00:24:09.520]  但我想起一個片段
[00:24:09.520 --> 00:24:12.120]  這個教會在其中一個片段
[00:24:12.120 --> 00:24:13.680]  2018年
[00:24:13.680 --> 00:24:19.400]  他準備了在海灘一個大型的慈禮
[00:24:19.400 --> 00:24:21.240]  我不知道大家有沒有留意
[00:24:21.240 --> 00:24:23.600]  2018年有一個非常大的颱風
[00:24:23.600 --> 00:24:26.640]  他在慈禮前幾天就預告一個大颱風
[00:24:26.640 --> 00:24:29.720]  於是乎他9月12日到14日
[00:24:29.720 --> 00:24:33.040]  他就呼喚教會整體晚上
[00:24:33.040 --> 00:24:35.320]  慰藥這個授禁祈禱
[00:24:35.320 --> 00:24:36.560]  這也很正常
[00:24:36.560 --> 00:24:38.480]  但他加了一些挺特別的內容
[00:24:38.480 --> 00:24:41.120]  我覺得對我來說是挺特別的
[00:24:41.120 --> 00:24:45.800]  他說這個颱風是仇敵魔鬼製造出來的
[00:24:45.800 --> 00:24:48.720]  所以這個颱風是仇敵魔鬼製造出來
[00:24:48.720 --> 00:24:50.600]  為了阻止這個慈禮
[00:24:50.600 --> 00:24:53.440]  所以我們信徒之間
[00:24:53.440 --> 00:24:57.560]  教會是要慰藥這個颱風
[00:24:57.560 --> 00:25:01.240]  習港不成功來祈禱
[00:25:01.240 --> 00:25:03.000]  祈禱了一天兩天
[00:25:03.000 --> 00:25:06.360]  我不知道是否因為大家很喜歡吃牛肉
[00:25:06.360 --> 00:25:08.800]  這個颱風叫山竹
[00:25:08.800 --> 00:25:11.520]  吸引了我們
[00:25:11.520 --> 00:25:13.600]  結果十號風球
[00:25:13.600 --> 00:25:16.240]  他就唯有要取消了
[00:25:16.240 --> 00:25:17.680]  對我來說
[00:25:17.680 --> 00:25:18.880]  我覺得都奇怪
[00:25:18.880 --> 00:25:22.160]  我不會這樣演繹聖經的應用
[00:25:22.160 --> 00:25:23.760]  有人問我這樣問
[00:25:23.760 --> 00:25:25.880]  那他是不是一個身體
[00:25:25.880 --> 00:25:27.720]  那我就會問回自己
[00:25:27.720 --> 00:25:30.720]  是不是這樣就不是一個身體
[00:25:30.720 --> 00:25:33.000]  如果他跟我們信仰聖經一樣
[00:25:33.000 --> 00:25:35.920]  是三為一體的神
[00:25:35.920 --> 00:25:39.600]  耶穌基督是死而復活
[00:25:39.600 --> 00:25:40.960]  帶來救恩
[00:25:40.960 --> 00:25:44.480]  生命人是神形象而造
[00:25:44.480 --> 00:25:48.000]  世界也是有撒旦來影響
[00:25:48.000 --> 00:25:51.480]  我們的得救都是靠著恩典
[00:25:51.480 --> 00:25:57.440]  並且有行為去符合上帝呼召蒙召的
[00:25:57.440 --> 00:25:59.520]  如果他們這樣信
[00:25:59.520 --> 00:26:03.760]  他沒理由不是我們的領子
[00:26:03.760 --> 00:26:06.360]  所以不是單單某些行徑
[00:26:06.360 --> 00:26:10.120]  這個都在挑戰我自己在這段聖經的形式
[00:26:10.120 --> 00:26:13.760]  所以合一並不是統一
[00:26:13.760 --> 00:26:18.840]  有張力不等於不能合一
[00:26:18.840 --> 00:26:20.000]  就是因為這樣
[00:26:20.000 --> 00:26:22.480]  如果我們願意付代價
[00:26:22.480 --> 00:26:25.080]  這個是上帝所願
[00:26:25.080 --> 00:26:27.080]  這個代價可能是高額
[00:26:27.080 --> 00:26:30.240]  可能你坐下來跟他吃東西都辛苦
[00:26:30.240 --> 00:26:32.200]  不過這個是主的心意
[00:26:32.200 --> 00:26:33.520]  因為唯獨是這樣
[00:26:33.520 --> 00:26:35.160]  我們更加成長
[00:26:35.160 --> 00:26:37.600]  所以這個第一點
[00:26:37.600 --> 00:26:38.880]  我想問有沒有人
[00:26:38.880 --> 00:26:41.960]  你很久沒有跟他吃過飯
[00:26:41.960 --> 00:26:44.680]  其實你不想跟他吃飯
[00:26:44.680 --> 00:26:45.600]  不想跟他敬拜
[00:26:45.600 --> 00:26:48.240]  不想吃聖餐
[00:26:48.240 --> 00:26:50.160]  神有沒有提醒你
[00:26:50.160 --> 00:26:52.840]  圓了崇拜
[00:26:52.840 --> 00:26:58.000]  是時候找他了
[00:26:58.000 --> 00:26:58.960]  不要看你旁邊的那個
[00:26:58.960 --> 00:27:00.040]  鼓勵他
[00:27:00.040 --> 00:27:05.080]  鼓勵你行動
[00:27:05.080 --> 00:27:08.240]  當然我們這個合一不是無止境
[00:27:08.240 --> 00:27:09.760]  我們是符合聖經
[00:27:09.760 --> 00:27:10.840]  符合神學
[00:27:10.840 --> 00:27:13.960]  裡面一起做不是無盡
[00:27:13.960 --> 00:27:14.800]  我們要小心
[00:27:14.800 --> 00:27:17.640]  第二點我們學的
[00:27:17.640 --> 00:27:19.440]  保羅講完我們教會的特性
[00:27:19.440 --> 00:27:20.640]  要合一之外
[00:27:20.640 --> 00:27:22.440]  他繼續提下去非常重要
[00:27:22.440 --> 00:27:22.960]  我們一起讀
[00:27:22.960 --> 00:27:24.280]  第七到十二節
[00:27:24.280 --> 00:27:25.400]  一二三
[00:27:25.400 --> 00:27:27.720]  我們各人蒙恩
[00:27:27.720 --> 00:27:32.160]  都是照基督所諒給各人的恩賜
[00:27:32.160 --> 00:27:33.920]  所以經常說
[00:27:33.920 --> 00:27:36.360]  下聖上保典的賜考
[00:27:36.360 --> 00:27:43.440]  將各樣的恩賜賞給人
[00:27:43.440 --> 00:27:47.000]  上聖上豈不是先降在地下嗎
[00:27:47.000 --> 00:27:48.200]  那降下的
[00:27:48.200 --> 00:27:51.000]  就是遠昇諸天之上
[00:27:51.000 --> 00:27:53.040]  要充滿萬有的
[00:27:53.040 --> 00:27:55.440]  他所賜的有仕途
[00:27:55.440 --> 00:27:56.720]  有先知
[00:27:56.720 --> 00:27:58.440]  有傳福音
[00:27:58.440 --> 00:28:00.920]  有賜和教師
[00:28:00.920 --> 00:28:03.040]  惟要聖諸聖徒
[00:28:03.040 --> 00:28:04.480]  獲准積積
[00:28:04.480 --> 00:28:05.960]  見合基督的神
[00:28:05.960 --> 00:28:08.080]  這節經文又是非常出名
[00:28:08.080 --> 00:28:09.440]  第十二節
[00:28:09.440 --> 00:28:10.840]  非常出名
[00:28:10.840 --> 00:28:11.720]  是什麼
[00:28:11.720 --> 00:28:13.320]  聖傳聖徒
[00:28:13.320 --> 00:28:14.720]  各盡其職
[00:28:14.720 --> 00:28:16.080]  建立基督的身體
[00:28:16.080 --> 00:28:17.520]  一會兒我會講到
[00:28:17.520 --> 00:28:18.280]  第二件事
[00:28:18.280 --> 00:28:19.400]  保羅提醒我們
[00:28:19.400 --> 00:28:20.560]  鼓勵我們的
[00:28:20.560 --> 00:28:27.120]  信徒並不是由守好閒的
[00:28:27.120 --> 00:28:28.960]  信徒並不是分裂的
[00:28:28.960 --> 00:28:29.680]  第一點
[00:28:29.680 --> 00:28:30.600]  第二點
[00:28:30.600 --> 00:28:32.960]  信徒並不是由守好閒
[00:28:32.960 --> 00:28:35.200]  是要建立教會
[00:28:35.200 --> 00:28:36.120]  這個提到很有趣
[00:28:36.120 --> 00:28:38.160]  他說基督
[00:28:38.160 --> 00:28:39.960]  照著所量給你
[00:28:39.960 --> 00:28:41.040]  你有多少的容量
[00:28:41.040 --> 00:28:42.200]  祂就給你多少東西
[00:28:42.200 --> 00:28:43.720]  恩賜禮物
[00:28:43.720 --> 00:28:45.160]  是裁割
[00:28:45.160 --> 00:28:46.680]  是服侍主的
[00:28:46.680 --> 00:28:47.640]  很重要
[00:28:47.640 --> 00:28:51.600]  這個照基督所量給人的恩賜
[00:28:51.600 --> 00:28:54.400]  人人有份
[00:28:54.400 --> 00:28:57.320]  也保羅在第二節的經文提到
[00:28:57.320 --> 00:29:00.640]  我們要切勿屬靈
[00:29:00.640 --> 00:29:03.120]  我們的心有多大
[00:29:03.120 --> 00:29:05.040]  我們的空間有多大
[00:29:05.040 --> 00:29:08.040]  神就有多慷慨給我們
[00:29:08.040 --> 00:29:09.360]  我們給一點點神
[00:29:09.360 --> 00:29:10.120]  我們很忙
[00:29:10.120 --> 00:29:11.160]  在做其他事
[00:29:11.160 --> 00:29:12.440]  少一點
[00:29:12.440 --> 00:29:16.080]  我們慷慨的就多
[00:29:16.080 --> 00:29:17.320]  在哥倫多前書
[00:29:17.320 --> 00:29:19.200]  十四章一和十二節這樣看
[00:29:19.200 --> 00:29:20.040]  我們一起讀
[00:29:20.040 --> 00:29:20.920]  一二三
[00:29:20.920 --> 00:29:23.040]  你們要追求愛
[00:29:23.040 --> 00:29:26.120]  也要切勿屬靈的恩賜
[00:29:26.120 --> 00:29:27.520]  當求多得
[00:29:27.520 --> 00:29:30.400]  造就教會的恩賜
[00:29:30.400 --> 00:29:31.320]  我們小時候
[00:29:31.320 --> 00:29:32.080]  有一次
[00:29:32.080 --> 00:29:33.200]  不知道是不是福祿今宵
[00:29:33.200 --> 00:29:34.720]  我忘記了
[00:29:34.720 --> 00:29:37.640]  有個環節就是
[00:29:37.640 --> 00:29:39.480]  去超級市場
[00:29:39.480 --> 00:29:41.520]  不知道十分鐘還是多少分鐘
[00:29:41.520 --> 00:29:42.440]  你推一輛車
[00:29:42.440 --> 00:29:44.520]  任你拿東西
[00:29:44.520 --> 00:29:45.040]  你看過
[00:29:45.040 --> 00:29:47.320]  哇 真是自己人
[00:29:47.320 --> 00:29:48.520]  現在也有嗎
[00:29:48.520 --> 00:29:50.080]  哇 正啊
[00:29:50.080 --> 00:29:51.520]  有沒有人給我這個優惠
[00:29:51.520 --> 00:29:52.880]  拿一輛車
[00:29:52.880 --> 00:29:54.840]  拿多少你就多少
[00:29:54.840 --> 00:29:56.520]  不用錢的
[00:29:56.520 --> 00:29:58.000]  又或者有些遊戲
[00:29:58.000 --> 00:29:59.760]  你一手拿多少
[00:29:59.760 --> 00:30:01.960]  你就走了
[00:30:01.960 --> 00:30:03.920]  因此
[00:30:03.920 --> 00:30:06.240]  你愈大胃口
[00:30:06.240 --> 00:30:08.560]  愈對井主
[00:30:08.560 --> 00:30:09.280]  主必定比
[00:30:09.280 --> 00:30:10.240]  這是上帝的心意
[00:30:10.240 --> 00:30:11.880]  因為上帝要我們
[00:30:11.880 --> 00:30:13.600]  有著上帝的力量
[00:30:13.600 --> 00:30:16.120]  去建立他的教會
[00:30:16.120 --> 00:30:19.400]  我不知道你多渴求
[00:30:19.400 --> 00:30:22.320]  剛才說到四章十二節
[00:30:22.320 --> 00:30:24.360]  他說成全聖徒
[00:30:24.360 --> 00:30:25.440]  當然我們有恩賜
[00:30:25.440 --> 00:30:27.240]  但同時我們要裝備
[00:30:27.240 --> 00:30:28.400]  我們要鍛鍊
[00:30:28.400 --> 00:30:30.040]  我們要操練
[00:30:30.040 --> 00:30:32.000]  是一定有的
[00:30:32.000 --> 00:30:32.800]  我相信我們中間
[00:30:32.800 --> 00:30:34.680]  很多人已經在運用這個
[00:30:34.680 --> 00:30:36.160]  但可以更多
[00:30:36.160 --> 00:30:37.720]  沒有的一定可以有
[00:30:37.720 --> 00:30:38.960]  一定有的
[00:30:38.960 --> 00:30:40.920]  而這種的裝備
[00:30:40.920 --> 00:30:42.440]  用來建立教會
[00:30:42.440 --> 00:30:45.680]  就是說建立基督的身體
[00:30:45.680 --> 00:30:48.080]  裡面提得很清楚
[00:30:48.080 --> 00:30:50.840]  他說例如
[00:30:50.840 --> 00:30:52.800]  有些恩賜是使徒
[00:30:52.800 --> 00:30:54.240]  有先知
[00:30:54.240 --> 00:30:55.040]  有傳福音
[00:30:55.040 --> 00:30:56.160]  第四種就是
[00:30:56.160 --> 00:30:58.880]  牧師和教師其實是一個
[00:30:58.880 --> 00:31:01.280]  在原文是同一系的
[00:31:01.280 --> 00:31:03.360]  牧師是照顧關懷
[00:31:03.360 --> 00:31:04.920]  慰養鼓勵
[00:31:04.920 --> 00:31:07.200]  教師是獨責
[00:31:07.200 --> 00:31:08.080]  是教導
[00:31:08.080 --> 00:31:10.640]  兩樣都有
[00:31:10.640 --> 00:31:14.440]  為什麼保羅大人沒有這樣提呢
[00:31:14.440 --> 00:31:17.400]  因為他知道
[00:31:17.400 --> 00:31:18.800]  會有很多人
[00:31:18.800 --> 00:31:23.960]  遺忘了教會很重要的使命
[00:31:23.960 --> 00:31:25.880]  建立教會
[00:31:25.880 --> 00:31:28.240]  各盡其職
[00:31:28.240 --> 00:31:30.720]  有本書叫「Mission Drift」
[00:31:30.720 --> 00:31:34.160]  我譯它為「使命遷移」
[00:31:34.160 --> 00:31:35.800]  其中提到有幾個個案
[00:31:35.800 --> 00:31:36.640]  其中一個個案
[00:31:36.640 --> 00:31:38.720]  它提到一個非常出名的大學
[00:31:38.720 --> 00:31:41.080]  它的「使命宣言」
[00:31:41.080 --> 00:31:42.360]  Mission Statement
[00:31:42.360 --> 00:31:43.480]  裡面這樣提
[00:31:43.480 --> 00:31:44.400]  它的Mission Statement
[00:31:44.400 --> 00:31:45.240]  這個大學提到
[00:31:45.240 --> 00:31:48.360]  讓每一個學生都被教導
[00:31:48.360 --> 00:31:52.240]  去追求他人生最重要
[00:31:52.240 --> 00:31:53.480]  亦都最核心的
[00:31:53.480 --> 00:31:54.840]  就是認識神
[00:31:54.840 --> 00:31:56.080]  認識基督
[00:31:56.080 --> 00:31:58.280]  認識永生
[00:31:58.280 --> 00:32:01.840]  是楊鋒十七章第三節
[00:32:01.840 --> 00:32:03.400]  它直讀是認識你
[00:32:03.400 --> 00:32:04.520]  讀了真神
[00:32:04.520 --> 00:32:05.320]  認識你
[00:32:05.320 --> 00:32:06.600]  猜拿耶穌基督
[00:32:06.600 --> 00:32:07.800]  就是永生
[00:32:07.800 --> 00:32:09.040]  並且它說
[00:32:09.040 --> 00:32:10.040]  他們的學習
[00:32:10.040 --> 00:32:11.840]  這些很好的知識
[00:32:11.840 --> 00:32:14.720]  是用基督為基礎
[00:32:14.720 --> 00:32:18.800]  這間大學是1636年建立
[00:32:18.800 --> 00:32:22.200]  它用的教授都是基督徒的教授
[00:32:22.200 --> 00:32:25.360]  他所專注的都是品格的素種
[00:32:25.360 --> 00:32:31.640]  而且他的學校所有方針都是基於聖經的原則
[00:32:31.640 --> 00:32:33.240]  這間這麼出名的大學
[00:32:33.240 --> 00:32:35.280]  不是三一神學院
[00:32:35.280 --> 00:32:37.480]  不是Witten College
[00:32:37.480 --> 00:32:39.520]  不是中國神學研究院
[00:32:39.520 --> 00:32:42.080]  這間大學知不知道是哪間
[00:32:42.080 --> 00:32:47.280]  是哈佛大學
[00:32:47.280 --> 00:32:50.800]  我不知道今天哈佛大學給你們什麼感覺
[00:32:50.800 --> 00:32:53.080]  這個使命
[00:32:53.080 --> 00:32:54.880]  是不是已經遺忘了呢
[00:32:54.880 --> 00:32:55.760]  不是今天
[00:32:55.760 --> 00:32:57.000]  原來八十年後
[00:32:57.000 --> 00:32:58.520]  已經忘記一乾二淨
[00:32:58.520 --> 00:32:59.800]  已經很出名
[00:32:59.800 --> 00:33:02.240]  今天哈佛已經是全球五大出名的
[00:33:02.240 --> 00:33:04.440]  不過仿佛看不到
[00:33:04.440 --> 00:33:06.880]  好像孝輝當日所說的
[00:33:06.880 --> 00:33:08.360]  Varities 一個拉丁文
[00:33:08.360 --> 00:33:09.400]  是真理
[00:33:09.400 --> 00:33:10.480]  學校應該是真理
[00:33:10.480 --> 00:33:12.120]  並且當時有提到
[00:33:12.120 --> 00:33:15.480]  是 Christo e Ecclesia
[00:33:15.480 --> 00:33:21.520]  是 For Church and For Christ
[00:33:21.520 --> 00:33:24.680]  八十年後一班的牧者覺得不行
[00:33:24.680 --> 00:33:25.800]  他們忘記了
[00:33:25.800 --> 00:33:28.520]  於是他再找一個
[00:33:28.520 --> 00:33:29.440]  很好的基督徒
[00:33:29.440 --> 00:33:30.440]  很有錢的基督徒
[00:33:30.440 --> 00:33:33.200]  支持他們成立另一間學校
[00:33:33.200 --> 00:33:37.560]  這個有錢人叫Elihu Yao
[00:33:37.560 --> 00:33:40.280]  於是耶魯大學就建立
[00:33:40.280 --> 00:33:43.040]  耶魯大學的後輩叫
[00:33:43.040 --> 00:33:44.360]  Lose 拉丁文
[00:33:44.360 --> 00:33:47.560]  即是 Light and Veritas
[00:33:47.560 --> 00:33:49.000]  真理
[00:33:49.000 --> 00:33:52.720]  結果他成為一個非常出名的大學
[00:33:52.720 --> 00:33:57.320]  不過他的使命遷移了
[00:33:57.320 --> 00:34:00.240]  不見了
[00:34:00.240 --> 00:34:00.760]  我問你
[00:34:00.760 --> 00:34:03.640]  如果你在哈佛讀
[00:34:03.640 --> 00:34:05.000]  你也想這間哈佛
[00:34:05.000 --> 00:34:07.680]  是今天這麼出名的哈佛
[00:34:07.680 --> 00:34:09.640]  還是他沒有遷移
[00:34:09.640 --> 00:34:12.680]  當日是基督為基礎
[00:34:12.680 --> 00:34:16.080]  可能已經不再出名的大學
[00:34:16.080 --> 00:34:17.840]  如果你的子女選大學
[00:34:17.840 --> 00:34:20.040]  又進了哈佛大學
[00:34:20.040 --> 00:34:21.680]  你上這間大學
[00:34:21.680 --> 00:34:22.960]  是好像今天這麼出名
[00:34:22.960 --> 00:34:26.680]  還是當日沒有忘記使命的大學
[00:34:26.680 --> 00:34:27.960]  不單止是哈佛大學
[00:34:27.960 --> 00:34:28.960]  很多例子
[00:34:28.960 --> 00:34:32.040]  城市心 Urban Transformation
[00:34:32.040 --> 00:34:35.720]  一月的期刊
[00:34:35.720 --> 00:34:39.240]  賴博士提到 YMCA 的歷史
[00:34:39.240 --> 00:34:42.640]  大家想起 YMCA 想起些什麼
[00:34:42.640 --> 00:34:48.160]  想起 YMCA
[00:34:48.160 --> 00:34:50.400]  YMCA 當日的傳名
[00:34:50.400 --> 00:34:52.760]  Youth Men's Christian Association
[00:34:52.760 --> 00:34:55.880]  當時建立是想訓練一班年青人
[00:34:55.880 --> 00:34:57.160]  在街頭報道
[00:34:57.160 --> 00:34:57.920]  有人這樣說
[00:34:57.920 --> 00:35:01.000]  它是比教會更教會的一個機構
[00:35:01.000 --> 00:35:04.560]  訓練了超過二萬個年青宣教士
[00:35:04.560 --> 00:35:07.120]  不過今天你想起 YMCA
[00:35:07.120 --> 00:35:09.560]  不知道會不會想起酒店
[00:35:09.560 --> 00:35:14.600]  自助餐
[00:35:14.600 --> 00:35:19.320]  世界太多東西吸引眼球了
[00:35:19.320 --> 00:35:20.840]  本來哈佛大學一班
[00:35:20.840 --> 00:35:23.800]  很有能力的基督徒學者
[00:35:23.800 --> 00:35:25.680]  他都被吸引走了
[00:35:25.680 --> 00:35:31.120]  我們知道智慧是神所賜的
[00:35:31.120 --> 00:35:32.720]  怪不得美國 英國
[00:35:32.720 --> 00:35:33.920]  過去十五年
[00:35:33.920 --> 00:35:38.200]  基督徒的人數每年下降 1%
[00:35:38.200 --> 00:35:39.760]  香港呢
[00:35:39.760 --> 00:35:41.280]  更加淪陷
[00:35:41.280 --> 00:35:44.840]  過去五年跌了百分之十
[00:35:44.840 --> 00:35:49.080]  很多機構教會不記得了它的使命
[00:35:49.080 --> 00:35:50.600]  上個禮拜 前個禮拜
[00:35:50.600 --> 00:35:52.480]  梁牧師和Pastor Liddy
[00:35:52.480 --> 00:35:54.040]  他提到一個報告
