
[00:00:00.000 --> 00:00:04.600]  今天的題目是「仍未可修葛」
[00:21:05.720 --> 00:21:07.880]  其實在聖經裏面
[00:21:07.880 --> 00:21:12.520]  很多地方主耶穌講了很多
[00:21:12.520 --> 00:21:17.480]  你們要悔改
[00:21:17.480 --> 00:21:19.800]  很多時候主耶穌會發覺
[00:21:19.800 --> 00:21:24.920]  祂講地獄的事多過天堂的事
[00:21:24.920 --> 00:21:27.240]  為何會這樣呢?
[00:21:27.240 --> 00:21:29.800]  因為耶穌基督祂知道
[00:21:29.800 --> 00:21:31.800]  人的那種罪性
[00:21:31.800 --> 00:21:33.480]  那種黑暗面
[00:21:33.480 --> 00:21:36.360]  不處理的時候
[00:21:36.360 --> 00:21:41.320]  我們最終的目的地就是滅亡
[00:21:41.320 --> 00:21:43.800]  但是在聖經裏面
[00:21:43.800 --> 00:21:46.120]  《若人一書一章九節》
[00:21:46.120 --> 00:21:49.160]  告訴我們其實我們有一個出路
[00:21:49.160 --> 00:21:52.360]  出路就是我們在神的面前
[00:21:52.360 --> 00:21:55.640]  好好地去認我們的罪
[00:21:55.640 --> 00:21:57.480]  《若人一書一章九節》說
[00:21:57.480 --> 00:21:59.080]  我們若認自己的罪
[00:21:59.080 --> 00:22:00.920]  神信實的是公義的
[00:22:00.920 --> 00:22:02.600]  必要赦免我們的罪
[00:22:02.600 --> 00:22:05.480]  洗淨我們一切的不義
[00:22:05.480 --> 00:22:10.920]  所以人的心靈是需要耶穌
[00:22:10.920 --> 00:22:15.960]  這樣才能經歷赦罪的自由和喜樂
[00:22:15.960 --> 00:22:17.320]  剛才說了
[00:22:17.320 --> 00:22:18.760]  現在就是收割的時候
[00:22:18.760 --> 00:22:19.720]  為甚麼呢?
[00:22:19.720 --> 00:22:20.360]  剛才說了
[00:22:20.360 --> 00:22:23.480]  人的心靈是需要主耶穌
[00:22:23.480 --> 00:22:26.840]  一個人如果願意接受主耶穌的時候
[00:22:26.840 --> 00:22:33.720]  他的生命就與這位創造主的生命連結起來的時候
[00:22:33.720 --> 00:22:36.840]  跟這個永恆接軌
[00:22:36.840 --> 00:22:42.200]  所以這個生命就變成有永恆的生命
[00:22:42.200 --> 00:22:44.440]  所以第二點我要說的是
[00:22:44.440 --> 00:22:48.440]  我們現在收割的時候
[00:22:48.440 --> 00:22:53.320]  因為我們要為永恆的生命作一個投資
[00:22:53.320 --> 00:22:55.080]  為永恆來投資
[00:22:55.080 --> 00:22:58.280]  所以第二點就是為永恆來投資
[00:22:58.280 --> 00:22:59.720]  耶穌怎麼說呢?
[00:22:59.720 --> 00:23:02.600]  在《約翰福音》第四章第三十六節
[00:23:02.600 --> 00:23:05.720]  他說收割的人得到報賞
[00:23:05.720 --> 00:23:12.280]  為永恆的生命積聚果實
[00:23:12.280 --> 00:23:15.560]  你們都聽過很多廣告
[00:23:15.560 --> 00:23:17.880]  特別是二十六台
[00:23:17.880 --> 00:23:21.000]  很多時候都有些財經的節目
[00:23:21.000 --> 00:23:26.440]  鼓勵我們每一個人都做一個明智的、聰明的投資者
[00:23:26.440 --> 00:23:30.440]  你也聽過很多地產的廣告
[00:23:30.440 --> 00:23:34.520]  都說location, location and location
[00:23:34.520 --> 00:23:37.480]  就是說你的地點非常重要
[00:23:37.480 --> 00:23:42.920]  寧願在一個好的區域買一間破破爛爛的房子
[00:23:42.920 --> 00:23:47.080]  比在一個不好的區域買一間豪宅好
[00:23:47.080 --> 00:23:49.080]  這是真的
[00:23:49.080 --> 00:23:49.960]  是不是?
[00:23:49.960 --> 00:23:51.720]  其實我今天告訴你
[00:23:51.720 --> 00:23:55.560]  耶穌也提過location, location and location
[00:23:55.560 --> 00:23:58.200]  你說會這麼厲害嗎?
[00:23:58.200 --> 00:23:59.800]  耶穌也說投資的
[00:23:59.800 --> 00:24:01.560]  耶穌也說地產的
[00:24:01.560 --> 00:24:02.440]  你不相信的話
[00:24:02.440 --> 00:24:04.360]  我讀一段經文給你聽
[00:24:04.360 --> 00:24:08.040]  《馬太福音》第六章十九節至二十一節
[00:24:08.040 --> 00:24:11.720]  這裡說到location, location and location
[00:24:11.720 --> 00:24:13.480]  我們看看耶穌怎麼說
[00:24:13.480 --> 00:24:17.000]  「不可為自己積聚財寶在地上
[00:24:17.000 --> 00:24:19.400]  因為有蟲蛀會生鏽
[00:24:19.400 --> 00:24:23.160]  又有盜賊破門進來偷竊
[00:24:23.160 --> 00:24:26.040]  要為自己積聚財寶在天上
[00:24:26.040 --> 00:24:28.680]  那裡沒有蟲蛀不會生鏽
[00:24:28.680 --> 00:24:30.920]  也沒有盜賊進來偷竊
[00:24:30.920 --> 00:24:32.600]  你的財寶在哪裡
[00:24:32.600 --> 00:24:35.240]  你的心就在哪裡」
[00:24:35.240 --> 00:24:37.320]  這裡告訴我們
[00:24:37.320 --> 00:24:39.880]  耶穌說有兩個地點
[00:24:39.880 --> 00:24:41.960]  有兩個location
[00:24:41.960 --> 00:24:44.680]  一個在天上一個在地上
[00:24:44.680 --> 00:24:47.000]  投資也有兩種投資
[00:24:47.000 --> 00:24:50.280]  耶穌說一種是沒有回報的投資
[00:24:50.280 --> 00:24:52.920]  一種是有回報的投資
[00:24:52.920 --> 00:24:56.040]  我們做投資的都知道
[00:24:56.040 --> 00:24:59.160]  投資的時候我們都希望有回報
[00:24:59.160 --> 00:25:00.040]  對不對?
[00:25:00.040 --> 00:25:03.480]  哪怕是1%、2%
[00:25:03.480 --> 00:25:04.760]  都好啊
[00:25:04.760 --> 00:25:06.920]  現在你放進去的CD
[00:25:06.920 --> 00:25:09.000]  都是1%
[00:25:09.000 --> 00:25:10.440]  是很低的
[00:25:10.440 --> 00:25:12.520]  但是都好
[00:25:12.520 --> 00:25:14.280]  都會有些投資
[00:25:14.280 --> 00:25:18.440]  你會不會將你的投資放在一些地方
[00:25:18.440 --> 00:25:20.120]  你明知是虧本的
[00:25:20.120 --> 00:25:21.720]  你就放進去呢?
[00:25:21.720 --> 00:25:22.760]  肯定不會
[00:25:22.760 --> 00:25:25.960]  那些人都說你不要這麼蠢
[00:25:25.960 --> 00:25:28.440]  所以耶穌基督就告訴我們
[00:25:28.440 --> 00:25:30.120]  我們有兩種的投資
[00:25:30.120 --> 00:25:31.400]  一種是天上的投資
[00:25:31.400 --> 00:25:33.000]  一種是地上的投資
[00:25:33.000 --> 00:25:34.600]  一種是有回報的投資
[00:25:34.600 --> 00:25:37.640]  一種是沒有回報的投資
[00:25:37.640 --> 00:25:39.720]  我們的投資
[00:25:39.720 --> 00:25:45.960]  不要讓我們血本無歸
[00:25:45.960 --> 00:25:49.560]  耶穌說有一種投資是血本無歸的
[00:25:49.560 --> 00:25:52.680]  如果我們積聚財寶在地上的時候
[00:25:52.680 --> 00:25:53.800]  有蟲蛀
[00:25:53.800 --> 00:25:55.000]  又會生鏽
[00:25:55.000 --> 00:25:57.960]  又會有盜賊來偷你
[00:25:57.960 --> 00:26:00.440]  會全部不見了
[00:26:00.440 --> 00:26:05.320]  幾個月之前在中國大陸有股災
[00:26:05.320 --> 00:26:07.480]  股票跌得很厲害
[00:26:07.480 --> 00:26:09.880]  個個都損手爛腳
[00:26:09.880 --> 00:26:13.560]  我認識的一個朋友在國內
[00:26:13.560 --> 00:26:15.640]  損手爛腳
[00:26:15.640 --> 00:26:23.160]  損失了幾十萬人民幣
[00:26:23.160 --> 00:26:24.920]  這些是血本無歸
[00:26:24.920 --> 00:26:27.080]  剛才說了有蟲蛀有生鏽
[00:26:27.080 --> 00:26:27.800]  是什麼意思呢?
[00:26:27.800 --> 00:26:30.440]  蟲蛀生鏽其實就是說有虧損
[00:26:30.440 --> 00:26:31.480]  失去了作用
[00:26:31.480 --> 00:26:32.120]  毀壞了
[00:26:32.120 --> 00:26:34.440]  失去了價值
[00:26:34.440 --> 00:26:36.360]  偷竊就化為烏有
[00:26:36.360 --> 00:26:37.960]  血本無歸
[00:26:37.960 --> 00:26:39.800]  被偷光
[00:26:39.800 --> 00:26:41.640]  所以主耶穌說
[00:26:41.640 --> 00:26:42.840]  我們要投資的話
[00:26:42.840 --> 00:26:44.200]  我們要投資一件事
[00:26:44.200 --> 00:26:47.320]  就是能夠傳到永恆
[00:26:47.320 --> 00:26:50.440]  David Jeremiah 牧師說了
[00:26:50.440 --> 00:26:53.400]  人生裡面永恆價值的東西有兩件事
[00:26:53.400 --> 00:26:54.920]  第一個是人的靈魂
[00:26:54.920 --> 00:26:56.680]  包括你和我的靈魂
[00:26:56.680 --> 00:26:59.640]  第二件事就是神的話
[00:26:59.640 --> 00:27:03.720]  他也說積財寶在天是什麼意思呢?
[00:27:03.720 --> 00:27:05.960]  第一是領人歸主
[00:27:05.960 --> 00:27:09.720]  第二就是在生命的品格
[00:27:09.720 --> 00:27:11.480]  在操練上
[00:27:11.480 --> 00:27:14.920]  我們要越來越像這位耶穌
[00:27:14.920 --> 00:27:19.560]  這件事才會帶去永恆
[00:27:19.560 --> 00:27:22.440]  耶穌基督在這裡有一個很好的提醒
[00:27:22.440 --> 00:27:24.840]  就是叫我們要注視永恆
[00:27:24.840 --> 00:27:29.640]  不要只著眼於今生短暫的那幾十年
[00:27:29.640 --> 00:27:35.000]  因為永恆的生命比任何東西都來得寶貴
[00:27:35.000 --> 00:27:38.600]  《馬達福音》第十六章
[00:27:38.600 --> 00:27:42.360]  第二十四至二十六節講得很清楚
[00:27:42.360 --> 00:27:45.320]  我讀一次給你們聽
[00:27:45.320 --> 00:27:47.800]  於是耶穌對門徒說
[00:27:47.800 --> 00:27:49.160]  如果有人要跟從我
[00:27:49.160 --> 00:27:51.800]  就得捨棄自己
[00:27:51.800 --> 00:27:53.960]  背起他的十字架來跟從我
[00:27:53.960 --> 00:27:56.040]  因為那想救自己生命的
[00:27:56.040 --> 00:27:59.000]  反要喪失這個生命
[00:27:59.000 --> 00:28:01.640]  那為著我喪失生命的
[00:28:01.640 --> 00:28:03.160]  反要得著生命
[00:28:03.160 --> 00:28:06.760]  一個人就是賺得了全世界
[00:28:06.760 --> 00:28:08.600]  卻賠上自己的生命
[00:28:08.600 --> 00:28:09.960]  有什麼逆轉?
[00:28:09.960 --> 00:28:11.240]  沒有
[00:28:11.240 --> 00:28:14.440]  他能夠拿什麼去換取
[00:28:14.440 --> 00:28:17.080]  去換回自己的生命
[00:28:17.080 --> 00:28:19.640]  這個生命不單只是講肉體的生命
[00:28:19.640 --> 00:28:25.400]  這個生命是講到永恆的生命
[00:28:25.400 --> 00:28:27.720]  我也有機會
[00:28:27.720 --> 00:28:32.440]  碰過一些癌症的倖存者
[00:28:32.440 --> 00:28:34.760]  即是說他以前生過癌症
[00:28:34.760 --> 00:28:36.680]  現在康復了
[00:28:36.680 --> 00:28:44.600]  其實很多人都對生命有一個重新的看法
[00:28:44.600 --> 00:28:49.160]  他們再不追求名利或金錢
[00:28:49.160 --> 00:28:52.760]  再不會將所有精力放在工作上
[00:28:52.760 --> 00:28:58.360]  他們反而要做一些上帝要他們去做的事
[00:28:58.360 --> 00:29:00.600]  去做一些榮臣益人的事
[00:29:00.600 --> 00:29:03.880]  放多些時間去培育他們的下一代
[00:29:03.880 --> 00:29:07.880]  放多些時間在家庭裏面愛他們的丈夫
[00:29:07.880 --> 00:29:12.280]  愛他們的子女
[00:29:12.280 --> 00:29:17.960]  Francis Chan 牧師有一個很好的illustration
[00:29:17.960 --> 00:29:19.480]  有一個很好的object lesson
[00:29:19.480 --> 00:29:23.880]  這個object lesson 他用一條繩來做一個比喻
[00:29:23.880 --> 00:29:30.200]  比喻人生的短暫和人生的永恆
[00:29:30.200 --> 00:29:34.040]  我們來看看這個video clip
[00:30:00.840 --> 00:30:03.160]  What blows me away is some of you
[00:30:03.160 --> 00:30:05.960]  all you think about is this right here
[00:30:05.960 --> 00:30:08.680]  All you think about when you're consumed with this
[00:30:08.680 --> 00:30:10.920]  Oh man, I can't wait until here
[00:30:10.920 --> 00:30:13.160]  I'm going to work hard and stay, stay, stay
[00:30:13.160 --> 00:30:17.240]  So I can really enjoy this part right here
[00:30:17.240 --> 00:30:18.680]  You're consumed with that
[00:30:18.680 --> 00:30:20.520]  You think, oh man, I'm going to get the trial
[00:30:20.520 --> 00:30:22.120]  I'm going to eat, I'm going to do this
[00:30:22.120 --> 00:30:23.160]  During this part
[00:30:23.160 --> 00:30:25.640]  And you're like, do you mean me?
[00:30:25.640 --> 00:30:26.520]  What about this?
[00:30:26.520 --> 00:30:28.200]  What about all this stuff?
[00:30:28.200 --> 00:30:29.400]  This is just crazy to me
[00:30:29.400 --> 00:30:31.640]  Because the Bible teaches that what I do
[00:30:31.640 --> 00:30:33.480]  During this little red part
[00:30:33.480 --> 00:30:36.040]  Determines how I'm going to exist
[00:30:36.040 --> 00:30:38.520]  For millions and millions and millions of years
[00:30:38.520 --> 00:30:40.360]  Forever
[00:30:40.360 --> 00:30:43.720]  And so why would I spend this little red part
[00:30:43.720 --> 00:30:47.000]  Try to make myself as comfortable as possible
[00:30:47.000 --> 00:30:50.360]  Enjoying myself as much as I can
[00:30:50.360 --> 00:30:53.560]  Also, look, I'm going to live my life for this mission
[00:30:53.560 --> 00:30:55.800]  I'm going to spend my life, invest my life
[00:30:55.800 --> 00:30:58.920]  For this moment when I cross that finish line
[00:30:58.920 --> 00:31:00.440]  I'm going to forget about all this stuff
[00:31:00.440 --> 00:31:01.160]  I could enjoy
[00:31:01.160 --> 00:31:02.680]  I'm not going to look around
[00:31:02.680 --> 00:31:03.800]  I'm not going to be like a runner
[00:31:03.800 --> 00:31:06.520]  Just looking at that moment when I face God
[00:31:06.520 --> 00:31:08.040]  Because when I face him
[00:31:08.040 --> 00:31:09.960]  Then I don't get this chance over again
[00:31:09.960 --> 00:31:12.360]  We got one chance at this life on earth
[00:31:12.360 --> 00:31:14.520]  And it can end at any second for any of us
[00:31:14.520 --> 00:31:16.040]  We got one chance at this
[00:31:16.040 --> 00:31:17.960]  And then comes eternity
[00:31:17.960 --> 00:31:19.720]  And some people look at some of my decisions
[00:31:19.720 --> 00:31:20.840]  And go, oh, you're so stupid
[00:31:20.840 --> 00:31:23.080]  Because that's going to really affect this
[00:31:23.080 --> 00:31:24.600]  I go, no, you're stupid
[00:31:24.600 --> 00:31:27.080]  Because that's going to affect all of this
[00:31:27.080 --> 00:31:29.800]  Man, I experience
[00:31:29.800 --> 00:31:31.320]  I look at the way people live
[00:31:31.320 --> 00:31:33.320]  And I go, wow, that is so crazy
[00:31:33.320 --> 00:31:35.720]  You are so crazy
[00:31:35.720 --> 00:31:37.400]  You're going to do that right now
[00:31:37.400 --> 00:31:39.240]  Just enjoy it right now
[00:31:39.240 --> 00:31:42.680]  Not even knowing that you have tomorrow
[00:31:42.680 --> 00:31:46.120]  And you think that's smart and I'm not
[00:31:58.040 --> 00:32:00.360]  是不是很有意思
[00:32:00.360 --> 00:32:02.520]  他用了一條很長的繩子做一個比喻
[00:32:02.520 --> 00:32:04.440]  這條繩子的繩頭很短
[00:32:04.440 --> 00:32:07.000]  他是弄了紅色的一段
[00:32:07.000 --> 00:32:09.320]  那條繩子很長很長很長
[00:32:09.320 --> 00:32:12.840]  他就說紅色那段就代表我們的生命
[00:32:12.840 --> 00:32:15.800]  在世界上的那個生命
[00:32:15.800 --> 00:32:17.800]  他說我們在世界上做些什麼
[00:32:17.800 --> 00:32:18.600]  做個決定
[00:32:18.600 --> 00:32:20.600]  就會影響到我們這個永恆
[00:32:20.600 --> 00:32:23.560]  很多時候我們雀眼就在這個
[00:32:23.560 --> 00:32:25.400]  很短暫的這段幾十年裡面
[00:32:25.400 --> 00:32:28.440]  但是我們有沒有在永恆那裡
[00:32:28.440 --> 00:32:30.840]  做一個明智的投資
[00:32:30.840 --> 00:32:32.760]  主耶穌就告訴我們
[00:32:32.760 --> 00:32:38.600]  我們要投資在這個永恆的事上面
[00:32:38.600 --> 00:32:40.600]  包括我們自己的靈魂
[00:32:40.600 --> 00:32:47.000]  包括我們這個永恆的生命
[00:32:47.000 --> 00:32:48.920]  為什麼現在就是收割的時候
[00:32:48.920 --> 00:32:51.400]  人的心靈需要主耶穌
[00:32:51.400 --> 00:32:53.240]  我們要為永恆來投資
[00:32:53.240 --> 00:32:57.480]  最後的就是我們可以得著滿足和快樂
[00:32:57.480 --> 00:32:58.680]  約翰福音那裡這麼說
[00:32:58.680 --> 00:33:00.280]  他四章三十六節
[00:33:00.280 --> 00:33:01.400]  至少三十八節
[00:33:01.400 --> 00:33:04.600]  使哉眾和收割的一同快樂
[00:33:04.600 --> 00:33:06.680]  一人哉眾另一人收割
[00:33:06.680 --> 00:33:08.040]  這個話是真的
[00:33:08.040 --> 00:33:12.760]  我差遣你們去收割你們所沒有耕作的田地
[00:33:12.760 --> 00:33:13.960]  別人的辛勞
[00:33:13.960 --> 00:33:20.760]  而你們享受他們辛勞的成果
[00:33:20.760 --> 00:33:22.680]  這裡說了一個真理
[00:33:22.680 --> 00:33:26.360]  為什麼現在就是收割的時候
[00:33:26.360 --> 00:33:31.000]  為什麼現在我們要與別人分享好的消息
[00:33:31.000 --> 00:33:31.640]  這個福音
[00:33:31.640 --> 00:33:34.200]  或者與別人分享我們的見證
[00:33:34.200 --> 00:33:38.040]  我們都可以得著滿足和快樂
[00:33:38.040 --> 00:33:39.800]  為什麼有滿足和快樂呢
[00:33:39.800 --> 00:33:41.400]  因為第一件事
[00:33:41.400 --> 00:33:45.240]  我們看到人的生命得著神的祝福
[00:33:45.240 --> 00:33:46.280]  人的生命
[00:33:46.280 --> 00:33:50.920]  看到人那種未信主的生命
[00:33:50.920 --> 00:33:54.520]  看到神怎樣去觸摸這個生命
[00:33:54.520 --> 00:33:57.800]  很神奇
[00:33:57.800 --> 00:34:03.400]  我記得
[00:34:03.400 --> 00:34:06.920]  有時候來我家幫忙我們打掃衛生的
[00:34:06.920 --> 00:34:11.560]  一個Hispanic的朋友
[00:34:11.560 --> 00:34:14.520]  有一天他打掃完之後
[00:34:14.520 --> 00:34:17.320]  我們就聊聊天
[00:34:17.320 --> 00:34:23.720]  他就聊到了一些屬靈上的問題
[00:34:23.720 --> 00:34:26.600]  我自己心裡就打了一頓
[00:34:26.600 --> 00:34:32.680]  突然間有這些屬靈的問題
[00:34:32.680 --> 00:34:35.480]  conversation出現
[00:34:35.480 --> 00:34:38.280]  可能是時刻了
[00:34:38.280 --> 00:34:41.880]  我就和他一起聊天
[00:34:41.880 --> 00:34:43.560]  聊完天之後
[00:34:43.560 --> 00:34:45.800]  我就試探一下
[00:34:45.800 --> 00:34:49.960]  你介不介意我為你的工作
[00:34:49.960 --> 00:34:51.560]  做一個祝福的禱告
[00:34:51.560 --> 00:34:53.000]  他說我不介意
[00:34:53.000 --> 00:34:54.760]  我說好啊
[00:34:54.760 --> 00:34:55.720]  完了之後
[00:34:55.720 --> 00:34:56.760]  我又有一個感動
[00:34:56.760 --> 00:34:58.920]  因為我知道他下一次會來
[00:34:58.920 --> 00:35:01.480]  隔一兩個禮拜他又會來
[00:35:01.480 --> 00:35:02.600]  我再和他說
[00:35:02.600 --> 00:35:04.360]  下一次來
[00:35:04.360 --> 00:35:06.280]  用幾分鐘的時間
[00:35:06.280 --> 00:35:09.400]  我有一本小書想和你分享
[00:35:09.400 --> 00:35:11.000]  他說好啊
[00:35:11.000 --> 00:35:13.000]  下一次他會來
[00:35:13.000 --> 00:35:15.800]  我預先和他說完了之後
[00:35:15.800 --> 00:35:17.400]  給我大概十分鐘
[00:35:17.400 --> 00:35:20.680]  我就和你分享這本小書
[00:35:20.680 --> 00:35:23.240]  我自己心裡有一個感動
[00:35:23.240 --> 00:35:24.760]  真的完了之後
[00:35:24.760 --> 00:35:25.800]  他已經做好了
[00:35:25.800 --> 00:35:29.000]  我就問他有沒有幾分鐘
[00:35:29.000 --> 00:35:31.640]  就坐在客廳和他分享
[00:35:31.640 --> 00:35:40.120]  就把《與神和好》的小書拿出來和他分享
[00:35:40.120 --> 00:35:42.600]  大概十五分鐘
[00:35:42.600 --> 00:35:46.280]  我問他願不願意做一個缺志的禱告
[00:35:46.280 --> 00:35:47.160]  他看著我
[00:35:47.160 --> 00:35:49.960]  他說我願意
[00:35:49.960 --> 00:35:54.440]  就在我客廳做了一個缺志的禱告
[00:35:54.440 --> 00:35:57.240]  有時候真的很開心
[00:35:57.240 --> 00:35:59.080]  我看到他做缺志禱告的時候
[00:35:59.080 --> 00:36:01.160]  我心裡就像主耶穌說的
[00:36:01.160 --> 00:36:06.280]  得到滿足和快樂
[00:36:06.280 --> 00:36:09.800]  第二件事就是看到人生命的改變
[00:36:09.800 --> 00:36:13.320]  也很有滿足感和快樂感
[00:36:13.320 --> 00:36:19.640]  在路加福音第十五章第七節和第十節都說到
[00:36:19.640 --> 00:36:22.600]  這裡有些守文之誤
[00:36:22.600 --> 00:36:26.200]  就是說中間那一段不是在經文裡面
[00:36:26.200 --> 00:36:28.760]  是弄了進去的
[00:36:28.760 --> 00:36:30.040]  第七節他這麼說
[00:36:30.040 --> 00:36:32.040]  他說同樣我告訴你們
[00:36:32.040 --> 00:36:33.240]  一個罪人的悔改
[00:36:33.240 --> 00:36:34.360]  在天上的喜樂
[00:36:34.360 --> 00:36:38.760]  要比已經有了九十九個無需悔改的義人
[00:36:38.760 --> 00:36:41.000]  所有的喜樂還大呢?
[00:36:41.000 --> 00:36:43.000]  然後中間那一段就剪掉了
[00:36:43.000 --> 00:36:45.880]  到第十節同樣我告訴你們
[00:36:45.880 --> 00:36:51.240]  上帝的天使也要為了一個罪人的悔改而高興
[00:36:51.240 --> 00:36:55.480]  耶穌基督說一個人悔改
[00:36:55.480 --> 00:37:00.840]  連天上的使者都會高興快樂
[00:37:00.840 --> 00:37:02.680]  天使也會高興快樂的時候
[00:37:02.680 --> 00:37:04.120]  何況我們呢?
[00:37:04.120 --> 00:37:07.480]  所以當一個人能夠
[00:37:07.480 --> 00:37:11.400]  從黑暗的角度進入光明的角度的時候
[00:37:11.400 --> 00:37:12.760]  我們真的很開心
[00:37:12.760 --> 00:37:14.920]  這種滿足、這種快樂
[00:37:14.920 --> 00:37:22.520]  是沒有辦法用任何的筆墨來形容的
[00:37:22.520 --> 00:37:26.280]  還有就是看見人的生命被神來祝福的時候
[00:37:26.280 --> 00:37:28.040]  得到這個永恆的生命
[00:37:28.040 --> 00:37:32.920]  我們就很有滿足、很有喜樂
[00:37:32.920 --> 00:37:35.480]  最後想和你們分享一段經文
[00:37:35.480 --> 00:37:40.760]  就是《瑪達福音》第九章三十五節至第三十八節
[00:37:40.760 --> 00:37:45.640]  他說:耶穌周遊各市鎮鄉村
[00:37:45.640 --> 00:37:47.880]  在各會堂裡教導人
[00:37:47.880 --> 00:37:50.280]  宣講天國的福音
[00:37:50.280 --> 00:37:54.200]  並治好民間各種疾病
[00:37:54.200 --> 00:37:59.160]  當他看見一群群的人動了七忍之心
[00:37:59.160 --> 00:38:01.880]  因為他們孤苦無助
[00:38:01.880 --> 00:38:05.000]  像沒有牧人的羊群一般
[00:38:05.000 --> 00:38:07.320]  於是他對門徒說
[00:38:07.320 --> 00:38:09.480]  要收成的很多
[00:38:09.480 --> 00:38:12.760]  但是收割的工人太少
[00:38:12.760 --> 00:38:15.560]  你們要祈求農場的主人
[00:38:15.560 --> 00:38:20.840]  派工人來收割他的農作物
[00:38:20.840 --> 00:38:23.960]  其實現在就是收割的時候
[00:38:23.960 --> 00:38:30.360]  你和我就是這個工人
[00:38:30.360 --> 00:38:31.800]  你願意嗎?
[00:38:31.800 --> 00:38:33.640]  你肯不肯去?
[00:38:33.640 --> 00:38:37.160]  我們一起讀三十七節
[00:38:37.160 --> 00:38:39.960]  作為我們今天的回應
[00:38:39.960 --> 00:38:42.920]  《瑪達福音》第九章三十七節
[00:38:42.920 --> 00:38:44.120]  我們一起讀
[00:38:44.120 --> 00:38:46.920]  「於是他對門徒說
[00:38:46.920 --> 00:38:49.080]  要收成的很多
[00:38:49.080 --> 00:38:52.040]  但是收割的工人太少
[00:38:52.040 --> 00:38:55.000]  你們要祈求農場的主人
[00:38:55.000 --> 00:38:58.840]  派工人來收割他的農作物
[00:38:58.840 --> 00:39:03.800]  誰肯為主而去?」
[00:39:03.800 --> 00:39:06.360]  現在就是收割的時候
[00:39:06.360 --> 00:39:11.640]  你和我都是主耶穌要差遣出去的工人
[00:39:11.640 --> 00:39:12.920]  你願意嗎?
[00:39:12.920 --> 00:39:15.240]  我們一起讀
[00:39:15.240 --> 00:39:20.680]  主人,多謝祢給我們一段以上的話語
[00:39:20.680 --> 00:39:24.840]  好讓我們經歷主祢的真實
[00:39:24.840 --> 00:39:26.840]  主祢的工作
[00:39:26.840 --> 00:39:30.520]  現在就是收割的時候
[00:39:30.520 --> 00:39:31.640]  我很深信一件事
[00:39:31.640 --> 00:39:34.040]  當神祢的時機來的時候
[00:39:34.040 --> 00:39:36.200]  祢的感動來的時候
[00:39:36.200 --> 00:39:38.040]  當我們是信服
[00:39:38.040 --> 00:39:41.720]  當我們是願意為祢而去的時候
[00:39:41.720 --> 00:39:44.440]  我們就可以見到
[00:39:44.440 --> 00:39:49.640]  領人歸主的那種喜樂和滿足
[00:39:49.640 --> 00:39:51.080]  主啊,我們感謝祢
[00:39:51.080 --> 00:39:55.720]  讓我們在祢的事工上有份
[00:39:55.720 --> 00:40:02.600]  讓我們能夠投資在永恆的生命裡面
[00:40:02.600 --> 00:40:04.760]  讓一些未信主的人
[00:40:04.760 --> 00:40:07.720]  他們的生命因為這樣的緣故
[00:40:07.720 --> 00:40:09.960]  得著祢的祝福
[00:40:09.960 --> 00:40:14.040]  他們也得著永恆的生命
[00:40:14.040 --> 00:40:18.040]  主啊,讓我們在短短的在世幾十年裡面
[00:40:18.040 --> 00:40:24.600]  讓我們好好地為永恆作一個明智的投資
[00:40:24.600 --> 00:40:26.680]  求祢讓我們有一個智慧的心
[00:40:26.680 --> 00:40:31.880]  也求祢讓我們有一個肯為主祢去做的心
[00:40:31.880 --> 00:40:35.240]  主啊,祢在這裡已經作出一個邀請
[00:40:35.240 --> 00:40:38.600]  就是莊家已經熟了
[00:40:38.600 --> 00:40:40.200]  農作物很多
[00:40:40.200 --> 00:40:44.040]  但是工作的人少
[00:40:44.040 --> 00:40:45.240]  主啊,我求祢
[00:40:45.240 --> 00:40:48.120]  我們當中每一個回點人
[00:40:48.120 --> 00:40:50.280]  都作出一個回應
[00:40:50.280 --> 00:40:54.760]  主啊,我在這裡,請察顯我
[00:40:54.760 --> 00:40:56.760]  感恩,禱告,交託
[00:40:56.760 --> 00:40:58.760]  是奉教主耶穌基督的名字而救
