
[00:00:00.000 --> 00:00:04.660]  當一個母親在生日那天收到一份
[00:26:38.100 --> 00:26:44.120]  讓我們能夠大家一同來彼此鼓勵、彼此勉勵
[00:26:44.120 --> 00:26:47.380]  我們一同來禱告
[00:26:47.380 --> 00:26:48.980]  最後我們很感謝你
[00:26:48.980 --> 00:26:53.900]  因為你將這個美好的即時托付給我們
[00:26:53.900 --> 00:26:56.680]  想跟隨你、服侍你的路上
[00:26:56.680 --> 00:26:59.380]  縱使有困難
[00:26:59.380 --> 00:27:02.940]  在人的眼中也可以有缺乏
[00:27:02.940 --> 00:27:06.160]  但是你的恩典是夠我們用的
[00:27:06.160 --> 00:27:09.040]  你更加用你的愛來激勵我們
[00:27:09.040 --> 00:27:10.960]  叫我們可以堅忍
[00:27:10.960 --> 00:27:13.940]  凡事以別人的好處來著想
[00:27:13.940 --> 00:27:17.260]  不單止是使人與神和好
[00:27:17.260 --> 00:27:20.160]  更是使人與人和好
[00:27:20.160 --> 00:27:22.920]  我們願意完全的擺上
[00:27:22.920 --> 00:27:24.500]  求主使用
[00:27:24.500 --> 00:27:26.120]  聽我們的祈禱
[00:27:26.120 --> 00:27:27.920]  奉主耶穌基督的聖名
[00:27:27.920 --> 00:27:29.920]  阿門
