
[00:00:00.000 --> 00:00:06.220]  在1991年 老布殊總統宣佈New World Order
[00:19:03.240 --> 00:19:04.960]  還有一個更難頂的就是
[00:19:04.960 --> 00:19:07.680]  網絡訊息洗腦時代來臨
[00:19:07.680 --> 00:19:09.480]  再加上網絡
[00:19:09.480 --> 00:19:10.560]  網絡來臨
[00:19:10.560 --> 00:19:12.360]  你看一看這幅圖
[00:19:12.360 --> 00:19:14.600]  這幅圖你看一看
[00:19:14.600 --> 00:19:16.760]  這些人的腦已經拿出來了
[00:19:16.760 --> 00:19:17.760]  還在滴水
[00:19:17.760 --> 00:19:18.800]  他們一邊看手機
[00:19:18.800 --> 00:19:19.960]  腦袋被人拿走了
[00:19:19.960 --> 00:19:21.600]  洗腦
[00:19:21.600 --> 00:19:23.000]  腦袋已經浸水了
[00:19:23.000 --> 00:19:23.640]  慢慢洗了
[00:19:23.640 --> 00:19:25.400]  拿回來扭一下腦
[00:19:25.400 --> 00:19:30.240]  嬰兒在吃奶還是在玩手機
[00:19:30.240 --> 00:19:31.960]  這手機已經舊式了
[00:19:31.960 --> 00:19:34.680]  這幅漫畫那時
[00:19:34.680 --> 00:19:40.080]  我的孫子已經在看iPhone
[00:19:40.080 --> 00:19:42.680]  iPad在玩遊戲
[00:19:42.680 --> 00:19:44.120]  不過他爸爸是牧師
[00:19:44.120 --> 00:19:45.400]  所以控制得很嚴
[00:19:45.400 --> 00:19:46.600]  有限制
[00:19:46.600 --> 00:19:48.640]  否則已經玩到瘋了
[00:19:48.640 --> 00:19:52.240]  他爸爸還有基督教教育
[00:19:52.240 --> 00:19:53.920]  讓他培養得很乖
[00:19:53.920 --> 00:19:55.640]  難怪他還在玩
[00:19:55.640 --> 00:19:58.000]  頑皮的玩不知如何是好
[00:19:58.000 --> 00:20:00.040]  這是洗腦時代
[00:20:00.040 --> 00:20:04.560]  這就是Daniel Bell提出的後工業社會
[00:20:04.560 --> 00:20:07.640]  後工業社會以前是Industrial Society
[00:20:07.640 --> 00:20:09.720]  現在是Post-Industrial
[00:20:09.720 --> 00:20:14.160]  研究以前是以工業為主
[00:20:14.160 --> 00:20:16.760]  現在轉向資訊為主
[00:20:16.760 --> 00:20:18.200]  理論的知識
[00:20:18.200 --> 00:20:21.240]  到90年代電腦互聯網出現
[00:20:21.240 --> 00:20:24.160]  形成資訊社會
[00:20:24.160 --> 00:20:27.520]  所以這幅圖本來是Industrial
[00:20:27.520 --> 00:20:30.080]  很多電腦都轉到電腦那裏
[00:20:30.080 --> 00:20:31.560]  猛打電腦
[00:20:31.560 --> 00:20:37.280]  但這個網絡時代慢慢形成網絡成癮症
[00:20:37.280 --> 00:20:41.040]  精神病專家Goldberg指出
[00:20:41.040 --> 00:20:45.520]  90年代已經看到網絡成癮
[00:20:45.520 --> 00:20:49.280]  就是Intellect Addictive Disorder
[00:20:49.280 --> 00:20:53.440]  就是重要的社會和活動
[00:20:53.440 --> 00:20:56.760]  由於個人掛念玩網絡
[00:20:56.760 --> 00:21:01.120]  已經減少這些活動和放棄這些活動
[00:21:01.120 --> 00:21:04.360]  出現了網絡的幻想和夢
[00:21:04.360 --> 00:21:06.080]  經常幻想網絡的事
[00:21:06.080 --> 00:21:07.800]  做夢都在打電腦
[00:21:07.800 --> 00:21:13.800]  是自願或非自願地手指打
[00:21:13.800 --> 00:21:16.120]  沒有東西都是自己在打
[00:21:16.120 --> 00:21:18.880]  這就是這個年代的問題
[00:21:18.880 --> 00:21:21.160]  令人注意力不集中
[00:21:21.160 --> 00:21:23.240]  不使用網絡就會感到焦慮
[00:21:23.240 --> 00:21:26.160]  模仿網絡上的不正確行為等等
[00:21:26.160 --> 00:21:28.520]  我們看這幅圖就看到
[00:21:28.520 --> 00:21:31.560]  人的腦袋就插在電腦那裏
[00:21:31.560 --> 00:21:34.200]  手就被關在鍵盤上
[00:21:34.200 --> 00:21:37.920]  腳就關在鍵盤上坐著不動
[00:21:37.920 --> 00:21:39.080]  我發覺也是的
[00:21:39.080 --> 00:21:39.920]  我又試一下
[00:21:39.920 --> 00:21:44.680]  因為我和兒子要溝通也要認識一下電腦遊戲
[00:21:44.680 --> 00:21:47.760]  我那時在電腦上有大步的時期
[00:21:47.760 --> 00:21:49.760]  聽放在電腦上
[00:21:49.760 --> 00:21:52.920]  讓他不可以進入房間看甚麼都可以
[00:21:52.920 --> 00:21:55.120]  不可以關門
[00:21:55.120 --> 00:21:56.960]  看電腦每個人都知道
[00:21:56.960 --> 00:22:01.520]  接著我就買一些很有益的電腦遊戲
[00:22:01.520 --> 00:22:04.120]  例如第二次大戰是講歷史的
[00:22:04.120 --> 00:22:05.680]  你打一場仗
[00:22:05.680 --> 00:22:07.720]  你怎樣可以運籌為額
[00:22:07.720 --> 00:22:11.320]  去組織好一個處境能打贏
[00:22:11.320 --> 00:22:13.640]  這些是訓練他的思考
[00:22:13.640 --> 00:22:14.800]  我也試試玩
[00:22:14.800 --> 00:22:16.680]  一玩完真的有上癮
[00:22:16.680 --> 00:22:18.840]  一場第二次大戰本來是輸的
[00:22:18.840 --> 00:22:20.640]  你可以打贏可以嗎
[00:22:20.640 --> 00:22:23.320]  一路打到晚上三、四點
[00:22:23.320 --> 00:22:26.760]  老婆說「做甚麼還未上來」
[00:22:26.760 --> 00:22:29.600]  「等我打完這關才上來」
[00:22:29.600 --> 00:22:32.440]  我心想原來這麼容易上癮
[00:22:32.440 --> 00:22:35.760]  後來忙起來又有中國時工就沒空玩
[00:22:35.760 --> 00:22:38.600]  我才拿了一些玩電腦的東西
[00:22:38.600 --> 00:22:40.760]  因為去中國農村
[00:22:40.760 --> 00:22:41.720]  去到那裏就好了
[00:22:41.720 --> 00:22:44.600]  因為我電話也接收不到任何東西
[00:22:44.600 --> 00:22:46.840]  所以我帶了手機去教英文
[00:22:46.840 --> 00:22:49.560]  他們就說「終於我沒有電話」
[00:22:49.560 --> 00:22:51.040]  原來都可以的
[00:22:51.040 --> 00:22:52.960]  進到山區甚麼都沒有
[00:22:52.960 --> 00:22:55.960]  這些就是人會上癮
[00:22:55.960 --> 00:22:59.160]  網絡形成愚蠢的一代
[00:22:59.160 --> 00:23:01.240]  所以愚蠢的一代有本書叫做
[00:23:01.240 --> 00:23:03.120]  The Dumbest Generation
[00:23:03.120 --> 00:23:05.640]  就是說這個時代的人個個都愚蠢
[00:23:05.640 --> 00:23:06.160]  為甚麼呢
[00:23:06.160 --> 00:23:09.040]  因為他靠互聯網的消息
[00:23:09.040 --> 00:23:10.480]  互聯網消息其實有矛盾
[00:23:10.480 --> 00:23:12.480]  有很多假的 你就當真
[00:23:12.480 --> 00:23:15.000]  一會兒說喝咖啡不好的 大學就少喝了
[00:23:15.000 --> 00:23:17.800]  一會兒說喝咖啡才好 又喝了
[00:23:17.800 --> 00:23:19.000]  一會兒說吃那些東西
[00:23:19.000 --> 00:23:20.280]  「冷固醇高」又不吃
[00:23:20.280 --> 00:23:21.760]  一會兒說吃那些才好
[00:23:21.760 --> 00:23:23.960]  搞到你都亂七八糟
[00:23:23.960 --> 00:23:25.960]  最近又突然傳個消息說
[00:23:25.960 --> 00:23:26.960]  中國不給聖誕節
[00:23:26.960 --> 00:23:29.360]  個個都說到天花龍鳳報紙都賣了
[00:23:29.360 --> 00:23:32.000]  進到中國還有這麼多聖誕節慶祝的
[00:23:32.000 --> 00:23:33.120]  教會都繼續慶祝
[00:23:33.120 --> 00:23:34.400]  耶穌降生了
[00:23:34.400 --> 00:23:35.720]  就說不給的
[00:23:35.720 --> 00:23:38.160]  原來那個信息是一點
[00:23:38.160 --> 00:23:39.240]  他將它擴大
[00:23:39.240 --> 00:23:43.520]  在外國一講就當全世界 全中國都不給聖誕
[00:23:43.520 --> 00:23:46.000]  其實一個區它作商業管制
[00:23:46.000 --> 00:23:49.240]  因為那些商業除了管聖誕節
[00:23:49.240 --> 00:23:52.280]  很多東西不可以太奢華
[00:23:52.280 --> 00:23:55.840]  其實有些地方官就以為自己很共產黨
[00:23:55.840 --> 00:23:57.600]  不要這麼多這些東西 搞一些
[00:23:57.600 --> 00:24:00.440]  它一個小地方在報紙賣就說
[00:24:00.440 --> 00:24:04.000]  這個地方就跟著說中國是這樣
[00:24:04.000 --> 00:24:06.760]  所以那個時候個個都說中國不給聖誕
[00:24:06.760 --> 00:24:10.640]  又有些左派的人傳說政府不給聖誕
[00:24:10.640 --> 00:24:13.120]  其實他傳的 不是政府說的
[00:24:13.120 --> 00:24:15.360]  我又看見一篇文章說
[00:24:15.360 --> 00:24:18.080]  因為聖誕是紀念八國聯軍侵略中國
[00:24:18.080 --> 00:24:21.440]  然後去屠城 屠殺丹東這個地方
[00:24:21.440 --> 00:24:25.240]  然後就說狂歡夜就是紀念那些東西
[00:24:25.240 --> 00:24:29.040]  我熟讀歷史 八國聯軍什麼時候打過丹東
[00:24:29.040 --> 00:24:31.800]  真是騙人的 這些硬硬作出來的東西
[00:24:31.800 --> 00:24:36.880]  所以後來我叫那些人向微信告發
[00:24:36.880 --> 00:24:39.440]  告發之後就禁了那個消息
[00:24:39.440 --> 00:24:43.400]  那就是謠言 禁了之後微信就解釋了
[00:24:43.400 --> 00:24:46.480]  那個聖誕節大家都習以為常
[00:24:46.480 --> 00:24:48.040]  中國人都已經很接受
[00:24:48.040 --> 00:24:52.000]  年輕人在那裡有些玩一下 有些娛樂
[00:24:52.000 --> 00:24:57.520]  都無傷大雅 不用一下就說帝國主義侵略
[00:24:57.520 --> 00:25:02.360]  這個說法就是說聖誕節都是帝國主義侵略
[00:25:02.360 --> 00:25:03.960]  其實不是政府說的
[00:25:03.960 --> 00:25:06.920]  政府都說明不是帝國主義
[00:25:06.920 --> 00:25:09.520]  這些不用動到說是帝國主義
[00:25:09.520 --> 00:25:14.240]  這種說法其實就是左派說的
[00:25:14.240 --> 00:25:17.440]  但是外面報紙又說是政府的
[00:25:17.440 --> 00:25:21.320]  這些叫做假消息 假消息太多了
[00:25:21.320 --> 00:25:24.280]  來到美國個個都以為不給聖誕節
[00:25:24.280 --> 00:25:27.760]  因為沒有人澄清 我有澄清
[00:25:27.760 --> 00:25:30.840]  我在香港有很多朋友的關係 我都澄清
[00:25:30.840 --> 00:25:33.960]  除了香港 加拿大我也澄清
[00:25:33.960 --> 00:25:36.520]  在美國我沒有什麼線去多說
[00:25:36.520 --> 00:25:39.640]  來到美國個個都以為不給聖誕節在中國
[00:25:39.640 --> 00:25:40.960]  其實是有給的
[00:25:40.960 --> 00:25:48.160]  接著我收到一些人去到北京
[00:25:48.160 --> 00:25:51.000]  到處都是聖誕裝置 不如說不給
[00:25:51.000 --> 00:25:54.400]  去問那些官員 官員都說不知道 這麼聖誕嗎
[00:25:54.400 --> 00:25:57.520]  那些高層官員 有這樣的事 他都問回頭
[00:25:57.520 --> 00:26:02.080]  接著有些愛基金的去到海南
[00:26:02.080 --> 00:26:06.600]  海南那個教會根本就是聖誕聚會
[00:26:06.600 --> 00:26:09.840]  紀念救主降生 用燈打出來
[00:26:09.840 --> 00:26:12.640]  又說不給 又說壓迫 又可以
[00:26:12.640 --> 00:26:21.560]  去到又不同 有些人去到浙江那裡
[00:26:21.560 --> 00:26:28.480]  浙江他說去到嘉陵教會聚會又沒事的
[00:26:28.480 --> 00:26:31.640]  原來打壓了一間
[00:26:31.640 --> 00:26:36.080]  接著講就講到全國 但其實是四川那間
[00:26:36.080 --> 00:26:37.720]  另外有一間廣東有
[00:26:37.720 --> 00:26:40.440]  一個不給 一個不給 一個打壓兩種
[00:26:40.440 --> 00:26:42.760]  一個是政治 一個是宗教
[00:26:42.760 --> 00:26:45.560]  被登記叫他不要進去 去另一間
[00:26:45.560 --> 00:26:49.840]  接著又去到那些不同的地方
[00:26:49.840 --> 00:26:52.560]  又說以為不給 原來又有
[00:26:52.560 --> 00:26:55.280]  接著我在很特別的聚會
[00:26:55.280 --> 00:26:59.920]  我有個報道會在香港
[00:26:59.920 --> 00:27:02.240]  又有國內的嘉陵教會出來聽
[00:27:02.240 --> 00:27:04.720]  聽完之後吃飯 認識一下
[00:27:04.720 --> 00:27:06.440]  我說怎麼樣 裡面是不是
[00:27:06.440 --> 00:27:09.000]  有人不給 嘉陵教會被打壓
[00:27:09.000 --> 00:27:12.080]  他說不是 官員查完又說可以
[00:27:12.080 --> 00:27:14.680]  他說申請聖誕慶祝 又給
[00:27:14.680 --> 00:27:17.240]  說可以嗎 嘉陵教會慶祝都可以嗎
[00:27:17.240 --> 00:27:21.960]  又可以 原來外面講的跟裡面又不同
[00:27:21.960 --> 00:27:23.920]  這些就是很多假消息
[00:27:23.920 --> 00:27:25.320]  所以我們變成很蠢的一代
[00:27:25.320 --> 00:27:27.840]  我們相信那些野蠻 只是看這幅圖
[00:27:27.840 --> 00:27:30.520]  在香港搭地鐵你就知道了
[00:27:30.520 --> 00:27:34.320]  個個都是這樣 個個都拿著手機在看
[00:27:34.320 --> 00:27:36.160]  個個都傻了這樣看
[00:27:36.160 --> 00:27:41.000]  我嬲幾大 我只是看書 不看手機
[00:27:41.000 --> 00:27:44.240]  也不是有時候心動都拿手機看看
[00:27:44.240 --> 00:27:46.600]  這個時代就是
[00:27:46.600 --> 00:27:49.120]  年輕人不是學問比以前厲害了
[00:27:49.120 --> 00:27:50.920]  本來互聯網應該學識多了
[00:27:50.920 --> 00:27:54.520]  他不是看這些東西 他看八卦東西
[00:27:54.520 --> 00:27:59.720]  所以這本書有些調查去問年輕人
[00:27:59.720 --> 00:28:04.080]  第二次世界大戰 美國的同盟國有誰呢
[00:28:04.080 --> 00:28:07.160]  給他選了一個日本 一個德國
[00:28:07.160 --> 00:28:09.760]  還有一個就是中國
[00:28:09.760 --> 00:28:11.280]  誰是敵人 誰是朋友
[00:28:11.280 --> 00:28:14.000]  大部份人選了日本和德國是朋友
[00:28:14.000 --> 00:28:15.720]  敵人是中國
[00:28:15.720 --> 00:28:17.920]  這樣都可以 真是這樣都可以
[00:28:17.920 --> 00:28:20.360]  因為不認識 個個都不認識
[00:28:20.360 --> 00:28:24.800]  很多這些問題 所以形成愚蠢的一代
[00:28:24.800 --> 00:28:27.680]  所以在一個這樣的年代
[00:28:27.680 --> 00:28:29.480]  正如《聖經》所預言
[00:28:29.480 --> 00:28:35.880]  但以李書豪奇妙 接近三千年前
[00:28:35.880 --> 00:28:38.040]  一千多年前的預言說
[00:28:38.040 --> 00:28:40.680]  直到末世的時代
[00:28:40.680 --> 00:28:44.160]  必有多人來運奔跑 知識就必增長
[00:28:44.160 --> 00:28:46.160]  現在都末時了
[00:28:46.160 --> 00:28:49.960]  現在真是多人來運奔跑 動一下坐飛機
[00:28:49.960 --> 00:28:52.920]  坐飛機唯有怕大雪 起不到飛機
[00:28:52.920 --> 00:28:55.200]  如果不是就到處飛
[00:28:55.200 --> 00:29:00.000]  我來這裡都是飛來的 難道騎馬來嗎
[00:29:00.000 --> 00:29:04.400]  現在科技時期 交通 教育等等發達
[00:29:04.400 --> 00:29:05.560]  知識增長
[00:29:05.560 --> 00:29:09.240]  不過人類文明雖然進到數位的資訊
[00:29:09.240 --> 00:29:11.280]  但人奔走找答案
[00:29:11.280 --> 00:29:14.600]  找知識好像找不到宇宙人生意義
[00:29:14.600 --> 00:29:17.800]  唐又知博士 唐牧師
[00:29:17.800 --> 00:29:21.600]  他研究舊約聖經的七十事譯本
[00:29:21.600 --> 00:29:25.320]  即希臘文的譯本裏面的舊約聖經
[00:29:25.320 --> 00:29:29.240]  這句話的意思他重新譯過
[00:29:29.240 --> 00:29:33.280]  多人就必背道 罪惡就必加增
[00:29:33.280 --> 00:29:35.680]  唐牧師說那句話是這個意思
[00:29:35.680 --> 00:29:38.160]  來運奔跑其實是指背道的
[00:29:38.160 --> 00:29:40.560]  知識增加是指罪惡的
[00:29:40.560 --> 00:29:43.360]  有很多人來往 不知道做什麼好
[00:29:43.360 --> 00:29:47.080]  罪惡就是增加 這是末世的警方
[00:29:47.080 --> 00:29:48.960]  所以聖經的預言很奇妙
[00:29:48.960 --> 00:29:52.600]  剛才我們說的那幾種問題 後現代的自我中心
[00:29:52.600 --> 00:29:57.440]  還有網絡的迷情等等
[00:29:57.440 --> 00:30:00.360]  原來全部聖經有講
[00:30:00.360 --> 00:30:04.080]  你覺得奇怪 聖經這本書講到這些嗎
[00:30:04.080 --> 00:30:06.480]  聖經講到末世的時候
[00:30:06.480 --> 00:30:08.560]  魔鬼的勢力就叫做狄基督
[00:30:08.560 --> 00:30:10.720]  在約翰一書裏講的
[00:30:10.720 --> 00:30:14.600]  到啟示錄約翰就叫他做獸 即是一隻野
[00:30:14.600 --> 00:30:17.360]  那隻野在海上上來的
[00:30:17.360 --> 00:30:19.360]  但義理書有講
[00:30:19.360 --> 00:30:22.600]  那隻獸的主人就是龍 就是魔鬼
[00:30:22.600 --> 00:30:24.840]  站在海邊的沙上
[00:30:24.840 --> 00:30:26.960]  那隻龍叫大紅龍
[00:30:26.960 --> 00:30:28.680]  有人說大紅龍是指中國
[00:30:28.680 --> 00:30:31.280]  因為中國整條龍都是紅色的
[00:30:31.280 --> 00:30:34.120]  但不是的 大紅龍是七個頭十隻角的
[00:30:34.120 --> 00:30:36.000]  不是中國那種龍
[00:30:36.000 --> 00:30:38.240]  其實聖經有解釋的
[00:30:38.240 --> 00:30:43.000]  那個大紅龍就代表七座山
[00:30:43.000 --> 00:30:46.080]  七座山即是歐洲羅馬的七座山
[00:30:46.080 --> 00:30:50.720]  即是歐洲 十角大概是指一個聯盟
[00:30:50.720 --> 00:30:54.040]  舊時羅馬帝國是羅馬做中心
[00:30:54.040 --> 00:30:57.280]  即是歐洲是一個聯盟的情況
[00:30:57.280 --> 00:30:58.920]  由它水上上來
[00:30:58.920 --> 00:31:03.480]  水就代表海是混沌的列國政治世界
[00:31:03.480 --> 00:31:07.640]  所以聖經都用過海浪
[00:31:07.640 --> 00:31:11.600]  多聞洪揚 好像海浪憑空
[00:31:11.600 --> 00:31:15.520]  列邦奔騰 好像萬水滔滔
[00:31:15.520 --> 00:31:17.160]  憑空的字我拼音給你
[00:31:17.160 --> 00:31:20.640]  因為沒有人懂得讀那個字
[00:31:20.640 --> 00:31:29.120]  是那個空 空字是指會教的牧師
[00:31:29.120 --> 00:31:31.960]  那個空字就是這個字
[00:31:31.960 --> 00:31:36.560]  世界好像有一種政治社會的霸權
[00:31:36.560 --> 00:31:41.200]  是世俗的力量制服各民各方各國的
[00:31:41.200 --> 00:31:43.720]  這個就是第一隻手
[00:31:43.720 --> 00:31:46.000]  然後有第二隻手出來
[00:31:46.000 --> 00:31:48.840]  第二隻手是兩個角好像羔羊
[00:31:48.840 --> 00:31:52.440]  即是好像基督教背景 有個羊羔
[00:31:52.440 --> 00:31:56.320]  說話好像龍 即是變成魔鬼的表現
[00:31:56.320 --> 00:31:59.040]  它做到頭一隻手的權柄
[00:31:59.040 --> 00:32:01.160]  即是第一隻手受傷
[00:32:01.160 --> 00:32:04.080]  跟著就有一個新的力量出來
[00:32:04.080 --> 00:32:06.680]  都是基督教背景不過又不跟基督教
[00:32:06.680 --> 00:32:08.640]  轉了好像魔鬼的力量
[00:32:08.640 --> 00:32:10.560]  它有科技有力量的
[00:32:10.560 --> 00:32:13.320]  可以叫火從天上 天降到地上
[00:32:13.320 --> 00:32:15.800]  即是不知道是不是射飛彈才射下來
[00:32:15.800 --> 00:32:17.000]  飛機射下來
[00:32:17.000 --> 00:32:20.080]  666是代表六 是代表不圓滿
[00:32:20.080 --> 00:32:23.520]  不圓滿 非常不圓滿就是三個六
[00:32:23.520 --> 00:32:27.080]  但它有印記 即是你身上打個印
[00:32:27.080 --> 00:32:29.760]  代表高科技 遲早會來的
[00:32:29.760 --> 00:32:32.520]  現在我們有張卡在香港嘟就可以了
[00:32:32.520 --> 00:32:34.480]  好像美國都沒有這麼進步
[00:32:34.480 --> 00:32:38.480]  但跟著拿個手機擲也可以 很多東西給錢
[00:32:38.480 --> 00:32:41.520]  這些就快用科技來
[00:32:41.520 --> 00:32:44.640]  就是一個後現代的科技文化
[00:32:44.640 --> 00:32:48.440]  這個力量就說到它是來自地的
[00:32:48.440 --> 00:32:51.920]  第一隻手來自海 第二隻來自地
[00:32:51.920 --> 00:32:54.840]  地一般就象徵世俗主義
[00:32:54.840 --> 00:32:57.520]  它做到頭一隻手所有的權柄
[00:32:57.520 --> 00:32:59.800]  即是它由頭一隻手的那種
[00:32:59.800 --> 00:33:02.120]  好像歐洲那種力量它又來到
[00:33:02.120 --> 00:33:05.680]  它又可以叫人拜回那隻手
[00:33:05.680 --> 00:33:09.800]  即是多少代表西方現在那種文化
[00:33:09.800 --> 00:33:14.520]  而後現代的文化將歐洲下來的文化
[00:33:14.520 --> 00:33:18.240]  由基督教轉了做唯利是圖的經濟
[00:33:18.240 --> 00:33:20.960]  和軍事的控制 以及邪情文化
[00:33:20.960 --> 00:33:24.360]  這個就是現在這個世界的文化特徵
[00:33:24.360 --> 00:33:27.120]  它說的代表龍就是以魔鬼來立法
[00:33:27.120 --> 00:33:30.960]  它背棄上帝創造的人性和自然法則
[00:33:30.960 --> 00:33:35.200]  又有科技的印記 這個是第二隻手
[00:33:35.200 --> 00:33:38.160]  究竟是指什麼 你猜一下
[00:33:38.160 --> 00:33:44.320]  現在的世界 即是這種後現代的那種特色
[00:33:44.320 --> 00:33:47.880]  科技控制和自我中心已經來臨
[00:33:47.880 --> 00:33:50.040]  然後世界的末日是不是接近了
[00:33:50.040 --> 00:33:52.600]  剛才那些都是說世界末日會出現這些景象
[00:33:52.600 --> 00:33:54.120]  這些景象現在出現了
[00:33:54.120 --> 00:33:56.840]  但世界末日的景象還有一個很重要的
[00:33:56.840 --> 00:34:00.080]  就是耶穌基督對耶路撒冷的預言
[00:34:00.080 --> 00:34:02.560]  就是那些門徒問
[00:34:02.560 --> 00:34:06.040]  你幹林和世界的末了有什麼預兆
[00:34:06.040 --> 00:34:11.200]  你何時會再來 即是上帝力量來的時候
[00:34:11.200 --> 00:34:13.720]  即世界完結的時候怎麼樣呢
[00:34:13.720 --> 00:34:16.240]  耶穌說第一就是聖殿被毀
[00:34:16.240 --> 00:34:18.440]  沒有一塊石頭留在石頭上面
[00:34:18.440 --> 00:34:20.720]  第二就是撒冷被外邦人踐踏
[00:34:20.720 --> 00:34:22.400]  直到外邦人日期滿了
[00:34:22.400 --> 00:34:25.800]  然後他說無花果樹和那一樹發芽的時候
[00:34:25.800 --> 00:34:28.600]  就是說這個就是指以色列復國
[00:34:28.600 --> 00:34:31.960]  因為外邦人的日期不滿 以色列會復國
[00:34:31.960 --> 00:34:35.000]  無花果樹代表以色列它發芽的時候
[00:34:35.000 --> 00:34:40.040]  還有其他的國一起恢復的時期
[00:34:40.040 --> 00:34:42.640]  末日就接近了
[00:34:42.640 --> 00:34:46.400]  而且會有地震 饑荒瘟疫
[00:34:46.400 --> 00:34:49.120]  文攻乃文 國攻乃國等等現象
[00:34:49.120 --> 00:34:52.000]  耶穌這裡對未來的預言
[00:34:52.000 --> 00:34:53.760]  我們開始看一下
[00:34:53.760 --> 00:34:56.040]  首先考古發現
[00:34:56.040 --> 00:34:57.840]  真的聖殿被毀的時候
[00:34:57.840 --> 00:34:59.680]  沒有一塊石頭留在石頭上面
[00:34:59.680 --> 00:35:02.440]  公元七十年羅馬攻入耶路撒冷
[00:35:02.440 --> 00:35:03.600]  又攻入聖殿
[00:35:03.600 --> 00:35:08.200]  那時候就是以色列人採取抗爭羅馬的方式
[00:35:08.200 --> 00:35:10.080]  那些叫做憤慮黨的神學
[00:35:10.080 --> 00:35:11.800]  我叫做憤慮黨的思想
[00:35:11.800 --> 00:35:14.760]  就是用最激烈的手段和羅馬抗爭
[00:35:14.760 --> 00:35:16.640]  結果就全部被毀
[00:35:16.640 --> 00:35:19.040]  到羅馬兵攻入聖殿的時候
[00:35:19.040 --> 00:35:20.640]  就扔了一個火把
[00:35:20.640 --> 00:35:23.760]  就在地上灌了火把 燒著了聖殿
[00:35:23.760 --> 00:35:28.520]  那些金就流入了石頭的縫隙那裡
[00:35:28.520 --> 00:35:32.120]  那些羅馬兵就撬開石頭拿金
[00:35:32.120 --> 00:35:33.800]  所以每一塊石頭都拆開
[00:35:33.800 --> 00:35:35.520]  所以你看這幅照片就知道
[00:35:35.520 --> 00:35:36.560]  石頭都拆開了
[00:35:36.560 --> 00:35:40.000]  這個就是在聖殿的西牆旁邊的位置
[00:35:40.000 --> 00:35:42.440]  現在考古找到的狀況
[00:35:42.440 --> 00:35:45.600]  而以色列人本來出埃及入迦南
[00:35:45.600 --> 00:35:47.400]  都住了差不多二千年
[00:35:47.400 --> 00:35:50.920]  他信仰就變成了法利塞人的教條化
[00:35:50.920 --> 00:35:54.240]  公元前63年就被羅馬控制
[00:35:54.240 --> 00:35:59.120]  後來到公元後66年
[00:35:59.120 --> 00:36:03.880]  他背叛就是抗爭的文化和神學出來
[00:36:03.880 --> 00:36:05.960]  背叛就被羅馬滅了
[00:36:05.960 --> 00:36:08.040]  公元70年就滅了耶路撒冷
[00:36:08.040 --> 00:36:10.640]  後來公元131年再造反
[00:36:10.640 --> 00:36:12.680]  羅馬就被屠殺
[00:36:12.680 --> 00:36:16.720]  致盡亡國之後就分散世界各地
[00:36:16.720 --> 00:36:19.080]  根據聖經和耶穌的預言
[00:36:19.080 --> 00:36:21.960]  以色列會復國的 亡國之後會復國
[00:36:21.960 --> 00:36:25.240]  而在猶太人亡國的時期
[00:36:25.240 --> 00:36:26.440]  基督教卻興起
[00:36:26.440 --> 00:36:29.600]  基督教沒有參加抗爭和革命的行動
[00:36:29.600 --> 00:36:32.840]  而基督徒因為他有耶穌的預言
[00:36:32.840 --> 00:36:35.880]  知道這些不是神的東西來的
[00:36:35.880 --> 00:36:38.320]  覺得是抗爭 所以是沒有參加的
[00:36:38.320 --> 00:36:40.760]  然後基督徒就不是用抗爭方式
[00:36:40.760 --> 00:36:43.880]  而是用愛和寬恕的方式傳揚出去
[00:36:43.880 --> 00:36:45.080]  一路傳揚出去
[00:36:45.080 --> 00:36:48.000]  整個羅馬就想不到
[00:36:48.000 --> 00:36:51.840]  基督的釘十字架死而復活的新生命
[00:36:51.840 --> 00:36:55.600]  是帶來了羅馬經過二百多年的壓迫
[00:36:55.600 --> 00:36:59.400]  最後到君士坦丁大帝終於接受基督教
[00:36:59.400 --> 00:37:05.040]  之後再過一些皇帝就將基督教變為國教
[00:37:05.040 --> 00:37:07.320]  就成為西方文化的主流
[00:37:07.320 --> 00:37:15.120]  於是當時歐洲包括北非都信基督教
[00:37:15.120 --> 00:37:19.760]  但是接著到伊斯蘭的興起
[00:37:19.760 --> 00:37:23.520]  就是穆罕默德創伊斯蘭教
[00:37:23.520 --> 00:37:29.960]  他死後就武力擴張 打了整個北非
[00:37:29.960 --> 00:37:33.720]  所以當時公元635年就滅了大馬士革
[00:37:33.720 --> 00:37:36.000]  大馬士革本來是基督教的地方
[00:37:36.000 --> 00:37:38.960]  接著滅了耶路撒冷 638年
[00:37:38.960 --> 00:37:44.280]  642年佔了亞歷山大降 佔了埃及
[00:37:44.280 --> 00:37:49.440]  在中東的本來基督教領土全部被伊斯蘭教控制
[00:37:49.440 --> 00:37:53.520]  然後他還攻軍士坦丁堡 另外還滅了西班牙
[00:37:53.520 --> 00:37:56.200]  打入法國 就是法蘭克王國
[00:37:56.200 --> 00:37:58.120]  Francus法蘭克王國
[00:37:58.120 --> 00:38:02.720]  當時就傳給法蘭克王國的查理萬大帝的爺爺
[00:38:02.720 --> 00:38:04.920]  叫做大楚查理
[00:38:04.920 --> 00:38:09.040]  就領兵擋住了伊斯蘭教軍隊 將他們趕回西班牙
[00:38:09.040 --> 00:38:11.200]  否則歐洲都被他滅了
[00:38:11.200 --> 00:38:13.520]  今天歐洲就沒有教堂看了
