
[00:00:00.000 --> 00:00:04.440]  列王紀合一王朝系列的第八章
[00:19:05.200 --> 00:19:07.080]  說起來
[00:19:07.080 --> 00:19:10.200]  現在我們的周長老在說
[00:19:10.200 --> 00:19:12.080]  《傳道書》、《主日學》
[00:19:12.080 --> 00:19:13.840]  非常精彩
[00:19:13.840 --> 00:19:16.560]  所以我勸大家留步
[00:19:16.560 --> 00:19:20.960]  去聽周長老教《傳道書》
[00:19:20.960 --> 00:19:23.280]  我講了這麼久
[00:19:23.280 --> 00:19:25.400]  才來到今天的大綱
[00:19:25.400 --> 00:19:27.360]  大件事
[00:19:27.360 --> 00:19:29.480]  要講很久
[00:19:29.480 --> 00:19:32.600]  記不記得我上次已經講了三點
[00:19:32.600 --> 00:19:34.600]  我講了神榮耀的殿
[00:19:34.600 --> 00:19:36.440]  八章一至十一節
[00:19:36.440 --> 00:19:40.960]  我也講了這個聖殿是神與以色列人同在的殿
[00:19:40.960 --> 00:19:42.840]  十二至二十一節
[00:19:42.840 --> 00:19:47.040]  我也講過這個聖殿是向神祈求的殿
[00:19:47.040 --> 00:19:49.680]  二十二節到五十三節
[00:19:49.680 --> 00:19:53.240]  我今天要講另外那三點是什麼?
[00:19:53.240 --> 00:19:55.640]  這個聖殿都是神應許的殿
[00:19:55.640 --> 00:19:58.560]  在五十四節到六十一節
[00:19:58.560 --> 00:20:02.600]  這個殿也是以色列人一起慶祝的殿
[00:20:02.600 --> 00:20:04.920]  六十二節到六十六節
[00:20:04.920 --> 00:20:08.680]  第三點就是神話語的殿
[00:20:08.680 --> 00:20:11.240]  九章一至九節
[00:20:11.240 --> 00:20:14.200]  有人說牧師你又說第八章
[00:20:14.200 --> 00:20:16.480]  為什麼講到第九章?
[00:20:16.480 --> 00:20:19.440]  其實聖經的原文是沒有分章節
[00:20:19.440 --> 00:20:21.240]  是後人加上去
[00:20:21.240 --> 00:20:23.400]  我相信九章一至九節
[00:20:23.400 --> 00:20:27.760]  其實是應該與八章的經文放在一起
[00:20:27.760 --> 00:20:30.440]  有沒有看到這裡有一個首尾結構
[00:20:30.440 --> 00:20:34.800]  神榮耀的殿與神話語的殿是一致的
[00:20:34.800 --> 00:20:37.680]  神的榮耀與祂的話語是分不開的
[00:20:37.680 --> 00:20:39.880]  這是一個首尾呼應
[00:20:39.880 --> 00:20:41.680]  第二個首尾結構
[00:20:41.680 --> 00:20:45.160]  這個是神與祂子民同在的殿
[00:20:45.160 --> 00:20:48.840]  但是也是祂子民一起慶祝的殿
[00:20:48.840 --> 00:20:52.000]  有沒有看到這兩個也是有一個首尾呼應
[00:20:52.000 --> 00:20:55.000]  還有最中心的經文是講什麼?
[00:20:55.000 --> 00:20:58.160]  這個是向神祈求的殿
[00:20:58.160 --> 00:21:01.880]  但是也是神應許禱告的殿
[00:21:01.880 --> 00:21:03.800]  這個也是一個首尾結構
[00:21:03.800 --> 00:21:06.560]  而且在經文最中心的地方
[00:21:06.560 --> 00:21:08.920]  而經文最重要
[00:21:08.920 --> 00:21:12.960]  就是所羅門提出的那七個祈求
[00:21:12.960 --> 00:21:16.080]  就是我們剛才已經講了
[00:21:16.080 --> 00:21:18.080]  所以我們現在要講的
[00:21:18.080 --> 00:21:20.600]  這個殿就是神應許的殿
[00:21:20.600 --> 00:21:22.880]  還有上次我曾經講過
[00:21:22.880 --> 00:21:24.600]  這個是神榮耀的殿
[00:21:24.600 --> 00:21:26.760]  是一個首尾的呼應
[00:21:26.760 --> 00:21:31.880]  然後所羅門就替神向人民祝福
[00:21:31.880 --> 00:21:34.120]  你說什麼王可以祝福人的嗎?
[00:21:34.120 --> 00:21:36.400]  不是祭司才做的嗎?
[00:21:36.400 --> 00:21:38.960]  通常是祭司祝福人民
[00:21:38.960 --> 00:21:40.600]  但是在特殊的場合
[00:21:40.600 --> 00:21:42.880]  君王都可以祝福人民
[00:21:42.880 --> 00:21:44.360]  是有先例的
[00:21:44.360 --> 00:21:48.040]  如果我們記得大衛在《撒姆爾夏》的第六章
[00:21:48.040 --> 00:21:49.760]  十八節和二十節
[00:21:49.760 --> 00:21:52.520]  都有同樣祝福人民
[00:21:52.520 --> 00:21:56.320]  所羅門回顧猶太人的歷史
[00:21:56.320 --> 00:21:57.560]  他有一個結論
[00:21:57.560 --> 00:21:59.400]  這個結論是什麼?
[00:21:59.400 --> 00:22:04.400]  神的應許一句都沒有落空
[00:22:04.400 --> 00:22:05.840]  神的指紋
[00:22:05.840 --> 00:22:08.880]  以色列人時時都令到神失望
[00:22:08.880 --> 00:22:13.080]  但是神從來沒有令到以色列人失望
[00:22:13.080 --> 00:22:14.160]  那你說
[00:22:14.160 --> 00:22:17.000]  神給以色列人有什麼的應許?
[00:22:17.000 --> 00:22:18.600]  實驗了嗎?
[00:22:18.600 --> 00:22:21.320]  起碼有三樣
[00:22:21.320 --> 00:22:23.800]  第一就是應許之地
[00:22:23.800 --> 00:22:26.120]  應許之地就是迦南地
[00:22:26.120 --> 00:22:28.000]  流乃與物之地
[00:22:28.000 --> 00:22:30.960]  神說你們要去那裡
[00:22:30.960 --> 00:22:34.400]  神就的確給約書亞
[00:22:34.400 --> 00:22:36.960]  有力量能夠戰勝迦南人
[00:22:36.960 --> 00:22:39.800]  給以色列人進入迦南地
[00:22:39.800 --> 00:22:43.760]  第二樣神應許以色列人是有安息
[00:22:43.760 --> 00:22:45.840]  在摩西的時候
[00:22:45.840 --> 00:22:50.680]  神已經承諾這個國家將會有一段時間有安息
[00:22:50.680 --> 00:22:53.240]  出埃及記的三十三章十四節
[00:22:53.240 --> 00:22:56.120]  約書亞記裡面都有講到
[00:22:56.120 --> 00:22:58.400]  而在所羅門的統治之下
[00:22:58.400 --> 00:23:01.840]  以色列人的確是有短暫的安息
[00:23:01.840 --> 00:23:04.440]  那你說這個安息要來做什麼?
[00:23:04.440 --> 00:23:07.760]  就是應驗了神第三個應許
[00:23:07.760 --> 00:23:09.120]  起聖殿
[00:23:09.120 --> 00:23:11.560]  神曾經應許以色列人
[00:23:11.560 --> 00:23:15.040]  在一個納祂名的地方來敬拜自己
[00:23:15.040 --> 00:23:16.920]  真命記的十二章
[00:23:16.920 --> 00:23:20.680]  現在所羅門真的起好聖殿
[00:23:20.680 --> 00:23:23.480]  以色列人不單止可以在那裡敬拜
[00:23:23.480 --> 00:23:27.480]  還可以在那裡向神祈求
[00:23:27.480 --> 00:23:31.560]  約書亞在他告別領袖的時候
[00:23:31.560 --> 00:23:33.400]  告別以色列人的時候
[00:23:33.400 --> 00:23:36.920]  在約書亞記的二十三章十四至十五節
[00:23:36.920 --> 00:23:38.960]  都有講同樣的話
[00:23:38.960 --> 00:23:43.200]  就是說神的應許沒有一件落空
[00:23:43.200 --> 00:23:46.520]  但是約書亞也提醒以色列人
[00:23:46.520 --> 00:23:49.520]  神的應許不單止只有祝福
[00:23:49.520 --> 00:23:52.800]  神的應許也有詛咒
[00:23:52.800 --> 00:23:55.480]  而祝福和詛咒的應許
[00:23:55.480 --> 00:23:57.840]  只不過是一善之差
[00:23:57.840 --> 00:23:59.760]  很多時候以色列人
[00:23:59.760 --> 00:24:01.760]  希望得到神的祝福
[00:24:01.760 --> 00:24:04.840]  但是最後他們都是離棄神
[00:24:04.840 --> 00:24:07.240]  而被神來詛咒
[00:24:07.240 --> 00:24:09.280]  他們被趕出應許之地
[00:24:09.280 --> 00:24:12.320]  就是一個好的例子
[00:24:12.320 --> 00:24:15.520]  那你說神還有什麼應許?
[00:24:15.520 --> 00:24:17.840]  有一個很重要的應許
[00:24:17.840 --> 00:24:21.720]  就是神應許以色列人和他們同在
[00:24:21.720 --> 00:24:25.440]  這個應許不單止是給阿伯拉罕
[00:24:25.440 --> 00:24:28.600]  也是給以撒、瓦國、摩西
[00:24:28.600 --> 00:24:33.560]  約書亞、基澱、撒姆爾、大衛、所羅門
[00:24:33.560 --> 00:24:35.400]  神不斷和以色列人說
[00:24:35.400 --> 00:24:37.520]  我會與你們同在
[00:24:37.520 --> 00:24:39.800]  太多經文我不會一一讀出來
[00:24:39.800 --> 00:24:42.160]  我會留在PowerPoint那裡
[00:24:42.160 --> 00:24:43.880]  而我們也要知道
[00:24:43.880 --> 00:24:46.200]  這些經文不單止說
[00:24:46.200 --> 00:24:48.560]  神會和以色列人同在
[00:24:48.560 --> 00:24:50.040]  有些經文也說
[00:24:50.040 --> 00:24:52.640]  神不會撇下以色列人
[00:24:52.640 --> 00:24:57.560]  神不會刁棄以色列人
[00:24:57.560 --> 00:24:59.600]  所羅門之後
[00:24:59.600 --> 00:25:03.120]  以塞亞先知也有重申這個應許
[00:25:03.120 --> 00:25:06.280]  就是去安慰那些被巴比倫人
[00:25:06.280 --> 00:25:08.280]  所擄去的猶太人
[00:25:08.280 --> 00:25:12.120]  神透過以塞亞書來鼓勵他們
[00:25:12.120 --> 00:25:16.680]  神也有用同樣的話來鼓勵耶利米先知
[00:25:16.680 --> 00:25:19.280]  在耶穌基督升天之前
[00:25:19.280 --> 00:25:22.960]  也有用同樣的話來安慰門徒
[00:25:22.960 --> 00:25:25.160]  就是我們很熟悉的大使命
[00:25:25.160 --> 00:25:27.200]  馬太福音的二十八章
[00:25:27.200 --> 00:25:30.280]  「去使萬民作我的門徒
[00:25:30.280 --> 00:25:34.160]  奉父子聖靈的名為他們施洗
[00:25:34.160 --> 00:25:37.840]  凡我教你們的都要教他們遵守」
[00:25:37.840 --> 00:25:44.040]  「我尚與你們同在直到世界的末了」
[00:25:44.040 --> 00:25:47.960]  所以這個應許也是給教會
[00:25:47.960 --> 00:25:51.600]  如果要神與我們同在的話
[00:25:51.600 --> 00:25:54.240]  我們一樣都是要去執行大使命
[00:25:54.240 --> 00:25:56.880]  而不是說接受了神之後
[00:25:56.880 --> 00:25:59.680]  就翹起雙手坐在教會
[00:25:59.680 --> 00:26:01.320]  希望被人服侍
[00:26:01.320 --> 00:26:02.680]  而是我們真的要出去
[00:26:02.680 --> 00:26:07.320]  落手落腳來執行大使命
[00:26:07.320 --> 00:26:10.120]  所羅門跟著祈求神
[00:26:10.120 --> 00:26:12.880]  求神能夠給以色列人
[00:26:12.880 --> 00:26:15.120]  一個歸向神
[00:26:15.120 --> 00:26:17.360]  遵行祂道的心
[00:26:17.360 --> 00:26:18.920]  有這樣的心
[00:26:18.920 --> 00:26:20.480]  歸向神的心
[00:26:20.480 --> 00:26:22.840]  所羅門是熟讀《新命記》
[00:26:22.840 --> 00:26:26.320]  他知道《新命記》的五章二十九節所說
[00:26:26.320 --> 00:26:28.160]  「神或敬畏我的
[00:26:28.160 --> 00:26:30.320]  常遵守我一切誡明的
[00:26:30.320 --> 00:26:34.680]  我會使他們和他們的子孫永遠特服」
[00:26:34.680 --> 00:26:38.040]  這一節的經文其實跟《獵王紀》上的八章
[00:26:38.040 --> 00:26:40.360]  六十一節是很相似
[00:26:40.360 --> 00:26:44.080]  所羅門要以色列人全誠實的心
[00:26:44.080 --> 00:26:46.080]  遵行神的律例
[00:26:46.080 --> 00:26:49.200]  謹守祂的誡明
[00:26:49.200 --> 00:26:50.120]  最後
[00:26:50.120 --> 00:26:52.920]  所羅門求神紀念祂口中
[00:26:52.920 --> 00:26:54.920]  和心中的禱告
[00:26:54.920 --> 00:26:59.640]  《獵王紀》上的八章五十九至六十節
[00:26:59.640 --> 00:27:01.480]  科學家告訴我們
[00:27:01.480 --> 00:27:04.080]  我們說出來的話是什麼
[00:27:04.080 --> 00:27:05.800]  是聲波
[00:27:05.800 --> 00:27:08.760]  我現在說出來
[00:27:08.760 --> 00:27:10.600]  你們就聽到
[00:27:10.600 --> 00:27:12.680]  如果我說完之後
[00:27:12.680 --> 00:27:14.680]  聲波就會消失
[00:27:14.680 --> 00:27:16.760]  在空中消失
[00:27:16.760 --> 00:27:19.880]  因為音波一直消失
[00:27:19.880 --> 00:27:20.840]  但是
[00:27:20.840 --> 00:27:22.840]  我們的禱告去到神那裡
[00:27:22.840 --> 00:27:25.080]  會不會消失?會不會不見了?
[00:27:25.080 --> 00:27:26.440]  絕對不會
[00:27:26.440 --> 00:27:28.720]  神是記得我們的禱告
[00:27:28.720 --> 00:27:30.920]  神是會回應我們的禱告
[00:27:30.920 --> 00:27:32.360]  一定會回應
[00:27:32.360 --> 00:27:35.080]  但是未必是照著我們的時間
[00:27:35.080 --> 00:27:37.400]  未必是照著我們的方式
[00:27:37.400 --> 00:27:39.120]  來回應我們的禱告
[00:27:39.120 --> 00:27:42.480]  但是祂永遠會比我們最好
[00:27:42.480 --> 00:27:45.880]  所羅門向神的禱告一點都不自私
[00:27:45.880 --> 00:27:49.800]  祂說希望以色列人能夠忠於神
[00:27:49.800 --> 00:27:53.760]  祂希望地上的國家都能夠認識神
[00:27:53.760 --> 00:27:54.920]  信靠神
[00:27:54.920 --> 00:27:56.440]  就是以色列人的神
[00:27:56.440 --> 00:28:00.960]  祂希望這個聖殿能夠成為萬國禱告的殿
[00:28:00.960 --> 00:28:03.440]  這個就是我們今天的主題
[00:28:03.440 --> 00:28:06.760]  萬國禱告的殿
[00:28:06.760 --> 00:28:09.720]  神的確是回應了
[00:28:09.720 --> 00:28:12.040]  所羅門的請求
[00:28:12.040 --> 00:28:15.360]  我們怎麼知道神應許了所羅門的請求?
[00:28:15.360 --> 00:28:18.280]  當時有一把火從天而降
[00:28:18.280 --> 00:28:21.440]  是將所有的祭物完全燒了
[00:28:21.440 --> 00:28:24.840]  然後神的榮耀就充滿了聖殿
[00:28:24.840 --> 00:28:29.200]  在歷代之下的七章一至三節
[00:28:29.200 --> 00:28:31.920]  其實在以色列人的歷史當中
[00:28:31.920 --> 00:28:34.800]  同樣的事都有發生過
[00:28:34.800 --> 00:28:37.480]  記不記得亞倫祝福百姓的時候
[00:28:37.480 --> 00:28:40.600]  在利美記的九章二十三至二十四節
[00:28:40.600 --> 00:28:44.560]  都是一把火從天而降燒了所有的祭物
[00:28:44.560 --> 00:28:46.800]  另外以利亞先知
[00:28:46.800 --> 00:28:48.680]  遲些我們會看這件事
[00:28:48.680 --> 00:28:52.400]  當他和巴力先知鬥法的時候
[00:28:52.400 --> 00:28:53.920]  神怎樣?
[00:28:53.920 --> 00:28:55.320]  降下火
[00:28:55.320 --> 00:28:59.120]  將以利亞先知的祭物全部燒了
[00:28:59.120 --> 00:29:02.360]  巴力先知的祭物原封不動
[00:29:02.360 --> 00:29:04.040]  如果我們記得的話
[00:29:04.040 --> 00:29:07.960]  其實以利亞先知的祭物還在淋水
[00:29:07.960 --> 00:29:11.120]  都能夠一把火將他們燒了
[00:29:11.120 --> 00:29:15.520]  現在百姓見到在這裏壇上的祭物
[00:29:15.520 --> 00:29:17.480]  一把火完全燒了
[00:29:17.480 --> 00:29:18.440]  他們怎樣?
[00:29:18.440 --> 00:29:21.240]  立刻俯伏在地上
[00:29:21.240 --> 00:29:22.920]  他們同聲說
[00:29:22.920 --> 00:29:27.760]  「耶和華本為善,他的慈愛永遠長存」
[00:29:27.760 --> 00:29:30.400]  歷代之下的七章第三節
[00:29:30.400 --> 00:29:33.280]  能不能夠想像成千上萬的
[00:29:33.280 --> 00:29:36.960]  以色列人同聲來讚美神
[00:29:36.960 --> 00:29:41.400]  讓我們見到神完全接受所羅門的祈求
[00:29:41.400 --> 00:29:44.960]  一把火燒了祭物
[00:29:44.960 --> 00:29:47.680]  我們說完了第一點
[00:29:47.680 --> 00:29:52.600]  就是這個聖殿是神應許的殿
[00:29:52.600 --> 00:29:54.320]  第二點我們要說的
[00:29:54.320 --> 00:29:58.000]  就是這個殿是以色列人一同慶祝的殿
[00:29:58.000 --> 00:30:00.560]  這個我又要再提一提大家
[00:30:00.560 --> 00:30:02.640]  還有上高我們曾經說過
[00:30:02.640 --> 00:30:06.120]  聖殿是神與以色列人同在的殿
[00:30:06.120 --> 00:30:08.080]  是有一個首尾結構
[00:30:08.080 --> 00:30:10.760]  這裏就是一同慶祝的殿
[00:30:10.760 --> 00:30:12.560]  所有的會眾
[00:30:12.560 --> 00:30:16.440]  從南邊埃及的小河或者是溪谷
[00:30:16.440 --> 00:30:19.640]  到北面的哈瑪口
[00:30:19.640 --> 00:30:24.680]  很多的以色列人都來到一起獻這個殿給神
[00:30:24.680 --> 00:30:26.760]  帶了很多的祭物
[00:30:26.760 --> 00:30:30.080]  只是所羅門自己的祭物有多少?
[00:30:30.080 --> 00:30:32.440]  二萬二千隻牛
[00:30:32.440 --> 00:30:36.040]  十二萬隻綿羊和山羊
[00:30:36.040 --> 00:30:38.160]  你想想有多少祭物
[00:30:38.160 --> 00:30:40.200]  所以經文告訴我們
[00:30:40.200 --> 00:30:42.840]  所羅門新建的銅祭壇
[00:30:42.840 --> 00:30:46.240]  根本沒有辦法可以獻這麼多的祭物
[00:30:46.240 --> 00:30:52.000]  於是所羅門就將聖殿前面的院子的中間部分
[00:30:52.000 --> 00:30:53.680]  將它分別為聖
[00:30:53.680 --> 00:30:59.000]  然後在那裏獻梵祭、掃祭和平安祭
[00:30:59.000 --> 00:31:00.680]  注意「平安祭」這個字
[00:31:00.680 --> 00:31:02.040]  「平安」這個字
[00:31:02.040 --> 00:31:03.960]  就是所羅門的名字
[00:31:03.960 --> 00:31:05.840]  Shalom
[00:31:05.840 --> 00:31:08.720]  就是有連帶關係的
[00:31:08.720 --> 00:31:11.480]  獻殿禮我們以前說過
[00:31:11.480 --> 00:31:14.000]  是在鑄盤節來舉行
[00:31:14.000 --> 00:31:18.280]  鑄盤節是紀念以色列人昔日在礦野
[00:31:18.280 --> 00:31:21.440]  當他們在礦野貧走的時候
[00:31:21.440 --> 00:31:24.800]  神以雲柱、煙柱來帶領他們
[00:31:24.800 --> 00:31:26.440]  他們住在帳盤那裏
[00:31:26.440 --> 00:31:29.040]  就是紀念他們住在帳盤
[00:31:29.040 --> 00:31:32.480]  有神與他們同在來照顧他們
[00:31:32.480 --> 00:31:35.680]  現在聖殿已經建好了
[00:31:35.680 --> 00:31:38.840]  而且他們將祭物獻給神
[00:31:38.840 --> 00:31:42.640]  當中是有平安祭或者和平祭
[00:31:42.640 --> 00:31:44.800]  平安祭是燒給神
[00:31:44.800 --> 00:31:48.360]  但是其中有一部分的肉是交給祭司
[00:31:48.360 --> 00:31:51.640]  另外一部分是交給奉獻者
[00:31:51.640 --> 00:31:57.120]  以致他可以和他的家人和他的朋友來分享
[00:31:57.120 --> 00:32:00.160]  猶太人是有養很多的動物
[00:32:00.160 --> 00:32:02.360]  但是通常他們要這些動物
[00:32:02.360 --> 00:32:05.720]  是要來拿牛奶、羊毛
[00:32:05.720 --> 00:32:08.800]  或者是使他們的身畜能夠繁殖
[00:32:08.800 --> 00:32:10.600]  而不是要來吃的
[00:32:10.600 --> 00:32:13.160]  只有當他們獻祭給神
[00:32:13.160 --> 00:32:14.800]  是可以拿回一部分
[00:32:14.800 --> 00:32:18.960]  他們就會和家人和朋友一起來慶祝
[00:32:18.960 --> 00:32:21.360]  一起來享受
[00:32:21.360 --> 00:32:25.960]  這個獻殿禮舉行了一個星期
[00:32:25.960 --> 00:32:29.400]  另外一個星期是一個盛宴
[00:32:29.400 --> 00:32:32.640]  以色列人和中國人很相似
[00:32:32.640 --> 00:32:34.960]  我們中國人都很喜歡吃東西
[00:32:34.960 --> 00:32:40.840]  好像我們敬拜完時時都一起去飯堂吃飯
[00:32:40.840 --> 00:32:42.320]  以色列人都是一樣
[00:32:42.320 --> 00:32:44.720]  獻完聖殿又怎樣?
[00:32:44.720 --> 00:32:47.440]  一個星期有盛宴
[00:32:47.440 --> 00:32:49.640]  然後最後一天就是嚴肅會
[00:32:49.640 --> 00:32:53.920]  來結束這個獻殿禮
[00:32:53.920 --> 00:32:56.760]  這個平安祭我們要講講
[00:32:56.760 --> 00:32:58.600]  平安祭的律例
[00:32:58.600 --> 00:33:00.240]  就是你只可以吃兩天
[00:33:00.240 --> 00:33:02.960]  我們剛才說和家人來分享
[00:33:02.960 --> 00:33:07.240]  去到第三天你吃剩的要全部燒掉
[00:33:07.240 --> 00:33:08.200]  為什麼?
[00:33:08.200 --> 00:33:11.440]  其實這裡有一個耶穌基督的預表
[00:33:11.440 --> 00:33:13.560]  祂就是我們的平安祭
[00:33:13.560 --> 00:33:16.560]  預表耶穌基督第三天復活
[00:33:16.560 --> 00:33:19.920]  所以祭肉你只能夠吃兩天
[00:33:19.920 --> 00:33:21.360]  第三天你吃不完
[00:33:21.360 --> 00:33:23.520]  一定要全部燒掉
[00:33:23.520 --> 00:33:25.880]  在聯王紀上的八章六十六節
[00:33:25.880 --> 00:33:26.880]  經文說
[00:33:26.880 --> 00:33:30.080]  第八天王遣散眾民
[00:33:30.080 --> 00:33:32.000]  他們都為王祝福
[00:33:32.000 --> 00:33:33.760]  都心中喜樂
[00:33:33.760 --> 00:33:36.120]  各歸各家去了
[00:33:36.120 --> 00:33:37.920]  所羅門有生之年
[00:33:37.920 --> 00:33:41.440]  的確是給了以色列人平安喜樂
[00:33:41.440 --> 00:33:43.760]  但這只不過是短暫
[00:33:43.760 --> 00:33:46.480]  只有耶穌基督給我們的平安喜樂
[00:33:46.480 --> 00:33:49.280]  才是永恆
[00:33:49.280 --> 00:33:51.800]  我講完了兩點
[00:33:51.800 --> 00:33:54.520]  就是這個殿是神應許的殿
[00:33:54.520 --> 00:33:58.400]  這個殿亦是以色列人一同慶祝的殿
[00:33:58.400 --> 00:34:02.480]  第三點這個殿亦是神話語的殿
[00:34:02.480 --> 00:34:05.840]  這個和我講第一點
[00:34:05.840 --> 00:34:10.440]  神榮耀的殿是有一個首尾的結構
[00:34:10.440 --> 00:34:14.400]  當所羅門完成了獻殿禮之後
[00:34:14.400 --> 00:34:18.320]  耶和華第二次向所羅門顯現
[00:34:18.320 --> 00:34:20.120]  第一次是什麼時候?
[00:34:20.120 --> 00:34:23.160]  當神來到問所羅門
[00:34:23.160 --> 00:34:24.680]  你要些什麼?
[00:34:24.680 --> 00:34:28.120]  所羅門就說我希望得到智慧
[00:34:28.120 --> 00:34:30.960]  那次在基片就是第一次
[00:34:30.960 --> 00:34:32.960]  神向所羅門顯現
[00:34:32.960 --> 00:34:35.760]  在列王紀上的第三章
[00:34:35.760 --> 00:34:38.760]  剛才我們才見到神的榮耀降臨
[00:34:38.760 --> 00:34:40.960]  將祭物全部燒了
[00:34:40.960 --> 00:34:41.880]  有沒有見到?
[00:34:41.880 --> 00:34:46.800]  神的榮耀和神的話語是分不開的
[00:34:46.800 --> 00:34:50.160]  在以塞瓦書的四十章第八節
[00:34:50.160 --> 00:34:52.880]  新約的彼得前書一章二十五節
[00:34:52.880 --> 00:34:54.320]  都告訴我們
[00:34:54.320 --> 00:34:58.360]  只有神的話語是永遠長存
[00:34:58.360 --> 00:35:00.640]  神來到所羅門那裡
[00:35:00.640 --> 00:35:03.840]  就是跟祂說了神的話語
[00:35:03.840 --> 00:35:06.040]  你說有些什麼話語?
[00:35:06.040 --> 00:35:07.760]  一共有三點
[00:35:07.760 --> 00:35:13.120]  第一點就是神給所羅門的英文
[00:35:13.120 --> 00:35:15.640]  在列王紀上的九章三節
[00:35:15.640 --> 00:35:17.480]  神對所羅門說
[00:35:17.480 --> 00:35:20.520]  你向我所禱告即祈求
[00:35:20.520 --> 00:35:22.080]  我都英文了
[00:35:22.080 --> 00:35:26.000]  我已將你所見的這殿分別為聖
[00:35:26.000 --> 00:35:28.240]  使我的名永遠在其中
[00:35:28.240 --> 00:35:32.280]  我的眼我的心也必尚在那裡
[00:35:32.280 --> 00:35:37.000]  這個經文和歷代之下的七章十一至十六節
[00:35:37.000 --> 00:35:38.880]  是一模一樣
[00:35:38.880 --> 00:35:41.360]  神英文了所羅門
[00:35:41.360 --> 00:35:44.000]  主要是祂七個祈求
[00:35:44.000 --> 00:35:46.760]  當以色列人犯了罪
[00:35:46.760 --> 00:35:49.240]  神說我一定會寬恕他們
[00:35:49.240 --> 00:35:52.720]  只要他們謙卑自己
[00:35:52.720 --> 00:35:54.080]  向我禱告
[00:35:54.080 --> 00:35:55.600]  尋求我的面
[00:35:55.600 --> 00:35:57.880]  遠離他們的惡行
[00:35:57.880 --> 00:36:02.000]  神說我一定會聽他們的禱告
[00:36:02.000 --> 00:36:04.080]  我們要知道在歷史當中
[00:36:04.080 --> 00:36:07.640]  神從來沒有跟其他國家納約
[00:36:07.640 --> 00:36:11.160]  神只有跟以色列國納約
[00:36:11.160 --> 00:36:15.240]  今日這個英文亦是給我們每一個神的子民
[00:36:15.240 --> 00:36:16.800]  每一個基督徒
[00:36:16.800 --> 00:36:18.760]  新約也有教導
[00:36:18.760 --> 00:36:19.960]  在約翰一書
[00:36:19.960 --> 00:36:21.520]  約翰告訴我們
[00:36:21.520 --> 00:36:23.080]  神是信實的
[00:36:23.080 --> 00:36:25.240]  只要我們犯了罪之後
[00:36:25.240 --> 00:36:27.520]  願意認罪悔改
[00:36:27.520 --> 00:36:30.280]  神是一定會寬恕我們
[00:36:30.280 --> 00:36:33.200]  這個無論新舊約都是這樣說
[00:36:33.200 --> 00:36:35.480]  這個亦是我們今天的主題
[00:36:35.480 --> 00:36:37.720]  今天的主題是什麼?
[00:36:37.720 --> 00:36:43.120]  就是悔改和復興的真正途徑
[00:36:43.120 --> 00:36:45.840]  當我們是願意悔改的時候
[00:36:45.840 --> 00:36:49.760]  神一定會寬恕我們
[00:36:49.760 --> 00:36:51.200]  所以第一點
[00:36:51.200 --> 00:36:53.160]  神跟所羅門說的話
[00:36:53.160 --> 00:36:55.160]  就是應允了所羅門的禱告
[00:36:55.160 --> 00:36:56.440]  第二點
[00:36:56.440 --> 00:36:59.680]  神是要所羅門來服從他
[00:36:59.680 --> 00:37:03.120]  在《樹列王紀》上的九章四至五節
[00:37:03.120 --> 00:37:05.400]  「你若效法你父大位
[00:37:05.400 --> 00:37:07.520]  全誠實正直的心
[00:37:07.520 --> 00:37:08.920]  行在我面前
[00:37:08.920 --> 00:37:11.760]  遵行我一切吩咐你的
[00:37:11.760 --> 00:37:14.080]  謹守我的律例典章
[00:37:14.080 --> 00:37:16.720]  我就必兼顧你的國位
[00:37:16.720 --> 00:37:19.440]  在以色列中直到永遠
[00:37:19.440 --> 00:37:22.600]  正如我應許你父大位說
[00:37:22.600 --> 00:37:24.960]  你的子孫必不斷人
[00:37:24.960 --> 00:37:27.840]  坐以色列的國位」
[00:37:27.840 --> 00:37:30.960]  非常個人化的華語
[00:37:30.960 --> 00:37:32.760]  是跟所羅門說的
[00:37:32.760 --> 00:37:34.280]  你要得到我的祝福
[00:37:34.280 --> 00:37:35.440]  你要怎樣?
[00:37:35.440 --> 00:37:38.360]  要好像你父大位一樣
[00:37:38.360 --> 00:37:41.760]  成為一個合神心意的人
[00:37:41.760 --> 00:37:44.360]  有很多人讀到這裏會怎樣?
[00:37:44.360 --> 00:37:46.760]  會瘋瘋癲癲
[00:37:46.760 --> 00:37:49.000]  大位真的這麼好?
[00:37:49.000 --> 00:37:52.280]  不是,你說大位犯很多罪
[00:37:52.280 --> 00:37:54.280]  很嚴重的罪
[00:37:54.280 --> 00:37:55.960]  他犯奸淫
[00:37:55.960 --> 00:37:57.760]  他還殺了人
[00:37:57.760 --> 00:38:00.160]  現在要所羅門學他?
[00:38:00.160 --> 00:38:01.440]  不是學他殺人
[00:38:01.440 --> 00:38:03.480]  不是學他犯奸淫
[00:38:03.480 --> 00:38:05.120]  學大位甚麼?
[00:38:05.120 --> 00:38:07.320]  有一個悔改的心
[00:38:07.320 --> 00:38:10.200]  這才是神所體重
[00:38:10.200 --> 00:38:13.400]  正如詩篇的五十一篇十七節
[00:38:13.400 --> 00:38:15.000]  大位犯了罪之後
[00:38:15.000 --> 00:38:19.560]  他說「憂傷痛悔的心,你必不慶悍」
[00:38:19.560 --> 00:38:21.520]  不是我們有沒有犯罪
