
[00:00:00.000 --> 00:00:02.780]  在還未開始講之前
[00:22:11.300 --> 00:22:16.500]  環保現在是可以變成一種信仰
[00:22:16.500 --> 00:22:18.500]  Vegan
[00:22:18.500 --> 00:22:20.300]  本來素食是好的
[00:22:20.300 --> 00:22:22.700]  Vegan的生活方式不只是素食
[00:22:22.700 --> 00:22:24.700]  我不詳細在這裡講
[00:22:24.700 --> 00:22:26.700]  這是一種
[00:22:26.700 --> 00:22:31.100]  成為一種生活方式
[00:22:31.100 --> 00:22:35.300]  不是聽取耶穌的教導的生活方式
[00:22:35.300 --> 00:22:40.100]  是以環保作為最高標準的生活方式
[00:22:40.100 --> 00:22:42.300]  有的人在生活當中
[00:22:42.300 --> 00:22:46.300]  是經常計算自己排碳排多少
[00:22:46.300 --> 00:22:49.300]  減排碳本來是好的
[00:22:49.300 --> 00:22:53.300]  但是如果你以減排碳
[00:22:53.300 --> 00:22:56.300]  作為你人生最高的目標的話
[00:22:56.300 --> 00:23:00.300]  恐怕你就是將環保作為信仰
[00:23:00.300 --> 00:23:04.100]  操練的人是會自我感覺良好的
[00:23:04.100 --> 00:23:07.900]  覺得自己用大陸的話講是先進
[00:23:07.900 --> 00:23:09.300]  他們不用這個詞
[00:23:09.300 --> 00:23:10.700]  但是講的意思是一樣的
[00:23:10.700 --> 00:23:12.100]  先進
[00:23:12.100 --> 00:23:13.500]  因為現在流行的東西
[00:23:13.500 --> 00:23:14.900]  都是很多例子
[00:23:14.900 --> 00:23:16.300]  是這個共產主義
[00:23:16.300 --> 00:23:19.500]  我在這裡不講了
[00:23:19.500 --> 00:23:22.300]  但是
[00:23:22.300 --> 00:23:23.900]  都是追求表面
[00:23:23.900 --> 00:23:24.900]  他們所做的東西
[00:23:24.900 --> 00:23:27.300]  經濟學家計算過
[00:23:27.300 --> 00:23:30.500]  這些環保生活所帶來的效果
[00:23:30.500 --> 00:23:33.500]  微不足道對這個環境
[00:23:33.500 --> 00:23:35.700]  貢獻是很少的
[00:23:35.700 --> 00:23:37.900]  最大的貢獻你知道是什麼
[00:23:37.900 --> 00:23:42.300]  如果真的講環保的話
[00:23:42.300 --> 00:23:43.700]  很簡單的
[00:23:43.700 --> 00:23:46.700]  要達到那些排碳目標
[00:23:46.700 --> 00:23:51.900]  全世界都守安息日就可以了
[00:23:51.900 --> 00:23:56.100]  七天裏面有一天不再這樣消耗
[00:23:56.100 --> 00:24:00.100]  大家回到教堂去崇拜
[00:24:00.100 --> 00:24:02.900]  在家裏面過家庭生活
[00:24:02.900 --> 00:24:06.300]  關掉你的上網的手機
[00:24:06.300 --> 00:24:09.300]  所有的商場關掉
[00:24:09.300 --> 00:24:14.100]  就足夠達到那個排碳的標準
[00:24:14.100 --> 00:24:15.900]  很簡單
[00:24:15.900 --> 00:24:19.900]  但是人不會選擇神的道路
[00:24:19.900 --> 00:24:22.100]  選擇這些古靈精怪
[00:24:22.100 --> 00:24:23.500]  是做不到事的道路
[00:24:23.500 --> 00:24:25.300]  真的很奇怪
[00:24:25.300 --> 00:24:29.700]  偶像永遠都是流行的
[00:24:29.700 --> 00:24:33.300]  但是那些是假的
[00:24:33.300 --> 00:24:38.500]  耶穌說祂是唯一的道路生命
[00:24:38.500 --> 00:24:40.100]  這個是真的
[00:24:40.100 --> 00:24:43.300]  這個是真理
[00:24:43.300 --> 00:24:44.900]  耶穌就是這樣宣佈
[00:24:44.900 --> 00:24:48.900]  希望我們能夠離開人的愚昧
[00:24:48.900 --> 00:24:51.900]  離開人的罪惡
[00:24:51.900 --> 00:24:53.700]  接受真理
[00:24:53.700 --> 00:24:58.300]  活在真理的自由之中
[00:24:58.300 --> 00:25:00.100]  求主幫助我們
[00:25:00.100 --> 00:25:01.700]  最後我要結束了
[00:25:01.700 --> 00:25:06.700]  回去我問大家的問題
[00:25:06.700 --> 00:25:11.900]  你享受跟神親密的關係嗎?
[00:25:11.900 --> 00:25:13.900]  這是一個永恆的福氣
[00:25:13.900 --> 00:25:15.500]  兄弟姐妹
[00:25:15.500 --> 00:25:18.100]  從現在開始蒙福
[00:25:18.100 --> 00:25:21.300]  直到永遠
[00:25:21.300 --> 00:25:24.300]  但願我們都能夠享受親近身
[00:25:24.300 --> 00:25:27.700]  跟神相交的那種喜悅
[00:25:27.700 --> 00:25:31.500]  這樣我們的生命不單止自己蒙福
[00:25:31.500 --> 00:25:35.500]  我們的生命也都會流露出感染力
[00:25:35.500 --> 00:25:37.500]  影響親友
[00:25:37.500 --> 00:25:40.300]  影響社區
[00:25:40.300 --> 00:25:41.300]  求主幫助我們
[00:25:41.300 --> 00:25:44.300]  如果你的靈修生活不好的話
[00:25:44.300 --> 00:25:47.500]  是不是趁著這個機會
[00:25:47.500 --> 00:25:49.300]  調整一下
[00:25:49.300 --> 00:25:51.900]  每天去親近神
[00:25:51.900 --> 00:25:56.700]  我們一起來祈禱
[00:25:56.700 --> 00:25:59.500]  感謝聖天父
[00:25:59.500 --> 00:26:01.300]  今天將主耶穌說的話
[00:26:01.300 --> 00:26:03.500]  帶到我們的面前
[00:26:03.500 --> 00:26:08.900]  主耶穌說:我是道路真理生命
[00:26:08.900 --> 00:26:13.900]  但願神的話放在我們面前的時候
[00:26:13.900 --> 00:26:16.900]  我們就誠心地接受
[00:26:16.900 --> 00:26:19.300]  單純地相信
[00:26:19.300 --> 00:26:22.500]  讓我們相信耶穌
[00:26:22.500 --> 00:26:24.900]  跟隨主的腳步
[00:26:24.900 --> 00:26:28.300]  成為我們畢生的走路
[00:26:28.300 --> 00:26:32.900]  人生方向的指導
[00:26:32.900 --> 00:26:36.500]  直到走到去見到我們父神
[00:26:36.500 --> 00:26:39.900]  享受永恆的同在的時候
[00:26:39.900 --> 00:26:41.900]  願主祝福我們
[00:26:41.900 --> 00:26:43.500]  保守我們
[00:26:43.500 --> 00:26:47.500]  聖靈腰冠愛心在我們裏面
[00:26:47.500 --> 00:26:49.500]  讓我們忠心地信服
[00:26:49.500 --> 00:26:51.500]  緊緊地跟隨
[00:26:51.500 --> 00:26:53.900]  奉主耶穌的聖名祈求
