
[00:00:00.000 --> 00:00:04.700]  1815年法國有個年輕的水手叫阿德
[00:15:22.400 --> 00:15:25.600]  寬恕就等於這個愛被人見到
[00:15:25.600 --> 00:15:26.400]  第三件事
[00:15:26.400 --> 00:15:28.400]  求你的就給他
[00:15:28.400 --> 00:15:29.700]  耶穌不是說
[00:15:29.700 --> 00:15:31.200]  你要有求必應
[00:15:31.200 --> 00:15:33.200]  個個叫你給什麼就給什麼
[00:15:33.200 --> 00:15:35.000]  祂不是說這件事
[00:15:35.000 --> 00:15:36.600]  耶穌在說什麼?
[00:15:36.600 --> 00:15:37.800]  耶穌在說
[00:15:37.800 --> 00:15:39.900]  我們要有一種態度
[00:15:39.900 --> 00:15:41.300]  這種態度
[00:15:41.300 --> 00:15:43.400]  不是斤斤計較的態度
[00:15:43.400 --> 00:15:45.800]  是一種寬容慷慨的態度
[00:15:45.800 --> 00:15:47.900]  不是不怕吃虧的態度
[00:15:47.900 --> 00:15:49.200]  當我們有這樣的心態的時候
[00:15:49.200 --> 00:15:50.600]  當有人得罪你
[00:15:50.600 --> 00:15:52.600]  你就可以寬恕
[00:15:52.600 --> 00:15:54.500]  你就可以將恩典給出去
[00:15:54.500 --> 00:15:56.000]  當你將恩典給出去
[00:15:56.000 --> 00:15:59.700]  這個愛就可以被人看得見
[00:15:59.700 --> 00:16:03.900]  這個是和這個世界不同的價值觀
[00:16:03.900 --> 00:16:06.800]  這是我們每一個跟隨耶穌的人
[00:16:06.800 --> 00:16:08.000]  一個真門徒
[00:16:08.000 --> 00:16:09.600]  是應該要學習
[00:16:09.600 --> 00:16:12.900]  但不是靠著我們的血氣要做的事
[00:16:12.900 --> 00:16:15.300]  我們要靠著聖靈幫助我們
[00:16:15.300 --> 00:16:17.800]  去有這個能力可以寬恕
[00:16:17.800 --> 00:16:20.400]  有這個能力可以將恩典給出去
[00:16:20.400 --> 00:16:22.400]  千萬不要像這個世界一樣
[00:16:22.400 --> 00:16:23.300]  耶穌說
[00:16:23.300 --> 00:16:24.400]  這個世界是怎樣呢?
[00:16:24.400 --> 00:16:25.200]  我們繼續看
[00:16:25.200 --> 00:16:28.200]  《路加福音》六章三十二至三十四節
[00:16:28.200 --> 00:16:28.700]  我們一起讀
[00:16:28.700 --> 00:16:29.900]  一二三
[00:16:29.900 --> 00:16:32.900]  你們若單愛那愛你們的人
[00:16:32.900 --> 00:16:35.200]  有什麼可求謝呢?
[00:16:35.200 --> 00:16:38.800]  就是罪人也愛那愛他們的人
[00:16:38.800 --> 00:16:42.000]  你們若善待那善待你們的人
[00:16:42.000 --> 00:16:44.300]  有什麼可求謝的呢?
[00:16:44.300 --> 00:16:47.100]  就是罪人也是這樣行
[00:16:47.100 --> 00:16:49.000]  你們若謝給人
[00:16:49.000 --> 00:16:51.000]  只望從他收回
[00:16:51.000 --> 00:16:53.300]  有什麼可求謝的呢?
[00:16:53.300 --> 00:16:56.100]  就是罪人也謝給罪人
[00:16:56.100 --> 00:16:58.500]  要如數收回
[00:16:58.500 --> 00:17:00.800]  耶穌說這個世界的人就是
[00:17:00.800 --> 00:17:04.100]  這段聖經所說的運作方式
[00:17:04.100 --> 00:17:05.200]  是什麼呢?
[00:17:05.200 --> 00:17:06.400]  你愛我
[00:17:06.400 --> 00:17:08.000]  我就愛你
[00:17:08.000 --> 00:17:08.800]  你不愛我
[00:17:08.800 --> 00:17:10.200]  我就不愛你
[00:17:10.200 --> 00:17:11.900]  是回報的
[00:17:11.900 --> 00:17:14.000]  你做什麼我才做什麼
[00:17:14.000 --> 00:17:15.000]  你對我好
[00:17:15.000 --> 00:17:16.400]  我當然對你好
[00:17:16.400 --> 00:17:17.900]  你對我差
[00:17:17.900 --> 00:17:19.500]  我對你更差
[00:17:19.500 --> 00:17:21.200]  這個世界是這樣運作的
[00:17:21.200 --> 00:17:22.600]  謝給人就是什麼呢?
[00:17:22.600 --> 00:17:23.500]  在聖經裡面
[00:17:23.500 --> 00:17:25.000]  謝給人、欠人恥那些
[00:17:25.000 --> 00:17:27.400]  全部都是得罪那一種
[00:17:27.400 --> 00:17:28.400]  換句話說
[00:17:28.400 --> 00:17:30.200]  你謝給人就是別人欠你
[00:17:30.200 --> 00:17:31.400]  別人欠你就是說
[00:17:31.400 --> 00:17:33.300]  有人得罪你
[00:17:33.300 --> 00:17:35.400]  有人傷害了你
[00:17:35.400 --> 00:17:37.300]  你要指望從他收回
[00:17:37.300 --> 00:17:38.100]  就是說
[00:17:38.100 --> 00:17:39.800]  我要你還
[00:17:39.800 --> 00:17:40.700]  出來走
[00:17:40.700 --> 00:17:41.900]  最重要是還
[00:17:41.900 --> 00:17:44.200]  我要你還
[00:17:44.200 --> 00:17:47.100]  我要追討就是說我要報仇
[00:17:47.100 --> 00:17:49.600]  耶穌說這個世界就是這樣運作的
[00:17:49.600 --> 00:17:52.000]  大家有沒有看過活摘植樹
[00:17:52.000 --> 00:17:53.200]  你得罪我
[00:17:53.200 --> 00:17:57.200]  我要你十倍奉還
[00:17:57.200 --> 00:17:58.600]  你一定要還
[00:17:58.600 --> 00:18:00.200]  一定要報仇
[00:18:00.200 --> 00:18:03.000]  這個世界就是這樣運作
[00:18:03.000 --> 00:18:04.600]  弟兄姊妹
[00:18:04.600 --> 00:18:06.800]  今天聖祈也問大家
[00:18:06.800 --> 00:18:09.200]  你有沒有在生氣那些人
[00:18:09.200 --> 00:18:10.500]  可能有人傷害了你
[00:18:10.500 --> 00:18:12.000]  可能有人得罪了你
[00:18:12.000 --> 00:18:13.400]  可能你現在在想
[00:18:13.400 --> 00:18:14.900]  你在生氣那些人
[00:18:14.900 --> 00:18:17.800]  可能這些是你的朋友
[00:18:17.800 --> 00:18:19.300]  你的同事
[00:18:19.300 --> 00:18:21.100]  你的親人
[00:18:21.100 --> 00:18:23.000]  又或者是你的弟兄姊妹
[00:18:23.000 --> 00:18:24.800]  甚至是你自己
[00:18:24.800 --> 00:18:26.700]  你有沒有在生氣那些人
[00:18:26.700 --> 00:18:29.600]  今天耶穌要我們寬恕
[00:18:29.600 --> 00:18:32.900]  寬恕就是將神所給你的恩典
[00:18:32.900 --> 00:18:33.800]  給出去
[00:18:33.800 --> 00:18:36.500]  讓人看得見的愛
[00:18:36.500 --> 00:18:41.100]  因為恩典是唯一可以打破這個冰冷的世界
[00:18:41.100 --> 00:18:45.000]  恩典是唯一可以斬斷那些不斷延續的咒咒
[00:18:45.000 --> 00:18:47.300]  我們彼此傷害的咒咒
[00:18:47.300 --> 00:18:49.000]  因為耶穌答應了我們
[00:18:49.000 --> 00:18:50.700]  當我們寬恕
[00:18:50.700 --> 00:18:52.400]  當我們將恩典給出去
[00:18:52.400 --> 00:18:55.800]  在我們生命裡面有兩個很大的祝福
[00:18:55.800 --> 00:18:57.000]  第一個祝福是什麼呢?
[00:18:57.000 --> 00:18:58.600]  你會有極大的賞賜
[00:18:58.600 --> 00:18:59.700]  我們繼續看聖經
[00:18:59.700 --> 00:19:02.100]  《路加福音》六章三十五節
[00:19:02.100 --> 00:19:02.700]  我們一起讀
[00:19:02.700 --> 00:19:03.700]  一二三
[00:19:03.700 --> 00:19:05.800]  你們都要愛仇敵
[00:19:05.800 --> 00:19:07.800]  也要善待他們
[00:19:07.800 --> 00:19:11.100]  並要謝給人不似往常還
[00:19:11.100 --> 00:19:13.700]  你們的賞賜就必大了
[00:19:13.700 --> 00:19:16.600]  你們也必作至高者的兒子
[00:19:16.600 --> 00:19:19.300]  因為他恩待那忘恩的
[00:19:19.300 --> 00:19:20.900]  和作惡的
[00:19:20.900 --> 00:19:22.300]  賞賜就必大
[00:19:22.300 --> 00:19:24.300]  就是說當我們願意寬恕
[00:19:24.300 --> 00:19:26.500]  當我們將恩典給出去的時候
[00:19:26.500 --> 00:19:27.600]  耶穌說過
[00:19:27.600 --> 00:19:30.400]  你必定會有很大很大的賞賜
[00:19:30.400 --> 00:19:32.500]  這個賞賜是有兩個意思
[00:19:32.500 --> 00:19:33.600]  第一個意思是
[00:19:33.600 --> 00:19:35.500]  將來我們每一個人
[00:19:35.500 --> 00:19:36.700]  每一個信耶穌的人
[00:19:36.700 --> 00:19:38.500]  都會見到耶穌的
[00:19:38.500 --> 00:19:39.900]  到那個時間
[00:19:39.900 --> 00:19:43.000]  耶穌要給你很大很大的獎賞
[00:19:43.000 --> 00:19:44.700]  留意耶穌
[00:19:44.700 --> 00:19:46.500]  我們在英文裡面說
[00:19:46.500 --> 00:19:47.600]  那個審判
[00:19:47.600 --> 00:19:48.700]  那個Judge
[00:19:48.700 --> 00:19:49.900]  那個審判官
[00:19:49.900 --> 00:19:52.100]  我們經常都理解為審判官
[00:19:52.100 --> 00:19:54.300]  沒錯 這個審判官是
[00:19:54.300 --> 00:19:55.600]  你信不信耶穌
[00:19:55.600 --> 00:19:58.700]  你信了耶穌就不再被定罪
[00:19:58.700 --> 00:20:01.600]  未信耶穌的要面對審判
[00:20:01.600 --> 00:20:03.100]  但是對於信了耶穌的人來說
[00:20:03.100 --> 00:20:04.100]  這個審判是什麼
[00:20:04.100 --> 00:20:05.500]  這個Judge是什麼呢
[00:20:05.500 --> 00:20:07.500]  大家有沒有聽過評判
[00:20:07.500 --> 00:20:09.500]  可以解作評判
[00:20:09.500 --> 00:20:10.400]  換句話說
[00:20:10.400 --> 00:20:12.400]  可能在運動會裡面是評判
[00:20:12.400 --> 00:20:13.800]  可能在辯論比賽
[00:20:13.800 --> 00:20:15.200]  問答比賽是評判
[00:20:15.200 --> 00:20:18.400]  評判不是用來定人的罪的
[00:20:18.400 --> 00:20:21.600]  評判是決定獎賞
[00:20:21.600 --> 00:20:23.600]  所以當你寬恕
[00:20:23.600 --> 00:20:25.900]  當你把恩典給出去
[00:20:25.900 --> 00:20:28.100]  耶穌說當你看到他的時候
[00:20:28.100 --> 00:20:31.600]  這個評判要給你很大很大的獎賞
[00:20:31.600 --> 00:20:33.500]  這是第一個意思
[00:20:33.500 --> 00:20:35.000]  第二個意思
[00:20:35.000 --> 00:20:36.800]  將來又如何呢
[00:20:36.800 --> 00:20:38.800]  將來是有獎賞
[00:20:38.800 --> 00:20:41.000]  但是今天
[00:20:41.000 --> 00:20:44.000]  今天當我們寬恕的時候
[00:20:44.000 --> 00:20:46.500]  我們就得著釋放
[00:20:46.500 --> 00:20:49.600]  我們就得著自由
[00:20:49.600 --> 00:20:53.300]  在南非的國父孟德拉
[00:20:53.300 --> 00:20:55.300]  他曾經說過一句話
[00:20:55.300 --> 00:20:57.800]  如果你不寬恕
[00:20:57.800 --> 00:21:01.800]  你就會等於將自己囚禁在一個監獄裡面
[00:21:01.800 --> 00:21:03.800]  孟德拉是說得對的
[00:21:03.800 --> 00:21:04.500]  為什麼呢
[00:21:04.500 --> 00:21:06.400]  因為如果你不寬恕
[00:21:06.400 --> 00:21:09.000]  你就被你的憎恨
[00:21:09.000 --> 00:21:11.900]  被你的苦毒去折磨你
[00:21:11.900 --> 00:21:15.400]  讓你好像被自己囚禁了
[00:21:15.400 --> 00:21:17.200]  在一個憤慨的監獄裡面
[00:21:17.200 --> 00:21:19.300]  就好像坐牢一樣
[00:21:19.300 --> 00:21:23.000]  就好像你自己困在一個囚牢裡面一樣
[00:21:23.000 --> 00:21:25.200]  但是如果你願意寬恕
[00:21:25.200 --> 00:21:26.700]  你就得著自由
[00:21:26.700 --> 00:21:29.500]  你就得著釋放
[00:21:29.500 --> 00:21:33.500]  這句話就好像我們平時所念的主禱文一樣
[00:21:33.500 --> 00:21:35.200]  大家都念過主禱文吧
[00:21:35.200 --> 00:21:37.100]  免我們的債
[00:21:37.100 --> 00:21:40.900]  如同我們免了人的債一樣
[00:21:40.900 --> 00:21:42.500]  免人的債是什麼
[00:21:42.500 --> 00:21:44.500]  免人的債就是寬恕人
[00:21:44.500 --> 00:21:46.500]  當你寬恕人的時候
[00:21:46.500 --> 00:21:48.500]  神都赦免你的罪
[00:21:48.500 --> 00:21:49.700]  寬恕你的罪
[00:21:49.700 --> 00:21:50.900]  赦免你的債
[00:21:50.900 --> 00:21:55.400]  就是說神將你從苦毒裡面釋放出來
[00:21:55.400 --> 00:21:57.200]  讓你得自由
[00:21:57.200 --> 00:21:59.400]  弟兄姊妹當我們被寬恕的時候
[00:21:59.400 --> 00:22:04.400]  我在人生裡面就經歷到那個自由和釋放
[00:22:04.400 --> 00:22:07.800]  我告訴大家一個秘密
[00:22:07.800 --> 00:22:11.800]  其實我恨那個人很久了
[00:22:11.800 --> 00:22:13.700]  恨了他很多年
[00:22:13.700 --> 00:22:15.700]  弟兄姊妹如果你恨別人
[00:22:15.700 --> 00:22:18.300]  你猜最不開心的是誰呢
[00:22:18.300 --> 00:22:19.500]  自己
[00:22:19.500 --> 00:22:20.200]  為什麼
[00:22:20.200 --> 00:22:22.400]  因為那個人無論說什麼
[00:22:22.400 --> 00:22:23.600]  做什麼
[00:22:23.600 --> 00:22:25.400]  或者走什麼
[00:22:25.400 --> 00:22:27.200]  你就覺得
[00:22:27.200 --> 00:22:28.600]  他在刺痛你
[00:22:28.600 --> 00:22:29.800]  他刺痛你
[00:22:29.800 --> 00:22:30.900]  他說了一句話
[00:22:30.900 --> 00:22:32.200]  無論做什麼
[00:22:32.200 --> 00:22:33.600]  其實他都不知道
[00:22:33.600 --> 00:22:34.600]  他做什麼
[00:22:34.600 --> 00:22:37.200]  你就想起以往他怎樣傷害我
[00:22:37.200 --> 00:22:38.700]  那些眼神怎樣傷害我
[00:22:38.700 --> 00:22:40.300]  他說的話怎樣傷害我
[00:22:40.300 --> 00:22:43.700]  那些一幅一幅的不開心的圖畫
[00:22:43.700 --> 00:22:45.100]  那些鬧夠的圖畫
[00:22:45.100 --> 00:22:46.500]  那些刺痛我的圖畫
[00:22:46.500 --> 00:22:48.600]  一次又一次的出現
[00:22:48.600 --> 00:22:49.800]  所以呢
[00:22:49.800 --> 00:22:52.300]  你是不想見到這些人的
[00:22:52.300 --> 00:22:53.900]  每次你見到他的時候
[00:22:53.900 --> 00:22:55.000]  你想起一些不開心的東西
[00:22:55.000 --> 00:22:56.100]  想起一些痛的東西
[00:22:56.100 --> 00:22:57.800]  想起一些被傷害的東西
[00:22:57.800 --> 00:22:59.100]  刺傷你的東西
[00:22:59.100 --> 00:23:01.600]  所以你是超級不開心的
[00:23:01.600 --> 00:23:03.400]  但是你又沒辦法逃脫
[00:23:03.400 --> 00:23:04.800]  有時候你不想見到他
[00:23:04.800 --> 00:23:06.000]  偏偏見到
[00:23:06.000 --> 00:23:07.600]  所以你是很不開心
[00:23:07.600 --> 00:23:09.800]  就好像剛才曼德拉這樣說
[00:23:09.800 --> 00:23:14.200]  你將你自己困在那個憤恨
[00:23:14.200 --> 00:23:18.100]  怨恨苦獨的監獄裡面
[00:23:18.100 --> 00:23:19.700]  上個星期我跟大家說
[00:23:19.700 --> 00:23:22.000]  大家一定要靈修
[00:23:22.000 --> 00:23:22.500]  為什麼呢
[00:23:22.500 --> 00:23:26.400]  因為靈修是對我們屬靈生命的成長
[00:23:26.400 --> 00:23:28.300]  對我們跟神的關係
[00:23:28.300 --> 00:23:30.900]  是超級有幫助的
[00:23:30.900 --> 00:23:33.500]  那一次我靈修
[00:23:33.500 --> 00:23:36.300]  我就看到《路加福音》十八章十四節
[00:23:36.300 --> 00:23:37.000]  它說什麼呢
[00:23:37.000 --> 00:23:39.800]  凡自高的必降為卑
[00:23:39.800 --> 00:23:43.500]  自卑的必升為高
[00:23:43.500 --> 00:23:44.200]  它說什麼呢
[00:23:44.200 --> 00:23:46.000]  我看整段聖經就是這個話
[00:23:46.000 --> 00:23:47.800]  聖靈跟我說話
[00:23:47.800 --> 00:23:49.500]  祂說你不要驕傲
[00:23:49.500 --> 00:23:52.200]  為什麼生氣人會驕傲呢
[00:23:52.200 --> 00:23:55.200]  因為生氣人就好像扮演一個審判官
[00:23:55.200 --> 00:23:57.700]  在審判人
[00:23:57.700 --> 00:23:59.400]  神說你不要驕傲
[00:23:59.400 --> 00:24:00.700]  你要學謙卑
[00:24:00.700 --> 00:24:02.300]  你不再審判人
[00:24:02.300 --> 00:24:04.400]  因為審判人必被審判
[00:24:04.400 --> 00:24:05.300]  你要學謙卑
[00:24:05.300 --> 00:24:07.600]  你要學習寬恕人
[00:24:07.600 --> 00:24:09.800]  你要學習為他祈禱
[00:24:09.800 --> 00:24:13.200]  在我這麼多年的靈修裡面
[00:24:13.200 --> 00:24:18.300]  有一個很大的體會
[00:24:18.300 --> 00:24:20.900]  這個我希望祝福到大家
[00:24:20.900 --> 00:24:22.600]  這個體會是什麼呢
[00:24:22.600 --> 00:24:24.200]  當聖靈在靈修裡面
[00:24:24.200 --> 00:24:25.600]  聖靈跟你說
[00:24:25.600 --> 00:24:27.100]  只要合乎真理的事
[00:24:27.100 --> 00:24:28.600]  你一定要做
[00:24:28.600 --> 00:24:31.600]  必定對你有很大的好處
[00:24:31.600 --> 00:24:33.000]  於是我就
[00:24:33.000 --> 00:24:34.800]  很難啊主
[00:24:34.800 --> 00:24:36.600]  真的很難
[00:24:36.600 --> 00:24:38.700]  要我寬恕祂真的很難
[00:24:38.700 --> 00:24:40.300]  要我放下自己真的很難
[00:24:40.300 --> 00:24:42.600]  但是你必定要做
[00:24:42.600 --> 00:24:49.200]  於是我第一步就開始為祂祈禱
[00:24:49.200 --> 00:24:51.100]  好了我想問一下鼎姐妹
[00:24:51.100 --> 00:24:52.500]  有多少位在生氣的時候
[00:24:52.500 --> 00:24:55.500]  你可以為祂祈禱的請舉手
[00:24:55.500 --> 00:24:57.700]  你們這麼厲害
[00:24:57.700 --> 00:24:59.300]  生氣的時候為祂祈禱
[00:24:59.300 --> 00:25:00.500]  我不是很行
[00:25:00.500 --> 00:25:01.800]  老實說
[00:25:01.800 --> 00:25:03.300]  為什麼
[00:25:03.300 --> 00:25:05.800]  你生氣的時候為祂祈禱
[00:25:05.800 --> 00:25:06.600]  你為祂祈禱
[00:25:06.600 --> 00:25:08.700]  事不宜遲會想起祂的事情
[00:25:08.700 --> 00:25:09.500]  你想起祂的事情
[00:25:09.500 --> 00:25:11.800]  祂的尊容就會出現
[00:25:11.800 --> 00:25:13.900]  然後祂做過的事情又會出現
[00:25:13.900 --> 00:25:15.600]  以往那些不開心的事情
[00:25:15.600 --> 00:25:16.900]  又一幕一幕出來
[00:25:16.900 --> 00:25:19.100]  然後你的情緒就高漲了
[00:25:19.100 --> 00:25:20.500]  你的生氣的情緒
[00:25:20.500 --> 00:25:23.100]  又一次再湧現出來了
[00:25:23.100 --> 00:25:24.800]  那你更加不開心
[00:25:24.800 --> 00:25:25.600]  根本祈禱不了
[00:25:25.600 --> 00:25:27.600]  因為你在想
[00:25:27.600 --> 00:25:28.800]  你為了祈禱的時間
[00:25:28.800 --> 00:25:30.500]  你在想那些不開心的事情
[00:25:30.500 --> 00:25:32.500]  不好的事情一直在數
[00:25:32.500 --> 00:25:33.400]  你怎麼祈禱呢
[00:25:33.400 --> 00:25:36.200]  在數算那些不好的事情
[00:25:36.200 --> 00:25:37.800]  但是
[00:25:37.800 --> 00:25:41.400]  那次聖靈教我用一些很特別的方法
[00:25:41.400 --> 00:25:43.300]  為我生氣的時候祈禱
[00:25:43.300 --> 00:25:43.800]  是什麼呢
[00:25:43.800 --> 00:25:46.500]  當我想起祂不開心的事情的時候
[00:25:46.500 --> 00:25:47.600]  聖靈教我
[00:25:47.600 --> 00:25:49.200]  將祂不好的事情
[00:25:49.200 --> 00:25:50.800]  反過來為祂祈禱
[00:25:50.800 --> 00:25:52.200]  大家明白我說什麼嗎
[00:25:52.200 --> 00:25:55.100]  我舉個例子
[00:25:55.100 --> 00:25:57.000]  謝祐生
[00:25:57.000 --> 00:25:58.100]  說話
[00:25:58.100 --> 00:26:00.300]  每次都插到別人
[00:26:00.300 --> 00:26:01.900]  每次都有次
[00:26:01.900 --> 00:26:02.800]  所以聽他說話
[00:26:02.800 --> 00:26:04.800]  跟他聊天一定不開心
[00:26:04.800 --> 00:26:06.300]  每次都被他插到
[00:26:06.300 --> 00:26:08.100]  這個人不知為什麼會這樣說話
[00:26:08.100 --> 00:26:09.700]  每個人都受傷
[00:26:09.700 --> 00:26:11.600]  我怎麼為謝祐生祈禱呢
[00:26:11.600 --> 00:26:12.500]  主啊
[00:26:12.500 --> 00:26:14.600]  求祢讓謝祐生的說話
[00:26:14.600 --> 00:26:18.100]  如蜜糖一樣甘甘甜
[00:26:18.100 --> 00:26:20.300]  求祢讓他所出的說話
[00:26:20.300 --> 00:26:22.000]  是大有祝福
[00:26:22.000 --> 00:26:24.400]  求祢讓他所有說話
[00:26:24.400 --> 00:26:26.100]  讓人得著造就
[00:26:26.100 --> 00:26:27.700]  讓人得著鼓勵
[00:26:27.700 --> 00:26:29.400]  讓人得著振奮
[00:26:29.400 --> 00:26:31.700]  讓人聽到他說話
[00:26:31.700 --> 00:26:35.000]  整個人都湧流那種開心喜樂出來
[00:26:35.000 --> 00:26:36.500]  求祢讓謝祐生
[00:26:36.500 --> 00:26:39.100]  有一個清潔良善的心
[00:26:39.100 --> 00:26:41.000]  以至他說的每一句說話
[00:26:41.000 --> 00:26:42.500]  都大有恩賢
[00:26:42.500 --> 00:26:44.100]  讓人得著幸福
[00:26:44.100 --> 00:26:45.500]  行不行
[00:26:45.500 --> 00:26:47.500]  可以這樣的
[00:26:47.500 --> 00:26:48.600]  聖靈教我
[00:26:48.600 --> 00:26:53.300]  反過來為那個人不好的事情祈禱
[00:26:53.300 --> 00:26:53.900]  弟兄姊妹
[00:26:53.900 --> 00:26:56.100]  這個是很重要的經歷
[00:26:56.100 --> 00:26:59.900]  因為當我每一天這樣為他祈禱的時候
[00:26:59.900 --> 00:27:03.000]  我心裡面那種苦毒對我的控制
[00:27:03.000 --> 00:27:04.500]  和我的影響力
[00:27:04.500 --> 00:27:07.200]  就一路一路下降
[00:27:07.200 --> 00:27:10.000]  聖靈讓你更新改變的時間
[00:27:10.000 --> 00:27:12.600]  他每一次去到某個階段
[00:27:12.600 --> 00:27:14.200]  都會推一下你
[00:27:14.200 --> 00:27:15.600]  當我祈禱差不多
[00:27:15.600 --> 00:27:17.200]  覺得很平安
[00:27:17.200 --> 00:27:18.600]  很安穩的時候
[00:27:18.600 --> 00:27:19.800]  聖靈就會推一下我
[00:27:19.800 --> 00:27:20.600]  你打電話給他
[00:27:20.600 --> 00:27:22.200]  約他喝咖啡
[00:27:22.200 --> 00:27:24.000]  吓
[00:27:24.000 --> 00:27:25.400]  喝咖啡
[00:27:25.400 --> 00:27:26.200]  弟兄姊妹
[00:27:26.200 --> 00:27:29.000]  喝咖啡有很多種
[00:27:29.000 --> 00:27:31.300]  喝咖啡可以西柔喝咖啡
[00:27:31.300 --> 00:27:32.200]  喝咖啡可以
[00:27:32.200 --> 00:27:33.800]  可以交心喝咖啡
[00:27:33.800 --> 00:27:35.300]  西柔喝咖啡是怎樣呢
[00:27:35.300 --> 00:27:37.700]  大家都拿著杯咖啡然後說
[00:27:37.700 --> 00:27:39.400]  美國加息又怎樣呢
[00:27:39.400 --> 00:27:42.500]  昨晚巴士罷洗又影響什麼交通呢
[00:27:42.500 --> 00:27:45.000]  林鄭又怎樣祝福香港呢
[00:27:45.000 --> 00:27:47.200]  究竟這個財政年度派不派錢呢
[00:27:47.200 --> 00:27:50.800]  這個行政立法會拉布剪布
[00:27:50.800 --> 00:27:52.700]  不拉布不剪布又怎樣呢
[00:27:52.700 --> 00:27:54.700]  你西柔了幾個小時
[00:27:54.700 --> 00:27:57.000]  都不知道說什麼
[00:27:57.000 --> 00:27:59.600]  但我相信神不是要我這樣
[00:27:59.600 --> 00:28:01.000]  你約他喝咖啡
[00:28:01.000 --> 00:28:03.600]  一定有些事要搞
[00:28:03.600 --> 00:28:06.900]  於是我就約他喝咖啡
[00:28:06.900 --> 00:28:09.900]  但喝咖啡之前那個小時就大件事了
[00:28:09.900 --> 00:28:11.700]  怎樣大件事呢
[00:28:11.700 --> 00:28:14.100]  你腦裏面會有很多
[00:28:14.100 --> 00:28:15.200]  不知道會不會發生的事
[00:28:15.200 --> 00:28:16.800]  譬如
[00:28:16.800 --> 00:28:18.800]  會不會我坐在這裏已經坐下了
[00:28:18.800 --> 00:28:20.100]  叫了杯咖啡
[00:28:20.100 --> 00:28:21.100]  接著他打個電話來
[00:28:21.100 --> 00:28:23.000]  我不到了
[00:28:23.000 --> 00:28:25.500]  又或者你去到那時已經啤你了
[00:28:25.500 --> 00:28:27.600]  又或者實你兩句先
[00:28:27.600 --> 00:28:28.600]  看你怎樣
[00:28:28.600 --> 00:28:31.300]  又或者可能講兩句已經吵架了
[00:28:31.300 --> 00:28:34.200]  又或者我不西柔他西柔
[00:28:34.200 --> 00:28:35.700]  大家沒有辦法講到
[00:28:35.700 --> 00:28:39.500]  接著你那個小時就想了很多很多這些東西出來
[00:28:39.500 --> 00:28:41.100]  不知道會不會發生
[00:28:41.100 --> 00:28:44.500]  特別在走去喝咖啡的地點
[00:28:44.500 --> 00:28:48.000]  你的心跳得很快
[00:28:48.000 --> 00:28:49.900]  你不知道怕什麼
[00:28:49.900 --> 00:28:51.700]  你走去不知道為什麼
[00:28:51.700 --> 00:28:53.800]  你不知道
[00:28:53.800 --> 00:28:55.300]  你真的會去到死嗎
[00:28:55.300 --> 00:28:55.800]  不會
[00:28:55.800 --> 00:28:57.500]  但你不知道為什麼
[00:28:57.500 --> 00:28:59.000]  不知道那個人有什麼反應
[00:28:59.000 --> 00:29:01.000]  那些東西完全你控制不了
[00:29:01.000 --> 00:29:03.600]  因為你要面對那個真實的你
[00:29:03.600 --> 00:29:07.000]  面對那個真實的他
[00:29:07.000 --> 00:29:08.600]  結果
[00:29:08.600 --> 00:29:10.600]  喝咖啡的那個鐘頭
[00:29:10.600 --> 00:29:13.800]  剛才所想的東西完全沒有發生
[00:29:13.800 --> 00:29:15.000]  很平安
[00:29:15.000 --> 00:29:18.200]  大家聊天的時間
[00:29:18.200 --> 00:29:20.600]  有那種平安在我們當中
[00:29:20.600 --> 00:29:22.800]  那個鐘頭裏面
[00:29:22.800 --> 00:29:25.200]  形容再傻也傻
[00:29:25.200 --> 00:29:27.200]  是什麼呢
[00:29:27.200 --> 00:29:28.600]  大家都知道
[00:29:28.600 --> 00:29:30.600]  兩個人不對
[00:29:30.600 --> 00:29:32.000]  有哪個人是對的
[00:29:32.000 --> 00:29:33.600]  哪個人是錯的
[00:29:33.600 --> 00:29:34.400]  才去跟他說
[00:29:34.400 --> 00:29:36.200]  你不要再算了
[00:29:36.200 --> 00:29:38.600]  算是一個很大的問題
[00:29:38.600 --> 00:29:40.000]  為什麼
[00:29:40.000 --> 00:29:40.800]  大家都不對
[00:29:40.800 --> 00:29:43.400]  不過你不對多一點
[00:29:43.400 --> 00:29:44.400]  大家都對
[00:29:44.400 --> 00:29:45.800]  不過我對多一點
[00:29:45.800 --> 00:29:47.800]  這樣就算了
[00:29:47.800 --> 00:29:49.200]  才去推我
[00:29:49.200 --> 00:29:50.400]  不要再算了
[00:29:50.400 --> 00:29:51.600]  沒得算
[00:29:51.600 --> 00:29:53.800]  不如你先向他道歉
[00:29:53.800 --> 00:29:55.400]  於是我就向他道歉
[00:29:55.400 --> 00:29:58.400]  等姐妹喝完咖啡
[00:29:58.400 --> 00:30:00.200]  大家都很開心地走了
[00:30:00.200 --> 00:30:02.000]  大家有那種平安開心
[00:30:02.000 --> 00:30:03.600]  最重要是什麼呢
[00:30:03.600 --> 00:30:07.200]  最重要是完了那次的聚會之後
[00:30:07.200 --> 00:30:08.800]  我剛才所說的那些苦讀
[00:30:08.800 --> 00:30:09.800]  憎恨
[00:30:09.800 --> 00:30:11.600]  惱恨
[00:30:11.600 --> 00:30:12.800]  百分之一百
