
[00:00:00.000 --> 00:00:02.540]  我們剛剛過了一個星期六
[00:18:02.300 --> 00:18:04.940]  不 我們要侍奉耶和華
[00:18:04.940 --> 00:18:06.460]  約書下對百姓說
[00:18:06.460 --> 00:18:08.940]  你們選擇耶和華要侍奉祂
[00:18:08.940 --> 00:18:11.980]  是你們作證罷
[00:18:11.980 --> 00:18:13.660]  你們自己作證罷
[00:18:13.660 --> 00:18:15.460]  他們說我們願意作證
[00:18:15.460 --> 00:18:18.380]  就是說你死你死
[00:18:18.380 --> 00:18:19.580]  我已經警告了你
[00:18:19.580 --> 00:18:22.020]  如果你要與上帝納藥
[00:18:22.020 --> 00:18:22.740]  你就納藥
[00:18:22.740 --> 00:18:23.620]  不過我告訴你
[00:18:23.620 --> 00:18:24.820]  如果你納了藥
[00:18:24.820 --> 00:18:26.900]  而你最後轉態
[00:18:26.900 --> 00:18:29.820]  你的下場比你之前
[00:18:29.820 --> 00:18:33.100]  更慘,上帝一定滅絕你
[00:18:33.100 --> 00:18:34.700]  你去到這裡
[00:18:34.700 --> 00:18:37.660]  其實約書下的記是完的
[00:18:37.660 --> 00:18:39.140]  賣個關子
[00:18:39.140 --> 00:18:41.220]  但為什麼我們這麼肯定呢?
[00:18:41.220 --> 00:18:42.380]  或者我們看回頭
[00:18:42.380 --> 00:18:43.460]  我們覺得約書下
[00:18:43.460 --> 00:18:45.380]  其實知道他們是不行的
[00:18:45.380 --> 00:18:49.140]  也知道他們最後會被上帝滅絕
[00:18:49.140 --> 00:18:50.660]  或者被審判
[00:18:50.660 --> 00:18:54.100]  就因為下一本書叫做《釋師記》
[00:18:54.100 --> 00:18:55.220]  在《釋師記》裡面
[00:18:55.220 --> 00:18:59.620]  你發現百姓其實有沒有離棄耶和華的呢?
[00:18:59.620 --> 00:19:00.660]  其實是沒有的
[00:19:00.660 --> 00:19:02.340]  他經常都呼叫耶和華
[00:19:02.340 --> 00:19:05.060]  一有什麼慘事就呼叫耶和華
[00:19:05.060 --> 00:19:06.300]  經常口口聲聲
[00:19:06.300 --> 00:19:07.700]  耶和華前,耶和華後
[00:19:07.700 --> 00:19:10.420]  但是他知不知道耶和華是誰?
[00:19:10.420 --> 00:19:11.660]  他不知道的
[00:19:11.660 --> 00:19:13.620]  他完全不知道耶和華是誰
[00:19:13.620 --> 00:19:16.180]  他們忘記了摩西吾京裡面
[00:19:16.180 --> 00:19:18.780]  我們以後有機會講到他們知道
[00:19:18.780 --> 00:19:21.540]  所以這裡其實有個預表
[00:19:21.540 --> 00:19:23.900]  就是上帝的審判會臨到他們
[00:19:23.900 --> 00:19:25.740]  禍會降在他們
[00:19:25.740 --> 00:19:28.660]  甚至將他們要滅絕的
[00:19:28.660 --> 00:19:33.100]  什麼是真正去侍奉耶和華?
[00:19:33.100 --> 00:19:34.620]  正如我剛才所講
[00:19:34.620 --> 00:19:36.740]  百姓那個侍奉的理念
[00:19:36.740 --> 00:19:39.660]  是基於他們侍奉拜其他偶像
[00:19:39.660 --> 00:19:44.300]  今天很多人來去敬拜耶穌基督
[00:19:44.300 --> 00:19:48.100]  他仍然覺得耶穌基督和黃大仙差不多
[00:19:48.100 --> 00:19:49.660]  只要我有空
[00:19:49.660 --> 00:19:50.380]  只要我有時間
[00:19:50.380 --> 00:19:51.380]  不過他要求高一些
[00:19:51.380 --> 00:19:53.260]  他每個禮拜都要回教會
[00:19:53.260 --> 00:19:55.060]  只要我去足教會
[00:19:55.060 --> 00:19:56.380]  他有沒有辦法?
[00:19:56.380 --> 00:19:57.260]  就是這麼多
[00:19:57.260 --> 00:19:58.700]  他完全沒有想過
[00:19:58.700 --> 00:19:59.700]  一個拜黃大仙的人
[00:19:59.700 --> 00:20:01.900]  根本就不是全心全意
[00:20:01.900 --> 00:20:05.140]  他不會去閱讀黃大仙的生平是什麼
[00:20:05.140 --> 00:20:08.420]  為什麼我們要去敬拜黃大仙
[00:20:08.420 --> 00:20:09.740]  他就知道他靈
[00:20:09.740 --> 00:20:13.220]  很多人今天去信耶穌的時候一樣是
[00:20:13.220 --> 00:20:16.780]  所以他不是給最好的耶穌
[00:20:16.780 --> 00:20:18.900]  他不是將他的生命完全給
[00:20:18.900 --> 00:20:21.860]  他只不過是給一些外在的侍奉
[00:20:21.860 --> 00:20:24.900]  而約書亞就是在挑戰他內心的東西
[00:20:24.900 --> 00:20:28.500]  而約書亞自己知道這幫人是頂不住的
[00:20:28.500 --> 00:20:32.460]  其實令我想起《創世紀》第四章的故事
[00:20:32.460 --> 00:20:36.460]  阿伯和該人的獻祭
[00:20:36.460 --> 00:20:40.340]  阿伯獻祭和該人獻祭不一樣
[00:20:40.340 --> 00:20:43.820]  該人獻的是普通的祭
[00:20:43.820 --> 00:20:45.940]  該人有沒有獻祭?有
[00:20:45.940 --> 00:20:48.300]  該人的獻祭是愛邦人的獻祭
[00:20:48.300 --> 00:20:51.180]  該人的獻祭是普通神明的獻祭
[00:20:51.180 --> 00:20:53.380]  他不需要將自己的心獻上
[00:20:53.380 --> 00:20:56.980]  阿伯卻知道甚麼叫做真獻祭
[00:20:56.980 --> 00:21:01.060]  於是他將最好的投生的羊的脂肪獻上
[00:21:01.060 --> 00:21:03.020]  所以要說看中了阿伯
[00:21:03.020 --> 00:21:04.820]  看不中該人
[00:21:04.820 --> 00:21:07.300]  今天我們的獻祭是甚麼呢?
[00:21:07.300 --> 00:21:10.500]  我們真的將全心全意給上帝
[00:21:10.500 --> 00:21:12.980]  還是我們說耶穌很靈
[00:21:12.980 --> 00:21:15.980]  千萬不要離棄祂
[00:21:15.980 --> 00:21:18.140]  而於是求祂給一些獻祭
[00:21:18.140 --> 00:21:19.820]  這種獻祭是假的
[00:21:19.820 --> 00:21:23.900]  這種獻祭最後只會得到上帝的審判
[00:21:23.900 --> 00:21:26.180]  今天很值得我們去深思
[00:21:26.180 --> 00:21:27.380]  問下我們的生命
[00:21:27.380 --> 00:21:30.460]  是否真的朝向天路而行
[00:21:30.460 --> 00:21:31.620]  願上帝祝福你
[00:21:31.620 --> 00:21:35.940]  在這個禮拜裏好好去思想
[00:21:35.940 --> 00:21:38.940]  為自己、為家人、為教會祈禱
[00:21:38.940 --> 00:21:39.940]  大家努力
