
[00:00:00.000 --> 00:00:03.880]  各位兄弟姐妹,主內平安!
[00:20:27.920 --> 00:20:30.880]  你可不可以人與人之間那種
[00:20:30.880 --> 00:20:34.200]  大小事情都可以這樣分享
[00:20:34.200 --> 00:20:36.360]  究竟神是無處不在
[00:20:36.360 --> 00:20:38.800]  你是不是也可以無時無刻
[00:20:38.800 --> 00:20:42.000]  用這種方法和神建立關係呢
[00:20:42.000 --> 00:20:43.880]  即是說無論一些事情
[00:20:43.880 --> 00:20:48.720]  是那一天出乎意料的事情發生了
[00:20:48.720 --> 00:20:51.200]  有些心情上起伏的事情
[00:20:51.200 --> 00:20:53.440]  或者突然間有一些困惑
[00:20:53.440 --> 00:20:55.960]  就用一種獨特的
[00:20:55.960 --> 00:21:00.840]  屬靈的短訊或者微信和神去分享
[00:21:00.840 --> 00:21:04.280]  如果你形成了這種習慣的話
[00:21:04.280 --> 00:21:06.040]  你就會慢慢體會
[00:21:06.040 --> 00:21:09.080]  什麼叫做與神同行的生活
[00:21:09.080 --> 00:21:12.440]  縱然你正在很忙碌
[00:21:12.440 --> 00:21:14.920]  仍然有很多大小事情在你身邊
[00:21:14.920 --> 00:21:16.200]  不停地發生
[00:21:16.200 --> 00:21:17.920]  但是你也無時無刻
[00:21:17.920 --> 00:21:19.360]  這件事又和神說
[00:21:19.360 --> 00:21:21.320]  那件事又即時和神說
[00:21:21.320 --> 00:21:22.840]  好像你的密友一樣
[00:21:22.840 --> 00:21:25.600]  不斷地向祂分享
[00:21:25.600 --> 00:21:26.840]  又或者有困難的時候
[00:21:26.840 --> 00:21:30.280]  祂那一刻也變成了一個幫助你的老師
[00:21:30.280 --> 00:21:33.240]  亦都很傷心難過的時候
[00:21:33.240 --> 00:21:34.280]  神也在那一刻
[00:21:34.280 --> 00:21:38.320]  即時成為了搭著你的肩膀的安慰者
[00:21:38.320 --> 00:21:41.560]  這種不斷親近溝通同行的狀態
[00:21:41.560 --> 00:21:43.480]  變成了不一定是我們所說的
[00:21:43.480 --> 00:21:46.560]  傳統那種要很獨處、很寧靜
[00:21:46.560 --> 00:21:48.680]  或者一定要很全神貫注
[00:21:48.680 --> 00:21:51.760]  才可以體會到神同在
[00:21:51.760 --> 00:21:52.680]  我相信這一點
[00:21:52.680 --> 00:21:54.640]  大家可能最容易學得到
[00:21:54.640 --> 00:21:57.000]  因為你既然可以和人
[00:21:57.000 --> 00:21:59.920]  都用這種模式去相處的時候
[00:21:59.920 --> 00:22:02.120]  WhatsApp等等
[00:22:02.120 --> 00:22:03.800]  不過那一刻你的對象
[00:22:03.800 --> 00:22:07.040]  原來不只是你身邊的朋友、家人
[00:22:07.040 --> 00:22:09.440]  而是神也可以這樣做
[00:22:09.440 --> 00:22:11.520]  我相信大家都學得最快
[00:22:11.520 --> 00:22:13.120]  這個不難的
[00:22:13.120 --> 00:22:14.640]  那一刻你看到一個新聞
[00:22:14.640 --> 00:22:16.280]  你立即和神說
[00:22:16.280 --> 00:22:19.000]  為什麼會發生變成這樣的事情
[00:22:19.000 --> 00:22:22.840]  立即去和神把你的分享體會
[00:22:22.840 --> 00:22:23.920]  我們有時候也會說
[00:22:23.920 --> 00:22:25.360]  為什麼會發生這樣的事情
[00:22:25.360 --> 00:22:27.640]  將那段新聞立即轉載
[00:22:27.640 --> 00:22:29.040]  寄給群組
[00:22:29.040 --> 00:22:30.840]  這一刻原來你發覺到
[00:22:30.840 --> 00:22:33.160]  我們的神也是很樂意
[00:22:33.160 --> 00:22:36.720]  成為你其中一個群組的要員
[00:22:36.720 --> 00:22:38.120]  第二點
[00:22:38.120 --> 00:22:40.240]  就是必須有定期的約會
[00:22:40.240 --> 00:22:42.920]  和神有定期一個屬靈的約會
[00:22:42.920 --> 00:22:44.760]  都是很重要的
[00:22:44.760 --> 00:22:45.920]  因為你會想起
[00:22:45.920 --> 00:22:47.560]  尤其是拍過拖的人
[00:22:47.560 --> 00:22:50.200]  或者你已經是夫婦了
[00:22:50.200 --> 00:22:53.200]  你就更加明白什麼叫做約會
[00:22:53.200 --> 00:22:56.120]  更加知道約會是多麼重要
[00:22:56.120 --> 00:22:57.320]  說明約會
[00:22:57.320 --> 00:23:01.320]  不一定是每天規定要做
[00:23:01.320 --> 00:23:04.360]  但卻是要定時定候去做
[00:23:04.360 --> 00:23:08.600]  一次比較長時間的
[00:23:08.600 --> 00:23:11.000]  可以有足夠的空間
[00:23:11.000 --> 00:23:13.720]  去彼此傾心吐意
[00:23:13.720 --> 00:23:15.160]  人的相似
[00:23:15.160 --> 00:23:18.440]  都是可以這樣慢慢建立親密關係
[00:23:18.440 --> 00:23:22.120]  相信原來同樣都是和神
[00:23:22.120 --> 00:23:26.760]  可以有這種定時的約會時刻
[00:23:26.760 --> 00:23:27.920]  這一種一聽
[00:23:27.920 --> 00:23:32.280]  其實和我們傳統的靈修很接近
[00:23:32.280 --> 00:23:34.840]  當然這麼美好的約會
[00:23:34.840 --> 00:23:36.640]  天天進行當然是最好
[00:23:36.640 --> 00:23:38.320]  好像我們平時的傳統靈修
[00:23:38.320 --> 00:23:39.520]  但是我現在說的
[00:23:39.520 --> 00:23:41.600]  好像都市好像很困難
[00:23:41.600 --> 00:23:43.080]  有些人聽到OT
[00:23:43.080 --> 00:23:44.960]  都隨時很晚才回來
[00:23:44.960 --> 00:23:46.800]  飯都還沒吃
[00:23:46.800 --> 00:23:48.480]  於是怎樣呢
[00:23:48.480 --> 00:23:49.320]  但是呢
[00:23:49.320 --> 00:23:52.600]  原來溫博士建議有這一種
[00:23:52.600 --> 00:23:53.800]  一個星期
[00:23:53.800 --> 00:23:56.400]  你可以至少有兩三次
[00:23:56.400 --> 00:23:59.480]  去和神約會
[00:23:59.480 --> 00:24:01.640]  但是你記得不是說
[00:24:01.640 --> 00:24:04.200]  今天終於有空我去做
[00:24:04.200 --> 00:24:05.960]  而是你和人約會是怎樣
[00:24:05.960 --> 00:24:06.960]  通常你都會說
[00:24:06.960 --> 00:24:08.200]  約了你
[00:24:08.200 --> 00:24:10.200]  在簡介上寫好
[00:24:10.200 --> 00:24:14.600]  我們這一天約定吃飯見面
[00:24:14.600 --> 00:24:17.400]  是真的要在你的日程表裏面
[00:24:17.400 --> 00:24:18.920]  好好地規劃
[00:24:18.920 --> 00:24:20.920]  你知道那天應該有些空間
[00:24:20.920 --> 00:24:22.040]  你就規劃了
[00:24:22.040 --> 00:24:24.040]  當然你約了神的時候
[00:24:24.040 --> 00:24:26.160]  同樣你約了人都不會輕易
[00:24:26.160 --> 00:24:27.120]  就失約
[00:24:27.120 --> 00:24:28.320]  你約了神的時候
[00:24:28.320 --> 00:24:31.680]  你就真的不要輕易失約
[00:24:31.680 --> 00:24:33.160]  而在這個約會裏面
[00:24:33.160 --> 00:24:35.360]  同樣你約會都要想好地方
[00:24:35.360 --> 00:24:38.960]  想好有什麼內容
[00:24:38.960 --> 00:24:40.760]  你哪間餐廳好呢
[00:24:40.760 --> 00:24:41.920]  同樣你和神的時候
[00:24:41.920 --> 00:24:43.080]  你都要想好
[00:24:43.080 --> 00:24:45.000]  那天我們要預備好
[00:24:45.000 --> 00:24:48.240]  可以用什麼材料
[00:24:48.240 --> 00:24:49.720]  圖文
[00:24:49.720 --> 00:24:51.200]  或者一些靈修作品
[00:24:51.200 --> 00:24:52.920]  可能不需要太長的
[00:24:52.920 --> 00:24:56.680]  但卻是有深度的一些作品
[00:24:56.680 --> 00:24:58.120]  於是就很好的
[00:24:58.120 --> 00:25:00.000]  在這段時間
[00:25:00.000 --> 00:25:03.400]  甚至建議可以調一個定時器
[00:25:03.400 --> 00:25:04.520]  可能半個小時
[00:25:04.520 --> 00:25:06.640]  可能你覺得多些的
[00:25:06.640 --> 00:25:08.360]  可能45分鐘
[00:25:08.360 --> 00:25:09.280]  而在這段時間
[00:25:09.280 --> 00:25:11.120]  你就完全專注神
[00:25:11.120 --> 00:25:14.760]  又是把所有電子產品丟掉
[00:25:14.760 --> 00:25:15.880]  關掉它
[00:25:15.880 --> 00:25:17.360]  或者將這一切遠離
[00:25:17.360 --> 00:25:18.320]  而那一刻
[00:25:18.320 --> 00:25:21.400]  單單屬於神和我們自己
[00:25:21.400 --> 00:25:22.760]  去傾心圖義
[00:25:22.760 --> 00:25:25.480]  去親密約會的時間
[00:25:25.480 --> 00:25:27.960]  這種和神交流的時刻
[00:25:27.960 --> 00:25:30.360]  是沒有辦法取替
[00:25:30.360 --> 00:25:33.160]  第三樣建議
[00:25:33.160 --> 00:25:36.320]  就是一年有一次的退休
[00:25:36.320 --> 00:25:38.200]  溫博士甚至表示
[00:25:38.200 --> 00:25:41.600]  他個人喜歡一年有兩三次
[00:25:41.600 --> 00:25:42.520]  而其中一次
[00:25:42.520 --> 00:25:46.080]  就一定和他太太一起去退休
[00:25:46.080 --> 00:25:47.960]  退休有一點像
[00:25:47.960 --> 00:25:51.800]  好像是用人與人之間建立友誼
[00:25:51.800 --> 00:25:53.240]  有時有沒有發現
[00:25:53.240 --> 00:25:56.600]  去旅行也會和人熟絡一點
[00:25:56.600 --> 00:25:59.200]  原來就好像和你三五知己
[00:25:59.200 --> 00:26:01.240]  也會有時一年一次
[00:26:01.240 --> 00:26:04.400]  或者有時和家族辦一個大旅行
[00:26:04.400 --> 00:26:06.560]  去外面玩幾天
[00:26:06.560 --> 00:26:08.480]  一起生活
[00:26:08.480 --> 00:26:10.800]  原來退休就好像和神
[00:26:10.800 --> 00:26:13.520]  有一個這樣的日子
[00:26:13.520 --> 00:26:15.520]  通常去到這些
[00:26:15.520 --> 00:26:16.320]  走了出去
[00:26:16.320 --> 00:26:17.600]  離開一個熟悉的環境
[00:26:17.600 --> 00:26:20.040]  你就會可能在這個平台裏面
[00:26:20.040 --> 00:26:22.960]  有一些平日你沒有機會說的事情
[00:26:22.960 --> 00:26:26.160]  平日沒有機會大家說清楚的事情
[00:26:26.160 --> 00:26:27.480]  都可以在這一刻
[00:26:27.480 --> 00:26:29.720]  有足夠的時間空間
[00:26:29.720 --> 00:26:32.120]  去表露去分享
[00:26:32.120 --> 00:26:34.280]  當然對於忙碌的現代人
[00:26:34.280 --> 00:26:37.560]  縱然只有兩天一夜
[00:26:37.560 --> 00:26:38.840]  都不要放棄
[00:26:38.840 --> 00:26:41.360]  都要爭取回來
[00:26:41.360 --> 00:26:42.960]  走到其他地方
[00:26:42.960 --> 00:26:44.600]  可能要這樣過一晚
[00:26:44.600 --> 00:26:46.200]  有些人覺得很麻煩
[00:26:46.200 --> 00:26:48.520]  又要收拾東西
[00:26:48.520 --> 00:26:50.000]  但正如去旅行一樣
[00:26:50.000 --> 00:26:53.400]  如果不離開一下自己熟悉的環境
[00:26:53.400 --> 00:26:58.720]  其實很難讓溝通達到一個新的層次
[00:26:58.720 --> 00:26:59.920]  不知道你會不會有時在家裏
[00:26:59.920 --> 00:27:01.720]  你就會無事忙
[00:27:01.720 --> 00:27:03.440]  我今天沒事做就在家裏
[00:27:03.440 --> 00:27:04.840]  但不知為何突然間想起
[00:27:04.840 --> 00:27:07.080]  又搞這些搞那些
[00:27:07.080 --> 00:27:10.360]  所以退休就是避免你在家裏忍不住
[00:27:10.360 --> 00:27:12.280]  又搞這些搞那些
[00:27:12.280 --> 00:27:14.400]  離開一個熟悉的環境
[00:27:14.400 --> 00:27:16.240]  有新的一個層次
[00:27:16.240 --> 00:27:19.960]  讓自己可以專一的專注在神的身上
[00:27:19.960 --> 00:27:21.960]  可以有甚麼說話
[00:27:21.960 --> 00:27:24.520]  盡量都可以跟神說
[00:27:24.520 --> 00:27:26.960]  亦盡量也是同樣
[00:27:26.960 --> 00:27:28.920]  撇開一些通訊的工具
[00:27:28.920 --> 00:27:32.680]  去享受跟神一起的時間
[00:27:32.680 --> 00:27:38.720]  這種退休就好像我們一年一次的大掃除
[00:27:38.720 --> 00:27:42.240]  將一些暗角、床下的東西
[00:27:42.240 --> 00:27:44.880]  都快點在大掃除的時候拿出來
[00:27:44.880 --> 00:27:47.920]  同樣在我們心裏有一些不好的東西
[00:27:47.920 --> 00:27:50.760]  心靈積聚了很多深層次的問題
[00:27:50.760 --> 00:27:53.680]  都很希望你可以清除了
[00:27:53.680 --> 00:27:57.360]  自己上個月也有機會
[00:27:57.360 --> 00:27:59.840]  有時我們作為牧者童工
[00:27:59.840 --> 00:28:03.840]  有時很多東西好像放不下去走出去
[00:28:03.840 --> 00:28:07.800]  但又很感恩我們教會有幾好的傳統
[00:28:07.800 --> 00:28:12.320]  我們每年執事童工都一定要有一次去退休
[00:28:12.320 --> 00:28:16.280]  都很感謝神一個剛好上個月那一次的退休
[00:28:16.280 --> 00:28:20.720]  自己規劃了這一天出來的時候
[00:28:20.720 --> 00:28:24.360]  以致到可以很安靜
[00:28:24.360 --> 00:28:28.280]  真的亦有機會好像這裡所說的
[00:28:28.280 --> 00:28:30.280]  大掃除一下
[00:28:30.280 --> 00:28:35.960]  將一些心底裏壓了一些不好的東西都掃出來
[00:28:35.960 --> 00:28:38.880]  所以大家都珍惜這些機會
[00:28:38.880 --> 00:28:43.440]  以我所知也知道信培年底都會搞一個退休會
[00:28:43.440 --> 00:28:46.400]  大家密切留意會否也珍惜這些機會
[00:28:46.400 --> 00:28:49.400]  去做一下心靈的大掃除
[00:28:49.400 --> 00:28:52.160]  當以上的建議
[00:28:52.160 --> 00:28:56.960]  溫博士說當我們可以跟神建立
[00:28:56.960 --> 00:29:00.000]  好像跟人與人之間建立關係
[00:29:00.000 --> 00:29:03.000]  我們之間心靈在日常生活感情的建立
[00:29:03.000 --> 00:29:04.680]  在深層次的了解
[00:29:04.680 --> 00:29:08.040]  都可以有一個更大的滋潤和進修
[00:29:08.040 --> 00:29:09.680]  人與人的關係可以這樣建立
[00:29:09.680 --> 00:29:12.680]  跟神的關係原來也可以這樣建立
[00:29:12.680 --> 00:29:15.760]  希望建議一些比較具體的方案
[00:29:15.760 --> 00:29:18.120]  看看大家能否做到
[00:29:18.120 --> 00:29:21.520]  另外還有什麼具體的方案呢
[00:29:21.520 --> 00:29:24.920]  其實就是另一段經文
[00:29:24.920 --> 00:29:27.680]  嘩!現在才說另一段經文
[00:29:27.680 --> 00:29:30.200]  很快就跟大家分享
[00:29:30.200 --> 00:29:33.640]  都是同樣的舉一反三的道理
[00:29:33.640 --> 00:29:39.760]  都是教導我們加深跟神的關係
[00:29:39.760 --> 00:29:41.760]  在剛才《舊約生命記》那段經文
[00:29:41.760 --> 00:29:45.080]  神婚婦色列民如何守節期
[00:29:45.080 --> 00:29:48.040]  年年如是為了什麼呢
[00:29:48.040 --> 00:29:50.160]  年年都要這樣守這些節期
[00:29:50.160 --> 00:29:51.480]  簡單一點說
[00:29:51.480 --> 00:29:55.840]  就是要他們一生一世都紀念神的眷顧和恩惠
[00:29:55.840 --> 00:30:00.320]  畢竟人都是一種善忘的活物
[00:30:00.320 --> 00:30:04.120]  所以神婚婦色列人所有的南丁一年三次的節期
[00:30:04.120 --> 00:30:07.360]  包括除教節、七七節、鑄盤節
[00:30:07.360 --> 00:30:10.640]  要上宗教中心的城鎖裡面
[00:30:10.640 --> 00:30:13.600]  去守宗教的節期
[00:30:13.600 --> 00:30:14.920]  而這三個節期
[00:30:14.920 --> 00:30:17.640]  剛才我們只讀了鑄盤節
[00:30:17.640 --> 00:30:21.160]  有機會可以看回剛才提到的除教節
[00:30:21.160 --> 00:30:23.720]  如月節還有七七節
[00:30:23.720 --> 00:30:25.120]  這些都是想起
[00:30:25.120 --> 00:30:26.160]  如果知道的話
[00:30:26.160 --> 00:30:29.920]  就是紀念神的請教離出埃及
[00:30:29.920 --> 00:30:32.440]  以及一個作為農業社會
[00:30:32.440 --> 00:30:35.280]  一個很需要去慶賀
[00:30:35.280 --> 00:30:39.080]  回應神的感恩的一個重點的節期
[00:30:39.080 --> 00:30:41.520]  所以凡去守節的人
[00:30:41.520 --> 00:30:45.200]  都要按神所賜的比例向祂奉獻
[00:30:45.200 --> 00:30:46.360]  說到守節期
[00:30:46.360 --> 00:30:48.160]  大家都不難明白的
[00:30:48.160 --> 00:30:51.560]  因為其實我們中國人也有很多的節期
[00:30:51.560 --> 00:30:54.600]  包括我們都很重視的
[00:30:54.600 --> 00:30:55.280]  有什麼呢?
[00:30:55.280 --> 00:30:57.000]  「救力過年」
[00:30:57.000 --> 00:30:58.480]  早前的清明節
[00:30:58.480 --> 00:31:01.200]  我都體會到原來是相當的重視
[00:31:01.200 --> 00:31:04.160]  尤其是住在柴灣區的大家
[00:31:04.160 --> 00:31:05.760]  一定都很明白
[00:31:05.760 --> 00:31:08.280]  一到清明前後一個月
[00:31:08.280 --> 00:31:10.520]  突然柴灣多了很多人
[00:31:10.520 --> 00:31:13.880]  因為很多的孝子賢孫都要去掃墓
[00:31:13.880 --> 00:31:17.640]  甚至乎我們不少的弟兄姊妹
[00:31:17.640 --> 00:31:21.880]  都犧牲了我們回到主日崇拜的時間去掃墓
[00:31:21.880 --> 00:31:23.240]  你說多麼重要
[00:31:23.240 --> 00:31:25.680]  中國人多麼重視這個節日
[00:31:25.680 --> 00:31:28.120]  當然我更贊成在崇拜之後
[00:31:28.120 --> 00:31:31.120]  又或者選擇其他日子去掃墓
[00:31:31.120 --> 00:31:32.640]  如果想想有很多日子
[00:31:32.640 --> 00:31:33.920]  端午節又要來了
[00:31:33.920 --> 00:31:35.200]  這個都不算很特別
[00:31:35.200 --> 00:31:35.680]  很大罪惡
[00:31:35.680 --> 00:31:39.280]  但總要買一隻粽子來應節
[00:31:39.280 --> 00:31:40.160]  所以說到守節
[00:31:40.160 --> 00:31:42.280]  我想大家都不陌生
[00:31:42.280 --> 00:31:45.000]  而以色列人又說到守三大節旗
[00:31:45.000 --> 00:31:48.280]  紀念他們經常的供應
[00:31:48.280 --> 00:31:50.320]  以及要紀念神的恩典
[00:31:50.320 --> 00:31:52.760]  在歷史上的拯救
[00:31:52.760 --> 00:31:53.400]  好了
[00:31:53.400 --> 00:31:55.400]  今天我們的信徒
[00:31:55.400 --> 00:32:01.520]  又有守什麼節旗來紀念神的恩典和作為呢?
[00:32:01.520 --> 00:32:02.600]  或者一想的時候
[00:32:02.600 --> 00:32:07.960]  覺得基督教又想起傳統的兩大節旗
[00:32:07.960 --> 00:32:10.760]  有聖誕節和復活節
[00:32:10.760 --> 00:32:14.360]  不知道你又會覺得重不重視
[00:32:14.360 --> 00:32:16.000]  作為中國人很重視節旗
[00:32:16.000 --> 00:32:16.640]  大家很明白
[00:32:16.640 --> 00:32:17.560]  作為基督徒
[00:32:17.560 --> 00:32:23.680]  你又重不重視這些傳統的兩大節旗呢?
[00:32:23.680 --> 00:32:25.520]  或者有人套用說
[00:32:25.520 --> 00:32:27.280]  不知道是藉口還是什麼
[00:32:27.280 --> 00:32:28.760]  又好像很有理
[00:32:28.760 --> 00:32:31.000]  好像母親節一樣
[00:32:31.000 --> 00:32:32.320]  如果真心孝順
[00:32:32.320 --> 00:32:35.240]  媽媽每天都是母親節
[00:32:35.240 --> 00:32:36.600]  真愛主的時候
[00:32:36.600 --> 00:32:39.520]  每天都是復活節
[00:32:39.520 --> 00:32:43.200]  這樣說好像很有道理
[00:32:43.200 --> 00:32:46.520]  不重視母親節的人一定不孝順
[00:32:46.520 --> 00:32:48.520]  但同樣重視母親節的人
[00:32:48.520 --> 00:32:53.720]  也可以每天都這麼孝順
[00:32:53.720 --> 00:32:56.680]  但是有節日的好處
[00:32:56.680 --> 00:33:00.520]  就是平台有機會彼此提醒
[00:33:00.520 --> 00:33:03.120]  我們經常說的都市化
[00:33:03.120 --> 00:33:06.200]  其中一個忙碌的女兵就會善忘
[00:33:06.200 --> 00:33:08.320]  在這些平台裏面
[00:33:08.320 --> 00:33:13.640]  母親節就是提醒我們要縱容母親的恩愛
[00:33:13.640 --> 00:33:16.040]  不是說那天才孝順
[00:33:16.040 --> 00:33:17.320]  是縱容母親的恩愛
[00:33:17.320 --> 00:33:20.040]  提醒我們每天都要孝順
[00:33:20.040 --> 00:33:22.440]  然後也有機會平台
[00:33:22.440 --> 00:33:25.680]  可能有少許禮物去表達心意
[00:33:25.680 --> 00:33:28.880]  正如夫婦之間也有很多紀念日
[00:33:28.880 --> 00:33:32.520]  可能你忘記了一個也死定了
[00:33:32.520 --> 00:33:35.520]  但為什麼要這麼緊張呢?
[00:33:35.520 --> 00:33:40.320]  其實同樣是希望對方重視自己
[00:33:40.320 --> 00:33:45.160]  記得彼此之間一些重要的日子
[00:33:45.160 --> 00:33:48.200]  所以如果重視母親節
[00:33:48.200 --> 00:33:51.720]  也不是說這兩天才回教會
[00:33:51.720 --> 00:33:53.640]  這兩天才去愛主
[00:33:53.640 --> 00:33:59.920]  而是藉著這些節日的重點提醒我們
[00:33:59.920 --> 00:34:01.680]  給我們如何愛神
[00:34:01.680 --> 00:34:06.920]  提醒我們主耶穌如何昔日書尊降貴
[00:34:06.920 --> 00:34:10.120]  來到世間謙卑地來到世界
[00:34:10.120 --> 00:34:12.920]  亦提醒我們
[00:34:12.920 --> 00:34:18.200]  耶穌如何甘願為我們犧牲在十字架上
[00:34:18.200 --> 00:34:20.520]  所以在使徒時代的時候
[00:34:20.520 --> 00:34:24.680]  主耶穌的復活是在七天的第一天
[00:34:24.680 --> 00:34:26.600]  所以今天我們的聚會
[00:34:26.600 --> 00:34:29.520]  同樣是在七天的第一天
[00:34:29.520 --> 00:34:31.040]  即是有些人告訴我們
[00:34:31.040 --> 00:34:36.760]  每個主日都是慶賀主耶穌基督的復活
[00:34:36.760 --> 00:34:39.400]  所以這一天也轉為七天的第一天
[00:34:39.400 --> 00:34:40.560]  成為一個安息日
[00:34:40.560 --> 00:34:42.920]  在這一天分別為聖
[00:34:42.920 --> 00:34:45.800]  要紀念耶穌基督的愛和拯救
[00:34:45.800 --> 00:34:48.400]  並要按主的教導去抹餅
[00:34:48.400 --> 00:34:49.640]  在使徒的時代
[00:34:49.640 --> 00:34:53.280]  至今教會的傳統有一個手煮餐
[00:34:53.280 --> 00:34:55.120]  這也是主耶穌親自教導
[00:34:55.120 --> 00:34:56.800]  要我們一定要去做
[00:34:56.800 --> 00:34:58.680]  一定要去守的
[00:34:58.680 --> 00:35:00.040]  回顧昔日的使徒
[00:35:00.040 --> 00:35:01.840]  他們甚至乎天天抹餅
[00:35:01.840 --> 00:35:05.760]  天天都要記著主耶穌犧牲的愛
[00:35:05.760 --> 00:35:07.120]  但現在我們有些教會
[00:35:07.120 --> 00:35:09.080]  我們一個月一次手煮餐
[00:35:09.080 --> 00:35:12.560]  但教會每個主日都有手煮餐
[00:35:12.560 --> 00:35:15.440]  每個教會的傳統不同
[00:35:15.440 --> 00:35:17.920]  所以有些事我們要去守
[00:35:17.920 --> 00:35:19.200]  我們要去做
[00:35:19.200 --> 00:35:20.760]  每一個星期的主日
[00:35:20.760 --> 00:35:22.520]  我們要回到當中
[00:35:22.520 --> 00:35:26.480]  因為我們要朝聚去敬拜我們的神
[00:35:26.480 --> 00:35:29.480]  就是要時刻記著神的恩典
[00:35:29.480 --> 00:35:30.800]  去彼此的提醒
[00:35:30.800 --> 00:35:32.360]  亦都在一個平台裏面
[00:35:32.360 --> 00:35:35.440]  去實踐神要我們去做的誡命
[00:35:35.440 --> 00:35:37.240]  去學習彼此相愛
[00:35:37.240 --> 00:35:38.920]  要同心合一
[00:35:38.920 --> 00:35:42.240]  人與神之間亦都保持一個親密的關係
[00:35:42.240 --> 00:35:44.440]  一生都不偏離
[00:35:44.440 --> 00:35:46.960]  而且經文裏面有一個重要的提醒
[00:35:46.960 --> 00:35:49.960]  在17字裏面「各人要按自己的力量
[00:35:49.960 --> 00:35:56.720]  照耶和華你神所賜的福分奉獻禮物」
[00:35:56.720 --> 00:35:59.520]  祂不是要求我們奉獻超過自己能力
[00:35:59.520 --> 00:36:02.960]  祂是要甘心樂意的心去奉獻
[00:36:02.960 --> 00:36:04.680]  這樣必蒙福
[00:36:04.680 --> 00:36:05.800]  對於一些人來說
[00:36:05.800 --> 00:36:08.960]  可能十一奉獻都可能是一個很大的重擔
[00:36:08.960 --> 00:36:11.360]  但其實可能對很多人來說
[00:36:11.360 --> 00:36:13.320]  都不是一件難做的事
[00:36:13.320 --> 00:36:18.000]  正如經文所說「看你所有災安神所賜給你的
[00:36:18.000 --> 00:36:21.680]  按比例獻給神」
[00:36:21.680 --> 00:36:24.040]  和大家分享一個故事
[00:36:24.040 --> 00:36:27.000]  一個故事講到有一個部落的酋長
[00:36:27.000 --> 00:36:29.680]  在森林裏面散步
[00:36:29.680 --> 00:36:32.560]  突然間他不知有隻很兇猛的老虎
[00:36:32.560 --> 00:36:34.560]  正朝他方向想撲他
[00:36:34.560 --> 00:36:36.720]  這個酋長就很害怕
[00:36:36.720 --> 00:36:38.360]  因為他知道自己年紀老
[00:36:38.360 --> 00:36:39.400]  走也走不動
[00:36:39.400 --> 00:36:40.480]  手上又沒有武器
[00:36:40.480 --> 00:36:42.320]  身邊亦都沒有人幫他
[00:36:42.320 --> 00:36:45.320]  怎麼辦呢?這次真是兇多吉少了
[00:36:45.320 --> 00:36:47.000]  但他仍然鼓起勇氣
[00:36:47.000 --> 00:36:49.920]  看看能否對抗這個猛獸
[00:36:49.920 --> 00:36:52.520]  但似乎這個猛獸真的很兇猛
[00:36:52.520 --> 00:36:54.720]  正在發足飛撲過來
[00:36:54.720 --> 00:36:57.360]  酋長就知道這一次死定了
[00:36:57.360 --> 00:36:59.120]  在千鈎一發之間
[00:36:59.120 --> 00:37:01.480]  突然間就聽到槍聲一響
[00:37:01.480 --> 00:37:04.240]  明明在凌空飛撲的老虎
[00:37:04.240 --> 00:37:06.520]  突然間就衝傷倒地
[00:37:06.520 --> 00:37:07.920]  就這樣死去了
[00:37:07.920 --> 00:37:11.800]  原來在部落裏面有位西教士經過
[00:37:11.800 --> 00:37:13.480]  他見到這種情景
[00:37:13.480 --> 00:37:16.400]  就將這個酋長救了
[00:37:16.400 --> 00:37:19.920]  過了幾天之後的一個大清早
[00:37:19.920 --> 00:37:22.040]  孫教士還未醒
[00:37:22.040 --> 00:37:25.240]  但就已經被外面的一些嘈雜聲嘈醒
[00:37:25.240 --> 00:37:26.920]  於是他向窗一望
[00:37:26.920 --> 00:37:29.040]  見到部落的土人
[00:37:29.040 --> 00:37:30.560]  帶著很多的身後
[00:37:30.560 --> 00:37:33.000]  很嘈吵地來到他的門口
[00:37:33.000 --> 00:37:35.240]  孫教士不明白發生甚麼事
[00:37:35.240 --> 00:37:36.480]  出去看看
[00:37:36.480 --> 00:37:39.440]  突然間在裙子裏面走出一個人
[00:37:39.440 --> 00:37:42.960]  就是那位他救回的酋長
[00:37:42.960 --> 00:37:46.560]  他來到孫教士的面前跪下跟他說
[00:37:46.560 --> 00:37:48.520]  主人啊 你救了我的命
[00:37:48.520 --> 00:37:50.440]  我一切的都是你的
[00:37:50.440 --> 00:37:51.760]  我的命是你的
[00:37:51.760 --> 00:37:54.760]  我的所有財產、被瀑、妻妾都帶來
[00:37:54.760 --> 00:37:56.360]  全都送給你
[00:37:56.360 --> 00:37:59.880]  我自己都甘願做你的僕人
[00:37:59.880 --> 00:38:01.600]  說到這裏的時候
[00:38:01.600 --> 00:38:03.800]  我相信大家都猜到孫教士
[00:38:03.800 --> 00:38:05.880]  會怎樣跟他說
[00:38:05.880 --> 00:38:08.080]  當然不會全部說出來
[00:38:08.080 --> 00:38:09.520]  一定會告訴你
[00:38:09.520 --> 00:38:11.320]  真正拯救你
[00:38:11.320 --> 00:38:15.560]  真正是讓你罪裏面得釋放的那位神
[00:38:15.560 --> 00:38:18.720]  正如我們今日所請
[00:38:18.720 --> 00:38:23.720]  都是神在罪的深淵裏面拯救我們回來
[00:38:23.720 --> 00:38:26.840]  耶穌已經在十字架裏面將我們賣熟
