
[00:00:00.000 --> 00:00:03.580]  明白主的心是一個關係
[00:15:11.420 --> 00:15:13.420]  如果你是會怎樣呢
[00:15:13.420 --> 00:15:15.420]  一年之後
[00:15:15.420 --> 00:15:17.420]  不可思議的事情發生
[00:15:17.420 --> 00:15:20.420]  盧瑪麗重新回到校園
[00:15:20.420 --> 00:15:22.420]  不是她可以站起來
[00:15:22.420 --> 00:15:23.420]  她仍然要坐輪椅
[00:15:23.420 --> 00:15:25.420]  但是她的人生
[00:15:25.420 --> 00:15:27.420]  她的整個生命
[00:15:27.420 --> 00:15:29.420]  跟以前一樣樂觀
[00:15:29.420 --> 00:15:31.420]  一樣有能力
[00:15:31.420 --> 00:15:33.420]  一樣有信心
[00:15:33.420 --> 00:15:35.420]  她不單止畫漫畫
[00:15:35.420 --> 00:15:37.420]  甚至可以寫字
[00:15:37.420 --> 00:15:39.420]  在她身邊有很多灰心喪志的人
[00:15:39.420 --> 00:15:41.420]  她沒有因為自己的遭遇
[00:15:41.420 --> 00:15:45.420]  而一坨東西
[00:15:45.420 --> 00:15:49.420]  她反而可以鼓勵到很多灰心喪志的人
[00:15:49.420 --> 00:15:53.420]  所以這間學校的老師和學生
[00:15:53.420 --> 00:15:55.420]  再一次被她積極正面的人生觀
[00:15:55.420 --> 00:15:57.420]  再一次激勵
[00:15:57.420 --> 00:15:59.420]  有人好奇
[00:15:59.420 --> 00:16:01.420]  就去問盧瑪麗
[00:16:01.420 --> 00:16:03.420]  是什麼
[00:16:03.420 --> 00:16:05.420]  令你再一次重新起來
[00:16:05.420 --> 00:16:07.420]  盧瑪麗這樣說
[00:16:07.420 --> 00:16:09.420]  她說以前我的世界很簡單
[00:16:09.420 --> 00:16:11.420]  我樂觀
[00:16:11.420 --> 00:16:13.420]  因為我順利
[00:16:13.420 --> 00:16:15.420]  但當這件意外發生
[00:16:15.420 --> 00:16:17.420]  這個患難困難發生
[00:16:17.420 --> 00:16:19.420]  讓我從更深的角度
[00:16:19.420 --> 00:16:21.420]  去看這個世界
[00:16:21.420 --> 00:16:23.420]  更深的角度去看我的人生
[00:16:23.420 --> 00:16:25.420]  我真是明白
[00:16:25.420 --> 00:16:27.420]  什麼叫真正的信心
[00:16:27.420 --> 00:16:29.420]  當我打開聖經
[00:16:29.420 --> 00:16:31.420]  見到針研廿四章十六節
[00:16:31.420 --> 00:16:33.420]  裡面說
[00:16:33.420 --> 00:16:35.420]  二人雖七次跌倒
[00:16:35.420 --> 00:16:37.420]  仍必興起
[00:16:37.420 --> 00:16:39.420]  二人就是我剛才解釋的
[00:16:39.420 --> 00:16:41.420]  倚靠神的人
[00:16:41.420 --> 00:16:43.420]  倚靠神的人即使面對很多很多困難
[00:16:43.420 --> 00:16:45.420]  七次
[00:16:45.420 --> 00:16:47.420]  不只是七次,是很多次的意思
[00:16:47.420 --> 00:16:49.420]  無數的困難
[00:16:49.420 --> 00:16:51.420]  無數的風浪
[00:16:51.420 --> 00:16:53.420]  我可以靠著那個
[00:16:53.420 --> 00:16:55.420]  不會放棄你
[00:16:55.420 --> 00:16:57.420]  不會離棄你的神
[00:16:57.420 --> 00:16:59.420]  再一次站起來
[00:16:59.420 --> 00:17:01.420]  盧瑪麗說,我很清楚
[00:17:01.420 --> 00:17:03.420]  上帝創造我
[00:17:03.420 --> 00:17:05.420]  好像給了我特別的恩賜
[00:17:05.420 --> 00:17:07.420]  去鼓勵人
[00:17:07.420 --> 00:17:09.420]  讓灰心喪志的人重新站起來
[00:17:09.420 --> 00:17:11.420]  我堅持聽神的話
[00:17:11.420 --> 00:17:13.420]  既然
[00:17:13.420 --> 00:17:15.420]  神給我這種恩賜
[00:17:15.420 --> 00:17:17.420]  創造我,有這個目標,有這個使命
[00:17:17.420 --> 00:17:19.420]  我不會給我的困難
[00:17:19.420 --> 00:17:21.420]  不會給我人生的風浪
[00:17:21.420 --> 00:17:23.420]  去打倒我,我反而
[00:17:23.420 --> 00:17:25.420]  聽上帝的話,靠著祂
[00:17:25.420 --> 00:17:27.420]  可以祝福到很多人
[00:17:27.420 --> 00:17:29.420]  我相信當我靠著上帝
[00:17:29.420 --> 00:17:31.420]  我可以再一次站起來
[00:17:31.420 --> 00:17:33.420]  我肉身站不起來
[00:17:33.420 --> 00:17:35.420]  但我整個人,我的身心靈
[00:17:35.420 --> 00:17:37.420]  我整個人的氣勢
[00:17:37.420 --> 00:17:39.420]  都可以站起來
[00:17:39.420 --> 00:17:41.420]  和你一起說阿們,Amen
[00:17:41.420 --> 00:17:43.420]  這是大衛第一個人生的特點
[00:17:43.420 --> 00:17:45.420]  永遠不會放棄
[00:17:45.420 --> 00:17:47.420]  跟從神的態度,為什麼呢?
[00:17:47.420 --> 00:17:49.420]  因為我們的神都不會放棄我們
[00:17:49.420 --> 00:17:51.420]  第二個
[00:17:51.420 --> 00:17:53.420]  大衛人生的特點
[00:17:53.420 --> 00:17:55.420]  就是完全依靠信念
[00:17:55.420 --> 00:17:57.420]  什麼叫完全依靠?
[00:17:57.420 --> 00:17:59.420]  你無保留地
[00:17:59.420 --> 00:18:01.420]  將你整個人
[00:18:01.420 --> 00:18:03.420]  整個人生都交給上帝掌管
[00:18:03.420 --> 00:18:05.420]  為什麼?因為上帝才是
[00:18:05.420 --> 00:18:07.420]  真正的安全感
[00:18:07.420 --> 00:18:09.420]  不是我們有多厲害,不是我們有多少家財
[00:18:09.420 --> 00:18:11.420]  不是我們有多少層樓,不是有多少錢
[00:18:11.420 --> 00:18:13.420]  不是有多少基金
[00:18:13.420 --> 00:18:15.420]  而是上帝與我們同在
[00:18:15.420 --> 00:18:17.420]  這個就是我們的安全感
[00:18:17.420 --> 00:18:19.420]  我們再一次看三號耳機
[00:18:19.420 --> 00:18:21.420]  22章,2至3節
[00:18:21.420 --> 00:18:23.420]  等一下我們一起讀,1,2,3
[00:18:23.420 --> 00:18:25.420]  耶和華是我的岩石
[00:18:25.420 --> 00:18:27.420]  我的山寨,我的救主,我的神
[00:18:27.420 --> 00:18:29.420]  我的盆石
[00:18:29.420 --> 00:18:31.420]  我所投靠的
[00:18:31.420 --> 00:18:33.420]  祂是我的盾牌
[00:18:33.420 --> 00:18:35.420]  是拯救我的國,是我的高台
[00:18:35.420 --> 00:18:37.420]  是我的避難所
[00:18:37.420 --> 00:18:39.420]  黃色是岩石,山寨
[00:18:39.420 --> 00:18:41.420]  盆石,高台
[00:18:41.420 --> 00:18:43.420]  在原文是說
[00:18:43.420 --> 00:18:45.420]  戰略性的高地
[00:18:45.420 --> 00:18:47.420]  古代的打仗不像現在這樣
[00:18:47.420 --> 00:18:49.420]  有導彈,有間諜衛星
[00:18:49.420 --> 00:18:51.420]  有飛機
[00:18:51.420 --> 00:18:53.420]  有無人機
[00:18:53.420 --> 00:18:55.420]  或者有其他東西
[00:18:55.420 --> 00:18:57.420]  古代的打仗
[00:18:57.420 --> 00:18:59.420]  你佔據了戰略高地
[00:18:59.420 --> 00:19:01.420]  是非常重要的,因為你高處
[00:19:01.420 --> 00:19:03.420]  敵人打你
[00:19:03.420 --> 00:19:05.420]  你可以有安全的地方避開
[00:19:05.420 --> 00:19:07.420]  可以抵擋得很好
[00:19:07.420 --> 00:19:09.420]  你是站在高的地方,你可以俯瞰全局
[00:19:09.420 --> 00:19:11.420]  你在適當的時間
[00:19:11.420 --> 00:19:13.420]  反敗為勝
[00:19:13.420 --> 00:19:15.420]  大衛就是靠著戰略性的高地
[00:19:15.420 --> 00:19:17.420]  成為他的安全感
[00:19:17.420 --> 00:19:19.420]  沒有了戰略高地
[00:19:19.420 --> 00:19:21.420]  大衛就不會
[00:19:21.420 --> 00:19:23.420]  經常打仗打贏
[00:19:23.420 --> 00:19:25.420]  並且他一切都沒有了
[00:19:25.420 --> 00:19:27.420]  所以,但是
[00:19:27.420 --> 00:19:29.420]  大衛雖然
[00:19:29.420 --> 00:19:31.420]  打仗打贏,經常佔據戰略高地
[00:19:31.420 --> 00:19:33.420]  但是他知道
[00:19:33.420 --> 00:19:35.420]  戰略高地,真正的戰略高地
[00:19:35.420 --> 00:19:37.420]  真正的安全感
[00:19:37.420 --> 00:19:39.420]  不是他自己厲害
[00:19:39.420 --> 00:19:41.420]  自己戰術了得
[00:19:41.420 --> 00:19:43.420]  打仗厲害,而是
[00:19:43.420 --> 00:19:45.420]  與他同在的上帝
[00:19:45.420 --> 00:19:47.420]  所以大衛很清楚,真正的安全感
[00:19:47.420 --> 00:19:49.420]  是來自上帝
[00:19:49.420 --> 00:19:51.420]  大衛也很清楚地跟我們每一個人說
[00:19:51.420 --> 00:19:53.420]  一個真心
[00:19:53.420 --> 00:19:55.420]  跟從實的人
[00:19:55.420 --> 00:19:57.420]  是永遠不會失望的,為什麼呢?
[00:19:57.420 --> 00:19:59.420]  因為神會在最適當的時間
[00:19:59.420 --> 00:20:01.420]  用最好的方法
[00:20:01.420 --> 00:20:03.420]  去幫助你和我
[00:20:03.420 --> 00:20:05.420]  我再說一次
[00:20:05.420 --> 00:20:07.420]  一個真心跟從實的人
[00:20:07.420 --> 00:20:09.420]  是永遠不會失望的
[00:20:09.420 --> 00:20:11.420]  因為神會在最適當的時間
[00:20:11.420 --> 00:20:13.420]  用最好的方法去幫助你和我
[00:20:13.420 --> 00:20:15.420]  有位弟兄
[00:20:15.420 --> 00:20:17.420]  在他的公司
[00:20:17.420 --> 00:20:19.420]  努力工作了17年
[00:20:19.420 --> 00:20:21.420]  一直這樣去升級
[00:20:21.420 --> 00:20:23.420]  到最後成為公司的
[00:20:23.420 --> 00:20:25.420]  管理層的一部份
[00:20:25.420 --> 00:20:27.420]  但是有一年,這間公司
[00:20:27.420 --> 00:20:29.420]  被另外一間公司
[00:20:29.420 --> 00:20:31.420]  敵意收購
[00:20:31.420 --> 00:20:33.420]  收購之後,可能有些網友都明白
[00:20:33.420 --> 00:20:35.420]  收購之後,為了減低成本
[00:20:35.420 --> 00:20:37.420]  炒掉了舊公司
[00:20:37.420 --> 00:20:39.420]  被他收購的領導層
[00:20:39.420 --> 00:20:41.420]  這位弟兄也是其中之一
[00:20:41.420 --> 00:20:43.420]  不僅如此
[00:20:43.420 --> 00:20:45.420]  這間收購他們的公司
[00:20:45.420 --> 00:20:47.420]  在內部的一些程序上
[00:20:47.420 --> 00:20:49.420]  出了一些
[00:20:49.420 --> 00:20:51.420]  出術,出了一些手段
[00:20:51.420 --> 00:20:53.420]  希望一毛錢都不用
[00:20:53.420 --> 00:20:55.420]  就叫他收拾包袱離開
[00:20:55.420 --> 00:20:57.420]  他和他的朋友分享,舊同事分享
[00:20:57.420 --> 00:20:59.420]  個個都替他不忿
[00:20:59.420 --> 00:21:01.420]  嘩,這麼無良,找律師告他吧
[00:21:01.420 --> 00:21:03.420]  這位弟兄起初
[00:21:03.420 --> 00:21:05.420]  都是想著這樣做
[00:21:05.420 --> 00:21:07.420]  我們人都有一種傾向
[00:21:07.420 --> 00:21:09.420]  為自己伸冤
[00:21:09.420 --> 00:21:11.420]  他這麼不公平
[00:21:11.420 --> 00:21:13.420]  這麼無良,我應該告他
[00:21:13.420 --> 00:21:15.420]  但是很奇怪
[00:21:15.420 --> 00:21:17.420]  當他一路去討告
[00:21:17.420 --> 00:21:19.420]  一路去
[00:21:19.420 --> 00:21:21.420]  求問神,他應該怎麼做
[00:21:21.420 --> 00:21:23.420]  他應該為自己伸冤
[00:21:23.420 --> 00:21:25.420]  還是做其他事
[00:21:25.420 --> 00:21:27.420]  但是似乎神
[00:21:27.420 --> 00:21:29.420]  給了詩篇
[00:21:29.420 --> 00:21:31.420]  十八篇,十九節
[00:21:31.420 --> 00:21:33.420]  我們一起讀
[00:21:33.420 --> 00:21:35.420]  他又領我到寬闊之處
[00:21:35.420 --> 00:21:37.420]  他救物我
[00:21:37.420 --> 00:21:39.420]  因他喜悅我
[00:21:39.420 --> 00:21:41.420]  如果大家心智清晰
[00:21:41.420 --> 00:21:43.420]  記得之前我們讀過的
[00:21:43.420 --> 00:21:45.420]  詩篇十八篇,十九節
[00:21:45.420 --> 00:21:47.420]  和我們剛才讀的撒姆爾記下
[00:21:47.420 --> 00:21:49.420]  二十二章二十節是完全一樣
[00:21:49.420 --> 00:21:51.420]  當他一路默想聖經
[00:21:51.420 --> 00:21:53.420]  他覺得聖靈一路帶領他
[00:21:53.420 --> 00:21:55.420]  開始看完新約
[00:21:55.420 --> 00:21:57.420]  在羅馬書裡面說
[00:21:57.420 --> 00:21:59.420]  伸冤在我
[00:21:59.420 --> 00:22:01.420]  我必報應
[00:22:01.420 --> 00:22:03.420]  似乎一路
[00:22:03.420 --> 00:22:05.420]  時間求問神
[00:22:05.420 --> 00:22:07.420]  聖靈帶領他說
[00:22:07.420 --> 00:22:09.420]  在這件事上
[00:22:09.420 --> 00:22:11.420]  不要為自己伸冤
[00:22:11.420 --> 00:22:13.420]  你等我
[00:22:13.420 --> 00:22:15.420]  將這件事交給我
[00:22:15.420 --> 00:22:17.420]  我會為你伸張公義
[00:22:17.420 --> 00:22:19.420]  將結果交在我的手裡
[00:22:19.420 --> 00:22:21.420]  他聽了很多掙扎
[00:22:21.420 --> 00:22:23.420]  因為我們人的傾向都是為自己伸冤
[00:22:23.420 --> 00:22:25.420]  到最後
[00:22:25.420 --> 00:22:27.420]  他決定聽神話
[00:22:27.420 --> 00:22:29.420]  我就不是自己伸冤
[00:22:29.420 --> 00:22:31.420]  將這件事交在上帝的手裡
[00:22:31.420 --> 00:22:35.420]  如是者,這位弟兄失業
[00:22:35.420 --> 00:22:37.420]  三個月之後
[00:22:37.420 --> 00:22:39.420]  有四件奇妙的事情發生
[00:22:39.420 --> 00:22:41.420]  第一件事
[00:22:41.420 --> 00:22:43.420]  他無端端收到一封信
[00:22:43.420 --> 00:22:45.420]  拆開這封信,竟然是一張支票
[00:22:45.420 --> 00:22:47.420]  這封信裡面這樣寫
[00:22:47.420 --> 00:22:49.420]  原來是
[00:22:49.420 --> 00:22:51.420]  他解僱他的公司寄給他的
[00:22:51.420 --> 00:22:53.420]  說這筆錢
[00:22:53.420 --> 00:22:55.420]  是對你的補償
[00:22:55.420 --> 00:22:57.420]  究竟
[00:22:57.420 --> 00:22:59.420]  為什麼會有這個補償呢?
[00:22:59.420 --> 00:23:01.420]  明明想一毛錢都不用就解僱他
[00:23:01.420 --> 00:23:03.420]  難道他是良心發言?
[00:23:03.420 --> 00:23:05.420]  還是他看慣整件事
[00:23:05.420 --> 00:23:07.420]  覺得可能被人告
[00:23:07.420 --> 00:23:09.420]  先去做了這些事
[00:23:09.420 --> 00:23:11.420]  令自己不會牽涉在公司上
[00:23:11.420 --> 00:23:13.420]  到今天
[00:23:13.420 --> 00:23:15.420]  都是一個謎
[00:23:15.420 --> 00:23:17.420]  但是有一個好處,就是收到這筆錢
[00:23:17.420 --> 00:23:19.420]  袋袋平安,先袋了
[00:23:19.420 --> 00:23:21.420]  這是第一件事,第一個奇怪的事
[00:23:21.420 --> 00:23:23.420]  第二件事
[00:23:23.420 --> 00:23:25.420]  就是弟兄九歲的女兒
[00:23:25.420 --> 00:23:27.420]  見他爸爸失業三個月
[00:23:27.420 --> 00:23:29.420]  怎麼找工作都沒有
[00:23:29.420 --> 00:23:31.420]  於是有一晚就跟爸爸說
[00:23:31.420 --> 00:23:33.420]  爸爸,你找了工作這麼久
[00:23:33.420 --> 00:23:35.420]  好像三個月
[00:23:35.420 --> 00:23:37.420]  找了三個月都吃白果
[00:23:37.420 --> 00:23:39.420]  我可不可以為你祈禱?
[00:23:39.420 --> 00:23:41.420]  各位看節目好不好?
[00:23:41.420 --> 00:23:43.420]  好了,就好了
[00:23:43.420 --> 00:23:45.420]  這位妹妹就很乖
[00:23:45.420 --> 00:23:47.420]  就跪下
[00:23:47.420 --> 00:23:49.420]  為她爸爸祈禱
[00:23:49.420 --> 00:23:51.420]  妹妹的祈禱很簡單
[00:23:51.420 --> 00:23:53.420]  求你給兩份工作爸爸
[00:23:53.420 --> 00:23:55.420]  鳳主平求,阿門
[00:23:55.420 --> 00:23:57.420]  兩份工作會不會貪心了一點?
[00:23:57.420 --> 00:24:01.420]  但是奇怪的事情發生了
[00:24:01.420 --> 00:24:03.420]  第二天早上,這位弟兄真的收到兩個電話
[00:24:03.420 --> 00:24:05.420]  真的有兩間公司offer他
[00:24:05.420 --> 00:24:07.420]  好了
[00:24:07.420 --> 00:24:09.420]  解決了一個問題
[00:24:09.420 --> 00:24:11.420]  另一個問題又來了,猜到是什麼了嗎?
[00:24:11.420 --> 00:24:13.420]  選哪一份呢?
[00:24:13.420 --> 00:24:15.420]  第一份工作似乎是最好的
[00:24:15.420 --> 00:24:17.420]  人工最高
[00:24:17.420 --> 00:24:19.420]  他要求的經驗
[00:24:19.420 --> 00:24:21.420]  和他之前的經驗很相似
[00:24:21.420 --> 00:24:23.420]  所以呢
[00:24:23.420 --> 00:24:25.420]  我們作為正常人
[00:24:25.420 --> 00:24:27.420]  我們應該去選那份工作,對不對?
[00:24:27.420 --> 00:24:29.420]  很奇怪,又跟上次一樣
[00:24:29.420 --> 00:24:31.420]  當他求問神的時候
[00:24:31.420 --> 00:24:33.420]  神的帶領往往是出人意表的
[00:24:33.420 --> 00:24:35.420]  他感覺
[00:24:35.420 --> 00:24:37.420]  他彷彿感覺聖靈
[00:24:37.420 --> 00:24:39.420]  要去選第二份工作
[00:24:39.420 --> 00:24:41.420]  第二份工作是怎樣的呢?
[00:24:41.420 --> 00:24:43.420]  人工少40%
[00:24:43.420 --> 00:24:45.420]  你會選嗎?
[00:24:45.420 --> 00:24:47.420]  還有不止
[00:24:47.420 --> 00:24:49.420]  第二份工作要求的經驗
[00:24:49.420 --> 00:24:51.420]  和這位弟兄之前的經驗
[00:24:51.420 --> 00:24:53.420]  是完全不同的
[00:24:53.420 --> 00:24:55.420]  我之前的經驗是無用武之地
[00:24:55.420 --> 00:24:57.420]  作為一個正常人
[00:24:57.420 --> 00:24:59.420]  你和我
[00:24:59.420 --> 00:25:01.420]  都會選第一份工作,不會選第二份工作
[00:25:01.420 --> 00:25:03.420]  但是最奇怪的是
[00:25:03.420 --> 00:25:05.420]  他彷彿聖靈真的給他
[00:25:05.420 --> 00:25:07.420]  很大的感動,他要選第二份工作
[00:25:07.420 --> 00:25:09.420]  他不知道為什麼
[00:25:09.420 --> 00:25:11.420]  經過很久的掙扎
[00:25:11.420 --> 00:25:13.420]  他終於說
[00:25:13.420 --> 00:25:15.420]  我聽神話,他選第二份工作
[00:25:15.420 --> 00:25:17.420]  好了,當他選了第二份工作
[00:25:17.420 --> 00:25:19.420]  奇怪的事情又發生了
[00:25:19.420 --> 00:25:21.420]  他上了工之後
[00:25:21.420 --> 00:25:23.420]  四個月就發生金融海嘯
[00:25:23.420 --> 00:25:25.420]  之前請他
[00:25:25.420 --> 00:25:27.420]  第二間公司
[00:25:27.420 --> 00:25:29.420]  想請他那間公司,面臨倒閉
[00:25:29.420 --> 00:25:31.420]  在這個時間
[00:25:31.420 --> 00:25:33.420]  沒有任何人
[00:25:33.420 --> 00:25:35.420]  比這位弟兄更加清楚
[00:25:35.420 --> 00:25:37.420]  剛才所讀的聖經
[00:25:37.420 --> 00:25:39.420]  他又領我到寬闊之處
[00:25:39.420 --> 00:25:41.420]  他救拔我
[00:25:41.420 --> 00:25:43.420]  因他起源我
[00:25:43.420 --> 00:25:45.420]  Amen
[00:25:45.420 --> 00:25:47.420]  神的帶領永遠都是這麼奇怪
[00:25:47.420 --> 00:25:49.420]  但是當我們跟從他
[00:25:49.420 --> 00:25:51.420]  奇妙的事情就發生了
[00:25:51.420 --> 00:25:53.420]  我數了三件
[00:25:53.420 --> 00:25:55.420]  第四件奇妙的事情
[00:25:55.420 --> 00:25:57.420]  就是這位弟兄上了這份工作
[00:25:57.420 --> 00:25:59.420]  半年
[00:25:59.420 --> 00:26:01.420]  他和一間日本的公司
[00:26:01.420 --> 00:26:03.420]  一個日本人老闆
[00:26:03.420 --> 00:26:05.420]  談合作很多技術的問題
[00:26:05.420 --> 00:26:09.420]  在這半年的接觸
[00:26:09.420 --> 00:26:11.420]  這位弟兄都曾經
[00:26:11.420 --> 00:26:13.420]  跟他說,我是信耶穌的
[00:26:13.420 --> 00:26:15.420]  我所知道的上帝
[00:26:15.420 --> 00:26:17.420]  是真神,他可以醫治人
[00:26:17.420 --> 00:26:19.420]  一直這樣
[00:26:19.420 --> 00:26:21.420]  久不久又提起
[00:26:21.420 --> 00:26:23.420]  這一晚
[00:26:23.420 --> 00:26:25.420]  他們一群人一起吃飯
[00:26:25.420 --> 00:26:27.420]  一起談合作的細節
[00:26:27.420 --> 00:26:29.420]  很多技術的問題,很煩的問題
[00:26:29.420 --> 00:26:31.420]  這位弟兄因為太多話題
[00:26:31.420 --> 00:26:33.420]  沒有主動提起信仰的事情
[00:26:33.420 --> 00:26:35.420]  但是當他一直吃飯
[00:26:35.420 --> 00:26:37.420]  他留意這位日本人老闆
[00:26:37.420 --> 00:26:39.420]  眼濕濕,眼紅紅
[00:26:39.420 --> 00:26:41.420]  腫起來
[00:26:41.420 --> 00:26:43.420]  眼淚水一直流出來,並不是傷心
[00:26:43.420 --> 00:26:45.420]  原來這位日本老闆
[00:26:45.420 --> 00:26:47.420]  有花粉症
[00:26:47.420 --> 00:26:49.420]  他在那個季節
[00:26:49.420 --> 00:26:51.420]  他有花粉症敏感
[00:26:51.420 --> 00:26:53.420]  於是整雙眼都紅了
[00:26:53.420 --> 00:26:55.420]  很腫,流眼水
[00:26:55.420 --> 00:26:57.420]  很辛苦
[00:26:57.420 --> 00:26:59.420]  因為談技術的問題很複雜
[00:26:59.420 --> 00:27:01.420]  於是他沒有提起信仰
[00:27:01.420 --> 00:27:03.420]  但是奇怪的事情發生了
[00:27:03.420 --> 00:27:05.420]  這位日本人老闆
[00:27:05.420 --> 00:27:07.420]  可能他太辛苦了
[00:27:07.420 --> 00:27:09.420]  於是他主動提起
[00:27:09.420 --> 00:27:11.420]  你是不是
[00:27:11.420 --> 00:27:13.420]  跟我提過,你是信耶穌的
[00:27:13.420 --> 00:27:15.420]  你是不是跟我提過
[00:27:15.420 --> 00:27:17.420]  耶穌可以醫人的
[00:27:17.420 --> 00:27:19.420]  你可不可以現在
[00:27:19.420 --> 00:27:21.420]  為我向耶穌求他醫我
[00:27:21.420 --> 00:27:23.420]  弟兄姐妹好嗎
[00:27:23.420 --> 00:27:25.420]  當然好
[00:27:25.420 --> 00:27:27.420]  於是他從來沒有試過
[00:27:27.420 --> 00:27:29.420]  整桌子十幾人,他走過去
[00:27:29.420 --> 00:27:31.420]  跟這位日本人老闆
[00:27:31.420 --> 00:27:33.420]  為他安手禱告
[00:27:33.420 --> 00:27:35.420]  於是這個奇緣
[00:27:35.420 --> 00:27:37.420]  一個月之後
[00:27:37.420 --> 00:27:39.420]  這位日本人
[00:27:39.420 --> 00:27:41.420]  發了一個電郵給他
[00:27:41.420 --> 00:27:44.420]  他說我要很清楚
[00:27:44.420 --> 00:27:46.420]  知道這件事是真的
[00:27:46.420 --> 00:27:48.420]  我很清楚知道
[00:27:48.420 --> 00:27:50.420]  你那晚為我祈禱
[00:27:50.420 --> 00:27:52.420]  這些事是真的
[00:27:52.420 --> 00:27:54.420]  他不懂我們基督徒術語
[00:27:54.420 --> 00:27:56.420]  是真的
[00:27:56.420 --> 00:27:58.420]  我知道真的醫了
[00:27:58.420 --> 00:28:00.420]  我才告訴你,耶穌真厲害
[00:28:00.420 --> 00:28:04.420]  我看過那麼多醫生都醫不好我
[00:28:04.420 --> 00:28:06.420]  你們那晚為我祈禱之後
[00:28:06.420 --> 00:28:10.420]  到今天我的翻粉症已經完全康復
[00:28:10.420 --> 00:28:12.420]  我們給一掌聲給耶穌好嗎
[00:28:12.420 --> 00:28:14.420]  還有不止
[00:28:14.420 --> 00:28:16.420]  他說我今個星期
[00:28:16.420 --> 00:28:18.420]  都要回新宿那間教會
[00:28:18.420 --> 00:28:20.420]  新宿是真的有間教會
[00:28:20.420 --> 00:28:22.420]  這位日本人老闆真的回了那間教會
[00:28:22.420 --> 00:28:24.420]  如果你將來去旅行
[00:28:24.420 --> 00:28:26.420]  不妨去看看
[00:28:26.420 --> 00:28:28.420]  我們給一掌聲給耶穌好嗎
[00:28:28.420 --> 00:28:30.420]  大衛
[00:28:30.420 --> 00:28:32.420]  他選擇
[00:28:32.420 --> 00:28:34.420]  完全的信靠神
[00:28:34.420 --> 00:28:36.420]  因為我們的神
[00:28:36.420 --> 00:28:38.420]  是我們的安全感
[00:28:38.420 --> 00:28:40.420]  不是你怎樣厲害或怎樣本事
[00:28:40.420 --> 00:28:42.420]  是我們的神真的是我們的安全感
[00:28:42.420 --> 00:28:44.420]  大衛的人生觀
[00:28:44.420 --> 00:28:46.420]  第三個特點不是說大衛的人生觀
[00:28:46.420 --> 00:28:48.420]  是說大衛的人生觀
[00:28:48.420 --> 00:28:50.420]  為什麼會有這個人生觀
[00:28:50.420 --> 00:28:52.420]  他的原因是什麼
[00:28:52.420 --> 00:28:54.420]  因為我們的神是永遠可靠的神
[00:28:54.420 --> 00:28:56.420]  我們一起看
[00:28:56.420 --> 00:28:58.420]  三號意記下
[00:28:58.420 --> 00:29:00.420]  22章32至33節
[00:29:00.420 --> 00:29:02.420]  我一起讀
[00:29:02.420 --> 00:29:04.420]  除了耶和華誰是神呢
[00:29:04.420 --> 00:29:06.420]  除了我們的神
[00:29:06.420 --> 00:29:08.420]  誰是盤石呢
[00:29:08.420 --> 00:29:10.420]  甚至我堅固的保障
[00:29:10.420 --> 00:29:12.420]  他引導完全人行他的路
[00:29:12.420 --> 00:29:14.420]  藍色的字除了耶和華
[00:29:14.420 --> 00:29:16.420]  誰是神呢
[00:29:16.420 --> 00:29:18.420]  換句話說只有上帝
[00:29:18.420 --> 00:29:20.420]  只有耶穌
[00:29:20.420 --> 00:29:22.420]  是唯一獨一的真神
[00:29:22.420 --> 00:29:24.420]  他引導完全人行他的路
[00:29:24.420 --> 00:29:26.420]  原文是沒有完全人
[00:29:26.420 --> 00:29:28.420]  原文的意思是什麼
[00:29:28.420 --> 00:29:30.420]  上帝會帶領
[00:29:30.420 --> 00:29:32.420]  那些真心跟從他的人
[00:29:32.420 --> 00:29:34.420]  讓他們的道路安穩
[00:29:34.420 --> 00:29:36.420]  換句話說
[00:29:36.420 --> 00:29:38.420]  在我們表面上
[00:29:38.420 --> 00:29:40.420]  好像覺得一切黑暗
[00:29:40.420 --> 00:29:42.420]  很多的難處
[00:29:42.420 --> 00:29:44.420]  但神卻是一路帶領我們
[00:29:44.420 --> 00:29:46.420]  在我們看不到的情況
[00:29:46.420 --> 00:29:48.420]  領域裡面在做他的事
[00:29:48.420 --> 00:29:50.420]  在大衛
[00:29:50.420 --> 00:29:52.420]  大衛他的人生
[00:29:52.420 --> 00:29:54.420]  有無數次
[00:29:54.420 --> 00:29:56.420]  由急難去到寬闊之處
[00:29:56.420 --> 00:29:58.420]  不是他如何厲害
[00:29:58.420 --> 00:30:00.420]  如何完美
[00:30:00.420 --> 00:30:02.420]  如何不會犯罪
[00:30:02.420 --> 00:30:04.420]  而是神帶領他
[00:30:04.420 --> 00:30:06.420]  一路去成長
[00:30:06.420 --> 00:30:08.420]  他無數次跌倒
[00:30:08.420 --> 00:30:10.420]  但無數次起來
[00:30:10.420 --> 00:30:12.420]  他對神有更深刻的認識
[00:30:12.420 --> 00:30:14.420]  有些時候他覺得
[00:30:14.420 --> 00:30:16.420]  好像神不在
[00:30:16.420 --> 00:30:18.420]  但神卻在
[00:30:18.420 --> 00:30:20.420]  一路帶領他
[00:30:20.420 --> 00:30:22.420]  所以當我們明白神的心
[00:30:22.420 --> 00:30:24.420]  我們就知道真正的寬闊之處
[00:30:24.420 --> 00:30:26.420]  究竟是什麼
