
[00:00:00.000 --> 00:00:07.000]  各位姐妹平安,我們今天會開始一個全新的系列,就是我們的Bible Month
[00:16:21.000 --> 00:16:23.000]  讓自己practice
[00:16:23.000 --> 00:16:24.000]  神給你的恩賜
[00:16:24.000 --> 00:16:25.000]  這個恩賜你發覺
[00:16:25.000 --> 00:16:27.000]  越用就越火
[00:16:27.000 --> 00:16:29.000]  越用你越喜歡敬拜
[00:16:29.000 --> 00:16:30.000]  所以鼓勵你
[00:16:30.000 --> 00:16:32.000]  從今年開始
[00:16:32.000 --> 00:16:35.000]  如果你參考基督的好處
[00:16:35.000 --> 00:16:37.000]  就是有人陪著你
[00:16:37.000 --> 00:16:38.000]  鼓勵你
[00:16:38.000 --> 00:16:41.000]  叫你develop一個quiet time的時間
[00:16:41.000 --> 00:16:42.000]  這個quiet time
[00:16:42.000 --> 00:16:43.000]  如果你在做基督
[00:16:43.000 --> 00:16:46.000]  或者你今年想開始做基督
[00:16:46.000 --> 00:16:48.000]  我希望你加多一個元素
[00:16:48.000 --> 00:16:49.000]  就是quiet time
[00:16:49.000 --> 00:16:50.000]  彼此傾的時候
[00:16:50.000 --> 00:16:53.000]  如果你的quiet time是15分鐘
[00:16:53.000 --> 00:16:55.000]  你可以平分5分鐘的敬拜
[00:16:55.000 --> 00:16:57.000]  選一到兩首詩歌
[00:16:57.000 --> 00:16:58.000]  YouTube你放
[00:16:58.000 --> 00:17:02.000]  然後由詩歌帶你進入敬拜當中
[00:17:02.000 --> 00:17:03.000]  然後開始祈禱讀經
[00:17:03.000 --> 00:17:05.000]  可以平分5分鐘
[00:17:05.000 --> 00:17:06.000]  5分鐘都可以
[00:17:06.000 --> 00:17:07.000]  很簡單
[00:17:07.000 --> 00:17:08.000]  在基督的時候
[00:17:08.000 --> 00:17:09.000]  彼此回來
[00:17:09.000 --> 00:17:10.000]  彼此提醒
[00:17:10.000 --> 00:17:11.000]  彼此鼓勵
[00:17:11.000 --> 00:17:13.000]  我們回到敬拜的生活
[00:17:13.000 --> 00:17:15.000]  你知道有那種敬拜
[00:17:15.000 --> 00:17:17.000]  如果你個人的時間有敬拜
[00:17:17.000 --> 00:17:20.000]  你發覺你星期日回來的敬拜
[00:17:20.000 --> 00:17:22.000]  你自己都變得不一樣
[00:17:22.000 --> 00:17:25.000]  如果你自己是沒有敬拜生活的
[00:17:25.000 --> 00:17:26.000]  你回來
[00:17:26.000 --> 00:17:28.000]  你享受不到敬拜
[00:17:28.000 --> 00:17:31.000]  如果你回來只是唱幾首歌
[00:17:31.000 --> 00:17:33.000]  Go through the motion
[00:17:33.000 --> 00:17:34.000]  You get nothing
[00:17:34.000 --> 00:17:36.000]  你不會帶著
[00:17:36.000 --> 00:17:38.000]  你不會感受到神的同在
[00:17:38.000 --> 00:17:40.000]  也不會帶著神的同在離開
[00:17:40.000 --> 00:17:42.000]  如果我們沒有帶著神的同在離開
[00:17:42.000 --> 00:17:44.000]  我們出到這個世界
[00:17:44.000 --> 00:17:48.000]  你不用成為信仰的傳承
[00:17:48.000 --> 00:17:49.000]  不用想了
[00:17:49.000 --> 00:17:53.000]  你生活在一個困難的世界
[00:17:53.000 --> 00:17:55.000]  你不可能有那種能力
[00:17:55.000 --> 00:17:56.000]  去彰顯一個
[00:17:56.000 --> 00:17:58.000]  做好一個見證
[00:17:58.000 --> 00:17:59.000]  所以敬拜
[00:17:59.000 --> 00:18:02.000]  每個星期六日的敬拜是重要的
[00:18:02.000 --> 00:18:04.000]  那個是你個人的敬拜
[00:18:04.000 --> 00:18:06.000]  是準備你星期日來到神面前
[00:18:06.000 --> 00:18:08.000]  去領受那種神的presence
[00:18:08.000 --> 00:18:09.000]  然後領受了之後
[00:18:09.000 --> 00:18:12.000]  你帶著那個presence離去的時候
[00:18:12.000 --> 00:18:14.000]  去改變你的人際關係
[00:18:14.000 --> 00:18:16.000]  改變你的工作
[00:18:16.000 --> 00:18:19.000]  改變你在工作環境上的見證
[00:18:19.000 --> 00:18:21.000]  這一切的能力就來自於敬拜
[00:18:21.000 --> 00:18:23.000]  而這一切的敬拜
[00:18:23.000 --> 00:18:26.000]  就是神給我們每一個人都有的gift
[00:18:26.000 --> 00:18:27.000]  而這個
[00:18:27.000 --> 00:18:29.000]  It's a gift
[00:18:29.000 --> 00:18:31.000]  不用的時候就生鏽
[00:18:31.000 --> 00:18:33.000]  生鏽就變淡
[00:18:33.000 --> 00:18:35.000]  越來越沒得用
[00:18:35.000 --> 00:18:37.000]  越用就如火挑黃
[00:18:37.000 --> 00:18:39.000]  你越敬拜就越想敬拜
[00:18:39.000 --> 00:18:41.000]  越敬拜就越有能力
[00:18:41.000 --> 00:18:42.000]  通常就是這樣
[00:18:42.000 --> 00:18:44.000]  當然除了敬拜之外
[00:18:44.000 --> 00:18:45.000]  還有很多的恩賜
[00:18:45.000 --> 00:18:47.000]  有些是獨立的神給你的
[00:18:47.000 --> 00:18:49.000]  那些就不是每個人都有
[00:18:49.000 --> 00:18:50.000]  有些是每個人都有
[00:18:50.000 --> 00:18:51.000]  敬拜的每個人都有
[00:18:51.000 --> 00:18:54.000]  有些就只有你有
[00:18:54.000 --> 00:18:56.000]  舉個例子
[00:18:56.000 --> 00:18:59.000]  聖經有很多的經文說到
[00:18:59.000 --> 00:19:02.000]  有時他給你一個list的gift
[00:19:02.000 --> 00:19:05.000]  當然沒有一個list是complete的
[00:19:05.000 --> 00:19:06.000]  有些是聖經以外的
[00:19:06.000 --> 00:19:12.000]  其中一個恩賜叫hospitality
[00:19:12.000 --> 00:19:13.000]  大家知不知道
[00:19:13.000 --> 00:19:15.000]  原來好客
[00:19:15.000 --> 00:19:18.000]  你喜歡款待人都是一種恩賜
[00:19:18.000 --> 00:19:19.000]  所以聖經說
[00:19:19.000 --> 00:19:21.000]  如果你是好客的神給你恩賜
[00:19:21.000 --> 00:19:24.000]  應該好好地使用這種恩賜
[00:19:24.000 --> 00:19:26.000]  你知道古代近東
[00:19:26.000 --> 00:19:28.000]  那時候沒有什麼客棧酒店
[00:19:28.000 --> 00:19:29.000]  不是很多
[00:19:29.000 --> 00:19:32.000]  那些旅客就靠好客的人
[00:19:32.000 --> 00:19:34.000]  喜歡open他們的house
[00:19:34.000 --> 00:19:36.000]  去接待遠方來的客人
[00:19:36.000 --> 00:19:38.000]  這些旅客
[00:19:38.000 --> 00:19:41.000]  所以airbnb不是現在的concept
[00:19:41.000 --> 00:19:44.000]  幾千年前已經有了
[00:19:44.000 --> 00:19:46.000]  而且airbnb不是一種生意
[00:19:46.000 --> 00:19:48.000]  是一種gift
[00:19:48.000 --> 00:19:49.000]  是恩賜
[00:19:49.000 --> 00:19:50.000]  如果你都喜歡
[00:19:50.000 --> 00:19:51.000]  我就是喜歡
[00:19:51.000 --> 00:19:52.000]  我好客
[00:19:52.000 --> 00:19:53.000]  我喜歡open個house
[00:19:53.000 --> 00:19:54.000]  接待人
[00:19:54.000 --> 00:19:55.000]  應該好好用
[00:19:55.000 --> 00:19:57.000]  我記得好多年前
[00:19:57.000 --> 00:19:59.000]  拉斯維加斯教會講retreat的時候
[00:19:59.000 --> 00:20:00.000]  他們其中有個組
[00:20:00.000 --> 00:20:02.000]  真的好多新人去過
[00:20:02.000 --> 00:20:04.000]  那個組的球率很大
[00:20:04.000 --> 00:20:05.000]  三四十人
[00:20:05.000 --> 00:20:06.000]  不斷有新人去
[00:20:06.000 --> 00:20:07.000]  不斷有新人去
[00:20:07.000 --> 00:20:08.000]  在那裏信主
[00:20:08.000 --> 00:20:10.000]  其中一個負責人跟我說
[00:20:10.000 --> 00:20:12.000]  其實他什麼都不懂
[00:20:12.000 --> 00:20:13.000]  他唯一懂的就是
[00:20:13.000 --> 00:20:15.000]  煲一鍋好的雞粥
[00:20:15.000 --> 00:20:17.000]  所有去過的組的人都說
[00:20:17.000 --> 00:20:18.000]  我來你們組
[00:20:18.000 --> 00:20:20.000]  其實我對你們茶經一點興趣都沒有
[00:20:20.000 --> 00:20:22.000]  我來你們組只是為了吃你們的雞粥
[00:20:22.000 --> 00:20:24.000]  但是吃著吃著就順了主
[00:20:24.000 --> 00:20:26.000]  所以他沒有其他恩賜
[00:20:26.000 --> 00:20:27.000]  他只懂得煲雞粥
[00:20:27.000 --> 00:20:28.000]  然後open個house
[00:20:28.000 --> 00:20:30.000]  這個叫hospitality
[00:20:30.000 --> 00:20:32.000]  神給你有gift
[00:20:32.000 --> 00:20:34.000]  但是當你忠心用的時候
[00:20:34.000 --> 00:20:35.000]  你看到
[00:20:35.000 --> 00:20:38.000]  你可以成為神信仰傳承的工具
[00:20:38.000 --> 00:20:40.000]  你可以在一個很critical的moment
[00:20:40.000 --> 00:20:44.000]  將這個信仰傳給下面的其他人
[00:20:44.000 --> 00:20:46.000]  讓這個信仰可以傳承下去
[00:20:46.000 --> 00:20:48.000]  所以每一個人都有gift
[00:20:48.000 --> 00:20:50.000]  我們昨晚小組花了一些時間
[00:20:50.000 --> 00:20:52.000]  來到google後面discussion question
[00:20:52.000 --> 00:20:53.000]  其中第一題就說
[00:20:53.000 --> 00:20:56.000]  你有沒有花時間去發掘
[00:20:56.000 --> 00:20:58.000]  和使用神給你的恩賜
[00:20:58.000 --> 00:21:00.000]  於是我們大家討論有什麼恩賜
[00:21:00.000 --> 00:21:02.000]  我就go through一個很長的list
[00:21:02.000 --> 00:21:03.000]  二十多個
[00:21:03.000 --> 00:21:04.000]  不斷問
[00:21:04.000 --> 00:21:06.000]  然後發覺其中有一個恩賜
[00:21:06.000 --> 00:21:08.000]  是沒有人想要有的
[00:21:08.000 --> 00:21:10.000]  這個叫獨生的恩賜
[00:21:10.000 --> 00:21:12.000]  Celebrity
[00:21:12.000 --> 00:21:15.000]  大家對獨生的恩賜有些誤解
[00:21:15.000 --> 00:21:17.000]  這個很恐怖的恩賜
[00:21:17.000 --> 00:21:19.000]  獨生的恩賜其實是很可貴的
[00:21:19.000 --> 00:21:21.000]  極少人有
[00:21:21.000 --> 00:21:22.000]  但如果有人有
[00:21:22.000 --> 00:21:23.000]  感謝神
[00:21:23.000 --> 00:21:24.000]  這個對我來說
[00:21:24.000 --> 00:21:27.000]  你知道聖經的觀念是這樣
[00:21:27.000 --> 00:21:28.000]  如果你有一個家庭
[00:21:28.000 --> 00:21:30.000]  神給你一個幸福的家庭
[00:21:30.000 --> 00:21:32.000]  你可以享受天倫之樂
[00:21:32.000 --> 00:21:34.000]  這是一個blessing
[00:21:34.000 --> 00:21:37.000]  但如果有些人神給你一個特別的恩賜
[00:21:37.000 --> 00:21:42.000]  是神直接滿足他對所有愛的要求
[00:21:42.000 --> 00:21:43.000]  那種requirement
[00:21:43.000 --> 00:21:45.000]  你覺得I'm enough
[00:21:45.000 --> 00:21:47.000]  你可以不需要再求其他愛
[00:21:47.000 --> 00:21:49.000]  神直接愛你到一種程度
[00:21:49.000 --> 00:21:52.000]  讓你覺得so full of love
[00:21:52.000 --> 00:21:54.000]  你知道這種是greater blessing
[00:21:54.000 --> 00:21:56.000]  所以不要以為獨生很恐怖
[00:21:56.000 --> 00:21:57.000]  不是
[00:21:57.000 --> 00:21:58.000]  聖經說這個是恩賜
[00:21:58.000 --> 00:22:00.000]  是一種很special的gift
[00:22:00.000 --> 00:22:02.000]  神給每個人都有不同的恩賜
[00:22:02.000 --> 00:22:03.000]  當然我跟他們說
[00:22:03.000 --> 00:22:05.000]  如果你孤單一個人
[00:22:05.000 --> 00:22:06.000]  欲火焚身
[00:22:06.000 --> 00:22:08.000]  你沒有這個恩賜
[00:22:08.000 --> 00:22:09.000]  有的不同
[00:22:09.000 --> 00:22:10.000]  有的你就知道
[00:22:10.000 --> 00:22:11.000]  那種很特別
[00:22:11.000 --> 00:22:15.000]  這種不是很多人有
[00:22:15.000 --> 00:22:16.000]  但如果你有
[00:22:16.000 --> 00:22:17.000]  definitely
[00:22:17.000 --> 00:22:20.000]  你是一個夢神非常祝福的人
[00:22:20.000 --> 00:22:22.000]  當然另外一個恩賜
[00:22:22.000 --> 00:22:24.000]  初期教會認為是恩賜
[00:22:24.000 --> 00:22:25.000]  但聖經沒有說
[00:22:25.000 --> 00:22:28.000]  這種恩賜也是沒有人夠膽要有
[00:22:28.000 --> 00:22:30.000]  這種恩賜就叫殉道
[00:22:30.000 --> 00:22:32.000]  很久有這樣的恩賜
[00:22:32.000 --> 00:22:35.000]  你知道為什麼初期教會提恩賜
[00:22:35.000 --> 00:22:37.000]  會提殉道這件事嗎
[00:22:37.000 --> 00:22:40.000]  因為初期教會當碧伯尼林的時候
[00:22:40.000 --> 00:22:42.000]  很多人因為沒有殉道的恩賜
[00:22:42.000 --> 00:22:46.000]  他們覺得人都有一死
[00:22:46.000 --> 00:22:48.000]  有不同的死法
[00:22:48.000 --> 00:22:49.000]  有人都有一死
[00:22:49.000 --> 00:22:50.000]  有輕於鴻毛
[00:22:50.000 --> 00:22:51.000]  有重於泰山
[00:22:51.000 --> 00:22:53.000]  人怎樣都會死
[00:22:53.000 --> 00:22:55.000]  但不同的死法有不同的代表
[00:22:55.000 --> 00:22:56.000]  有些人覺得
[00:22:56.000 --> 00:22:58.000]  能夠為這位神所死
[00:22:58.000 --> 00:23:00.000]  the highest honor
[00:23:00.000 --> 00:23:02.000]  最有價值結束生命的方式
[00:23:02.000 --> 00:23:04.000]  就是為神而死
[00:23:04.000 --> 00:23:05.000]  所以很多人覺得
[00:23:05.000 --> 00:23:06.000]  他明明沒有這樣的恩賜
[00:23:06.000 --> 00:23:09.000]  都衝上去故意撩龍馬兵兵
[00:23:09.000 --> 00:23:10.000]  來捉我來捉我
[00:23:10.000 --> 00:23:12.000]  後來初期教會覺得
[00:23:12.000 --> 00:23:14.000]  that's not right
[00:23:14.000 --> 00:23:18.000]  自尋死路和神給你殉道是兩回事
[00:23:18.000 --> 00:23:20.000]  所以他們就覺得
[00:23:20.000 --> 00:23:22.000]  殉道一定是神的gift
[00:23:22.000 --> 00:23:24.000]  如果沒有神
[00:23:24.000 --> 00:23:27.000]  以前有些很出名的主教
[00:23:27.000 --> 00:23:29.000]  準備要殉道的時候
[00:23:29.000 --> 00:23:33.000]  要向使徒申請
[00:23:33.000 --> 00:23:37.000]  下次兵來捉我不走了
[00:23:37.000 --> 00:23:38.000]  使徒勸他
[00:23:38.000 --> 00:23:39.000]  不行你沒有這樣的恩賜
[00:23:39.000 --> 00:23:41.000]  回去祈禱清楚
[00:23:41.000 --> 00:23:44.000]  祈禱清楚回來再申請一次
[00:23:44.000 --> 00:23:46.000]  我覺得我仍然有殉道的恩賜
[00:23:46.000 --> 00:23:49.000]  後來申請了五次之後
[00:23:49.000 --> 00:23:52.000]  主教就說給你
[00:23:52.000 --> 00:23:54.000]  殉道是恩賜
[00:23:54.000 --> 00:23:57.000]  很多恩賜我們未必明白
[00:23:57.000 --> 00:23:59.000]  但神給我們很多gift
[00:23:59.000 --> 00:24:00.000]  有好客
[00:24:00.000 --> 00:24:03.000]  admin也是gift
[00:24:03.000 --> 00:24:05.000]  有些人很會admin
[00:24:05.000 --> 00:24:07.000]  leadership是gift
[00:24:07.000 --> 00:24:08.000]  privacy是gift
[00:24:08.000 --> 00:24:09.000]  講道是gift
[00:24:09.000 --> 00:24:10.000]  teaching是gift
[00:24:10.000 --> 00:24:11.000]  祈禱是gift
[00:24:11.000 --> 00:24:12.000]  有些人是easy是gift
[00:24:12.000 --> 00:24:14.000]  有些人是helping
[00:24:14.000 --> 00:24:15.000]  就是你樂於助人
[00:24:15.000 --> 00:24:16.000]  有些是mercy
[00:24:16.000 --> 00:24:17.000]  就是你很有憐憫心
[00:24:17.000 --> 00:24:19.000]  一見到別人不開心就哭
[00:24:19.000 --> 00:24:20.000]  這都是gift
[00:24:20.000 --> 00:24:22.000]  好多種gift
[00:24:22.000 --> 00:24:24.000]  生命的傳承就是
[00:24:24.000 --> 00:24:27.000]  所有人聚在一間教會
[00:24:27.000 --> 00:24:32.000]  當所有人都忠心用神給你的gift
[00:24:32.000 --> 00:24:34.000]  越用越火的時候
[00:24:34.000 --> 00:24:37.000]  這間教會就興旺
[00:24:37.000 --> 00:24:39.000]  教會的道就興旺
[00:24:39.000 --> 00:24:42.000]  但當所有人都懶懶行行
[00:24:42.000 --> 00:24:44.000]  知道神給你的gift
[00:24:44.000 --> 00:24:45.000]  你就放在一邊
[00:24:45.000 --> 00:24:47.000]  沒有去用
[00:24:47.000 --> 00:24:48.000]  讓它生鏽
[00:24:48.000 --> 00:24:50.000]  讓它慢慢凋謝
[00:24:50.000 --> 00:24:52.000]  火熄滅了
[00:24:52.000 --> 00:24:55.000]  神的道就熄滅
[00:24:55.000 --> 00:24:57.000]  就傳承不下去
[00:24:57.000 --> 00:24:59.000]  所以保羅特別提提摩太
[00:24:59.000 --> 00:25:01.000]  你要做的一件事
[00:25:01.000 --> 00:25:04.000]  就是讓它生鏽
[00:25:04.000 --> 00:25:05.000]  跳旺它
[00:25:05.000 --> 00:25:06.000]  使用它
[00:25:06.000 --> 00:25:07.000]  任何一個場合
[00:25:07.000 --> 00:25:09.000]  後面慢慢再講
[00:25:09.000 --> 00:25:11.000]  其中一樣保羅提到的
[00:25:11.000 --> 00:25:13.000]  無論season對不對
[00:25:13.000 --> 00:25:15.000]  keep doing it
[00:25:15.000 --> 00:25:16.000]  繼續用
[00:25:16.000 --> 00:25:18.000]  有時環境未必是如你所願
[00:25:18.000 --> 00:25:20.000]  有時你說我用這個恩賜
[00:25:20.000 --> 00:25:22.000]  但環境好像很惡劣
[00:25:22.000 --> 00:25:24.000]  是否暫時放下呢
[00:25:24.000 --> 00:25:25.000]  保羅說不
[00:25:25.000 --> 00:25:28.000]  無論你覺得season是對還是不對
[00:25:28.000 --> 00:25:30.000]  keep住用神給你的恩賜
[00:25:30.000 --> 00:25:32.000]  你就如火般去用
[00:25:32.000 --> 00:25:34.000]  越用你發覺神就越用
[00:25:34.000 --> 00:25:36.000]  所以這也是第一樣
[00:25:36.000 --> 00:25:38.000]  給我們每一個基督徒的提醒
[00:25:38.000 --> 00:25:40.000]  神一定有給你恩賜
[00:25:40.000 --> 00:25:42.000]  花時間在他面前發掘一下
[00:25:42.000 --> 00:25:44.000]  然後發掘到之後
[00:25:44.000 --> 00:25:48.000]  很多的環境會攻擊我們
[00:25:48.000 --> 00:25:50.000]  會放下我們的恩賜
[00:25:50.000 --> 00:25:51.000]  覺得不好用
[00:25:51.000 --> 00:25:53.000]  讓它生鏽
[00:25:53.000 --> 00:25:55.000]  如果不是有這樣的tendency
[00:25:55.000 --> 00:25:57.000]  保羅不會特別寫這本書
[00:25:57.000 --> 00:26:00.000]  這是他臨死前最後一本書
[00:26:00.000 --> 00:26:01.000]  他不會廢話
[00:26:01.000 --> 00:26:03.000]  他一定是將最重要的東西
[00:26:03.000 --> 00:26:04.000]  告訴提摩太
[00:26:04.000 --> 00:26:06.000]  第一樣最重要
[00:26:06.000 --> 00:26:08.000]  環境惡劣
[00:26:08.000 --> 00:26:10.000]  當然你看到環境真的惡劣
[00:26:10.000 --> 00:26:12.000]  兩大蜘蛛同時殉道
[00:26:12.000 --> 00:26:14.000]  這是很惡劣的環境
[00:26:14.000 --> 00:26:16.000]  他知道提摩太你會害怕
[00:26:16.000 --> 00:26:18.000]  但不會因為害怕
[00:26:18.000 --> 00:26:20.000]  就放下你的恩賜
[00:26:20.000 --> 00:26:22.000]  照著用
[00:26:22.000 --> 00:26:24.000]  無論season是對還是不對
[00:26:24.000 --> 00:26:25.000]  just keep doing it
[00:26:25.000 --> 00:26:27.000]  然後如火挑旺你的恩賜
[00:26:27.000 --> 00:26:28.000]  這是第一樣
[00:26:28.000 --> 00:26:31.000]  第二樣就是保羅告訴提摩太
[00:26:31.000 --> 00:26:33.000]  他也知道提摩太為什麼
[00:26:33.000 --> 00:26:36.000]  會有可能不用恩賜
[00:26:36.000 --> 00:26:37.000]  因為害怕
[00:26:37.000 --> 00:26:39.000]  所以他下面特別跟提摩太說
[00:26:39.000 --> 00:26:43.000]  要克服膽怯
[00:26:43.000 --> 00:26:46.000]  不敢用恩賜的障礙
[00:26:46.000 --> 00:26:52.000]  提摩太後書一章七到八節說
[00:26:52.000 --> 00:26:54.000]  因為上帝賜給我們
[00:26:54.000 --> 00:26:57.000]  不是膽怯的心
[00:26:57.000 --> 00:27:00.000]  乃是剛強仁愛謹守的心
[00:27:00.000 --> 00:27:03.000]  你不要以給我們的主
[00:27:03.000 --> 00:27:05.000]  作見證為恥
[00:27:05.000 --> 00:27:10.000]  也不要以我為主被囚的為恥
[00:27:10.000 --> 00:27:12.000]  總要按上帝的能力
[00:27:12.000 --> 00:27:17.000]  與我為福音同受苦難
[00:27:17.000 --> 00:27:18.000]  這個特別提提摩太
[00:27:18.000 --> 00:27:20.000]  因為環境惡劣
[00:27:20.000 --> 00:27:24.000]  當彼得保羅都被人捉的時候
[00:27:24.000 --> 00:27:26.000]  他們知道將會殉道的時候
[00:27:26.000 --> 00:27:28.000]  保羅書上都有說
[00:27:28.000 --> 00:27:32.000]  小亞西亞所有人都離棄我
[00:27:32.000 --> 00:27:35.000]  所有人原先很火熱用他的恩賜
[00:27:35.000 --> 00:27:37.000]  現在環境不妥
[00:27:37.000 --> 00:27:39.000]  我們還是避一避好了
[00:27:39.000 --> 00:27:41.000]  所有人都裝作不認識保羅
[00:27:41.000 --> 00:27:42.000]  不認識他
[00:27:42.000 --> 00:27:44.000]  我們只是搭檯
[00:27:44.000 --> 00:27:46.000]  所有人都離開他
[00:27:46.000 --> 00:27:49.000]  原先很火熱的都不敢再傳導
[00:27:49.000 --> 00:27:51.000]  所以他特別提提摩太
[00:27:51.000 --> 00:27:53.000]  很多人離棄我
[00:27:53.000 --> 00:27:55.000]  但他說你不行
[00:27:55.000 --> 00:27:56.000]  你不要害怕
[00:27:56.000 --> 00:27:58.000]  他給了一個理由
[00:27:58.000 --> 00:28:01.000]  他說現在環境讓我們害怕
[00:28:01.000 --> 00:28:02.000]  就收起恩賜
[00:28:02.000 --> 00:28:03.000]  還是先不要用
[00:28:03.000 --> 00:28:06.000]  但他說因為上帝賜給我們
[00:28:06.000 --> 00:28:08.000]  不是一個膽怯
[00:28:08.000 --> 00:28:09.000]  不是一個fear
[00:28:09.000 --> 00:28:11.000]  不是一個會害怕的心
[00:28:11.000 --> 00:28:13.000]  其實應該翻譯成靈
[00:28:13.000 --> 00:28:15.000]  the spirit
[00:28:15.000 --> 00:28:16.000]  他這裡說不是心
[00:28:16.000 --> 00:28:17.000]  因為是靈
[00:28:17.000 --> 00:28:21.000]  靈就是當初神造你的時候
[00:28:21.000 --> 00:28:23.000]  不是將塵土一捏
[00:28:23.000 --> 00:28:26.000]  頂多帝兄我們的身體
[00:28:26.000 --> 00:28:29.000]  是神用塵土一捏造出來
[00:28:29.000 --> 00:28:31.000]  但姊妹不是
[00:28:31.000 --> 00:28:34.000]  姊妹是神用亞當的肋骨
[00:28:34.000 --> 00:28:37.000]  然後原文不是用捏的字
[00:28:37.000 --> 00:28:39.000]  原文是用一個更正的字
[00:28:39.000 --> 00:28:41.000]  不知道中文怎麼說
[00:28:41.000 --> 00:28:43.000]  英文叫fashion
[00:28:43.000 --> 00:28:45.000]  就是用亞當的肋骨
[00:28:45.000 --> 00:28:47.000]  然後fashion成為一個woman
[00:28:47.000 --> 00:28:49.000]  所以聖經沒有說
[00:28:49.000 --> 00:28:50.000]  但我估計大概是這樣
[00:28:50.000 --> 00:28:51.000]  一捏成為男人
[00:28:51.000 --> 00:28:52.000]  然後天使看到之後
[00:28:52.000 --> 00:28:54.000]  跟神說認真一點
[00:28:54.000 --> 00:28:56.000]  神一推 這樣的樣子
[00:28:56.000 --> 00:28:59.000]  然後神說我可以做得更好
[00:28:59.000 --> 00:29:01.000]  然後就形成了
[00:29:01.000 --> 00:29:03.000]  fashion的woman
[00:29:03.000 --> 00:29:05.000]  所以男人跟女人
[00:29:05.000 --> 00:29:08.000]  身體上是不同的
[00:29:08.000 --> 00:29:11.000]  但是我們那一口氣是一樣的
[00:29:11.000 --> 00:29:13.000]  來自同一個內源
[00:29:13.000 --> 00:29:15.000]  靈裡面是一樣的
[00:29:15.000 --> 00:29:17.000]  身體是不同的
[00:29:17.000 --> 00:29:19.000]  所以男性沒理由
[00:29:19.000 --> 00:29:22.000]  現在很流行搞到自己很中性
[00:29:22.000 --> 00:29:25.000]  越來越多男性喜歡把自己搞成女性
[00:29:25.000 --> 00:29:27.000]  你要明白
[00:29:27.000 --> 00:29:29.000]  你的身體就是這樣
[00:29:29.000 --> 00:29:31.000]  你不是這樣的
[00:29:31.000 --> 00:29:33.000]  但是你的靈是一樣的
[00:29:33.000 --> 00:29:35.000]  男女的靈都是那一口氣
[00:29:35.000 --> 00:29:37.000]  神給我們的靈
[00:29:37.000 --> 00:29:39.000]  所以為什麼當神說
[00:29:39.000 --> 00:29:41.000]  當你吃分辨善樂樹果子
[00:29:41.000 --> 00:29:43.000]  你違背神的時候
[00:29:43.000 --> 00:29:46.000]  你吃那一天就死了
[00:29:46.000 --> 00:29:48.000]  但他吃那一天沒有死
[00:29:48.000 --> 00:29:51.000]  因為神指的是那個spirit
[00:29:51.000 --> 00:29:53.000]  他指的是那個東西死了
[00:29:53.000 --> 00:29:55.000]  他不是指身體
[00:29:55.000 --> 00:29:57.000]  身體是從土而來的
[00:29:57.000 --> 00:29:59.000]  你最後也歸土
[00:29:59.000 --> 00:30:01.000]  但他指的不是身體死
[00:30:01.000 --> 00:30:03.000]  而是那一口氣
[00:30:03.000 --> 00:30:05.000]  那一口氣死了
[00:30:05.000 --> 00:30:07.000]  你不可以再和我connect
[00:30:07.000 --> 00:30:09.000]  當主耶穌來給我們救贖的時候
[00:30:09.000 --> 00:30:11.000]  他在revive
[00:30:11.000 --> 00:30:13.000]  當我們重生的時候
[00:30:13.000 --> 00:30:15.000]  神的靈進來的時候
[00:30:15.000 --> 00:30:17.000]  那一口氣死了
[00:30:17.000 --> 00:30:19.000]  現在神說來多一口
[00:30:19.000 --> 00:30:21.000]  如果你現在悔改
[00:30:21.000 --> 00:30:23.000]  再來一次
[00:30:23.000 --> 00:30:25.000]  神的靈重新進來
[00:30:25.000 --> 00:30:27.000]  revive
[00:30:27.000 --> 00:30:30.000]  所以這裡說神賜給我們的靈
[00:30:30.000 --> 00:30:32.000]  當你信主重生
[00:30:32.000 --> 00:30:34.000]  神再吹多一口
[00:30:34.000 --> 00:30:36.000]  你突然revive
[00:30:36.000 --> 00:30:38.000]  神賜給你的那個靈
[00:30:38.000 --> 00:30:40.000]  不是一個讓你膽怯
[00:30:40.000 --> 00:30:42.000]  看到環境會害怕的靈
[00:30:42.000 --> 00:30:44.000]  這個靈長出來
[00:30:44.000 --> 00:30:46.000]  他說乃是剛強
[00:30:46.000 --> 00:30:48.000]  原文是power
[00:30:48.000 --> 00:30:51.000]  是滿有能力滿有love
[00:30:51.000 --> 00:30:53.000]  然後滿有緊守的心
[00:30:53.000 --> 00:30:55.000]  緊守的心其實
[00:30:55.000 --> 00:30:57.000]  有些英文翻譯成self-control
[00:30:57.000 --> 00:30:59.000]  但這個字和
[00:30:59.000 --> 00:31:01.000]  加勒太書所說的
[00:31:01.000 --> 00:31:03.000]  承靈的果子self-control
[00:31:03.000 --> 00:31:05.000]  是另一個字來的
[00:31:05.000 --> 00:31:07.000]  所以這個字應該在這裡翻譯成
[00:31:07.000 --> 00:31:09.000]  有些英文聖經翻譯成
[00:31:09.000 --> 00:31:11.000]  sound, sound mind, sound judgment
[00:31:11.000 --> 00:31:13.000]  或者一個wise judgment
[00:31:13.000 --> 00:31:15.000]  應該翻譯成智慧
[00:31:15.000 --> 00:31:17.000]  一個很冷靜的心
[00:31:17.000 --> 00:31:19.000]  當環境來的時候
