
[00:00:00.000 --> 00:00:04.600]  今天大家會繼續一齊思想關於重建聖殿的信息
[00:19:02.200 --> 00:19:04.600]  心轉向神
[00:19:04.600 --> 00:19:06.600]  很想能夠去服侍祂
[00:19:07.200 --> 00:19:08.600]  在很多的侍奉裡面
[00:19:08.600 --> 00:19:11.200]  都會遇到不同的難處
[00:19:11.200 --> 00:19:13.600]  突然間發覺
[00:19:13.600 --> 00:19:15.200]  自己公司
[00:19:15.200 --> 00:19:17.200]  有一些轉變
[00:19:17.200 --> 00:19:19.600]  付出更多時間
[00:19:19.600 --> 00:19:21.800]  才能夠滿足老闆的要求
[00:19:21.800 --> 00:19:24.000]  突然間又發覺
[00:19:24.000 --> 00:19:26.200]  自己正在服侍的崗位
[00:19:26.200 --> 00:19:28.200]  一起做職員的
[00:19:28.200 --> 00:19:30.600]  有人在旁邊說你的話
[00:19:30.600 --> 00:19:33.000]  覺得你好像很自私
[00:19:33.000 --> 00:19:34.400]  有人只顧著自己工作
[00:19:34.400 --> 00:19:36.400]  但是你覺得很委屈
[00:19:36.400 --> 00:19:37.600]  我沒有這樣做
[00:19:37.600 --> 00:19:39.200]  不同的困難
[00:19:39.200 --> 00:19:40.800]  在你跟隨神的時候
[00:19:40.800 --> 00:19:42.000]  你會遇到
[00:19:42.000 --> 00:19:43.400]  你會面對
[00:19:43.400 --> 00:19:45.000]  但是很多時候
[00:19:45.000 --> 00:19:46.200]  你會聽見
[00:19:46.200 --> 00:19:48.000]  神會透過不同的方式
[00:19:48.000 --> 00:19:49.200]  告訴你知道
[00:19:49.200 --> 00:19:51.000]  你要剛強
[00:19:51.000 --> 00:19:53.000]  為什麼要剛強呢?
[00:19:53.000 --> 00:19:54.000]  很簡單
[00:19:54.000 --> 00:19:55.800]  很真實的一句話
[00:19:55.800 --> 00:19:57.000]  聖經繼續說
[00:19:57.000 --> 00:19:59.400]  第四節的最後
[00:19:59.400 --> 00:20:02.400]  「萬君之夜我話說
[00:20:02.400 --> 00:20:05.800]  因為我與你們同在」
[00:20:06.400 --> 00:20:08.800]  「這就是你們從埃及出來的時候」
[00:20:08.800 --> 00:20:10.800]  「我與你們納約的話」
[00:20:10.800 --> 00:20:13.400]  「現在我的靈住在你們中間」
[00:20:13.400 --> 00:20:15.400]  「你們不要懼怕」
[00:20:15.400 --> 00:20:18.000]  當我們什麼時候
[00:20:18.000 --> 00:20:20.000]  心是要侍奉神
[00:20:20.000 --> 00:20:21.800]  我們的心知道
[00:20:21.800 --> 00:20:24.000]  是回應神對我們的心意
[00:20:24.000 --> 00:20:26.000]  去服侍祂的時候
[00:20:26.000 --> 00:20:29.000]  神就應許祂與你同在
[00:20:29.000 --> 00:20:31.200]  祂要與你同在
[00:20:31.200 --> 00:20:31.600]  沒錯
[00:20:31.600 --> 00:20:33.400]  曾經我們都軟弱
[00:20:33.400 --> 00:20:35.200]  正如當時的猶太人
[00:20:35.200 --> 00:20:37.000]  他們曾經跌倒
[00:20:37.000 --> 00:20:38.200]  過去在西賴山
[00:20:38.200 --> 00:20:39.200]  出埃及的時候
[00:20:39.200 --> 00:20:41.000]  曾經與神納約
[00:20:41.000 --> 00:20:43.200]  甚至他們會問
[00:20:43.200 --> 00:20:46.800]  究竟神還會不會理會我們呢?
[00:20:46.800 --> 00:20:48.600]  但是神告訴他們
[00:20:48.600 --> 00:20:49.400]  「我沒有忘記」
[00:20:49.400 --> 00:20:51.400]  「我曾經與你們納約的約」
[00:20:51.400 --> 00:20:54.600]  「我的靈仍然在你們生命中」
[00:20:54.600 --> 00:20:56.800]  「我的靈仍然在你們裡面」
[00:20:56.800 --> 00:20:58.400]  「你們可以放膽」
[00:20:58.400 --> 00:21:00.800]  「繼續剛強地來侍奉我」
[00:21:00.800 --> 00:21:02.800]  你們發覺
[00:21:02.800 --> 00:21:03.800]  我們讀了這句話
[00:21:03.800 --> 00:21:04.800]  告訴我們知道
[00:21:05.000 --> 00:21:05.600]  聖經說
[00:21:05.600 --> 00:21:08.400]  「神所賜的不是膽怯的心」
[00:21:08.400 --> 00:21:12.000]  「神所賜的靈是剛強的靈」
[00:21:12.000 --> 00:21:14.800]  「聖靈在我們生命裡面」
[00:21:14.800 --> 00:21:18.200]  「我們可以在其中放膽地服侍」
[00:21:18.200 --> 00:21:21.000]  我記得很多年前
[00:21:21.000 --> 00:21:24.000]  一位青年團體的導師
[00:21:24.000 --> 00:21:25.400]  來找我聊天
[00:21:25.400 --> 00:21:26.600]  已經很久了
[00:21:26.600 --> 00:21:28.600]  他跟我說
[00:21:28.600 --> 00:21:32.000]  「蕭牧師,我們團體可能要結了」
[00:21:32.800 --> 00:21:35.000]  你知道「結」是什麼意思嗎?
[00:21:35.000 --> 00:21:37.600]  「可能要結束了」
[00:21:37.600 --> 00:21:39.800]  我一聽的時候
[00:21:39.800 --> 00:21:40.600]  「為什麼?」
[00:21:40.600 --> 00:21:41.400]  他說
[00:21:41.400 --> 00:21:43.000]  「我們團體不知為什麼」
[00:21:43.000 --> 00:21:45.200]  「近期一直人數減少」
[00:21:45.200 --> 00:21:46.800]  「現在我們開團體」
[00:21:46.800 --> 00:21:49.600]  「等了很久都是五、六個人在」
[00:21:49.600 --> 00:21:51.600]  「很冷清」
[00:21:51.600 --> 00:21:53.400]  「我們都不知怎麼辦」
[00:21:53.400 --> 00:21:54.000]  「不知為什麼」
[00:21:54.000 --> 00:21:56.400]  「好像不再喜歡回來」
[00:21:56.400 --> 00:21:59.200]  大家有點灰心
[00:21:59.200 --> 00:22:01.400]  這位導師就說
[00:22:01.400 --> 00:22:03.600]  「我一直鼓勵團友」
[00:22:03.600 --> 00:22:07.000]  「我們不如團體的時間多些一起祈禱」
[00:22:07.000 --> 00:22:09.600]  「為我們中間曾經一起的團友」
[00:22:09.600 --> 00:22:10.400]  「為他們祈禱」
[00:22:10.400 --> 00:22:11.600]  「可能他們都面對著」
[00:22:11.600 --> 00:22:13.800]  「有不同生活的難處」
[00:22:13.800 --> 00:22:16.000]  「然後為自己的團體祈禱」
[00:22:16.000 --> 00:22:18.800]  後來他就跟我說
[00:22:18.800 --> 00:22:20.800]  「蕭牧師,教會有一些新來賓」
[00:22:20.800 --> 00:22:23.200]  「有一些名單」
[00:22:23.200 --> 00:22:25.800]  「方不方便讓我們負責聯絡他們」
[00:22:25.800 --> 00:22:28.000]  「邀請他們回我們團體呢?」
[00:22:28.000 --> 00:22:30.000]  我當時就說
[00:22:30.000 --> 00:22:32.000]  「好,你們祈禱」
[00:22:32.000 --> 00:22:33.200]  「求神帶領你們」
[00:22:33.200 --> 00:22:36.600]  「也幫助其他未有團契的朋友弟兄姊妹」
[00:22:36.600 --> 00:22:39.400]  過了一段時間
[00:22:39.400 --> 00:22:41.000]  我猜是幾個月吧
[00:22:41.000 --> 00:22:43.600]  這位導師走來跟我說
[00:22:43.600 --> 00:22:45.200]  「蕭牧師,不用接了」
[00:22:45.200 --> 00:22:48.600]  「我們很感謝神」
[00:22:48.600 --> 00:22:51.600]  「我們一直積極打給他們聯絡他們」
[00:22:51.600 --> 00:22:53.200]  「關心那些新來賓」
[00:22:53.200 --> 00:22:55.000]  「現在有好幾個來了我們團契」
[00:22:55.000 --> 00:22:56.400]  「我們有十幾人團契」
[00:22:56.400 --> 00:22:58.400]  「大家又熱烈了」
[00:22:58.400 --> 00:23:02.400]  「也看到那些新來賓也得到很多幫助」
[00:23:02.400 --> 00:23:04.000]  「他們也很開心地投入」
[00:23:04.000 --> 00:23:07.400]  我自此之後留心那個團契
[00:23:07.400 --> 00:23:09.000]  跟著那幾年
[00:23:09.000 --> 00:23:11.600]  我看到他們一直很興旺
[00:23:11.600 --> 00:23:16.600]  而且看到很多青年在當中得著祝福
[00:23:16.600 --> 00:23:17.800]  得著建立
[00:23:17.800 --> 00:23:21.400]  我相信不單是團契
[00:23:21.400 --> 00:23:23.400]  很多很多生活上的事情
[00:23:23.400 --> 00:23:25.400]  當你要侍奉神
[00:23:26.000 --> 00:23:28.600]  或者你要在某一些環境
[00:23:28.600 --> 00:23:31.600]  透過你的工作來侍奉
[00:23:31.600 --> 00:23:34.800]  又或者你透過某一些不同的崗位
[00:23:34.800 --> 00:23:37.600]  心是要來侍奉上帝
[00:23:37.600 --> 00:23:39.800]  你知道在過程當中
[00:23:39.800 --> 00:23:42.000]  你會有一些時候面對衝擊
[00:23:42.000 --> 00:23:44.800]  但是上帝同樣會跟你說
[00:23:44.800 --> 00:23:46.400]  「你要剛強」
[00:23:46.400 --> 00:23:49.000]  「不要懼怕」
[00:23:49.000 --> 00:23:51.200]  「因為我與你同在」
[00:23:51.200 --> 00:23:54.400]  「我的靈仍然在你的生命裡面」
[00:23:54.400 --> 00:23:56.400]  「你的心要侍奉我」
[00:23:56.400 --> 00:23:58.600]  在過程裡面
[00:23:58.600 --> 00:23:59.600]  你再讀下去的時候
[00:23:59.600 --> 00:24:01.600]  你發覺聖經裡面再提及
[00:24:01.600 --> 00:24:04.800]  就是在這個過程裡面
[00:24:04.800 --> 00:24:08.600]  神是不斷地來勉勵他們的心
[00:24:08.600 --> 00:24:11.000]  我們大家一起來讀讀
[00:24:11.000 --> 00:24:12.400]  下面第七節
[00:24:12.400 --> 00:24:15.800]  下面二章第七節
[00:24:15.800 --> 00:24:18.600]  「萬軍之耶和華說」
[00:24:18.600 --> 00:24:21.000]  「我要震動萬國」
[00:24:21.000 --> 00:24:24.000]  「萬國的珍寶就必運來」
[00:24:24.400 --> 00:24:27.600]  「我要使這電衝動於榮耀」
[00:24:27.600 --> 00:24:28.600]  第九節
[00:24:28.600 --> 00:24:31.000]  「萬軍之耶和華說」
[00:24:31.000 --> 00:24:34.000]  「這電與後來的榮耀」
[00:24:34.000 --> 00:24:37.000]  「必大過先前的榮耀」
[00:24:37.000 --> 00:24:39.400]  「先前的榮耀說」
[00:24:39.400 --> 00:24:41.200]  「在這地方」
[00:24:41.200 --> 00:24:43.400]  「我必恃下平安」
[00:24:43.400 --> 00:24:44.400]  在這個時候
[00:24:44.400 --> 00:24:45.800]  神將他們的眼光
[00:24:45.800 --> 00:24:47.600]  轉向將來
[00:24:47.600 --> 00:24:49.000]  他說「沒錯」
[00:24:49.000 --> 00:24:50.400]  「眼前你所見到的」
[00:24:50.400 --> 00:24:53.600]  「好像是比較少的一個聖殿」
[00:24:54.400 --> 00:24:55.800]  「但你要留心就是」
[00:24:55.800 --> 00:24:59.400]  「將來萬國的珍寶要運過來」
[00:24:59.400 --> 00:25:03.200]  「上帝不會缺乏金缺乏銀」
[00:25:03.200 --> 00:25:05.400]  而且他說
[00:25:05.400 --> 00:25:06.400]  「將來的榮耀」
[00:25:06.400 --> 00:25:08.400]  「大過今天的榮耀」
[00:25:08.400 --> 00:25:11.400]  當神這樣說的時候
[00:25:11.400 --> 00:25:13.000]  如果你小心留意
[00:25:13.000 --> 00:25:14.800]  在聖經的教會歷史裡面
[00:25:14.800 --> 00:25:15.600]  你會知道
[00:25:15.600 --> 00:25:17.400]  就是在公元七十年
[00:25:17.400 --> 00:25:20.800]  耶路撒冷的聖殿被拆毀
[00:25:20.800 --> 00:25:22.400]  羅馬兵來到
[00:25:22.400 --> 00:25:24.400]  將整個聖殿完全地拆毀
[00:25:24.400 --> 00:25:28.600]  所以不見得有再更宏偉的殿出現
[00:25:28.600 --> 00:25:31.800]  那麼聖經所說的又是什麼呢?
[00:25:31.800 --> 00:25:33.400]  如果你記得
[00:25:33.400 --> 00:25:37.000]  當主耶穌和一群門徒說的時候
[00:25:37.000 --> 00:25:39.800]  說到很多當時的猶太人
[00:25:39.800 --> 00:25:42.400]  祂說「你們拆毀神的殿」
[00:25:42.400 --> 00:25:44.200]  「我三天之後」
[00:25:44.200 --> 00:25:45.800]  「要重新建立」
[00:25:45.800 --> 00:25:47.000]  你記得嗎?
[00:25:47.000 --> 00:25:49.400]  三天是在說
[00:25:49.400 --> 00:25:52.000]  誰的殿重新建立
[00:25:53.200 --> 00:25:54.400]  聖經接著說
[00:25:54.400 --> 00:25:57.400]  主耶穌以祂的身體為殿
[00:25:57.400 --> 00:26:00.400]  比喻在祂受死之後
[00:26:00.400 --> 00:26:02.000]  三天祂要復活過來
[00:26:02.000 --> 00:26:06.000]  主耶穌基督是那個永恆的聖殿
[00:26:06.000 --> 00:26:08.400]  是終極的神的殿
[00:26:08.400 --> 00:26:10.600]  是我們在其中領受神
[00:26:10.600 --> 00:26:13.600]  給我們一切的豐盛和英許
[00:26:13.600 --> 00:26:16.400]  因此當聖經提及的
[00:26:16.400 --> 00:26:18.600]  這個將來的殿的時候
[00:26:18.600 --> 00:26:21.000]  我們在這個時刻會看到
[00:26:21.800 --> 00:26:24.200]  是地上的一些情況
[00:26:24.200 --> 00:26:26.000]  但是神告訴我們
[00:26:26.000 --> 00:26:28.400]  萬國要來敬拜祂
[00:26:28.400 --> 00:26:31.600]  神的殿要充滿榮耀
[00:26:31.600 --> 00:26:34.400]  神的英許是真實的
[00:26:34.400 --> 00:26:37.600]  而今天我們在困難當中的時候
[00:26:37.600 --> 00:26:40.400]  我們仍然可以剛強去侍奉主
[00:26:40.400 --> 00:26:43.200]  不是去侍奉這個世界
[00:26:43.200 --> 00:26:46.400]  不是去侍奉我們自己的慾望
[00:26:46.400 --> 00:26:48.400]  而是全心地去侍奉
[00:26:48.400 --> 00:26:50.600]  這位英許我們的主
[00:26:52.000 --> 00:26:53.000]  各位靈姐妹
[00:26:53.000 --> 00:26:56.200]  你會記得我們在剛剛的復活節
[00:26:56.200 --> 00:26:59.400]  我們提到聖經提摩太前書十五章
[00:26:59.400 --> 00:27:01.000]  關於復活的訊息
[00:27:01.000 --> 00:27:03.200]  去到最後一節經文的時候
[00:27:03.200 --> 00:27:04.200]  你一定會記得
[00:27:04.200 --> 00:27:06.000]  突然間轉了一個方向
[00:27:06.000 --> 00:27:12.000]  聖經說你們務要堅固不可搖動
[00:27:12.000 --> 00:27:16.800]  要常常竭力多作主攻
[00:27:16.800 --> 00:27:19.400]  因為知道你們的奴婦
[00:27:20.400 --> 00:27:23.600]  在主裡面不是徒然的
[00:27:23.600 --> 00:27:28.200]  在主裡面是不會徒然的
[00:27:28.200 --> 00:27:32.200]  當你知道你的服侍是在主裡面
[00:27:32.200 --> 00:27:34.600]  沒錯未必會即時見到很多的果效
[00:27:34.600 --> 00:27:35.800]  甚至遇到困難
[00:27:35.800 --> 00:27:38.400]  但你在主裡面的侍奉
[00:27:38.400 --> 00:27:40.400]  你知道上帝的英許
[00:27:40.400 --> 00:27:43.800]  是不會徒然沒有果效的
[00:27:43.800 --> 00:27:47.000]  因此聖經在說到復活的時候
[00:27:47.000 --> 00:27:49.600]  說到主耶穌給我們復活的英許
[00:27:49.600 --> 00:27:54.000]  勉勵我們一定要常常竭力多作主攻
[00:27:54.000 --> 00:27:58.400]  知道在主裡面的奴婦不會是徒然的
[00:27:58.400 --> 00:28:00.800]  因此當你讀了聖經
[00:28:00.800 --> 00:28:02.600]  一度指向基督的時候
[00:28:02.600 --> 00:28:04.200]  去到最後的經文
[00:28:04.200 --> 00:28:05.400]  我們不詳細看
[00:28:05.400 --> 00:28:07.800]  三十節之後說到所羅巴伯
[00:28:07.800 --> 00:28:10.200]  所羅巴伯也是聖經
[00:28:10.200 --> 00:28:12.800]  作為對耶穌基督的預表
[00:28:12.800 --> 00:28:16.000]  他是基督耶穌的先祖之一
[00:28:16.000 --> 00:28:19.400]  聖經以他作為基督的預表
[00:28:19.400 --> 00:28:23.600]  也指向將來耶穌基督的臨在
[00:28:23.600 --> 00:28:25.600]  或者在臨
[00:28:25.600 --> 00:28:28.000]  所要帶給我們的英許
[00:28:28.000 --> 00:28:31.600]  以免我們今天在地上的時候
[00:28:31.600 --> 00:28:34.000]  知道去建造神的殿
[00:28:34.000 --> 00:28:35.400]  去侍奉祂
[00:28:35.400 --> 00:28:37.200]  各位靈姐妹
[00:28:37.200 --> 00:28:39.600]  我們想了剛才所說
[00:28:39.600 --> 00:28:40.600]  第一
[00:28:40.600 --> 00:28:42.200]  我們反思自己
[00:28:42.200 --> 00:28:44.200]  究竟我們將神擺在我們生命中
[00:28:44.200 --> 00:28:45.600]  什麼樣的位置
[00:28:45.600 --> 00:28:46.800]  第二
[00:28:46.800 --> 00:28:48.800]  當你學習去侍奉神
[00:28:48.800 --> 00:28:51.400]  人生的路是向著主的時候
[00:28:51.400 --> 00:28:52.600]  有困難
[00:28:52.600 --> 00:28:53.400]  你記得
[00:28:53.400 --> 00:28:55.600]  聖經對我們的勉勵
[00:28:55.600 --> 00:28:56.800]  剛強
[00:28:56.800 --> 00:28:58.200]  不要懼怕
[00:28:58.200 --> 00:29:00.200]  去侍奉上帝
[00:29:00.200 --> 00:29:02.600]  人生有兩條路
[00:29:02.600 --> 00:29:05.600]  一條是侍奉世界
[00:29:05.600 --> 00:29:08.000]  一條是侍奉神的路
[00:29:08.000 --> 00:29:11.400]  要堅定行在侍奉神的路上
[00:29:11.400 --> 00:29:13.000]  我們一起祈禱
[00:29:19.600 --> 00:29:21.600]  大家安靜為自己祈禱
[00:29:21.600 --> 00:29:43.400]  親愛的主
[00:29:43.400 --> 00:29:44.600]  我們感謝祢
[00:29:44.600 --> 00:29:48.600]  因為祢不僅要將救恩賜給我們
[00:29:49.000 --> 00:29:51.000]  祢要將豐盛的生命
[00:29:51.000 --> 00:29:54.200]  和永恆的基業賜給祢的兒女
[00:29:54.200 --> 00:29:55.800]  主啊
[00:29:55.800 --> 00:29:57.400]  我們在祢面前禱告
[00:29:57.400 --> 00:29:58.400]  主啊
[00:29:58.400 --> 00:29:59.800]  我們幾時的心
[00:29:59.800 --> 00:30:02.200]  轉向了其他
[00:30:02.200 --> 00:30:04.600]  求祢再次幫助我們
[00:30:04.600 --> 00:30:06.400]  主知道
[00:30:06.400 --> 00:30:07.600]  祢愛我們
[00:30:07.600 --> 00:30:10.200]  祢很願意我們能夠得著
[00:30:10.200 --> 00:30:13.000]  祢要給我們豐盛的生命
[00:30:13.000 --> 00:30:15.800]  因此祢不願意世界任何事情
[00:30:15.800 --> 00:30:17.200]  吸引了我們的心
[00:30:17.200 --> 00:30:18.400]  過於祢自己
[00:30:19.000 --> 00:30:19.400]  主啊
[00:30:19.400 --> 00:30:23.200]  求祢讓我們將心歸給祢
[00:30:23.200 --> 00:30:25.400]  以致我們在生活上
[00:30:25.400 --> 00:30:27.800]  在不同的崗位裏
[00:30:27.800 --> 00:30:29.000]  我們知道
[00:30:29.000 --> 00:30:30.600]  真是以侍奉祢
[00:30:30.600 --> 00:30:32.200]  作為一切的優先
[00:30:32.200 --> 00:30:33.400]  主啊
[00:30:33.400 --> 00:30:34.600]  求祢施恩
[00:30:34.600 --> 00:30:36.200]  帶領我們眾弟兄妹
[00:30:36.200 --> 00:30:38.600]  讓我們能夠在祢恩典裏
[00:30:38.600 --> 00:30:41.200]  再次在根基上建築
[00:30:41.200 --> 00:30:45.200]  能夠建成祢給我們的聖殿
[00:30:45.200 --> 00:30:47.800]  奉耶穌聖名祈禱
[00:30:47.800 --> 00:30:48.800]  阿姆
