
[00:00:00.000 --> 00:00:03.000]  各位第一線姐妹朋友們早安
[00:17:04.000 --> 00:17:07.000]  我們禮拜三晚上不是嗎
[00:17:07.000 --> 00:17:10.000]  我們有些人路途遠了
[00:17:10.000 --> 00:17:11.000]  他就用skype
[00:17:11.000 --> 00:17:13.000]  甚至於我跟大陸
[00:17:13.000 --> 00:17:15.000]  我跟他們查經禱告
[00:17:15.000 --> 00:17:16.000]  我都用skype
[00:17:16.000 --> 00:17:18.000]  跟他們一起來學習的
[00:17:18.000 --> 00:17:20.000]  這個每個禮拜又有
[00:17:20.000 --> 00:17:23.000]  甚至於我們從這個Lent
[00:17:23.000 --> 00:17:24.000]  大齋節
[00:17:24.000 --> 00:17:28.000]  就是從復活節往前推的四十天
[00:17:28.000 --> 00:17:30.000]  不包括禮拜天
[00:17:30.000 --> 00:17:32.000]  那麼四十天
[00:17:32.000 --> 00:17:34.000]  我們歷來的傳統
[00:17:34.000 --> 00:17:37.000]  都會有連鎖禁食的禱告
[00:17:37.000 --> 00:17:38.000]  Hallelujah
[00:17:38.000 --> 00:17:39.000]  是的
[00:17:39.000 --> 00:17:40.000]  感謝神讚美
[00:17:40.000 --> 00:17:42.000]  我記得有一年
[00:17:42.000 --> 00:17:44.000]  那是我最健康的一年
[00:17:44.000 --> 00:17:46.000]  因為常常是發現
[00:17:46.000 --> 00:17:48.000]  四十天禁食禱告
[00:17:48.000 --> 00:17:49.000]  大家sign up
[00:17:49.000 --> 00:17:50.000]  大家來填
[00:17:50.000 --> 00:17:52.000]  你要哪一個
[00:17:52.000 --> 00:17:53.000]  什麼時候
[00:17:53.000 --> 00:17:54.000]  早餐中餐晚餐
[00:17:54.000 --> 00:17:56.000]  這四十天你去選
[00:17:56.000 --> 00:17:58.000]  常常有很多空位
[00:17:58.000 --> 00:17:59.000]  我跟師母就兩個人
[00:17:59.000 --> 00:18:01.000]  就把自己都補上去了
[00:18:01.000 --> 00:18:03.000]  所以補的就密碼不通風
[00:18:03.000 --> 00:18:05.000]  沒有任何的缺口
[00:18:05.000 --> 00:18:06.000]  Hallelujah
[00:18:06.000 --> 00:18:08.000]  所以我們在那四十天之內
[00:18:08.000 --> 00:18:10.000]  常常的禁食禱告
[00:18:10.000 --> 00:18:12.000]  Hallelujah
[00:18:12.000 --> 00:18:13.000]  美好的無比
[00:18:13.000 --> 00:18:15.000]  身體好得不得了
[00:18:15.000 --> 00:18:16.000]  感謝神讚美
[00:18:16.000 --> 00:18:18.000]  我們前一段時間
[00:18:18.000 --> 00:18:19.000]  大概一個月前
[00:18:19.000 --> 00:18:21.000]  為了這個堂
[00:18:21.000 --> 00:18:23.000]  向人家去申請貸款
[00:18:23.000 --> 00:18:25.000]  向銀行申請貸款
[00:18:25.000 --> 00:18:27.000]  甚至講的loan officer
[00:18:27.000 --> 00:18:31.000]  或者是loan貸款的人
[00:18:31.000 --> 00:18:33.000]  他幫你找貸款的
[00:18:33.000 --> 00:18:35.000]  他都幫我們找不到的時候
[00:18:35.000 --> 00:18:37.000]  我說那我要來禁食禱告一個禮拜
[00:18:37.000 --> 00:18:39.000]  我每天就在這邊
[00:18:39.000 --> 00:18:41.000]  放著想想的
[00:18:41.000 --> 00:18:42.000]  我在這邊坐著
[00:18:42.000 --> 00:18:44.000]  躺著趴著跪著
[00:18:44.000 --> 00:18:45.000]  或者是怎麼樣的
[00:18:45.000 --> 00:18:46.000]  走來走去
[00:18:46.000 --> 00:18:48.000]  一面跟著聖樂在唱
[00:18:48.000 --> 00:18:50.000]  一面向神禱告
[00:18:50.000 --> 00:18:51.000]  然後雖然餓了肚子
[00:18:51.000 --> 00:18:53.000]  越唱越高興
[00:18:53.000 --> 00:18:54.000]  好像天都開了
[00:18:54.000 --> 00:18:56.000]  果然
[00:18:56.000 --> 00:18:58.000]  一個禮拜就下來了
[00:18:58.000 --> 00:18:59.000]  Hallelujah
[00:18:59.000 --> 00:19:00.000]  感謝神讚美神
[00:19:00.000 --> 00:19:02.000]  所以禱告
[00:19:02.000 --> 00:19:03.000]  能夠再一次
[00:19:03.000 --> 00:19:06.000]  能夠改變事情
[00:19:06.000 --> 00:19:07.000]  不是說你禱告
[00:19:07.000 --> 00:19:09.000]  什麼事不做了
[00:19:09.000 --> 00:19:11.000]  四十大災節的Lent
[00:19:11.000 --> 00:19:13.000]  四十天的連鎖禁食禱告
[00:19:13.000 --> 00:19:14.000]  我們也是平衡心情
[00:19:14.000 --> 00:19:15.000]  奉祖耶穌基督的名
[00:19:15.000 --> 00:19:17.000]  我們刻苦幾星
[00:19:17.000 --> 00:19:20.000]  我們來向神來呼求
[00:19:20.000 --> 00:19:23.000]  好多事情就跟著就發生了
[00:19:23.000 --> 00:19:25.000]  還有我們感恩節的
[00:19:25.000 --> 00:19:27.000]  三不五祝福的禱告
[00:19:27.000 --> 00:19:29.000]  也做過幾次不是嗎
[00:19:29.000 --> 00:19:31.000]  還有我們聖誕節的
[00:19:31.000 --> 00:19:33.000]  聖誕收割的禱告
[00:19:33.000 --> 00:19:34.000]  也是做過
[00:19:34.000 --> 00:19:36.000]  還有年尾的跨年禱告會
[00:19:36.000 --> 00:19:37.000]  等等
[00:19:37.000 --> 00:19:38.000]  不好意思
[00:19:38.000 --> 00:19:40.000]  今年我們的跨年禱告會
[00:19:40.000 --> 00:19:41.000]  本來訂到十點半
[00:19:41.000 --> 00:19:42.000]  結果
[00:19:42.000 --> 00:19:43.000]  平常來禱告的
[00:19:43.000 --> 00:19:44.000]  通通不能來了
[00:19:44.000 --> 00:19:46.000]  所以我們就說取消了
[00:19:46.000 --> 00:19:47.000]  但是不好意思
[00:19:47.000 --> 00:19:48.000]  昨天有人跑來教會
[00:19:48.000 --> 00:19:49.000]  說要禱告
[00:19:49.000 --> 00:19:50.000]  Hallelujah
[00:19:50.000 --> 00:19:50.000]  讚美神
[00:19:50.000 --> 00:19:52.000]  願神大大的賜福給他們
[00:19:52.000 --> 00:19:53.000]  Hallelujah
[00:19:53.000 --> 00:19:56.000]  甚至於昨天
[00:19:56.000 --> 00:19:59.000]  有一位姐妹打電話來說
[00:19:59.000 --> 00:20:00.000]  我沒接到
[00:20:00.000 --> 00:20:01.000]  師母跟她說了
[00:20:01.000 --> 00:20:02.000]  她說
[00:20:02.000 --> 00:20:04.000]  今天晚上我要跟我的孩子
[00:20:04.000 --> 00:20:05.000]  一起來查經
[00:20:05.000 --> 00:20:07.000]  查什麼經啊
[00:20:07.000 --> 00:20:09.000]  結果查了十篇
[00:20:09.000 --> 00:20:11.000]  她說真是美好的時間
[00:20:11.000 --> 00:20:12.000]  十篇的話語
[00:20:12.000 --> 00:20:14.000]  耶和華是我的木子
[00:20:14.000 --> 00:20:16.000]  我必不自缺乏
[00:20:16.000 --> 00:20:19.000]  祂使我躺臥在青草地上
[00:20:19.000 --> 00:20:21.000]  領領我在可安歇的水邊
[00:20:21.000 --> 00:20:22.000]  祂領我在
[00:20:22.000 --> 00:20:24.000]  祂為自己的名
[00:20:24.000 --> 00:20:26.000]  引我走一路
[00:20:26.000 --> 00:20:28.000]  我雖然行過死刑的幽谷
[00:20:28.000 --> 00:20:29.000]  也不怕遭害
[00:20:29.000 --> 00:20:30.000]  因為祢的杖
[00:20:30.000 --> 00:20:32.000]  祢的杆頭安慰我
[00:20:32.000 --> 00:20:34.000]  祢用油高了我的頭
[00:20:34.000 --> 00:20:36.000]  祢使我的福碑滿溢
[00:20:36.000 --> 00:20:39.000]  我一生一世必有恩惠慈愛隨著我
[00:20:39.000 --> 00:20:41.000]  我且要住在耶和華的殿中
[00:20:41.000 --> 00:20:42.000]  直到永遠
[00:20:42.000 --> 00:20:43.000]  棒不棒
[00:20:43.000 --> 00:20:44.000]  Hallelujah
[00:20:44.000 --> 00:20:45.000]  哦
[00:20:45.000 --> 00:20:47.000]  我有的時候碰到困苦患難的時候
[00:20:47.000 --> 00:20:48.000]  我就一直禱告這句話
[00:20:48.000 --> 00:20:50.000]  禱告得多我都會背
[00:20:50.000 --> 00:20:51.000]  感謝神讚美神
[00:20:51.000 --> 00:20:52.000]  是的
[00:20:52.000 --> 00:20:53.000]  神啊
[00:20:53.000 --> 00:20:56.000]  所以我們要不時的讚美禱告
[00:20:56.000 --> 00:20:57.000]  Hallelujah
[00:20:57.000 --> 00:20:58.000]  哦
[00:20:58.000 --> 00:21:00.000]  神說我們的口
[00:21:00.000 --> 00:21:01.000]  祢的口
[00:21:01.000 --> 00:21:02.000]  神造祢
[00:21:02.000 --> 00:21:05.000]  祢的口是來講話的
[00:21:05.000 --> 00:21:07.000]  還是來禱告的
[00:21:07.000 --> 00:21:09.000]  祢來唱歌讚美神的
[00:21:09.000 --> 00:21:10.000]  還是來罵人的
[00:21:10.000 --> 00:21:12.000]  還是怎麼怎麼
[00:21:12.000 --> 00:21:13.000]  就看我們怎麼用
[00:21:13.000 --> 00:21:15.000]  如果說我們這個口
[00:21:15.000 --> 00:21:18.000]  能夠再一次像一隻鳥
[00:21:18.000 --> 00:21:20.000]  它讚美神的時候
[00:21:20.000 --> 00:21:21.000]  它唱歌的時候
[00:21:21.000 --> 00:21:23.000]  啾啾啾啾啾啾啾
[00:21:23.000 --> 00:21:24.000]  哇好美麗
[00:21:24.000 --> 00:21:26.000]  神歡喜
[00:21:26.000 --> 00:21:27.000]  像一隻喜鵲
[00:21:27.000 --> 00:21:29.000]  哦不要像一隻烏鴉
[00:21:29.000 --> 00:21:30.000]  哇哇哇
[00:21:30.000 --> 00:21:32.000]  人家就很不高興了
[00:21:32.000 --> 00:21:33.000]  神也不高興
[00:21:33.000 --> 00:21:35.000]  要像一隻喜鵲
[00:21:35.000 --> 00:21:37.000]  不斷的讚美神
[00:21:37.000 --> 00:21:38.000]  Hallelujah
[00:21:38.000 --> 00:21:39.000]  是的
[00:21:39.000 --> 00:21:40.000]  好的
[00:21:40.000 --> 00:21:41.000]  新年來臨
[00:21:41.000 --> 00:21:42.000]  A New Dawning
[00:21:42.000 --> 00:21:45.000]  這個海文格
[00:21:45.000 --> 00:21:46.000]  Havenger
[00:21:46.000 --> 00:21:47.000]  他寫的
[00:21:47.000 --> 00:21:49.000]  他是在第二句
[00:21:49.000 --> 00:21:50.000]  第二節他說
[00:21:50.000 --> 00:21:52.000]  深夜新的一年
[00:21:52.000 --> 00:21:56.000]  在信靠恩惠歡樂中度過
[00:21:56.000 --> 00:21:59.000]  這是我們新年新的需要
[00:21:59.000 --> 00:22:00.000]  您知道嗎
[00:22:00.000 --> 00:22:03.000]  當我們要走上一個
[00:22:03.000 --> 00:22:05.000]  陌生的地
[00:22:05.000 --> 00:22:06.000]  或者是不知道
[00:22:06.000 --> 00:22:08.000]  前面會怎麼樣的時候
[00:22:08.000 --> 00:22:10.000]  你是不是要都準備好啊
[00:22:10.000 --> 00:22:11.000]  是不是
[00:22:11.000 --> 00:22:13.000]  如果你要出國的話
[00:22:13.000 --> 00:22:14.000]  你TP要買好
[00:22:14.000 --> 00:22:15.000]  護照要renew
[00:22:15.000 --> 00:22:17.000]  還要請好假
[00:22:17.000 --> 00:22:20.000]  還有把事情安排一下等等
[00:22:20.000 --> 00:22:22.000]  這一切你都要準備好
[00:22:22.000 --> 00:22:23.000]  因為你不知道
[00:22:23.000 --> 00:22:25.000]  因為你離開
[00:22:25.000 --> 00:22:26.000]  你熟悉的環境
[00:22:26.000 --> 00:22:28.000]  你離開你的地方
[00:22:28.000 --> 00:22:30.000]  所以你必須要把這一切
[00:22:30.000 --> 00:22:31.000]  通通準備好
[00:22:31.000 --> 00:22:33.000]  我們要進入新的一年
[00:22:33.000 --> 00:22:35.000]  我們也要怎麼做
[00:22:35.000 --> 00:22:36.000]  就是說
[00:22:36.000 --> 00:22:38.000]  我們所有的需要的
[00:22:38.000 --> 00:22:41.000]  那麼真正我們是需要什麼呢
[00:22:41.000 --> 00:22:44.000]  我有一次做過一個實驗
[00:22:44.000 --> 00:22:47.000]  在四福音書裡面
[00:22:47.000 --> 00:22:49.000]  講到耶穌差遣門徒
[00:22:49.000 --> 00:22:51.000]  出去宣教的時候
[00:22:51.000 --> 00:22:53.000]  有的書上面說
[00:22:53.000 --> 00:22:54.000]  他說
[00:22:54.000 --> 00:22:56.000]  你什麼都不要帶
[00:22:56.000 --> 00:22:58.000]  一件襪子
[00:22:58.000 --> 00:22:59.000]  一個鞋子就好了
[00:22:59.000 --> 00:23:00.000]  走到哪裡
[00:23:00.000 --> 00:23:01.000]  就吃到哪裡
[00:23:01.000 --> 00:23:02.000]  就喝到哪裡
[00:23:02.000 --> 00:23:04.000]  但是我說
[00:23:04.000 --> 00:23:05.000]  我們先來看看
[00:23:05.000 --> 00:23:07.000]  如果你今天要出去宣教
[00:23:07.000 --> 00:23:10.000]  把你所需要的東西列出來
[00:23:10.000 --> 00:23:12.000]  有人要帶枕頭的
[00:23:12.000 --> 00:23:13.000]  有人要帶
[00:23:13.000 --> 00:23:15.000]  所有的營養補品
[00:23:15.000 --> 00:23:16.000]  所有要的
[00:23:16.000 --> 00:23:18.000]  有人帶牙膏牙刷的
[00:23:18.000 --> 00:23:20.000]  還要三套衣服
[00:23:20.000 --> 00:23:21.000]  四件鞋子
[00:23:21.000 --> 00:23:22.000]  四件衣服
[00:23:22.000 --> 00:23:23.000]  三套鞋子
[00:23:23.000 --> 00:23:26.000]  還要一大堆
[00:23:26.000 --> 00:23:28.000]  但是耶穌說
[00:23:28.000 --> 00:23:29.000]  No
[00:23:29.000 --> 00:23:31.000]  你就往前走
[00:23:31.000 --> 00:23:33.000]  因為我與你同在
[00:23:33.000 --> 00:23:34.000]  我與你同心
[00:23:34.000 --> 00:23:37.000]  這就是叫做信靠仰望上帝
[00:23:37.000 --> 00:23:39.000]  當我們進入新的一年
[00:23:39.000 --> 00:23:42.000]  你怎麼知道前面這條路
[00:23:42.000 --> 00:23:44.000]  這一個彎或那一個折
[00:23:44.000 --> 00:23:46.000]  是福是禍
[00:23:46.000 --> 00:23:48.000]  這邊碰到一個三岔路口
[00:23:48.000 --> 00:23:50.000]  這裡碰到一個十字路口
[00:23:50.000 --> 00:23:51.000]  你要怎麼走
[00:23:51.000 --> 00:23:54.000]  這就要信靠仰望神
[00:23:54.000 --> 00:23:56.000]  除了我們在信心的功夫
[00:23:56.000 --> 00:23:59.000]  在禱告上要多花功夫
[00:23:59.000 --> 00:24:01.000]  甚至於我們要有聰明智慧
[00:24:01.000 --> 00:24:04.000]  求神來的聰明智慧給我們的時候
[00:24:04.000 --> 00:24:05.000]  讓我們知道
[00:24:05.000 --> 00:24:08.000]  我們怎麼做一個正確的選擇
[00:24:08.000 --> 00:24:09.000]  最重要的
[00:24:09.000 --> 00:24:12.000]  要信靠仰望神
[00:24:12.000 --> 00:24:13.000]  我也做過一個實驗
[00:24:13.000 --> 00:24:15.000]  跟弟兄姊妹問說
[00:24:15.000 --> 00:24:17.000]  你對神
[00:24:17.000 --> 00:24:19.000]  你到底對神的信心
[00:24:19.000 --> 00:24:21.000]  你信有多少
[00:24:21.000 --> 00:24:22.000]  假如從零到十
[00:24:22.000 --> 00:24:25.000]  你到底信了多少
[00:24:25.000 --> 00:24:26.000]  有人講三
[00:24:26.000 --> 00:24:27.000]  有人講五
[00:24:27.000 --> 00:24:29.000]  有一個人講九
[00:24:29.000 --> 00:24:31.000]  但是您知道嗎
[00:24:31.000 --> 00:24:34.000]  我們講的信
[00:24:34.000 --> 00:24:35.000]  我們不是講說
[00:24:35.000 --> 00:24:38.000]  我相信有神
[00:24:38.000 --> 00:24:42.000]  聖經上面說連鬼魔都信
[00:24:42.000 --> 00:24:44.000]  道也贊金
[00:24:44.000 --> 00:24:46.000]  所以我們講我們信上帝
[00:24:46.000 --> 00:24:48.000]  信耶穌
[00:24:48.000 --> 00:24:50.000]  實際上我們講是說
[00:24:50.000 --> 00:24:52.000]  Have faith in him
[00:24:52.000 --> 00:24:54.000]  Trust in him
[00:24:54.000 --> 00:24:55.000]  不是只是說
[00:24:55.000 --> 00:24:57.000]  我相信我相信我相信
[00:24:57.000 --> 00:24:59.000]  問題是你的wish
[00:24:59.000 --> 00:25:01.000]  或是你的hope
[00:25:01.000 --> 00:25:02.000]  但是我們講的是說
[00:25:02.000 --> 00:25:05.000]  要信靠仰望上帝
[00:25:05.000 --> 00:25:06.000]  讓我舉個例子
[00:25:06.000 --> 00:25:08.000]  我都最喜歡舉這個例子了
[00:25:08.000 --> 00:25:11.000]  假如我今天是一個神射手
[00:25:11.000 --> 00:25:12.000]  那麼我拉了弓
[00:25:12.000 --> 00:25:15.000]  我可以射到
[00:25:15.000 --> 00:25:20.000]  五十碼外的一個人頭上的蘋果
[00:25:20.000 --> 00:25:21.000]  就射下來了
[00:25:21.000 --> 00:25:23.000]  棒不棒
[00:25:23.000 --> 00:25:25.000]  棒就拍手嘛
[00:25:25.000 --> 00:25:28.000]  OK
[00:25:28.000 --> 00:25:29.000]  所以你信嘛
[00:25:29.000 --> 00:25:30.000]  我可以射得到
[00:25:30.000 --> 00:25:32.000]  問題是你敢不敢
[00:25:32.000 --> 00:25:34.000]  把那個蘋果放在你的頭上
[00:25:34.000 --> 00:25:35.000]  讓我來射
[00:25:35.000 --> 00:25:37.000]  這才叫信靠
[00:25:37.000 --> 00:25:39.000]  我們講的信上帝
[00:25:39.000 --> 00:25:40.000]  信耶穌
[00:25:40.000 --> 00:25:41.000]  信聖靈
[00:25:41.000 --> 00:25:45.000]  我們是講的trust and obey
[00:25:45.000 --> 00:25:46.000]  Hallelujah
[00:25:46.000 --> 00:25:47.000]  我有的時候舉例說
[00:25:47.000 --> 00:25:49.000]  我們為了一件事情
[00:25:49.000 --> 00:25:52.000]  我們可以花很多的時間去禱告
[00:25:52.000 --> 00:25:53.000]  對不對
[00:25:53.000 --> 00:25:54.000]  很好
[00:25:54.000 --> 00:25:56.000]  但是問題是你禱告的結果
[00:25:56.000 --> 00:25:58.000]  你願不願意照著去做呢
[00:25:58.000 --> 00:25:59.000]  是不是
[00:25:59.000 --> 00:26:00.000]  甚至有人跑來說
[00:26:00.000 --> 00:26:03.000]  牧師你幫我禱告這個禱告那個
[00:26:03.000 --> 00:26:04.000]  後來我一打聽
[00:26:04.000 --> 00:26:06.000]  他已經問了十個人
[00:26:06.000 --> 00:26:08.000]  已經找了十個人來為他禱告
[00:26:08.000 --> 00:26:11.000]  他所要的是何乎
[00:26:11.000 --> 00:26:14.000]  照他的意思的一個結果給他
[00:26:14.000 --> 00:26:16.000]  但是這只是叫
[00:26:16.000 --> 00:26:17.000]  相信禱告
[00:26:17.000 --> 00:26:20.000]  但是卻沒有trust and obey
[00:26:20.000 --> 00:26:21.000]  Hallelujah
[00:26:21.000 --> 00:26:22.000]  假如我說
[00:26:22.000 --> 00:26:25.000]  我是一個走鋼索的人
[00:26:25.000 --> 00:26:30.000]  在五十米的高空上面
[00:26:30.000 --> 00:26:31.000]  我在走鋼索
[00:26:31.000 --> 00:26:35.000]  而且騎了一個unicycle
[00:26:35.000 --> 00:26:37.000]  一個單輪的腳踏車
[00:26:37.000 --> 00:26:42.000]  我當當當當當好棒吧
[00:26:42.000 --> 00:26:46.000]  我還給你把師母師母放在我的肩膀上面
[00:26:46.000 --> 00:26:48.000]  一路騎哇
[00:26:48.000 --> 00:26:50.000]  上前走向後走好棒吧
[00:26:50.000 --> 00:26:51.000]  是不是哦
[00:26:51.000 --> 00:26:55.000]  你相信我可以做得到問題是你敢不敢坐在我肩上
[00:26:55.000 --> 00:26:56.000]  讓我帶你走啊
[00:26:56.000 --> 00:26:59.000]  輕的我可以但重的我就帶不動
[00:26:59.000 --> 00:27:03.000]  感謝參與者這叫做trust and obey
[00:27:03.000 --> 00:27:06.000]  所以我們來到新的一年的時候
[00:27:06.000 --> 00:27:12.000]  我們要信賴仰望上帝
[00:27:12.000 --> 00:27:15.000]  因為我們不知道前面要怎麼走
[00:27:15.000 --> 00:27:17.000]  我們的態度可以很正常很正確
[00:27:17.000 --> 00:27:19.000]  可以有positive attitude
[00:27:19.000 --> 00:27:22.000]  但是當我們真正面對事情的時候
[00:27:22.000 --> 00:27:24.000]  你信靠他多少呢
[00:27:24.000 --> 00:27:28.000]  還是碰到的事情就開始冤天尤人了
[00:27:28.000 --> 00:27:30.000]  或者是碰到一點什麼事情
[00:27:30.000 --> 00:27:34.000]  就開始信心就開始懷疑了我不信了等等
[00:27:34.000 --> 00:27:40.000]  神要再一次讓我們知道到底你信他有多少
[00:27:40.000 --> 00:27:43.000]  所以我們小組查經
[00:27:43.000 --> 00:27:46.000]  我們會查基督徒的栽培
[00:27:46.000 --> 00:27:51.000]  讓基督徒我們怎麼樣栽培我們怎麼樣調教出一個基督徒
[00:27:51.000 --> 00:27:55.000]  是小基督是真的像耶穌一樣
[00:27:55.000 --> 00:27:58.000]  把自己交在父神的手上
[00:27:58.000 --> 00:28:01.000]  神叫他去釘死在十字架上他就去
[00:28:01.000 --> 00:28:05.000]  神叫他復活升天神叫他幹什麼就幹什麼
[00:28:05.000 --> 00:28:08.000]  那是相信而且是仰望而且是信靠
[00:28:08.000 --> 00:28:10.000]  是的感謝神
[00:28:10.000 --> 00:28:16.000]  而且他又說我們要恩寵恩典有加
[00:28:16.000 --> 00:28:20.000]  你要怎麼樣得到恩寵怎麼樣得到恩典
[00:28:20.000 --> 00:28:23.000]  恩典跟恩寵英文怎麼講
[00:28:23.000 --> 00:28:26.000]  恩典叫做grace
[00:28:26.000 --> 00:28:31.000]  恩寵叫做favor
[00:28:31.000 --> 00:28:35.000]  你喜歡恩典還是喜歡恩寵
[00:28:35.000 --> 00:28:39.000]  要我我要恩寵
[00:28:39.000 --> 00:28:41.000]  假如你只能要一個的話
[00:28:41.000 --> 00:28:44.000]  favor比grace重要
[00:28:44.000 --> 00:28:48.000]  當然了除了救恩也是恩典
[00:28:48.000 --> 00:28:51.000]  但是什麼健康幸福快樂滿滿
[00:28:51.000 --> 00:28:56.000]  這都是恩典神給我們恩典就是說白白得來的
[00:28:56.000 --> 00:28:58.000]  是不是不需要你花錢去得
[00:28:58.000 --> 00:29:00.000]  你要除了救恩以外
[00:29:00.000 --> 00:29:04.000]  但是你要有一個很重要叫做恩寵favor
[00:29:04.000 --> 00:29:06.000]  favor叫什麼呢
[00:29:06.000 --> 00:29:08.000]  我有的時候跟弟兄姊妹禱告
[00:29:08.000 --> 00:29:10.000]  他說穆斯林我明天要考試了
[00:29:10.000 --> 00:29:13.000]  你給我禱告我就說求神啊給他favor
[00:29:13.000 --> 00:29:16.000]  讓他不會的沒讀到的都不考
[00:29:16.000 --> 00:29:18.000]  他考的都是他會的他讀到的
[00:29:18.000 --> 00:29:21.000]  這叫做恩寵是不是
[00:29:21.000 --> 00:29:24.000]  加三千寵愛於一身
[00:29:24.000 --> 00:29:26.000]  這叫做恩寵
