
[00:00:00.000 --> 00:00:05.000]  大家好,今天跟大家看的經文是
[00:14:52.000 --> 00:14:53.000]  在自己的侍奉當中
[00:14:53.000 --> 00:14:55.000]  會將自己擺成主角
[00:14:55.000 --> 00:14:57.000]  但從來都不是
[00:14:57.000 --> 00:15:00.000]  只有你才是主角
[00:15:00.000 --> 00:15:01.000]  我們尊敬你
[00:15:01.000 --> 00:15:02.000]  聽到你的聲音
[00:15:02.000 --> 00:15:04.000]  聽到你的作為
[00:15:04.000 --> 00:15:06.000]  我們的心就喜樂
[00:15:06.000 --> 00:15:07.000]  你必興旺
[00:15:07.000 --> 00:15:09.000]  我必衰微
[00:15:09.000 --> 00:15:11.000]  祈禱奉耶穌基督的名
[00:15:11.000 --> 00:15:12.000]  阿門
