
[00:00:00.000 --> 00:00:18.000]  第九章:神的旨意
[00:15:18.000 --> 00:15:20.000]  不是因為神預先見到
[00:15:20.000 --> 00:15:22.000]  雅各比以素好,
[00:15:22.000 --> 00:15:24.000]  完全是出於他的恩典憐憫,
[00:15:24.000 --> 00:15:26.000]  所以,
[00:15:26.000 --> 00:15:28.000]  第十三節,
[00:15:28.000 --> 00:15:30.000]  保羅強調,
[00:15:30.000 --> 00:15:32.000]  雅各是我所愛的,
[00:15:32.000 --> 00:15:34.000]  以素是我所惡的,
[00:15:34.000 --> 00:15:36.000]  即是說,
[00:15:36.000 --> 00:15:38.000]  神刻意拒絕
[00:15:38.000 --> 00:15:40.000]  以素的,
[00:15:40.000 --> 00:15:42.000]  當然說到這裡的時候,
[00:15:42.000 --> 00:15:44.000]  我們一般人可能
[00:15:44.000 --> 00:15:46.000]  就會開始不舒服,
[00:15:46.000 --> 00:15:48.000]  就會有第十四節,
[00:15:48.000 --> 00:15:50.000]  保羅已經預了我們一般人
[00:15:50.000 --> 00:15:52.000]  可能有的抗議,
[00:15:52.000 --> 00:15:54.000]  但我們可說什麼呢?
[00:15:54.000 --> 00:15:56.000]  難道神有什麼不公平嗎?
[00:15:56.000 --> 00:15:58.000]  神揀選一個,
[00:15:58.000 --> 00:16:00.000]  不揀選一個,
[00:16:00.000 --> 00:16:02.000]  神是不公平的,
[00:16:02.000 --> 00:16:04.000]  我小時候都說,
[00:16:04.000 --> 00:16:06.000]  我二女最喜歡說這句,
[00:16:06.000 --> 00:16:08.000]  「It's not fair」,
[00:16:08.000 --> 00:16:10.000]  有幾個小朋友就知道,
[00:16:10.000 --> 00:16:12.000]  「It's not fair」,
[00:16:12.000 --> 00:16:14.000]  不公平的,
[00:16:14.000 --> 00:16:16.000]  為什麼神揀選一個,
[00:16:16.000 --> 00:16:18.000]  不揀選第二個呢?
[00:16:18.000 --> 00:16:20.000]  而且九章十三節,
[00:16:20.000 --> 00:16:22.000]  亞各是我所愛的,
[00:16:22.000 --> 00:16:24.000]  以素是我所惡的,
[00:16:24.000 --> 00:16:26.000]  以素都沒做過任何事,
[00:16:26.000 --> 00:16:28.000]  神就恨惡他。
[00:16:28.000 --> 00:16:30.000]  不過你要明白,
[00:16:30.000 --> 00:16:32.000]  當然部分十三節是反映
[00:16:32.000 --> 00:16:34.000]  猶太人那種
[00:16:34.000 --> 00:16:36.000]  語言的審法,
[00:16:36.000 --> 00:16:38.000]  是用對比的,
[00:16:38.000 --> 00:16:40.000]  正如耶穌說,
[00:16:40.000 --> 00:16:42.000]  人若不恨惡自己的父母,
[00:16:42.000 --> 00:16:44.000]  就不能跟從他,
[00:16:44.000 --> 00:16:46.000]  不是代表我要憎死父母,
[00:16:46.000 --> 00:16:48.000]  而是比較上,
[00:16:48.000 --> 00:16:50.000]  所以一定要有生命的優先。
[00:16:50.000 --> 00:16:52.000]  而且我們看回這節的經文,
[00:16:52.000 --> 00:16:54.000]  十三節其實背景
[00:16:54.000 --> 00:16:56.000]  是來自《馬拉基書》
[00:16:56.000 --> 00:16:58.000]  一章三節,一章四節,
[00:16:58.000 --> 00:17:00.000]  那裡其實
[00:17:00.000 --> 00:17:02.000]  有少許歷史,
[00:17:02.000 --> 00:17:04.000]  引用少許,
[00:17:04.000 --> 00:17:06.000]  其實我剛才就說到,
[00:17:06.000 --> 00:17:08.000]  亞各的後代
[00:17:08.000 --> 00:17:10.000]  就是猶太人,
[00:17:10.000 --> 00:17:12.000]  以素,即是他的
[00:17:12.000 --> 00:17:14.000]  孿生哥哥的後代
[00:17:14.000 --> 00:17:16.000]  就是以東人,
[00:17:16.000 --> 00:17:18.000]  你會記得舊約有
[00:17:18.000 --> 00:17:20.000]  以東這個國家,
[00:17:20.000 --> 00:17:22.000]  猶太人入迦南都經過
[00:17:22.000 --> 00:17:24.000]  以東,然後入迦南。
[00:17:24.000 --> 00:17:26.000]  在《新命記》裡面,
[00:17:26.000 --> 00:17:28.000]  《神比摩西的律法》
[00:17:28.000 --> 00:17:30.000]  就說到猶太人
[00:17:30.000 --> 00:17:32.000]  要對那些以東人
[00:17:32.000 --> 00:17:34.000]  是對他們好的,
[00:17:34.000 --> 00:17:36.000]  因為他們是你的弟兄,
[00:17:36.000 --> 00:17:38.000]  其實是Cousin,
[00:17:38.000 --> 00:17:40.000]  這些叫唐表哥表弟,
[00:17:40.000 --> 00:17:42.000]  表姐表妹,
[00:17:42.000 --> 00:17:44.000]  中國人就是唐,是你們的唐弟兄姊妹。
[00:17:44.000 --> 00:17:46.000]  所以其實神
[00:17:46.000 --> 00:17:48.000]  不是叫那些以色列人
[00:17:48.000 --> 00:17:50.000]  恨惡那些以東人,
[00:17:50.000 --> 00:17:52.000]  也不是說神
[00:17:52.000 --> 00:17:54.000]  是從起初已經
[00:17:54.000 --> 00:17:56.000]  真是憎恨那些以東人,
[00:17:56.000 --> 00:17:58.000]  為什麼馬拉基
[00:17:58.000 --> 00:18:00.000]  裏面會出了一些捷經文呢?
[00:18:00.000 --> 00:18:02.000]  其實就是當時
[00:18:02.000 --> 00:18:04.000]  那些猶太人,一些被老歸回的
[00:18:04.000 --> 00:18:06.000]  猶太人,什麼叫被老歸回
[00:18:06.000 --> 00:18:08.000]  就不解釋了,越講越複雜了,
[00:18:08.000 --> 00:18:10.000]  整個舊約歷史都跟你講了。
[00:18:10.000 --> 00:18:12.000]  總之有些被老歸回的猶太人
[00:18:12.000 --> 00:18:14.000]  就回到猶太地
[00:18:14.000 --> 00:18:16.000]  的時候就投訴,
[00:18:16.000 --> 00:18:18.000]  跟神投訴,以為這次
[00:18:18.000 --> 00:18:20.000]  我回到以色列就發福了,
[00:18:20.000 --> 00:18:22.000]  由巴比倫可以回到
[00:18:22.000 --> 00:18:24.000]  應該很成功了,
[00:18:24.000 --> 00:18:26.000]  誰知道回到去的時候
[00:18:26.000 --> 00:18:28.000]  就很貧乏,
[00:18:28.000 --> 00:18:30.000]  地方經濟發展不好,
[00:18:30.000 --> 00:18:32.000]  用金人的講法,
[00:18:32.000 --> 00:18:34.000]  行政混亂,總之很多東西都不好,
[00:18:34.000 --> 00:18:36.000]  所以那些以色列人就在那裏
[00:18:36.000 --> 00:18:38.000]  投訴神,你又帶我
[00:18:38.000 --> 00:18:40.000]  回這個應許地,但是我們生活得
[00:18:40.000 --> 00:18:42.000]  這麼艱難,你是不是
[00:18:42.000 --> 00:18:44.000]  耍我們呢?
[00:18:44.000 --> 00:18:46.000]  在這樣的處境,才知道
[00:18:46.000 --> 00:18:48.000]  馬拉基就講了這句話,
[00:18:48.000 --> 00:18:50.000]  「國是我所愛的,耶穌是我所護的。」
[00:18:50.000 --> 00:18:52.000]  其實主要
[00:18:52.000 --> 00:18:54.000]  馬拉基就要提醒
[00:18:54.000 --> 00:18:56.000]  那些以色列人,你說我
[00:18:56.000 --> 00:18:58.000]  對你不好,你看看
[00:18:58.000 --> 00:19:00.000]  耳塑的後代,即是那些耳東人,
[00:19:00.000 --> 00:19:02.000]  那些耳東人發生什麼事呢?
[00:19:02.000 --> 00:19:04.000]  就是當耶路撒冷
[00:19:04.000 --> 00:19:06.000]  淪陷的時候,那些耳東人
[00:19:06.000 --> 00:19:08.000]  就走去以色列
[00:19:08.000 --> 00:19:10.000]  搶東西,
[00:19:10.000 --> 00:19:12.000]  你可以想像一下,
[00:19:12.000 --> 00:19:14.000]  有個賊走進你的屋,綁住你,
[00:19:14.000 --> 00:19:16.000]  然後你的
[00:19:16.000 --> 00:19:18.000]  哥哥還是弟弟
[00:19:18.000 --> 00:19:20.000]  經過,不知道為什麼半夜
[00:19:20.000 --> 00:19:22.000]  來探望你,無論什麼原因,
[00:19:22.000 --> 00:19:24.000]  剛剛看到那個賊綁住了你,
[00:19:24.000 --> 00:19:26.000]  他又不走去解你的繩子,
[00:19:26.000 --> 00:19:28.000]  他就跟那個賊講,我知道
[00:19:28.000 --> 00:19:30.000]  格曼的密碼是什麼,不如我們
[00:19:30.000 --> 00:19:32.000]  開了它,分贓吧,
[00:19:32.000 --> 00:19:34.000]  耳東人做的大概是這樣的事情,
[00:19:34.000 --> 00:19:36.000]  他們本來是
[00:19:36.000 --> 00:19:38.000]  猶太人的所謂親戚,
[00:19:38.000 --> 00:19:40.000]  但是他沒有幫助
[00:19:40.000 --> 00:19:42.000]  猶太人,反而當外族人
[00:19:42.000 --> 00:19:44.000]  去搶耶路撒冷的時候,
[00:19:44.000 --> 00:19:46.000]  那些耳東人就
[00:19:46.000 --> 00:19:48.000]  一起去搶了一份,
[00:19:48.000 --> 00:19:50.000]  所以後來
[00:19:50.000 --> 00:19:52.000]  你可以說是懲罰那些耳東人,
[00:19:52.000 --> 00:19:54.000]  所以俄巴底亞書
[00:19:54.000 --> 00:19:56.000]  另一卷舊約書會講多一點,
[00:19:56.000 --> 00:19:58.000]  所以後來耳東這個國家
[00:19:58.000 --> 00:20:00.000]  是沒有了的,
[00:20:00.000 --> 00:20:02.000]  今天你不知道,沒有耳東人
[00:20:02.000 --> 00:20:04.000]  這件事存在,因為國家亡了,
[00:20:04.000 --> 00:20:06.000]  耳東人散居各地,
[00:20:06.000 --> 00:20:08.000]  就沒有了耳東的民族了,
[00:20:08.000 --> 00:20:10.000]  所以其實馬拉基
[00:20:10.000 --> 00:20:12.000]  就提醒當時的猶太人,
[00:20:12.000 --> 00:20:14.000]  你說我對你不好,
[00:20:14.000 --> 00:20:16.000]  看看我怎樣懲罰你的敵人,
[00:20:16.000 --> 00:20:18.000]  你知道我多關心你,
[00:20:18.000 --> 00:20:20.000]  好了,
[00:20:20.000 --> 00:20:22.000]  講了這一節都講了一段時間,
[00:20:22.000 --> 00:20:24.000]  總之我想告訴你,
[00:20:24.000 --> 00:20:26.000]  去到這裡要說,
[00:20:26.000 --> 00:20:28.000]  保羅要強調一件事,
[00:20:28.000 --> 00:20:30.000]  就是神的憐憫
[00:20:30.000 --> 00:20:32.000]  是出於他的主權,
[00:20:32.000 --> 00:20:34.000]  他的重點不是說
[00:20:34.000 --> 00:20:36.000]  神要整死一些人,
[00:20:36.000 --> 00:20:38.000]  他主要的問題就是說,
[00:20:38.000 --> 00:20:40.000]  為什麼有些人蒙神的憐憫呢?
[00:20:40.000 --> 00:20:42.000]  為什麼有些人信耶穌呢?
[00:20:42.000 --> 00:20:44.000]  答案就是神的恩典,
[00:20:44.000 --> 00:20:46.000]  套用今天的場景,
[00:20:46.000 --> 00:20:48.000]  如果你去問,
[00:20:48.000 --> 00:20:50.000]  為什麼有個人不信耶穌呢?
[00:20:50.000 --> 00:20:52.000]  為什麼我和A君傳了這麼久福音,
[00:20:52.000 --> 00:20:54.000]  他都還沒信呢?
[00:20:54.000 --> 00:20:56.000]  A君這個人這麼好,
[00:20:56.000 --> 00:20:58.000]  答案是沒有答案的,
[00:20:58.000 --> 00:21:00.000]  保羅說我不知道,
[00:21:00.000 --> 00:21:02.000]  不過保羅就說,
[00:21:02.000 --> 00:21:04.000]  問這個問題都不適合的,
[00:21:04.000 --> 00:21:06.000]  問這個問題會
[00:21:06.000 --> 00:21:08.000]  越搞越搞到你自己頭痛,
[00:21:08.000 --> 00:21:10.000]  你反而
[00:21:10.000 --> 00:21:12.000]  應該問另一個問題,
[00:21:12.000 --> 00:21:14.000]  為什麼你會信到耶穌呢?
[00:21:14.000 --> 00:21:16.000]  如果有講過的比喻,
[00:21:16.000 --> 00:21:18.000]  我不知道你知不知道這個比喻,
[00:21:18.000 --> 00:21:20.000]  就是
[00:21:20.000 --> 00:21:22.000]  我的哥哥是做醫生的,
[00:21:22.000 --> 00:21:24.000]  在英國做醫生,
[00:21:24.000 --> 00:21:26.000]  如果你問他,
[00:21:26.000 --> 00:21:28.000]  為什麼有些人會病呢?
[00:21:28.000 --> 00:21:30.000]  答案是無法解釋的,
[00:21:30.000 --> 00:21:32.000]  為什麼這個人有癌症,
[00:21:32.000 --> 00:21:34.000]  那個人沒有癌症,
[00:21:34.000 --> 00:21:36.000]  無法解釋的,
[00:21:36.000 --> 00:21:38.000]  很多因素無法解釋,
[00:21:38.000 --> 00:21:40.000]  反而有趣的問題就是,
[00:21:40.000 --> 00:21:42.000]  為什麼我們不會病呢?
[00:21:42.000 --> 00:21:44.000]  這個問題很有趣,
[00:21:44.000 --> 00:21:46.000]  可以研究一下你的immune system,
[00:21:46.000 --> 00:21:48.000]  怎樣可以打敗細菌,
[00:21:48.000 --> 00:21:50.000]  其實細菌是無所不在的,
[00:21:50.000 --> 00:21:52.000]  你的癌症,
[00:21:52.000 --> 00:21:54.000]  你的genetic mutation是隨時都可以發生的,
[00:21:54.000 --> 00:21:56.000]  有趣的問題是,
[00:21:56.000 --> 00:21:58.000]  你沒有癌症,
[00:21:58.000 --> 00:22:00.000]  為什麼你不會病呢?
[00:22:00.000 --> 00:22:02.000]  就是圍繞著細菌,
[00:22:02.000 --> 00:22:04.000]  所以保羅同樣說,
[00:22:04.000 --> 00:22:06.000]  你問那些人為什麼不信呢?
[00:22:06.000 --> 00:22:08.000]  沒有答案的,
[00:22:08.000 --> 00:22:10.000]  但你應該反過來問,
[00:22:10.000 --> 00:22:12.000]  為什麼有人會信呢?
[00:22:12.000 --> 00:22:14.000]  為什麼我會信耶穌呢?
[00:22:14.000 --> 00:22:16.000]  保羅就說,
[00:22:16.000 --> 00:22:18.000]  你這樣問就開始問對的問題了,
[00:22:18.000 --> 00:22:20.000]  接著保羅的答案就會說,
[00:22:20.000 --> 00:22:22.000]  因為因典,
[00:22:22.000 --> 00:22:24.000]  為什麼我信耶穌呢?
[00:22:24.000 --> 00:22:26.000]  因為我信了自己的因典,
[00:22:26.000 --> 00:22:28.000]  重要性是什麼呢?
[00:22:28.000 --> 00:22:30.000]  你可以想像的場景就是,
[00:22:30.000 --> 00:22:32.000]  我和陳大猷一起去報道會,
[00:22:32.000 --> 00:22:34.000]  Franklin Graham報道會,
[00:22:34.000 --> 00:22:36.000]  大球場,
[00:22:36.000 --> 00:22:38.000]  後來Franklin Graham最後,
[00:22:38.000 --> 00:22:40.000]  在決戰時間,
[00:22:40.000 --> 00:22:42.000]  他說,
[00:22:42.000 --> 00:22:44.000]  誰信耶穌的就舉手,
[00:22:44.000 --> 00:22:46.000]  我就舉了手,
[00:22:46.000 --> 00:22:48.000]  我信了耶穌,
[00:22:48.000 --> 00:22:50.000]  其實我不是在Franklin Graham報道會決戰的,
[00:22:50.000 --> 00:22:52.000]  不過舉例,
[00:22:52.000 --> 00:22:54.000]  我旁邊的陳大猷沒有舉手,
[00:22:54.000 --> 00:22:56.000]  於是我以後就回教會,
[00:22:56.000 --> 00:22:58.000]  在教會很溫馨,
[00:22:58.000 --> 00:23:00.000]  第一城鎮信會給我很多祝福,
[00:23:00.000 --> 00:23:02.000]  諸如此類,
[00:23:02.000 --> 00:23:04.000]  陳大猷就這輩子都不信耶穌了,
[00:23:04.000 --> 00:23:06.000]  於是你就問這個問題,
[00:23:06.000 --> 00:23:08.000]  為什麼那天我會信,
[00:23:08.000 --> 00:23:10.000]  而陳大猷不會信呢?
[00:23:10.000 --> 00:23:12.000]  其中一個可能性,
[00:23:12.000 --> 00:23:14.000]  碰運氣,
[00:23:14.000 --> 00:23:16.000]  當Franklin Graham說,
[00:23:16.000 --> 00:23:18.000]  誰信耶穌的就舉手,
[00:23:18.000 --> 00:23:20.000]  陳大猷就說,
[00:23:20.000 --> 00:23:22.000]  我舉手,
[00:23:22.000 --> 00:23:24.000]  陳大猷那天肩膀風濕,
[00:23:24.000 --> 00:23:26.000]  本來要舉手,
[00:23:26.000 --> 00:23:28.000]  但他舉不了手,
[00:23:28.000 --> 00:23:30.000]  所以他沒有信耶穌,
[00:23:30.000 --> 00:23:32.000]  這個答案本來是錯的,
[00:23:32.000 --> 00:23:34.000]  我們能夠信耶穌,
[00:23:34.000 --> 00:23:36.000]  不是碰運氣,
[00:23:36.000 --> 00:23:38.000]  如果碰運氣信耶穌,
[00:23:38.000 --> 00:23:40.000]  那就很可怕,
[00:23:40.000 --> 00:23:42.000]  因為你可以碰運氣信耶穌,
[00:23:42.000 --> 00:23:44.000]  又可以碰運氣不信耶穌,
[00:23:44.000 --> 00:23:46.000]  走著走著,
[00:23:46.000 --> 00:23:48.000]  碰到燈柱,
[00:23:48.000 --> 00:23:50.000]  什麼都會碰運氣,
[00:23:50.000 --> 00:23:52.000]  所以保羅說不是,
[00:23:52.000 --> 00:23:54.000]  你信耶穌,我信耶穌,不是碰運氣,
[00:23:54.000 --> 00:23:56.000]  如果不是碰運氣的時候,
[00:23:56.000 --> 00:23:58.000]  第二個可能性的答案,
[00:23:58.000 --> 00:24:00.000]  就是因為我預備好了,
[00:24:00.000 --> 00:24:02.000]  有時我們真的有這麼說,
[00:24:02.000 --> 00:24:04.000]  為什麼我信陳大猷不信呢?
[00:24:04.000 --> 00:24:06.000]  因為我的心柔軟一點,
[00:24:06.000 --> 00:24:08.000]  因為我的人還有一點良知,
[00:24:08.000 --> 00:24:10.000]  當Franklin Graham說,
[00:24:10.000 --> 00:24:12.000]  世人都是罪人,
[00:24:12.000 --> 00:24:14.000]  因為我還有一點良知,
[00:24:14.000 --> 00:24:16.000]  所以我都醒覺得到,
[00:24:16.000 --> 00:24:18.000]  我真的是罪人,
[00:24:18.000 --> 00:24:20.000]  陳大猷已經喪盡良心,
[00:24:20.000 --> 00:24:22.000]  所以沒有用的,
[00:24:22.000 --> 00:24:24.000]  Franklin Graham跟他傳福音,
[00:24:24.000 --> 00:24:26.000]  Billy Graham站在他面前跟他傳福音,
[00:24:26.000 --> 00:24:28.000]  他都救不了,
[00:24:28.000 --> 00:24:30.000]  你聽過有些人說,
[00:24:30.000 --> 00:24:32.000]  我跟那個人,
[00:24:32.000 --> 00:24:34.000]  帶過他去四五個報道會,
[00:24:34.000 --> 00:24:36.000]  什麼大講員都聽過,
[00:24:36.000 --> 00:24:38.000]  他將來落地獄,
[00:24:38.000 --> 00:24:40.000]  都活該他死,
[00:24:40.000 --> 00:24:42.000]  有時我們發氣憤的時候都會這樣說,
[00:24:42.000 --> 00:24:44.000]  保羅就會提醒我們,
[00:24:44.000 --> 00:24:46.000]  No,
[00:24:46.000 --> 00:24:48.000]  這是錯的答案,
[00:24:48.000 --> 00:24:50.000]  為什麼我會信,
[00:24:50.000 --> 00:24:52.000]  為什麼第二個人還沒信耶穌呢?
[00:24:52.000 --> 00:24:54.000]  不是因為我有任何東西比他好,
[00:24:54.000 --> 00:24:56.000]  不是因為我良心好一點,
[00:24:56.000 --> 00:24:58.000]  不是因為我的人品好一點,
[00:24:58.000 --> 00:25:00.000]  不是因為我有任何一分的東西,
[00:25:00.000 --> 00:25:02.000]  比那個不信的陳大猷優越,
[00:25:02.000 --> 00:25:04.000]  可能陳大猷比我更加好的,
[00:25:04.000 --> 00:25:06.000]  這個世界上很多非基督徒,
[00:25:06.000 --> 00:25:08.000]  比基督徒更加好人,
[00:25:08.000 --> 00:25:10.000]  做很多好事,
[00:25:10.000 --> 00:25:12.000]  我相信,
[00:25:12.000 --> 00:25:14.000]  他做很多好事,
[00:25:14.000 --> 00:25:16.000]  不是我比陳大猷好,
[00:25:16.000 --> 00:25:18.000]  甚至陳大猷可能很多東西都比我好,
[00:25:18.000 --> 00:25:20.000]  為什麼我會信耶穌呢?
[00:25:20.000 --> 00:25:22.000]  神的恩典,
[00:25:22.000 --> 00:25:24.000]  唯一就是能夠講神的恩典,
[00:25:24.000 --> 00:25:26.000]  保羅就要我們明白這件事,
[00:25:26.000 --> 00:25:28.000]  你不要問別人為什麼不信,
[00:25:28.000 --> 00:25:30.000]  其實你要記住一件事,
[00:25:30.000 --> 00:25:32.000]  那個人今天不信耶穌,
[00:25:32.000 --> 00:25:34.000]  你不知道他明天會不會信,
[00:25:34.000 --> 00:25:36.000]  所以我們永遠不知道,
[00:25:36.000 --> 00:25:38.000]  誰落了地獄,
[00:25:38.000 --> 00:25:40.000]  不過我們反而要問的問題,
[00:25:40.000 --> 00:25:42.000]  就是為什麼我會信,
[00:25:42.000 --> 00:25:44.000]  保羅說唯一是恩典,
[00:25:44.000 --> 00:25:46.000]  這件事說回我個人,
[00:25:46.000 --> 00:25:48.000]  其實我都覺得很奇妙,
[00:25:48.000 --> 00:25:50.000]  因為我讀英語書院,
[00:25:50.000 --> 00:25:52.000]  中學讀英語書院,
[00:25:52.000 --> 00:25:54.000]  是一間基督教學校,
[00:25:54.000 --> 00:25:56.000]  一直都有人和我傳福音,
[00:25:56.000 --> 00:25:58.000]  不過我又回過中學的團契,
[00:25:58.000 --> 00:26:00.000]  不過又不信,
[00:26:00.000 --> 00:26:02.000]  又問了很多問題,
[00:26:02.000 --> 00:26:04.000]  問到我都聽不懂,
[00:26:04.000 --> 00:26:06.000]  有很多問題,
[00:26:06.000 --> 00:26:10.000]  如果你們很忠實就知道,
[00:26:10.000 --> 00:26:12.000]  我是一個問題老師,
[00:26:12.000 --> 00:26:14.000]  於是中午會考,
[00:26:14.000 --> 00:26:16.000]  當年有會考,
[00:26:16.000 --> 00:26:18.000]  會考畢業了,
[00:26:18.000 --> 00:26:20.000]  有空的時候,
[00:26:20.000 --> 00:26:22.000]  我寫了一篇文章,
[00:26:22.000 --> 00:26:24.000]  叫做我為何不是基督徒,
[00:26:24.000 --> 00:26:26.000]  就投了去學校的期刊,
[00:26:26.000 --> 00:26:28.000]  就是學生雜誌火炬,
[00:26:28.000 --> 00:26:30.000]  解釋我不是基督徒,
[00:26:30.000 --> 00:26:32.000]  記住,
[00:26:32.000 --> 00:26:34.000]  我是基督徒,
[00:26:34.000 --> 00:26:36.000]  我不是基督徒,
[00:26:36.000 --> 00:26:38.000]  我是一間基督教中學的學生雜誌,
[00:26:38.000 --> 00:26:40.000]  寫了一篇文章說,
[00:26:40.000 --> 00:26:42.000]  為什麼我不做基督徒,
[00:26:42.000 --> 00:26:44.000]  用今天的人說法,
[00:26:44.000 --> 00:26:46.000]  這些叫做挑機的行為,
[00:26:46.000 --> 00:26:48.000]  當然有些背景,
[00:26:48.000 --> 00:26:50.000]  那時候暑假我看了Bertrand Russell,
[00:26:50.000 --> 00:26:52.000]  一個英國哲學家寫了一本書,
[00:26:52.000 --> 00:26:54.000]  叫做我為何不是基督徒,
[00:26:54.000 --> 00:26:56.000]  所以我這些,
[00:26:56.000 --> 00:26:58.000]  雖然沒有保羅那麼厲害,
[00:26:58.000 --> 00:27:00.000]  可以逼迫到教會,
[00:27:00.000 --> 00:27:02.000]  不過都是一個,
[00:27:02.000 --> 00:27:04.000]  應該叫神都很傷心的人,
[00:27:04.000 --> 00:27:06.000]  在基督教學校不但不信,
[00:27:06.000 --> 00:27:08.000]  還要告訴別人為什麼我不信,
[00:27:08.000 --> 00:27:10.000]  所以我經常覺得,
[00:27:10.000 --> 00:27:12.000]  最後為什麼會信到耶穌,
[00:27:12.000 --> 00:27:14.000]  都很難解釋,
[00:27:14.000 --> 00:27:16.000]  只能最後說一句,
[00:27:16.000 --> 00:27:18.000]  神的恩典,
[00:27:18.000 --> 00:27:20.000]  保羅說,
[00:27:20.000 --> 00:27:22.000]  如果我們能夠看得到,
[00:27:22.000 --> 00:27:24.000]  神的恩典的話,
[00:27:24.000 --> 00:27:26.000]  我們不會絕望,
[00:27:26.000 --> 00:27:28.000]  保羅這裡提醒我們,
[00:27:28.000 --> 00:27:30.000]  其實好的基督徒,
[00:27:30.000 --> 00:27:32.000]  也好,譬如他的例子,
[00:27:32.000 --> 00:27:34.000]  我們的子女不一定會,
[00:27:34.000 --> 00:27:36.000]  成為好的基督徒,
[00:27:36.000 --> 00:27:38.000]  很多好的牧者的子女,
[00:27:38.000 --> 00:27:40.000]  可能很反叛,
[00:27:40.000 --> 00:27:42.000]  包括Franklin Graham曾經很反叛,
[00:27:42.000 --> 00:27:44.000]  不過他回歸了,
[00:27:44.000 --> 00:27:46.000]  有些牧師的子女,
[00:27:46.000 --> 00:27:48.000]  可能還在遠離神,
[00:27:48.000 --> 00:27:50.000]  其實不少這些情況,
[00:27:50.000 --> 00:27:52.000]  不是說你很愛主,
[00:27:52.000 --> 00:27:54.000]  你的子女一定很愛主,
[00:27:54.000 --> 00:27:56.000]  沒有血源,
[00:27:56.000 --> 00:27:58.000]  傳遞不到這些東西,
[00:27:58.000 --> 00:28:00.000]  我們只能盡我們的職責,
[00:28:00.000 --> 00:28:02.000]  去做一個好的榜樣,
[00:28:02.000 --> 00:28:04.000]  所以將來你看到,
[00:28:04.000 --> 00:28:06.000]  有一個牧者,
[00:28:06.000 --> 00:28:08.000]  或者長老執事,
[00:28:08.000 --> 00:28:10.000]  他的子女不回教會,
[00:28:10.000 --> 00:28:12.000]  你不要去指責長老執事,
[00:28:12.000 --> 00:28:14.000]  當然有些事做得不好,
[00:28:14.000 --> 00:28:16.000]  令到子女離開教會,
[00:28:16.000 --> 00:28:18.000]  未必的,
[00:28:18.000 --> 00:28:20.000]  有時我們可能
[00:28:20.000 --> 00:28:22.000]  做了最好的事,
[00:28:22.000 --> 00:28:24.000]  子女都不肯回,
[00:28:24.000 --> 00:28:26.000]  不肯歸去主那裡,
[00:28:26.000 --> 00:28:28.000]  是一種奧秘,
[00:28:28.000 --> 00:28:30.000]  不過我覺得保羅
[00:28:30.000 --> 00:28:32.000]  又強調一樣東西,
[00:28:32.000 --> 00:28:34.000]  我們又不用絕望,
[00:28:34.000 --> 00:28:36.000]  因為神始終的心意是恩典連吻,
[00:28:36.000 --> 00:28:38.000]  這是神最終的心意,
[00:28:38.000 --> 00:28:40.000]  他今天不回教會,
[00:28:40.000 --> 00:28:42.000]  我經常會鼓勵一些
[00:28:42.000 --> 00:28:44.000]  父母,
[00:28:44.000 --> 00:28:46.000]  一些愛主的父母,
[00:28:46.000 --> 00:28:48.000]  如果他們的子女離開教會,
[00:28:48.000 --> 00:28:50.000]  不要灰心,
[00:28:50.000 --> 00:28:52.000]  神要一個人
[00:28:52.000 --> 00:28:54.000]  恩典臨到他,
[00:28:54.000 --> 00:28:56.000]  什麼人都拒絕不到
[00:28:56.000 --> 00:28:58.000]  神的恩典,
[00:28:58.000 --> 00:29:00.000]  所以如果有這樣的情況,
[00:29:00.000 --> 00:29:02.000]  繼續為你的子女禱告,
[00:29:02.000 --> 00:29:04.000]  我們繼續要去,
[00:29:04.000 --> 00:29:06.000]  保羅在這裡
[00:29:06.000 --> 00:29:08.000]  繼續說,
[00:29:08.000 --> 00:29:10.000]  我要憐憫誰就憐憫誰,
[00:29:10.000 --> 00:29:12.000]  要恩待誰就恩待誰,
[00:29:12.000 --> 00:29:14.000]  據此看來
[00:29:14.000 --> 00:29:16.000]  不在乎那定義,
[00:29:16.000 --> 00:29:18.000]  不在乎那奔跑的,
[00:29:18.000 --> 00:29:20.000]  只在乎那發憐憫的神,
[00:29:20.000 --> 00:29:22.000]  因為經上有話向法老說,
[00:29:22.000 --> 00:29:24.000]  特意在你身上將犬女權能,
[00:29:24.000 --> 00:29:26.000]  並使我的名傳遍天下,
[00:29:26.000 --> 00:29:28.000]  如此看來,
[00:29:28.000 --> 00:29:30.000]  神要憐憫誰就憐憫誰,
[00:29:30.000 --> 00:29:32.000]  要嬌誰就嬌誰,
[00:29:32.000 --> 00:29:34.000]  剛硬。
[00:29:34.000 --> 00:29:36.000]  十八節也是很激烈的一節,
[00:29:36.000 --> 00:29:38.000]  你知道當中的故事,
[00:29:38.000 --> 00:29:40.000]  大概就是
[00:29:40.000 --> 00:29:42.000]  以色列人要離開埃及,
[00:29:42.000 --> 00:29:44.000]  法老不讓他們,
[00:29:44.000 --> 00:29:46.000]  於是降十災,
[00:29:46.000 --> 00:29:48.000]  十個災之後才法老讓他們走,
[00:29:48.000 --> 00:29:50.000]  走了之後還要派軍隊去追他們,
