
[00:00:00.000 --> 00:00:02.000]  我有一個簡單的祈禱
[00:17:58.000 --> 00:18:00.000]  他人生最低谷
[00:18:00.000 --> 00:18:01.000]  他想連豬殺都想吃
[00:18:01.000 --> 00:18:03.000]  不過沒有人給他
[00:18:03.000 --> 00:18:06.000]  就在這段時間
[00:18:06.000 --> 00:18:09.000]  小兒子就開始覺醒
[00:18:09.000 --> 00:18:10.000]  有awakening
[00:18:10.000 --> 00:18:12.000]  這個覺醒是什麼呢?
[00:18:12.000 --> 00:18:14.000]  這個覺醒是一種神聖的不滿足
[00:18:14.000 --> 00:18:16.000]  這個覺醒的意思是什麼呢?
[00:18:16.000 --> 00:18:18.000]  就是當他記得
[00:18:18.000 --> 00:18:20.000]  有一位愛他的父親
[00:18:20.000 --> 00:18:22.000]  對我們來說
[00:18:22.000 --> 00:18:24.000]  有一位愛我們的天父
[00:18:24.000 --> 00:18:26.000]  我們不應該是這樣的
[00:18:26.000 --> 00:18:30.000]  我們不應該淪落到這個地步
[00:18:30.000 --> 00:18:32.000]  這種神聖的不滿足
[00:18:32.000 --> 00:18:36.000]  和我們去自殘
[00:18:36.000 --> 00:18:37.000]  去自我定罪
[00:18:37.000 --> 00:18:38.000]  我做得不太好
[00:18:38.000 --> 00:18:43.000]  這樣就相差很遠
[00:18:43.000 --> 00:18:49.000]  就好像出了主人蘇
[00:18:49.000 --> 00:18:55.000]  他當回望自己
[00:18:55.000 --> 00:18:56.000]  出主人蘇的時候
[00:18:56.000 --> 00:18:57.000]  最終是怎樣呢?
[00:18:57.000 --> 00:19:02.000]  他去了吊頸
[00:19:02.000 --> 00:19:05.000]  我有一次和同工聊天
[00:19:05.000 --> 00:19:07.000]  我想
[00:19:07.000 --> 00:19:10.000]  只有三次不認主
[00:19:10.000 --> 00:19:13.000]  主都給他機會回轉
[00:19:13.000 --> 00:19:17.000]  如果猶大出賣了主之後
[00:19:17.000 --> 00:19:21.000]  他懊悔不去吊頸
[00:19:21.000 --> 00:19:23.000]  然後他向神認罪
[00:19:23.000 --> 00:19:28.000]  不知道主會不會原諒他呢?
[00:19:28.000 --> 00:19:31.000]  我幾個同工都異口同聲地說
[00:19:31.000 --> 00:19:33.000]  我們深信這位主
[00:19:33.000 --> 00:19:41.000]  一定會給機會猶大
[00:19:41.000 --> 00:19:43.000]  當我們很積極地面對
[00:19:43.000 --> 00:19:46.000]  這所謂神聖的不滿足的時候
[00:19:46.000 --> 00:19:49.000]  我們要回轉歸家的時候
[00:19:49.000 --> 00:19:55.000]  我們就要經歷神聖轉化的時刻
[00:19:55.000 --> 00:19:57.000]  這個小兒子回到父親面前
[00:19:57.000 --> 00:19:59.000]  他已經預備了台詞
[00:19:59.000 --> 00:20:02.000]  我得罪了天,又得罪了你
[00:20:02.000 --> 00:20:04.000]  他還沒說完我從今不配做你的兒子
[00:20:04.000 --> 00:20:10.000]  但父親就已經將袍、戒指、鞋給他
[00:20:10.000 --> 00:20:16.000]  已經恢復了他作為兒子的形象
[00:20:16.000 --> 00:20:19.000]  由於一次失誤
[00:20:19.000 --> 00:20:24.000]  他的作品不再受當時的權貴歡迎
[00:20:24.000 --> 00:20:27.000]  以致他開始老倒
[00:20:27.000 --> 00:20:32.000]  他就揮霍,沒多久就弄到自己破產
[00:20:32.000 --> 00:20:34.000]  在破產的過程當中
[00:20:34.000 --> 00:20:37.000]  可能都很淒涼
[00:20:37.000 --> 00:20:40.000]  他的太太、他的兒子
[00:20:40.000 --> 00:20:44.000]  一個一個因病早去而離去
[00:20:44.000 --> 00:20:49.000]  這段時間是林伯蘭特人生最低谷的時間
[00:20:49.000 --> 00:20:52.000]  在這段時間,繪畫就成為了林伯蘭特
[00:20:52.000 --> 00:20:56.000]  他唯一表達內心那種孤寂的途徑
[00:20:56.000 --> 00:20:58.000]  而第三幅
[00:20:58.000 --> 00:21:02.000]  第三幅也是他最後一幅《浪子回頭》的作品
[00:21:02.000 --> 00:21:05.000]  在這段時間面世
[00:21:05.000 --> 00:21:09.000]  這幅《浪子回頭》是他再一次與神相遇
[00:21:09.000 --> 00:21:14.000]  經歷深愛他的天父的寬恕、接納和擁抱
[00:21:14.000 --> 00:21:17.000]  繼而對自己的人生和信仰
[00:21:17.000 --> 00:21:20.000]  有一種重新的詮釋
[00:21:20.000 --> 00:21:24.000]  這幅畫裏可能大家看都不太清楚
[00:21:24.000 --> 00:21:28.000]  除了慈父、離家浪子和大兒子之外
[00:21:28.000 --> 00:21:32.000]  可以留意到還有三個旁觀者
[00:21:32.000 --> 00:21:34.000]  可能你只看到三個圈
[00:21:34.000 --> 00:21:35.000]  所以抱歉
[00:21:35.000 --> 00:21:39.000]  可能你上網要搜尋一下,你會找得到
[00:21:39.000 --> 00:21:43.000]  這三位旁觀者目無表情
[00:21:43.000 --> 00:21:48.000]  似乎浪子回家這件事和他完全無關
[00:21:48.000 --> 00:21:50.000]  我們是怎樣呢?
[00:21:50.000 --> 00:21:53.000]  這次可能是第十次聽浪子回頭
[00:21:53.000 --> 00:21:59.000]  我們會不會都覺得與我無關呢?
[00:21:59.000 --> 00:22:05.000]  或者我們會不會有一種神舍不滿
[00:22:05.000 --> 00:22:08.000]  覺得我們需要為我們與父神的關係多走一條路
[00:22:08.000 --> 00:22:13.000]  去建立一個更親密、更真、更深的關係呢?
[00:22:13.000 --> 00:22:18.000]  在這裏邀請大家去踏上貴價之道
[00:22:18.000 --> 00:22:20.000]  與主重建這個關係
