
[00:00:00.000 --> 00:00:06.500]  我相信每一位都經歷過離別的滋味
[00:20:03.000 --> 00:20:06.000]  這個合一不只是人與人之間的合一
[00:20:06.000 --> 00:20:08.000]  也是人與神之間的合一
[00:20:08.000 --> 00:20:11.000]  這是難以想像的榮耀的身份
[00:20:11.000 --> 00:20:12.000]  有沒有想到?
[00:20:12.000 --> 00:20:14.000]  完全的合而為一
[00:20:14.000 --> 00:20:15.000]  我們在祂裡面
[00:20:15.000 --> 00:20:16.000]  在耶穌基督裡面
[00:20:16.000 --> 00:20:19.000]  祂在我們裡面
[00:20:19.000 --> 00:20:21.000]  當你想到這五點
[00:20:21.000 --> 00:20:22.000]  你會驚嘆
[00:20:22.000 --> 00:20:24.000]  原來我們基督徒的身份是這麼厲害
[00:20:24.000 --> 00:20:27.000]  這麼重要 這麼有福氣
[00:20:27.000 --> 00:20:32.000]  重要的身份也帶來重要的使命
[00:20:32.000 --> 00:20:35.000]  耶穌基督在十八節說
[00:20:35.000 --> 00:20:37.000]  你怎樣猜我到世上來
[00:20:37.000 --> 00:20:43.000]  我又怎樣猜他不到世上去
[00:20:43.000 --> 00:20:46.000]  基督猜派你和我到世上
[00:20:46.000 --> 00:20:48.000]  是要將他完成的救恩
[00:20:48.000 --> 00:20:50.000]  傳讓給整個世界
[00:20:50.000 --> 00:20:53.000]  讓世人都認識他得著永生
[00:20:53.000 --> 00:20:55.000]  在第三和第四節就說了出來
[00:20:55.000 --> 00:20:57.000]  認識你獨一的真神
[00:20:57.000 --> 00:21:00.000]  並且認識你所猜來的耶穌基督
[00:21:00.000 --> 00:21:03.000]  這就是永生
[00:21:03.000 --> 00:21:05.000]  我們完成了這個工作
[00:21:05.000 --> 00:21:06.000]  就是榮耀神
[00:21:06.000 --> 00:21:09.000]  正如基督完成了他的工作
[00:21:09.000 --> 00:21:11.000]  他榮耀天父
[00:21:11.000 --> 00:21:12.000]  一樣
[00:21:12.000 --> 00:21:17.000]  總結我們今天所說
[00:21:17.000 --> 00:21:19.000]  一個臨別的禱告
[00:21:19.000 --> 00:21:24.000]  耶穌求父讓他上十字架
[00:21:24.000 --> 00:21:26.000]  上十字架是基督得榮耀的時候
[00:21:26.000 --> 00:21:29.000]  也是道成肉身的最高峰
[00:21:29.000 --> 00:21:31.000]  耶穌的犧牲
[00:21:31.000 --> 00:21:32.000]  叫人類得著拯救
[00:21:32.000 --> 00:21:34.000]  叫天父得著榮耀
[00:21:34.000 --> 00:21:36.000]  在約翰福音十七章
[00:21:36.000 --> 00:21:39.000]  耶穌面對天父和祂的隔離
[00:21:39.000 --> 00:21:41.000]  面對同門徒的分離
[00:21:41.000 --> 00:21:43.000]  祂為自己祈禱
[00:21:43.000 --> 00:21:47.000]  求天父恢復祂創世之前的榮耀
[00:21:47.000 --> 00:21:51.000]  祂渴望和上帝三位一體一神
[00:21:51.000 --> 00:21:55.000]  好像僅顧一樣的一齊
[00:21:55.000 --> 00:22:00.000]  耶穌也為祂的人祈禱
[00:22:00.000 --> 00:22:02.000]  求天父保護門徒
[00:22:02.000 --> 00:22:03.000]  賜給他們合而為一
[00:22:03.000 --> 00:22:06.000]  並且用真理看他們成聖
[00:22:06.000 --> 00:22:11.000]  這就是今天我們這段經文的綜合
[00:22:11.000 --> 00:22:13.000]  但有些回應
[00:22:13.000 --> 00:22:14.000]  有什麼回應呢
[00:22:14.000 --> 00:22:15.000]  有兩點
[00:22:15.000 --> 00:22:17.000]  第一 你和我都要感恩
[00:22:17.000 --> 00:22:18.000]  感謝基督的愛
[00:22:18.000 --> 00:22:21.000]  本來我們死在罪惡過犯當中
[00:22:21.000 --> 00:22:22.000]  但祂拯救我們
[00:22:22.000 --> 00:22:25.000]  叫我們成為聖徒 分別為聖
[00:22:25.000 --> 00:22:29.000]  有榮耀的身份 有榮耀的使命
[00:22:29.000 --> 00:22:30.000]  身份是什麼呢
[00:22:30.000 --> 00:22:32.000]  就是分別為聖
[00:22:32.000 --> 00:22:33.000]  分別為聖
[00:22:33.000 --> 00:22:40.000]  就是離開世界的那種污穢的思想
[00:22:40.000 --> 00:22:42.000]  在神的角度裡面
[00:22:42.000 --> 00:22:43.000]  耶穌基督說
[00:22:43.000 --> 00:22:45.000]  求你用真理看他們成聖
[00:22:45.000 --> 00:22:47.000]  原來讀聖經
[00:22:47.000 --> 00:22:50.000]  真理就是神的讀
[00:22:50.000 --> 00:22:53.000]  讀聖經是我們成聖的一個實踐
[00:22:53.000 --> 00:22:56.000]  我們的地位上已經是聖徒屬於神
[00:22:56.000 --> 00:22:59.000]  但我們實際生活裡面就有很多問題
[00:22:59.000 --> 00:23:01.000]  很多人的軟弱
[00:23:01.000 --> 00:23:05.000]  怎樣可以將我們的現實生活
[00:23:05.000 --> 00:23:07.000]  帶到我們的地位那裡
[00:23:07.000 --> 00:23:12.000]  同一個成聖的地位
[00:23:12.000 --> 00:23:14.000]  就是讀聖經
[00:23:14.000 --> 00:23:16.000]  但有些信徒說
[00:23:16.000 --> 00:23:18.000]  我讀了幾十年聖經
[00:23:18.000 --> 00:23:20.000]  為什麼呢
[00:23:20.000 --> 00:23:22.000]  因為你沒有行出來
[00:23:22.000 --> 00:23:24.000]  你只讀而沒有行出來
[00:23:24.000 --> 00:23:26.000]  沒有實踐就等於沒有讀到
[00:23:26.000 --> 00:23:28.000]  很多信徒很喜歡讀聖經
[00:23:28.000 --> 00:23:31.000]  說從BSF移到自見
[00:23:31.000 --> 00:23:33.000]  稍後又看這個
[00:23:33.000 --> 00:23:35.000]  到處看網上
[00:23:35.000 --> 00:23:37.000]  那些名人牧師看多一些
[00:23:37.000 --> 00:23:40.000]  但幾十年都是這麼熟悉
[00:23:40.000 --> 00:23:42.000]  因為他只有讀字
[00:23:42.000 --> 00:23:44.000]  沒有做出來
[00:23:44.000 --> 00:23:46.000]  我鼓勵大家
[00:23:46.000 --> 00:23:48.000]  大家要實踐
[00:23:48.000 --> 00:23:50.000]  實踐分別為聖
[00:23:50.000 --> 00:23:52.000]  有沒有留意到十七章耶穌
[00:23:52.000 --> 00:23:54.000]  說了很多次合而為一
[00:23:54.000 --> 00:23:56.000]  第一樣我們要處理的
[00:23:56.000 --> 00:23:58.000]  就是我們和我們的家人
[00:23:58.000 --> 00:24:00.000]  教會的弟兄姊妹
[00:24:00.000 --> 00:24:02.000]  彼此相愛合而為一
[00:24:02.000 --> 00:24:04.000]  人是硬殘的
[00:24:04.000 --> 00:24:06.000]  因為我們都未到成聖的地步
[00:24:06.000 --> 00:24:08.000]  上帝在你的生命裡面的工作
[00:24:08.000 --> 00:24:10.000]  還未完成
[00:24:10.000 --> 00:24:12.000]  可能到你離開這個世界
[00:24:12.000 --> 00:24:14.000]  看到他的時候
[00:24:14.000 --> 00:24:16.000]  或者是韋航
[00:24:16.000 --> 00:24:18.000]  但如果我們好好的
[00:24:18.000 --> 00:24:20.000]  實踐上的話語
[00:24:20.000 --> 00:24:22.000]  我們就會成聖
[00:24:22.000 --> 00:24:24.000]  第二個就是我們的身份
[00:24:24.000 --> 00:24:27.000]  第二個使命就是傳福音
[00:24:27.000 --> 00:24:29.000]  耶穌說
[00:24:29.000 --> 00:24:31.000]  你怎樣猜我到世上來
[00:24:31.000 --> 00:24:34.000]  我也會猜他們到世上去
[00:24:34.000 --> 00:24:36.000]  傳福音
[00:24:36.000 --> 00:24:38.000]  我很欣賞
[00:24:38.000 --> 00:24:40.000]  其實阿光牧師帶領大家
[00:24:40.000 --> 00:24:43.000]  在周圍的柴灣地區
[00:24:43.000 --> 00:24:45.000]  讓窮人傳福音
[00:24:45.000 --> 00:24:47.000]  不單只顧念到
[00:24:47.000 --> 00:24:49.000]  他們的靈命的需要
[00:24:49.000 --> 00:24:51.000]  還有顧念他們身體的需要
[00:24:51.000 --> 00:24:53.000]  這個就是傳福音
[00:24:53.000 --> 00:24:55.000]  耶穌基督在世上
[00:24:55.000 --> 00:24:57.000]  都醫治各樣的病症
[00:24:57.000 --> 00:24:59.000]  和餵飽很多的人
[00:24:59.000 --> 00:25:01.000]  但我鼓勵大家
[00:25:01.000 --> 00:25:03.000]  在傳福音的實踐上去做
[00:25:03.000 --> 00:25:05.000]  剛才我提到
[00:25:05.000 --> 00:25:07.000]  可能我和太太
[00:25:07.000 --> 00:25:09.000]  會幾個月之後離開大家
[00:25:09.000 --> 00:25:11.000]  去台灣
[00:25:11.000 --> 00:25:13.000]  如果十歲的人
[00:25:13.000 --> 00:25:15.000]  還到處奔波
[00:25:15.000 --> 00:25:17.000]  有些信徒都跟我說
[00:25:17.000 --> 00:25:19.000]  有些我的普通朋友都說
[00:25:19.000 --> 00:25:21.000]  你年紀不輕
[00:25:21.000 --> 00:25:23.000]  一過了七十歲就越來越殘
[00:25:23.000 --> 00:25:25.000]  你就到處走
[00:25:25.000 --> 00:25:27.000]  我記得
[00:25:27.000 --> 00:25:29.000]  我在最新的代討信裏面
[00:25:29.000 --> 00:25:31.000]  我分享了一首詩
[00:25:31.000 --> 00:25:33.000]  我自己做
[00:25:33.000 --> 00:25:35.000]  一年前做
[00:25:35.000 --> 00:25:37.000]  如果你在報道差會的網上
[00:25:37.000 --> 00:25:39.000]  都可以看到
[00:25:39.000 --> 00:25:45.000]  不求安身養命
[00:25:45.000 --> 00:25:49.000]  不計風雨陰晴
[00:25:49.000 --> 00:25:53.000]  守握福音其次
[00:25:53.000 --> 00:25:55.000]  萬里經圖遠征
[00:25:55.000 --> 00:25:57.000]  不是我偉大
[00:25:57.000 --> 00:25:59.000]  而是我是上帝的兵
[00:25:59.000 --> 00:26:01.000]  老兵都要出征
[00:26:01.000 --> 00:26:03.000]  為了傳揚福音
[00:26:03.000 --> 00:26:05.000]  實踐我的使命
[00:26:05.000 --> 00:26:07.000]  今天我和大家分享
[00:26:07.000 --> 00:26:09.000]  耶穌基督的禱告
[00:26:09.000 --> 00:26:11.000]  其實不算很長
[00:26:11.000 --> 00:26:13.000]  半個小時都不夠
[00:26:13.000 --> 00:26:15.000]  但是我希望
[00:26:15.000 --> 00:26:17.000]  這是一個引子
[00:26:17.000 --> 00:26:19.000]  一個advertiser
[00:26:19.000 --> 00:26:21.000]  你可以自己再思想一下
[00:26:21.000 --> 00:26:23.000]  你的身份有多麽榮耀
[00:26:23.000 --> 00:26:25.000]  你的使命有多麽重要
[00:26:25.000 --> 00:26:27.000]  在神眼中
[00:26:27.000 --> 00:26:29.000]  祂看重你
[00:26:29.000 --> 00:26:31.000]  祂期待
[00:26:31.000 --> 00:26:33.000]  耶穌基督和你會面
[00:26:33.000 --> 00:26:35.000]  耶穌基督說我可以為你預備地方
[00:26:35.000 --> 00:26:37.000]  你將來見到耶穌的時候
[00:26:37.000 --> 00:26:39.000]  你有什麼事情
[00:26:39.000 --> 00:26:41.000]  可以呈現給祂
[00:26:41.000 --> 00:26:43.000]  我們一起低頭祈禱
[00:26:43.000 --> 00:26:45.000]  親愛的主我們感謝你
[00:26:45.000 --> 00:26:47.000]  千言萬語都說不出
[00:26:47.000 --> 00:26:49.000]  你的說話的奧秘
[00:26:49.000 --> 00:26:51.000]  我們怎樣思想都不明白
[00:26:51.000 --> 00:26:53.000]  你離別的心
[00:26:53.000 --> 00:26:55.000]  和門徒離別的心
[00:26:55.000 --> 00:26:57.000]  但知道有一天你會回來
[00:26:57.000 --> 00:26:59.000]  你會接我們
[00:26:59.000 --> 00:27:01.000]  有一天世界上的老虎完了
[00:27:01.000 --> 00:27:03.000]  我們就會見到你
[00:27:03.000 --> 00:27:05.000]  要求你的話激勵我們
[00:27:05.000 --> 00:27:07.000]  祝福全印堂每一位的弟兄姊妹
[00:27:07.000 --> 00:27:09.000]  在你面前
[00:27:09.000 --> 00:27:11.000]  真的明白自己的身份
[00:27:11.000 --> 00:27:13.000]  能夠實踐你給我們的使命
[00:27:13.000 --> 00:27:15.000]  叫你得著榮耀
[00:27:15.000 --> 00:27:17.000]  叫天父得著榮耀
[00:27:17.000 --> 00:27:19.000]  我們祈禱奉耶穌基督的名
[00:27:19.000 --> 00:27:21.000]  阿們
