
[00:00:00.000 --> 00:00:02.800]  我們先做一次低頭同心祈禱
[00:15:43.000 --> 00:15:45.000]  如果這是耶穌我們怎樣學呢?
[00:15:45.000 --> 00:15:47.000]  可能你回家就說
[00:15:47.000 --> 00:15:48.000]  耶穌是這樣的
[00:15:48.000 --> 00:15:49.000]  牧師這樣教我
[00:15:49.000 --> 00:15:50.000]  就跟母親說:母親!
[00:15:50.000 --> 00:15:52.000]  我不知道誰是母親
[00:15:52.000 --> 00:15:54.000]  我不知道誰是我的兄弟
[00:15:54.000 --> 00:15:57.000]  可能帶來很大的迴響反應
[00:15:57.000 --> 00:15:58.000]  大家不要聽錯
[00:15:58.000 --> 00:15:59.000]  繼續聽下去
[00:15:59.000 --> 00:16:01.000]  不要停在這裡
[00:16:01.000 --> 00:16:03.000]  是啊
[00:16:03.000 --> 00:16:04.000]  很奇怪
[00:16:04.000 --> 00:16:06.000]  耶穌的回應很奇怪
[00:16:06.000 --> 00:16:08.000]  祂很想說一些話給我們聽
[00:16:08.000 --> 00:16:10.000]  祂很想用一個人看來覺得
[00:16:10.000 --> 00:16:12.000]  嘩!這麼瘋狂
[00:16:12.000 --> 00:16:13.000]  這麼瘋狂
[00:16:13.000 --> 00:16:14.000]  這麼傻
[00:16:14.000 --> 00:16:16.000]  這麼想像不到的回應
[00:16:16.000 --> 00:16:18.000]  耶穌告訴我們什麼呢?
[00:16:18.000 --> 00:16:20.000]  原來去跟隨主
[00:16:20.000 --> 00:16:22.000]  認識主的人
[00:16:22.000 --> 00:16:24.000]  上帝對我們要求
[00:16:24.000 --> 00:16:26.000]  不是單單熱心參與教會
[00:16:26.000 --> 00:16:29.000]  不是只是間中花一點時間去服侍一刻
[00:16:29.000 --> 00:16:32.000]  不只是將有餘的金錢奉獻
[00:16:32.000 --> 00:16:34.000]  又或者間中
[00:16:34.000 --> 00:16:35.000]  有可能做一些
[00:16:35.000 --> 00:16:37.000]  暫時身邊的人不太明白
[00:16:37.000 --> 00:16:39.000]  蠢蠢地就是那些小小犧牲的事
[00:16:39.000 --> 00:16:41.000]  或者是這樣
[00:16:41.000 --> 00:16:43.000]  但其實上主對我們要求是
[00:16:43.000 --> 00:16:45.000]  我們要對我們的價值觀
[00:16:45.000 --> 00:16:47.000]  人生目標等等
[00:16:47.000 --> 00:16:50.000]  我們要有徹底的改變
[00:16:50.000 --> 00:16:52.000]  上帝從來沒有叫我們
[00:16:52.000 --> 00:16:55.000]  要忘記離棄肉身的家庭
[00:16:55.000 --> 00:16:56.000]  記得十誡嗎?
[00:16:56.000 --> 00:16:58.000]  當孝敬父母
[00:16:58.000 --> 00:17:00.000]  是十誡裡面唯一帶有應許的誡命
[00:17:00.000 --> 00:17:01.000]  當然非常重要
[00:17:01.000 --> 00:17:03.000]  聖經裡面有很多很豐富的教導
[00:17:03.000 --> 00:17:05.000]  我們如何跟家人、夫婦
[00:17:05.000 --> 00:17:07.000]  一些人民相處之道
[00:17:07.000 --> 00:17:09.000]  上帝看重每一個人和他的家庭
[00:17:09.000 --> 00:17:11.000]  這是無可置疑的
[00:17:11.000 --> 00:17:13.000]  但在這裡很明顯
[00:17:13.000 --> 00:17:15.000]  耶穌想告訴我們
[00:17:15.000 --> 00:17:17.000]  我們的價值觀要不一樣
[00:17:17.000 --> 00:17:19.000]  我們的目標要不一樣
[00:17:19.000 --> 00:17:22.000]  記不記得耶穌在十字架上
[00:17:22.000 --> 00:17:24.000]  對祂所愛的門徒
[00:17:24.000 --> 00:17:26.000]  作最後的祝福
[00:17:26.000 --> 00:17:28.000]  那個家庭的描述是怎樣的呢?
[00:17:28.000 --> 00:17:30.000]  《約翰福音》十九章26-27節
[00:17:30.000 --> 00:17:31.000]  當耶穌站在十字架上的時候
[00:17:31.000 --> 00:17:33.000]  耶穌看見祂的母親
[00:17:33.000 --> 00:17:35.000]  和祂所愛的門徒
[00:17:35.000 --> 00:17:37.000]  站在那裡
[00:17:37.000 --> 00:17:39.000]  就對祂的母親說
[00:17:39.000 --> 00:17:41.000]  「母親,看你的兒子」
[00:17:41.000 --> 00:17:43.000]  又對那位門徒說
[00:17:43.000 --> 00:17:45.000]  「看你的母親」
[00:17:45.000 --> 00:17:46.000]  由那一刻開始
[00:17:46.000 --> 00:17:50.000]  那位門徒就把耶穌的母親接到自己的家裡
[00:17:50.000 --> 00:17:54.000]  耶穌基督這一種的展現
[00:17:54.000 --> 00:17:56.000]  耶穌基督這一種的挑戰提醒
[00:17:56.000 --> 00:17:58.000]  讓我們重新反思
[00:17:58.000 --> 00:18:01.000]  不是叫我們離棄我們肉身的家庭
[00:18:01.000 --> 00:18:03.000]  而是要我們反思知道
[00:18:03.000 --> 00:18:05.000]  在上帝裡面我們的連結
[00:18:05.000 --> 00:18:08.000]  是超乎血緣、超乎常理的
[00:18:08.000 --> 00:18:10.000]  因為耶穌的對象
[00:18:10.000 --> 00:18:12.000]  正正就是對應那一群
[00:18:12.000 --> 00:18:15.000]  以為自己比其他人更優秀的
[00:18:15.000 --> 00:18:17.000]  那一群民事
[00:18:17.000 --> 00:18:19.000]  那一群猶太人
[00:18:19.000 --> 00:18:20.000]  那一群法利塞人
[00:18:20.000 --> 00:18:23.000]  他們很緊張自己選民的身份
[00:18:23.000 --> 00:18:25.000]  他們覺得被上帝獨特選舉
[00:18:25.000 --> 00:18:27.000]  選擇、揀選
[00:18:27.000 --> 00:18:29.000]  所以有著不可取代的地位
[00:18:29.000 --> 00:18:33.000]  所以祂和上帝有一個很親密的連結
[00:18:33.000 --> 00:18:35.000]  就好像血緣上那種的連結一樣
[00:18:35.000 --> 00:18:37.000]  耶穌去挑戰就是說
[00:18:37.000 --> 00:18:39.000]  這個連結不是最重要
[00:18:39.000 --> 00:18:41.000]  甚至這麼說
[00:18:41.000 --> 00:18:42.000]  在上帝眼中
[00:18:42.000 --> 00:18:44.000]  和上帝那種的連結
[00:18:44.000 --> 00:18:48.000]  比這種你以為身份、角色、位置
[00:18:48.000 --> 00:18:50.000]  更為重要
[00:18:50.000 --> 00:18:53.000]  因為耶穌在第35節這樣說
[00:18:53.000 --> 00:18:56.000]  「凡遵行上帝旨意的人
[00:18:56.000 --> 00:19:00.000]  就是我的兄弟姐妹和母親」
[00:19:00.000 --> 00:19:02.000]  耶穌不是不認祂的肉身母親
[00:19:02.000 --> 00:19:04.000]  耶穌是告訴你更多人
[00:19:04.000 --> 00:19:07.000]  可以成為祂的母親和兄弟
[00:19:07.000 --> 00:19:08.000]  是因為上帝的恩典
[00:19:08.000 --> 00:19:13.000]  今天我們都能夠成為耶穌的家人
[00:19:13.000 --> 00:19:15.000]  在肉身上我們不是
[00:19:15.000 --> 00:19:18.000]  但是今天我們靠著進行上帝的旨意
[00:19:18.000 --> 00:19:21.000]  我們就能夠進入上帝的恩典
[00:19:21.000 --> 00:19:23.000]  在我們的成長裡面
[00:19:23.000 --> 00:19:25.000]  我們作為華人、中國人等等
[00:19:25.000 --> 00:19:27.000]  我們一定不是猶太人
[00:19:27.000 --> 00:19:30.000]  我們不是那種舊約裡面說的選民
[00:19:30.000 --> 00:19:32.000]  不過我們可以靠著上帝的愛
[00:19:32.000 --> 00:19:34.000]  靠著上帝的恩典
[00:19:34.000 --> 00:19:36.000]  靠著進行上帝的旨意
[00:19:36.000 --> 00:19:38.000]  進入上帝的家
[00:19:38.000 --> 00:19:40.000]  成為耶穌基督的家人
[00:19:40.000 --> 00:19:43.000]  這份是恩典,這份是豐富
[00:19:43.000 --> 00:19:45.000]  弟兄姊妹
[00:19:45.000 --> 00:19:48.000]  誰是進行上帝的旨意最極致表現的那一位呢?
[00:19:48.000 --> 00:19:50.000]  當然就是那一位道成肉身
[00:19:50.000 --> 00:19:52.000]  更願意為我們死
[00:19:52.000 --> 00:19:54.000]  甘心釘在十字架上
[00:19:54.000 --> 00:19:56.000]  愛我們到底的耶穌基督
[00:19:56.000 --> 00:19:58.000]  因此理所當然
[00:19:58.000 --> 00:20:00.000]  如果我們希望成為耶穌基督的家人
[00:20:00.000 --> 00:20:02.000]  跟祂有更緊密的連結
[00:20:02.000 --> 00:20:05.000]  就不能夠再靠身份地位
[00:20:05.000 --> 00:20:06.000]  甚至血緣
[00:20:06.000 --> 00:20:09.000]  而願意成為跟祂一樣的價值觀
[00:20:09.000 --> 00:20:11.000]  一樣的人生方向
[00:20:11.000 --> 00:20:15.000]  盡一生去進行主旨意的人
[00:20:15.000 --> 00:20:17.000]  我記得
[00:20:17.000 --> 00:20:20.000]  薛和保羅在《哥倫多後書》五章十三節
[00:20:20.000 --> 00:20:21.000]  這樣說過
[00:20:21.000 --> 00:20:23.000]  如果我們癲狂
[00:20:23.000 --> 00:20:24.000]  是要為上帝
[00:20:24.000 --> 00:20:26.000]  如果我們清醒
[00:20:26.000 --> 00:20:27.000]  是要為你們
[00:20:27.000 --> 00:20:29.000]  弟兄姊妹可能我們都是一些
[00:20:29.000 --> 00:20:31.000]  循規蹈矩很乖的人
[00:20:31.000 --> 00:20:33.000]  但是信仰裡面我們需要癲狂
[00:20:33.000 --> 00:20:36.000]  那種癲狂是願意為了信仰
[00:20:36.000 --> 00:20:38.000]  而放棄一些世人看來很重要的事
[00:20:38.000 --> 00:20:42.000]  那份癲狂是做一些世人不明白的事
[00:20:42.000 --> 00:20:44.000]  是的 信仰是擇路擇門
[00:20:44.000 --> 00:20:46.000]  是另類的選擇
[00:20:46.000 --> 00:20:48.000]  如果你的行為模式生活
[00:20:48.000 --> 00:20:49.000]  跟你身邊的朋友
[00:20:49.000 --> 00:20:51.000]  那些未認識主的人一模一樣的話
[00:20:51.000 --> 00:20:52.000]  對不起
[00:20:52.000 --> 00:20:55.000]  可能我們沒有在主的裡面
[00:20:55.000 --> 00:20:56.000]  對不起
[00:20:56.000 --> 00:20:57.000]  可能我們沒有好好地信耶穌
[00:20:57.000 --> 00:21:01.000]  或者好好地在上帝救恩當中去活出來
[00:21:01.000 --> 00:21:03.000]  如果當身邊的人覺得你
[00:21:03.000 --> 00:21:06.000]  你信耶穌信到傻傻的 癲癲的
[00:21:06.000 --> 00:21:07.000]  這麼奇怪的
[00:21:07.000 --> 00:21:11.000]  可能這就是我們應該選擇的路
[00:21:11.000 --> 00:21:13.000]  耶穌基督這種癲狂的示範
[00:21:13.000 --> 00:21:17.000]  告訴我們我們都可以成為癲狂的信徒
[00:21:17.000 --> 00:21:19.000]  當然這種癲狂不是為了
[00:21:19.000 --> 00:21:22.000]  令人覺得很奇怪 標奇立異
[00:21:22.000 --> 00:21:24.000]  這種癲狂有一個很重要的目的
[00:21:24.000 --> 00:21:27.000]  是讓我們努力去為主得著更多的人
[00:21:27.000 --> 00:21:30.000]  我們自己努力成為上帝旨意成就
[00:21:30.000 --> 00:21:32.000]  在我們身上的那一位
[00:21:32.000 --> 00:21:35.000]  上帝的旨意就是要用他的國降臨
[00:21:35.000 --> 00:21:37.000]  跟著他的旨意行在地上 我們經常背的
[00:21:37.000 --> 00:21:40.000]  但上帝的國和旨意怎樣行在地上 怎樣降臨
[00:21:40.000 --> 00:21:43.000]  是靠我們努力在地上活出來的
[00:21:43.000 --> 00:21:46.000]  不只是坐在那裡 要走出來
[00:21:46.000 --> 00:21:49.000]  要做一些世人沒有想像過我們會回應的行徑
[00:21:49.000 --> 00:21:51.000]  去做出來的
[00:21:51.000 --> 00:21:53.000]  所以弟兄姊妹 當聖靈感動你的心
[00:21:53.000 --> 00:21:55.000]  當你有一些回應你想做
[00:21:55.000 --> 00:21:56.000]  可能很多人都不會做的
[00:21:56.000 --> 00:21:59.000]  可能微小到你在街上見到一個人有需要
[00:21:59.000 --> 00:22:01.000]  馬上走過去幫他
[00:22:01.000 --> 00:22:03.000]  可能就是聖靈一個很微細的感動
[00:22:03.000 --> 00:22:05.000]  世人可能就會翹起手
[00:22:05.000 --> 00:22:06.000]  說會不會騙我的
[00:22:06.000 --> 00:22:09.000]  說會不會對自己有傷害 會不會吃虧
[00:22:09.000 --> 00:22:12.000]  當很多人在計算的時候 你可能已經伸手
[00:22:12.000 --> 00:22:14.000]  這一份很簡單的觸動
[00:22:14.000 --> 00:22:17.000]  就是我們能夠為主癲狂的開始
[00:22:17.000 --> 00:22:20.000]  讓我們同努力成為主氣熱的人
[00:22:20.000 --> 00:22:24.000]  讓我們同心祈禱
[00:22:24.000 --> 00:22:27.000]  天父上帝我們多謝你
[00:22:27.000 --> 00:22:30.000]  因為你在我們當中
[00:22:30.000 --> 00:22:32.000]  基督在我們獻上感恩
[00:22:32.000 --> 00:22:35.000]  因為你昔日做了很好的示範
[00:22:35.000 --> 00:22:37.000]  你告訴我們
[00:22:37.000 --> 00:22:39.000]  是的 我們要依靠你
[00:22:39.000 --> 00:22:42.000]  我們要行為模式和世人不一樣
[00:22:42.000 --> 00:22:46.000]  耶穌基督與門徒昔日就是這樣做了的榜樣
[00:22:46.000 --> 00:22:50.000]  讓我們看見 讓我們被教訓 被提醒
[00:22:50.000 --> 00:22:53.000]  弟兄姊妹 今天讓我們繼續努力
[00:22:53.000 --> 00:22:55.000]  讓我們願意去回應
[00:22:55.000 --> 00:22:57.000]  可能覺得奇怪
[00:22:57.000 --> 00:22:59.000]  可能會有一些
[00:22:59.000 --> 00:23:02.000]  別人可能會看我們不好的眼光
[00:23:02.000 --> 00:23:05.000]  可能會覺得我們吃虧 覺得我們蠢
[00:23:05.000 --> 00:23:07.000]  甚至覺得我們瘋了
[00:23:07.000 --> 00:23:09.000]  但主要我們知道我們很清晰
[00:23:09.000 --> 00:23:12.000]  是在上帝的恩典 很清晰地在走上帝的旨意
[00:23:12.000 --> 00:23:14.000]  很清晰地在回應上帝
[00:23:14.000 --> 00:23:16.000]  給我們生命的照明的時候
[00:23:16.000 --> 00:23:19.000]  主啊 我們就願意勇敢地努力承擔
[00:23:19.000 --> 00:23:21.000]  繼續我們知道我們不孤單
[00:23:21.000 --> 00:23:23.000]  因為有弟兄姊妹和我們一起
[00:23:23.000 --> 00:23:25.000]  要我們一起向前
[00:23:25.000 --> 00:23:27.000]  努力去見證
[00:23:27.000 --> 00:23:29.000]  讓世人看見我們
[00:23:29.000 --> 00:23:31.000]  就能夠歸榮饒給你
[00:23:31.000 --> 00:23:33.000]  讓世人看見我們
[00:23:33.000 --> 00:23:36.000]  就能夠被吸引緊緊地和我們一起去追求你
[00:23:36.000 --> 00:23:39.000]  多謝主賜福恩代我們每一個
[00:23:39.000 --> 00:23:42.000]  聽我們禱告 奉耶穌基督的名
[00:23:42.000 --> 00:23:43.000]  阿們
