
[00:00:00.000 --> 00:00:02.000]  感謝各位平安
[00:21:44.000 --> 00:21:46.000]  都當他們是奸商
[00:21:46.000 --> 00:21:48.000]  其實他們是奸的
[00:21:48.000 --> 00:21:51.000]  因為他們要拿去惡政的
[00:21:51.000 --> 00:21:55.000]  所以耶穌就說他們將聖殿變成了賊窩
[00:21:55.000 --> 00:21:59.000]  一連串由祭司
[00:21:59.000 --> 00:22:01.000]  這些做生意的人
[00:22:01.000 --> 00:22:05.000]  全部都不是很忠實
[00:22:05.000 --> 00:22:08.000]  所以耶穌就將他們趕走
[00:22:08.000 --> 00:22:11.000]  其實耶穌這個行動還有一件事
[00:22:11.000 --> 00:22:13.000]  祂表明祂是聖殿的主人
[00:22:13.000 --> 00:22:15.000]  如果你來到我家
[00:22:15.000 --> 00:22:16.000]  看到我有些東西爛了
[00:22:16.000 --> 00:22:18.000]  你都不能丟掉
[00:22:18.000 --> 00:22:20.000]  祂是主人都可以這樣做
[00:22:20.000 --> 00:22:21.000]  你不是我的主人
[00:22:21.000 --> 00:22:23.000]  你來我家探望我
[00:22:23.000 --> 00:22:25.000]  丟掉我的東西幹什麼
[00:22:25.000 --> 00:22:27.000]  但是耶穌是聖殿的主
[00:22:27.000 --> 00:22:30.000]  所以祂可以清理聖殿
[00:22:31.000 --> 00:22:33.000]  十四節很簡單地說
[00:22:33.000 --> 00:22:36.000]  祂要了失明和跛腳的人
[00:22:36.000 --> 00:22:41.000]  於是又有人稱頌耶穌為大衛之子
[00:22:41.000 --> 00:22:45.000]  大衛之子其實都是指微塞
[00:22:45.000 --> 00:22:47.000]  還有兒童在聖殿裡面呼喊
[00:22:47.000 --> 00:22:50.000]  禍失了,歸於大衛之子
[00:22:50.000 --> 00:22:54.000]  祭司長和經學教師就很生氣
[00:22:54.000 --> 00:22:57.000]  又責備耶穌
[00:22:57.000 --> 00:23:02.000]  祭司長和經學教師為什麼這麼生氣呢?
[00:23:02.000 --> 00:23:06.000]  假如我們聽到那些小朋友讚美耶穌
[00:23:06.000 --> 00:23:07.000]  讚美就讚美吧
[00:23:07.000 --> 00:23:08.000]  他們不懂事
[00:23:08.000 --> 00:23:10.000]  當他們童言無忌不要緊
[00:23:10.000 --> 00:23:12.000]  他們搞錯都不要緊
[00:23:12.000 --> 00:23:16.000]  但是祭司長和經學教師就很生氣
[00:23:16.000 --> 00:23:21.000]  他們生氣的原因就是大衛之子指微塞
[00:23:21.000 --> 00:23:24.000]  就是微塞的意思
[00:23:24.000 --> 00:23:30.000]  祭司長和經學教師大概會承認耶穌是一位先知
[00:23:30.000 --> 00:23:34.000]  但是絕對不可以承認祂是微塞
[00:23:34.000 --> 00:23:37.000]  所以他們就生氣
[00:23:37.000 --> 00:23:41.000]  然後耶穌回答可能令他們更加生氣
[00:23:41.000 --> 00:23:45.000]  因為耶穌引用了一節舊約聖經
[00:23:45.000 --> 00:23:51.000]  「你直孩童和吃奶的口發出完全的讚美」
[00:23:51.000 --> 00:23:54.000]  這句話是來自《詩篇》八章二節
[00:23:54.000 --> 00:23:56.000]  我讀給大家聽
[00:23:56.000 --> 00:23:57.000]  八章一到二節
[00:23:57.000 --> 00:24:01.000]  「耶穌說:我問主,祢的名在全地,何其比?
[00:24:01.000 --> 00:24:04.000]  祢將祢的榮耀彰顯於天
[00:24:04.000 --> 00:24:06.000]  祢因敵人的緣故
[00:24:06.000 --> 00:24:10.000]  從孩童和吃奶的口中建立了能力
[00:24:10.000 --> 00:24:14.000]  使仇敵和報仇的閉口無言」
[00:24:14.000 --> 00:24:18.000]  其實這段經文主耶穌進城
[00:24:18.000 --> 00:24:19.000]  進到耶路撒冷
[00:24:19.000 --> 00:24:20.000]  進到聖殿
[00:24:20.000 --> 00:24:22.000]  短短的十六節經文
[00:24:22.000 --> 00:24:29.000]  應驗了好幾段先知書和對耶穌的預言
[00:24:29.000 --> 00:24:32.000]  這是一個很重要的行動
[00:24:32.000 --> 00:24:37.000]  以至四本福音書都有記載這件事
[00:24:37.000 --> 00:24:39.000]  後來主耶穌被捕
[00:24:39.000 --> 00:24:41.000]  比拉多審問的時候
[00:24:41.000 --> 00:24:44.000]  比拉多就問他
[00:24:44.000 --> 00:24:46.000]  「你是猶太人的王嗎?」
[00:24:46.000 --> 00:24:50.000]  耶穌回答說「是祢說我是王
[00:24:50.000 --> 00:24:52.000]  我為此而生
[00:24:52.000 --> 00:24:54.000]  也為此來到世界
[00:24:54.000 --> 00:24:57.000]  為了給真理作見證
[00:24:57.000 --> 00:25:01.000]  凡屬真理的王都聽我的話」
[00:25:01.000 --> 00:25:05.000]  主耶穌親口承認祂是王
[00:25:05.000 --> 00:25:10.000]  祂確實是一位和平的君王
[00:25:10.000 --> 00:25:12.000]  我們已經說過
[00:25:12.000 --> 00:25:16.000]  二九書九章六節奇妙測試全能的上帝
[00:25:16.000 --> 00:25:20.000]  永在的父和平的君
[00:25:20.000 --> 00:25:26.000]  但我們似乎未看見九章七字的預言應驗
[00:25:26.000 --> 00:25:29.000]  祂的政權與平安必加增無窮
[00:25:29.000 --> 00:25:31.000]  祂必在大位的寶座上
[00:25:31.000 --> 00:25:35.000]  治理他的國以公平公義
[00:25:35.000 --> 00:25:37.000]  使國堅定穩固
[00:25:37.000 --> 00:25:40.000]  從今直到永遠
[00:25:42.000 --> 00:25:44.000]  主耶穌是大位的後裔
[00:25:44.000 --> 00:25:48.000]  祂在大位的寶座上治理他的國
[00:25:48.000 --> 00:25:51.000]  現在我們所知道治理以色列國的人
[00:25:51.000 --> 00:25:54.000]  大概都不是大位的後裔
[00:25:54.000 --> 00:25:59.000]  因為現在以色列國的制度是民主選舉制
[00:25:59.000 --> 00:26:01.000]  與血緣無關
[00:26:01.000 --> 00:26:03.000]  我曾經聽過
[00:26:03.000 --> 00:26:06.000]  現在以色列人你問他們是哪一個支派
[00:26:06.000 --> 00:26:08.000]  他們已經說不出
[00:26:08.000 --> 00:26:10.000]  沒有記錄
[00:26:10.000 --> 00:26:14.000]  除非你看到他們的姓氏叫Cohen
[00:26:14.000 --> 00:26:18.000]  不一定是多數
[00:26:18.000 --> 00:26:23.000]  我想很大可能是利美之派
[00:26:23.000 --> 00:26:25.000]  因為Cohen這個字
[00:26:25.000 --> 00:26:28.000]  C-O-H-E-N
[00:26:28.000 --> 00:26:34.000]  其實在希伯來文是祭祀的意思
[00:26:34.000 --> 00:26:37.000]  你看到猶太人是Cohen的話
[00:26:37.000 --> 00:26:41.000]  而利美之派的人
[00:26:41.000 --> 00:26:47.000]  耶穌的國是天國
[00:26:47.000 --> 00:26:49.000]  正如主耶穌傳道的時候
[00:26:49.000 --> 00:26:52.000]  祂出來傳道祂宣告什麼
[00:26:52.000 --> 00:26:56.000]  「天國近了,你們當悔改順服任」
[00:26:56.000 --> 00:26:59.000]  天國是堅定穩固
[00:26:59.000 --> 00:27:02.000]  主耶穌所賜的平安
[00:27:02.000 --> 00:27:04.000]  也是不斷的加深
[00:27:04.000 --> 00:27:08.000]  讓更多的人可以經歷到
[00:27:08.000 --> 00:27:12.000]  世上的平安
[00:27:12.000 --> 00:27:15.000]  往往都是要靠一些人為的制度
[00:27:15.000 --> 00:27:19.000]  甚至是要靠武力來維持
[00:27:19.000 --> 00:27:23.000]  在耶穌生存的時代
[00:27:23.000 --> 00:27:26.000]  就有所謂羅馬和平
[00:27:26.000 --> 00:27:29.000]  羅馬和平靠什麼維持?
[00:27:29.000 --> 00:27:31.000]  武力
[00:27:31.000 --> 00:27:33.000]  羅馬是靠武力去打天下的
[00:27:33.000 --> 00:27:39.000]  去鎮壓所有想謀反的人
[00:27:39.000 --> 00:27:42.000]  所以他的羅馬和平就是靠武力
[00:27:42.000 --> 00:27:44.000]  去鎮壓別國的人民
[00:27:44.000 --> 00:27:47.000]  我們現在的世界
[00:27:47.000 --> 00:27:49.000]  其實都不是很和平
[00:27:49.000 --> 00:27:52.000]  但始終未有世界大戰發生
[00:27:52.000 --> 00:27:54.000]  未有法治大戰發生
[00:27:54.000 --> 00:27:58.000]  是靠什麼去維持這個情況呢?
[00:27:58.000 --> 00:28:02.000]  由於擁核國家都有一個政策
[00:28:02.000 --> 00:28:05.000]  英文的簡寫叫做MAD
[00:28:05.000 --> 00:28:08.000]  這個英文是癲狂的意思
[00:28:08.000 --> 00:28:10.000]  發癲的
[00:28:10.000 --> 00:28:12.000]  但其實它代表三個英文字母
[00:28:12.000 --> 00:28:15.000]  叫做Mutual Assured Destruction
[00:28:15.000 --> 00:28:18.000]  就是說任何一個國家
[00:28:18.000 --> 00:28:21.000]  如果它夠膽動用核武的話
[00:28:21.000 --> 00:28:24.000]  另外有核武的國家
[00:28:24.000 --> 00:28:27.000]  在第二輪還擊的時候
[00:28:27.000 --> 00:28:30.000]  一定會用回核武
[00:28:30.000 --> 00:28:34.000]  去保證是沒有勝利者
[00:28:34.000 --> 00:28:38.000]  也沒有戰敗國
[00:28:38.000 --> 00:28:41.000]  唯一的結果就是同歸於盡
[00:28:41.000 --> 00:28:44.000]  他們叫這個做恐怖平衡
[00:28:44.000 --> 00:28:48.000]  是靠恐怖平衡去維持和平
[00:28:48.000 --> 00:28:52.000]  但主耶穌所掌管的天國
[00:28:52.000 --> 00:28:55.000]  是用公平公義來管理
[00:28:55.000 --> 00:28:57.000]  不是靠軍隊
[00:28:57.000 --> 00:28:58.000]  不是靠核彈
[00:28:58.000 --> 00:29:00.000]  不是靠導彈
[00:29:00.000 --> 00:29:04.000]  而是由他親自負責
[00:29:04.000 --> 00:29:06.000]  得上帝喜悅的人
[00:29:06.000 --> 00:29:09.000]  就會享受到平安
[00:29:09.000 --> 00:29:13.000]  壞人就會被上帝懲罰
[00:29:13.000 --> 00:29:17.000]  如果我們從人數方面去看
[00:29:17.000 --> 00:29:21.000]  天國其實是不斷增加
[00:29:21.000 --> 00:29:24.000]  正如以《賽亞書》九章七節所說
[00:29:24.000 --> 00:29:29.000]  是加增無窮
[00:29:29.000 --> 00:29:32.000]  從司道行傳的時代開始
[00:29:32.000 --> 00:29:36.000]  路加記載了主把得救的人數
[00:29:36.000 --> 00:29:40.000]  天天加增給教會
[00:29:40.000 --> 00:29:43.000]  到今時今日
[00:29:43.000 --> 00:29:47.000]  全球信耶穌基督的人
[00:29:47.000 --> 00:29:50.000]  包括天主教、基督教、東正教
[00:29:50.000 --> 00:29:56.000]  大約佔了今天人口31%至32%左右
[00:29:56.000 --> 00:29:59.000]  不知道佔了全球人口有多少
[00:29:59.000 --> 00:30:03.000]  大約是82億
[00:30:03.000 --> 00:30:04.000]  換句話說
[00:30:04.000 --> 00:30:07.000]  現在我們所處的時代
[00:30:07.000 --> 00:30:11.000]  有26億人信耶穌
[00:30:11.000 --> 00:30:14.000]  這是現今世界的數字
[00:30:14.000 --> 00:30:16.000]  我想想
[00:30:16.000 --> 00:30:22.000]  由耶穌的時代大約公元30年後開始
[00:30:22.000 --> 00:30:25.000]  到現在究竟有多少人信過耶穌呢?
[00:30:25.000 --> 00:30:27.000]  我不是很懂得計算
[00:30:27.000 --> 00:30:30.000]  於是我就找AI去問
[00:30:30.000 --> 00:30:33.000]  其中一個AI估算的結果
[00:30:33.000 --> 00:30:37.000]  就是有80億人
[00:30:37.000 --> 00:30:42.000]  我們知道過去的信徒不是死了
[00:30:42.000 --> 00:30:47.000]  在耶穌裡面的信徒都是活著的
[00:30:47.000 --> 00:30:49.000]  主耶穌是活人的上帝
[00:30:49.000 --> 00:30:52.000]  不是死人的上帝
[00:30:52.000 --> 00:30:56.000]  所以我們看到耶穌統治的人口
[00:30:56.000 --> 00:30:58.000]  和現在世界的人口差不多
[00:30:58.000 --> 00:31:01.000]  80億
[00:31:01.000 --> 00:31:05.000]  他的政權真的不斷加增
[00:31:05.000 --> 00:31:09.000]  上主的應許已經實現了
[00:31:09.000 --> 00:31:13.000]  現在仍然實現中
[00:31:13.000 --> 00:31:16.000]  求主幫助我們
[00:31:16.000 --> 00:31:21.000]  能夠活出為人類帶來和平
[00:31:21.000 --> 00:31:24.000]  盼望和平安的訊息
[00:31:24.000 --> 00:31:27.000]  藉著我們生命的見證
[00:31:27.000 --> 00:31:30.000]  能夠帶領更多的人
[00:31:30.000 --> 00:31:34.000]  進入到和平的角度
[00:31:34.000 --> 00:31:36.000]  我們一起祈禱
[00:31:36.000 --> 00:31:39.000]  主耶穌感謝祢是一位奇妙賊士
[00:31:39.000 --> 00:31:41.000]  全能的神
[00:31:41.000 --> 00:31:43.000]  永在和平的君
[00:31:43.000 --> 00:31:47.000]  求祢幫助我們多思想祢的公平和公義
[00:31:47.000 --> 00:31:50.000]  樂意與人分享天國的和平
[00:31:50.000 --> 00:31:53.000]  更願祢的國早日降臨
[00:31:53.000 --> 00:31:57.000]  讓世人都享受到從天上而來的平安
[00:31:57.000 --> 00:31:59.000]  奉耶穌基督的名祈禱
[00:31:59.000 --> 00:32:01.000]  阿們
